season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,penaltyMiss,substitute.1,totalShots
2009-10,1062472,1,6,Tottenham_Hotspur,Home,917,3773,Peter Crouch,peter-crouch,F,True,0.0,0.0,22.0,0.0,,,0.0
2009-10,1062472,1,6,Tottenham_Hotspur,Home,943,1710,Robbie Keane,robbie-keane,F,False,0.0,0.0,68.0,0.0,,,0.0
2009-10,1062472,1,6,Tottenham_Hotspur,Home,946,7958,Jermain Defoe,jermain-defoe,F,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062472,1,6,Tottenham_Hotspur,Home,10936,20298,Roman Pavlyuchenko,roman-pavlyuchenko,F,True,0.0,0.0,1.0,0.0,,,0.0
2009-10,1062478,2,6,Tottenham_Hotspur,Away,917,3773,Peter Crouch,peter-crouch,F,True,0.0,0.0,9.0,0.0,,,0.0
2009-10,1062478,2,6,Tottenham_Hotspur,Away,943,1710,Robbie Keane,robbie-keane,F,False,2.0,1.0,81.0,0.0,,,0.0
2009-10,1062478,2,6,Tottenham_Hotspur,Away,946,7958,Jermain Defoe,jermain-defoe,F,False,0.0,3.0,90.0,0.0,,,0.0
2009-10,1062478,2,6,Tottenham_Hotspur,Away,10936,20298,Roman Pavlyuchenko,roman-pavlyuchenko,F,True,,,,,,,
2009-10,1062492,3,6,Tottenham_Hotspur,Away,917,3773,Peter Crouch,peter-crouch,F,True,0.0,0.0,9.0,0.0,,,0.0
2009-10,1062492,3,6,Tottenham_Hotspur,Away,943,1710,Robbie Keane,robbie-keane,F,False,0.0,0.0,81.0,0.0,,,0.0
2009-10,1062492,3,6,Tottenham_Hotspur,Away,946,7958,Jermain Defoe,jermain-defoe,F,False,0.0,1.0,90.0,0.0,,,0.0
2009-10,1062492,3,6,Tottenham_Hotspur,Away,10936,20298,Roman Pavlyuchenko,roman-pavlyuchenko,F,True,,,,,,,
2009-10,1062502,4,6,Tottenham_Hotspur,Home,917,3773,Peter Crouch,peter-crouch,F,True,0.0,1.0,41.0,0.0,,,0.0
2009-10,1062502,4,6,Tottenham_Hotspur,Home,943,1710,Robbie Keane,robbie-keane,F,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062502,4,6,Tottenham_Hotspur,Home,946,7958,Jermain Defoe,jermain-defoe,F,False,0.0,0.0,80.0,0.0,,,0.0
2009-10,1062502,4,6,Tottenham_Hotspur,Home,10936,20298,Roman Pavlyuchenko,roman-pavlyuchenko,F,True,1.0,0.0,10.0,0.0,,,0.0
2009-10,1062502,4,6,Tottenham_Hotspur,Home,28366,40275,Giovani Dos Santos,giovani-dos-santos,F,True,,,,,,,
2009-10,1062512,5,6,Tottenham_Hotspur,Home,917,3773,Peter Crouch,peter-crouch,F,False,1.0,0.0,90.0,0.0,,,0.0
2009-10,1062512,5,6,Tottenham_Hotspur,Home,943,1710,Robbie Keane,robbie-keane,F,False,0.0,0.0,72.0,0.0,,,0.0
2009-10,1062512,5,6,Tottenham_Hotspur,Home,946,7958,Jermain Defoe,jermain-defoe,F,False,0.0,1.0,90.0,0.0,,,0.0
2009-10,1062512,5,6,Tottenham_Hotspur,Home,10936,20298,Roman Pavlyuchenko,roman-pavlyuchenko,F,True,,,,,,,
2009-10,1062518,6,6,Tottenham_Hotspur,Away,917,3773,Peter Crouch,peter-crouch,F,True,0.0,0.0,23.0,0.0,,,0.0
2009-10,1062518,6,6,Tottenham_Hotspur,Away,943,1710,Robbie Keane,robbie-keane,F,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062518,6,6,Tottenham_Hotspur,Away,946,7958,Jermain Defoe,jermain-defoe,F,False,0.0,0.0,67.0,0.0,,,0.0
2009-10,1062518,6,6,Tottenham_Hotspur,Away,28366,40275,Giovani Dos Santos,giovani-dos-santos,F,True,,,,,,,
2009-10,1062532,7,6,Tottenham_Hotspur,Home,917,3773,Peter Crouch,peter-crouch,F,True,1.0,0.0,33.0,0.0,,,0.0
2009-10,1062532,7,6,Tottenham_Hotspur,Home,943,1710,Robbie Keane,robbie-keane,F,False,0.0,4.0,90.0,0.0,,,0.0
2009-10,1062532,7,6,Tottenham_Hotspur,Home,946,7958,Jermain Defoe,jermain-defoe,F,False,0.0,0.0,57.0,0.0,,,0.0
2009-10,1062532,7,6,Tottenham_Hotspur,Home,15354,36903,Gareth Bale,gareth-bale,F,True,0.0,0.0,6.0,0.0,,,0.0
2009-10,1062536,8,6,Tottenham_Hotspur,Away,917,3773,Peter Crouch,peter-crouch,F,False,1.0,0.0,90.0,0.0,,,0.0
2009-10,1062536,8,6,Tottenham_Hotspur,Away,943,1710,Robbie Keane,robbie-keane,F,False,0.0,0.0,67.0,0.0,,,0.0
2009-10,1062536,8,6,Tottenham_Hotspur,Away,946,7958,Jermain Defoe,jermain-defoe,F,True,0.0,0.0,23.0,0.0,,,0.0
2009-10,1062536,8,6,Tottenham_Hotspur,Away,15354,36903,Gareth Bale,gareth-bale,F,True,,,,,,,
2009-10,1062550,9,6,Tottenham_Hotspur,Away,917,3773,Peter Crouch,peter-crouch,F,True,0.0,0.0,34.0,0.0,,,0.0
2009-10,1062550,9,6,Tottenham_Hotspur,Away,943,1710,Robbie Keane,robbie-keane,F,False,0.0,0.0,56.0,0.0,,,0.0
2009-10,1062550,9,6,Tottenham_Hotspur,Away,946,7958,Jermain Defoe,jermain-defoe,F,False,0.0,1.0,61.0,0.0,,,0.0
2009-10,1062550,9,6,Tottenham_Hotspur,Away,10936,20298,Roman Pavlyuchenko,roman-pavlyuchenko,F,True,,,,,,,
2009-10,1062561,10,6,Tottenham_Hotspur,Home,917,3773,Peter Crouch,peter-crouch,F,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062561,10,6,Tottenham_Hotspur,Home,943,1710,Robbie Keane,robbie-keane,F,False,0.0,0.0,63.0,0.0,,,0.0
2009-10,1062561,10,6,Tottenham_Hotspur,Home,10936,20298,Roman Pavlyuchenko,roman-pavlyuchenko,F,True,0.0,0.0,27.0,0.0,,,0.0
2009-10,1062561,10,6,Tottenham_Hotspur,Home,15354,36903,Gareth Bale,gareth-bale,F,True,,,,,,,
2009-10,1062564,11,6,Tottenham_Hotspur,Away,917,3773,Peter Crouch,peter-crouch,F,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062564,11,6,Tottenham_Hotspur,Away,943,1710,Robbie Keane,robbie-keane,F,False,0.0,0.0,65.0,0.0,,,0.0
2009-10,1062564,11,6,Tottenham_Hotspur,Away,10936,20298,Roman Pavlyuchenko,roman-pavlyuchenko,F,True,0.0,0.0,25.0,0.0,,,0.0
2009-10,1062564,11,6,Tottenham_Hotspur,Away,15354,36903,Gareth Bale,gareth-bale,F,True,0.0,0.0,35.0,0.0,,,0.0
2009-10,1062580,12,6,Tottenham_Hotspur,Home,917,3773,Peter Crouch,peter-crouch,F,False,1.0,0.0,90.0,0.0,,,0.0
2009-10,1062580,12,6,Tottenham_Hotspur,Home,943,1710,Robbie Keane,robbie-keane,F,False,0.0,1.0,63.0,0.0,,,0.0
2009-10,1062580,12,6,Tottenham_Hotspur,Home,946,7958,Jermain Defoe,jermain-defoe,F,False,1.0,0.0,90.0,0.0,,,0.0
2009-10,1062580,12,6,Tottenham_Hotspur,Home,10936,20298,Roman Pavlyuchenko,roman-pavlyuchenko,F,True,,,,,,,
2009-10,1062580,12,6,Tottenham_Hotspur,Home,15354,36903,Gareth Bale,gareth-bale,F,True,,,,,,,
2009-10,1062593,13,6,Tottenham_Hotspur,Home,917,3773,Peter Crouch,peter-crouch,F,False,1.0,1.0,90.0,0.0,,,0.0
2009-10,1062593,13,6,Tottenham_Hotspur,Home,943,1710,Robbie Keane,robbie-keane,F,True,,,,,,,
2009-10,1062593,13,6,Tottenham_Hotspur,Home,946,7958,Jermain Defoe,jermain-defoe,F,False,0.0,5.0,90.0,0.0,,,0.0
2009-10,1062593,13,6,Tottenham_Hotspur,Home,10936,20298,Roman Pavlyuchenko,roman-pavlyuchenko,F,True,,,,,,,
2009-10,1062595,14,6,Tottenham_Hotspur,Away,917,3773,Peter Crouch,peter-crouch,F,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062595,14,6,Tottenham_Hotspur,Away,943,1710,Robbie Keane,robbie-keane,F,True,0.0,0.0,12.0,0.0,,,0.0
2009-10,1062595,14,6,Tottenham_Hotspur,Away,946,7958,Jermain Defoe,jermain-defoe,F,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062595,14,6,Tottenham_Hotspur,Away,15354,36903,Gareth Bale,gareth-bale,F,True,,,,,,,
2009-10,1062607,15,6,Tottenham_Hotspur,Away,917,3773,Peter Crouch,peter-crouch,F,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062607,15,6,Tottenham_Hotspur,Away,943,1710,Robbie Keane,robbie-keane,F,True,,,,,,,
