season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385501,1,2,Leeds_United,Home,305278,149915,Diego Llorente,diego-llorente,D,False,,,3.0,10.0,28.0,38.0,,2.0,7.0,,,,1.0,,,,2.0,6.0,,,0.00289803,0.0,0.0,1.0,,,,,,2.0,,,90.0,,1.0,,,,,,10.0,,7.1,,,,,4.0,2.0,1.0,,6.0,,16.0,31.0,46.0,0,2.0,59.0,1.0,,2.0,1.0
2022-23,10385501,1,2,Leeds_United,Home,581302,193645,Robin Koch,robin-koch,D,False,,,2.0,9.0,25.0,34.0,,,5.0,,,,2.0,,,,2.0,3.0,,,0.00221815,0.0558,0.0,,,,,,,1.0,,,90.0,,2.0,,,,,,5.0,,7.0,,,1.0,,4.0,,,,6.0,,14.0,25.0,39.0,1,3.0,52.0,,,,3.0
2022-23,10385501,1,2,Leeds_United,Home,836675,222694,Pascal Struijk,pascal-struijk,D,False,,,,13.0,18.0,31.0,3.0,3.0,7.0,,,,3.0,,,,9.0,10.0,,,0.00424011,0.1046,0.0,,,,,,,3.0,,,90.0,,,,,,,,18.0,,6.7,,,1.0,,3.0,4.0,,,4.0,,25.0,20.0,45.0,1,5.0,76.0,1.0,1.0,1.0,3.0
2022-23,10385501,1,2,Leeds_United,Home,921789,224209,Rasmus Kristensen,rasmus-kristensen,D,False,1.0,,2.0,16.0,11.0,26.0,,1.0,5.0,,,,1.0,,,,1.0,2.0,,,0.0208763,0.0,0.0,,,,,,,2.0,1.0,1.0,90.0,,,,,,,,14.0,,6.9,,,,,4.0,,1.0,,5.0,,24.0,15.0,38.0,0,1.0,52.0,,,,1.0
2022-23,10385501,1,2,Leeds_United,Home,991577,433590,Cody Drameh,cody-drameh,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385501,1,2,Leeds_United,Home,1097848,477547,Leo Fuhr Hjelde,leo-fuhr-hjelde,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385737,2,2,Leeds_United,Away,305278,149915,Diego Llorente,diego-llorente,D,False,,,4.0,6.0,28.0,34.0,,5.0,7.0,,,,,,,,,6.0,,,0.00190192,0.0194,0.0,,,,,,,3.0,,,90.0,,,,,,,,11.0,,6.8,,,1.0,,4.0,,,,8.0,,9.0,33.0,42.0,1,1.0,55.0,2.0,,,1.0
2022-23,10385737,2,2,Leeds_United,Away,581302,193645,Robin Koch,robin-koch,D,False,,,3.0,9.0,38.0,47.0,2.0,4.0,7.0,,,,,,,,2.0,4.0,,,0.0040166,0.0,0.0,,,,,,,1.0,,,90.0,,1.0,,,,,,17.0,,6.7,,,,,8.0,,,,10.0,,19.0,45.0,64.0,0,,75.0,,,,
2022-23,10385737,2,2,Leeds_United,Away,836675,222694,Pascal Struijk,pascal-struijk,D,False,,,1.0,12.0,14.0,26.0,2.0,7.0,3.0,1.0,,1.0,1.0,,,1.0,4.0,13.0,,,0.00899758,0.0848,0.0,,1.0,,,,,2.0,1.0,,90.0,,1.0,,,,,,18.0,,7.6,,,,,2.0,,1.0,,4.0,,19.0,20.0,38.0,1,6.0,71.0,,,,6.0
2022-23,10385737,2,2,Leeds_United,Away,921789,224209,Rasmus Kristensen,rasmus-kristensen,D,False,,,,5.0,20.0,25.0,2.0,1.0,7.0,,1.0,,,,,,5.0,2.0,,,0.0048541,0.1042,0.0201,3.0,,,,,,2.0,,,90.0,1.0,,,,,,,23.0,,6.1,,,,,1.0,,,,5.0,,18.0,29.0,47.0,1,1.0,66.0,,,,1.0
2022-23,10385737,2,2,Leeds_United,Away,991577,433590,Cody Drameh,cody-drameh,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385737,2,2,Leeds_United,Away,1097848,477547,Leo Fuhr Hjelde,leo-fuhr-hjelde,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385543,3,2,Leeds_United,Home,305278,149915,Diego Llorente,diego-llorente,D,False,,,2.0,8.0,16.0,24.0,2.0,3.0,5.0,,,,,,,,3.0,5.0,,,0.00296856,0.0541,0.0,,,,,,,2.0,,,90.0,,,,,,,,8.0,,7.3,,,1.0,,3.0,1.0,,,3.0,,11.0,19.0,30.0,1,2.0,44.0,1.0,,,2.0
2022-23,10385543,3,2,Leeds_United,Home,581302,193645,Robin Koch,robin-koch,D,False,,,1.0,4.0,17.0,21.0,2.0,,7.0,,,,1.0,,,,3.0,4.0,,,0.00159336,0.0,0.0,,,,,,,2.0,,,90.0,,,,,,,,10.0,,6.9,,,,,1.0,,,,9.0,,10.0,21.0,31.0,0,4.0,38.0,,,,1.0
2022-23,10385543,3,2,Leeds_United,Home,836675,222694,Pascal Struijk,pascal-struijk,D,False,,,,17.0,9.0,26.0,4.0,,2.0,,,,2.0,,,,9.0,8.0,,,0.0143031,0.0,0.0,2.0,,,,,,1.0,1.0,,90.0,,,,,,,,3.0,,7.1,,,,,2.0,3.0,,,,,17.0,9.0,26.0,0,4.0,54.0,2.0,2.0,2.0,3.0
2022-23,10385543,3,2,Leeds_United,Home,921789,224209,Rasmus Kristensen,rasmus-kristensen,D,False,,,2.0,13.0,14.0,27.0,2.0,,2.0,,,,1.0,,,,7.0,3.0,,,0.0196401,0.0,0.0,2.0,,,,,,2.0,1.0,,90.0,,1.0,,,,,,12.0,,7.0,,,,,3.0,2.0,,,4.0,,18.0,19.0,37.0,0,2.0,60.0,,1.0,,2.0
2022-23,10385543,3,2,Leeds_United,Home,991577,433590,Cody Drameh,cody-drameh,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385543,3,2,Leeds_United,Home,1097848,477547,Leo Fuhr Hjelde,leo-fuhr-hjelde,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385557,4,2,Leeds_United,Away,305278,149915,Diego Llorente,diego-llorente,D,False,,,3.0,17.0,42.0,59.0,2.0,2.0,14.0,,,,,,,,3.0,4.0,,,0.0046488,0.4403,0.0,1.0,,,,,,5.0,,,90.0,,,,,,,,17.0,,7.0,,,1.0,,1.0,,,,12.0,,24.0,52.0,76.0,1,2.0,88.0,,,,2.0
2022-23,10385557,4,2,Leeds_United,Away,581302,193645,Robin Koch,robin-koch,D,False,,,5.0,20.0,29.0,49.0,4.0,2.0,9.0,,,,1.0,,,,5.0,5.0,,,0.00622741,0.0,0.0,,,,,,,3.0,,,90.0,,,,,,,,16.0,,6.8,,,,,3.0,,,,15.0,,27.0,38.0,65.0,0,2.0,76.0,,1.0,,1.0
2022-23,10385557,4,2,Leeds_United,Away,836675,222694,Pascal Struijk,pascal-struijk,D,False,,,,16.0,12.0,28.0,2.0,1.0,5.0,,,,1.0,,,1.0,5.0,3.0,,,0.0155549,0.0694,0.3495,1.0,,,,,,2.0,1.0,,90.0,1.0,,,,,,,8.0,,6.5,,,,,1.0,1.0,,,2.0,,21.0,13.0,34.0,1,1.0,49.0,1.0,,1.0,
2022-23,10385557,4,2,Leeds_United,Away,921789,224209,Rasmus Kristensen,rasmus-kristensen,D,False,,,2.0,12.0,12.0,24.0,,,8.0,,,,,,,,1.0,2.0,,,0.0204292,0.0,0.0,1.0,,,,,,2.0,,,90.0,,1.0,,,,,,16.0,,6.9,,,,,1.0,,2.0,,8.0,,20.0,19.0,37.0,0,2.0,59.0,,,,1.0
2022-23,10385557,4,2,Leeds_United,Away,991577,433590,Cody Drameh,cody-drameh,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385557,4,2,Leeds_United,Away,1097848,477547,Leo Fuhr Hjelde,leo-fuhr-hjelde,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385758,5,2,Leeds_United,Home,305278,149915,Diego Llorente,diego-llorente,D,False,,,5.0,26.0,53.0,79.0,,3.0,8.0,,,,,,,,1.0,7.0,1.0,,0.0102371,0.0662,0.0,1.0,,,,,,,,,90.0,,,,,,,,9.0,,6.7,,,2.0,,3.0,,,,9.0,,32.0,55.0,87.0,2,4.0,99.0,1.0,,,3.0
2022-23,10385758,5,2,Leeds_United,Home,581302,193645,Robin Koch,robin-koch,D,False,,,6.0,40.0,37.0,77.0,,6.0,5.0,,,,,,,1.0,2.0,7.0,,,0.025451,0.0438,0.0156,1.0,,,,,,1.0,,,90.0,1.0,,,,,,,19.0,,7.1,,,1.0,,1.0,,,,13.0,,52.0,42.0,94.0,2,1.0,103.0,1.0,,,1.0
2022-23,10385758,5,2,Leeds_United,Home,836675,222694,Pascal Struijk,pascal-struijk,D,False,1.0,,,47.0,27.0,73.0,,2.0,10.0,,,,2.0,,,2.0,5.0,9.0,,,0.117943,0.0,0.0,,,,,,,3.0,1.0,,90.0,,,,,,,,18.0,,7.1,,,,,2.0,3.0,3.0,,1.0,,55.0,30.0,82.0,0,4.0,121.0,3.0,1.0,2.0,4.0
2022-23,10385758,5,2,Leeds_United,Home,921789,224209,Rasmus Kristensen,rasmus-kristensen,D,False,1.0,,1.0,21.0,17.0,37.0,1.0,3.0,7.0,,,,1.0,,,,4.0,8.0,,,0.0411639,0.0,0.0,2.0,,,,,,2.0,1.0,,90.0,,1.0,,,,,,14.0,,7.2,,,,,,1.0,3.0,,1.0,,33.0,19.0,49.0,0,4.0,77.0,,,1.0,2.0
2022-23,10385758,5,2,Leeds_United,Home,991577,433590,Cody Drameh,cody-drameh,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385577,6,2,Leeds_United,Away,39327,55914,Liam Cooper,liam-cooper,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385577,6,2,Leeds_United,Away,102624,66588,Luke Ayling,luke-ayling,D,True,3.0,,1.0,10.0,1.0,8.0,1.0,1.0,2.0,1.0,,,,,,,2.0,5.0,,,0.189533,0.0447,0.0,,1.0,,,,,,1.0,,20.0,,,,,,,,6.0,,7.3,,,1.0,,,4.0,3.0,,1.0,,14.0,1.0,12.0,1,,26.0,,1.0,3.0,
2022-23,10385577,6,2,Leeds_United,Away,305278,149915,Diego Llorente,diego-llorente,D,False,,,1.0,18.0,22.0,40.0,1.0,2.0,6.0,,,,2.0,,,1.0,6.0,6.0,1.0,,0.0101444,0.0,0.0,2.0,,,,,,,,,90.0,,,,,,,,12.0,,5.1,,,,,2.0,,,,6.0,,25.0,26.0,51.0,0,2.0,59.0,,2.0,,1.0
2022-23,10385577,6,2,Leeds_United,Away,581302,193645,Robin Koch,robin-koch,D,False,,,2.0,12.0,28.0,40.0,,2.0,4.0,,,,1.0,,,,4.0,3.0,,1.0,0.0110811,0.0,0.0,3.0,,,,,,,,,90.0,,1.0,,,,,,12.0,,5.6,,,,,2.0,,,,8.0,,19.0,32.0,51.0,0,1.0,62.0,1.0,,,1.0
2022-23,10385577,6,2,Leeds_United,Away,836675,222694,Pascal Struijk,pascal-struijk,D,False,,,,31.0,8.0,39.0,3.0,2.0,4.0,1.0,,,1.0,,,,7.0,3.0,,,0.542109,0.0575,0.1599,1.0,,,,,,,1.0,,90.0,1.0,,,,,,,19.0,,5.9,,,,,3.0,2.0,1.0,,2.0,,41.0,11.0,51.0,1,1.0,73.0,1.0,,,1.0
2022-23,10385577,6,2,Leeds_United,Away,991577,433590,Cody Drameh,cody-drameh,D,False,,,1.0,16.0,8.0,24.0,,1.0,5.0,,,,1.0,,,1.0,3.0,7.0,,,0.0104422,0.0,0.0,1.0,,,,,,1.0,,,70.0,,,,,,,,10.0,,6.4,,,,,1.0,1.0,1.0,,2.0,,21.0,11.0,31.0,0,5.0,48.0,1.0,,1.0,4.0
2022-23,10385577,6,2,Leeds_United,Away,1097848,477547,Leo Fuhr Hjelde,leo-fuhr-hjelde,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11077461,7,2,Leeds_United,Home,39327,55914,Liam Cooper,liam-cooper,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11077461,7,2,Leeds_United,Home,102624,66588,Luke Ayling,luke-ayling,D,False,,,3.0,26.0,21.0,47.0,1.0,3.0,10.0,,,,2.0,,,,4.0,7.0,,,0.0203745,0.0414,,1.0,,,,,,2.0,1.0,,90.0,,,,,,,,30.0,,6.7,,,1.0,,2.0,,3.0,,11.0,,47.0,27.0,71.0,1,2.0,99.0,1.0,2.0,,2.0
