playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,expectedGoalsFreekick,blockedShots,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,substituteOn,cornersTakenInclShortCorners,aerialDuels,cleanSheets,successfulCrossesAndCorners,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,successfulCornersIntoBox,totalTouchesInOppositionBox,throwInsToOppositionPlayer,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,freekickTotal,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,attemptsFromSetPieces,leftsidePasses,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,goalAssists,successfulLayoffs,goals,offsides,awayGoals,oboxBlocked,shotsOnTargetOutsideBox,iboxTarget,shotsOnTargetInBox,penaltyGoalsConceded,ownGoalScored,homeGoals,oboxTarget,rightFootGoals,lastPlayerTackle,shotsBlockedOutsideBox,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,punches,savesMade,goalkeeperSmother,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,unsuccessfulLayoffs,hitWoodwork,foulWonPenalty,redCards2ndYellow,handballsConceded,setPiecesGoals,leftFootGoals,headedGoals,secondGoalAssists,penaltiesTaken,penaltyGoals,penaltiesConceded,penaltiesFaced,drops,clearancesOffTheLine
602903,Ezra Mayers,Defender,West Ham,21,England,2024-25,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197024,Guido Rodríguez,Midfielder,West Ham,21,Argentina,2024-25,48.0,1.0,0.1842,0.0,,3.0,36.0,5.0,1.0,61.0,23.0,16.0,85.0,4.0,563.0,7.0,,18.0,1.0,1.0,1155.0,7.0,62.0,3.0,27.0,51.0,452.0,,5.0,,15.8789,3.0,1.0,30.0,19.0,1.0,41.0,164.0,12.0,0.0,110.0,14.0,164.0,53.0,23.0,17.0,1.0,193.0,16.0,4.0,8.0,,1.0,92.0,11.0,0.0,549.0,4.0,1.0,101.0,19.0,3.0,9.0,,150.0,18.0,13.0,,26.0,85.0,735.0,1.0,13.0,9.0,286.0,14.0,0.2272,6.0,24.0,38.0,1.0,,0.0138,1.0,12.0,,2.0,,2.0,1.0,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
101178,James Ward-Prowse,Midfielder,West Ham,21,England,2024-25,49.0,2.0,1.8111,1.0,0.1329,5.0,24.0,10.0,,55.0,24.0,17.0,73.0,7.0,875.0,7.0,42.0,23.0,4.0,19.0,1440.0,10.0,45.0,5.0,9.0,32.0,769.0,10.0,12.0,,12.8964,22.0,2.0,19.0,18.0,1.0,39.0,244.0,6.0,0.0,94.0,4.0,250.0,71.0,24.0,9.0,3.0,428.0,13.0,49.0,12.0,3.0,1.0,71.0,13.0,0.0,847.0,4.0,6.0,146.0,15.0,2.0,5.0,4.0,269.0,17.0,13.0,31.0,33.0,112.0,1088.0,1.0,8.0,8.0,393.0,7.0,1.6469,2.0,18.0,22.0,6.0,,2.5833,2.0,14.0,1.0,,1.0,3.0,,4.0,4.0,1.0,,0.0,,1.0,,3.0,,,,,,,,,,,,,,,1.0,2.0,,,,1.0,,,,,,
178186,Jarrod Bowen,Forward,West Ham,21,England,2024-25,241.0,10.0,6.4709,0.0,0.0953,28.0,41.0,59.0,7.0,140.0,34.0,34.0,146.0,50.0,700.0,,44.0,60.0,5.0,27.0,2979.0,48.0,148.0,9.0,62.0,136.0,535.0,16.0,183.0,,49.6264,43.0,1.0,21.0,50.0,20.0,193.0,110.0,51.0,5.0,389.0,18.0,154.0,129.0,34.0,15.0,76.0,407.0,41.0,79.0,153.0,1.0,20.0,329.0,12.0,0.0,662.0,22.0,36.0,460.0,26.0,44.0,4.0,1.0,254.0,20.0,16.0,27.0,19.0,182.0,1411.0,3.0,7.0,2.0,174.0,13.0,8.7006,1.0,6.0,26.0,37.0,6.0,9.2822,8.0,26.0,13.0,10.0,6.0,8.0,7.0,17.0,17.0,2.0,,7.0,7.0,,,8.0,,,,,,,,,,,,1.0,1.0,,,1.0,,11.0,2.0,1.0,1.0,1.0,,,,
462116,Jean-Clair Todibo,Defender,West Ham,21,France,2024-25,70.0,,0.0971,0.0,,,47.0,5.0,,66.0,27.0,20.0,125.0,3.0,1071.0,7.0,,54.0,1.0,,1831.0,26.0,90.0,6.0,19.0,62.0,917.0,,11.0,,32.2477,2.0,6.0,82.0,33.0,,44.0,216.0,6.0,0.0,160.0,12.0,395.0,79.0,27.0,19.0,7.0,219.0,27.0,3.0,18.0,,,106.0,28.0,0.0,1043.0,5.0,,164.0,28.0,9.0,13.0,,344.0,16.0,26.0,,29.0,116.0,1347.0,5.0,11.0,29.0,727.0,7.0,0.3599,3.0,59.0,45.0,,1.0,,,1.0,,,,,,,,2.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
518438,Kaelan Casey,Defender,West Ham,21,England,2024-25,,,,0.0,,,,,,,1.0,,,,,1.0,,1.0,,,1.0,,1.0,,,,,,,,0.0235,,,1.0,,,,,,0.0,1.0,,,,1.0,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233963,Konstantinos Mavropanos,Defender,West Ham,21,Greece,2024-25,57.0,1.0,0.4163,1.0,,3.0,35.0,15.0,1.0,83.0,33.0,21.0,163.0,1.0,1244.0,12.0,,85.0,2.0,1.0,2037.0,26.0,117.0,12.0,17.0,58.0,1016.0,,24.0,5.0,36.8484,5.0,4.0,123.0,38.0,1.0,31.0,256.0,16.0,0.0,174.0,7.0,419.0,77.0,33.0,11.0,5.0,287.0,26.0,1.0,5.0,,1.0,89.0,59.0,0.0,1201.0,10.0,,191.0,24.0,9.0,18.0,,482.0,17.0,40.0,,65.0,87.0,1575.0,10.0,3.0,33.0,795.0,12.0,1.6763,4.0,80.0,56.0,5.0,1.0,0.8133,,,,3.0,,2.0,1.0,4.0,4.0,,,,1.0,,3.0,2.0,,,4.0,,,,,4.0,,,,,,,1.0,1.0,,,,,,,,,,
518442,Lewis Orford,Midfielder,West Ham,21,England,2024-25,1.0,1.0,0.0367,0.0,,,,1.0,,4.0,2.0,,5.0,,37.0,2.0,,1.0,,1.0,47.0,1.0,,,1.0,,32.0,,2.0,,1.2876,2.0,,,1.0,,,13.0,,0.0,1.0,1.0,3.0,7.0,2.0,,,11.0,1.0,,,,,,,0.0,35.0,1.0,,6.0,,,,,12.0,,1.0,,,9.0,43.0,,,,22.0,,0.0297,0.0,1.0,3.0,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224024,Lucas Paquetá,Midfielder,West Ham,21,Brazil,2024-25,210.0,5.0,3.2945,0.0,0.2033,14.0,66.0,27.0,18.0,251.0,33.0,27.0,298.0,18.0,1407.0,6.0,4.0,106.0,3.0,7.0,2384.0,58.0,197.0,11.0,51.0,149.0,1024.0,2.0,59.0,2.0,44.6454,36.0,7.0,34.0,50.0,9.0,152.0,306.0,62.0,1.0,407.0,25.0,500.0,149.0,33.0,29.0,21.0,604.0,39.0,22.0,72.0,4.0,9.0,301.0,48.0,0.0,1344.0,21.0,10.0,457.0,37.0,21.0,4.0,4.0,322.0,53.0,18.0,2.0,85.0,279.0,1933.0,10.0,11.0,15.0,512.0,32.0,5.318,10.0,47.0,69.0,6.0,1.0,3.3458,,92.0,4.0,6.0,1.0,5.0,1.0,1.0,1.0,2.0,,3.0,1.0,1.0,,5.0,,,,,,,,,,,,5.0,,,,,,3.0,,,2.0,2.0,1.0,,,
577114,Luis Guilherme,Forward,West Ham,21,Brazil,2024-25,11.0,2.0,0.1422,0.0,,2.0,1.0,2.0,,3.0,12.0,1.0,4.0,4.0,58.0,11.0,2.0,3.0,,3.0,139.0,1.0,14.0,1.0,9.0,12.0,53.0,1.0,5.0,,3.351,3.0,,1.0,5.0,1.0,10.0,18.0,4.0,0.0,25.0,7.0,10.0,7.0,12.0,1.0,4.0,37.0,4.0,5.0,7.0,,1.0,22.0,2.0,0.0,58.0,1.0,1.0,20.0,,7.0,,,15.0,,3.0,1.0,1.0,15.0,111.0,1.0,1.0,,20.0,,0.416,0.0,1.0,2.0,1.0,,0.116,,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
37096,Lukasz Fabianski,Goalkeeper,West Ham,21,Poland,2024-25,4.0,,0.0142,0.0,,,,,,1.0,14.0,13.0,160.0,,439.0,1.0,,6.0,2.0,,1161.0,2.0,8.0,8.0,,4.0,187.0,,,,22.8991,,34.0,14.0,21.0,,2.0,80.0,1.0,0.0,12.0,,266.0,99.0,14.0,,,60.0,13.0,,,,,6.0,4.0,0.0,276.0,,,163.0,,3.0,,,93.0,2.0,,,92.0,,581.0,,1.0,95.0,219.0,1.0,,2.0,159.0,22.0,,,,,,,,,,,,,3.0,,,,,,,9.0,13.0,100.0,3.0,9.0,50.0,4.0,114.0,41.0,9.0,37.0,,,,,,,,,,,,2.0,3.0,1.0,
214048,Maximilian Kilman,Defender,West Ham,21,England,2024-25,88.0,,1.2202,0.0,,4.0,39.0,9.0,,125.0,38.0,38.0,252.0,4.0,1948.0,,,169.0,6.0,,3349.0,56.0,181.0,12.0,27.0,68.0,1597.0,,32.0,,58.1541,15.0,22.0,210.0,62.0,4.0,32.0,752.0,13.0,0.0,269.0,18.0,668.0,146.0,38.0,15.0,2.0,471.0,50.0,4.0,6.0,,4.0,100.0,113.0,0.0,1912.0,6.0,3.0,286.0,24.0,16.0,40.0,,398.0,23.0,38.0,,99.0,130.0,2424.0,1.0,1.0,63.0,1225.0,12.0,1.6663,5.0,127.0,104.0,3.0,2.0,0.7423,1.0,2.0,,2.0,,,,3.0,3.0,3.0,,,,,3.0,,,,11.0,,,,,11.0,,,,,,,,,,,,,,,,,,1.0
57531,Michail Antonio,Forward,West Ham,21,Jamaica,2024-25,64.0,2.0,0.9266,0.0,,7.0,2.0,12.0,3.0,40.0,14.0,11.0,45.0,23.0,154.0,3.0,,39.0,,2.0,844.0,22.0,35.0,2.0,20.0,18.0,92.0,,37.0,4.0,16.5218,8.0,2.0,2.0,18.0,5.0,42.0,40.0,7.0,0.0,99.0,6.0,31.0,22.0,14.0,,13.0,75.0,16.0,23.0,32.0,,5.0,60.0,17.0,0.0,150.0,8.0,10.0,143.0,2.0,9.0,,,39.0,12.0,,,17.0,44.0,326.0,3.0,11.0,3.0,36.0,4.0,2.2199,1.0,5.0,5.0,4.0,2.0,0.6123,1.0,19.0,1.0,4.0,0.0,2.0,,3.0,3.0,2.0,,1.0,,1.0,,2.0,,,,,,,,,,,,3.0,1.0,,,3.0,,,,,,,,,,
460842,Mohammed Kudus,Midfielder,West Ham,21,Ghana,2024-25,281.0,21.0,2.7009,1.0,,29.0,38.0,46.0,2.0,66.0,32.0,31.0,78.0,60.0,769.0,1.0,1.0,51.0,2.0,21.0,2601.0,40.0,205.0,6.0,52.0,194.0,655.0,,141.0,,43.186,28.0,1.0,8.0,46.0,18.0,241.0,194.0,64.0,1.0,486.0,23.0,90.0,138.0,32.0,15.0,98.0,454.0,40.0,60.0,191.0,,18.0,435.0,11.0,1.0,756.0,24.0,24.0,413.0,23.0,92.0,1.0,,186.0,39.0,4.0,,36.0,299.0,1508.0,3.0,16.0,4.0,258.0,20.0,6.9068,2.0,12.0,19.0,22.0,5.0,5.774,3.0,50.0,5.0,18.0,3.0,11.0,4.0,13.0,13.0,1.0,,2.0,4.0,2.0,,11.0,,,,,,,,,,,,2.0,6.0,,,6.0,,1.0,2.0,,,,,,,
91889,Niclas Füllkrug,Forward,West Ham,21,Germany,2024-25,87.0,,0.4227,0.0,,2.0,4.0,14.0,,58.0,18.0,6.0,63.0,1.0,196.0,12.0,,92.0,,,788.0,53.0,50.0,5.0,9.0,11.0,129.0,,40.0,,15.7024,12.0,,16.0,18.0,2.0,34.0,50.0,6.0,0.0,137.0,1.0,37.0,18.0,18.0,1.0,6.0,79.0,13.0,1.0,13.0,,2.0,45.0,39.0,0.0,189.0,7.0,1.0,96.0,3.0,1.0,,,52.0,21.0,1.0,,4.0,57.0,293.0,,5.0,1.0,54.0,5.0,2.1693,2.0,5.0,9.0,7.0,1.0,3.8882,2.0,18.0,3.0,10.0,2.0,,,4.0,4.0,,,1.0,,,,,,,,,,,,,,,,3.0,2.0,,,,,1.0,2.0,,,,,,,
536109,Ollie Scarles,Defender,West Ham,21,England,2024-25,27.0,1.0,0.141,0.0,,2.0,21.0,1.0,1.0,31.0,15.0,7.0,59.0,14.0,322.0,8.0,,12.0,1.0,1.0,662.0,6.0,32.0,3.0,17.0,26.0,255.0,,9.0,3.0,8.3847,2.0,3.0,20.0,9.0,1.0,21.0,116.0,3.0,0.0,59.0,12.0,97.0,34.0,15.0,10.0,5.0,132.0,6.0,14.0,8.0,,1.0,47.0,6.0,0.0,318.0,1.0,2.0,99.0,11.0,2.0,2.0,,4.0,5.0,11.0,,8.0,105.0,488.0,29.0,5.0,18.0,132.0,5.0,0.1145,1.0,28.0,22.0,,,,,2.0,,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
215439,Tomás Soucek,Midfielder,West Ham,21,Czech Republic,2024-25,158.0,2.0,1.2637,0.0,,10.0,46.0,45.0,,206.0,35.0,30.0,239.0,12.0,949.0,5.0,,176.0,5.0,2.0,2570.0,75.0,176.0,8.0,46.0,75.0,661.0,,109.0,,41.3043,13.0,5.0,84.0,44.0,8.0,83.0,247.0,25.0,4.0,334.0,20.0,322.0,63.0,35.0,24.0,6.0,353.0,36.0,12.0,21.0,,8.0,158.0,101.0,0.0,932.0,27.0,7.0,295.0,22.0,6.0,21.0,,229.0,47.0,20.0,,49.0,151.0,1337.0,3.0,10.0,22.0,359.0,23.0,6.9829,8.0,33.0,63.0,18.0,,7.1713,1.0,32.0,9.0,4.0,6.0,2.0,,9.0,9.0,3.0,,3.0,,2.0,1.0,2.0,,,,,,,,,,,,2.0,1.0,1.0,,1.0,,4.0,3.0,1.0,,,,,,
164555,Vladimír Coufal,Defender,West Ham,21,Czech Republic,2024-25,65.0,9.0,0.9959,0.0,,2.0,22.0,5.0,,53.0,22.0,11.0,84.0,19.0,473.0,11.0,,40.0,,9.0,1061.0,17.0,66.0,3.0,13.0,43.0,379.0,,14.0,23.0,19.2576,8.0,4.0,36.0,21.0,2.0,48.0,22.0,16.0,0.0,131.0,2.0,203.0,39.0,22.0,7.0,7.0,179.0,18.0,19.0,15.0,,2.0,91.0,23.0,0.0,462.0,3.0,6.0,155.0,15.0,5.0,11.0,,154.0,22.0,8.0,,10.0,94.0,769.0,72.0,6.0,23.0,219.0,12.0,0.3018,5.0,31.0,27.0,2.0,,0.1911,,,,,,,,2.0,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
82143,Wes Foderingham,Goalkeeper,West Ham,21,England,2024-25,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
