element,position,player_code,first_name,second_name,fixture_code,total_points,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,team_code
694,DEF,200834,Nordi,Mukiele,2561908,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,11355,33250,13663,2308,56
694,DEF,200834,Nordi,Mukiele,2561922,4,False,90,0,0,0,1,0,0,0,0,0,0,0,18,26.4,0.6,6.0,3.3,9,1,5,14,1,0.07,0.00,0.07,1.20,40,3147,43173,8906,5759,56
694,DEF,200834,Nordi,Mukiele,2561929,10,False,90,0,0,1,0,0,0,0,0,0,0,2,32,24.4,10.9,0.0,3.5,10,2,2,12,1,0.00,0.05,0.05,1.77,40,7082,52701,11956,4874,56
694,DEF,200834,Nordi,Mukiele,2561942,4,False,90,0,0,0,1,0,0,0,0,0,0,0,15,36.0,30.6,12.0,7.9,13,3,3,16,1,0.07,0.18,0.25,0.71,40,27465,84263,32054,4589,56
694,DEF,200834,Nordi,Mukiele,2561953,6,False,90,0,0,1,0,0,0,0,0,0,0,0,26,19.6,1.1,0.0,2.1,8,2,1,9,1,0.00,0.00,0.00,1.68,40,95292,186668,114202,18910,56
694,DEF,200834,Nordi,Mukiele,2561962,3,False,90,0,0,0,2,0,0,0,0,0,0,0,13,23.2,1.6,2.0,2.7,6,6,6,12,1,0.00,0.01,0.01,1.84,40,46897,235915,56127,9230,56
694,DEF,200834,Nordi,Mukiele,2561972,17,False,90,1,0,1,0,0,0,0,0,0,0,3,47,56.2,2.2,22.0,8.0,9,7,3,12,1,0.24,0.06,0.30,0.83,40,84438,328745,100985,16547,56
694,DEF,200834,Nordi,Mukiele,2561979,2,False,90,0,0,0,1,0,0,0,0,0,0,0,8,12.4,0.8,2.0,1.5,5,5,1,6,1,0.00,0.01,0.01,0.90,41,145131,479348,157542,12411,56
694,DEF,200834,Nordi,Mukiele,2561992,1,False,90,0,0,0,1,0,0,0,1,0,0,0,2,10.4,16.3,9.0,3.6,4,2,0,4,1,0.14,0.33,0.47,0.86,41,190238,699937,209762,19524,56
694,DEF,200834,Nordi,Mukiele,2562002,4,False,90,0,1,0,2,0,0,0,0,0,0,0,13,25.6,10.8,8.0,4.4,4,4,2,6,1,0.04,0.03,0.07,1.91,42,17845,692033,50018,32173,56
694,DEF,200834,Nordi,Mukiele,2562009,4,False,90,0,0,0,1,0,0,0,0,0,0,0,8,24.6,5.8,4.0,3.4,9,2,5,14,1,0.00,0.15,0.15,2.16,42,71699,781346,90869,19170,56
694,DEF,200834,Nordi,Mukiele,2562022,0,False,90,0,0,0,2,0,0,0,1,0,0,0,5,11.4,12.1,0.0,2.4,5,8,4,9,1,0.00,0.00,0.00,1.70,42,15465,809556,35565,20100,56
694,DEF,200834,Nordi,Mukiele,2562031,0,False,90,0,0,0,1,1,0,0,0,0,0,0,0,12.8,1.5,2.0,1.6,7,3,2,9,1,0.00,0.01,0.01,1.45,42,-16060,766158,20762,36822,56
694,DEF,200834,Nordi,Mukiele,2562041,1,False,90,0,0,0,3,0,0,0,0,0,0,0,-2,13.4,13.5,0.0,2.7,7,8,2,9,1,0.00,0.19,0.19,2.42,42,-14526,745408,21919,36445,56
694,DEF,200834,Nordi,Mukiele,2562053,8,False,90,0,1,1,0,0,0,0,1,0,0,0,25,14.6,3.6,11.0,2.9,7,3,1,8,1,0.03,0.03,0.06,0.24,42,-45765,706241,45950,91715,56
694,DEF,200834,Nordi,Mukiele,2562057,6,False,90,0,0,1,0,0,0,0,0,0,0,0,23,18.4,12.5,2.0,3.3,5,4,2,7,1,0.00,0.11,0.11,1.13,42,75400,795987,90821,15421,56
694,DEF,200834,Nordi,Mukiele,2562073,4,False,90,0,0,0,1,0,0,0,0,0,0,0,17,32.6,1.5,21.0,5.5,12,4,2,14,1,0.01,0.03,0.04,2.17,42,89920,913434,105104,15184,56
694,DEF,200834,Nordi,Mukiele,2562083,11,False,90,0,0,1,0,0,0,0,0,0,0,3,36,25.4,10.5,0.0,3.6,8,6,3,11,1,0.00,0.04,0.04,2.25,42,-5940,836603,34194,40134,56
694,DEF,200834,Nordi,Mukiele,2562093,4,False,90,0,0,0,1,0,0,0,0,0,0,0,15,26.4,30.1,0.0,5.7,8,3,2,10,1,0.00,0.15,0.15,1.18,43,154265,1042332,177490,23225,56
694,DEF,200834,Nordi,Mukiele,2562097,3,False,90,0,0,0,3,0,0,0,0,0,0,0,7,25.6,2.3,4.0,3.2,9,9,1,10,1,0.00,0.01,0.01,3.24,43,131247,1173181,154114,22867,56
694,DEF,200834,Nordi,Mukiele,2562112,6,False,90,0,1,0,1,0,0,0,1,0,0,0,28,47.0,37.7,4.0,8.9,8,1,3,11,1,0.00,0.14,0.14,0.61,44,215166,1393847,248246,33080,56
694,DEF,200834,Nordi,Mukiele,2562124,4,False,82,0,1,0,3,0,0,0,0,0,0,0,8,30.0,15.4,2.0,4.7,4,3,0,4,1,0.00,0.15,0.15,1.39,45,186496,1584969,206401,19905,56
694,DEF,200834,Nordi,Mukiele,2562132,9,False,90,0,1,1,0,0,0,0,0,0,0,0,31,7.6,27.1,7.0,4.2,3,5,0,3,1,0.29,0.19,0.48,0.06,45,143620,1738083,201586,57966,56
