playerId,playerName,position,team_name,team_id,nationality,season,straightRedCards,totalRedCards,yellowCards,duelsLost,expectedAssists,fiftyFifty,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,unsuccessfulShortPasses,gamesPlayed,successfulLayoffs,foulWonPenalty,successfulFiftyFifty,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goals,offsides,awayGoals,substituteOn,aerialDuels,iboxTarget,timePlayed,shotsOnTargetInBox,aerialDuelsLost,duelsWon,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,recoveries,appearances,rightFootGoals,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,timesTackled,groundDuels,aerialDuelsWon,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,backwardPasses,touches,substituteOff,successfulPassesOwnHalf,expectedGoals,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,successfulCrossesOpenPlay,blockedShots,throughBalls,goalAssists,unsuccessfulCrossesOpenPlay,oboxBlocked,cornersTakenInclShortCorners,cleanSheets,successfulCrossesAndCorners,goalsConcededOutsideBox,successfulCornersIntoBox,throwInsToOppositionPlayer,successfulLaunches,shotsBlockedInBox,leftFootGoals,unsuccessfulCrossesAndCorners,iboxBlocked,unsuccessfulCornersIntoBox,successfulLongPasses,throwInsToOwnPlayer,hitWoodwork,shotsBlockedOutsideBox,unsuccessfulLaunches,foulAttemptedTackle,handballsConceded,unsuccessfulLayoffs,penaltyGoalsConceded,shotsOnTargetOutsideBox,oboxTarget,redCards2ndYellow,clearancesOffTheLine,headedGoals,ownGoalScored,lastPlayerTackle,expectedGoalsFreekick,freekickTotal,attemptsFromSetPieces,penaltiesTaken,penaltyGoals,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,penaltiesFaced,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,setPiecesGoals,penaltiesConceded
478912,Carney Chukwuemeka,Midfielder,Chelsea,8,England,2022-23,0.0,0.0,0.0,18.0,0.6137,18.0,1.0,1.0,0.069,13.0,2.0,23.0,14.0,3.0,,11.0,2.0,23.0,200.0,,1.0,,12.0,7.0,1.0,344.0,1.0,6.0,25.0,13.0,24.0,173.0,18.0,8.8732,8.0,1.0,7.0,12.0,44.0,5.0,0.0,43.0,7.0,,42.0,22.0,14.0,,6.0,5.0,118.0,7.0,8.0,36.0,1.0,199.0,1.0,4.0,44.0,7.0,6.0,,63.0,2.0,6.0,51.0,278.0,2.0,61.0,0.3745,,4.0,2.0,3.0,,,1.0,1.0,,,2.0,,,,1.0,2.0,,1.0,2.0,,4.0,,1.0,1.0,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176413,Christian Pulisic,Midfielder,Chelsea,8,United States,2022-23,0.0,0.0,1.0,63.0,0.3867,14.0,6.0,10.0,1.4661,11.0,14.0,37.0,24.0,2.0,,6.0,8.0,44.0,276.0,1.0,,0.0,16.0,23.0,3.0,813.0,3.0,18.0,46.0,15.0,41.0,226.0,44.0,14.1433,11.0,4.0,11.0,45.0,67.0,15.0,0.0,109.0,7.0,1.0,62.0,31.0,24.0,,5.0,22.0,166.0,11.0,35.0,86.0,5.0,276.0,8.0,8.0,134.0,6.0,15.0,1.0,56.0,10.0,4.0,91.0,469.0,8.0,68.0,1.6543,7.0,11.0,2.0,5.0,1.0,1.0,16.0,3.0,,,2.0,,,,,2.0,1.0,16.0,2.0,,6.0,4.0,2.0,3.0,4.0,3.0,2.0,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
232787,Conor Gallagher,Midfielder,Chelsea,8,England,2022-23,0.0,1.0,9.0,149.0,1.7275,62.0,11.0,3.0,2.099,46.0,17.0,111.0,35.0,16.0,,27.0,18.0,125.0,809.0,3.0,2.0,2.0,17.0,47.0,5.0,1615.0,5.0,28.0,124.0,60.0,105.0,671.0,64.0,22.9925,20.0,14.0,22.0,121.0,206.0,35.0,1.0,273.0,31.0,1.0,214.0,93.0,35.0,2.0,13.0,23.0,418.0,21.0,59.0,226.0,19.0,787.0,6.0,12.0,263.0,33.0,24.0,10.0,183.0,35.0,23.0,206.0,1229.0,9.0,278.0,2.5507,14.0,40.0,7.0,11.0,1.0,1.0,24.0,3.0,21.0,3.0,12.0,1.0,4.0,,,8.0,,37.0,8.0,12.0,13.0,10.0,1.0,3.0,4.0,29.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
212701,Denis Zakaria,Midfielder,Chelsea,8,Switzerland,2022-23,0.0,0.0,0.0,25.0,0.0683,16.0,,,,9.0,1.0,19.0,7.0,2.0,,10.0,5.0,20.0,178.0,,,,2.0,2.0,,413.0,,2.0,17.0,8.0,17.0,155.0,3.0,6.2021,1.0,8.0,5.0,23.0,46.0,2.0,0.0,42.0,3.0,,53.0,21.0,7.0,,4.0,3.0,69.0,4.0,12.0,40.0,,176.0,1.0,2.0,37.0,5.0,6.0,1.0,53.0,5.0,3.0,26.0,239.0,4.0,89.0,0.189,1.0,7.0,,1.0,1.0,,1.0,,,,,1.0,,,,1.0,,1.0,1.0,,3.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448047,Enzo Fernández,Midfielder,Chelsea,8,Argentina,2022-23,0.0,0.0,3.0,81.0,2.6502,35.0,3.0,,0.5341,45.0,13.0,110.0,18.0,13.0,,17.0,18.0,155.0,1421.0,,1.0,,,17.0,1.0,1551.0,1.0,10.0,91.0,43.0,84.0,1133.0,9.0,21.2934,18.0,11.0,25.0,71.0,502.0,22.0,0.0,172.0,30.0,,372.0,118.0,18.0,,18.0,13.0,731.0,20.0,26.0,155.0,7.0,1369.0,10.0,4.0,222.0,27.0,17.0,2.0,398.0,11.0,16.0,149.0,1681.0,4.0,536.0,0.8262,45.0,38.0,1.0,7.0,11.0,2.0,11.0,5.0,3.0,2.0,1.0,5.0,,,2.0,2.0,,13.0,2.0,2.0,133.0,2.0,,5.0,10.0,9.0,1.0,,1.0,2.0,2.0,,,,,,0.1095,2.0,2.0,,,,,,,,,,,,,,,,,,
124183,Hakim Ziyech,Midfielder,Chelsea,8,Morocco,2022-23,0.0,0.0,1.0,50.0,1.5048,17.0,3.0,2.0,0.6251,20.0,8.0,67.0,18.0,,,5.0,6.0,84.0,316.0,,3.0,,12.0,5.0,2.0,653.0,2.0,5.0,48.0,23.0,48.0,218.0,19.0,10.1341,12.0,5.0,7.0,45.0,18.0,14.0,0.0,98.0,8.0,,111.0,46.0,18.0,,8.0,15.0,165.0,4.0,28.0,93.0,,310.0,5.0,6.0,184.0,12.0,14.0,,94.0,12.0,5.0,93.0,544.0,4.0,80.0,0.6204,17.0,20.0,7.0,8.0,4.0,3.0,32.0,6.0,20.0,1.0,13.0,3.0,3.0,1.0,1.0,2.0,,53.0,2.0,14.0,14.0,13.0,,6.0,4.0,9.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
491785,Harvey Vale,Midfielder,Chelsea,8,England,2022-23,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184341,Mason Mount,Midfielder,Chelsea,8,England,2022-23,0.0,0.0,4.0,99.0,2.7903,56.0,9.0,4.0,1.782,33.0,20.0,126.0,24.0,20.0,,29.0,20.0,140.0,705.0,3.0,1.0,2.0,4.0,23.0,2.0,1656.0,2.0,14.0,86.0,41.0,77.0,541.0,62.0,26.6122,28.0,6.0,21.0,85.0,190.0,27.0,1.0,185.0,18.0,1.0,206.0,85.0,24.0,3.0,14.0,13.0,404.0,18.0,42.0,162.0,9.0,678.0,11.0,18.0,275.0,19.0,17.0,6.0,143.0,28.0,8.0,166.0,1052.0,13.0,176.0,2.0005,14.0,29.0,7.0,13.0,6.0,2.0,21.0,5.0,34.0,3.0,15.0,3.0,9.0,,,8.0,,49.0,8.0,23.0,24.0,5.0,1.0,5.0,6.0,15.0,,,,4.0,4.0,,1.0,,,,0.0714,2.0,2.0,,,,,,,,,,,,,,,,,1.0,
91651,Mateo Kovacic,Midfielder,Chelsea,8,Croatia,2022-23,0.0,0.0,8.0,87.0,2.0531,39.0,2.0,1.0,,36.0,12.0,141.0,27.0,16.0,,25.0,17.0,183.0,1309.0,1.0,,1.0,10.0,20.0,1.0,1705.0,1.0,10.0,80.0,34.0,70.0,1081.0,14.0,22.3261,21.0,16.0,25.0,77.0,484.0,12.0,0.0,167.0,9.0,0.0,376.0,121.0,27.0,1.0,12.0,10.0,656.0,20.0,36.0,147.0,10.0,1283.0,10.0,3.0,252.0,24.0,22.0,1.0,277.0,18.0,19.0,172.0,1555.0,7.0,471.0,1.7814,42.0,48.0,1.0,11.0,10.0,2.0,5.0,10.0,,1.0,1.0,5.0,,,,1.0,,5.0,1.0,,45.0,3.0,,10.0,7.0,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465920,Mykhailo Mudryk,Midfielder,Chelsea,8,Ukraine,2022-23,0.0,0.0,1.0,55.0,1.2417,20.0,5.0,1.0,1.3785,11.0,12.0,32.0,15.0,2.0,,9.0,7.0,34.0,184.0,,1.0,,8.0,13.0,2.0,655.0,2.0,8.0,41.0,7.0,36.0,146.0,35.0,8.3664,8.0,2.0,10.0,47.0,67.0,12.0,0.0,96.0,6.0,,50.0,35.0,15.0,,2.0,20.0,108.0,6.0,31.0,83.0,5.0,179.0,7.0,7.0,116.0,9.0,13.0,1.0,21.0,8.0,,46.0,359.0,6.0,47.0,1.8131,2.0,8.0,2.0,2.0,1.0,2.0,12.0,,11.0,,5.0,4.0,1.0,,,2.0,,20.0,2.0,8.0,4.0,6.0,,,,2.0,,3.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
