season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436985,6,13,Leicester_City,Away,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436985,6,13,Leicester_City,Away,856640,467189,Mads Hermansen,mads-hermansen,G,False,,2.0,10.0,7.0,12.0,19.0,,2.0,10.0,8.0,,,,,,,,2.0,,1.0,0.00237823,,,,0.0,,1.7439,1.0,,,,,90.0,,,,,,,,,16.0,0.0,3.0,9.7,9.0,13.0,,,64.609068408104,4.0,,,2.0,24.0,,18.0,17.0,35.0,12.903994141807,,0,,58.0,,,,
2024-25,12437020,7,13,Leicester_City,Home,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437020,7,13,Leicester_City,Home,856640,467189,Mads Hermansen,mads-hermansen,G,False,,,14.0,11.0,18.0,29.0,,,,7.0,,,,,,,,,,,0.00202869,,,,0.0,,0.7746,2.0,,,,,90.0,,,,,,,,,15.0,,,7.2,1.0,2.0,,,,,,,,29.0,,26.0,18.0,44.0,,,0,,51.0,,,,
2024-25,12437037,8,13,Leicester_City,Away,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437037,8,13,Leicester_City,Away,856640,467189,Mads Hermansen,mads-hermansen,G,False,,,7.0,3.0,16.0,19.0,,,,11.0,,,,,,,,,,,0.00104818,,,,0.0,,0.6224,2.0,,,,,90.0,,,,,,,,,7.0,,1.0,7.9,5.0,6.0,,,,1.0,,,,13.0,,9.0,17.0,26.0,,,0,,43.0,,,,
2024-25,12437048,9,13,Leicester_City,Home,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437048,9,13,Leicester_City,Home,856640,467189,Mads Hermansen,mads-hermansen,G,False,,2.0,4.0,3.0,22.0,25.0,,,,6.0,,,,,,,,,,,0.00258263,,,,0.0,,-1.2908,,,,,,90.0,,,,,,,,,5.0,,1.0,6.4,1.0,2.0,,,,3.0,,,2.0,9.0,,7.0,23.0,30.0,,,0,,43.0,,,,
2024-25,12437053,10,13,Leicester_City,Away,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437053,10,13,Leicester_City,Away,856640,467189,Mads Hermansen,mads-hermansen,G,False,,,3.0,,14.0,14.0,,,,5.0,,,,,,,,,,,0.00010097,,,,0.0,,-0.4156,1.0,,,,,90.0,,,,,,,,,23.0,,2.0,6.2,,1.0,,,,3.0,,,,26.0,,16.0,21.0,37.0,,,0,,47.0,,,,
2024-25,12436494,11,13,Leicester_City,Away,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436494,11,13,Leicester_City,Away,856640,467189,Mads Hermansen,mads-hermansen,G,False,,,4.0,2.0,12.0,14.0,,,6.0,7.0,,,,,,,,,,,0.00068768,,,,0.0,,-2.5886,,,,,,90.0,,,,,,,,,8.0,0.0,,5.8,1.0,1.0,,,37.560208942908,,,,,11.0,,6.0,16.0,22.0,1.0940019955665,,0,,29.0,,,,
2024-25,12436495,12,13,Leicester_City,Home,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436495,12,13,Leicester_City,Home,856640,467189,Mads Hermansen,mads-hermansen,G,False,,1.0,4.0,1.0,16.0,17.0,,,,7.0,,,,,,,,,,,0.00011964,,,,0.0,,0.3594,1.0,,,,,90.0,,,,,,,,,15.0,,,7.1,4.0,4.0,,,,,,,1.0,18.0,,12.0,19.0,31.0,,,0,,42.0,,,,
2024-25,12436500,13,13,Leicester_City,Away,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436500,13,13,Leicester_City,Away,856640,467189,Mads Hermansen,mads-hermansen,G,False,,1.0,4.0,3.0,10.0,13.0,,,,10.0,,,,,,,,1.0,,,0.00022951,,,,0.0,,-0.4647,1.0,,,,,90.0,,,,,,,,,25.0,,1.0,5.9,1.0,2.0,,,,1.0,1.0,,1.0,29.0,,19.0,19.0,38.0,,,0,,49.0,,,1.0,
2024-25,12436966,14,13,Leicester_City,Home,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436966,14,13,Leicester_City,Home,856640,467189,Mads Hermansen,mads-hermansen,G,False,,,7.0,2.0,15.0,17.0,1.0,,,8.0,,,,,,,1.0,1.0,,1.0,0.00619488,,,,0.0,,2.0816,3.0,,,,,90.0,,,,,,,,,24.0,,1.0,7.9,6.0,7.0,,,,2.0,,,,30.0,,14.0,26.0,40.0,,,0,,59.0,,1.0,,
2024-25,12436444,15,13,Leicester_City,Home,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436444,15,13,Leicester_City,Home,856640,467189,Mads Hermansen,mads-hermansen,G,False,,,5.0,3.0,29.0,32.0,,,,5.0,,,,,,,,1.0,,,0.0004371,,,,0.0,,1.1404,1.0,,,,,90.0,,,,,,,,,17.0,,,6.9,1.0,5.0,,,,,,,,21.0,,16.0,33.0,49.0,,,0,,60.0,,1.0,,
2024-25,12436460,16,13,Leicester_City,Away,197428,95463,Danny Ward,danny-ward,G,True,,,6.0,4.0,6.0,10.0,,,,7.0,,,,,,,,,,,0.00086975,,,,0.0,,-0.6912,,,,,,45.0,,,,,,,,,8.0,,,6.5,2.0,3.0,,,,1.0,,,,14.0,,12.0,6.0,18.0,,,0,,27.0,,,,
2024-25,12436460,16,13,Leicester_City,Away,856640,467189,Mads Hermansen,mads-hermansen,G,False,,,1.0,1.0,5.0,6.0,,,,5.0,,,,,,,,,,,0.0001231,,,,0.0,,1.0291,,,,,,45.0,,,,,,,,,9.0,,,7.3,2.0,4.0,,,,,,,,9.0,,6.0,9.0,15.0,,,0,,24.0,,,,
2024-25,12436469,17,13,Leicester_City,Home,197428,95463,Danny Ward,danny-ward,G,False,,1.0,6.0,6.0,16.0,22.0,,,,4.0,,,,,,,1.0,,,,0.0011846,,,,0.0,,-2.4746,,,,,,90.0,,,,,,,,,5.0,,,6.1,1.0,1.0,,,,,1.0,,1.0,10.0,,7.0,19.0,26.0,,,0,,32.0,,,,
2024-25,12436469,17,13,Leicester_City,Home,796986,207270,Daniel Iversen,daniel-iversen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436474,18,13,Leicester_City,Away,796986,207270,Daniel Iversen,daniel-iversen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436474,18,13,Leicester_City,Away,997830,436680,Jakub Stolarczyk,jakub-stolarczyk,G,False,,,14.0,6.0,19.0,25.0,,2.0,,8.0,,,,,,,,3.0,,,0.00075296,,,,0.0,,-0.7798,3.0,,,,,90.0,,,,,,,,,14.0,,4.0,7.3,4.0,4.0,,,,6.0,,,,26.0,,15.0,22.0,37.0,,,0,1.0,59.0,1.0,,,
2024-25,12436512,19,13,Leicester_City,Home,796986,207270,Daniel Iversen,daniel-iversen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436512,19,13,Leicester_City,Home,997830,436680,Jakub Stolarczyk,jakub-stolarczyk,G,False,,,3.0,1.0,25.0,26.0,,,,4.0,,,,,,,,,,,0.00012132,,,,0.0,,-0.6519,,,,,,90.0,,,,,,,,,7.0,,,6.6,2.0,3.0,,,,,,,,10.0,,3.0,30.0,33.0,,,0,,40.0,,,,
2024-25,12436523,20,13,Leicester_City,Away,796986,207270,Daniel Iversen,daniel-iversen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436523,20,13,Leicester_City,Away,997830,436680,Jakub Stolarczyk,jakub-stolarczyk,G,False,,,6.0,4.0,10.0,14.0,,,,5.0,,,,,,,,,,,0.0048227,,,,0.0,,-0.3719,1.0,,,,,90.0,,,,,,,,,11.0,,,6.6,1.0,3.0,,,,,,,,17.0,,13.0,12.0,25.0,,,0,,33.0,,,,
2024-25,12436527,21,13,Leicester_City,Home,796986,207270,Daniel Iversen,daniel-iversen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436527,21,13,Leicester_City,Home,997830,436680,Jakub Stolarczyk,jakub-stolarczyk,G,False,,,9.0,3.0,27.0,30.0,,,,6.0,,,,1.0,,,1.0,,,,0.00068716,,,,0.0,,0.4559,1.0,,,,,90.0,,,,,,,,,6.0,,,6.7,2.0,2.0,,,,,,,,15.0,,8.0,28.0,36.0,,,0,,41.0,,,,
2024-25,12436442,22,13,Leicester_City,Home,796986,207270,Daniel Iversen,daniel-iversen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436442,22,13,Leicester_City,Home,997830,436680,Jakub Stolarczyk,jakub-stolarczyk,G,False,,3.0,7.0,7.0,11.0,18.0,,,,8.0,,,,,,,,,,,0.00318979,,,,0.0,,-0.5366,,,,,,90.0,,,,,,,,,15.0,,,6.2,,,,,,,,,3.0,22.0,,16.0,17.0,33.0,,,0,,36.0,,,,
2024-25,12436907,23,13,Leicester_City,Away,796986,207270,Daniel Iversen,daniel-iversen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436907,23,13,Leicester_City,Away,997830,436680,Jakub Stolarczyk,jakub-stolarczyk,G,False,,1.0,13.0,10.0,7.0,17.0,,1.0,,10.0,,,,,,,,2.0,,,0.001681,,,,0.0,,0.7745,1.0,,,,1.0,90.0,,,,,,,,,20.0,,3.0,8.1,1.0,5.0,,,,6.0,,,1.0,33.0,,28.0,9.0,37.0,,,0,1.0,54.0,,,,1.0
2024-25,12436921,24,13,Leicester_City,Away,856640,467189,Mads Hermansen,mads-hermansen,G,False,,,3.0,2.0,19.0,21.0,,,,7.0,,,,,,,,,,,0.00218069,,,,0.0,,-1.4943,,,,,,90.0,,,,,,,,,15.0,,,6.2,2.0,3.0,,,,,,,,18.0,,13.0,23.0,36.0,,,0,,46.0,,,,
2024-25,12436921,24,13,Leicester_City,Away,997830,436680,Jakub Stolarczyk,jakub-stolarczyk,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436943,25,13,Leicester_City,Home,856640,467189,Mads Hermansen,mads-hermansen,G,False,,1.0,6.0,4.0,16.0,20.0,,1.0,,7.0,,,,,,,,1.0,,,0.0101905,,,,0.0,,-0.0294,,,,,,90.0,,,,,,,,,28.0,,1.0,6.6,3.0,3.0,,,,2.0,,,1.0,34.0,,30.0,18.0,48.0,,,0,,55.0,,,,
2024-25,12436943,25,13,Leicester_City,Home,997830,436680,Jakub Stolarczyk,jakub-stolarczyk,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436623,26,13,Leicester_City,Home,856640,467189,Mads Hermansen,mads-hermansen,G,False,,,4.0,3.0,22.0,25.0,,,,4.0,,,,,,,,,,,0.00063615,,,,0.0,,-1.5692,,,,,,90.0,,,,,,,,,14.0,,3.0,6.2,2.0,3.0,,,,3.0,,,,17.0,,14.0,25.0,39.0,,,0,,45.0,,,,
2024-25,12436623,26,13,Leicester_City,Home,997830,436680,Jakub Stolarczyk,jakub-stolarczyk,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,13365051,27,13,Leicester_City,Away,856640,467189,Mads Hermansen,mads-hermansen,G,False,,,1.0,,16.0,16.0,,1.0,7.0,3.0,,,,,,,,1.0,,,6.384e-05,,,,0.0,,-1.1517,,,,,,90.0,,,,,,,,,11.0,0.0,1.0,6.2,1.0,1.0,,,55.208793466104,1.0,,,,11.0,,8.0,18.0,26.0,25.81438661319,,0,,30.0,,,,
2024-25,13365051,27,13,Leicester_City,Away,997830,436680,Jakub Stolarczyk,jakub-stolarczyk,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436998,28,13,Leicester_City,Away,856640,467189,Mads Hermansen,mads-hermansen,G,False,,2.0,3.0,1.0,23.0,24.0,,,,8.0,,,,,,,,,,,0.00074177,,,,0.0,,0.5244,,,,,,90.0,,,,,1.0,,1.0,,22.0,,,8.0,5.0,7.0,,,,,,,2.0,23.0,,19.0,27.0,46.0,,,0,,57.0,,,,
2024-25,12436998,28,13,Leicester_City,Away,997830,436680,Jakub Stolarczyk,jakub-stolarczyk,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437027,29,13,Leicester_City,Home,856640,467189,Mads Hermansen,mads-hermansen,G,False,,,6.0,3.0,21.0,24.0,,,,7.0,,,,,,,,,,,0.00062491,,,,0.0,,-1.3423,1.0,,,,,90.0,,,,,,,,,9.0,,,6.1,1.0,2.0,,,,,,,,15.0,,10.0,23.0,33.0,,,0,,41.0,,,,
2024-25,12437027,29,13,Leicester_City,Home,997830,436680,Jakub Stolarczyk,jakub-stolarczyk,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436594,30,13,Leicester_City,Away,856640,467189,Mads Hermansen,mads-hermansen,G,False,,,9.0,7.0,12.0,19.0,,,,6.0,,,,,,,,,1.0,,0.00173302,,,,0.0,,0.717,1.0,,,,,90.0,,,,,,,,,22.0,,2.0,6.1,2.0,3.0,,,,2.0,,,,28.0,,20.0,20.0,40.0,,,0,,51.0,1.0,,,
2024-25,12436594,30,13,Leicester_City,Away,997830,436680,Jakub Stolarczyk,jakub-stolarczyk,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,13560219,31,13,Leicester_City,Home,856640,467189,Mads Hermansen,mads-hermansen,G,False,,,10.0,10.0,15.0,25.0,,,,3.0,,,,,,,,,,,0.00485292,,,,0.0,,-0.061,1.0,,,,,90.0,,,,,,,,,24.0,,,6.2,1.0,2.0,,,,,,,,31.0,,29.0,20.0,49.0,,,0,,53.0,,,,
2024-25,13560219,31,13,Leicester_City,Home,997830,436680,Jakub Stolarczyk,jakub-stolarczyk,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436607,32,13,Leicester_City,Away,856640,467189,Mads Hermansen,mads-hermansen,G,False,,2.0,6.0,3.0,16.0,19.0,,,,9.0,,,,,,,,,,,0.00030515,,,,0.0,,1.1661,1.0,,,,,90.0,,,,,2.0,,,,23.0,,,7.2,3.0,5.0,,,,2.0,,,2.0,27.0,,22.0,18.0,40.0,,,0,,54.0,,,,
2024-25,12436607,32,13,Leicester_City,Away,997830,436680,Jakub Stolarczyk,jakub-stolarczyk,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436626,33,13,Leicester_City,Home,856640,467189,Mads Hermansen,mads-hermansen,G,False,,1.0,5.0,3.0,13.0,16.0,,,,14.0,,,,,,,,1.0,,,0.00067273,,,,0.0,,-0.4706,2.0,,,,,90.0,,,,,,,,,26.0,,2.0,7.9,5.0,7.0,,,,4.0,,,1.0,30.0,,21.0,20.0,41.0,,,0,,65.0,,1.0,,
2024-25,12436626,33,13,Leicester_City,Home,997830,436680,Jakub Stolarczyk,jakub-stolarczyk,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436558,34,13,Leicester_City,Away,856640,467189,Mads Hermansen,mads-hermansen,G,False,,,3.0,1.0,19.0,20.0,,,,9.0,,,,,,,,,,1.0,0.00028263,,,,0.0,,-1.2794,2.0,,,,,90.0,,,,,,,,,12.0,,,5.9,1.0,2.0,,,,,,,,14.0,,6.0,26.0,32.0,,,0,,44.0,,,,
2024-25,12436558,34,13,Leicester_City,Away,997830,436680,Jakub Stolarczyk,jakub-stolarczyk,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436571,35,13,Leicester_City,Home,796986,207270,Daniel Iversen,daniel-iversen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436571,35,13,Leicester_City,Home,997830,436680,Jakub Stolarczyk,jakub-stolarczyk,G,False,,,2.0,1.0,20.0,21.0,,1.0,,5.0,,,,,,,,1.0,,,0.00016806,,,,0.0,,0.3296,,,,,,90.0,,,,,,,,,10.0,,1.0,7.2,2.0,2.0,,,,1.0,,,,12.0,,9.0,22.0,31.0,,,0,,38.0,,,,
2024-25,12436574,36,13,Leicester_City,Away,796986,207270,Daniel Iversen,daniel-iversen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436574,36,13,Leicester_City,Away,997830,436680,Jakub Stolarczyk,jakub-stolarczyk,G,False,,1.0,2.0,1.0,17.0,18.0,,,,6.0,,,,,,,,,,,0.00031208,,,,0.0,,-0.278,2.0,,,,,90.0,,,,,,,,,17.0,,1.0,6.6,2.0,2.0,,,,2.0,,,1.0,19.0,,16.0,19.0,35.0,,,0,,45.0,,,,
2024-25,12436534,37,13,Leicester_City,Home,796986,207270,Daniel Iversen,daniel-iversen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436534,37,13,Leicester_City,Home,997830,436680,Jakub Stolarczyk,jakub-stolarczyk,G,False,,,3.0,2.0,14.0,16.0,,,,4.0,,,,,,,,,,1.0,0.0001703,,,,0.0,,0.3427,,,,,,90.0,,,,,,,,,22.0,,,6.5,2.0,2.0,,,,,,,,24.0,,16.0,22.0,38.0,,,0,,44.0,,,,
2024-25,12436536,38,13,Leicester_City,Away,796986,207270,Daniel Iversen,daniel-iversen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436536,38,13,Leicester_City,Away,997830,436680,Jakub Stolarczyk,jakub-stolarczyk,G,False,,,5.0,1.0,17.0,18.0,,1.0,,8.0,,,,,,,,1.0,,,0.00027761,,,,0.0,,0.0998,1.0,,,,,90.0,,,,,,,,,27.0,,1.0,7.1,2.0,5.0,,,,1.0,,,,32.0,,25.0,20.0,45.0,,,0,,54.0,,,,
