season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7089875,1,13,Leicester_City,Away,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,2.0,10.0,6.0,10.0,16.0,,,8.0,,,,,,1.0,,,,,,,,,,,,,,90.0,,,,,,,,13.0,,6.5,2.0,3.0,,,1.0,,,2.0,22.0,,17.0,11.0,28.0,0,,36.0,,,,
2016-17,7089875,1,13,Leicester_City,Away,41615,51934,Ron-Robert Zieler,ron-robert-zieler,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090013,2,13,Leicester_City,Home,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,1.0,14.0,12.0,2.0,14.0,,,9.0,,,,,,,,,,,,,,,1.0,,1.0,,,90.0,,,,,,,,18.0,1.0,7.6,1.0,4.0,,,3.0,,,1.0,32.0,,30.0,2.0,32.0,0,,43.0,,,,
2016-17,7090013,2,13,Leicester_City,Home,41615,51934,Ron-Robert Zieler,ron-robert-zieler,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090023,3,13,Leicester_City,Home,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,2.0,6.0,3.0,6.0,9.0,,,3.0,,,,,,,,,1.0,,,,,,,,,,,57.0,,,,,,,,16.0,,6.9,1.0,2.0,,,2.0,,,2.0,21.0,,17.0,8.0,25.0,0,1.0,31.0,,,,1.0
2016-17,7090023,3,13,Leicester_City,Home,41615,51934,Ron-Robert Zieler,ron-robert-zieler,G,True,,,3.0,3.0,,3.0,,,5.0,,,,,,,,,,,,,,,1.0,,,,,33.0,,,,,,,,6.0,,6.2,,,,,,,,,9.0,,9.0,,9.0,0,,11.0,,,,
2016-17,7090038,4,13,Leicester_City,Away,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,,12.0,10.0,4.0,14.0,,,11.0,,,,1.0,,,,1.0,1.0,1.0,,,,,1.0,,,,,90.0,,,,,,,,6.0,,6.2,4.0,7.0,,,1.0,,,2.0,17.0,,14.0,5.0,19.0,0,1.0,33.0,,,,1.0
2016-17,7090038,4,13,Leicester_City,Away,41615,51934,Ron-Robert Zieler,ron-robert-zieler,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090050,5,13,Leicester_City,Home,16807,38038,Ben Hamer,ben-hamer,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090050,5,13,Leicester_City,Home,41615,51934,Ron-Robert Zieler,ron-robert-zieler,G,False,,1.0,9.0,7.0,11.0,18.0,,,6.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,25.0,,7.2,1.0,2.0,,,,,,1.0,33.0,,29.0,14.0,43.0,0,,46.0,,,,
2016-17,7090058,6,13,Leicester_City,Away,16807,38038,Ben Hamer,ben-hamer,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
