playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,throughBalls,gamesPlayed,totalPasses,goals,offsides,awayGoals,oboxBlocked,substituteOn,iboxTarget,shotsOnTargetInBox,aerialDuelsLost,goalsConcededOutsideBox,groundDuelsWon,successfulCornersIntoBox,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,shotsBlockedInBox,totalFoulsWon,winningGoal,recoveries,appearances,rightFootGoals,leftFootGoals,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,openPlayPasses,shotsOffTargetIncWoodwork,totalLossesOfPossession,tacklesWon,leftsidePasses,totalFoulsConceded,unsuccessfulCornersIntoBox,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,hitWoodwork,successfulPassesOwnHalf,handballsConceded,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,secondGoalAssists,successfulCrossesOpenPlay,expectedAssists,totalRedCards,totalShots,unsuccessfulShortPasses,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,cornersTakenInclShortCorners,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,timePlayed,unsuccessfulLayoffs,duelsWon,putthroughBlockedDistribution,successfulShortPasses,totalTouchesInOppositionBox,throwInsToOppositionPlayer,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,oboxTarget,tacklesLost,successfulPassesOppositionHalf,goalsConcededInsideBox,headedGoals,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,cornersWon,successfulDribbles,blocks,interceptions,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,foulAttemptedTackle,expectedGoals,yellowCards,penaltiesConceded,foulWonPenalty,freekickTotal,attemptsFromSetPieces,expectedGoalsFreekick,penaltiesTaken,penaltyGoals,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,penaltiesFaced,punches,savesMade,goalkeeperSmother,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,clearancesOffTheLine,setPiecesGoals,penaltiesSaved,savesFromPenalty,drops
39155,Adam Lallana,Midfielder,Liverpool,14,England,2016-17,173.0,21.0,20.0,5.7154,51.0,4.0,31.0,1407.0,8.0,12.0,3.0,10.0,4.0,7.0,7.0,43.0,5.0,113.0,1.0,2.0,28.8767,35.0,4.0,11.0,30.0,1.0,155.0,31.0,3.0,4.0,23.0,38.0,77.0,1386.0,9.0,397.0,34.0,361.0,17.0,1.0,29.0,327.0,1869.0,12.0,2.0,351.0,2.0,22.0,37.0,1.0,9.0,3.8457,0.0,29.0,199.0,7.0,76.0,27.0,221.0,37.0,5.0,65.0,3.0,5.0,10.0,2346.0,4.0,135.0,51.0,1157.0,116.0,2.0,21.0,32.0,130.0,305.0,308.0,26.0,5.0,414.0,5.0,17.0,845.0,27.0,1.0,11.0,243.0,22.0,0.0,29.0,33.0,2.0,20.0,17.0,10.0,10.0,10.0,3.9762,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
100059,Alberto Moreno,Defender,Liverpool,14,Spain,2016-17,12.0,1.0,,,6.0,,12.0,182.0,,,,,10.0,,,4.0,,15.0,1.0,1.0,4.846,4.0,,1.0,6.0,0.0,15.0,12.0,,,,10.0,1.0,176.0,2.0,53.0,6.0,4.0,2.0,1.0,5.0,41.0,276.0,24.0,1.0,59.0,,16.0,6.0,,1.0,0.407,0.0,2.0,14.0,1.0,1.0,2.0,30.0,7.0,3.0,6.0,,,3.0,298.0,1.0,17.0,3.0,147.0,6.0,4.0,17.0,7.0,8.0,71.0,29.0,2.0,,66.0,,,96.0,7.0,,1.0,23.0,2.0,0.0,3.0,3.0,,2.0,,,9.0,2.0,0.2187,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1616,Alexander Manninger,Goalkeeper,Liverpool,14,Austria,2016-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
182436,Ben Woodburn,Midfielder,Liverpool,14,Wales,2016-17,12.0,2.0,,,4.0,,5.0,32.0,,,,1.0,4.0,,,3.0,,6.0,,,1.179,,,1.0,1.0,0.0,6.0,5.0,,,3.0,4.0,7.0,29.0,,17.0,3.0,5.0,2.0,2.0,,10.0,56.0,,,13.0,,,1.0,,1.0,0.099,0.0,,3.0,,6.0,1.0,3.0,2.0,2.0,4.0,,,1.0,83.0,,7.0,2.0,29.0,4.0,,,1.0,9.0,12.0,19.0,1.0,,5.0,,1.0,17.0,1.0,,1.0,15.0,1.0,0.0,1.0,1.0,,,1.0,1.0,,1.0,0.0588,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
134383,Connor Randall,Defender,Liverpool,14,England,2016-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
40755,Daniel Sturridge,Forward,Liverpool,14,England,2016-17,39.0,4.0,21.0,6.5709,,3.0,20.0,277.0,3.0,7.0,2.0,3.0,13.0,11.0,11.0,12.0,2.0,25.0,,1.0,8.6561,13.0,,1.0,8.0,1.0,17.0,20.0,1.0,1.0,7.0,5.0,24.0,269.0,15.0,125.0,,83.0,5.0,,13.0,74.0,408.0,,3.0,45.0,2.0,8.0,3.0,,2.0,1.256,0.0,36.0,63.0,1.0,17.0,7.0,71.0,5.0,1.0,15.0,,7.0,2.0,769.0,2.0,28.0,12.0,193.0,65.0,,,7.0,27.0,60.0,67.0,1.0,1.0,60.0,7.0,,163.0,5.0,1.0,1.0,52.0,3.0,0.0,10.0,17.0,1.0,2.0,7.0,3.0,1.0,,3.9747,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
38454,Dejan Lovren,Defender,Liverpool,14,Croatia,2016-17,102.0,3.0,5.0,1.4731,41.0,1.0,29.0,2001.0,2.0,1.0,2.0,,,2.0,2.0,57.0,4.0,61.0,,3.0,29.0014,7.0,25.0,3.0,20.0,0.0,130.0,29.0,1.0,,,6.0,4.0,1952.0,7.0,290.0,31.0,557.0,25.0,,140.0,135.0,2387.0,12.0,1.0,1108.0,1.0,161.0,62.0,,1.0,1.7742,0.0,12.0,110.0,1.0,1.0,29.0,271.0,6.0,,160.0,11.0,1.0,1.0,2554.0,,164.0,13.0,1590.0,29.0,1.0,182.0,31.0,45.0,502.0,266.0,9.0,0.0,807.0,1.0,10.0,623.0,27.0,1.0,3.0,106.0,103.0,0.0,3.0,1.0,16.0,45.0,2.0,,100.0,9.0,1.0901,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
152760,Divock Origi,Forward,Liverpool,14,Belgium,2016-17,187.0,7.0,15.0,6.6677,11.0,,34.0,391.0,7.0,13.0,3.0,2.0,20.0,3.0,3.0,89.0,1.0,60.0,,2.0,15.7094,13.0,,5.0,31.0,1.0,43.0,34.0,5.0,1.0,34.0,26.0,75.0,378.0,16.0,275.0,10.0,76.0,22.0,,12.0,141.0,724.0,2.0,2.0,78.0,1.0,2.0,15.0,,5.0,0.894,0.0,31.0,91.0,3.0,38.0,14.0,93.0,26.0,,120.0,1.0,5.0,5.0,1459.0,10.0,91.0,21.0,286.0,88.0,,2.0,18.0,98.0,114.0,278.0,10.0,4.0,60.0,5.0,1.0,225.0,17.0,1.0,5.0,158.0,31.0,0.0,23.0,19.0,2.0,3.0,9.0,2.0,,7.0,5.0712,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
112338,Emre Can,Midfielder,Liverpool,14,Germany,2016-17,194.0,15.0,11.0,3.3619,66.0,6.0,32.0,1659.0,5.0,2.0,3.0,5.0,6.0,2.0,2.0,57.0,2.0,113.0,,3.0,27.4837,31.0,5.0,10.0,30.0,2.0,180.0,32.0,3.0,1.0,16.0,19.0,40.0,1635.0,19.0,409.0,47.0,414.0,70.0,,104.0,293.0,2097.0,16.0,,585.0,1.0,72.0,63.0,,4.0,2.7407,0.0,30.0,235.0,2.0,63.0,26.0,307.0,19.0,,125.0,8.0,4.0,4.0,2368.0,2.0,181.0,46.0,1248.0,58.0,1.0,52.0,28.0,137.0,481.0,375.0,31.0,2.0,471.0,4.0,19.0,771.0,26.0,1.0,10.0,250.0,68.0,0.0,10.0,21.0,3.0,32.0,3.0,5.0,17.0,46.0,2.9399,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
41733,Georginio Wijnaldum,Midfielder,Liverpool,14,Netherlands,2016-17,155.0,17.0,20.0,5.8049,46.0,3.0,36.0,1625.0,6.0,3.0,0.0,9.0,3.0,6.0,6.0,39.0,5.0,106.0,,2.0,35.7785,34.0,2.0,8.0,30.0,2.0,209.0,36.0,3.0,1.0,10.0,10.0,64.0,1597.0,23.0,336.0,31.0,375.0,22.0,,58.0,355.0,2044.0,13.0,1.0,508.0,1.0,24.0,50.0,1.0,3.0,3.5738,0.0,43.0,182.0,9.0,88.0,33.0,206.0,10.0,1.0,78.0,8.0,8.0,3.0,2975.0,2.0,145.0,34.0,1361.0,75.0,3.0,32.0,37.0,116.0,459.0,300.0,10.0,6.0,436.0,8.0,15.0,914.0,32.0,2.0,8.0,222.0,39.0,0.0,7.0,30.0,2.0,26.0,9.0,9.0,8.0,15.0,4.9218,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
153682,Harry Wilson,Forward,Liverpool,14,Wales,2016-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
15157,James Milner,Midfielder,Liverpool,14,England,2016-17,183.0,10.0,17.0,9.617,94.0,2.0,36.0,2166.0,7.0,2.0,4.0,6.0,,5.0,5.0,64.0,5.0,146.0,19.0,2.0,34.5467,54.0,25.0,4.0,23.0,2.0,207.0,36.0,7.0,,16.0,206.0,37.0,2080.0,9.0,765.0,63.0,92.0,38.0,53.0,131.0,301.0,3322.0,340.0,,632.0,2.0,173.0,103.0,2.0,24.0,4.8358,0.0,26.0,266.0,3.0,3.0,36.0,439.0,131.0,91.0,120.0,10.0,5.0,53.0,3159.0,1.0,202.0,85.0,1596.0,70.0,37.0,101.0,35.0,119.0,809.0,385.0,38.0,3.0,964.0,5.0,31.0,1148.0,30.0,,4.0,265.0,56.0,0.0,33.0,31.0,5.0,44.0,6.0,6.0,82.0,24.0,7.6638,5.0,1.0,,3.0,3.0,0.2035,8.0,7.0,,,,,,,,,,,,,,,,,,
