playerId,playerName,position,team_name,team_id,nationality,season,straightRedCards,openPlayPasses,substituteOn,totalLossesOfPossession,totalRedCards,rightsidePasses,winningGoal,forwardPasses,appearances,timePlayed,touches,gamesPlayed,successfulShortPasses,successfulPassesOppositionHalf,unsuccessfulCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,yellowCards,duelsLost,successfulCrossesOpenPlay,blockedShots,shotsOnTargetIncGoals,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,goalAssists,successfulLayoffs,foulWonPenalty,starts,totalUnsuccessfulPassesExclCrossesAndCorners,goals,offsides,cornersTakenInclShortCorners,aerialDuels,cleanSheets,successfulCrossesAndCorners,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,groundDuelsWon,successfulCornersIntoBox,throwInsToOppositionPlayer,keyPassesAttemptAssists,totalClearances,goalsConceded,groundDuelsLost,totalFoulsWon,duels,recoveries,tacklesLost,leftFootGoals,unsuccessfulDribbles,goalsConcededInsideBox,groundDuels,shotsOffTargetIncWoodwork,cornersWon,tacklesWon,successfulDribbles,blocks,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,successfulLongPasses,throwInsToOwnPlayer,substituteOff,unsuccessfulLaunches,successfulPassesOwnHalf,handballsConceded,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,overruns,setPiecesGoals,awayGoals,totalTouchesInOppositionBox,penaltyGoalsConceded,successfulLaunches,homeGoals,redCards2ndYellow,timesTackled,aerialDuelsWon,attemptsFromSetPieces,leftsidePasses,backwardPasses,hitWoodwork,penaltiesTaken,rightFootGoals,headedGoals,penaltyGoals,goalKicks,otherGoals,gkSuccessfulDistribution,lastPlayerTackle,clearancesOffTheLine,penaltiesSaved,catches,savesMadeFromOutsideBox,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,penaltiesConceded
15749,Joe Hart,Goalkeeper,Man City,43,England,2010-11,0.0,395.0,,526.0,0.0,61.0,0.0,783.0,38.0,3420.0,1364.0,38.0,167.0,185.0,,,917.0,1.0,2.0,,,,,,,13.0,,,,38.0,514.0,,,,6.0,18.0,,,2.0,9.0,2.0,5.0,,,2.0,44.0,33.0,,4.0,11.0,372.0,,,,31.0,5.0,,,,,,,,,236.0,,,205.0,218.0,,501.0,53.0,,,,,3.0,74.0,,,,4.0,,73.0,,,,,,,365.0,,344.0,,,1.0,62.0,50.0,31.0,4.0,1.0,27.0,108.0,1.0,4.0,2.0,234.0,25.0,57.0,
82970,John Guidetti,Forward,Man City,43,Sweden,2010-11,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7551,Joleon Lescott,Defender,Man City,43,England,2010-11,0.0,800.0,2.0,182.0,0.0,254.0,2.0,380.0,22.0,1882.0,1152.0,22.0,645.0,178.0,9.0,9.0,819.0,1.0,48.0,1.0,3.0,3.0,31.0,6.0,,116.0,1.0,2.0,,20.0,141.0,3.0,2.0,,55.0,9.0,1.0,,17.0,84.0,2.0,46.0,,6.0,1.0,133.0,18.0,31.0,11.0,132.0,67.0,3.0,,3.0,16.0,77.0,3.0,4.0,28.0,4.0,13.0,14.0,29.0,,33.0,36.0,1.0,37.0,501.0,1.0,25.0,56.0,,,1.0,21.0,1.0,15.0,2.0,,13.0,38.0,,121.0,64.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0
40691,Jérôme Boateng,Defender,Man City,43,Germany,2010-11,0.0,537.0,2.0,224.0,0.0,36.0,0.0,229.0,16.0,1239.0,910.0,16.0,412.0,231.0,36.0,35.0,550.0,1.0,63.0,5.0,3.0,4.0,45.0,10.0,9.0,88.0,,2.0,,14.0,117.0,,,,28.0,4.0,5.0,,13.0,77.0,,62.0,,40.0,8.0,51.0,12.0,50.0,11.0,140.0,62.0,8.0,,4.0,12.0,112.0,6.0,5.0,37.0,6.0,4.0,22.0,19.0,,21.0,84.0,2.0,21.0,207.0,1.0,29.0,33.0,3.0,,,11.0,1.0,2.0,,,14.0,15.0,,225.0,60.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
39461,Jô,Forward,Man City,43,Brazil,2010-11,0.0,135.0,9.0,65.0,0.0,26.0,0.0,32.0,12.0,342.0,202.0,12.0,103.0,73.0,3.0,3.0,136.0,0.0,55.0,2.0,1.0,3.0,1.0,6.0,1.0,31.0,,25.0,,3.0,32.0,,4.0,1.0,51.0,,2.0,,32.0,27.0,,8.0,,,2.0,5.0,3.0,23.0,3.0,82.0,6.0,,,8.0,3.0,31.0,3.0,5.0,1.0,4.0,2.0,6.0,2.0,,1.0,,1.0,,33.0,,1.0,9.0,,,,15.0,1.0,,,,15.0,19.0,,28.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,
12450,Kolo Touré,Defender,Man City,43,Cote d’Ivoire,2010-11,0.0,912.0,1.0,143.0,1.0,168.0,0.0,410.0,22.0,1845.0,1260.0,22.0,762.0,236.0,,,931.0,2.0,57.0,,4.0,2.0,48.0,4.0,,90.0,,,,21.0,122.0,1.0,,,78.0,9.0,,,34.0,107.0,1.0,63.0,,,1.0,154.0,14.0,23.0,9.0,164.0,90.0,16.0,,1.0,13.0,86.0,2.0,1.0,32.0,6.0,11.0,12.0,40.0,,47.0,7.0,2.0,31.0,573.0,,32.0,46.0,1.0,,0.0,11.0,2.0,8.0,1.0,1.0,6.0,44.0,,301.0,52.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
42493,Mario Balotelli,Forward,Man City,43,Italy,2010-11,1.0,295.0,5.0,184.0,1.0,92.0,4.0,71.0,17.0,1091.0,568.0,17.0,219.0,170.0,19.0,9.0,297.0,6.0,107.0,2.0,12.0,16.0,17.0,35.0,2.0,63.0,,51.0,1.0,12.0,68.0,6.0,14.0,10.0,23.0,3.0,3.0,4.0,15.0,69.0,,61.0,,,8.0,8.0,11.0,92.0,28.0,176.0,50.0,2.0,1.0,22.0,11.0,153.0,19.0,10.0,15.0,16.0,1.0,33.0,11.0,9.0,10.0,2.0,7.0,1.0,62.0,2.0,5.0,10.0,8.0,,2.0,66.0,,,4.0,,58.0,8.0,6.0,49.0,85.0,3.0,2.0,5.0,,2.0,,,,,,,,,,,,,,,,,,,,
20492,Micah Richards,Defender,Man City,43,England,2010-11,0.0,477.0,2.0,180.0,0.0,32.0,0.0,171.0,18.0,1401.0,885.0,18.0,396.0,207.0,12.0,12.0,483.0,4.0,75.0,1.0,4.0,2.0,28.0,6.0,,69.0,1.0,5.0,,16.0,81.0,1.0,3.0,,60.0,8.0,1.0,,17.0,101.0,1.0,58.0,,38.0,5.0,79.0,15.0,58.0,15.0,176.0,55.0,4.0,,19.0,14.0,116.0,4.0,1.0,24.0,15.0,7.0,16.0,20.0,,6.0,107.0,2.0,13.0,196.0,,12.0,25.0,,,1.0,30.0,1.0,2.0,0.0,,32.0,43.0,,220.0,60.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0
19053,Nedum Onuoha,Defender,Man City,43,England,2010-11,0.0,925.0,,410.0,0.0,96.0,2.0,523.0,31.0,2673.0,1657.0,31.0,651.0,369.0,20.0,20.0,941.0,1.0,94.0,7.0,6.0,6.0,60.0,15.0,2.0,194.0,1.0,4.0,,31.0,250.0,1.0,,,77.0,8.0,7.0,1.0,34.0,147.0,6.0,104.0,,90.0,9.0,143.0,44.0,60.0,23.0,241.0,137.0,16.0,1.0,13.0,38.0,164.0,9.0,4.0,44.0,21.0,18.0,21.0,57.0,,40.0,162.0,6.0,50.0,329.0,,56.0,67.0,1.0,,1.0,33.0,3.0,16.0,0.0,,26.0,43.0,,229.0,93.0,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,2.0
15076,Nigel de Jong,Midfielder,Man City,43,Netherlands,2010-11,0.0,1523.0,2.0,217.0,0.0,456.0,0.0,464.0,32.0,2609.0,1953.0,32.0,1286.0,671.0,1.0,1.0,1573.0,9.0,101.0,,6.0,3.0,95.0,4.0,5.0,138.0,1.0,74.0,,30.0,158.0,1.0,,,23.0,15.0,,1.0,7.0,161.0,,145.0,,1.0,14.0,34.0,21.0,94.0,46.0,262.0,195.0,23.0,,,21.0,239.0,1.0,3.0,72.0,4.0,8.0,43.0,85.0,,129.0,4.0,4.0,6.0,744.0,3.0,20.0,56.0,1.0,,0.0,6.0,2.0,3.0,1.0,,23.0,16.0,,475.0,178.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
20658,Pablo Zabaleta,Defender,Man City,43,Argentina,2010-11,1.0,919.0,5.0,307.0,1.0,232.0,4.0,446.0,26.0,1945.0,1597.0,26.0,733.0,411.0,43.0,43.0,951.0,8.0,125.0,9.0,7.0,4.0,80.0,11.0,2.0,166.0,2.0,4.0,,21.0,197.0,2.0,3.0,,80.0,8.0,9.0,,36.0,160.0,,116.0,,24.0,15.0,92.0,13.0,89.0,29.0,285.0,104.0,19.0,,4.0,13.0,205.0,7.0,14.0,61.0,7.0,7.0,40.0,69.0,,21.0,171.0,4.0,21.0,352.0,2.0,31.0,67.0,1.0,,1.0,22.0,1.0,1.0,1.0,,22.0,44.0,,151.0,122.0,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,
1593,Patrick Vieira,Midfielder,Man City,43,France,2010-11,0.0,330.0,11.0,76.0,0.0,94.0,0.0,120.0,15.0,487.0,422.0,15.0,268.0,153.0,,,341.0,2.0,25.0,,,3.0,17.0,5.0,3.0,52.0,,7.0,,4.0,60.0,2.0,,,12.0,2.0,,1.0,1.0,37.0,1.0,26.0,,,3.0,16.0,5.0,24.0,5.0,62.0,39.0,6.0,1.0,1.0,4.0,50.0,2.0,3.0,11.0,4.0,,12.0,7.0,,13.0,3.0,2.0,3.0,128.0,1.0,8.0,16.0,,,0.0,8.0,1.0,,2.0,,8.0,11.0,,96.0,31.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0
94685,Reece Wabara,Defender,Man City,43,England,2010-11,0.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,4.0,1.0,3.0,,,,4.0,0.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
5053,Roque Santa Cruz,Forward,Man City,43,Paraguay,2010-11,0.0,217.0,3.0,100.0,0.0,57.0,0.0,54.0,10.0,564.0,277.0,10.0,142.0,110.0,1.0,1.0,217.0,0.0,43.0,,2.0,1.0,4.0,8.0,,66.0,,25.0,,7.0,71.0,,2.0,,54.0,1.0,,3.0,28.0,33.0,2.0,7.0,,,6.0,4.0,9.0,15.0,3.0,76.0,11.0,1.0,,5.0,7.0,22.0,7.0,2.0,3.0,,,7.0,2.0,,4.0,1.0,5.0,2.0,36.0,2.0,5.0,4.0,,,,34.0,2.0,,,,9.0,26.0,,48.0,58.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
56006,Ryan McGivern,Defender,Man City,43,Northern Ireland,2010-11,0.0,14.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,20.0,20.0,1.0,13.0,5.0,,,14.0,0.0,2.0,,1.0,,,,,1.0,,1.0,,,1.0,,,,1.0,,,,1.0,,,,,,,1.0,,1.0,,2.0,,,,,,1.0,,,,,,1.0,,,,2.0,,,8.0,,,,,,,,,,,,,,,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
1212,Shaun Wright-Phillips,Midfielder,Man City,43,England,2010-11,0.0,73.0,5.0,38.0,0.0,18.0,0.0,20.0,7.0,202.0,134.0,7.0,57.0,38.0,2.0,2.0,73.0,0.0,23.0,3.0,2.0,2.0,4.0,4.0,4.0,15.0,,2.0,,2.0,15.0,,2.0,,4.0,,3.0,1.0,3.0,18.0,1.0,17.0,,,2.0,1.0,2.0,20.0,6.0,41.0,12.0,,,7.0,1.0,37.0,2.0,3.0,4.0,7.0,,3.0,2.0,,1.0,2.0,2.0,,23.0,,,1.0,1.0,,,10.0,,,,,15.0,1.0,,21.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,
1822,Shay Given,Goalkeeper,Man City,43,Ireland,2010-11,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3201,Stuart Taylor,Goalkeeper,Man City,43,England,2010-11,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17476,Vincent Kompany,Defender,Man City,43,Belgium,2010-11,0.0,1750.0,,301.0,0.0,463.0,0.0,804.0,37.0,3330.0,2468.0,37.0,1380.0,397.0,5.0,5.0,1780.0,6.0,107.0,1.0,6.0,2.0,100.0,5.0,6.0,185.0,1.0,1.0,,37.0,257.0,,,,104.0,18.0,1.0,1.0,31.0,204.0,2.0,131.0,,,15.0,336.0,32.0,76.0,12.0,311.0,209.0,19.0,,6.0,30.0,207.0,3.0,5.0,81.0,19.0,32.0,45.0,87.0,,143.0,6.0,,60.0,1127.0,,72.0,100.0,1.0,,,31.0,3.0,11.0,,,20.0,73.0,,428.0,85.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0
1940,Wayne Bridge,Defender,Man City,43,England,2010-11,0.0,568.0,2.0,265.0,0.0,194.0,0.0,301.0,18.0,1497.0,1072.0,18.0,405.0,264.0,47.0,38.0,579.0,0.0,74.0,12.0,3.0,,37.0,1.0,2.0,86.0,2.0,,,16.0,133.0,,1.0,10.0,39.0,2.0,17.0,,27.0,65.0,7.0,53.0,3.0,28.0,20.0,88.0,34.0,47.0,7.0,139.0,89.0,9.0,,10.0,27.0,100.0,1.0,12.0,28.0,9.0,7.0,6.0,20.0,6.0,41.0,138.0,1.0,50.0,199.0,,47.0,30.0,1.0,,,6.0,2.0,29.0,,,31.0,12.0,1.0,35.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0
14664,Yaya Touré,Midfielder,Man City,43,Cote d’Ivoire,2010-11,0.0,1794.0,,439.0,0.0,537.0,2.0,470.0,35.0,2976.0,2303.0,35.0,1458.0,940.0,30.0,29.0,1834.0,3.0,213.0,3.0,10.0,19.0,49.0,39.0,29.0,241.0,4.0,212.0,1.0,35.0,266.0,8.0,3.0,1.0,100.0,13.0,3.0,8.0,66.0,165.0,2.0,131.0,,,35.0,29.0,25.0,147.0,31.0,378.0,156.0,12.0,4.0,37.0,23.0,278.0,20.0,18.0,37.0,51.0,5.0,42.0,37.0,,110.0,2.0,9.0,6.0,631.0,1.0,25.0,56.0,8.0,,5.0,87.0,2.0,,3.0,,82.0,34.0,,497.0,330.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,
