element,player_code,first_name,second_name,fixture_code,total_points,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
241,486672,Moisés,Caicedo Corozo,2561902,5,False,90,0,0,1,0,0,0,0,0,0,0,0,18,31.2,3.9,2.0,3.7,6,1,5,12,1,0.04,0.04,0.08,0.66,55,0,507894,0,0
241,486672,Moisés,Caicedo Corozo,2561914,8,False,90,1,0,0,1,0,0,0,0,0,0,1,36,50.8,5.2,17.0,7.3,2,2,3,7,1,0.24,0.02,0.26,0.73,55,-15768,591009,47856,63624
241,486672,Moisés,Caicedo Corozo,2561917,4,False,90,0,0,1,0,0,0,0,1,0,0,0,16,23.8,3.9,5.0,3.3,8,11,4,23,1,0.06,0.03,0.09,1.02,55,88754,751197,139418,50664
241,486672,Moisés,Caicedo Corozo,2561927,12,False,90,1,0,0,2,0,0,0,0,0,0,3,40,54.0,15.3,7.0,7.6,5,8,4,17,1,0.07,0.07,0.14,1.43,55,23011,804315,99033,76022
241,486672,Moisés,Caicedo Corozo,2561941,4,False,90,0,0,0,2,0,0,0,0,0,0,0,24,19.2,20.2,2.0,4.1,3,7,5,15,1,0.03,0.04,0.07,1.84,56,314615,1171715,358101,43486
241,486672,Moisés,Caicedo Corozo,2561947,2,False,90,0,0,0,3,0,0,0,0,0,0,0,18,17.4,4.4,2.0,2.4,4,4,3,11,1,0.03,0.02,0.05,2.28,56,258476,1456073,355650,97174
241,486672,Moisés,Caicedo Corozo,2561959,10,False,90,1,0,0,1,0,0,0,0,0,0,3,35,49.0,6.3,16.0,7.1,2,5,4,11,1,0.06,0.02,0.08,1.95,57,-44282,1405013,78549,122831
241,486672,Moisés,Caicedo Corozo,2561971,1,False,45,0,0,0,0,0,0,0,0,0,0,0,5,8.6,0.8,0.0,0.9,3,3,0,6,0,0.00,0.01,0.01,1.82,58,441501,1904126,533914,92413
241,486672,Moisés,Caicedo Corozo,2561979,2,False,90,0,0,0,2,0,0,0,0,0,0,0,16,15.4,26.7,4.0,4.6,4,4,1,9,1,0.04,0.16,0.20,1.31,59,311442,2226307,370445,59003
241,486672,Moisés,Caicedo Corozo,2561993,10,False,90,0,1,1,0,0,0,0,0,0,0,2,33,27.4,25.6,4.0,5.7,6,7,2,15,1,0.00,0.28,0.28,0.10,59,31430,2253154,161144,129714
