playerId,playerName,position,team_name,team_id,nationality,season,straightRedCards,totalRedCards,yellowCards,duelsLost,successfulCrossesOpenPlay,expectedAssists,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,awayGoals,oboxBlocked,substituteOn,aerialDuels,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,recoveries,appearances,penaltiesTaken,oboxTarget,rightFootGoals,tacklesLost,leftFootGoals,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,headedGoals,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,penaltyGoals,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,hitWoodwork,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,expectedGoals,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,cleanSheets,throwInsToOppositionPlayer,penaltyGoalsConceded,clearancesOffTheLine,successfulCornersIntoBox,freekickTotal,attemptsFromSetPieces,unsuccessfulCornersIntoBox,handballsConceded,secondGoalAssists,expectedGoalsFreekick,cornersTakenInclShortCorners,penaltiesConceded,penaltiesSaved,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,otherGoals,foulWonPenalty,redCards2ndYellow
158544,Jake Hesketh,Midfielder,Southampton,20,England,2016-17,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101178,James Ward-Prowse,Midfielder,Southampton,20,England,2016-17,0.0,0.0,4.0,137.0,8.0,3.1539,9.0,17.0,5.0313,29.0,33.0,3.0,139.0,30.0,4.0,69.0,22.0,161.0,35.0,965.0,4.0,1.0,2.0,5.0,8.0,73.0,6.0,38.0,7.0,1884.0,7.0,,52.0,74.0,4.0,39.0,53.0,780.0,47.0,20.2317,39.0,,32.0,26.0,4.0,85.0,234.0,18.0,1.0,211.0,17.0,2.0,268.0,137.0,30.0,,6.0,2.0,10.0,2.0,,551.0,22.0,,105.0,35.0,4.0,138.0,21.0,941.0,16.0,13.0,328.0,19.0,6.0,2.0,286.0,27.0,19.0,,24.0,177.0,1379.0,13.0,9.0,,5.0,9.0,291.0,15.0,4.248,22.0,31.0,6.0,,3.0,,24.0,9.0,9.0,48.0,,1.0,0.5857,77.0,,,,,,,,,,,,,,,,,,,,
44683,Jay Rodriguez,Forward,Southampton,20,England,2016-17,0.0,0.0,0.0,84.0,,0.4384,8.0,15.0,3.7799,6.0,25.0,3.0,75.0,24.0,2.0,31.0,9.0,77.0,8.0,234.0,5.0,9.0,3.0,2.0,15.0,83.0,3.0,,7.0,881.0,7.0,3.0,43.0,60.0,2.0,25.0,20.0,153.0,46.0,10.9491,5.0,,15.0,15.0,6.0,41.0,54.0,8.0,1.0,144.0,12.0,2.0,60.0,24.0,24.0,,3.0,4.0,,1.0,6.0,117.0,13.0,,8.0,21.0,6.0,61.0,40.0,227.0,10.0,5.0,139.0,6.0,6.0,1.0,54.0,15.0,2.0,,4.0,66.0,395.0,1.0,6.0,,2.0,1.0,40.0,5.0,4.3615,2.0,12.0,1.0,,3.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
85654,Jordy Clasie,Midfielder,Southampton,20,Netherlands,2016-17,0.0,0.0,3.0,55.0,2.0,0.3679,3.0,4.0,1.2072,18.0,9.0,,69.0,16.0,1.0,32.0,12.0,96.0,7.0,623.0,1.0,,1.0,1.0,4.0,22.0,2.0,2.0,1.0,1026.0,1.0,,16.0,31.0,1.0,22.0,25.0,493.0,8.0,10.999,4.0,2.0,9.0,15.0,2.0,39.0,141.0,6.0,1.0,86.0,11.0,0.0,172.0,66.0,16.0,,2.0,1.0,8.0,,1.0,291.0,14.0,,7.0,7.0,2.0,64.0,6.0,617.0,5.0,2.0,118.0,10.0,1.0,2.0,195.0,14.0,14.0,,34.0,115.0,737.0,,9.0,,1.0,13.0,238.0,10.0,0.5762,27.0,20.0,,,2.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
153379,Josh Sims,Midfielder,Southampton,20,England,2016-17,0.0,0.0,0.0,17.0,,0.8592,1.0,3.0,0.6733,3.0,4.0,,18.0,7.0,1.0,9.0,1.0,19.0,8.0,81.0,,,,1.0,6.0,9.0,1.0,,2.0,206.0,2.0,,7.0,17.0,,7.0,15.0,62.0,13.0,1.7157,1.0,,1.0,1.0,,10.0,14.0,3.0,0.0,34.0,4.0,,17.0,14.0,7.0,,1.0,,,,,48.0,1.0,,8.0,6.0,,25.0,2.0,81.0,1.0,4.0,39.0,3.0,9.0,,30.0,2.0,1.0,,,20.0,129.0,,1.0,,1.0,,14.0,1.0,0.4734,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40833,Jérémy Pied,Defender,Southampton,20,France,2016-17,0.0,0.0,0.0,7.0,1.0,0.297,1.0,,,3.0,2.0,,10.0,4.0,,1.0,1.0,14.0,12.0,70.0,,,,1.0,3.0,4.0,,1.0,,126.0,,,4.0,8.0,,1.0,8.0,55.0,5.0,0.651,1.0,,2.0,1.0,,3.0,,3.0,0.0,15.0,,,29.0,11.0,4.0,,,,1.0,,1.0,34.0,1.0,,12.0,1.0,,11.0,,69.0,2.0,1.0,29.0,2.0,2.0,1.0,32.0,1.0,2.0,,1.0,9.0,116.0,12.0,,,1.0,1.0,23.0,,0.1002,4.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101179,Lloyd Isgrove,Midfielder,Southampton,20,Wales,2016-17,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61548,Manolo Gabbiadini,Forward,Southampton,20,Italy,2016-17,0.0,0.0,1.0,38.0,1.0,0.299,9.0,11.0,3.5339,2.0,20.0,,34.0,11.0,,14.0,10.0,35.0,2.0,117.0,4.0,10.0,3.0,3.0,1.0,30.0,,1.0,7.0,731.0,7.0,4.0,21.0,23.0,3.0,9.0,14.0,81.0,36.0,7.108,6.0,,10.0,12.0,6.0,17.0,25.0,10.0,1.0,61.0,1.0,1.0,23.0,12.0,11.0,1.0,,1.0,,2.0,2.0,49.0,9.0,,2.0,7.0,6.0,31.0,9.0,106.0,9.0,4.0,56.0,2.0,2.0,,35.0,8.0,3.0,,1.0,34.0,204.0,,8.0,,3.0,1.0,34.0,3.0,4.5248,1.0,9.0,,,,,,1.0,1.0,,,,0.0703,,,,,,,,,,,,,,,,,,,1.0,,
43693,Martín Cáceres,Defender,Southampton,20,Uruguay,2016-17,0.0,0.0,0.0,2.0,,0.0071,,,,1.0,1.0,,2.0,1.0,,,1.0,3.0,,50.0,,,,,,4.0,,,,90.0,,,2.0,3.0,,,1.0,45.0,1.0,0.651,,1.0,4.0,1.0,,,8.0,,0.0,5.0,,,15.0,3.0,1.0,,,,,,,14.0,1.0,,,,,1.0,2.0,47.0,1.0,,3.0,1.0,,1.0,23.0,,1.0,,2.0,4.0,59.0,,,,,,33.0,,0.0546,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169359,Matt Targett,Defender,Southampton,20,England,2016-17,0.0,0.0,0.0,10.0,4.0,0.2745,,,,10.0,2.0,1.0,30.0,5.0,,1.0,5.0,44.0,21.0,205.0,,,,,,13.0,,4.0,,374.0,,,5.0,22.0,,8.0,14.0,148.0,6.0,2.8204,5.0,1.0,10.0,4.0,,5.0,76.0,3.0,0.0,32.0,3.0,,80.0,24.0,5.0,,,,2.0,,1.0,105.0,4.0,,21.0,2.0,,19.0,8.0,199.0,2.0,1.0,74.0,8.0,1.0,,3.0,1.0,8.0,,13.0,46.0,317.0,35.0,1.0,,,10.0,60.0,,0.0981,14.0,11.0,1.0,3.0,2.0,,,1.0,1.0,,,,0.0668,,,,,,,,,,,,,,,,,,,,,
80447,Maya Yoshida,Defender,Southampton,20,Japan,2016-17,0.0,0.0,2.0,81.0,1.0,0.5262,2.0,7.0,1.4195,30.0,13.0,,79.0,23.0,,1.0,23.0,158.0,7.0,1125.0,1.0,1.0,0.0,,,131.0,,1.0,6.0,2070.0,6.0,,56.0,124.0,5.0,16.0,49.0,923.0,27.0,24.6603,4.0,10.0,145.0,32.0,2.0,25.0,302.0,20.0,1.0,205.0,11.0,1.0,457.0,144.0,23.0,,,,10.0,1.0,2.0,251.0,27.0,,7.0,6.0,2.0,74.0,75.0,1105.0,6.0,4.0,185.0,20.0,,14.0,296.0,18.0,48.0,,44.0,70.0,1469.0,13.0,,,,52.0,717.0,8.0,2.1848,79.0,63.0,7.0,,2.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,2.0,
115357,Mouez Hassen,Goalkeeper,Southampton,20,France,2016-17,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83283,Nathan Redmond,Forward,Southampton,20,England,2016-17,1.0,1.0,2.0,181.0,15.0,5.0106,22.0,28.0,6.3722,39.0,61.0,6.0,172.0,37.0,1.0,93.0,32.0,197.0,47.0,1136.0,7.0,14.0,4.0,7.0,5.0,33.0,8.0,15.0,13.0,2907.0,13.0,6.0,19.0,170.0,4.0,72.0,156.0,885.0,141.0,29.6212,56.0,3.0,9.0,38.0,15.0,162.0,362.0,45.0,3.0,351.0,35.0,3.0,248.0,182.0,37.0,,8.0,5.0,13.0,2.0,36.0,698.0,34.0,,49.0,103.0,15.0,318.0,14.0,1110.0,33.0,25.0,408.0,26.0,72.0,3.0,200.0,38.0,15.0,,54.0,326.0,1715.0,12.0,11.0,2.0,7.0,7.0,256.0,18.0,4.7735,25.0,27.0,8.0,,6.0,,,,,2.0,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,
154050,Olufela Olomola,Forward,Southampton,20,England,2016-17,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78056,Oriol Romeu,Midfielder,Southampton,20,Spain,2016-17,0.0,0.0,11.0,230.0,2.0,1.8707,10.0,6.0,1.5096,117.0,18.0,1.0,269.0,35.0,,26.0,35.0,326.0,1.0,2071.0,1.0,1.0,1.0,9.0,,155.0,3.0,2.0,2.0,3072.0,2.0,,80.0,253.0,6.0,61.0,178.0,1644.0,17.0,31.2371,17.0,8.0,66.0,42.0,1.0,150.0,668.0,35.0,0.0,483.0,37.0,0.0,678.0,304.0,35.0,,3.0,1.0,30.0,,1.0,866.0,36.0,,1.0,29.0,1.0,328.0,75.0,2049.0,12.0,3.0,389.0,87.0,29.0,13.0,534.0,66.0,90.0,,101.0,191.0,2599.0,3.0,1.0,,9.0,32.0,881.0,51.0,2.0093,57.0,98.0,13.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132015,Pierre-Emile Højbjerg,Midfielder,Southampton,20,Denmark,2016-17,0.0,0.0,2.0,97.0,7.0,0.7733,9.0,4.0,0.9094,44.0,19.0,4.0,88.0,22.0,,43.0,14.0,118.0,12.0,1001.0,,,,5.0,8.0,29.0,3.0,8.0,1.0,1299.0,1.0,1.0,12.0,104.0,2.0,29.0,87.0,836.0,19.0,14.7988,16.0,3.0,25.0,16.0,4.0,85.0,253.0,30.0,0.0,201.0,19.0,,284.0,147.0,22.0,,3.0,,13.0,,13.0,509.0,14.0,,12.0,38.0,4.0,172.0,17.0,985.0,15.0,5.0,199.0,31.0,15.0,5.0,305.0,19.0,33.0,,47.0,159.0,1312.0,2.0,6.0,2.0,5.0,13.0,382.0,14.0,1.5867,30.0,38.0,4.0,2.0,3.0,,,1.0,1.0,,1.0,,0.0591,,,,,,,,,,,,,,,,,,,,,
40146,Ryan Bertrand,Defender,Southampton,20,England,2016-17,0.0,0.0,3.0,119.0,13.0,2.8833,6.0,6.0,1.6604,37.0,13.0,2.0,166.0,28.0,4.0,10.0,28.0,216.0,73.0,1307.0,2.0,2.0,2.0,3.0,,86.0,3.0,15.0,1.0,2508.0,1.0,,44.0,126.0,5.0,74.0,84.0,1056.0,54.0,26.6292,24.0,8.0,46.0,36.0,3.0,75.0,470.0,36.0,0.0,245.0,36.0,0.0,525.0,141.0,28.0,,3.0,,14.0,1.0,25.0,628.0,31.0,1.0,84.0,39.0,3.0,159.0,42.0,1275.0,7.0,23.0,418.0,23.0,14.0,10.0,73.0,24.0,45.0,,35.0,239.0,2041.0,225.0,1.0,,3.0,28.0,478.0,13.0,0.772,50.0,63.0,12.0,31.0,2.0,,1.0,1.0,1.0,10.0,,,0.0951,12.0,1.0,,,,,,,,,,,,,,,,,,,
153373,Sam McQueen,Defender,Southampton,20,England,2016-17,0.0,0.0,0.0,28.0,4.0,0.2173,,,,16.0,1.0,,48.0,13.0,,1.0,5.0,76.0,33.0,301.0,,,,,8.0,32.0,,4.0,,608.0,,,11.0,40.0,1.0,15.0,19.0,214.0,8.0,10.0647,2.0,2.0,25.0,9.0,,17.0,88.0,3.0,0.0,68.0,3.0,,143.0,53.0,13.0,,,,4.0,,3.0,136.0,8.0,,33.0,10.0,,36.0,21.0,291.0,1.0,4.0,142.0,12.0,,4.0,13.0,3.0,14.0,,11.0,57.0,516.0,65.0,,,,21.0,93.0,2.0,0.0297,28.0,31.0,1.0,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
20452,Shane Long,Forward,Southampton,20,Ireland,2016-17,0.0,0.0,2.0,114.0,3.0,0.9382,6.0,15.0,5.7967,12.0,35.0,,89.0,32.0,1.0,50.0,10.0,92.0,21.0,306.0,3.0,12.0,2.0,3.0,22.0,109.0,4.0,3.0,8.0,1248.0,8.0,9.0,64.0,98.0,2.0,22.0,53.0,212.0,82.0,20.1988,13.0,,14.0,23.0,3.0,50.0,75.0,37.0,0.0,212.0,13.0,1.0,46.0,41.0,32.0,1.0,4.0,2.0,2.0,,9.0,168.0,21.0,1.0,21.0,22.0,3.0,103.0,45.0,299.0,20.0,13.0,173.0,10.0,6.0,4.0,74.0,28.0,5.0,,2.0,111.0,554.0,4.0,6.0,1.0,3.0,,49.0,10.0,5.3319,3.0,10.0,1.0,,5.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,
128198,Sofiane Boufal,Forward,Southampton,20,Morocco,2016-17,0.0,0.0,5.0,158.0,3.0,2.0575,8.0,7.0,0.9563,38.0,17.0,2.0,105.0,24.0,,47.0,12.0,119.0,25.0,509.0,1.0,1.0,0.0,5.0,12.0,23.0,5.0,5.0,1.0,1101.0,1.0,2.0,13.0,144.0,3.0,29.0,134.0,373.0,51.0,15.5536,23.0,1.0,3.0,22.0,3.0,145.0,135.0,22.0,1.0,302.0,16.0,1.0,157.0,86.0,24.0,,5.0,,13.0,1.0,47.0,293.0,19.0,,30.0,101.0,3.0,279.0,10.0,498.0,10.0,11.0,312.0,25.0,74.0,1.0,111.0,25.0,5.0,,17.0,106.0,919.0,8.0,10.0,,5.0,4.0,102.0,11.0,1.2561,14.0,21.0,1.0,,1.0,,2.0,1.0,1.0,3.0,1.0,1.0,0.0664,9.0,,,,,,,,,,,,,,,,,,,,
17339,Steven Davis,Midfielder,Southampton,20,Northern Ireland,2016-17,0.0,0.0,3.0,132.0,4.0,2.5103,11.0,6.0,0.5205,54.0,20.0,9.0,175.0,32.0,3.0,60.0,29.0,236.0,27.0,1714.0,,1.0,,3.0,3.0,40.0,1.0,10.0,5.0,2644.0,5.0,2.0,29.0,98.0,5.0,71.0,87.0,1364.0,49.0,26.474,29.0,4.0,45.0,37.0,8.0,103.0,507.0,13.0,0.0,230.0,45.0,,513.0,217.0,32.0,,1.0,,15.0,,6.0,877.0,32.0,,59.0,47.0,8.0,190.0,11.0,1674.0,14.0,15.0,384.0,39.0,20.0,11.0,419.0,18.0,24.0,,114.0,275.0,2160.0,9.0,3.0,1.0,3.0,9.0,611.0,12.0,2.3614,61.0,45.0,10.0,1.0,5.0,1.0,4.0,1.0,1.0,26.0,1.0,,0.1474,32.0,1.0,,,,,,,,,,,,,,,,,,,
3201,Stuart Taylor,Goalkeeper,Southampton,20,England,2016-17,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97032,Virgil van Dijk,Defender,Southampton,20,Netherlands,2016-17,0.0,1.0,3.0,59.0,,0.5252,5.0,5.0,0.9912,39.0,12.0,1.0,96.0,21.0,,1.0,21.0,154.0,,979.0,1.0,,0.0,2.0,,131.0,2.0,,2.0,1854.0,2.0,,33.0,159.0,3.0,17.0,61.0,728.0,28.0,16.2138,6.0,12.0,143.0,23.0,3.0,26.0,386.0,17.0,0.0,218.0,10.0,1.0,404.0,109.0,21.0,,2.0,,9.0,,,290.0,20.0,1.0,,2.0,3.0,87.0,98.0,940.0,7.0,2.0,166.0,30.0,8.0,15.0,142.0,18.0,54.0,,97.0,47.0,1313.0,3.0,1.0,2.0,2.0,31.0,535.0,9.0,1.4967,58.0,43.0,7.0,,4.0,1.0,,1.0,1.0,,,,0.1647,,,,,,,,,,,,,,,,,,,,,1.0
