season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,11157124,28,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,3.0,28.0,11.0,39.0,,,3.0,,1.0,,1.0,,1.0,2.0,6.0,,,0.112531,1.1613,0.9206,,,1.0,,,,,2.0,84.0,1.0,,,,,,,,21.0,,7.8,,,2.0,1.0,5.0,,,5.0,,42.0,12.0,54.0,3,1.0,73.0,4.0,,5.0,
2022-23,11157124,28,14,Liverpool,Home,243585,116643,Fabinho,fabinho,M,False,,,4.0,43.0,31.0,74.0,,,6.0,,,,1.0,,1.0,4.0,2.0,,,0.0269252,,,2.0,,,,,,,1.0,90.0,,,,,,,,,9.0,,6.8,,,,,,,,5.0,,49.0,32.0,81.0,0,2.0,86.0,1.0,,,2.0
2022-23,11157124,28,14,Liverpool,Home,243609,116535,Alisson,alisson,G,False,,1.0,5.0,2.0,33.0,35.0,,,5.0,,,,,,,,,,,0.00045873,,,,,,1.5381,,,,,90.0,,,,,,,,,2.0,,7.8,3.0,3.0,,,,,1.0,7.0,,3.0,34.0,37.0,0,,43.0,,,,
2022-23,11157124,28,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,True,,,1.0,5.0,7.0,12.0,,1.0,2.0,,,,,,,1.0,1.0,,,0.00408997,,,1.0,,,,,,,,24.0,,,,,,,,,8.0,,6.6,,,,1.0,,3.0,,3.0,,11.0,8.0,16.0,0,,22.0,,,,
2022-23,11157124,28,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11157124,28,14,Liverpool,Home,606164,194634,Diogo Jota,diogo-jota,F,True,,,,1.0,,1.0,,1.0,2.0,,,,,,,,1.0,,,8.217e-05,,,,,,,,,,,12.0,,,,,,,,,2.0,,6.6,,,,,,,,,,2.0,1.0,3.0,0,,4.0,,,,
2022-23,11157124,28,14,Liverpool,Home,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,False,,,2.0,11.0,16.0,27.0,,,2.0,,,,,,,1.0,,,,0.00821211,,,1.0,,,,,,2.0,,66.0,,,,,,,,,11.0,,6.7,,,,2.0,,5.0,,4.0,,22.0,16.0,33.0,0,,49.0,,,,
2022-23,11157124,28,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,2.0,,5.0,51.0,25.0,74.0,,,15.0,1.0,,1.0,1.0,,,3.0,5.0,,,0.191893,0.1446,0.0194,,,,,,,2.0,1.0,90.0,1.0,1.0,,,,,,,25.0,,8.2,,,1.0,2.0,4.0,5.0,,14.0,,71.0,27.0,93.0,3,3.0,121.0,,,2.0,1.0
2022-23,11157124,28,14,Liverpool,Home,826215,204716,Ibrahima Konaté,ibrahima-konate,D,False,,,3.0,19.0,38.0,57.0,1.0,4.0,4.0,,,,,,,1.0,5.0,,,0.0100015,,,,,,,,,1.0,,90.0,,,,,,,,,5.0,,7.2,,,,4.0,,,,6.0,,24.0,38.0,62.0,0,,71.0,,1.0,,
2022-23,11157124,28,14,Liverpool,Home,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11157124,28,14,Liverpool,Home,862967,243298,Cody Gakpo,cody-gakpo,M,True,,,,3.0,1.0,4.0,,,,,,,,,,,3.0,,,0.0401842,0.229,0.1407,,,,,,,,1.0,24.0,1.0,,,,,,,,3.0,,7.1,,,1.0,,2.0,,,,1.0,4.0,1.0,5.0,2,,13.0,2.0,1.0,2.0,
2022-23,11157124,28,14,Liverpool,Home,883537,244731,Luis Díaz,luis-diaz,M,False,,,,14.0,1.0,15.0,2.0,1.0,2.0,,,1.0,1.0,,2.0,8.0,5.0,,,0.0746859,0.0642,,1.0,,,,,,1.0,2.0,66.0,,,,,,,,,11.0,,6.8,,,1.0,,6.0,,,1.0,,17.0,2.0,19.0,2,,41.0,2.0,,4.0,
2022-23,11157124,28,14,Liverpool,Home,924871,447203,Darwin Núñez,darwin-nunez,F,False,,,,9.0,,9.0,2.0,1.0,2.0,,,,,,1.0,7.0,2.0,,,0.0337501,0.101,,2.0,,,,,,,2.0,83.0,,,,,,,,1.0,14.0,,6.9,,,1.0,,2.0,1.0,,,,17.0,1.0,17.0,1,,28.0,2.0,1.0,,
2022-23,11157124,28,14,Liverpool,Home,927353,206915,Curtis Jones,curtis-jones,M,False,1.0,,2.0,27.0,16.0,42.0,,,3.0,,,1.0,1.0,,2.0,6.0,5.0,,,0.0429729,0.0193,,1.0,,,,,,,1.0,84.0,,1.0,,,,,,,8.0,,6.8,,,,,2.0,1.0,,2.0,1.0,29.0,17.0,45.0,1,3.0,60.0,1.0,2.0,,2.0
2022-23,11157124,28,14,Liverpool,Home,955245,444884,Harvey Elliott,harvey-elliott,M,True,,,2.0,4.0,3.0,7.0,,1.0,5.0,,,,1.0,,,1.0,2.0,,,0.00787276,,,,,,,,,,1.0,11.0,,,,,,,,,3.0,,6.7,,,,,,,,3.0,1.0,5.0,4.0,9.0,0,1.0,11.0,,,,1.0
2022-23,11157124,28,14,Liverpool,Home,991604,244858,Fabio Carvalho,fabio-carvalho,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385561,29,14,Liverpool,Away,791,15157,James Milner,james-milner,M,True,,,,1.0,2.0,3.0,,,,,,,,,,,,,,0.00017957,0.0,0.0,,,,,,,,,8.0,,,,,,,,,1.0,,6.5,,,,,,,,,,2.0,2.0,4.0,0,,4.0,,,,
2022-23,10385561,29,14,Liverpool,Away,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,True,,,1.0,2.0,,2.0,,,1.0,,,,1.0,,,1.0,,,,0.00079816,0.0,0.0,,,,,,,,,20.0,,1.0,,,,,,,5.0,,6.3,,,,,,,,2.0,,5.0,2.0,7.0,0,,8.0,,,,
2022-23,10385561,29,14,Liverpool,Away,42694,56979,Jordan Henderson,jordan-henderson,M,False,,,1.0,15.0,25.0,40.0,,1.0,5.0,,,,1.0,,,3.0,2.0,,,0.0237706,0.0,0.0,2.0,,,,,,2.0,,90.0,,,,,,,,,6.0,,6.3,,,,,,,,2.0,,18.0,26.0,44.0,0,1.0,52.0,2.0,,,1.0
2022-23,10385561,29,14,Liverpool,Away,51501,60914,Joël Matip,joel-matip,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385561,29,14,Liverpool,Away,143697,92217,Roberto Firmino,roberto-firmino,M,True,,,,1.0,1.0,2.0,,,,,,,,,,,2.0,,,8.968e-05,0.0,0.0,,,,,,,,,20.0,,,,,,,,,2.0,,6.7,,,,,2.0,,,,,2.0,2.0,4.0,0,,6.0,,,2.0,
2022-23,10385561,29,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,3.0,4.0,40.0,44.0,,3.0,3.0,,,,1.0,,,1.0,7.0,,,0.00130397,0.0,0.0,,,,,,,1.0,,90.0,,,,,,,,,6.0,,6.6,,,,7.0,,,,7.0,,8.0,42.0,50.0,0,4.0,64.0,,,,3.0
2022-23,10385561,29,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,,5.0,5.0,10.0,,,,,,1.0,,,,,,,,0.0207612,0.2153,0.5657,,,1.0,,,,,1.0,70.0,1.0,,,,,,,,4.0,,7.1,,,,,,1.0,,,1.0,8.0,5.0,12.0,2,,17.0,1.0,,,
2022-23,10385561,29,14,Liverpool,Away,243585,116643,Fabinho,fabinho,M,False,,,,6.0,16.0,22.0,,,6.0,,,,3.0,,1.0,6.0,2.0,,,0.0104875,0.0,0.0,2.0,,,,,,1.0,,90.0,,2.0,,,,,,,6.0,,6.2,,,,,,,,2.0,,9.0,17.0,26.0,0,2.0,35.0,,,,1.0
2022-23,10385561,29,14,Liverpool,Away,243609,116535,Alisson,alisson,G,False,,,7.0,2.0,32.0,34.0,,,6.0,,,,,,,,1.0,,,0.0003709,0.0,0.0,,,,-0.1265,1.0,,,,90.0,,,,,,,,,5.0,1.0,6.4,4.0,4.0,,1.0,1.0,,,12.0,,6.0,33.0,39.0,0,,51.0,,,1.0,
2022-23,10385561,29,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,,,1.0,4.0,13.0,17.0,,,4.0,,,,2.0,,,4.0,2.0,,,0.00294984,0.0,0.0,2.0,,,,,,,,70.0,,1.0,,,,,,,13.0,,6.0,,,,1.0,,3.0,,4.0,,10.0,18.0,25.0,0,2.0,36.0,1.0,,,2.0
2022-23,10385561,29,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385561,29,14,Liverpool,Away,606164,194634,Diogo Jota,diogo-jota,F,False,,,1.0,8.0,6.0,14.0,,1.0,6.0,,,,2.0,,3.0,5.0,5.0,,,0.0450153,0.0,0.0,,1.0,,,,,1.0,2.0,70.0,,,,,,,,,5.0,,6.9,,,,1.0,1.0,,,1.0,1.0,8.0,8.0,16.0,0,1.0,26.0,,2.0,1.0,
2022-23,10385561,29,14,Liverpool,Away,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,4.0,4.0,,,2.0,,,,1.0,,,2.0,1.0,,,3.698e-05,0.0,0.0,1.0,,,,,,,,20.0,,,,,,,,,2.0,,6.1,,,,,,,,1.0,,1.0,5.0,6.0,0,,8.0,,1.0,,
2022-23,10385561,29,14,Liverpool,Away,794927,204043,Arthur,arthur,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385561,29,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,1.0,,5.0,9.0,17.0,25.0,,,4.0,,,,,,,3.0,3.0,,,0.193573,0.0,0.0,3.0,,,,,,2.0,,90.0,,1.0,,,,,,,10.0,,6.7,,,,2.0,2.0,4.0,,9.0,1.0,14.0,21.0,31.0,0,1.0,48.0,,,2.0,1.0
2022-23,10385561,29,14,Liverpool,Away,826215,204716,Ibrahima Konaté,ibrahima-konate,D,False,,,2.0,7.0,26.0,33.0,,2.0,3.0,,,,,,,1.0,4.0,,,0.00159817,0.0,0.0,1.0,,,,,,1.0,,90.0,,,,,,,,,8.0,,6.1,,,,4.0,,,,7.0,,14.0,27.0,41.0,0,,49.0,,2.0,,
2022-23,10385561,29,14,Liverpool,Away,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385561,29,14,Liverpool,Away,862967,243298,Cody Gakpo,cody-gakpo,M,False,,,,7.0,5.0,12.0,1.0,,1.0,,,1.0,1.0,,2.0,4.0,6.0,,,0.016888,0.0551,0.0,,,,,,,,,82.0,,,,,,,,,8.0,,6.6,,,,,3.0,,,,2.0,9.0,6.0,15.0,1,,32.0,3.0,3.0,3.0,
2022-23,10385561,29,14,Liverpool,Away,924871,447203,Darwin Núñez,darwin-nunez,F,True,,,,,2.0,2.0,,,,,,,,,1.0,2.0,,,,2.739e-05,0.0,0.0,1.0,,,,,,,,20.0,,,,,,,,,2.0,,6.4,,,,,,,,,,,3.0,3.0,0,,4.0,,,,
2022-23,10385561,29,14,Liverpool,Away,955245,444884,Harvey Elliott,harvey-elliott,M,False,,,,14.0,10.0,24.0,,,5.0,,,1.0,,,,,3.0,,,0.0116836,0.0604,0.0,,,,,,,1.0,1.0,70.0,,,,,,,,,6.0,,6.7,,,,,1.0,,,,,16.0,11.0,27.0,1,1.0,37.0,1.0,1.0,1.0,
2022-23,10385572,30,14,Liverpool,Home,791,15157,James Milner,james-milner,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385572,30,14,Liverpool,Home,42694,56979,Jordan Henderson,jordan-henderson,M,False,,,3.0,35.0,11.0,46.0,,,7.0,1.0,,,1.0,,,1.0,2.0,,,0.241584,0.309,,1.0,,,,,,2.0,2.0,90.0,,,,,,,,,9.0,,7.7,,,2.0,,,3.0,,3.0,1.0,43.0,12.0,52.0,2,2.0,65.0,,,,1.0
2022-23,10385572,30,14,Liverpool,Home,51501,60914,Joël Matip,joel-matip,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385572,30,14,Liverpool,Home,53825,61558,Thiago Alcântara,thiago-alcantara,M,True,1.0,,4.0,15.0,9.0,23.0,,,,,,,2.0,,1.0,3.0,2.0,,,0.0298805,,,,,,,,,1.0,,30.0,,,,,,,,,6.0,,6.7,,,,,,2.0,,4.0,,18.0,10.0,26.0,0,2.0,34.0,1.0,,,1.0
2022-23,10385572,30,14,Liverpool,Home,143697,92217,Roberto Firmino,roberto-firmino,M,True,,,,6.0,1.0,7.0,2.0,,5.0,,,,1.0,,2.0,5.0,2.0,,,0.0103783,0.2156,0.4687,,,1.0,,,,,,12.0,1.0,,,,,,,,5.0,,7.3,,,,,,,,,1.0,8.0,2.0,10.0,1,1.0,17.0,,1.0,,1.0
2022-23,10385572,30,14,Liverpool,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,1.0,16.0,36.0,52.0,3.0,2.0,5.0,,,,2.0,,,6.0,3.0,1.0,,0.00885864,,,1.0,,,,,,2.0,,90.0,,,,,,,,,13.0,,6.1,,,,4.0,,1.0,,6.0,,26.0,39.0,64.0,0,1.0,76.0,,,,
2022-23,10385572,30,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,2.0,22.0,8.0,30.0,,1.0,2.0,1.0,3.0,2.0,3.0,,1.0,10.0,4.0,,,0.228085,2.1452,1.5313,1.0,,1.0,,,,,2.0,90.0,3.0,,,,,1.0,,,22.0,,6.3,,,5.0,,5.0,1.0,,4.0,,30.0,8.0,37.0,10,1.0,71.0,7.0,2.0,,
2022-23,10385572,30,14,Liverpool,Home,243585,116643,Fabinho,fabinho,M,False,,,1.0,16.0,15.0,31.0,1.0,,2.0,1.0,,1.0,1.0,,1.0,4.0,2.0,,,0.0252861,0.0333,,1.0,,,,,,1.0,1.0,78.0,,1.0,,,,,,,8.0,,6.8,,,,,1.0,,,2.0,,21.0,17.0,38.0,1,1.0,46.0,,,1.0,1.0
2022-23,10385572,30,14,Liverpool,Home,243609,116535,Alisson,alisson,G,False,,2.0,12.0,5.0,44.0,49.0,,2.0,12.0,,,,,,,,2.0,,,0.00152887,,,,,,0.5825,1.0,,,,90.0,,,,,,,,,8.0,1.0,6.8,1.0,3.0,,1.0,,,2.0,20.0,,11.0,46.0,57.0,0,,67.0,,,,
2022-23,10385572,30,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,1.0,,1.0,18.0,19.0,36.0,1.0,,5.0,1.0,1.0,,1.0,,,6.0,3.0,,,0.57581,0.1434,,3.0,,,,,,1.0,1.0,90.0,,,,,,,,,17.0,,6.4,,,1.0,1.0,1.0,4.0,,3.0,,25.0,24.0,45.0,1,2.0,65.0,2.0,1.0,,1.0
2022-23,10385572,30,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385572,30,14,Liverpool,Home,606164,194634,Diogo Jota,diogo-jota,F,False,,,,5.0,7.0,12.0,2.0,2.0,3.0,,,1.0,1.0,,2.0,6.0,4.0,,,0.230711,0.0531,,1.0,,,,,,,1.0,60.0,,,,,,,,1.0,10.0,,6.8,,,,4.0,,,,1.0,,8.0,9.0,17.0,1,,30.0,3.0,2.0,,
2022-23,10385572,30,14,Liverpool,Home,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385572,30,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,6.0,,4.0,32.0,15.0,41.0,,1.0,7.0,1.0,,,4.0,,,5.0,7.0,,,0.595684,0.0245,,1.0,1.0,,,,,1.0,4.0,90.0,,,,,,,,,13.0,,7.5,,,1.0,1.0,1.0,8.0,,9.0,,43.0,16.0,51.0,1,4.0,76.0,,1.0,1.0,2.0
2022-23,10385572,30,14,Liverpool,Home,826215,204716,Ibrahima Konaté,ibrahima-konate,D,False,,,2.0,17.0,30.0,47.0,,3.0,8.0,,1.0,1.0,1.0,,,2.0,8.0,,,0.0114371,0.5897,0.7878,1.0,,,,,,3.0,,90.0,1.0,1.0,,,,,,,11.0,,7.1,,,,,,,,6.0,,20.0,37.0,57.0,2,5.0,72.0,1.0,,,3.0
2022-23,10385572,30,14,Liverpool,Home,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385572,30,14,Liverpool,Home,862967,243298,Cody Gakpo,cody-gakpo,M,False,1.0,,,23.0,4.0,26.0,3.0,3.0,7.0,,,,,,2.0,5.0,6.0,,,0.163993,0.0364,,,,,,,,,3.0,90.0,,,,,,,,,13.0,,7.2,,,1.0,,,4.0,,,,30.0,6.0,32.0,1,2.0,47.0,2.0,1.0,,1.0
2022-23,10385572,30,14,Liverpool,Home,924871,447203,Darwin Núñez,darwin-nunez,F,True,,,,5.0,1.0,6.0,1.0,,1.0,1.0,1.0,,,,,3.0,2.0,,,0.38055,0.4077,0.2832,1.0,,,,,,,1.0,30.0,1.0,,,,,,,,4.0,,6.6,,,,,2.0,,,1.0,,8.0,1.0,9.0,1,,14.0,,1.0,1.0,
2022-23,10385572,30,14,Liverpool,Home,927353,206915,Curtis Jones,curtis-jones,M,False,,,1.0,16.0,10.0,26.0,,,5.0,,,,,,4.0,5.0,3.0,,,0.0281983,,,,,,,,,,1.0,60.0,,,,,,,,,13.0,,6.2,,,,1.0,2.0,1.0,,1.0,,20.0,11.0,30.0,0,1.0,45.0,3.0,1.0,1.0,1.0
2022-23,10385572,30,14,Liverpool,Home,955245,444884,Harvey Elliott,harvey-elliott,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385584,31,14,Liverpool,Away,791,15157,James Milner,james-milner,M,True,,,,5.0,6.0,11.0,,,,,,,,,,1.0,1.0,,,0.00136543,0.0,0.0,1.0,,,,,,,,8.0,,,,,,,,,2.0,,6.5,,,,,,2.0,,,,7.0,6.0,11.0,0,,14.0,,1.0,,
2022-23,10385584,31,14,Liverpool,Away,42694,56979,Jordan Henderson,jordan-henderson,M,False,2.0,,1.0,40.0,18.0,56.0,,,8.0,,,,2.0,,,5.0,1.0,,,0.269479,0.0,0.0,1.0,1.0,,,,,2.0,4.0,82.0,,,,,,,,,13.0,,7.1,,,,,2.0,2.0,,3.0,,48.0,20.0,66.0,0,1.0,74.0,1.0,,,1.0
2022-23,10385584,31,14,Liverpool,Away,51501,60914,Joël Matip,joel-matip,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385584,31,14,Liverpool,Away,53825,61558,Thiago Alcântara,thiago-alcantara,M,True,,,1.0,16.0,7.0,23.0,,,2.0,,,,,,,,,,,0.0138492,0.0,0.0,,,,,,,,,10.0,,,,,,,,,2.0,,6.6,,,,,,,,2.0,,18.0,7.0,25.0,0,,25.0,,,,
2022-23,10385584,31,14,Liverpool,Away,143697,92217,Roberto Firmino,roberto-firmino,M,True,,,,1.0,2.0,3.0,,,,,,,,,,,,,,0.00223973,0.1669,0.106,,,,,,,,,8.0,1.0,,,,,,,,1.0,,6.7,,,,,,,,,,2.0,2.0,4.0,1,,5.0,,,,
2022-23,10385584,31,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,9.0,58.0,79.0,137.0,2.0,3.0,4.0,,,,,,,2.0,5.0,,,0.0399747,0.0,0.0,,,,,,,1.0,,90.0,,2.0,,,,,,,5.0,,7.6,,,,1.0,,,,11.0,1.0,61.0,81.0,142.0,0,2.0,149.0,,,,1.0
2022-23,10385584,31,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,,29.0,13.0,42.0,1.0,,3.0,,,,,,,3.0,1.0,,,0.0504748,0.6564,1.1058,,,2.0,,,,,1.0,81.0,2.0,,,,,,,,16.0,,8.4,,,1.0,,3.0,,,1.0,1.0,36.0,18.0,54.0,3,,63.0,2.0,,1.0,
2022-23,10385584,31,14,Liverpool,Away,243585,116643,Fabinho,fabinho,M,False,,,1.0,31.0,50.0,81.0,,1.0,9.0,,,,,,,1.0,4.0,,,0.0188954,0.0,0.0,1.0,,,,,,1.0,,85.0,,,,,,,,,10.0,,7.0,,,,2.0,1.0,,,2.0,,40.0,51.0,91.0,0,1.0,99.0,,1.0,1.0,
2022-23,10385584,31,14,Liverpool,Away,243609,116535,Alisson,alisson,G,False,,1.0,2.0,1.0,20.0,21.0,,,7.0,,,,,,,,,,,0.000127,0.0,0.0,,,,-0.0586,,,,,90.0,,,,,,,,,2.0,,6.6,1.0,2.0,,1.0,,,1.0,4.0,,3.0,20.0,23.0,0,,31.0,,,,
2022-23,10385584,31,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,1.0,,1.0,37.0,39.0,75.0,,,7.0,,,,2.0,,,2.0,3.0,,,0.0318616,0.0,0.0,,,,,,,,1.0,90.0,,,,,,,,,15.0,,6.8,,,,5.0,1.0,2.0,,5.0,,44.0,45.0,87.0,0,2.0,117.0,,,1.0,
2022-23,10385584,31,14,Liverpool,Away,606164,194634,Diogo Jota,diogo-jota,F,False,,,,17.0,5.0,22.0,2.0,3.0,6.0,,,1.0,3.0,,,8.0,5.0,,,0.0414756,0.6469,1.0336,1.0,1.0,2.0,,,,,1.0,82.0,2.0,,,,,,,,19.0,,8.7,,,2.0,1.0,3.0,1.0,,,,27.0,7.0,33.0,5,1.0,49.0,5.0,,1.0,
2022-23,10385584,31,14,Liverpool,Away,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385584,31,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,,,11.0,71.0,53.0,124.0,1.0,,11.0,2.0,,,1.0,,1.0,3.0,3.0,,,0.842463,0.0,0.0,,2.0,,,,,1.0,2.0,90.0,,,,,,,,,16.0,,8.6,,,,2.0,,1.0,,16.0,,82.0,55.0,136.0,0,3.0,153.0,,,,2.0
2022-23,10385584,31,14,Liverpool,Away,826215,204716,Ibrahima Konaté,ibrahima-konate,D,False,,,,34.0,56.0,90.0,,1.0,4.0,,,,1.0,,1.0,5.0,8.0,1.0,,0.0141996,0.0,0.0,3.0,,,,,,2.0,,90.0,,1.0,,,,,,,10.0,,6.6,,,,3.0,2.0,,,4.0,,41.0,58.0,99.0,0,4.0,113.0,,1.0,2.0,4.0
2022-23,10385584,31,14,Liverpool,Away,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385584,31,14,Liverpool,Away,862967,243298,Cody Gakpo,cody-gakpo,M,False,,,1.0,14.0,6.0,20.0,2.0,1.0,1.0,1.0,,,1.0,,1.0,6.0,5.0,,,0.168378,0.8037,0.9563,3.0,1.0,1.0,,,,1.0,3.0,81.0,1.0,,,,,,,,6.0,,8.5,,,1.0,,2.0,,,1.0,,16.0,6.0,22.0,2,1.0,37.0,3.0,1.0,2.0,
2022-23,10385584,31,14,Liverpool,Away,883537,244731,Luis Díaz,luis-diaz,M,True,,,,8.0,2.0,10.0,,,,,,,,,1.0,1.0,1.0,,,0.035044,0.0,0.0,,,,,,,,1.0,9.0,,,,,,,,,1.0,,6.7,,,,,,,,,,8.0,2.0,10.0,0,1.0,12.0,,,,
2022-23,10385584,31,14,Liverpool,Away,924871,447203,Darwin Núñez,darwin-nunez,F,True,,,1.0,6.0,2.0,8.0,,,2.0,,,,,,,,,,,0.00247932,0.3901,0.9123,,,1.0,,,,,,9.0,1.0,,,,,,,,1.0,,7.5,,,,,,,,1.0,,7.0,2.0,9.0,1,,10.0,,,,
2022-23,10385584,31,14,Liverpool,Away,927353,206915,Curtis Jones,curtis-jones,M,False,1.0,,3.0,38.0,14.0,51.0,2.0,,4.0,1.0,,1.0,1.0,,3.0,8.0,11.0,,,0.398617,0.0626,0.0,2.0,1.0,,,,,,2.0,90.0,,,,,,,,,13.0,,7.9,,,,1.0,4.0,2.0,,3.0,,44.0,15.0,57.0,1,5.0,85.0,3.0,2.0,4.0,2.0
2022-23,10385584,31,14,Liverpool,Away,955245,444884,Harvey Elliott,harvey-elliott,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385597,32,14,Liverpool,Home,791,15157,James Milner,james-milner,M,True,,,,2.0,3.0,5.0,1.0,,,,,,,,,1.0,,,,0.00113587,0.0,0.0,,,,,,,,,9.0,,,,,,,,,2.0,,6.5,,,,,,,,,,3.0,3.0,6.0,0,,8.0,1.0,,,
2022-23,10385597,32,14,Liverpool,Home,42694,56979,Jordan Henderson,jordan-henderson,M,False,1.0,,2.0,32.0,17.0,48.0,,,2.0,,,1.0,,,,1.0,4.0,,,0.0875787,0.1089,0.0,,,,,,,,1.0,90.0,,,,,,,,,11.0,,7.1,,,1.0,,2.0,3.0,,4.0,1.0,38.0,19.0,54.0,2,3.0,71.0,2.0,,1.0,2.0
2022-23,10385597,32,14,Liverpool,Home,51501,60914,Joël Matip,joel-matip,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
