season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2018-19,7827942,5,14,Liverpool,Away,217704,110979,Sadio Mané,sadio-mane,M,False,,,1.0,14.0,1.0,15.0,2.0,1.0,3.0,1.0,,,,,,,4.0,7.0,,,2.0,,,,1.0,1.0,2.0,,90.0,3.0,,,,,13.0,,7.9,,,2.0,,1.0,1.0,,2.0,2.0,22.0,1.0,22.0,5,,43.0,5.0,6.0,1.0,
2018-19,7827942,5,14,Liverpool,Away,229740,100059,Alberto Moreno,alberto-moreno,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827942,5,14,Liverpool,Away,243585,116643,Fabinho,fabinho,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827942,5,14,Liverpool,Away,243609,116535,Alisson,alisson,G,False,,1.0,10.0,4.0,13.0,17.0,,,13.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,8.0,,6.6,1.0,2.0,,1.0,,,1.0,18.0,,11.0,14.0,25.0,0,,36.0,,,,
2018-19,7827942,5,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,,,3.0,17.0,15.0,32.0,,1.0,4.0,,,,1.0,,,1.0,2.0,7.0,,,,,,,1.0,,1.0,,90.0,,,,,,22.0,,7.0,,,,3.0,1.0,1.0,,8.0,,30.0,18.0,47.0,0,4.0,72.0,,1.0,1.0,2.0
2018-19,7827942,5,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,False,,,1.0,5.0,22.0,27.0,1.0,4.0,9.0,,,,1.0,,,,2.0,9.0,,,,,,,,,,,90.0,,1.0,,,,8.0,,6.9,,,,3.0,1.0,,,6.0,,10.0,25.0,35.0,0,3.0,44.0,,1.0,1.0,1.0
2018-19,7827942,5,14,Liverpool,Away,365772,175592,Naby Keïta,naby-keita,M,False,,,,13.0,11.0,24.0,1.0,,7.0,,1.0,,,,,2.0,6.0,2.0,,,3.0,,,,,1.0,,,83.0,2.0,,,,,10.0,,6.4,,,,,1.0,1.0,,,,18.0,11.0,28.0,2,1.0,43.0,2.0,1.0,,
2018-19,7827942,5,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,,,4.0,12.0,13.0,25.0,,,6.0,,,,,,,,1.0,2.0,,,1.0,,,,,2.0,,,89.0,1.0,,,,,18.0,,7.2,,,,2.0,,2.0,,6.0,,24.0,17.0,39.0,1,2.0,61.0,,,,1.0
2018-19,7827962,6,14,Liverpool,Home,791,15157,James Milner,james-milner,M,True,,,4.0,34.0,12.0,46.0,,,7.0,,,1.0,,,,,,4.0,,,,,,,,,,,45.0,1.0,,,,,7.0,,7.3,,,,,2.0,,,5.0,,40.0,13.0,53.0,2,2.0,62.0,,,2.0,1.0
2018-19,7827962,6,14,Liverpool,Home,10406,66797,Simon Mignolet,simon-mignolet,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827962,6,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827962,6,14,Liverpool,Home,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,,,3.0,35.0,16.0,51.0,,,8.0,,,,,,,,3.0,5.0,,,2.0,,,,,,,,70.0,,,,,,5.0,,7.2,,,1.0,1.0,1.0,,,3.0,,36.0,18.0,54.0,1,2.0,64.0,1.0,3.0,,1.0
2018-19,7827962,6,14,Liverpool,Home,42694,56979,Jordan Henderson,jordan-henderson,M,False,,,3.0,44.0,42.0,86.0,,,4.0,,,,1.0,,,1.0,2.0,2.0,,,,,,,,,,,90.0,,1.0,,,,6.0,,7.0,,,,,1.0,1.0,,5.0,,47.0,44.0,90.0,0,1.0,95.0,,,1.0,1.0
2018-19,7827962,6,14,Liverpool,Home,51501,60914,Joël Matip,joel-matip,D,False,,,1.0,33.0,64.0,97.0,1.0,6.0,11.0,,,,,,,,1.0,9.0,,,,,1.0,,,2.0,,,90.0,1.0,1.0,,,,15.0,,8.3,,,,1.0,,,,5.0,,42.0,70.0,112.0,1,1.0,121.0,,2.0,,1.0
2018-19,7827962,6,14,Liverpool,Home,65953,68312,Xherdan Shaqiri,xherdan-shaqiri,M,False,2.0,,1.0,15.0,4.0,17.0,,1.0,,,,1.0,,,,,1.0,2.0,,,1.0,,,,1.0,,1.0,,45.0,,,,,,9.0,,6.9,,,1.0,1.0,,3.0,,1.0,,20.0,5.0,22.0,2,,32.0,1.0,1.0,,
2018-19,7827962,6,14,Liverpool,Home,143697,92217,Roberto Firmino,roberto-firmino,M,False,,,1.0,28.0,10.0,38.0,3.0,,4.0,,,1.0,,,,3.0,10.0,3.0,,,2.0,,,,,,1.0,,90.0,,,,,,23.0,,6.8,,,1.0,,2.0,1.0,,2.0,,40.0,12.0,51.0,2,3.0,72.0,3.0,,,2.0
2018-19,7827962,6,14,Liverpool,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,2.0,17.0,45.0,62.0,,1.0,2.0,,,,,,,,,4.0,,,,,,,,1.0,,,55.0,,2.0,,,,3.0,,7.5,,,,2.0,,,,2.0,,20.0,45.0,65.0,0,2.0,73.0,,1.0,,2.0
2018-19,7827962,6,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,,13.0,2.0,15.0,4.0,,3.0,,,,,,,4.0,10.0,5.0,,,1.0,,1.0,,,,,,90.0,1.0,,,,,17.0,,7.3,,,1.0,,4.0,1.0,,,3.0,23.0,3.0,25.0,2,,41.0,,2.0,3.0,
2018-19,7827962,6,14,Liverpool,Home,217704,110979,Sadio Mané,sadio-mane,M,False,,,1.0,16.0,4.0,20.0,5.0,1.0,6.0,,,,,,,2.0,11.0,4.0,,,1.0,,,,,,1.0,,90.0,1.0,,,,,15.0,,6.3,,,,1.0,5.0,,,1.0,1.0,23.0,4.0,27.0,1,1.0,44.0,,1.0,1.0,1.0
2018-19,7827962,6,14,Liverpool,Home,229740,100059,Alberto Moreno,alberto-moreno,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827962,6,14,Liverpool,Home,243585,116643,Fabinho,fabinho,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827962,6,14,Liverpool,Home,243609,116535,Alisson,alisson,G,False,,1.0,3.0,,19.0,19.0,,,4.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,3.0,1.0,7.4,1.0,1.0,,2.0,,,1.0,6.0,,2.0,20.0,22.0,0,,29.0,,,,
2018-19,7827962,6,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,,,,47.0,34.0,81.0,1.0,,7.0,,,,,,,1.0,2.0,1.0,,,,,,,,2.0,,,90.0,,1.0,,,,22.0,,7.2,,,1.0,1.0,,2.0,,3.0,,59.0,39.0,96.0,1,1.0,118.0,,,,
2018-19,7827962,6,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,True,,,2.0,13.0,30.0,43.0,2.0,,4.0,,,,,,,,2.0,2.0,,,,,,,,1.0,,,35.0,,,,,,3.0,,6.9,,,,1.0,1.0,,,2.0,,15.0,30.0,45.0,0,1.0,50.0,1.0,,1.0,1.0
2018-19,7827962,6,14,Liverpool,Home,365772,175592,Naby Keïta,naby-keita,M,True,,,,24.0,7.0,31.0,,,1.0,,,,,,,,,,,,,,,,,,,,20.0,,,,,,4.0,,6.7,,,,,,,,,,27.0,8.0,35.0,0,,36.0,,,,
2018-19,7827962,6,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,1.0,,4.0,26.0,17.0,42.0,1.0,,5.0,,,,,,,1.0,3.0,,,,,1.0,,,,1.0,1.0,,90.0,,,,,,19.0,,7.1,,,,2.0,1.0,5.0,,9.0,,38.0,20.0,53.0,0,,73.0,1.0,,,
2018-19,7827969,7,14,Liverpool,Away,791,15157,James Milner,james-milner,M,False,1.0,,7.0,36.0,26.0,61.0,1.0,,3.0,1.0,,,,,,,2.0,4.0,,,1.0,,,,,1.0,1.0,,86.0,,,,,,14.0,,7.4,,,,2.0,,5.0,,10.0,,47.0,26.0,68.0,0,3.0,85.0,3.0,1.0,,
2018-19,7827969,7,14,Liverpool,Away,10406,66797,Simon Mignolet,simon-mignolet,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827969,7,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,4.0,1.0,,,,,,,7.4,,,,,,,,,,,,,1,,1.0,,,,
2018-19,7827969,7,14,Liverpool,Away,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,,,4.0,38.0,15.0,53.0,,1.0,10.0,,,,,,,,3.0,1.0,,,2.0,,,,,,,,90.0,,,,,,10.0,,6.5,,,,,1.0,,,4.0,,43.0,16.0,59.0,0,,65.0,2.0,,,
2018-19,7827969,7,14,Liverpool,Away,42694,56979,Jordan Henderson,jordan-henderson,M,False,,,2.0,30.0,28.0,58.0,,,10.0,,,,,,,,,2.0,,,,,,,,1.0,,,78.0,,,,,,9.0,,6.9,,,,,,,,6.0,,37.0,29.0,66.0,0,2.0,73.0,1.0,,,2.0
2018-19,7827969,7,14,Liverpool,Away,51501,60914,Joël Matip,joel-matip,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827969,7,14,Liverpool,Away,65953,68312,Xherdan Shaqiri,xherdan-shaqiri,M,True,,,,9.0,3.0,12.0,,,3.0,,1.0,,,,,2.0,3.0,1.0,,,,1.0,,,,,1.0,,24.0,1.0,,,,,6.0,,6.5,,,1.0,,1.0,1.0,,1.0,,12.0,3.0,14.0,2,1.0,23.0,,,,
2018-19,7827969,7,14,Liverpool,Away,143697,92217,Roberto Firmino,roberto-firmino,M,False,,,,21.0,3.0,24.0,,1.0,3.0,1.0,1.0,1.0,,,,2.0,4.0,4.0,,,2.0,,,,,,4.0,,90.0,1.0,,,,,10.0,,7.2,,,,,1.0,,,,,26.0,4.0,30.0,2,2.0,45.0,2.0,,1.0,2.0
2018-19,7827969,7,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,12.0,27.0,49.0,76.0,2.0,5.0,6.0,,,,,,,,2.0,8.0,,,,,,,,2.0,,,90.0,,2.0,,,,14.0,,7.6,,,,8.0,,,,20.0,,38.0,52.0,90.0,0,2.0,109.0,,1.0,,1.0
2018-19,7827969,7,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,2.0,,,19.0,6.0,23.0,,,4.0,,1.0,,,,,1.0,2.0,5.0,,,1.0,,,,,1.0,1.0,,66.0,2.0,,,,,14.0,,7.3,,,2.0,,4.0,3.0,,1.0,1.0,27.0,7.0,31.0,4,1.0,50.0,2.0,,4.0,1.0
2018-19,7827969,7,14,Liverpool,Away,217704,110979,Sadio Mané,sadio-mane,M,False,,,,13.0,6.0,19.0,1.0,3.0,4.0,,,,1.0,,,2.0,5.0,6.0,,,1.0,,,,,2.0,,,90.0,1.0,,,,,14.0,,6.8,,,2.0,,,1.0,,1.0,1.0,18.0,8.0,25.0,3,1.0,44.0,3.0,2.0,,1.0
2018-19,7827969,7,14,Liverpool,Away,229740,100059,Alberto Moreno,alberto-moreno,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827969,7,14,Liverpool,Away,243585,116643,Fabinho,fabinho,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827969,7,14,Liverpool,Away,243609,116535,Alisson,alisson,G,False,,1.0,3.0,1.0,18.0,19.0,,1.0,6.0,,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,9.0,1.0,7.3,2.0,3.0,,2.0,,,1.0,12.0,,10.0,18.0,28.0,0,,38.0,,,,
2018-19,7827969,7,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,1.0,,4.0,29.0,19.0,47.0,1.0,1.0,5.0,1.0,,,2.0,,,1.0,5.0,1.0,,,,,,,,,1.0,,90.0,,,,,,16.0,,6.7,,,,2.0,1.0,4.0,,5.0,,39.0,20.0,55.0,0,,77.0,2.0,,,
2018-19,7827969,7,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,False,,,4.0,27.0,52.0,79.0,3.0,,8.0,,,,1.0,,,,4.0,2.0,,,,,,,,3.0,,,90.0,,,,,,13.0,,6.8,,,,1.0,,,,7.0,,35.0,56.0,91.0,0,1.0,99.0,1.0,1.0,,1.0
2018-19,7827969,7,14,Liverpool,Away,365772,175592,Naby Keïta,naby-keita,M,True,,,1.0,4.0,2.0,6.0,,1.0,1.0,,,,,,,,1.0,4.0,,,,,,,,,,,12.0,,,,,,2.0,,6.9,,,1.0,1.0,3.0,,,1.0,,5.0,2.0,7.0,1,1.0,13.0,,,2.0,
2018-19,7827969,7,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,3.0,,3.0,30.0,12.0,39.0,3.0,,8.0,,,,,,,1.0,6.0,3.0,,,2.0,,,,,2.0,2.0,,90.0,,,,,,19.0,,6.9,,,,,,6.0,,7.0,,43.0,15.0,52.0,0,1.0,82.0,,2.0,,
2018-19,7827991,8,14,Liverpool,Home,791,15157,James Milner,james-milner,M,False,1.0,,1.0,8.0,5.0,12.0,1.0,1.0,1.0,,,,,,,1.0,2.0,1.0,,,,,,,,1.0,1.0,,29.0,,,,,,11.0,,6.6,,,,,,4.0,,4.0,,18.0,5.0,19.0,0,,25.0,,,,
2018-19,7827991,8,14,Liverpool,Home,10406,66797,Simon Mignolet,simon-mignolet,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827991,8,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,4.0,2.0,6.0,2.0,,,,,,,,,1.0,4.0,1.0,,,,,,,,,,,18.0,1.0,,,,,3.0,,6.6,,,,,1.0,,,,,5.0,2.0,7.0,1,1.0,12.0,,,,1.0
2018-19,7827991,8,14,Liverpool,Home,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,,,3.0,19.0,20.0,39.0,1.0,2.0,8.0,,,,,,,1.0,3.0,2.0,,,1.0,,,,,,,,90.0,,,,,,12.0,,6.5,,,,1.0,,,,4.0,,22.0,24.0,46.0,0,,56.0,4.0,,,
2018-19,7827991,8,14,Liverpool,Home,39480,38454,Dejan Lovren,dejan-lovren,D,False,1.0,,4.0,14.0,54.0,67.0,1.0,2.0,4.0,,,,2.0,,,,3.0,8.0,,,,,,,,,,,90.0,,,,,,10.0,,7.3,,,1.0,4.0,,1.0,,10.0,,20.0,58.0,77.0,1,5.0,91.0,,1.0,,4.0
2018-19,7827991,8,14,Liverpool,Home,42694,56979,Jordan Henderson,jordan-henderson,M,False,,,10.0,19.0,31.0,50.0,1.0,,10.0,,,,,,,,2.0,3.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,16.0,,7.5,,,,3.0,,2.0,,15.0,,32.0,33.0,63.0,0,3.0,76.0,,,,3.0
2018-19,7827991,8,14,Liverpool,Home,51501,60914,Joël Matip,joel-matip,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827991,8,14,Liverpool,Home,65953,68312,Xherdan Shaqiri,xherdan-shaqiri,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827991,8,14,Liverpool,Home,143697,92217,Roberto Firmino,roberto-firmino,M,False,,,,9.0,4.0,13.0,2.0,,2.0,,,,,,,1.0,5.0,1.0,,,2.0,,,,,,,,72.0,,,,,,5.0,,6.5,,,,1.0,,,,,,11.0,6.0,17.0,0,,21.0,,1.0,,
2018-19,7827991,8,14,Liverpool,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,10.0,12.0,58.0,70.0,1.0,,5.0,,,,,,,,3.0,2.0,,,2.0,,,,,3.0,,,90.0,,1.0,1.0,,,5.0,,7.2,,,,5.0,,,,13.0,,15.0,60.0,75.0,0,1.0,88.0,,1.0,,
2018-19,7827991,8,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,2.0,11.0,,11.0,3.0,,4.0,,,,1.0,,,1.0,7.0,3.0,,,1.0,,,,,,,,90.0,1.0,,,,,10.0,,6.8,,,2.0,1.0,1.0,1.0,,2.0,1.0,17.0,,16.0,3,,29.0,1.0,3.0,,
2018-19,7827991,8,14,Liverpool,Home,217704,110979,Sadio Mané,sadio-mane,M,False,,,1.0,15.0,9.0,24.0,3.0,,5.0,,,,1.0,,,2.0,8.0,4.0,,,1.0,,,,,2.0,,,90.0,,,,,,14.0,,6.6,,,,,2.0,2.0,,2.0,1.0,22.0,9.0,29.0,0,1.0,46.0,4.0,2.0,1.0,
2018-19,7827991,8,14,Liverpool,Home,243585,116643,Fabinho,fabinho,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827991,8,14,Liverpool,Home,243609,116535,Alisson,alisson,G,False,,,5.0,3.0,29.0,32.0,,,4.0,,,,,,,,,,,,,,,,,,,,90.0,,,,1.0,,8.0,,7.5,2.0,2.0,,1.0,,,,13.0,,7.0,33.0,40.0,0,,45.0,,,,
2018-19,7827991,8,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,,,1.0,20.0,24.0,44.0,,,6.0,,,,1.0,,,2.0,5.0,6.0,,1.0,1.0,,,,,,1.0,,90.0,,,,,,13.0,,7.0,,,,2.0,4.0,2.0,,4.0,,27.0,25.0,50.0,0,3.0,71.0,,,3.0,2.0
2018-19,7827991,8,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,False,2.0,,2.0,20.0,25.0,43.0,,1.0,4.0,,,1.0,2.0,,,1.0,5.0,5.0,,,1.0,,,,,1.0,3.0,,90.0,,,,,,23.0,,7.1,,,1.0,,1.0,6.0,,3.0,,24.0,32.0,50.0,2,2.0,84.0,3.0,2.0,,1.0
2018-19,7827991,8,14,Liverpool,Home,365772,175592,Naby Keïta,naby-keita,M,True,,,,5.0,14.0,19.0,2.0,,5.0,,,,,,,1.0,3.0,1.0,,,,,,,,1.0,,,61.0,,,,,,8.0,,6.5,,,,,,,,,,10.0,16.0,26.0,0,1.0,31.0,,,,
2018-19,7827991,8,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828008,9,14,Liverpool,Away,791,15157,James Milner,james-milner,M,False,1.0,,5.0,28.0,19.0,46.0,1.0,1.0,5.0,,,,,,,1.0,3.0,4.0,,,,,,,,2.0,,,77.0,,,,,,14.0,,7.0,,,,3.0,2.0,3.0,,7.0,,35.0,21.0,53.0,0,2.0,74.0,2.0,,1.0,1.0
2018-19,7828008,9,14,Liverpool,Away,10406,66797,Simon Mignolet,simon-mignolet,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828008,9,14,Liverpool,Away,17054,39155,Adam Lallana,adam-lallana,M,False,,,,28.0,7.0,35.0,2.0,2.0,4.0,,,,,,,2.0,5.0,9.0,,,1.0,,,,,2.0,1.0,,69.0,,,,,,14.0,,7.1,,,,1.0,2.0,1.0,,,,33.0,11.0,43.0,0,2.0,62.0,2.0,3.0,2.0,1.0
2018-19,7828008,9,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,False,,,1.0,23.0,7.0,30.0,7.0,1.0,3.0,,,,,,,1.0,10.0,5.0,,,,,,,,,3.0,,90.0,,,,,,17.0,,7.0,,,2.0,,4.0,,,1.0,1.0,33.0,8.0,41.0,2,,55.0,3.0,2.0,2.0,
2018-19,7828008,9,14,Liverpool,Away,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,True,,,,7.0,19.0,26.0,,,7.0,,,,1.0,,,1.0,3.0,1.0,,,,,,,,,1.0,,45.0,,2.0,,,,6.0,,6.6,,,,,1.0,1.0,,,,10.0,19.0,28.0,0,,38.0,1.0,1.0,,
2018-19,7828008,9,14,Liverpool,Away,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,4.0,13.0,27.0,40.0,4.0,4.0,3.0,,,,2.0,,,1.0,8.0,6.0,,1.0,1.0,,,,,,,,90.0,,2.0,,,,8.0,,7.0,,,,10.0,,,,8.0,,18.0,28.0,46.0,0,2.0,63.0,1.0,,,2.0
2018-19,7828008,9,14,Liverpool,Away,42694,56979,Jordan Henderson,jordan-henderson,M,False,1.0,,2.0,18.0,16.0,33.0,,1.0,4.0,,,,,,,,,2.0,,,,,,,,,1.0,,45.0,,,,,,5.0,,6.9,,,,1.0,,1.0,,4.0,,23.0,16.0,38.0,0,1.0,43.0,,,,1.0
2018-19,7828008,9,14,Liverpool,Away,51501,60914,Joël Matip,joel-matip,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828008,9,14,Liverpool,Away,65953,68312,Xherdan Shaqiri,xherdan-shaqiri,M,False,,,4.0,32.0,23.0,55.0,,1.0,7.0,,,2.0,,,,1.0,3.0,2.0,,,1.0,1.0,,,,,2.0,,90.0,,,,,,15.0,,7.2,,,,2.0,1.0,3.0,,5.0,1.0,42.0,24.0,63.0,2,1.0,75.0,2.0,,,
2018-19,7828008,9,14,Liverpool,Away,143697,92217,Roberto Firmino,roberto-firmino,M,True,,,,1.0,5.0,6.0,,,2.0,,,,,,,,,,,,1.0,,,,,,,,13.0,,,,,,3.0,,6.5,,,1.0,,,,,,,4.0,5.0,9.0,1,,11.0,,,,
2018-19,7828008,9,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,1.0,14.0,28.0,42.0,3.0,7.0,4.0,,,,,,,,3.0,7.0,,,,,,,,1.0,,,90.0,,1.0,,,,10.0,,7.3,,,,9.0,,,,4.0,,20.0,31.0,51.0,0,,66.0,1.0,,,
2018-19,7828008,9,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,1.0,,,31.0,4.0,34.0,2.0,1.0,5.0,,,1.0,,,,4.0,8.0,5.0,,,,,1.0,,,1.0,,,90.0,2.0,,,,,21.0,,7.5,,,1.0,,4.0,2.0,,1.0,,42.0,4.0,44.0,4,1.0,67.0,4.0,1.0,2.0,
2018-19,7828008,9,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828008,9,14,Liverpool,Away,243585,116643,Fabinho,fabinho,M,True,,,1.0,7.0,,7.0,1.0,1.0,1.0,,,,1.0,,,,2.0,4.0,,,,,,,,1.0,,,21.0,,,,,,5.0,,6.7,,,,,,,,1.0,,10.0,2.0,12.0,0,2.0,16.0,,1.0,,1.0
2018-19,7828008,9,14,Liverpool,Away,243609,116535,Alisson,alisson,G,False,,1.0,3.0,2.0,20.0,22.0,,,4.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,16.0,,7.3,1.0,1.0,,1.0,,,1.0,19.0,,14.0,24.0,38.0,0,,43.0,,,,
2018-19,7828008,9,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,,,3.0,31.0,22.0,53.0,2.0,1.0,14.0,,,2.0,,,,1.0,4.0,5.0,,,1.0,,,,,1.0,,,90.0,,,,,,19.0,,6.9,,,,4.0,2.0,2.0,,8.0,,42.0,26.0,66.0,2,2.0,98.0,1.0,1.0,1.0,1.0
2018-19,7828008,9,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,False,,,1.0,22.0,22.0,44.0,1.0,2.0,5.0,,,,,,,,2.0,3.0,,,1.0,,,,,1.0,1.0,,90.0,,1.0,,,,17.0,,7.2,,,,1.0,,1.0,,3.0,,26.0,28.0,53.0,0,1.0,80.0,,,,1.0
2018-19,7828008,9,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827927,10,14,Liverpool,Home,791,15157,James Milner,james-milner,M,True,,,1.0,12.0,10.0,22.0,,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,19.0,,,,,,5.0,,6.5,,,,,,1.0,,2.0,,16.0,11.0,26.0,1,,29.0,,1.0,,
2018-19,7827927,10,14,Liverpool,Home,10406,66797,Simon Mignolet,simon-mignolet,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827927,10,14,Liverpool,Home,17054,39155,Adam Lallana,adam-lallana,M,False,,,2.0,22.0,12.0,34.0,2.0,,3.0,,,1.0,3.0,,,1.0,6.0,3.0,,,,,,,,,1.0,,61.0,1.0,,,,,11.0,,6.6,,,,,,1.0,,2.0,,28.0,13.0,40.0,2,2.0,55.0,3.0,1.0,,
2018-19,7827927,10,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827927,10,14,Liverpool,Home,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,,,2.0,55.0,53.0,108.0,1.0,1.0,8.0,,1.0,1.0,1.0,,,1.0,3.0,3.0,,,,,,,,1.0,1.0,,90.0,,,,,,12.0,,6.6,,,,,,,,4.0,,62.0,54.0,116.0,1,2.0,127.0,3.0,,,2.0
2018-19,7827927,10,14,Liverpool,Home,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,3.0,22.0,72.0,94.0,5.0,9.0,4.0,,,,1.0,,,,7.0,10.0,,,1.0,,,,,1.0,,,90.0,,,,,,9.0,,6.7,,,,5.0,,,,6.0,,30.0,73.0,103.0,0,1.0,113.0,,,,
