season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7089872,1,21,West_Ham_United,Away,18998,40142,Andy Carroll,andy-carroll,F,False,,,,8.0,5.0,13.0,9.0,11.0,5.0,,,,1.0,,,2.0,14.0,17.0,,,1.0,,,,,1.0,1.0,,90.0,,1.0,,,,,,23.0,,7.0,,,,,1.0,3.0,,,,,21.0,7.0,28.0,0,1.0,47.0,4.0,5.0,1.0,1.0
2016-17,7089872,1,21,West_Ham_United,Away,27035,45124,André Ayew,andre-ayew,F,False,,,,2.0,1.0,3.0,3.0,,1.0,,,,1.0,,,,4.0,1.0,,,,,,,,,,,35.0,,,,,,,,5.0,,6.5,,,,,,,,,1.0,,6.0,1.0,7.0,0,1.0,9.0,1.0,,,1.0
2016-17,7089872,1,21,West_Ham_United,Away,47772,57531,Michail Antonio,michail-antonio,F,False,,,,7.0,9.0,16.0,,1.0,6.0,,,,2.0,,,,4.0,8.0,1.0,,2.0,,,,,2.0,,,52.0,,,1.0,,,,,8.0,,5.9,,,,,1.0,2.0,,,4.0,,11.0,10.0,21.0,0,5.0,36.0,1.0,,2.0,3.0
2016-17,7089872,1,21,West_Ham_United,Away,106456,148179,Enner Valencia,enner-valencia,F,False,,,1.0,6.0,7.0,13.0,3.0,,2.0,,,1.0,1.0,,,1.0,8.0,3.0,,,4.0,,,,,2.0,,,90.0,1.0,,,,,,,6.0,,6.7,,,,,,1.0,1.0,,1.0,1.0,7.0,7.0,13.0,2,1.0,27.0,3.0,2.0,,1.0
2016-17,7090018,2,21,West_Ham_United,Home,47772,57531,Michail Antonio,michail-antonio,F,False,4.0,,1.0,23.0,4.0,23.0,3.0,2.0,4.0,,,1.0,1.0,,,1.0,5.0,9.0,,,,,1.0,,,2.0,2.0,,90.0,1.0,,,,,,,11.0,,8.4,,,2.0,,,4.0,4.0,,2.0,,28.0,4.0,28.0,4,2.0,54.0,3.0,1.0,4.0,2.0
2016-17,7090018,2,21,West_Ham_United,Home,106456,148179,Enner Valencia,enner-valencia,F,False,,,,3.0,2.0,5.0,10.0,1.0,1.0,,,2.0,1.0,,,2.0,16.0,1.0,,,3.0,,,,,,,,63.0,1.0,,,,,,,7.0,,6.2,,,,,1.0,1.0,,,1.0,1.0,5.0,2.0,7.0,3,,18.0,2.0,,,
2016-17,7090018,2,21,West_Ham_United,Home,340519,168287,Jonathan Calleri,jonathan-calleri,F,True,,,1.0,4.0,,4.0,1.0,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,27.0,,,,,,,,2.0,,6.4,,,2.0,,,,,,1.0,,5.0,,5.0,2,,8.0,1.0,,,
2016-17,7090018,2,21,West_Ham_United,Home,353224,176296,Ashley Fletcher,ashley-fletcher,F,True,,,,1.0,1.0,2.0,,,2.0,,,,,,,,,1.0,,,,,,,,,1.0,,10.0,,,,,,,,1.0,,6.7,,,,,,,,,,,2.0,1.0,3.0,0,,4.0,,1.0,,
2016-17,7090028,3,21,West_Ham_United,Away,47772,57531,Michail Antonio,michail-antonio,F,False,,,,12.0,4.0,16.0,6.0,8.0,2.0,,,,1.0,,,1.0,13.0,12.0,,,1.0,,1.0,,,1.0,,,90.0,1.0,,,,,,,21.0,,6.8,,,,,1.0,6.0,4.0,,2.0,,24.0,6.0,26.0,1,1.0,51.0,1.0,1.0,2.0,1.0
2016-17,7090028,3,21,West_Ham_United,Away,106456,148179,Enner Valencia,enner-valencia,F,False,,,1.0,3.0,4.0,7.0,2.0,1.0,4.0,,,1.0,2.0,,,1.0,9.0,2.0,,,2.0,,,,,2.0,,,60.0,1.0,,,,,,,8.0,,6.4,,,,,2.0,2.0,1.0,,1.0,,6.0,5.0,10.0,2,,25.0,,1.0,,
