season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2018-19,7827863,1,21,West_Ham_United,Away,21927,41464,Marko Arnautović,marko-arnautovic,F,False,,,,5.0,6.0,11.0,1.0,1.0,,,,1.0,,,1.0,5.0,2.0,,,2.0,,,,,,,,67.0,,,,,,,,3.0,,6.2,,,1.0,,,2.0,,,,1.0,5.0,6.0,11.0,2,,17.0,,1.0,,
2018-19,7827863,1,21,West_Ham_United,Away,34312,,Javier Hernández,javier-hernandez,F,True,,,,,2.0,2.0,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,,28.0,,,,,,,,3.0,,6.5,,,,,,,,,,,1.0,3.0,4.0,0,,7.0,1.0,2.0,,
2018-19,7827863,1,21,West_Ham_United,Away,47772,57531,Michail Antonio,michail-antonio,F,False,,,,4.0,2.0,6.0,2.0,3.0,5.0,,,,,,2.0,6.0,11.0,,,2.0,,,,,,1.0,,90.0,1.0,1.0,,,,,,16.0,,7.1,,,1.0,,2.0,3.0,2.0,,3.0,1.0,11.0,4.0,13.0,2,4.0,39.0,2.0,2.0,2.0,3.0
2018-19,7827909,2,21,West_Ham_United,Home,21927,41464,Marko Arnautović,marko-arnautovic,F,False,1.0,,,17.0,3.0,19.0,2.0,1.0,1.0,,,1.0,,,,2.0,2.0,,,,,1.0,,,,3.0,,90.0,2.0,,,,,,,10.0,,7.5,,,1.0,,,,1.0,,,,24.0,4.0,27.0,4,1.0,36.0,2.0,,,1.0
2018-19,7827909,2,21,West_Ham_United,Home,34312,,Javier Hernández,javier-hernandez,F,False,,,,10.0,5.0,15.0,1.0,1.0,3.0,,,1.0,,,,1.0,3.0,,,,,,,,,,,67.0,2.0,,,,,,1.0,7.0,,7.3,,,1.0,,,,3.0,,1.0,,15.0,6.0,18.0,4,,29.0,1.0,2.0,,
2018-19,7827909,2,21,West_Ham_United,Home,107128,155851,Lucas Pérez,lucas-perez,F,True,1.0,,,5.0,,4.0,1.0,,,,,,,,1.0,2.0,,,,,,,,,,1.0,,13.0,,,,,,,,4.0,,6.6,,,,,,,2.0,,,,7.0,1.0,6.0,0,,9.0,,,,
2018-19,7827905,3,21,West_Ham_United,Away,21927,41464,Marko Arnautović,marko-arnautovic,F,False,,,,9.0,4.0,13.0,,1.0,,,,,1.0,,1.0,3.0,2.0,,,1.0,,1.0,,,,1.0,,59.0,2.0,,,,,,,8.0,,7.2,,,3.0,,1.0,,,,,1.0,11.0,5.0,16.0,5,1.0,31.0,4.0,,,
2018-19,7827905,3,21,West_Ham_United,Away,34312,,Javier Hernández,javier-hernandez,F,True,,,1.0,7.0,1.0,8.0,1.0,,1.0,,,,,,1.0,2.0,1.0,,,,,,,,,,,31.0,,,,,,,,5.0,,6.5,,,1.0,,1.0,,1.0,,1.0,1.0,10.0,1.0,10.0,1,,18.0,1.0,1.0,,
2018-19,7827905,3,21,West_Ham_United,Away,47772,57531,Michail Antonio,michail-antonio,F,False,,,,7.0,2.0,9.0,4.0,3.0,2.0,1.0,,,,,,4.0,8.0,,,,,,,,,2.0,,63.0,1.0,1.0,,,,,,6.0,,7.6,,,1.0,,,2.0,1.0,,,,11.0,2.0,12.0,2,,25.0,2.0,3.0,2.0,
2018-19,7827905,3,21,West_Ham_United,Away,107128,155851,Lucas Pérez,lucas-perez,F,True,,,,7.0,,7.0,3.0,,4.0,,,,,,1.0,4.0,2.0,,,,,,,,,,,27.0,,,,,,,,8.0,,6.5,,,,,,,,,1.0,,12.0,1.0,13.0,0,2.0,17.0,1.0,,,1.0
