season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352250,1,21,West_Ham_United,Away,47772,57531,Michail Antonio,michail-antonio,F,False,,,1.0,5.0,2.0,7.0,3.0,4.0,3.0,,,,1.0,,,3.0,9.0,10.0,,,0.0083385,0.0,0.0,1.0,,,,,,,,,78.0,,1.0,,,,,,,18.0,,6.7,,,,,1.0,4.0,1.0,,2.0,,10.0,4.0,13.0,0,1.0,36.0,6.0,2.0,3.0,
2023-24,11352250,1,21,West_Ham_United,Away,130181,84939,Danny Ings,danny-ings,F,True,,,,,1.0,1.0,1.0,,,,,1.0,,,,,3.0,1.0,,,1.653e-05,0.1237,0.0,1.0,,,,,,,,,12.0,,,,,,,,,5.0,,6.6,,,,,1.0,2.0,,,,1.0,2.0,1.0,3.0,1,,10.0,1.0,,1.0,
2023-24,11352250,1,21,West_Ham_United,Away,280439,149519,Maxwel Cornet,maxwel-cornet,F,True,,,,,1.0,1.0,1.0,,,,,,1.0,,,,2.0,1.0,,,2.17e-05,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,0,1.0,2.0,,,,
2023-24,11352250,1,21,West_Ham_United,Away,1167025,487837,Divin Mubama,mubama-divin,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352418,2,21,West_Ham_United,Home,47772,57531,Michail Antonio,michail-antonio,F,False,,,,2.0,3.0,5.0,3.0,1.0,3.0,,,1.0,,,,1.0,5.0,3.0,,,0.0004289,0.2184,0.3921,1.0,,1.0,,,,,,,76.0,1.0,,,,,,,,9.0,,7.1,,,,,,,,,1.0,,7.0,4.0,11.0,2,,19.0,2.0,2.0,,
2023-24,11352418,2,21,West_Ham_United,Home,130181,84939,Danny Ings,danny-ings,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352418,2,21,West_Ham_United,Home,280439,149519,Maxwel Cornet,maxwel-cornet,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352418,2,21,West_Ham_United,Home,1167025,487837,Divin Mubama,mubama-divin,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352466,3,21,West_Ham_United,Away,47772,57531,Michail Antonio,michail-antonio,F,False,,,1.0,6.0,1.0,7.0,3.0,,3.0,,1.0,,,,,1.0,4.0,6.0,,,0.321333,0.6537,0.6433,,,1.0,,,,,1.0,,79.0,2.0,1.0,,,,,,,7.0,,7.6,,,1.0,,,3.0,,,1.0,1.0,8.0,2.0,10.0,3,1.0,26.0,3.0,2.0,3.0,
2023-24,11352466,3,21,West_Ham_United,Away,130181,84939,Danny Ings,danny-ings,F,True,,,,2.0,,2.0,,,1.0,,,,,,,,,,,,0.00085143,0.0,0.0,,,,,,,,,,12.0,,1.0,,,,,,,1.0,,6.7,,,,,,,,,,,3.0,,3.0,0,,4.0,,,,
2023-24,11352466,3,21,West_Ham_United,Away,280439,149519,Maxwel Cornet,maxwel-cornet,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352466,3,21,West_Ham_United,Away,1167025,487837,Divin Mubama,mubama-divin,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352590,4,21,West_Ham_United,Away,47772,57531,Michail Antonio,michail-antonio,F,False,,,1.0,12.0,4.0,16.0,3.0,,4.0,,,,,,,1.0,6.0,2.0,,,0.0155124,0.0,0.0,3.0,,,,,,1.0,,,80.0,,,,,,,,,9.0,,6.7,,,,,,2.0,1.0,,1.0,2.0,15.0,4.0,18.0,0,,29.0,4.0,,2.0,
