season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6768100,10,21,West_Ham_United,Home,18998,40142,Andy Carroll,andy-carroll,F,True,,,,2.0,1.0,3.0,1.0,1.0,2.0,,,,,,,1.0,3.0,3.0,,,1.0,,1.0,,,,,,21.0,1.0,,,,,,,,7.3,,,,,1.0,,,,,,3.0,1.0,4.0,1,1.0,10.0,1.0,1.0,
2015-16,6768100,10,21,West_Ham_United,Home,32893,49696,Mauro Zárate,mauro-zarate,F,False,,,2.0,10.0,9.0,19.0,1.0,,6.0,,,,4.0,,,1.0,6.0,7.0,,,1.0,,1.0,,,2.0,,,69.0,2.0,,,,,,,,7.5,,,,,1.0,1.0,,,2.0,,10.0,9.0,19.0,2,3.0,35.0,,3.0,1.0
2015-16,6768100,10,21,West_Ham_United,Home,37327,62419,Nikica Jelavić,nikica-jelavic,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768100,10,21,West_Ham_United,Home,47772,57531,Michail Antonio,michail-antonio,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768100,10,21,West_Ham_United,Home,74069,73889,Diafra Sakho,diafra-sakho,F,False,1.0,,,8.0,1.0,8.0,8.0,2.0,5.0,,,,2.0,,,1.0,17.0,5.0,,,3.0,,,,,1.0,1.0,,90.0,,,,,,,,,6.2,,,,,2.0,3.0,1.0,,,1.0,12.0,2.0,13.0,0,1.0,25.0,1.0,2.0,
2015-16,6768100,10,21,West_Ham_United,Home,106456,148179,Enner Valencia,enner-valencia,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768118,11,21,West_Ham_United,Away,18998,40142,Andy Carroll,andy-carroll,F,False,,,,11.0,3.0,14.0,4.0,5.0,4.0,,,,1.0,,,3.0,8.0,6.0,1.0,,,,,,,,1.0,,90.0,,2.0,,,,,,,6.2,,,1.0,,4.0,,,,,1.0,20.0,4.0,24.0,1,,37.0,1.0,2.0,
2015-16,6768118,11,21,West_Ham_United,Away,31585,49013,Victor Moses,victor-moses,F,False,,,,6.0,1.0,7.0,,1.0,1.0,,,,,,,,3.0,4.0,,,,,,,,2.0,,,45.0,,,,,,,,,6.5,,,1.0,,,4.0,2.0,,,1.0,11.0,2.0,11.0,1,1.0,24.0,2.0,1.0,1.0
2015-16,6768118,11,21,West_Ham_United,Away,32893,49696,Mauro Zárate,mauro-zarate,F,True,,,1.0,6.0,10.0,16.0,,1.0,2.0,,,,,,,,5.0,4.0,,,2.0,,,,,1.0,,,45.0,,,,,,,,,6.4,,,,,,3.0,2.0,,1.0,,9.0,10.0,17.0,0,1.0,33.0,4.0,2.0,
2015-16,6768118,11,21,West_Ham_United,Away,37327,62419,Nikica Jelavić,nikica-jelavic,F,True,,,,,,,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,14.0,,,,,,,,,6.5,,,,,,,,,,1.0,1.0,,1.0,0,1.0,2.0,,,
2015-16,6768118,11,21,West_Ham_United,Away,47772,57531,Michail Antonio,michail-antonio,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768118,11,21,West_Ham_United,Away,106456,148179,Enner Valencia,enner-valencia,F,True,,,,1.0,5.0,6.0,,1.0,2.0,,1.0,,1.0,,,2.0,5.0,9.0,,,2.0,,,,1.0,1.0,,,45.0,,,,,,,,,6.7,,,1.0,,,3.0,2.0,,1.0,,3.0,7.0,8.0,1,2.0,27.0,1.0,4.0,2.0
2015-16,6768121,12,21,West_Ham_United,Home,18998,40142,Andy Carroll,andy-carroll,F,False,,,,5.0,5.0,10.0,5.0,3.0,2.0,,,,,,,,6.0,4.0,,,2.0,,,,,1.0,,,87.0,,1.0,,,,,,,6.7,,,1.0,,,,,,1.0,1.0,10.0,6.0,16.0,1,,20.0,,1.0,
2015-16,6768121,12,21,West_Ham_United,Home,31585,49013,Victor Moses,victor-moses,F,False,1.0,,1.0,16.0,4.0,19.0,1.0,1.0,8.0,,,1.0,2.0,,,2.0,8.0,8.0,,,3.0,,,,,1.0,1.0,,90.0,,,,,,,,,6.7,,,2.0,,1.0,3.0,4.0,,2.0,1.0,26.0,5.0,27.0,3,2.0,52.0,2.0,3.0,2.0
2015-16,6768121,12,21,West_Ham_United,Home,32893,49696,Mauro Zárate,mauro-zarate,F,True,,,,5.0,1.0,6.0,,,,,,1.0,1.0,,,,2.0,4.0,,,1.0,,,,,1.0,,,21.0,2.0,,,,,,,,7.3,,,,,,2.0,1.0,,1.0,,7.0,2.0,8.0,3,2.0,19.0,1.0,,2.0
2015-16,6768121,12,21,West_Ham_United,Home,37327,62419,Nikica Jelavić,nikica-jelavic,F,True,,,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,3.0,,,,,,,,,6.5,,,,,,1.0,,,,,2.0,,2.0,0,1.0,4.0,,,
2015-16,6768121,12,21,West_Ham_United,Home,47772,57531,Michail Antonio,michail-antonio,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768121,12,21,West_Ham_United,Home,106456,148179,Enner Valencia,enner-valencia,F,True,,,,2.0,3.0,5.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,19.0,,,,,,,,,6.6,,,,,,,2.0,,,,4.0,3.0,5.0,1,,9.0,1.0,,
2015-16,6768136,13,21,West_Ham_United,Away,18998,40142,Andy Carroll,andy-carroll,F,False,,,,14.0,3.0,17.0,3.0,3.0,1.0,,,,,,,,5.0,4.0,,,2.0,,,,,,1.0,,63.0,1.0,,,,,,,,6.8,,,1.0,,2.0,,,,,2.0,20.0,5.0,25.0,2,,32.0,1.0,1.0,
2015-16,6768136,13,21,West_Ham_United,Away,31585,49013,Victor Moses,victor-moses,F,False,1.0,,,6.0,5.0,10.0,,,4.0,,,,1.0,,,3.0,6.0,6.0,,,1.0,,,,,,,,63.0,,1.0,,,,,,,6.1,,,,,,4.0,6.0,,2.0,,14.0,8.0,16.0,0,2.0,37.0,1.0,1.0,3.0
2015-16,6768136,13,21,West_Ham_United,Away,32893,49696,Mauro Zárate,mauro-zarate,F,True,1.0,,2.0,9.0,2.0,10.0,,,,,,,1.0,,,1.0,3.0,3.0,,,,,,,,,1.0,,27.0,,,,,,,,,6.7,,,,,,2.0,2.0,,3.0,,12.0,2.0,12.0,0,2.0,21.0,1.0,,1.0
2015-16,6768136,13,21,West_Ham_United,Away,37327,62419,Nikica Jelavić,nikica-jelavic,F,True,,,,5.0,3.0,8.0,,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,27.0,,,,,,,,,6.8,,,,,,,1.0,,,1.0,7.0,4.0,10.0,0,,11.0,,,
2015-16,6768136,13,21,West_Ham_United,Away,47772,57531,Michail Antonio,michail-antonio,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768136,13,21,West_Ham_United,Away,74069,73889,Diafra Sakho,diafra-sakho,F,False,,,,9.0,4.0,13.0,7.0,,3.0,,,,,,,4.0,13.0,7.0,,,1.0,,,,,1.0,1.0,,90.0,1.0,,,,,,,,6.1,,,,,,5.0,4.0,,,,18.0,6.0,20.0,1,,47.0,5.0,3.0,4.0
2015-16,6768151,14,21,West_Ham_United,Home,18998,40142,Andy Carroll,andy-carroll,F,True,,,,1.0,4.0,5.0,3.0,3.0,1.0,,,1.0,,,,,3.0,3.0,,,1.0,,,,,,,,26.0,,,,,,,,,6.7,,,,,1.0,,,,,,4.0,6.0,10.0,1,,13.0,1.0,,
2015-16,6768151,14,21,West_Ham_United,Home,31585,49013,Victor Moses,victor-moses,F,False,,,,13.0,6.0,19.0,1.0,,2.0,,,,,,,4.0,14.0,7.0,,,4.0,,,,,,1.0,,90.0,,,,,,,,,6.2,,,2.0,,,9.0,2.0,,,,21.0,7.0,26.0,2,2.0,46.0,,1.0,4.0
2015-16,6768151,14,21,West_Ham_United,Home,32893,49696,Mauro Zárate,mauro-zarate,F,False,1.0,,1.0,15.0,7.0,21.0,1.0,,6.0,,,,1.0,,,3.0,8.0,11.0,,,1.0,,1.0,,,,2.0,,82.0,3.0,,,,,,,,7.9,,,3.0,,,4.0,5.0,,1.0,,24.0,7.0,26.0,6,5.0,64.0,7.0,4.0,2.0
2015-16,6768151,14,21,West_Ham_United,Home,37327,62419,Nikica Jelavić,nikica-jelavic,F,True,,,,3.0,,3.0,1.0,1.0,,,,,,,,,2.0,1.0,,,1.0,,,,,,1.0,,16.0,,,,,,,,,6.7,,,1.0,,,,,,,,5.0,,5.0,1,,6.0,,,
2015-16,6768151,14,21,West_Ham_United,Home,47772,57531,Michail Antonio,michail-antonio,F,True,,,,1.0,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,8.0,,,,,,,,,6.0,,,,,,2.0,1.0,,,,2.0,,1.0,0,,4.0,,,
2015-16,6768151,14,21,West_Ham_United,Home,74069,73889,Diafra Sakho,diafra-sakho,F,False,,,,10.0,3.0,13.0,2.0,2.0,2.0,,,2.0,,,,2.0,8.0,5.0,,,2.0,,,,,,,,74.0,,,,,,,,,6.6,,,1.0,,,2.0,,,2.0,,21.0,3.0,24.0,3,,36.0,1.0,3.0,
2015-16,6768144,15,21,West_Ham_United,Away,18998,40142,Andy Carroll,andy-carroll,F,False,,,,6.0,4.0,10.0,7.0,10.0,1.0,1.0,,,,,,,7.0,10.0,,,,,,,,,1.0,,90.0,,,,,,,,,7.1,,,,,3.0,,,,1.0,,20.0,4.0,24.0,0,,32.0,1.0,1.0,
2015-16,6768144,15,21,West_Ham_United,Away,31585,49013,Victor Moses,victor-moses,F,False,1.0,,1.0,4.0,1.0,4.0,,,5.0,,1.0,,,,,,5.0,1.0,,,1.0,,,,,1.0,2.0,,37.0,1.0,,,,,,,,6.3,,,,,,5.0,1.0,,2.0,,5.0,2.0,6.0,1,,17.0,1.0,,1.0
2015-16,6768144,15,21,West_Ham_United,Away,32893,49696,Mauro Zárate,mauro-zarate,F,False,2.0,,,10.0,5.0,13.0,,,5.0,1.0,1.0,1.0,,,,3.0,7.0,7.0,,,4.0,,,,1.0,2.0,1.0,,88.0,1.0,,,,,,,,7.4,,,2.0,,4.0,2.0,6.0,,1.0,,17.0,5.0,16.0,4,2.0,49.0,4.0,3.0,2.0
2015-16,6768144,15,21,West_Ham_United,Away,37327,62419,Nikica Jelavić,nikica-jelavic,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768144,15,21,West_Ham_United,Away,47772,57531,Michail Antonio,michail-antonio,F,True,1.0,,1.0,6.0,5.0,10.0,,1.0,8.0,,,,1.0,,,1.0,6.0,3.0,,,1.0,,,,,3.0,1.0,,53.0,,,,,,,,,6.6,,,,,1.0,3.0,2.0,,2.0,1.0,11.0,5.0,14.0,0,1.0,34.0,2.0,1.0,
2015-16,6768163,16,21,West_Ham_United,Home,18998,40142,Andy Carroll,andy-carroll,F,False,,,,16.0,7.0,23.0,6.0,6.0,7.0,,,1.0,,,,3.0,11.0,7.0,,,2.0,,,,,,1.0,,90.0,2.0,,,,,,,,7.1,,,1.0,,3.0,,1.0,,1.0,,25.0,7.0,31.0,4,,50.0,1.0,1.0,
2015-16,6768163,16,21,West_Ham_United,Home,32893,49696,Mauro Zárate,mauro-zarate,F,False,6.0,,,30.0,8.0,32.0,,1.0,7.0,,,2.0,,,,1.0,5.0,4.0,,,,,,,1.0,,8.0,,90.0,,,,,,,,,7.7,,,1.0,,1.0,6.0,13.0,,,,41.0,8.0,36.0,3,1.0,67.0,3.0,1.0,2.0
2015-16,6768163,16,21,West_Ham_United,Home,37327,62419,Nikica Jelavić,nikica-jelavic,F,True,,,,2.0,,2.0,3.0,1.0,1.0,,,,,,,,4.0,1.0,,,1.0,,,,,,1.0,,7.0,,,,,,,,,6.6,,,,,,,,,,,3.0,,3.0,0,,3.0,,,
2015-16,6768163,16,21,West_Ham_United,Home,47772,57531,Michail Antonio,michail-antonio,F,False,3.0,,,7.0,2.0,6.0,1.0,1.0,3.0,,,2.0,2.0,,,1.0,7.0,6.0,,,,,,,,1.0,2.0,,83.0,2.0,,,,,,,,7.3,,,1.0,,,7.0,6.0,,,1.0,12.0,2.0,8.0,5,1.0,38.0,2.0,,4.0
2015-16,6768163,16,21,West_Ham_United,Home,106456,148179,Enner Valencia,enner-valencia,F,True,,,,3.0,1.0,4.0,1.0,,3.0,,,,,,,,2.0,2.0,,,,,,,,2.0,,,26.0,2.0,,,,,,,,7.1,,,1.0,,1.0,1.0,,,2.0,,4.0,2.0,6.0,3,1.0,19.0,,1.0,
2015-16,6768169,17,21,West_Ham_United,Away,32893,49696,Mauro Zárate,mauro-zarate,F,False,2.0,,,6.0,3.0,7.0,,,1.0,,,,1.0,,,1.0,5.0,1.0,,,,,,,,,1.0,,60.0,1.0,,,,,,,,6.3,,,1.0,,1.0,4.0,8.0,,2.0,,15.0,4.0,11.0,2,,30.0,1.0,,1.0
2015-16,6768169,17,21,West_Ham_United,Away,37327,62419,Nikica Jelavić,nikica-jelavic,F,False,,,,7.0,2.0,9.0,9.0,3.0,3.0,,,,,,,1.0,13.0,4.0,,,2.0,,,,,1.0,2.0,,90.0,,,,,,,,,6.7,,,,,3.0,1.0,,,,,11.0,2.0,13.0,0,,24.0,1.0,1.0,
2015-16,6768169,17,21,West_Ham_United,Away,47772,57531,Michail Antonio,michail-antonio,F,False,,,1.0,12.0,1.0,13.0,2.0,3.0,5.0,,,,1.0,,,,13.0,8.0,,,4.0,,,,,4.0,,,85.0,,,,,,,,,6.3,,,1.0,,2.0,7.0,1.0,,2.0,1.0,23.0,1.0,23.0,1,4.0,52.0,3.0,1.0,
