element,player_code,first_name,second_name,fixture_code,total_points,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
129,508395,Yehor,Yarmoliuk,2561898,2,False,90,0,0,0,3,0,0,0,0,0,0,0,10,3.6,10.8,7.0,2.1,0,9,0,9,1,0.08,0.01,0.09,1.86,50,0,4241,0,0
129,508395,Yehor,Yarmoliuk,2561907,5,False,78,0,0,1,0,0,0,0,0,0,0,0,15,18.4,5.4,1.0,2.5,6,4,5,15,1,0.03,0.01,0.04,0.95,50,-369,4858,223,592
129,508395,Yehor,Yarmoliuk,2561922,2,False,90,0,0,0,2,0,0,0,0,0,0,0,13,14.4,2.8,7.0,2.4,1,4,2,7,1,0.01,0.01,0.02,1.54,50,2047,8507,3175,1128
129,508395,Yehor,Yarmoliuk,2561927,3,False,90,0,0,0,2,0,0,0,1,0,0,0,11,15.0,12.9,2.0,3.0,3,7,2,12,1,0.00,0.11,0.11,1.25,50,-560,7808,588,1148
129,508395,Yehor,Yarmoliuk,2561939,2,False,90,0,0,0,3,0,0,0,0,0,0,0,13,13.6,12.3,0.0,2.6,2,3,2,7,1,0.00,0.01,0.01,1.01,50,-11,8110,697,708
129,508395,Yehor,Yarmoliuk,2561946,7,False,90,0,1,0,1,0,0,0,0,0,0,0,26,30.4,13.4,2.0,4.6,4,7,1,12,1,0.09,0.02,0.11,2.08,50,-240,8035,610,850
129,508395,Yehor,Yarmoliuk,2561958,2,False,72,0,0,0,1,0,0,0,0,0,0,0,7,3.6,0.8,5.0,0.9,1,6,2,9,1,0.02,0.01,0.03,0.83,50,840,9233,1543,703
129,508395,Yehor,Yarmoliuk,2561974,3,False,90,0,0,1,0,0,0,0,0,0,0,0,18,22.8,39.2,0.0,6.2,3,4,3,10,1,0.00,0.23,0.23,0.33,50,520,10130,1272,752
129,508395,Yehor,Yarmoliuk,2561978,1,False,28,0,0,0,0,0,0,0,0,0,0,0,3,4.4,0.2,0.0,0.5,1,2,1,4,1,0.00,0.00,0.00,0.75,50,702,10970,1540,838
129,508395,Yehor,Yarmoliuk,2561987,2,False,67,0,0,0,2,0,0,0,0,0,0,0,6,0.0,1.7,2.0,0.2,0,8,0,8,1,0.00,0.02,0.02,0.65,50,-1535,9440,326,1861
