season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,substitute.1,totalShots
2012-13,2753862,1,108,Reading,Home,13159,15885,Adam Federici,adam-federici,G,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2753862,1,108,Reading,Home,45502,58376,Alex McCarthy,alex-mccarthy,G,True,,,,,,
2012-13,3251557,2,108,Reading,Away,10,3201,Stuart Taylor,stuart-taylor,G,True,,,,,,
2012-13,3251557,2,108,Reading,Away,13159,15885,Adam Federici,adam-federici,G,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754578,3,108,Reading,Away,13159,15885,Adam Federici,adam-federici,G,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754578,3,108,Reading,Away,45502,58376,Alex McCarthy,alex-mccarthy,G,True,,,,,,
2012-13,2754612,4,108,Reading,Home,10,3201,Stuart Taylor,stuart-taylor,G,True,,,,,,
2012-13,2754612,4,108,Reading,Home,45502,58376,Alex McCarthy,alex-mccarthy,G,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754640,5,108,Reading,Away,10,3201,Stuart Taylor,stuart-taylor,G,True,,,,,,
2012-13,2754640,5,108,Reading,Away,45502,58376,Alex McCarthy,alex-mccarthy,G,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754666,6,108,Reading,Home,10,3201,Stuart Taylor,stuart-taylor,G,True,,,,,,
2012-13,2754666,6,108,Reading,Home,45502,58376,Alex McCarthy,alex-mccarthy,G,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754686,7,108,Reading,Away,10,3201,Stuart Taylor,stuart-taylor,G,True,,,,,,
2012-13,2754686,7,108,Reading,Away,45502,58376,Alex McCarthy,alex-mccarthy,G,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754698,8,108,Reading,Away,10,3201,Stuart Taylor,stuart-taylor,G,True,,,,,,
2012-13,2754698,8,108,Reading,Away,45502,58376,Alex McCarthy,alex-mccarthy,G,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754738,9,108,Reading,Home,13159,15885,Adam Federici,adam-federici,G,True,,,,,,
2012-13,2754738,9,108,Reading,Home,45502,58376,Alex McCarthy,alex-mccarthy,G,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754754,10,108,Reading,Away,13159,15885,Adam Federici,adam-federici,G,True,,,,,,
2012-13,2754754,10,108,Reading,Away,45502,58376,Alex McCarthy,alex-mccarthy,G,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754778,11,108,Reading,Home,10,3201,Stuart Taylor,stuart-taylor,G,True,,,,,,
2012-13,2754778,11,108,Reading,Home,13159,15885,Adam Federici,adam-federici,G,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754896,12,108,Reading,Home,10,3201,Stuart Taylor,stuart-taylor,G,True,,,,,,
2012-13,2754896,12,108,Reading,Home,13159,15885,Adam Federici,adam-federici,G,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754920,13,108,Reading,Away,10,3201,Stuart Taylor,stuart-taylor,G,True,,,,,,
2012-13,2754920,13,108,Reading,Away,13159,15885,Adam Federici,adam-federici,G,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754922,14,108,Reading,Away,10,3201,Stuart Taylor,stuart-taylor,G,True,,,,,,
2012-13,2754922,14,108,Reading,Away,13159,15885,Adam Federici,adam-federici,G,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754964,15,108,Reading,Home,10,3201,Stuart Taylor,stuart-taylor,G,True,,,,,,
2012-13,2754964,15,108,Reading,Home,13159,15885,Adam Federici,adam-federici,G,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754980,16,108,Reading,Away,10,3201,Stuart Taylor,stuart-taylor,G,True,,,,,,
2012-13,2754980,16,108,Reading,Away,13159,15885,Adam Federici,adam-federici,G,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2755002,17,108,Reading,Home,10,3201,Stuart Taylor,stuart-taylor,G,True,,,,,,
2012-13,2755002,17,108,Reading,Home,13159,15885,Adam Federici,adam-federici,G,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2755014,18,108,Reading,Away,10,3201,Stuart Taylor,stuart-taylor,G,True,,,,,,
2012-13,2755014,18,108,Reading,Away,13159,15885,Adam Federici,adam-federici,G,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2755044,19,108,Reading,Home,10,3201,Stuart Taylor,stuart-taylor,G,True,,,,,,
2012-13,2755044,19,108,Reading,Home,13159,15885,Adam Federici,adam-federici,G,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2755064,20,108,Reading,Home,10,3201,Stuart Taylor,stuart-taylor,G,True,,,,,,
2012-13,2755064,20,108,Reading,Home,13159,15885,Adam Federici,adam-federici,G,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2755082,21,108,Reading,Away,10,3201,Stuart Taylor,stuart-taylor,G,True,,,,,,
2012-13,2755082,21,108,Reading,Away,13159,15885,Adam Federici,adam-federici,G,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2755104,22,108,Reading,Home,10,3201,Stuart Taylor,stuart-taylor,G,True,,,,,,
2012-13,2755104,22,108,Reading,Home,13159,15885,Adam Federici,adam-federici,G,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2755120,23,108,Reading,Away,10,3201,Stuart Taylor,stuart-taylor,G,True,,,,,,
2012-13,2755120,23,108,Reading,Away,13159,15885,Adam Federici,adam-federici,G,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2755140,24,108,Reading,Home,10,3201,Stuart Taylor,stuart-taylor,G,True,,,,,,
2012-13,2755140,24,108,Reading,Home,13159,15885,Adam Federici,adam-federici,G,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2755162,25,108,Reading,Home,10,3201,Stuart Taylor,stuart-taylor,G,True,,,,,,
2012-13,2755162,25,108,Reading,Home,13159,15885,Adam Federici,adam-federici,G,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2755182,26,108,Reading,Away,10,3201,Stuart Taylor,stuart-taylor,G,True,,,,,,
2012-13,2755182,26,108,Reading,Away,13159,15885,Adam Federici,adam-federici,G,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2757520,27,108,Reading,Home,10,3201,Stuart Taylor,stuart-taylor,G,True,,,,,,
2012-13,2757520,27,108,Reading,Home,13159,15885,Adam Federici,adam-federici,G,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2757150,28,108,Reading,Away,10,3201,Stuart Taylor,stuart-taylor,G,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2757150,28,108,Reading,Away,249279,151489,Jonathan Henly,jonathan-henly,G,True,,,,,,
2012-13,2757180,29,108,Reading,Home,10,3201,Stuart Taylor,stuart-taylor,G,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2757180,29,108,Reading,Home,249279,151489,Jonathan Henly,jonathan-henly,G,True,,,,,,
2012-13,2757514,30,108,Reading,Away,10,3201,Stuart Taylor,stuart-taylor,G,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2757514,30,108,Reading,Away,45502,58376,Alex McCarthy,alex-mccarthy,G,True,,,,,,
2012-13,2757218,31,108,Reading,Away,10,3201,Stuart Taylor,stuart-taylor,G,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2757218,31,108,Reading,Away,45502,58376,Alex McCarthy,alex-mccarthy,G,True,,,,,,
2012-13,2757246,32,108,Reading,Home,13159,15885,Adam Federici,adam-federici,G,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2757246,32,108,Reading,Home,45502,58376,Alex McCarthy,alex-mccarthy,G,True,,,,,,
2012-13,2757266,33,108,Reading,Home,10,3201,Stuart Taylor,stuart-taylor,G,True,,,,,,
2012-13,2757266,33,108,Reading,Home,45502,58376,Alex McCarthy,alex-mccarthy,G,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2757300,34,108,Reading,Away,10,3201,Stuart Taylor,stuart-taylor,G,True,,,,,,
2012-13,2757300,34,108,Reading,Away,45502,58376,Alex McCarthy,alex-mccarthy,G,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2757326,35,108,Reading,Home,10,3201,Stuart Taylor,stuart-taylor,G,True,,,,,,
2012-13,2757326,35,108,Reading,Home,45502,58376,Alex McCarthy,alex-mccarthy,G,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2757508,36,108,Reading,Away,10,3201,Stuart Taylor,stuart-taylor,G,True,,,,,,
2012-13,2757508,36,108,Reading,Away,45502,58376,Alex McCarthy,alex-mccarthy,G,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2757384,37,108,Reading,Home,10,3201,Stuart Taylor,stuart-taylor,G,True,,,,,,
2012-13,2757384,37,108,Reading,Home,45502,58376,Alex McCarthy,alex-mccarthy,G,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2757420,38,108,Reading,Away,10,3201,Stuart Taylor,stuart-taylor,G,True,,,,,,
2012-13,2757420,38,108,Reading,Away,45502,58376,Alex McCarthy,alex-mccarthy,G,False,0.0,0.0,90.0,0.0,,0.0
