season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,totalShots
2010-11,1380091,1,92,Blackpool,Away,22200,41338.0,Craig Cathcart,craig-cathcart,D,False,0.0,0.0,90.0,0.0,0.0
2010-11,1380091,1,92,Blackpool,Away,26983,42725.0,Elliot Grandin,elliot-grandin,F,False,0.0,0.0,90.0,0.0,0.0
2010-11,1380091,1,92,Blackpool,Away,33854,40386.0,Chris Basham,chris-basham,D,True,0.0,0.0,30.0,0.0,0.0
2010-11,1380091,1,92,Blackpool,Away,2272730,3021.0,Brett Ormerod,brett-ormerod,F,False,0.0,0.0,59.0,0.0,0.0
2010-11,1380091,1,92,Blackpool,Away,2272731,15410.0,Rob Edwards,rob-edwards,D,True,,,,,
2010-11,1379604,2,92,Blackpool,Away,9360,20208.0,Charlie Adam,charlie-adam,M,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379604,2,92,Blackpool,Away,9745,1343.0,Marlon Harewood,marlon-harewood,F,False,0.0,0.0,57.0,0.0,0.0
2010-11,1379604,2,92,Blackpool,Away,9968,7631.0,David Vaughan,david-vaughan,M,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379604,2,92,Blackpool,Away,10167,4422.0,Stephen Crainey,stephen-crainey,D,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379604,2,92,Blackpool,Away,10393,5544.0,Ian Ross Evatt,ian-ross-evatt,D,False,0.0,0.0,31.0,0.0,0.0
2010-11,1379604,2,92,Blackpool,Away,15434,39800.0,Ludovic Sylvestre,ludovic-sylvestre,M,False,0.0,0.0,37.0,0.0,0.0
2010-11,1379604,2,92,Blackpool,Away,18725,,Dekel Keinan,dekel-keinan,D,True,0.0,0.0,53.0,0.0,0.0
2010-11,1379604,2,92,Blackpool,Away,19979,15633.0,Alex Baptiste,alex-baptiste,D,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379604,2,92,Blackpool,Away,20096,8437.0,Matthew Gilks,matthew-gilks,G,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379604,2,92,Blackpool,Away,20172,19273.0,Gary Taylor-Fletcher,gary-taylor-fletcher,F,False,0.0,0.0,57.0,0.0,0.0
2010-11,1379604,2,92,Blackpool,Away,20281,27498.0,Ishmel Demontagnac,ishmel-demontagnac,M,True,0.0,0.0,33.0,0.0,0.0
2010-11,1379604,2,92,Blackpool,Away,20399,37011.0,Neal Eardley,neal-eardley,D,True,,,,,
2010-11,1379604,2,92,Blackpool,Away,22200,41338.0,Craig Cathcart,craig-cathcart,D,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379604,2,92,Blackpool,Away,26983,42725.0,Elliot Grandin,elliot-grandin,F,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379604,2,92,Blackpool,Away,33854,40386.0,Chris Basham,chris-basham,D,True,,,,,
2010-11,1379604,2,92,Blackpool,Away,47151,59968.0,Mark Halstead,mark-halstead,G,True,,,,,
2010-11,1379604,2,92,Blackpool,Away,2272730,3021.0,Brett Ormerod,brett-ormerod,F,True,0.0,0.0,33.0,0.0,0.0
2010-11,1379604,2,92,Blackpool,Away,2272731,15410.0,Rob Edwards,rob-edwards,D,True,,,,,
2010-11,1379616,3,92,Blackpool,Home,1308,2053.0,Jason Euell,jason-euell,F,True,,,,,
2010-11,1379616,3,92,Blackpool,Home,9360,20208.0,Charlie Adam,charlie-adam,M,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379616,3,92,Blackpool,Home,9968,7631.0,David Vaughan,david-vaughan,M,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379616,3,92,Blackpool,Home,9972,15988.0,Luke Varney,luke-varney,F,False,0.0,1.0,90.0,0.0,0.0
2010-11,1379616,3,92,Blackpool,Home,10167,4422.0,Stephen Crainey,stephen-crainey,D,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379616,3,92,Blackpool,Home,10393,5544.0,Ian Ross Evatt,ian-ross-evatt,D,False,0.0,0.0,64.0,0.0,0.0
2010-11,1379616,3,92,Blackpool,Home,15434,39800.0,Ludovic Sylvestre,ludovic-sylvestre,M,True,,,,,
2010-11,1379616,3,92,Blackpool,Home,18725,,Dekel Keinan,dekel-keinan,D,True,,,,,
2010-11,1379616,3,92,Blackpool,Home,19979,15633.0,Alex Baptiste,alex-baptiste,D,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379616,3,92,Blackpool,Home,20096,8437.0,Matthew Gilks,matthew-gilks,G,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379616,3,92,Blackpool,Home,20172,19273.0,Gary Taylor-Fletcher,gary-taylor-fletcher,F,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379616,3,92,Blackpool,Home,20281,27498.0,Ishmel Demontagnac,ishmel-demontagnac,M,True,,,,,
2010-11,1379616,3,92,Blackpool,Home,20399,37011.0,Neal Eardley,neal-eardley,D,True,0.0,0.0,26.0,0.0,0.0
2010-11,1379616,3,92,Blackpool,Home,22200,41338.0,Craig Cathcart,craig-cathcart,D,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379616,3,92,Blackpool,Home,26983,42725.0,Elliot Grandin,elliot-grandin,F,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379616,3,92,Blackpool,Home,33854,40386.0,Chris Basham,chris-basham,D,True,,,,,
2010-11,1379616,3,92,Blackpool,Home,47151,59968.0,Mark Halstead,mark-halstead,G,True,,,,,
2010-11,1379616,3,92,Blackpool,Home,2272730,3021.0,Brett Ormerod,brett-ormerod,F,False,1.0,0.0,90.0,0.0,0.0
2010-11,1379797,4,92,Blackpool,Away,1308,2053.0,Jason Euell,jason-euell,F,True,,,,,
2010-11,1379797,4,92,Blackpool,Away,9360,20208.0,Charlie Adam,charlie-adam,M,False,1.0,1.0,90.0,0.0,0.0
2010-11,1379797,4,92,Blackpool,Away,9745,1343.0,Marlon Harewood,marlon-harewood,F,True,0.0,0.0,25.0,0.0,0.0
2010-11,1379797,4,92,Blackpool,Away,9968,7631.0,David Vaughan,david-vaughan,M,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379797,4,92,Blackpool,Away,9972,15988.0,Luke Varney,luke-varney,F,False,0.0,0.0,84.0,0.0,0.0
2010-11,1379797,4,92,Blackpool,Away,10167,4422.0,Stephen Crainey,stephen-crainey,D,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379797,4,92,Blackpool,Away,10393,5544.0,Ian Ross Evatt,ian-ross-evatt,D,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379797,4,92,Blackpool,Away,14739,19645.0,D.J. Campbell,dj-campbell,F,False,0.0,1.0,90.0,0.0,0.0
2010-11,1379797,4,92,Blackpool,Away,18725,,Dekel Keinan,dekel-keinan,D,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379797,4,92,Blackpool,Away,19501,14042.0,Keith Southern,keith-southern,M,True,0.0,0.0,6.0,0.0,0.0
2010-11,1379797,4,92,Blackpool,Away,20096,8437.0,Matthew Gilks,matthew-gilks,G,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379797,4,92,Blackpool,Away,20399,37011.0,Neal Eardley,neal-eardley,D,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379797,4,92,Blackpool,Away,24753,16815.0,David Carney,david-carney,M,True,0.0,0.0,5.0,0.0,0.0
2010-11,1379797,4,92,Blackpool,Away,26983,42725.0,Elliot Grandin,elliot-grandin,F,False,0.0,0.0,85.0,0.0,0.0
2010-11,1379797,4,92,Blackpool,Away,36466,50229.0,Matt Phillips,matt-phillips,F,True,,,,,
2010-11,1379797,4,92,Blackpool,Away,47151,59968.0,Mark Halstead,mark-halstead,G,True,,,,,
2010-11,1379797,4,92,Blackpool,Away,2272730,3021.0,Brett Ormerod,brett-ormerod,F,False,0.0,0.0,65.0,0.0,0.0
2010-11,1379797,4,92,Blackpool,Away,2272731,15410.0,Rob Edwards,rob-edwards,D,True,,,,,
2010-11,1379804,5,92,Blackpool,Away,9360,20208.0,Charlie Adam,charlie-adam,M,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379804,5,92,Blackpool,Away,9745,1343.0,Marlon Harewood,marlon-harewood,F,True,0.0,0.0,29.0,0.0,0.0
2010-11,1379804,5,92,Blackpool,Away,9968,7631.0,David Vaughan,david-vaughan,M,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379804,5,92,Blackpool,Away,9972,15988.0,Luke Varney,luke-varney,F,False,0.0,0.0,61.0,0.0,0.0
2010-11,1379804,5,92,Blackpool,Away,10167,4422.0,Stephen Crainey,stephen-crainey,D,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379804,5,92,Blackpool,Away,10393,5544.0,Ian Ross Evatt,ian-ross-evatt,D,False,0.0,0.0,90.0,1.0,0.0
2010-11,1379804,5,92,Blackpool,Away,14739,19645.0,D.J. Campbell,dj-campbell,F,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379804,5,92,Blackpool,Away,18725,,Dekel Keinan,dekel-keinan,D,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379804,5,92,Blackpool,Away,19501,14042.0,Keith Southern,keith-southern,M,True,,,,,
2010-11,1379804,5,92,Blackpool,Away,19979,15633.0,Alex Baptiste,alex-baptiste,D,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379804,5,92,Blackpool,Away,20096,8437.0,Matthew Gilks,matthew-gilks,G,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379804,5,92,Blackpool,Away,20172,19273.0,Gary Taylor-Fletcher,gary-taylor-fletcher,F,True,0.0,0.0,44.0,0.0,0.0
2010-11,1379804,5,92,Blackpool,Away,20399,37011.0,Neal Eardley,neal-eardley,D,False,0.0,0.0,46.0,0.0,0.0
2010-11,1379804,5,92,Blackpool,Away,22200,41338.0,Craig Cathcart,craig-cathcart,D,True,,,,,
2010-11,1379804,5,92,Blackpool,Away,24753,16815.0,David Carney,david-carney,M,True,,,,,
2010-11,1379804,5,92,Blackpool,Away,26983,42725.0,Elliot Grandin,elliot-grandin,F,False,0.0,0.0,61.0,0.0,0.0
2010-11,1379804,5,92,Blackpool,Away,47151,59968.0,Mark Halstead,mark-halstead,G,True,,,,,
2010-11,1379804,5,92,Blackpool,Away,2272730,3021.0,Brett Ormerod,brett-ormerod,F,True,0.0,0.0,29.0,0.0,0.0
2010-11,1379814,6,92,Blackpool,Home,9360,20208.0,Charlie Adam,charlie-adam,M,False,0.0,0.0,90.0,1.0,0.0
2010-11,1379814,6,92,Blackpool,Home,9745,1343.0,Marlon Harewood,marlon-harewood,F,False,0.0,0.0,66.0,0.0,0.0
2010-11,1379814,6,92,Blackpool,Home,9968,7631.0,David Vaughan,david-vaughan,M,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379814,6,92,Blackpool,Home,9972,15988.0,Luke Varney,luke-varney,F,True,1.0,0.0,25.0,0.0,0.0
2010-11,1379814,6,92,Blackpool,Home,10167,4422.0,Stephen Crainey,stephen-crainey,D,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379814,6,92,Blackpool,Home,10393,5544.0,Ian Ross Evatt,ian-ross-evatt,D,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379814,6,92,Blackpool,Home,14655,33268.0,Richard Paul Franck Kingson,richard-paul-franck-kingson,G,True,,,,,
2010-11,1379814,6,92,Blackpool,Home,14739,19645.0,D.J. Campbell,dj-campbell,F,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379814,6,92,Blackpool,Home,15434,39800.0,Ludovic Sylvestre,ludovic-sylvestre,M,True,,,,,
2010-11,1379814,6,92,Blackpool,Home,18725,,Dekel Keinan,dekel-keinan,D,True,,,,,
2010-11,1379814,6,92,Blackpool,Home,19501,14042.0,Keith Southern,keith-southern,M,True,,,,,
2010-11,1379814,6,92,Blackpool,Home,20096,8437.0,Matthew Gilks,matthew-gilks,G,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379814,6,92,Blackpool,Home,20172,19273.0,Gary Taylor-Fletcher,gary-taylor-fletcher,F,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379814,6,92,Blackpool,Home,20399,37011.0,Neal Eardley,neal-eardley,D,False,0.0,0.0,84.0,0.0,0.0
2010-11,1379814,6,92,Blackpool,Home,22200,41338.0,Craig Cathcart,craig-cathcart,D,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379814,6,92,Blackpool,Home,26983,42725.0,Elliot Grandin,elliot-grandin,F,True,0.0,0.0,24.0,0.0,0.0
2010-11,1379814,6,92,Blackpool,Home,36466,50229.0,Matt Phillips,matt-phillips,F,True,0.0,1.0,6.0,0.0,0.0
2010-11,1379814,6,92,Blackpool,Home,2272730,3021.0,Brett Ormerod,brett-ormerod,F,False,0.0,0.0,65.0,0.0,0.0
2010-11,1379824,7,92,Blackpool,Away,9360,20208.0,Charlie Adam,charlie-adam,M,False,0.0,1.0,90.0,0.0,0.0
2010-11,1379824,7,92,Blackpool,Away,9745,1343.0,Marlon Harewood,marlon-harewood,F,True,,,,,
2010-11,1379824,7,92,Blackpool,Away,9968,7631.0,David Vaughan,david-vaughan,M,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379824,7,92,Blackpool,Away,9972,15988.0,Luke Varney,luke-varney,F,False,0.0,1.0,90.0,0.0,0.0
2010-11,1379824,7,92,Blackpool,Away,10167,4422.0,Stephen Crainey,stephen-crainey,D,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379824,7,92,Blackpool,Away,10393,5544.0,Ian Ross Evatt,ian-ross-evatt,D,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379824,7,92,Blackpool,Away,14739,19645.0,D.J. Campbell,dj-campbell,F,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379824,7,92,Blackpool,Away,15434,39800.0,Ludovic Sylvestre,ludovic-sylvestre,M,True,,,,,
2010-11,1379824,7,92,Blackpool,Away,18725,,Dekel Keinan,dekel-keinan,D,True,0.0,0.0,70.0,0.0,0.0
2010-11,1379824,7,92,Blackpool,Away,19501,14042.0,Keith Southern,keith-southern,M,True,0.0,0.0,27.0,0.0,0.0
2010-11,1379824,7,92,Blackpool,Away,20096,8437.0,Matthew Gilks,matthew-gilks,G,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379824,7,92,Blackpool,Away,20172,19273.0,Gary Taylor-Fletcher,gary-taylor-fletcher,F,False,1.0,0.0,90.0,0.0,0.0
2010-11,1379824,7,92,Blackpool,Away,20399,37011.0,Neal Eardley,neal-eardley,D,False,0.0,0.0,46.0,0.0,0.0
2010-11,1379824,7,92,Blackpool,Away,22200,41338.0,Craig Cathcart,craig-cathcart,D,False,0.0,0.0,20.0,0.0,0.0
2010-11,1379824,7,92,Blackpool,Away,26983,42725.0,Elliot Grandin,elliot-grandin,F,False,0.0,0.0,63.0,0.0,0.0
2010-11,1379824,7,92,Blackpool,Away,36466,50229.0,Matt Phillips,matt-phillips,F,True,0.0,0.0,44.0,0.0,0.0
2010-11,1379824,7,92,Blackpool,Away,47151,59968.0,Mark Halstead,mark-halstead,G,True,,,,,
2010-11,1379824,7,92,Blackpool,Away,2272730,3021.0,Brett Ormerod,brett-ormerod,F,True,,,,,
2010-11,1379835,8,92,Blackpool,Home,9360,20208.0,Charlie Adam,charlie-adam,M,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379835,8,92,Blackpool,Home,9745,1343.0,Marlon Harewood,marlon-harewood,F,True,0.0,1.0,25.0,0.0,0.0
2010-11,1379835,8,92,Blackpool,Home,9968,7631.0,David Vaughan,david-vaughan,M,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379835,8,92,Blackpool,Home,9972,15988.0,Luke Varney,luke-varney,F,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379835,8,92,Blackpool,Home,10167,4422.0,Stephen Crainey,stephen-crainey,D,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379835,8,92,Blackpool,Home,10393,5544.0,Ian Ross Evatt,ian-ross-evatt,D,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379835,8,92,Blackpool,Home,14655,33268.0,Richard Paul Franck Kingson,richard-paul-franck-kingson,G,True,,,,,
2010-11,1379835,8,92,Blackpool,Home,14739,19645.0,D.J. Campbell,dj-campbell,F,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379835,8,92,Blackpool,Home,15434,39800.0,Ludovic Sylvestre,ludovic-sylvestre,M,True,,,,,
2010-11,1379835,8,92,Blackpool,Home,18725,,Dekel Keinan,dekel-keinan,D,True,,,,,
2010-11,1379835,8,92,Blackpool,Home,19501,14042.0,Keith Southern,keith-southern,M,True,,,,,
2010-11,1379835,8,92,Blackpool,Home,20096,8437.0,Matthew Gilks,matthew-gilks,G,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379835,8,92,Blackpool,Home,20172,19273.0,Gary Taylor-Fletcher,gary-taylor-fletcher,F,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379835,8,92,Blackpool,Home,20399,37011.0,Neal Eardley,neal-eardley,D,False,0.0,0.0,76.0,0.0,0.0
2010-11,1379835,8,92,Blackpool,Home,22200,41338.0,Craig Cathcart,craig-cathcart,D,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379835,8,92,Blackpool,Home,24753,16815.0,David Carney,david-carney,M,True,,,,,
2010-11,1379835,8,92,Blackpool,Home,26983,42725.0,Elliot Grandin,elliot-grandin,F,False,0.0,0.0,65.0,0.0,0.0
2010-11,1379835,8,92,Blackpool,Home,36466,50229.0,Matt Phillips,matt-phillips,F,True,0.0,1.0,14.0,0.0,0.0
2010-11,1379842,9,92,Blackpool,Away,9360,20208.0,Charlie Adam,charlie-adam,M,False,0.0,0.0,66.0,0.0,0.0
2010-11,1379842,9,92,Blackpool,Away,9745,1343.0,Marlon Harewood,marlon-harewood,F,False,0.0,0.0,66.0,0.0,0.0
2010-11,1379842,9,92,Blackpool,Away,9968,7631.0,David Vaughan,david-vaughan,M,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379842,9,92,Blackpool,Away,9972,15988.0,Luke Varney,luke-varney,F,False,0.0,0.0,73.0,0.0,0.0
2010-11,1379842,9,92,Blackpool,Away,10167,4422.0,Stephen Crainey,stephen-crainey,D,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379842,9,92,Blackpool,Away,10393,5544.0,Ian Ross Evatt,ian-ross-evatt,D,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379842,9,92,Blackpool,Away,14655,33268.0,Richard Paul Franck Kingson,richard-paul-franck-kingson,G,True,,,,,
2010-11,1379842,9,92,Blackpool,Away,14739,19645.0,D.J. Campbell,dj-campbell,F,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379842,9,92,Blackpool,Away,18725,,Dekel Keinan,dekel-keinan,D,True,,,,,
2010-11,1379842,9,92,Blackpool,Away,19501,14042.0,Keith Southern,keith-southern,M,True,0.0,0.0,24.0,0.0,0.0
2010-11,1379842,9,92,Blackpool,Away,20096,8437.0,Matthew Gilks,matthew-gilks,G,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379842,9,92,Blackpool,Away,20172,19273.0,Gary Taylor-Fletcher,gary-taylor-fletcher,F,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379842,9,92,Blackpool,Away,20399,37011.0,Neal Eardley,neal-eardley,D,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379842,9,92,Blackpool,Away,22200,41338.0,Craig Cathcart,craig-cathcart,D,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379842,9,92,Blackpool,Away,24753,16815.0,David Carney,david-carney,M,True,,,,,
2010-11,1379842,9,92,Blackpool,Away,26983,42725.0,Elliot Grandin,elliot-grandin,F,True,,,,,
2010-11,1379842,9,92,Blackpool,Away,36466,50229.0,Matt Phillips,matt-phillips,F,True,0.0,0.0,24.0,0.0,0.0
2010-11,1379842,9,92,Blackpool,Away,2272730,3021.0,Brett Ormerod,brett-ormerod,F,True,0.0,0.0,17.0,0.0,0.0
2010-11,1379855,10,92,Blackpool,Home,9360,20208.0,Charlie Adam,charlie-adam,M,False,0.0,1.0,90.0,0.0,0.0
2010-11,1379855,10,92,Blackpool,Home,9745,1343.0,Marlon Harewood,marlon-harewood,F,True,,,,,
2010-11,1379855,10,92,Blackpool,Home,9968,7631.0,David Vaughan,david-vaughan,M,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379855,10,92,Blackpool,Home,9972,15988.0,Luke Varney,luke-varney,F,False,0.0,1.0,71.0,0.0,0.0
2010-11,1379855,10,92,Blackpool,Home,10167,4422.0,Stephen Crainey,stephen-crainey,D,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379855,10,92,Blackpool,Home,10393,5544.0,Ian Ross Evatt,ian-ross-evatt,D,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379855,10,92,Blackpool,Home,14655,33268.0,Richard Paul Franck Kingson,richard-paul-franck-kingson,G,True,,,,,
2010-11,1379855,10,92,Blackpool,Home,14739,19645.0,D.J. Campbell,dj-campbell,F,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379855,10,92,Blackpool,Home,15434,39800.0,Ludovic Sylvestre,ludovic-sylvestre,M,True,,,,,
2010-11,1379855,10,92,Blackpool,Home,18725,,Dekel Keinan,dekel-keinan,D,True,0.0,0.0,19.0,0.0,0.0
2010-11,1379855,10,92,Blackpool,Home,19501,14042.0,Keith Southern,keith-southern,M,True,,,,,
2010-11,1379855,10,92,Blackpool,Home,20096,8437.0,Matthew Gilks,matthew-gilks,G,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379855,10,92,Blackpool,Home,20172,19273.0,Gary Taylor-Fletcher,gary-taylor-fletcher,F,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379855,10,92,Blackpool,Home,20399,37011.0,Neal Eardley,neal-eardley,D,False,0.0,0.0,57.0,0.0,0.0
2010-11,1379855,10,92,Blackpool,Home,22200,41338.0,Craig Cathcart,craig-cathcart,D,False,0.0,0.0,57.0,0.0,0.0
2010-11,1379855,10,92,Blackpool,Home,24753,16815.0,David Carney,david-carney,M,True,0.0,0.0,33.0,0.0,0.0
2010-11,1379855,10,92,Blackpool,Home,26983,42725.0,Elliot Grandin,elliot-grandin,F,False,1.0,0.0,90.0,0.0,0.0
2010-11,1379855,10,92,Blackpool,Home,36466,50229.0,Matt Phillips,matt-phillips,F,True,0.0,0.0,33.0,0.0,0.0
2010-11,1379865,11,92,Blackpool,Home,9360,20208.0,Charlie Adam,charlie-adam,M,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379865,11,92,Blackpool,Home,9745,1343.0,Marlon Harewood,marlon-harewood,F,True,0.0,0.0,16.0,0.0,0.0
2010-11,1379865,11,92,Blackpool,Home,9968,7631.0,David Vaughan,david-vaughan,M,False,0.0,1.0,90.0,0.0,0.0
2010-11,1379865,11,92,Blackpool,Home,9972,15988.0,Luke Varney,luke-varney,F,False,0.0,0.0,74.0,0.0,0.0
2010-11,1379865,11,92,Blackpool,Home,10167,4422.0,Stephen Crainey,stephen-crainey,D,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379865,11,92,Blackpool,Home,10393,5544.0,Ian Ross Evatt,ian-ross-evatt,D,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379865,11,92,Blackpool,Home,14655,33268.0,Richard Paul Franck Kingson,richard-paul-franck-kingson,G,True,,,,,
2010-11,1379865,11,92,Blackpool,Home,14739,19645.0,D.J. Campbell,dj-campbell,F,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379865,11,92,Blackpool,Home,15434,39800.0,Ludovic Sylvestre,ludovic-sylvestre,M,True,,,,,
2010-11,1379865,11,92,Blackpool,Home,18725,,Dekel Keinan,dekel-keinan,D,True,,,,,
2010-11,1379865,11,92,Blackpool,Home,19501,14042.0,Keith Southern,keith-southern,M,False,0.0,0.0,62.0,0.0,0.0
2010-11,1379865,11,92,Blackpool,Home,20096,8437.0,Matthew Gilks,matthew-gilks,G,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379865,11,92,Blackpool,Home,20172,19273.0,Gary Taylor-Fletcher,gary-taylor-fletcher,F,False,0.0,0.0,74.0,0.0,0.0
2010-11,1379865,11,92,Blackpool,Home,20399,37011.0,Neal Eardley,neal-eardley,D,False,0.0,1.0,90.0,0.0,0.0
2010-11,1379865,11,92,Blackpool,Home,22200,41338.0,Craig Cathcart,craig-cathcart,D,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379865,11,92,Blackpool,Home,24753,16815.0,David Carney,david-carney,M,True,,,,,
2010-11,1379865,11,92,Blackpool,Home,26983,42725.0,Elliot Grandin,elliot-grandin,F,True,0.0,0.0,16.0,0.0,0.0
2010-11,1379865,11,92,Blackpool,Home,36466,50229.0,Matt Phillips,matt-phillips,F,True,0.0,0.0,28.0,0.0,0.0
2010-11,1379877,12,92,Blackpool,Away,1308,2053.0,Jason Euell,jason-euell,F,False,0.0,0.0,71.0,0.0,0.0
2010-11,1379877,12,92,Blackpool,Away,9360,20208.0,Charlie Adam,charlie-adam,M,True,0.0,0.0,19.0,0.0,0.0
2010-11,1379877,12,92,Blackpool,Away,9745,1343.0,Marlon Harewood,marlon-harewood,F,False,0.0,1.0,77.0,0.0,0.0
2010-11,1379877,12,92,Blackpool,Away,9972,15988.0,Luke Varney,luke-varney,F,True,,,,,
2010-11,1379877,12,92,Blackpool,Away,10393,5544.0,Ian Ross Evatt,ian-ross-evatt,D,True,0.0,0.0,15.0,0.0,0.0
2010-11,1379877,12,92,Blackpool,Away,14655,33268.0,Richard Paul Franck Kingson,richard-paul-franck-kingson,G,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379877,12,92,Blackpool,Away,14739,19645.0,D.J. Campbell,dj-campbell,F,True,0.0,1.0,13.0,0.0,0.0
