element,player_code,first_name,second_name,fixture_code,total_points,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
720,488213,Tolu,Arokodare,2561933,2,False,65,0,0,0,1,0,0,0,0,0,0,0,7,4.4,1.8,4.0,1.0,4,0,0,4,1,0.00,0.00,0.00,1.35,55,2489,3069,2800,311
720,488213,Tolu,Arokodare,2561944,2,False,90,0,0,0,3,0,0,0,0,0,0,0,8,5.0,13.0,47.0,6.5,1,2,1,4,1,0.22,0.03,0.25,0.48,55,5016,8993,5982,966
720,488213,Tolu,Arokodare,2561954,1,False,6,0,0,0,1,0,0,0,0,0,0,0,0,3.0,0.1,0.0,0.3,2,0,0,2,0,0.00,0.00,0.00,0.06,55,-227,8596,2047,2274
720,488213,Tolu,Arokodare,2561964,1,False,1,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-329,8460,1267,1596
720,488213,Tolu,Arokodare,2561972,1,False,14,0,0,0,1,0,0,0,0,0,0,0,-1,0.0,1.2,14.0,1.3,1,0,0,1,0,0.12,0.00,0.12,0.00,55,-443,8324,1391,1834
720,488213,Tolu,Arokodare,2561984,1,False,6,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,2.0,0.2,0,0,0,0,0,0.00,0.00,0.00,0.37,55,-969,7444,506,1475
720,488213,Tolu,Arokodare,2561988,1,False,26,0,0,0,1,0,0,0,0,0,0,0,4,1.0,0.3,4.0,0.5,0,1,0,1,0,0.07,0.00,0.07,0.74,55,-505,7046,794,1299
720,488213,Tolu,Arokodare,2561997,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-468,6691,544,1012
720,488213,Tolu,Arokodare,2562014,1,False,65,0,0,0,1,0,0,0,1,0,0,0,4,11.2,13.4,4.0,2.9,5,4,2,11,1,0.01,0.00,0.01,0.91,55,-475,6358,384,859
720,488213,Tolu,Arokodare,2562015,1,False,2,0,0,0,0,0,0,0,0,0,0,0,3,2.0,0.0,0.0,0.2,1,0,0,1,0,0.00,0.00,0.00,0.03,55,-268,6144,238,506
720,488213,Tolu,Arokodare,2562034,1,False,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.6,4.0,0.2,0,0,0,0,0,0.03,0.02,0.05,0.00,55,-51,6152,301,352
720,488213,Tolu,Arokodare,2562044,1,False,21,0,0,0,1,0,0,0,0,0,0,0,2,0.0,3.8,2.0,0.5,0,0,0,0,0,0.00,0.01,0.01,0.97,54,-297,5911,188,485
720,488213,Tolu,Arokodare,2562045,7,False,21,1,0,0,2,0,0,0,0,0,0,2,28,34.0,2.8,27.0,6.4,0,1,0,1,0,0.09,0.00,0.09,0.32,54,-222,5792,444,666
720,488213,Tolu,Arokodare,2562064,1,False,9,0,0,0,1,0,0,0,0,0,0,0,2,1.0,1.5,7.0,1.0,0,1,0,1,0,0.07,0.00,0.07,0.22,54,1401,7618,1956,555
720,488213,Tolu,Arokodare,2562070,5,False,90,0,1,0,2,0,0,0,0,0,0,0,11,4.4,23.2,31.0,5.9,1,2,0,3,1,0.33,0.02,0.35,1.54,54,-406,6975,402,808
720,488213,Tolu,Arokodare,2562081,2,False,63,0,0,0,1,0,0,0,0,0,0,0,6,0.4,23.3,16.0,4.0,0,3,0,3,1,0.14,0.08,0.22,0.55,54,774,8300,1214,440
720,488213,Tolu,Arokodare,2562094,2,False,87,0,0,1,0,0,0,0,0,0,0,0,10,10.4,1.4,25.0,3.7,3,2,1,6,1,0.23,0.00,0.23,0.23,54,2003,10096,2622,619
720,488213,Tolu,Arokodare,2562100,2,False,90,0,0,0,1,0,0,0,0,0,0,0,7,5.6,23.8,23.0,5.2,4,2,0,6,1,0.19,0.05,0.24,0.89,54,397,10470,1941,1544
720,488213,Tolu,Arokodare,2562114,2,False,64,0,0,1,0,0,0,0,0,0,0,0,5,1.0,2.3,5.0,0.8,1,1,0,2,1,0.03,0.00,0.03,0.39,54,-902,9662,1016,1918
720,488213,Tolu,Arokodare,2562122,1,False,19,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.8,8.0,0.7,0,0,0,0,0,0.08,0.05,0.13,0.07,54,89,9887,944,855
720,488213,Tolu,Arokodare,2562134,2,False,90,0,0,0,2,0,0,0,0,0,0,0,4,12.0,4.6,70.0,8.7,1,1,1,3,1,0.65,0.04,0.69,1.36,54,-115,9836,973,1088
720,488213,Tolu,Arokodare,2562144,8,False,90,1,0,0,3,0,0,0,0,0,0,2,31,37.2,2.1,63.0,10.2,0,0,0,0,1,0.54,0.00,0.54,3.44,54,-451,9433,642,1093
720,488213,Tolu,Arokodare,2562151,2,False,90,0,0,1,0,0,0,0,0,0,0,0,7,10.4,15.3,4.0,3.0,4,0,0,4,1,0.12,0.01,0.13,2.55,54,28589,49417,29985,1396
720,488213,Tolu,Arokodare,2562204,2,False,68,0,0,0,1,0,0,0,0,0,0,0,5,0.4,1.3,4.0,0.6,0,1,1,2,0,0.02,0.00,0.02,0.69,54,28589,49417,29985,1396
720,488213,Tolu,Arokodare,2562158,0,False,90,0,0,0,1,0,0,1,0,0,0,0,-1,18.2,2.0,66.0,8.6,7,2,0,9,1,1.10,0.01,1.11,2.00,54,-7682,30225,1482,9164
720,488213,Tolu,Arokodare,2562174,1,False,9,0,0,0,0,0,0,0,0,0,0,0,4,4.0,10.3,0.0,1.4,1,0,0,1,0,0.00,0.01,0.01,0.40,54,-4726,25665,995,5721
720,488213,Tolu,Arokodare,2562184,4,False,30,0,1,0,1,0,0,0,0,0,0,0,19,23.2,10.9,4.0,3.8,3,0,0,3,0,0.00,0.01,0.01,0.66,54,-4613,21097,814,5427
720,488213,Tolu,Arokodare,2562186,5,False,16,1,0,0,0,0,0,0,0,0,0,0,25,33.0,1.7,39.0,7.4,2,1,0,3,0,0.59,0.02,0.61,0.14,54,-1765,19607,1398,3163
720,488213,Tolu,Arokodare,2562214,1,False,19,0,0,0,1,0,0,0,0,0,0,0,4,2.0,10.4,2.0,1.4,0,0,0,0,0,0.00,0.00,0.00,0.69,53,211,18202,1928,1717
720,488213,Tolu,Arokodare,2562220,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,52,-1627,15927,766,2393
720,488213,Tolu,Arokodare,2562234,1,False,19,0,0,0,1,0,0,0,0,0,0,0,2,2.4,0.3,4.0,0.7,1,0,0,1,0,0.00,0.00,0.00,0.64,52,387,17866,1813,1426
720,488213,Tolu,Arokodare,2562244,2,False,90,0,0,0,1,0,0,0,0,0,0,0,9,9.2,0.3,59.0,6.9,4,0,0,4,1,0.58,0.02,0.60,0.66,52,-1239,15710,517,1756
720,488213,Tolu,Arokodare,2562245,1,False,1,0,0,0,0,0,0,0,0,0,0,0,-2,0.0,1.6,4.0,0.3,0,0,0,0,0,0.07,0.01,0.08,0.00,52,-243,15485,1073,1316
