element,player_code,first_name,second_name,fixture_code,total_points,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
565,184254,Guglielmo,Vicario,2561900,9,False,90,0,0,1,0,0,0,0,0,0,4,2,36,30.0,0.0,0.0,3.0,1,7,0,0,1,0.00,0.00,0.00,0.94,50,0,394152,0,0
565,184254,Guglielmo,Vicario,2561912,9,False,90,0,0,1,0,0,0,0,0,0,4,2,30,28.4,0.0,0.0,2.8,1,6,0,0,1,0.00,0.01,0.01,1.55,50,-17476,460990,35158,52634
565,184254,Guglielmo,Vicario,2561923,3,False,90,0,0,0,1,0,0,0,0,0,5,0,23,40.0,0.1,0.0,4.0,0,13,0,0,1,0.00,0.00,0.00,1.59,50,219342,835597,268444,49102
565,184254,Guglielmo,Vicario,2561934,8,False,90,0,0,1,0,0,0,0,0,0,4,1,39,38.6,0.0,0.0,3.9,2,9,0,0,1,0.00,0.00,0.00,0.60,50,219306,1112071,309347,90041
565,184254,Guglielmo,Vicario,2561937,1,False,90,0,0,0,2,0,0,0,0,0,2,0,9,13.0,0.0,0.0,1.3,1,15,0,0,1,0.00,0.00,0.00,1.32,51,213443,1365409,253580,40137
565,184254,Guglielmo,Vicario,2561954,2,False,90,0,0,0,1,0,0,0,0,0,2,0,10,19.0,0.0,0.0,1.9,0,6,0,0,1,0.00,0.00,0.00,1.15,51,120414,1494946,210824,90410
565,184254,Guglielmo,Vicario,2561961,3,False,90,0,0,0,1,0,0,0,0,0,3,0,13,26.8,0.0,0.0,2.7,0,5,0,0,1,0.00,0.00,0.00,1.68,51,-8411,1481098,61842,70253
565,184254,Guglielmo,Vicario,2561973,1,False,90,0,0,0,2,0,0,0,0,0,0,0,1,5.0,0.0,0.0,0.5,2,7,0,0,1,0.00,0.00,0.00,0.32,51,-74138,1412691,26707,100845
565,184254,Guglielmo,Vicario,2561980,6,False,90,0,0,1,0,0,0,0,0,0,2,0,29,16.0,0.0,0.0,1.6,2,10,0,0,1,0.00,0.00,0.00,1.53,51,-81379,1334874,9222,90601
565,184254,Guglielmo,Vicario,2561993,4,False,90,0,0,0,1,0,0,0,0,0,8,0,28,66.8,0.0,0.0,6.7,3,7,0,0,1,0.00,0.00,0.00,3.68,51,-79703,1250579,12963,92666
565,184254,Guglielmo,Vicario,2562003,1,False,90,0,0,0,2,0,0,0,0,0,0,0,-1,3.2,0.0,0.0,0.3,0,5,0,0,1,0.00,0.00,0.00,0.63,51,-39477,1224000,16029,55506
565,184254,Guglielmo,Vicario,2562006,1,False,90,0,0,0,4,0,0,0,0,0,4,0,3,28.0,0.0,0.0,2.8,1,11,0,0,1,0.00,0.00,0.00,1.93,50,-80071,1135996,5314,85385
565,184254,Guglielmo,Vicario,2562023,1,False,90,0,0,0,2,0,0,0,0,0,1,0,0,3.6,0.0,0.0,0.4,3,6,0,0,1,0.00,0.00,0.00,0.45,50,-18716,1136056,10674,29390
565,184254,Guglielmo,Vicario,2562033,2,False,90,0,0,0,2,0,0,0,0,0,4,0,15,36.4,0.0,0.0,3.6,5,9,0,0,1,0.00,0.00,0.00,2.04,50,-60264,1071015,2473,62737
565,184254,Guglielmo,Vicario,2562043,6,False,90,0,0,1,0,0,0,0,0,0,1,0,24,12.0,0.0,0.0,1.2,0,10,0,0,1,0.00,0.00,0.00,0.29,50,-33849,1040825,10187,44036
565,184254,Guglielmo,Vicario,2562052,2,False,90,0,0,0,3,0,0,0,0,0,3,0,5,23.6,0.0,0.0,2.4,2,6,0,0,1,0.00,0.00,0.00,2.32,49,-60628,983956,21741,82369
565,184254,Guglielmo,Vicario,2562063,1,False,90,0,0,0,2,0,0,0,0,0,2,0,5,18.8,0.0,0.0,1.9,1,4,0,0,1,0.00,0.00,0.00,0.66,49,-62047,920008,3839,65886
565,184254,Guglielmo,Vicario,2562069,7,False,90,0,0,1,0,0,0,0,0,0,2,1,27,20.8,0.0,0.0,2.1,0,9,0,0,1,0.00,0.01,0.01,1.31,49,-34692,880721,2956,37648
565,184254,Guglielmo,Vicario,2562076,5,False,90,0,0,1,0,0,0,0,1,0,2,0,25,18.0,0.0,0.0,1.8,2,10,0,0,1,0.00,0.00,0.00,0.83,48,-9796,876892,6025,15821
565,184254,Guglielmo,Vicario,2562093,2,False,90,0,0,0,1,0,0,0,0,0,2,0,13,20.0,0.0,0.0,2.0,2,12,0,0,1,0.00,0.00,0.00,0.48,48,-2717,886837,15226,17943
565,184254,Guglielmo,Vicario,2562095,1,False,90,0,0,0,3,0,0,0,0,0,0,0,-1,6.0,0.0,0.0,0.6,0,9,0,0,1,0.00,0.00,0.00,1.27,48,-4389,881584,17141,21530
565,184254,Guglielmo,Vicario,2562113,1,False,90,0,0,0,2,0,0,0,0,0,2,0,12,21.6,0.0,0.0,2.2,0,6,0,0,1,0.00,0.00,0.00,2.69,48,-7975,878002,21009,28984
565,184254,Guglielmo,Vicario,2562118,1,False,90,0,0,0,2,0,0,0,0,0,2,0,7,16.0,0.0,0.0,1.6,0,7,0,0,1,0.00,0.00,0.00,1.44,48,-13340,863997,10268,23608
565,184254,Guglielmo,Vicario,2562133,1,False,90,0,0,0,2,0,0,0,0,0,1,0,2,10.6,0.0,0.0,1.1,0,4,0,0,1,0.00,0.00,0.00,2.08,48,-43837,817889,2362,46199
565,184254,Guglielmo,Vicario,2562142,3,False,90,0,0,0,2,0,0,0,0,0,8,0,24,49.6,0.0,0.0,5.0,0,13,1,0,1,0.00,0.00,0.00,1.78,48,-23695,795486,4615,28310
565,184254,Guglielmo,Vicario,2562153,2,False,90,0,0,0,2,0,0,0,0,0,3,0,10,25.8,0.0,0.0,2.6,2,5,0,0,1,0.00,0.00,0.00,2.48,48,-17697,777128,6702,24399
565,184254,Guglielmo,Vicario,2562163,0,False,90,0,0,0,4,0,0,0,0,0,2,0,-1,21.8,0.0,0.0,2.2,3,7,0,0,1,0.00,0.00,0.00,2.07,47,-23651,757274,2332,25983
565,184254,Guglielmo,Vicario,2562169,1,False,90,0,0,0,2,0,0,0,0,0,2,0,7,19.4,0.0,0.0,1.9,0,9,0,0,1,0.00,0.00,0.00,2.14,47,-12428,745740,2019,14447
565,184254,Guglielmo,Vicario,2562183,1,False,90,0,0,0,3,0,0,0,0,0,1,0,-2,12.8,0.0,0.0,1.3,1,4,0,0,1,0.00,0.00,0.00,1.78,47,-10598,735654,1914,12512
565,184254,Guglielmo,Vicario,2562190,3,False,90,0,0,0,1,0,0,0,0,0,3,0,12,25.8,10.0,0.0,3.6,0,5,0,0,1,0.00,0.02,0.02,1.70,47,-19665,716466,1464,21129
