playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,totalTackles,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,offsides,aerialDuels,cleanSheets,successfulCrossesAndCorners,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,throwInsToOppositionPlayer,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,tacklesLost,successfulPassesOppositionHalf,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,unsuccessfulLaunches,successfulPassesOwnHalf,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,substituteOn,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalShots,throughBalls,goals,awayGoals,oboxBlocked,cornersTakenInclShortCorners,iboxTarget,shotsOnTargetInBox,successfulCornersIntoBox,homeGoals,rightFootGoals,leftFootGoals,unsuccessfulDribbles,shotsOffTargetIncWoodwork,unsuccessfulCornersIntoBox,substituteOff,shotsBlockedOutsideBox,foulAttemptedTackle,shotsOnTargetOutsideBox,oboxTarget,goalKicks,gkSuccessfulDistribution,punches,catches,savesMade,goalkeeperSmother,drops,savesMadeFromOutsideBox,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,unsuccessfulLayoffs,blocks,expectedGoalsFreekick,freekickTotal,attemptsFromSetPieces,secondGoalAssists,lastPlayerTackle,overruns,handballsConceded,goalsConcededInsideBox,hitWoodwork,ownGoalScored,clearancesOffTheLine,penaltyGoalsConceded,penaltiesFaced,penaltiesTaken,penaltiesConceded,foulWonPenalty,headedGoals,savesMadeCaught,setPiecesGoals,penaltyGoals,crossesNotClaimed
485337,Evann Guessand,Forward,Palace,31,Cote d’Ivoire,2026-27,7.0,,0.0248,0.0,,1.0,1.0,2.0,,,,1.0,1.0,15.0,,1.0,,,54.0,1.0,1.0,,1.0,1.0,14.0,,,0.6506,,,1.0,1.0,,6.0,3.0,,0.0,8.0,1.0,3.0,,2.0,1.0,11.0,1.0,3.0,,7.0,,0.0,14.0,,7.0,,,5.0,2.0,,,4.0,27.0,,,3.0,0.0316,0.0,,,2.0,1.0,0.0241,1.0,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
231747,Jean-Philippe Mateta,Forward,Palace,31,France,2026-27,5.0,,0.0152,0.0,,2.0,3.0,1.0,,1.0,1.0,3.0,,12.0,,3.0,,,63.0,2.0,3.0,,,2.0,9.0,2.0,,1.6179,1.0,,1.0,2.0,,3.0,6.0,,0.0,8.0,,1.0,2.0,1.0,2.0,6.0,,1.0,,5.0,1.0,0.0,12.0,,6.0,,,4.0,2.0,,,1.0,21.0,,,3.0,0.6981,0.0,,,,,,2.0,,,,,,,,,,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,
247412,Jørgen Strand Larsen,Forward,Palace,31,Norway,2026-27,11.0,,0.0087,0.0,,1.0,8.0,3.0,,3.0,1.0,8.0,,22.0,,10.0,,,135.0,4.0,9.0,1.0,,3.0,14.0,2.0,,2.835,,,2.0,3.0,,7.0,3.0,1.0,0.0,20.0,,6.0,4.0,3.0,,8.0,,4.0,,10.0,6.0,0.0,21.0,,19.0,1.0,1.0,5.0,4.0,,,8.0,44.0,,,6.0,0.2982,0.0,,1.0,2.0,1.0,0.1067,2.0,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,1.0,,,,,,,,,,
559152,Zavier Gozo,Forward,Palace,31,United States,2026-27,5.0,,0.0006,0.0,,1.0,1.0,1.0,,1.0,,1.0,,4.0,1.0,,,,22.0,,1.0,,,1.0,3.0,,,0.6137,,,,1.0,,5.0,1.0,,0.0,6.0,,1.0,,1.0,,2.0,,3.0,,6.0,,0.0,4.0,,5.0,1.0,,1.0,1.0,,,1.0,9.0,,,1.0,,0.0,,1.0,1.0,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
629068,Braiden Graham,Forward,Everton,11,Northern Ireland,2026-27,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242898,Brennan Johnson,Forward,Everton,11,Wales,2026-27,9.0,,0.0383,0.0,1.0,2.0,5.0,3.0,,1.0,1.0,5.0,1.0,22.0,3.0,3.0,,,100.0,3.0,3.0,1.0,2.0,3.0,16.0,3.0,,1.6032,2.0,,3.0,1.0,1.0,6.0,1.0,1.0,0.0,12.0,1.0,6.0,5.0,3.0,2.0,11.0,1.0,2.0,1.0,9.0,,0.0,22.0,2.0,10.0,,,7.0,4.0,2.0,1.0,8.0,45.0,,,6.0,0.0522,1.0,,,2.0,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586309,Thierno Barry,Forward,Everton,11,France,2026-27,22.0,1.0,0.1106,0.0,3.0,1.0,11.0,3.0,,7.0,3.0,12.0,1.0,46.0,,26.0,,1.0,239.0,17.0,17.0,1.0,4.0,8.0,34.0,16.0,,2.7968,3.0,,2.0,3.0,2.0,5.0,10.0,4.0,0.0,39.0,2.0,8.0,7.0,3.0,,24.0,1.0,5.0,2.0,13.0,9.0,0.0,46.0,,32.0,1.0,3.0,11.0,,,,17.0,90.0,,,11.0,2.3087,0.0,1.0,,,3.0,1.5164,6.0,,1.0,0.0,1.0,,2.0,2.0,,1.0,,,2.0,3.0,,2.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,1.0,,,,
496661,Tyler Dibling,Forward,Everton,11,England,2026-27,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550615,Tyrique George,Forward,Everton,11,England,2026-27,8.0,,0.1486,0.0,3.0,1.0,9.0,3.0,,1.0,3.0,9.0,6.0,78.0,2.0,2.0,,,236.0,,14.0,1.0,4.0,12.0,66.0,16.0,1.0,2.7968,6.0,,1.0,3.0,1.0,8.0,37.0,4.0,0.0,22.0,2.0,12.0,8.0,3.0,,48.0,6.0,5.0,1.0,20.0,2.0,0.0,78.0,3.0,30.0,1.0,7.0,8.0,1.0,3.0,3.0,21.0,127.0,,,21.0,0.2601,0.0,,3.0,,2.0,0.529,5.0,,1.0,0.0,2.0,,,,,1.0,1.0,,2.0,3.0,,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,
153133,Alex Iwobi,Forward,Fulham,54,Nigeria,2026-27,8.0,,0.6986,0.0,2.0,3.0,15.0,3.0,,3.0,3.0,19.0,,222.0,,1.0,,4.0,263.0,1.0,5.0,,4.0,5.0,184.0,4.0,,5.9184,3.0,2.0,1.0,7.0,1.0,7.0,85.0,2.0,0.0,13.0,,66.0,11.0,3.0,1.0,122.0,4.0,2.0,1.0,12.0,,0.0,220.0,,34.0,2.0,,43.0,2.0,3.0,19.0,28.0,259.0,,2.0,85.0,0.0507,0.0,4.0,6.0,,,,,2.0,,,1.0,5.0,,,2.0,,,,1.0,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,7.0,,,,,,,,,,,,,
551466,Gonzalo García,Forward,Fulham,54,Spain,2026-27,26.0,,0.2211,0.0,8.0,2.0,14.0,3.0,,5.0,3.0,14.0,3.0,66.0,1.0,19.0,,,270.0,9.0,19.0,,4.0,9.0,52.0,20.0,,5.9184,1.0,,3.0,7.0,6.0,17.0,13.0,3.0,0.0,45.0,2.0,12.0,6.0,3.0,1.0,31.0,3.0,8.0,6.0,26.0,10.0,0.0,65.0,2.0,32.0,1.0,4.0,16.0,5.0,1.0,,25.0,118.0,1.0,,21.0,1.4458,0.0,,6.0,,1.0,0.9396,3.0,,1.0,0.0,2.0,,,,,1.0,,,4.0,2.0,,,2.0,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,7.0,,,,,,,,,1.0,,,,
560552,Kevin,Forward,Fulham,54,Brazil,2026-27,8.0,,0.0443,0.0,,2.0,1.0,2.0,,1.0,,1.0,1.0,17.0,,,,,24.0,,3.0,,2.0,3.0,16.0,,,0.1876,,,,,,8.0,6.0,,0.0,11.0,1.0,2.0,1.0,2.0,2.0,12.0,2.0,3.0,,11.0,,0.0,17.0,,8.0,3.0,1.0,3.0,3.0,,,6.0,28.0,,,4.0,,0.0,,1.0,2.0,,,,,,,,1.0,,,,,,,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
616069,Macaulay Zepa,Forward,Fulham,54,Cameroon,2026-27,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244042,Rodrigo Muniz,Forward,Fulham,54,Brazil,2026-27,3.0,,0.0017,0.0,,,3.0,2.0,,1.0,,3.0,,6.0,,7.0,,,15.0,2.0,5.0,,,,3.0,5.0,,,2.0,1.0,1.0,,,1.0,1.0,,0.0,8.0,,2.0,,2.0,,3.0,,1.0,,1.0,5.0,0.0,6.0,,5.0,,,3.0,,,1.0,1.0,15.0,,,1.0,0.4016,0.0,,1.0,2.0,2.0,0.1186,3.0,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540324,Mohamed Belloumi,Forward,Hull,88,Algeria,2026-27,14.0,,0.0618,0.0,,9.0,10.0,3.0,1.0,3.0,3.0,13.0,3.0,42.0,1.0,3.0,1.0,,255.0,2.0,14.0,,3.0,13.0,24.0,6.0,4.0,1.6733,1.0,,3.0,,,12.0,5.0,1.0,0.0,28.0,1.0,10.0,9.0,3.0,4.0,18.0,5.0,4.0,,25.0,1.0,0.0,41.0,1.0,34.0,5.0,3.0,18.0,3.0,9.0,5.0,9.0,101.0,2.0,1.0,11.0,0.1936,0.0,3.0,4.0,,1.0,0.0364,5.0,,,,,3.0,,,,,,,3.0,4.0,2.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,2.0,,,1.0,,,,,,,,,,,,
490884,Mohamed-Ali Cho,Forward,Hull,88,France,2026-27,1.0,,0.0012,0.0,,,2.0,2.0,,,,2.0,,4.0,,1.0,,,15.0,1.0,,,,,2.0,1.0,,0.3251,,,,,,,,,0.0,1.0,,3.0,,2.0,,2.0,,,,,,0.0,4.0,,3.0,,,1.0,,,,,6.0,,,,0.0501,0.0,,,2.0,1.0,0.0278,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
169432,Oliver McBurnie,Forward,Hull,88,Scotland,2026-27,29.0,,0.0748,0.0,,2.0,26.0,3.0,,2.0,3.0,26.0,,56.0,,39.0,3.0,,270.0,21.0,29.0,,5.0,11.0,27.0,12.0,,1.9983,4.0,,4.0,,,8.0,6.0,6.0,0.0,58.0,3.0,20.0,6.0,3.0,2.0,23.0,,3.0,,19.0,18.0,0.0,56.0,1.0,42.0,,3.0,21.0,4.0,,3.0,9.0,102.0,,,7.0,0.5381,1.0,,5.0,,2.0,0.4735,5.0,,,,,,2.0,2.0,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,1.0,,,,,,,,,,,,
631000,Robinio Vaz,Forward,Hull,88,France,2026-27,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243951,Sorba Thomas,Forward,Hull,88,Wales,2026-27,2.0,,0.0445,0.0,,,,1.0,,,,1.0,2.0,7.0,,,,,27.0,,1.0,,,1.0,6.0,,,,1.0,,,,,2.0,1.0,,0.0,3.0,,1.0,1.0,1.0,,3.0,2.0,2.0,,3.0,,0.0,7.0,,5.0,,1.0,1.0,,,,4.0,13.0,1.0,1.0,3.0,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531442,Abdul Fatawu,Forward,Ipswich,40,Ghana,2026-27,23.0,5.0,0.7752,0.0,,7.0,12.0,3.0,1.0,,3.0,16.0,6.0,41.0,1.0,4.0,,7.0,228.0,2.0,21.0,2.0,7.0,19.0,24.0,6.0,,6.6506,6.0,,2.0,8.0,,21.0,1.0,5.0,0.0,44.0,2.0,17.0,6.0,3.0,2.0,21.0,9.0,14.0,,40.0,2.0,0.0,39.0,2.0,51.0,5.0,7.0,11.0,3.0,2.0,1.0,12.0,114.0,1.0,,11.0,0.0306,1.0,4.0,6.0,,,,2.0,1.0,,,,4.0,,,2.0,,,,8.0,2.0,2.0,3.0,,2.0,,,,,,,,,,,,,,3.0,,,,,,,2.0,,6.0,,,,1.0,,,,,,,,,
147675,Chuba Akpom,Forward,Ipswich,40,England,2026-27,10.0,,0.0037,0.0,,1.0,4.0,2.0,,1.0,,4.0,,10.0,,8.0,,,69.0,6.0,5.0,1.0,2.0,3.0,6.0,2.0,,3.4234,,,,4.0,,4.0,4.0,2.0,0.0,15.0,2.0,1.0,2.0,2.0,1.0,5.0,,2.0,,7.0,2.0,0.0,10.0,,7.0,,,4.0,1.0,,,2.0,20.0,,,1.0,0.9651,0.0,,1.0,2.0,1.0,0.9953,1.0,,1.0,1.0,,,,,,0.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,1.0,,,,,,,,,
442967,Daizen Maeda,Forward,Ipswich,40,Japan,2026-27,19.0,,0.0107,0.0,,7.0,6.0,3.0,,,3.0,6.0,3.0,30.0,,5.0,,,219.0,4.0,8.0,1.0,8.0,7.0,24.0,4.0,,5.8951,,,7.0,7.0,,15.0,15.0,,0.0,27.0,6.0,3.0,4.0,3.0,2.0,15.0,3.0,5.0,,22.0,1.0,0.0,30.0,2.0,15.0,5.0,,1.0,4.0,,,11.0,70.0,,,9.0,0.7163,0.0,,2.0,,2.0,0.2184,3.0,,,,,,2.0,2.0,,,,,4.0,1.0,,3.0,,4.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,6.0,,,,1.0,,,,,,,,,
543968,Emersonn,Forward,Ipswich,40,Brazil,2026-27,18.0,1.0,0.0628,0.0,1.0,2.0,2.0,3.0,,2.0,3.0,3.0,,17.0,2.0,15.0,,1.0,177.0,11.0,12.0,1.0,2.0,8.0,14.0,6.0,,3.564,3.0,,3.0,4.0,1.0,7.0,4.0,4.0,0.0,30.0,2.0,3.0,2.0,3.0,,10.0,,4.0,1.0,15.0,4.0,0.0,17.0,2.0,18.0,2.0,2.0,2.0,1.0,,,8.0,52.0,,1.0,5.0,1.0357,0.0,1.0,,,2.0,1.002,3.0,,1.0,0.0,,,1.0,1.0,,1.0,1.0,,2.0,1.0,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
443261,Jack Clarke,Forward,Ipswich,40,England,2026-27,3.0,,0.0178,0.0,1.0,1.0,5.0,2.0,,,,6.0,,25.0,,,,,43.0,,1.0,,3.0,1.0,17.0,2.0,,0.0358,1.0,,,,,3.0,6.0,,1.0,4.0,1.0,10.0,2.0,2.0,,12.0,,1.0,,4.0,,0.0,25.0,,7.0,1.0,,2.0,1.0,1.0,2.0,7.0,32.0,,,7.0,0.15,0.0,1.0,1.0,2.0,1.0,0.6268,2.0,,1.0,0.0,1.0,,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557012,Sindre Egeli,Forward,Ipswich,40,Norway,2026-27,1.0,,0.0001,0.0,,,,1.0,,,,,,1.0,,,,,10.0,,1.0,,,1.0,1.0,,,0.0358,,,,,,1.0,,1.0,0.0,2.0,,,,1.0,,,,,,2.0,,0.0,1.0,,,,,,1.0,,,1.0,2.0,,,1.0,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431639,Zian Flemming,Forward,Ipswich,40,Netherlands,2026-27,1.0,,0.0075,0.0,,,2.0,1.0,,,,3.0,,5.0,1.0,,,,24.0,,1.0,,,1.0,2.0,,,,,,,,,1.0,,,0.0,2.0,,3.0,1.0,1.0,,2.0,,,,2.0,,0.0,5.0,,4.0,,1.0,,1.0,,,2.0,8.0,,,,0.019,0.0,1.0,,1.0,1.0,0.0098,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200617,Daniel James,Forward,Leeds,2,Wales,2026-27,3.0,,0.0063,0.0,2.0,,1.0,1.0,,,,1.0,2.0,6.0,,1.0,,,22.0,1.0,1.0,,1.0,1.0,4.0,2.0,,0.0905,,,,,1.0,2.0,1.0,,0.0,4.0,,3.0,2.0,1.0,,4.0,2.0,2.0,1.0,3.0,,0.0,6.0,2.0,5.0,,1.0,,,,1.0,2.0,16.0,,,1.0,0.2367,0.0,,1.0,1.0,,,2.0,,,,1.0,,,,,,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177815,Dominic Calvert-Lewin,Forward,Leeds,2,England,2026-27,24.0,,0.0824,0.0,2.0,,19.0,3.0,,3.0,3.0,19.0,,40.0,4.0,30.0,1.0,,253.0,14.0,19.0,,2.0,3.0,21.0,6.0,,1.7335,1.0,,4.0,2.0,1.0,10.0,8.0,3.0,0.0,43.0,,19.0,5.0,3.0,,17.0,,1.0,1.0,13.0,16.0,0.0,40.0,1.0,28.0,,,6.0,7.0,,,7.0,69.0,,,4.0,1.6058,2.0,,2.0,,3.0,1.2555,4.0,,1.0,0.0,1.0,,2.0,2.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,
153682,Harry Wilson,Forward,Leeds,2,Wales,2026-27,7.0,,0.066,0.0,1.0,3.0,3.0,3.0,,,1.0,4.0,2.0,35.0,1.0,1.0,,1.0,128.0,1.0,6.0,,,6.0,26.0,5.0,,0.4817,4.0,,,,,6.0,4.0,1.0,0.0,13.0,,10.0,4.0,3.0,2.0,18.0,6.0,2.0,,12.0,,0.0,32.0,,14.0,1.0,2.0,14.0,3.0,2.0,5.0,7.0,58.0,,1.0,14.0,0.0106,1.0,1.0,2.0,2.0,,,,,,,1.0,4.0,,,1.0,,,,1.0,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587982,Jean-Mattéo Bahoya,Forward,Leeds,2,France,2026-27,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174594,Lukas Nmecha,Forward,Leeds,2,Germany,2026-27,4.0,,0.1392,0.0,1.0,,1.0,2.0,1.0,1.0,,1.0,2.0,7.0,,2.0,,,38.0,2.0,2.0,,2.0,2.0,6.0,4.0,,0.154,1.0,,,,1.0,2.0,4.0,1.0,0.0,6.0,,1.0,1.0,2.0,,5.0,2.0,2.0,1.0,4.0,,0.0,7.0,,5.0,,1.0,,,,,2.0,17.0,,,1.0,0.2633,0.0,,,2.0,,,2.0,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435997,Noah Okafor,Forward,Leeds,2,Switzerland,2026-27,7.0,2.0,0.1836,0.0,2.0,3.0,9.0,3.0,,2.0,2.0,12.0,3.0,26.0,,1.0,,2.0,155.0,,12.0,,1.0,11.0,13.0,5.0,,0.7869,1.0,,1.0,1.0,2.0,7.0,9.0,2.0,0.0,19.0,,9.0,2.0,3.0,,12.0,3.0,4.0,2.0,18.0,1.0,0.0,25.0,,24.0,3.0,6.0,3.0,2.0,1.0,1.0,5.0,56.0,,,4.0,0.0769,0.0,3.0,2.0,1.0,,,,,,,,,,,,,,,4.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,
219168,Alexander Isak,Forward,Liverpool,14,Sweden,2026-27,9.0,,0.0597,0.0,2.0,1.0,6.0,3.0,,6.0,3.0,6.0,,36.0,2.0,5.0,,,244.0,1.0,9.0,1.0,2.0,5.0,27.0,14.0,,3.4576,2.0,,1.0,4.0,2.0,8.0,7.0,2.0,1.0,18.0,1.0,7.0,2.0,3.0,1.0,27.0,,7.0,2.0,13.0,4.0,0.0,35.0,1.0,19.0,,2.0,8.0,1.0,,3.0,14.0,71.0,,,3.0,2.2888,0.0,,1.0,,5.0,2.3701,7.0,,3.0,2.0,,,2.0,2.0,,1.0,1.0,2.0,4.0,2.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,3.0,,,,1.0,,,,,,,,,
482616,Bradley Barcola,Forward,Liverpool,14,France,2026-27,1.0,,0.0684,0.0,,,2.0,1.0,,,,2.0,,7.0,,,,,26.0,,1.0,,2.0,1.0,5.0,1.0,,0.1388,1.0,,,,,1.0,6.0,,0.0,2.0,2.0,,,1.0,,2.0,,1.0,,2.0,,0.0,7.0,,3.0,,1.0,,,,,1.0,13.0,,,3.0,,0.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243298,Cody Gakpo,Forward,Liverpool,14,Netherlands,2026-27,16.0,1.0,1.1984,0.0,4.0,6.0,13.0,3.0,3.0,2.0,3.0,14.0,7.0,88.0,4.0,3.0,1.0,1.0,251.0,2.0,16.0,1.0,1.0,15.0,73.0,18.0,,3.5963,5.0,,2.0,4.0,3.0,14.0,32.0,5.0,0.0,32.0,,16.0,12.0,3.0,,64.0,7.0,7.0,3.0,29.0,1.0,0.0,88.0,2.0,40.0,6.0,4.0,25.0,4.0,5.0,1.0,15.0,156.0,2.0,,11.0,0.3625,0.0,1.0,2.0,,1.0,0.3849,3.0,2.0,1.0,1.0,1.0,,,,,0.0,1.0,,3.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,4.0,,3.0,,,,1.0,,,,,,,,,
514514,Lewis Koumas,Forward,Liverpool,14,Wales,2026-27,1.0,,0.005,0.0,1.0,,,2.0,,,,1.0,,3.0,,1.0,,,13.0,1.0,1.0,,,1.0,2.0,2.0,,0.4883,,,,,1.0,,,,0.0,2.0,,2.0,1.0,2.0,,2.0,,,1.0,1.0,,0.0,3.0,1.0,1.0,,1.0,,,,,1.0,5.0,,,,0.0288,0.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611922,Rio Ngumoha,Forward,Liverpool,14,England,2026-27,6.0,1.0,0.0475,0.0,1.0,1.0,4.0,2.0,,,1.0,4.0,4.0,22.0,,1.0,,1.0,82.0,1.0,4.0,1.0,1.0,4.0,18.0,2.0,,1.139,,,,2.0,1.0,5.0,8.0,1.0,0.0,10.0,,2.0,2.0,2.0,,17.0,4.0,4.0,1.0,9.0,,0.0,22.0,,14.0,1.0,2.0,5.0,1.0,,,7.0,39.0,,,2.0,0.0402,0.0,,1.0,1.0,,,,,,,,,,,,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
551499,Víctor Muñoz,Forward,Liverpool,14,Spain,2026-27,16.0,3.0,0.2524,0.0,3.0,2.0,8.0,3.0,,,2.0,9.0,5.0,52.0,,1.0,,3.0,181.0,1.0,10.0,,5.0,10.0,42.0,10.0,,2.3186,1.0,,,2.0,3.0,15.0,11.0,5.0,0.0,26.0,2.0,8.0,5.0,3.0,2.0,39.0,5.0,9.0,3.0,25.0,,0.0,52.0,1.0,33.0,,3.0,15.0,5.0,3.0,1.0,18.0,111.0,,1.0,7.0,0.4178,1.0,1.0,1.0,1.0,1.0,0.4691,3.0,,1.0,0.0,,,,,,1.0,1.0,,6.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,2.0,,2.0,,,,1.0,,,,1.0,,,,,
437730,Antoine Semenyo,Forward,Man City,43,Ghana,2026-27,24.0,3.0,0.9338,0.0,2.0,3.0,9.0,3.0,2.0,5.0,3.0,10.0,5.0,112.0,4.0,3.0,1.0,3.0,270.0,2.0,12.0,,8.0,11.0,102.0,22.0,,3.5027,4.0,,,2.0,2.0,22.0,29.0,4.0,0.0,36.0,5.0,11.0,9.0,3.0,1.0,78.0,5.0,16.0,2.0,33.0,1.0,0.0,112.0,8.0,43.0,2.0,4.0,20.0,4.0,,,52.0,175.0,2.0,1.0,27.0,0.1751,0.0,1.0,4.0,,2.0,0.3608,3.0,1.0,,,,,2.0,2.0,,,,,11.0,1.0,,,,3.0,,,,,,,,,,,,,,1.0,,,,,,,4.0,,2.0,,,,,,,,,,,,,
223094,Erling Haaland,Forward,Man City,43,Norway,2026-27,10.0,,0.4923,0.0,1.0,,9.0,3.0,,3.0,3.0,9.0,,33.0,2.0,7.0,1.0,,270.0,1.0,10.0,,1.0,4.0,24.0,21.0,,3.5027,1.0,,8.0,2.0,,9.0,6.0,2.0,1.0,20.0,1.0,4.0,7.0,3.0,,17.0,,6.0,,13.0,6.0,0.0,31.0,1.0,20.0,,2.0,17.0,1.0,,,6.0,74.0,,,7.0,2.4716,0.0,2.0,2.0,,8.0,3.6145,13.0,1.0,3.0,2.0,1.0,,5.0,5.0,,1.0,,1.0,2.0,5.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,2.0,,,,
440993,Iliman Ndiaye,Forward,Man City,43,Senegal,2026-27,24.0,2.0,0.4302,0.0,,7.0,9.0,3.0,1.0,2.0,3.0,9.0,4.0,103.0,,6.0,1.0,2.0,267.0,4.0,16.0,,7.0,14.0,93.0,14.0,,4.5976,4.0,,4.0,1.0,,20.0,24.0,3.0,0.0,40.0,3.0,24.0,17.0,3.0,5.0,62.0,4.0,18.0,,34.0,2.0,0.0,102.0,3.0,40.0,2.0,4.0,24.0,2.0,2.0,1.0,31.0,172.0,1.0,,34.0,0.2846,0.0,,3.0,,3.0,0.6044,5.0,,,,,,2.0,2.0,,,,,11.0,2.0,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
