season,matchId,gameweek,team_id,team,venue,playerId,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,penaltyMiss,totalShots
2011-12,1768172,1,80,Swansea_City,Away,3447,Kemy Agustien,kemy-agustien,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768172,1,43,Manchester_City,Home,11781,David Silva,david-silva,M,False,0.0,1.0,81.0,0.0,,0.0
2011-12,1768172,1,80,Swansea_City,Away,14231,Nathan Dyer,nathan-dyer,M,False,0.0,0.0,81.0,0.0,,0.0
2011-12,1768172,1,43,Manchester_City,Home,14468,Yaya Touré,yaya-toure,M,False,1.0,0.0,90.0,0.0,,0.0
2011-12,1768172,1,80,Swansea_City,Away,15514,Andrea Orlandi,andrea-orlandi,M,True,,,,,,
2011-12,1768172,1,80,Swansea_City,Away,16604,Mark Gower,mark-gower,M,True,,,,,,
2011-12,1768172,1,80,Swansea_City,Away,20538,Leon Britton,leon-britton,M,False,0.0,0.0,64.0,0.0,,0.0
2011-12,1768172,1,80,Swansea_City,Away,20602,Joe Allen,joe-allen,M,True,0.0,0.0,26.0,0.0,,0.0
2011-12,1768172,1,80,Swansea_City,Away,24055,Scott Sinclair,scott-sinclair,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768173,1,30,Bolton_Wanderers,Away,9740,Nigel Reo-Coker,nigel-reo-coker,M,False,0.0,0.0,83.0,0.0,,0.0
2011-12,1768173,1,52,Queens_Park_Rangers,Home,9743,Hogan Ephraim,hogan-ephraim,M,True,,,,,,
2011-12,1768173,1,52,Queens_Park_Rangers,Home,10320,Akos Buzsaky,akos-buzsaky,M,True,0.0,0.0,18.0,0.0,,0.0
2011-12,1768173,1,30,Bolton_Wanderers,Away,10673,Mark Davies,mark-davies,M,True,0.0,0.0,9.0,0.0,,0.0
2011-12,1768173,1,30,Bolton_Wanderers,Away,14051,Fabrice Muamba,fabrice-muamba,M,False,0.0,1.0,90.0,0.0,,0.0
2011-12,1768173,1,52,Queens_Park_Rangers,Home,18126,Adel Taarabt,adel-taarabt,M,False,0.0,0.0,72.0,0.0,,0.0
2011-12,1768173,1,30,Bolton_Wanderers,Away,20548,Darren Pratley,darren-pratley,M,True,0.0,0.0,7.0,0.0,,0.0
2011-12,1768173,1,52,Queens_Park_Rangers,Home,73395,Alejandro Faurlin,alejandro-faurlin,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768173,1,52,Queens_Park_Rangers,Home,1422214,Kieron Dyer,kieron-dyer,M,False,0.0,0.0,7.0,0.0,,0.0
2011-12,1768173,1,52,Queens_Park_Rangers,Home,2271823,Shaun Derry,shaun-derry,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768174,1,110,Stoke_City,Home,572,Jermaine Pennant,jermaine-pennant,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768174,1,110,Stoke_City,Home,709,Salif Alassane Diao,salif-alassane-diao,M,True,,,,,,
2011-12,1768174,1,110,Stoke_City,Home,900,Rory Delap,rory-delap,M,False,0.0,0.0,71.0,0.0,,0.0
2011-12,1768174,1,8,Chelsea,Away,1216,Frank Lampard,frank-lampard,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768174,1,8,Chelsea,Away,7311,John Obi Mikel,john-obi-mikel,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768174,1,110,Stoke_City,Home,9104,Marc Wilson,marc-wilson,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768174,1,110,Stoke_City,Home,9710,Dean Whitehead,dean-whitehead,M,True,0.0,0.0,28.0,0.0,,0.0
2011-12,1768174,1,110,Stoke_City,Home,9736,Matthew Etherington,matthew-etherington,M,False,0.0,0.0,62.0,0.0,,0.0
2011-12,1768174,1,8,Chelsea,Away,10086,Salomon Kalou,salomon-kalou,M,False,0.0,0.0,75.0,0.0,,0.0
2011-12,1768174,1,110,Stoke_City,Home,10198,Danny Pugh,danny-pugh,M,True,0.0,0.0,19.0,0.0,,0.0
2011-12,1768174,1,110,Stoke_City,Home,10535,Glenn Whelan,glenn-whelan,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768174,1,8,Chelsea,Away,33110,Ramires,ramires,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768174,1,8,Chelsea,Away,98439,Josh McEachran,josh-mceachran,M,True,,,,,,
2011-12,1768176,1,35,West_Bromwich_Albion,Home,609,Steven Reid,steven-reid,M,False,0.0,0.0,85.0,1.0,,0.0
2011-12,1768176,1,1,Manchester_United,Away,754,Ryan Giggs,ryan-giggs,M,True,,,,,,
2011-12,1768176,1,35,West_Bromwich_Albion,Home,822,James Morrison,james-morrison,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768176,1,1,Manchester_United,Away,938,Michael Carrick,michael-carrick,M,True,,,,,,
2011-12,1768176,1,1,Manchester_United,Away,2496,Ji-Sung Park,ji-sung-park,M,True,,,,,,
2011-12,1768176,1,35,West_Bromwich_Albion,Home,6283,Somen Alfred Tchoyi,somen-alfred-tchoyi,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768176,1,35,West_Bromwich_Albion,Home,9148,Graham Dorrans,graham-dorrans,M,True,,,,,,
2011-12,1768176,1,35,West_Bromwich_Albion,Home,10540,Chris Brunt,chris-brunt,M,False,1.0,0.0,90.0,0.0,,0.0
2011-12,1768176,1,1,Manchester_United,Away,17740,Nani,nani,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768176,1,1,Manchester_United,Away,17887,Anderson,anderson,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768176,1,35,West_Bromwich_Albion,Home,18712,Youssouf Mulumbu,youssouf-mulumbu,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768176,1,1,Manchester_United,Away,46432,Tom Cleverley,tom-cleverley,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768176,1,35,West_Bromwich_Albion,Home,98444,George Thorne,george-thorne,M,True,,,,,,
2011-12,1768177,1,111,Wigan_Athletic,Home,642,Ben Watson,ben-watson,M,False,0.0,1.0,90.0,0.0,,0.0
2011-12,1768177,1,111,Wigan_Athletic,Home,773,David Jones,david-jones,M,True,,,,,,
2011-12,1768177,1,45,Norwich_City,Away,13360,Andrew Crofts,andrew-crofts,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768177,1,111,Wigan_Athletic,Home,14209,Mohamed Diamé,mohamed-diame,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768177,1,45,Norwich_City,Away,14336,Wesley Hoolahan,wesley-hoolahan,M,False,0.0,1.0,90.0,0.0,,0.0
2011-12,1768177,1,45,Norwich_City,Away,14695,Andrew Surman,andrew-surman,M,False,0.0,0.0,75.0,0.0,,0.0
2011-12,1768177,1,45,Norwich_City,Away,19495,David Fox,david-fox,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768177,1,45,Norwich_City,Away,20292,Bradley Johnson,bradley-johnson,M,True,,,,,,
2011-12,1768177,1,45,Norwich_City,Away,27773,Elliott Bennett,elliott-bennett,M,True,0.0,0.0,15.0,0.0,,0.0
2011-12,1768177,1,111,Wigan_Athletic,Home,35528,Jordi Gómez,jordi-gomez,M,False,0.0,0.0,53.0,0.0,,0.0
2011-12,1768177,1,111,Wigan_Athletic,Home,38582,Hendry Thomas,hendry-thomas,M,True,,,,,,
2011-12,1768177,1,111,Wigan_Athletic,Home,39282,James McArthur,james-mcarthur,M,True,,,,,,
2011-12,1768177,1,111,Wigan_Athletic,Home,39283,James McCarthy,james-mccarthy,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,2155438,1,11,Everton,Away,746,Phil Neville,phil-neville,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,2155438,1,6,Tottenham_Hotspur,Home,1924,Steven Pienaar,steven-pienaar,M,True,0.0,0.0,12.0,0.0,,0.0
2011-12,2155438,1,6,Tottenham_Hotspur,Home,1951,Rafael van der Vaart,rafael-van-der-vaart,M,False,1.0,0.0,90.0,0.0,,0.0
2011-12,2155438,1,6,Tottenham_Hotspur,Home,9692,Aaron Lennon,aaron-lennon,M,False,0.0,1.0,78.0,0.0,,0.0
2011-12,2155438,1,11,Everton,Away,10932,Diniyar Bilyaletdinov,diniyar-bilyaletdinov,M,False,0.0,0.0,82.0,0.0,,0.0
2011-12,2155438,1,6,Tottenham_Hotspur,Home,11269,Niko Kranjčar,niko-kranjcar,M,True,,,,,,
2011-12,2155438,1,11,Everton,Away,14348,Royston Drenthe,royston-drenthe,M,True,0.0,0.0,22.0,0.0,,0.0
2011-12,2155438,1,6,Tottenham_Hotspur,Home,15466,Luka Modrić,luka-modric,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,2155438,1,6,Tottenham_Hotspur,Home,34578,Jake Livermore,jake-livermore,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768339,2,14,Liverpool,Away,816,Stewart Downing,stewart-downing,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768339,2,14,Liverpool,Away,2221,Dirk Kuyt,dirk-kuyt,M,False,0.0,0.0,71.0,0.0,,0.0
2011-12,1768339,2,3,Arsenal,Home,3544,Samir Nasri,samir-nasri,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768339,2,14,Liverpool,Away,6252,Raúl Meireles,raul-meireles,M,True,1.0,0.0,19.0,0.0,,0.0
2011-12,1768339,2,14,Liverpool,Away,9360,Charlie Adam,charlie-adam,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768339,2,3,Arsenal,Home,10501,Theo Walcott,theo-walcott,M,False,0.0,0.0,80.0,0.0,,0.0
2011-12,1768339,2,3,Arsenal,Home,10577,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,True,,,,,,
2011-12,1768339,2,3,Arsenal,Home,10906,Andrey Arshavin,andrey-arshavin,M,False,0.0,0.0,71.0,0.0,,0.0
2011-12,1768339,2,3,Arsenal,Home,23571,Aaron Ramsey,aaron-ramsey,M,False,0.0,0.0,90.0,1.0,,0.0
2011-12,1768339,2,14,Liverpool,Away,26940,Jay Spearing,jay-spearing,M,True,,,,,,
2011-12,1768339,2,14,Liverpool,Away,27234,Lucas Leiva,lucas-leiva,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768339,2,14,Liverpool,Away,42694,Jordan Henderson,jordan-henderson,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768339,2,3,Arsenal,Home,44326,Henri Lansbury,henri-lansbury,M,True,0.0,0.0,19.0,0.0,,0.0
2011-12,1768339,2,3,Arsenal,Home,51506,Emmanuel Frimpong,emmanuel-frimpong,M,False,0.0,0.0,70.0,0.0,,0.0
2011-12,1768340,2,5,Blackburn_Rovers,Away,573,David Dunn,david-dunn,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768340,2,5,Blackburn_Rovers,Away,605,Morten Gamst Pedersen,morten-gamst-pedersen,M,False,0.0,1.0,75.0,0.0,,0.0
2011-12,1768340,2,7,Aston_Villa,Home,727,Stephen Warnock,stephen-warnock,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768340,2,7,Aston_Villa,Home,789,Charles N'Zogbia,charles-nzogbia,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768340,2,7,Aston_Villa,Home,3589,Jean Makoun,jean-makoun,M,True,,,,,,
2011-12,1768340,2,7,Aston_Villa,Home,9041,Stiliyan Petrov,stiliyan-petrov,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768340,2,7,Aston_Villa,Home,9682,Stephen Ireland,stephen-ireland,M,True,,,,,,
2011-12,1768340,2,7,Aston_Villa,Home,24048,Fabian Delph,fabian-delph,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768340,2,7,Aston_Villa,Home,45682,Barry Bannan,barry-bannan,M,True,0.0,0.0,24.0,0.0,,0.0
2011-12,1768340,2,7,Aston_Villa,Home,47737,Marc Albrighton,marc-albrighton,M,True,0.0,0.0,44.0,0.0,,0.0
2011-12,1768340,2,5,Blackburn_Rovers,Away,51652,Steven​ N'Zonzi,steven-n-zonzi,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768340,2,5,Blackburn_Rovers,Away,106109,Mauro Formica,mauro-formica,M,True,0.0,0.0,15.0,0.0,,0.0
2011-12,1768340,2,5,Blackburn_Rovers,Away,114155,Rubén Rochina,ruben-rochina,M,True,,,,,,
2011-12,1768341,2,43,Manchester_City,Away,544,Gareth Barry,gareth-barry,M,False,0.0,1.0,90.0,0.0,,0.0
2011-12,1768341,2,43,Manchester_City,Away,791,James Milner,james-milner,M,False,2.0,0.0,90.0,0.0,,0.0
2011-12,1768341,2,30,Bolton_Wanderers,Home,9740,Nigel Reo-Coker,nigel-reo-coker,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768341,2,30,Bolton_Wanderers,Home,10673,Mark Davies,mark-davies,M,True,0.0,0.0,31.0,0.0,,0.0
2011-12,1768341,2,43,Manchester_City,Away,11781,David Silva,david-silva,M,False,0.0,1.0,88.0,0.0,,0.0
2011-12,1768341,2,30,Bolton_Wanderers,Home,14051,Fabrice Muamba,fabrice-muamba,M,False,0.0,0.0,59.0,0.0,,0.0
2011-12,1768341,2,43,Manchester_City,Away,14468,Yaya Touré,yaya-toure,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768341,2,30,Bolton_Wanderers,Home,20548,Darren Pratley,darren-pratley,M,True,0.0,0.0,12.0,0.0,,0.0
2011-12,1768342,2,35,West_Bromwich_Albion,Away,609,Steven Reid,steven-reid,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768342,2,35,West_Bromwich_Albion,Away,822,James Morrison,james-morrison,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768342,2,8,Chelsea,Home,1216,Frank Lampard,frank-lampard,M,False,1.0,0.0,90.0,0.0,,0.0
2011-12,1768342,2,35,West_Bromwich_Albion,Away,6283,Somen Alfred Tchoyi,somen-alfred-tchoyi,M,False,0.0,0.0,75.0,0.0,,0.0
2011-12,1768342,2,8,Chelsea,Home,7311,John Obi Mikel,john-obi-mikel,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768342,2,35,West_Bromwich_Albion,Away,9148,Graham Dorrans,graham-dorrans,M,True,0.0,0.0,3.0,0.0,,0.0
2011-12,1768342,2,8,Chelsea,Home,10086,Salomon Kalou,salomon-kalou,M,False,0.0,0.0,35.0,0.0,,0.0
2011-12,1768342,2,35,West_Bromwich_Albion,Away,10540,Chris Brunt,chris-brunt,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768342,2,35,West_Bromwich_Albion,Away,18712,Youssouf Mulumbu,youssouf-mulumbu,M,False,0.0,0.0,87.0,0.0,,0.0
2011-12,1768342,2,8,Chelsea,Home,33110,Ramires,ramires,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768342,2,8,Chelsea,Home,98439,Josh McEachran,josh-mceachran,M,True,,,,,,
2011-12,1768343,2,11,Everton,Home,746,Phil Neville,phil-neville,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768343,2,11,Everton,Home,1152,Mikel Arteta,mikel-arteta,M,True,0.0,0.0,36.0,0.0,,0.0
2011-12,1768343,2,11,Everton,Home,1161,Leon Osman,leon-osman,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768343,2,52,Queens_Park_Rangers,Away,7224,Petter Vaagan Moen,petter-vaagan-moen,M,True,,,,,,
2011-12,1768343,2,52,Queens_Park_Rangers,Away,9743,Hogan Ephraim,hogan-ephraim,M,True,0.0,0.0,24.0,0.0,,0.0
2011-12,1768343,2,52,Queens_Park_Rangers,Away,10320,Akos Buzsaky,akos-buzsaky,M,False,1.0,0.0,90.0,0.0,,0.0
2011-12,1768343,2,52,Queens_Park_Rangers,Away,18126,Adel Taarabt,adel-taarabt,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768343,2,52,Queens_Park_Rangers,Away,73395,Alejandro Faurlin,alejandro-faurlin,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768343,2,11,Everton,Home,98435,Ross Barkley,ross-barkley,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768343,2,52,Queens_Park_Rangers,Away,2271823,Shaun Derry,shaun-derry,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768344,2,1,Manchester_United,Home,754,Ryan Giggs,ryan-giggs,M,True,1.0,0.0,9.0,0.0,,0.0
2011-12,1768344,2,6,Tottenham_Hotspur,Away,783,Jermaine Jenas,jermaine-jenas,M,True,,,,,,
2011-12,1768344,2,1,Manchester_United,Home,938,Michael Carrick,michael-carrick,M,True,,,,,,
2011-12,1768344,2,6,Tottenham_Hotspur,Away,1951,Rafael van der Vaart,rafael-van-der-vaart,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768344,2,1,Manchester_United,Home,2496,Ji-Sung Park,ji-sung-park,M,True,0.0,0.0,9.0,0.0,,0.0
2011-12,1768344,2,6,Tottenham_Hotspur,Away,9689,Tom Huddlestone,tom-huddlestone,M,True,0.0,0.0,16.0,0.0,,0.0
2011-12,1768344,2,6,Tottenham_Hotspur,Away,9692,Aaron Lennon,aaron-lennon,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768344,2,6,Tottenham_Hotspur,Away,11269,Niko Kranjčar,niko-kranjcar,M,False,0.0,0.0,74.0,0.0,,0.0
2011-12,1768344,2,1,Manchester_United,Home,17740,Nani,nani,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768344,2,1,Manchester_United,Home,17887,Anderson,anderson,M,False,0.0,1.0,90.0,0.0,,0.0
2011-12,1768344,2,6,Tottenham_Hotspur,Away,34578,Jake Livermore,jake-livermore,M,False,0.0,0.0,74.0,0.0,,0.0
2011-12,1768344,2,1,Manchester_United,Home,46432,Tom Cleverley,tom-cleverley,M,False,1.0,0.0,81.0,0.0,,0.0
2011-12,1768345,2,110,Stoke_City,Away,572,Jermaine Pennant,jermaine-pennant,M,False,0.0,0.0,31.0,0.0,,0.0
2011-12,1768345,2,110,Stoke_City,Away,9104,Marc Wilson,marc-wilson,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768345,2,110,Stoke_City,Away,9710,Dean Whitehead,dean-whitehead,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768345,2,110,Stoke_City,Away,9736,Matthew Etherington,matthew-etherington,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768345,2,110,Stoke_City,Away,10198,Danny Pugh,danny-pugh,M,True,0.0,0.0,59.0,0.0,,0.0
2011-12,1768345,2,110,Stoke_City,Away,10535,Glenn Whelan,glenn-whelan,M,False,1.0,0.0,90.0,0.0,,0.0
2011-12,1768345,2,45,Norwich_City,Home,13360,Andrew Crofts,andrew-crofts,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768345,2,45,Norwich_City,Home,14336,Wesley Hoolahan,wesley-hoolahan,M,True,,,,,,
2011-12,1768345,2,45,Norwich_City,Home,14695,Andrew Surman,andrew-surman,M,True,0.0,0.0,16.0,0.0,,0.0
2011-12,1768345,2,45,Norwich_City,Home,19495,David Fox,david-fox,M,True,,,,,,
2011-12,1768345,2,45,Norwich_City,Home,20292,Bradley Johnson,bradley-johnson,M,False,1.0,0.0,90.0,0.0,,0.0
2011-12,1768345,2,45,Norwich_City,Home,27773,Elliott Bennett,elliott-bennett,M,False,0.0,0.0,74.0,0.0,,0.0
2011-12,1768346,2,56,Sunderland,Home,524,Sebastian Larsson,sebastian-larsson,M,False,0.0,0.0,81.0,0.0,,0.0
2011-12,1768346,2,56,Sunderland,Home,764,Kieran Richardson,kieran-richardson,M,False,0.0,0.0,71.0,0.0,,0.0
2011-12,1768346,2,4,Newcastle_United,Away,1095,Joey Barton,joey-barton,M,False,0.0,0.0,90.0,0.0,,0.0
