season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14723615,10,11,Everton,Away,1174472,496661,Tyler Dibling,tyler-dibling,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14723615,10,11,Everton,Away,1395746,586309,Thierno Barry,thierno-barry,F,False,,,,4.0,1.0,5.0,6.0,3.0,,1.0,,1.0,1.0,1.0,,,12.0,3.0,,,0.00120749,0.5144,,3.0,0.0,,,,,1.0,,,,,,,,57.0,,,,,,,,8.0,,,5.3,,,1.0,,,2.0,,,,,9.0,2.0,11.0,,,2,,19.0,,,,
2025-26,14723615,10,11,Everton,Away,1466124,499300,Adam Aznou,adam-aznou,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025043,11,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025043,11,11,Everton,Home,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,2.0,30.0,10.0,40.0,,1.0,,3.0,,,,,,,2.0,3.0,,,0.0711747,0.2313,0.4918,,0.0,1.0,,,,1.0,1.0,,,,,,,90.0,1.0,,,,,,,12.0,,,7.7,,,1.0,,3.0,2.0,,,2.0,,36.0,12.0,48.0,,,2,1.0,61.0,1.0,1.0,,1.0
2025-26,14025043,11,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,1.0,9.0,24.0,33.0,3.0,2.0,,1.0,,,,1.0,,,6.0,3.0,,,0.019328,0.1587,0.5192,2.0,0.0,1.0,,,,,,,,,,,,90.0,1.0,,,,,,,3.0,,,7.9,,,,,2.0,,,,2.0,,11.0,24.0,35.0,,,1,,40.0,,1.0,,
2025-26,14025043,11,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,5.0,4.0,21.0,25.0,,,,9.0,,,,,,,,,,,0.00276321,,,,0.0,,0.9135,,,,,,,,,,,90.0,,,,,,,,11.0,,,7.5,4.0,4.0,,,1.0,,,,15.0,,12.0,24.0,36.0,,,0,,43.0,,,,
2025-26,14025043,11,11,Everton,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,2.0,10.0,25.0,35.0,,6.0,,2.0,,,,,,,1.0,6.0,,,0.00262356,0.1641,0.2937,1.0,0.0,,,,,2.0,,,,,,,,90.0,1.0,,,,,,,8.0,,,7.0,,,,,5.0,,,,5.0,1.0,17.0,26.0,43.0,,,1,,55.0,,1.0,,
2025-26,14025043,11,11,Everton,Home,189061,114283,Jack Grealish,jack-grealish,M,False,,,,20.0,4.0,24.0,,,,2.0,,,,1.0,,,4.0,3.0,,,0.0797093,0.035,0.0132,,0.0,,,,,,3.0,,,,,,,90.0,1.0,,,,,,,7.0,,,7.2,,,,,2.0,3.0,1.0,,,,20.0,4.0,24.0,,,1,,38.0,2.0,3.0,,
2025-26,14025043,11,11,Everton,Home,856720,229600,Mark Travers,mark-travers,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025043,11,11,Everton,Home,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,False,1.0,,1.0,26.0,13.0,39.0,,1.0,,6.0,1.0,,,1.0,,,4.0,10.0,,,0.356408,0.1152,,2.0,1.0,,,,,1.0,2.0,,,,,,,89.0,,,,,,,,14.0,,,7.9,,,1.0,,1.0,1.0,6.0,,2.0,,31.0,14.0,45.0,,,1,6.0,75.0,1.0,3.0,,4.0
2025-26,14025043,11,11,Everton,Home,876643,224967,Vitaliy Mykolenko,vitaliy-mykolenko,D,False,2.0,,2.0,16.0,10.0,26.0,1.0,1.0,,6.0,,,,,,,3.0,1.0,,,0.271469,,,1.0,0.0,,,,,,1.0,,,,,,,90.0,,1.0,,,,,,15.0,,,7.6,,,,,6.0,1.0,3.0,,6.0,,20.0,11.0,31.0,,,0,,61.0,,,,
2025-26,14025043,11,11,Everton,Home,914309,440993,Iliman Ndiaye,iliman-ndiaye,M,False,1.0,,,26.0,12.0,38.0,,,,2.0,1.0,,,3.0,,2.0,6.0,6.0,,,0.20206,0.037,,1.0,0.0,,,,,,1.0,1.0,,,,,,90.0,,,,,,,,11.0,,,7.4,,,1.0,,,2.0,4.0,,,2.0,29.0,13.0,42.0,,,1,3.0,62.0,1.0,1.0,2.0,2.0
2025-26,14025043,11,11,Everton,Home,927361,232928,James Garner,james-garner,M,False,2.0,,3.0,25.0,18.0,43.0,,,,4.0,1.0,,2.0,2.0,,,4.0,2.0,,,0.172092,0.1843,0.1387,1.0,0.0,,,,,,1.0,,,,,,,90.0,1.0,1.0,,,,,,13.0,,,7.2,,,1.0,,1.0,2.0,6.0,,6.0,,30.0,20.0,50.0,,,4,,75.0,1.0,1.0,1.0,
2025-26,14025043,11,11,Everton,Home,935543,433154,Dwight McNeil,dwight-mcneil,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025043,11,11,Everton,Home,987489,486385,Beto,beto,F,True,,,,3.0,,3.0,1.0,2.0,,,,1.0,1.0,,,,1.0,3.0,,,0.0136907,0.183,,,0.0,,,,,,,,,,,,,11.0,,,,,,,,2.0,,,6.4,,,,,,,,,,,3.0,1.0,4.0,,,1,1.0,7.0,1.0,,,
2025-26,14025043,11,11,Everton,Home,998253,512462,Jake O'Brien,jake-obrien,D,True,,,,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,0.00452384,,,,0.0,,,,,,,,,,,,,8.0,,,,,,,,1.0,,,6.8,,,,,,,1.0,,,,1.0,1.0,2.0,,,0,,4.0,,,,
2025-26,14025043,11,11,Everton,Home,1017392,502697,Carlos Alcaraz,carlos-alcaraz,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025043,11,11,Everton,Home,1064082,513466,Merlin Röhl,merlin-rohl,M,True,,,,5.0,4.0,9.0,1.0,,,3.0,,,,,,2.0,5.0,3.0,,,0.00564008,,,,0.0,,,,,,,,,,,,,23.0,,,,,,,,7.0,,,6.5,,,,,,3.0,1.0,,,,6.0,4.0,10.0,,,0,2.0,20.0,1.0,,1.0,1.0
2025-26,14025043,11,11,Everton,Home,1085950,490094,Tim Iroegbunam,tim-iroegbunam,M,False,,,,9.0,6.0,15.0,2.0,1.0,,1.0,1.0,,,1.0,,,6.0,4.0,,,0.0151043,,,,1.0,,,,,,1.0,,,,,,,67.0,,,,,,,,5.0,,,6.6,,,,,,3.0,,,1.0,,11.0,6.0,17.0,,,0,2.0,25.0,,1.0,,2.0
2025-26,14025043,11,11,Everton,Home,1174472,496661,Tyler Dibling,tyler-dibling,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025043,11,11,Everton,Home,1395746,586309,Thierno Barry,thierno-barry,F,False,,,,6.0,4.0,10.0,4.0,3.0,,,,1.0,1.0,,,,7.0,6.0,,,0.00220181,0.3306,,3.0,0.0,,,,,,,,,,,,,79.0,,,,,,,,16.0,,,5.9,,,1.0,,2.0,2.0,,,1.0,2.0,13.0,6.0,19.0,,,2,,37.0,7.0,1.0,2.0,
2025-26,14025043,11,11,Everton,Home,1466124,499300,Adam Aznou,adam-aznou,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14723574,12,11,Everton,Away,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,,2.0,2.0,4.0,,1.0,,1.0,,,,1.0,,,1.0,1.0,,,0.00033369,,,,0.0,,,,,,,,,,,,,10.0,,,,,,,,1.0,,,6.7,,,,,,,1.0,,,,2.0,2.0,4.0,,,0,,6.0,,,,
2025-26,14723574,12,11,Everton,Away,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,,7.0,,7.0,,,5.0,2.0,,,,,,,,,,1.0,0.0173248,,,,0.0,,,,,1.0,,,,,,,,13.0,,,,,,,,3.0,,,3.0,,,,64.098788101499,,,,,,,7.0,2.0,9.0,-52.71,,0,,11.0,1.0,,,
2025-26,14723574,12,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,1.0,3.0,12.0,15.0,3.0,3.0,4.0,2.0,,,1.0,,,,3.0,5.0,,,0.00152525,0.073,,,0.0,,,,,2.0,,,,,,,,90.0,,2.0,,,,,,2.0,,,7.4,,,,31.671045400641,7.0,,,,1.0,,5.0,12.0,17.0,-0.735,,1,1.0,33.0,,1.0,,
2025-26,14723574,12,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,2.0,16.0,16.0,6.0,22.0,,,3.0,9.0,,,,,,,,,,,0.00526471,,,,0.0,,1.8465,,,,,,,,,,,90.0,,,,,,,,23.0,,2.0,8.6,3.0,6.0,,22.278871713006,2.0,,,2.0,38.0,,34.0,11.0,45.0,-9.345,,0,,54.0,,,,
2025-26,14723574,12,11,Everton,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,1.0,3.0,7.0,10.0,2.0,2.0,5.0,2.0,,,,1.0,,,7.0,2.0,,,0.0578924,,,4.0,0.0,,,,,2.0,1.0,,,,,,,90.0,,3.0,,,,,,7.0,,,6.7,,,,32.913770845313,9.0,,,,4.0,,7.0,9.0,16.0,3.675,,0,,31.0,1.0,,,
2025-26,14723574,12,11,Everton,Away,189061,114283,Jack Grealish,jack-grealish,M,False,,,1.0,12.0,6.0,18.0,2.0,,5.0,4.0,,,,,,1.0,4.0,5.0,,1.0,0.0190434,,,,0.0,,,,,,,,,,,,,87.0,,,,,,,,10.0,,,6.7,,,,46.71446321215,1.0,1.0,2.0,,1.0,,15.0,8.0,23.0,-22.575,,0,2.0,36.0,1.0,3.0,,1.0
2025-26,14723574,12,11,Everton,Away,603922,138001,Tom King,tom-king,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14723574,12,11,Everton,Away,856720,229600,Mark Travers,mark-travers,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14723574,12,11,Everton,Away,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,False,,,,13.0,10.0,23.0,1.0,,12.0,5.0,,,,1.0,,1.0,4.0,6.0,,,0.014805,0.0975,0.4176,1.0,0.0,1.0,,,,1.0,1.0,,,,,,,88.0,1.0,,,,,,,12.0,,,8.1,,,,111.86891470373,6.0,3.0,1.0,,2.0,,19.0,11.0,30.0,-61.53,,1,1.0,54.0,2.0,3.0,2.0,
2025-26,14723574,12,11,Everton,Away,876643,224967,Vitaliy Mykolenko,vitaliy-mykolenko,D,False,,,2.0,11.0,8.0,19.0,,,1.0,2.0,,,,,,,1.0,1.0,,,0.0158,,,1.0,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,,18.0,,,7.2,,,,8.5645679984457,8.0,,1.0,,6.0,,16.0,13.0,29.0,6.615,,0,1.0,58.0,,,,1.0
2025-26,14723574,12,11,Everton,Away,914309,440993,Iliman Ndiaye,iliman-ndiaye,M,False,,,1.0,8.0,7.0,15.0,,,11.0,6.0,,,,,,2.0,5.0,3.0,,,0.0101438,0.042,,,0.0,,,,,1.0,,,,,,,,81.0,,,,,,,,15.0,,,6.6,,,1.0,138.09936705777,1.0,4.0,1.0,,2.0,,14.0,8.0,22.0,-77.28,,1,,40.0,1.0,2.0,1.0,
2025-26,14723574,12,11,Everton,Away,927361,232928,James Garner,james-garner,M,False,1.0,,,12.0,8.0,20.0,,2.0,8.0,5.0,,,,,,1.0,3.0,3.0,,,0.0205636,,,2.0,1.0,,,,,3.0,1.0,,,,,,,90.0,,,,,,,,15.0,,,6.7,,,,85.603646054313,1.0,,3.0,,4.0,,20.0,11.0,31.0,-31.29,,0,,45.0,1.0,1.0,,
2025-26,14723574,12,11,Everton,Away,935543,433154,Dwight McNeil,dwight-mcneil,M,True,,,,,1.0,1.0,,,,,,,,,,,,,,,3.09e-05,,,,0.0,,,,,,,,,,,,,8.0,,1.0,,,,,,,,,6.6,,,,,1.0,,,,,,,1.0,1.0,,,0,,3.0,,,,
2025-26,14723574,12,11,Everton,Away,987489,486385,Beto,beto,F,True,,,,,,,3.0,1.0,1.0,,,,,,,2.0,5.0,1.0,,,,,,,0.0,,,,,,,,,,,,,9.0,,,,,,,,4.0,,,6.3,,,,3.3682404902263,2.0,,,,,,1.0,,1.0,-1.89,,0,,9.0,1.0,,,
2025-26,14723574,12,11,Everton,Away,998253,512462,Jake O'Brien,jake-obrien,D,True,,,3.0,6.0,9.0,15.0,,5.0,4.0,3.0,,,,,,,,5.0,,,0.00143763,,,,0.0,,,,,,,,,,,,,80.0,,,,,,,,13.0,,,7.2,,,,24.392486458019,6.0,,,,6.0,,9.0,12.0,21.0,-0.10499999999998,,0,,37.0,1.0,,,
2025-26,14723574,12,11,Everton,Away,1017392,502697,Carlos Alcaraz,carlos-alcaraz,M,True,,,1.0,2.0,1.0,3.0,,,3.0,3.0,,,,,,1.0,1.0,1.0,,,0.00042541,,,,0.0,,,,,,,,,,,,,2.0,,,,,,,,3.0,,,,,,,18.857986996884,,,,,1.0,,2.0,1.0,3.0,-18.375,,0,,7.0,2.0,1.0,,
2025-26,14723574,12,11,Everton,Away,1085950,490094,Tim Iroegbunam,tim-iroegbunam,M,True,,,,2.0,1.0,3.0,,,1.0,1.0,,,,,,,,1.0,,,0.00024644,,,,0.0,,,,,,,,,,,,,9.0,,,,,,,,1.0,,,6.7,,,,20.925144300578,,,,,,,3.0,1.0,4.0,-14.7,,0,1.0,9.0,,,,1.0
2025-26,14723574,12,11,Everton,Away,1174472,496661,Tyler Dibling,tyler-dibling,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14723574,12,11,Everton,Away,1395746,586309,Thierno Barry,thierno-barry,F,False,,,,10.0,5.0,15.0,8.0,14.0,4.0,3.0,,,,1.0,,1.0,11.0,15.0,,,0.00917192,,,1.0,0.0,,,,,,,,,,,,,81.0,,,,,,,,14.0,,,7.1,,,,15.952524553309,2.0,1.0,,,,2.0,20.0,5.0,25.0,6.3,,0,,37.0,3.0,,1.0,
2025-26,14723574,12,11,Everton,Away,1466124,499300,Adam Aznou,adam-aznou,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025105,13,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,2.0,26.0,28.0,54.0,4.0,3.0,16.0,6.0,,,1.0,1.0,,,5.0,4.0,,,0.00689373,0.0433,,,0.0,,,,,1.0,,,,,,,,90.0,,2.0,,,,,,4.0,,,6.1,,,,104.74924098696,7.0,,,,3.0,,27.0,30.0,57.0,52.08,,1,1.0,73.0,,,,1.0
2025-26,14025105,13,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,6.0,3.0,20.0,23.0,,,4.0,5.0,,,,,,,,1.0,1.0,,0.00173415,,,,0.0,,-1.2325,,,,,,,,,,,90.0,,,,,,,,5.0,,1.0,6.3,2.0,3.0,,27.358766979715,2.0,,,,11.0,,8.0,20.0,28.0,8.925,,0,,38.0,,1.0,,
2025-26,14025105,13,11,Everton,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,5.0,34.0,29.0,63.0,3.0,3.0,22.0,3.0,1.0,,,1.0,1.0,,4.0,6.0,,,0.164245,,,,1.0,,,,,1.0,2.0,,,,,,,90.0,,1.0,,,,,,11.0,,,7.2,,,,195.17176403229,3.0,,,,12.0,,42.0,31.0,73.0,155.505,,0,2.0,84.0,1.0,1.0,,2.0
2025-26,14025105,13,11,Everton,Home,189061,114283,Jack Grealish,jack-grealish,M,False,1.0,,3.0,26.0,8.0,34.0,,,23.0,4.0,,,,,,2.0,7.0,3.0,,,0.409986,,,,0.0,,,,,,1.0,,,,,,,80.0,,,,,,,,15.0,,,6.9,,,,234.44019222842,,5.0,2.0,,4.0,,30.0,10.0,40.0,95.13,,0,2.0,54.0,1.0,1.0,,2.0
2025-26,14025105,13,11,Everton,Home,603922,138001,Tom King,tom-king,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025105,13,11,Everton,Home,856720,229600,Mark Travers,mark-travers,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025105,13,11,Everton,Home,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,False,1.0,,,22.0,4.0,26.0,,,9.0,6.0,,,1.0,,,2.0,3.0,4.0,,,0.258113,0.5134,0.8773,,0.0,1.0,,,,1.0,1.0,,,,,,,90.0,1.0,,,,,,,17.0,,,8.1,,,1.0,83.908198738712,,1.0,5.0,,,,27.0,6.0,33.0,49.77,,3,3.0,54.0,3.0,1.0,,1.0
2025-26,14025105,13,11,Everton,Home,876643,224967,Vitaliy Mykolenko,vitaliy-mykolenko,D,False,1.0,,4.0,29.0,17.0,46.0,3.0,1.0,13.0,3.0,,,,,,,3.0,4.0,,,0.144469,,,1.0,0.0,,,,,4.0,,,,,,,,90.0,,,,,,,,13.0,,,6.7,,,,79.421034450395,4.0,,5.0,,8.0,,36.0,18.0,54.0,39.9,,0,3.0,77.0,,,,2.0
2025-26,14025105,13,11,Everton,Home,914309,440993,Iliman Ndiaye,iliman-ndiaye,M,False,1.0,,,19.0,7.0,26.0,1.0,,19.0,6.0,,,,1.0,,2.0,4.0,5.0,,,0.0724244,0.0244,0.0119,,0.0,,,,,,1.0,,,,,,,80.0,1.0,,,,,,,12.0,,,6.6,,,,234.31128172462,1.0,3.0,3.0,,,,23.0,7.0,30.0,64.155,,1,2.0,52.0,4.0,,3.0,1.0
2025-26,14025105,13,11,Everton,Home,927361,232928,James Garner,james-garner,M,False,,,6.0,55.0,29.0,84.0,,,38.0,4.0,,,,,,,,4.0,,,0.061873,0.0236,,,0.0,,,,,,,,,,,,,90.0,,,,,,,,8.0,,,7.2,,,1.0,310.43412258578,,,5.0,,7.0,,56.0,31.0,87.0,107.835,,1,2.0,100.0,,2.0,,1.0
2025-26,14025105,13,11,Everton,Home,935543,433154,Dwight McNeil,dwight-mcneil,M,True,1.0,,,3.0,1.0,4.0,,,3.0,1.0,,,,,,,1.0,,,,0.0203304,,,1.0,0.0,,,,,,,,,,,,,10.0,,,,,,,,1.0,,,6.5,,,,16.43558482322,,,2.0,,,,3.0,1.0,4.0,10.71,,0,,7.0,,,,
2025-26,14025105,13,11,Everton,Home,987489,486385,Beto,beto,F,True,,,,1.0,,1.0,,,1.0,2.0,,,,,,,2.0,,,,0.00012267,,,1.0,0.0,,,,,,,,,,,,,9.0,,,,,,,,2.0,,,6.2,,,,5.9163532686952,,1.0,,,,,1.0,,1.0,-4.41,,0,,4.0,1.0,,,
2025-26,14025105,13,11,Everton,Home,998253,512462,Jake O'Brien,jake-obrien,D,False,,,1.0,21.0,11.0,32.0,1.0,6.0,7.0,4.0,,,,,,1.0,2.0,8.0,,,0.00634227,,,,0.0,,,,,,,,,,,,,90.0,,1.0,,,,,,15.0,,,6.3,,,,47.075484579008,2.0,,2.0,,3.0,,29.0,12.0,41.0,33.915,,0,2.0,56.0,1.0,,,1.0
2025-26,14025105,13,11,Everton,Home,1017392,502697,Carlos Alcaraz,carlos-alcaraz,M,True,,,3.0,19.0,7.0,26.0,1.0,,6.0,,,,,,,,1.0,,,,0.0133098,0.0942,,,0.0,,,,1.0,,,,,,,,,45.0,,1.0,,,,,,2.0,,,6.6,,,2.0,42.396563169496,,,,,3.0,,21.0,7.0,28.0,26.67,,2,,33.0,,,,
2025-26,14025105,13,11,Everton,Home,1085950,490094,Tim Iroegbunam,tim-iroegbunam,M,False,,,,21.0,3.0,24.0,,,8.0,1.0,,,,,,1.0,1.0,1.0,1.0,,0.018969,,,,0.0,,,,,,,,,,,,,45.0,,,,,,,,3.0,,,5.9,,,,79.015918996272,,,1.0,,,,21.0,3.0,24.0,-1.365,,0,1.0,28.0,1.0,,,1.0
2025-26,14025105,13,11,Everton,Home,1101370,474907,Reece Welch,reece-welch,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025105,13,11,Everton,Home,1144949,491745,Elijah Campbell,elijah-campbell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025105,13,11,Everton,Home,1174472,496661,Tyler Dibling,tyler-dibling,M,True,,,,6.0,1.0,7.0,,,2.0,,,,,,,,,2.0,,,0.0119448,,,,0.0,,,,,2.0,1.0,,,,,,,10.0,,,,,,,,,,,6.8,,,,11.324561448994,,1.0,,,,,6.0,1.0,7.0,9.135,,0,1.0,12.0,,,1.0,
2025-26,14025105,13,11,Everton,Home,1395746,586309,Thierno Barry,thierno-barry,F,False,,,,7.0,1.0,8.0,5.0,4.0,5.0,1.0,,,,2.0,,,8.0,4.0,,,0.0293219,0.2909,,1.0,0.0,,,,,,1.0,,,,,,,87.0,,,,,,,,11.0,,,5.7,,,2.0,30.340050476296,,1.0,,,,,10.0,3.0,13.0,16.905,,2,,23.0,5.0,,,
2025-26,14025105,13,11,Everton,Home,1466124,499300,Adam Aznou,adam-aznou,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025123,14,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,6.0,5.0,11.0,16.0,,,8.0,8.0,,,,,,,,,,,0.00200382,,,,0.0,,0.5009,,,,,,,,,,,90.0,,,,,,,,15.0,,,7.1,2.0,2.0,,53.957131804574,,,,,21.0,,18.0,13.0,31.0,-28.665,,0,,38.0,,,,
2025-26,14025123,14,11,Everton,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,4.0,13.0,14.0,27.0,2.0,2.0,11.0,3.0,,,,1.0,,,3.0,4.0,,,0.157534,,,,0.0,,,,,1.0,1.0,,,,,,,90.0,,1.0,,,,,,13.0,,,7.5,,,,65.965806365565,6.0,,1.0,,11.0,,24.0,14.0,38.0,-27.51,,0,2.0,53.0,1.0,,,1.0
2025-26,14025123,14,11,Everton,Away,189061,114283,Jack Grealish,jack-grealish,M,False,,,1.0,17.0,5.0,22.0,2.0,,20.0,6.0,,,1.0,,,,4.0,3.0,,,0.0800295,0.0914,0.3076,,0.0,1.0,,,,1.0,1.0,,,,,,,90.0,1.0,,,,,,,14.0,,,7.7,,,,202.37931574749,,2.0,2.0,,3.0,,24.0,7.0,31.0,-69.195,,2,,44.0,1.0,3.0,,
2025-26,14025123,14,11,Everton,Away,603922,138001,Tom King,tom-king,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025123,14,11,Everton,Away,856720,229600,Mark Travers,mark-travers,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025123,14,11,Everton,Away,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,False,,,2.0,29.0,9.0,38.0,,1.0,16.0,6.0,,,,1.0,,2.0,4.0,4.0,,,0.0366325,,,1.0,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,,18.0,,,7.1,,,,216.02806025584,,,7.0,,5.0,,37.0,10.0,47.0,-139.545,,0,1.0,64.0,,2.0,,
2025-26,14025123,14,11,Everton,Away,876643,224967,Vitaliy Mykolenko,vitaliy-mykolenko,D,False,,,1.0,10.0,8.0,18.0,,1.0,4.0,2.0,,,,1.0,,,2.0,4.0,,,0.0343933,,,2.0,0.0,,,,,,,,,,,,,90.0,,,,,,,,11.0,,,7.2,,,,27.763520191114,3.0,,3.0,,3.0,,12.0,10.0,22.0,-7.77,,0,3.0,43.0,,,,1.0
2025-26,14025123,14,11,Everton,Away,914309,440993,Iliman Ndiaye,iliman-ndiaye,M,False,,,,18.0,12.0,30.0,,1.0,19.0,6.0,,,,2.0,,1.0,9.0,7.0,,,0.0223099,0.1031,0.182,2.0,0.0,,,,,,,,,,,,,90.0,1.0,,,,,,,17.0,,,6.4,,,,213.42149647406,1.0,5.0,3.0,,,,23.0,13.0,36.0,-110.355,,1,3.0,61.0,3.0,2.0,1.0,2.0
2025-26,14025123,14,11,Everton,Away,927361,232928,James Garner,james-garner,M,False,2.0,,,21.0,13.0,34.0,1.0,3.0,9.0,6.0,,,,1.0,,,4.0,7.0,,,0.129066,0.0098,,2.0,0.0,,,,1.0,,2.0,,,,,,,90.0,,,,,,,,27.0,,,7.2,,,1.0,81.651232438838,3.0,,9.0,,2.0,,28.0,18.0,46.0,-28.77,,1,2.0,77.0,3.0,2.0,,2.0
2025-26,14025123,14,11,Everton,Away,935543,433154,Dwight McNeil,dwight-mcneil,M,True,,,,6.0,3.0,9.0,,,6.0,,,,,,,,1.0,,,1.0,0.0038375,,,1.0,0.0,,,,,,,,,,,,,10.0,,1.0,,,,,,3.0,,,6.4,,,,29.24501627151,,,,,,,7.0,3.0,10.0,15.75,,0,,14.0,2.0,,,
2025-26,14025123,14,11,Everton,Away,987489,486385,Beto,beto,F,True,,,,1.0,1.0,2.0,3.0,4.0,1.0,1.0,,,,,,,5.0,4.0,,,0.00253022,,,1.0,0.0,,,,,,,,,,,,,10.0,,,,,,,,4.0,,,6.6,,,,3.6112492298372,1.0,1.0,,,,,3.0,2.0,5.0,3.255,,0,,8.0,,,,
