season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,totalShots
2013-14,3964801,1,11,Everton,Away,744,15337,Tim Howard,tim-howard,G,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964801,1,11,Everton,Away,1079,6219,Sylvain Distin,sylvain-distin,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964801,1,11,Everton,Away,1161,8378,Leon Osman,leon-osman,M,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964801,1,11,Everton,Away,1890,10466,Johnny Heitinga,johnny-heitinga,D,True,,,,,
2013-14,3964801,1,11,Everton,Away,1924,7525,Steven Pienaar,steven-pienaar,M,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964801,1,11,Everton,Away,3593,26901,Kevin Mirallas,kevin-mirallas,M,False,0.0,0.0,70.0,0.0,0.0
2013-14,3964801,1,11,Everton,Away,9257,18981,Steven Naismith,steven-naismith,F,True,0.0,0.0,20.0,0.0,0.0
2013-14,3964801,1,11,Everton,Away,9766,12745,Leighton Baines,leighton-baines,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964801,1,11,Everton,Away,10507,7645,Phil Jagielka,phil-jagielka,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964801,1,11,Everton,Away,12790,26921,Arouna Koné,arouna-kone,F,True,0.0,0.0,9.0,0.0,0.0
2013-14,3964801,1,11,Everton,Away,14731,28593,Victor Anichebe,victor-anichebe,F,True,0.0,0.0,1.0,0.0,0.0
2013-14,3964801,1,11,Everton,Away,21764,41184,Marouane Fellaini,marouane-fellaini,F,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964801,1,11,Everton,Away,37327,62419,Nikica Jelavić,nikica-jelavic,F,False,0.0,0.0,81.0,0.0,0.0
2013-14,3964801,1,11,Everton,Away,76632,59949,Séamus Coleman,seamus-coleman,D,False,0.0,1.0,90.0,0.0,0.0
2013-14,3964801,1,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,
2013-14,3964801,1,11,Everton,Away,96372,94924,Gerard Deulofeu,gerard-deulofeu,F,True,,,,,
2013-14,3964801,1,11,Everton,Away,98435,88894,Ross Barkley,ross-barkley,M,False,0.0,1.0,90.0,0.0,0.0
2013-14,3964801,1,11,Everton,Away,152077,97299,John Stones,john-stones,D,True,,,,,
2013-14,3964815,2,11,Everton,Home,744,15337,Tim Howard,tim-howard,G,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964815,2,11,Everton,Home,1079,6219,Sylvain Distin,sylvain-distin,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964815,2,11,Everton,Home,1161,8378,Leon Osman,leon-osman,M,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964815,2,11,Everton,Home,1890,10466,Johnny Heitinga,johnny-heitinga,D,True,,,,,
2013-14,3964815,2,11,Everton,Home,1924,7525,Steven Pienaar,steven-pienaar,M,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964815,2,11,Everton,Home,3593,26901,Kevin Mirallas,kevin-mirallas,M,False,0.0,0.0,73.0,0.0,0.0
2013-14,3964815,2,11,Everton,Home,9257,18981,Steven Naismith,steven-naismith,F,True,0.0,0.0,17.0,0.0,0.0
2013-14,3964815,2,11,Everton,Home,9766,12745,Leighton Baines,leighton-baines,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964815,2,11,Everton,Home,10507,7645,Phil Jagielka,phil-jagielka,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964815,2,11,Everton,Home,12790,26921,Arouna Koné,arouna-kone,F,True,0.0,0.0,18.0,0.0,0.0
2013-14,3964815,2,11,Everton,Home,14731,28593,Victor Anichebe,victor-anichebe,F,True,,,,,
2013-14,3964815,2,11,Everton,Home,21764,41184,Marouane Fellaini,marouane-fellaini,F,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964815,2,11,Everton,Home,37327,62419,Nikica Jelavić,nikica-jelavic,F,False,0.0,0.0,72.0,0.0,0.0
2013-14,3964815,2,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964815,2,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,
2013-14,3964815,2,11,Everton,Home,96372,94924,Gerard Deulofeu,gerard-deulofeu,F,True,,,,,
2013-14,3964815,2,11,Everton,Home,98435,88894,Ross Barkley,ross-barkley,M,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964815,2,11,Everton,Home,152077,97299,John Stones,john-stones,D,True,,,,,
2013-14,3964833,3,11,Everton,Away,744,15337,Tim Howard,tim-howard,G,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964833,3,11,Everton,Away,1079,6219,Sylvain Distin,sylvain-distin,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964833,3,11,Everton,Away,1161,8378,Leon Osman,leon-osman,M,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964833,3,11,Everton,Away,1890,10466,Johnny Heitinga,johnny-heitinga,D,True,,,,,
2013-14,3964833,3,11,Everton,Away,1924,7525,Steven Pienaar,steven-pienaar,M,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964833,3,11,Everton,Away,3593,26901,Kevin Mirallas,kevin-mirallas,M,False,0.0,0.0,86.0,0.0,0.0
2013-14,3964833,3,11,Everton,Away,9257,18981,Steven Naismith,steven-naismith,F,True,,,,,
2013-14,3964833,3,11,Everton,Away,9766,12745,Leighton Baines,leighton-baines,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964833,3,11,Everton,Away,10507,7645,Phil Jagielka,phil-jagielka,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964833,3,11,Everton,Away,12790,26921,Arouna Koné,arouna-kone,F,True,0.0,0.0,22.0,0.0,0.0
2013-14,3964833,3,11,Everton,Away,21764,41184,Marouane Fellaini,marouane-fellaini,F,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964833,3,11,Everton,Away,37327,62419,Nikica Jelavić,nikica-jelavic,F,False,0.0,0.0,68.0,0.0,0.0
2013-14,3964833,3,11,Everton,Away,76632,59949,Séamus Coleman,seamus-coleman,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964833,3,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,
2013-14,3964833,3,11,Everton,Away,96372,94924,Gerard Deulofeu,gerard-deulofeu,F,True,0.0,0.0,4.0,0.0,0.0
2013-14,3964833,3,11,Everton,Away,98435,88894,Ross Barkley,ross-barkley,M,False,0.0,0.0,90.0,0.0,0.0
