season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyMiss,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2014-15,5582952,27,11,Everton,Away,98429,80183.0,Luke Garbutt,luke-garbutt,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582952,27,11,Everton,Away,98435,88894.0,Ross Barkley,ross-barkley,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582952,27,11,Everton,Away,124960,87447.0,Muhamed Bešić,muhamed-besic,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,77.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582952,27,11,Everton,Away,152077,97299.0,John Stones,john-stones,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582988,28,11,Everton,Away,544,1632.0,Gareth Barry,gareth-barry,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,60.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582988,28,11,Everton,Away,744,15337.0,Tim Howard,tim-howard,G,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582988,28,11,Everton,Away,1161,8378.0,Leon Osman,leon-osman,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,30.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582988,28,11,Everton,Away,3593,26901.0,Kevin Mirallas,kevin-mirallas,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,7.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582988,28,11,Everton,Away,9257,18981.0,Steven Naismith,steven-naismith,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,83.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582988,28,11,Everton,Away,9692,17349.0,Aaron Lennon,aaron-lennon,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,60.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582988,28,11,Everton,Away,10507,7645.0,Phil Jagielka,phil-jagielka,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582988,28,11,Everton,Away,12790,26921.0,Arouna Koné,arouna-kone,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,30.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582988,28,11,Everton,Away,21073,27707.0,Darron Gibson,darron-gibson,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582988,28,11,Everton,Away,39283,50472.0,James McCarthy,james-mccarthy,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582988,28,11,Everton,Away,42108,43035.0,Antolín Alcaraz,antolin-alcaraz,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582988,28,11,Everton,Away,76632,59949.0,Séamus Coleman,seamus-coleman,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582988,28,11,Everton,Away,78893,66749.0,Romelu Lukaku,romelu-lukaku,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582988,28,11,Everton,Away,93796,78315.0,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582988,28,11,Everton,Away,98429,80183.0,Luke Garbutt,luke-garbutt,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582988,28,11,Everton,Away,98435,88894.0,Ross Barkley,ross-barkley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582988,28,11,Everton,Away,124960,87447.0,Muhamed Bešić,muhamed-besic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582988,28,11,Everton,Away,152077,97299.0,John Stones,john-stones,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583000,29,11,Everton,Home,744,15337.0,Tim Howard,tim-howard,G,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583000,29,11,Everton,Home,1161,8378.0,Leon Osman,leon-osman,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583000,29,11,Everton,Home,9257,18981.0,Steven Naismith,steven-naismith,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583000,29,11,Everton,Home,9692,17349.0,Aaron Lennon,aaron-lennon,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,85.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583000,29,11,Everton,Home,9766,12745.0,Leighton Baines,leighton-baines,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583000,29,11,Everton,Home,10507,7645.0,Phil Jagielka,phil-jagielka,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583000,29,11,Everton,Home,12790,26921.0,Arouna Koné,arouna-kone,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583000,29,11,Everton,Home,21073,27707.0,Darron Gibson,darron-gibson,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583000,29,11,Everton,Home,39283,50472.0,James McCarthy,james-mccarthy,M,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,86.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583000,29,11,Everton,Home,42108,43035.0,Antolín Alcaraz,antolin-alcaraz,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583000,29,11,Everton,Home,76632,59949.0,Séamus Coleman,seamus-coleman,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583000,29,11,Everton,Home,78893,66749.0,Romelu Lukaku,romelu-lukaku,F,False,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,74.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583000,29,11,Everton,Home,93796,78315.0,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583000,29,11,Everton,Home,98429,80183.0,Luke Garbutt,luke-garbutt,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583000,29,11,Everton,Home,98435,88894.0,Ross Barkley,ross-barkley,M,True,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,16.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583000,29,11,Everton,Home,124960,87447.0,Muhamed Bešić,muhamed-besic,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,4.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583000,29,11,Everton,Home,152077,97299.0,John Stones,john-stones,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583000,29,11,Everton,Home,152390,104953.0,Christian Atsu,christian-atsu,M,True,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,5.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583022,30,11,Everton,Away,744,15337.0,Tim Howard,tim-howard,G,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583022,30,11,Everton,Away,1161,8378.0,Leon Osman,leon-osman,M,False,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583022,30,11,Everton,Away,9257,18981.0,Steven Naismith,steven-naismith,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,11.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583022,30,11,Everton,Away,9692,17349.0,Aaron Lennon,aaron-lennon,M,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583022,30,11,Everton,Away,9766,12745.0,Leighton Baines,leighton-baines,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583022,30,11,Everton,Away,10507,7645.0,Phil Jagielka,phil-jagielka,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583022,30,11,Everton,Away,12790,26921.0,Arouna Koné,arouna-kone,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,79.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583022,30,11,Everton,Away,21073,27707.0,Darron Gibson,darron-gibson,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583022,30,11,Everton,Away,39283,50472.0,James McCarthy,james-mccarthy,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583022,30,11,Everton,Away,42108,43035.0,Antolín Alcaraz,antolin-alcaraz,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583022,30,11,Everton,Away,76632,59949.0,Séamus Coleman,seamus-coleman,D,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583022,30,11,Everton,Away,78893,66749.0,Romelu Lukaku,romelu-lukaku,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,67.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583022,30,11,Everton,Away,93796,78315.0,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583022,30,11,Everton,Away,98429,80183.0,Luke Garbutt,luke-garbutt,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583022,30,11,Everton,Away,98435,88894.0,Ross Barkley,ross-barkley,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,23.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583022,30,11,Everton,Away,124960,87447.0,Muhamed Bešić,muhamed-besic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583022,30,11,Everton,Away,152077,97299.0,John Stones,john-stones,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583022,30,11,Everton,Away,1401160,,Guangtai Jiang,jiang-guangtai,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583082,31,11,Everton,Home,544,1632.0,Gareth Barry,gareth-barry,M,False,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583082,31,11,Everton,Home,744,15337.0,Tim Howard,tim-howard,G,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583082,31,11,Everton,Home,1161,8378.0,Leon Osman,leon-osman,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583082,31,11,Everton,Home,1924,7525.0,Steven Pienaar,steven-pienaar,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583082,31,11,Everton,Home,3593,26901.0,Kevin Mirallas,kevin-mirallas,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583082,31,11,Everton,Home,9257,18981.0,Steven Naismith,steven-naismith,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,20.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583082,31,11,Everton,Home,9692,17349.0,Aaron Lennon,aaron-lennon,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583082,31,11,Everton,Home,9766,12745.0,Leighton Baines,leighton-baines,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583082,31,11,Everton,Home,10507,7645.0,Phil Jagielka,phil-jagielka,D,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583082,31,11,Everton,Home,12790,26921.0,Arouna Koné,arouna-kone,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,70.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583082,31,11,Everton,Home,39283,50472.0,James McCarthy,james-mccarthy,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583082,31,11,Everton,Home,42108,43035.0,Antolín Alcaraz,antolin-alcaraz,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583082,31,11,Everton,Home,76632,59949.0,Séamus Coleman,seamus-coleman,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583082,31,11,Everton,Home,93796,78315.0,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583082,31,11,Everton,Home,98429,80183.0,Luke Garbutt,luke-garbutt,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583082,31,11,Everton,Home,98435,88894.0,Ross Barkley,ross-barkley,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,71.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583082,31,11,Everton,Home,124960,87447.0,Muhamed Bešić,muhamed-besic,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,19.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583082,31,11,Everton,Home,152077,97299.0,John Stones,john-stones,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583106,32,11,Everton,Away,544,1632.0,Gareth Barry,gareth-barry,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583106,32,11,Everton,Away,744,15337.0,Tim Howard,tim-howard,G,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583106,32,11,Everton,Away,1161,8378.0,Leon Osman,leon-osman,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,28.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583106,32,11,Everton,Away,1924,7525.0,Steven Pienaar,steven-pienaar,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,62.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583106,32,11,Everton,Away,3593,26901.0,Kevin Mirallas,kevin-mirallas,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,4.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583106,32,11,Everton,Away,9257,18981.0,Steven Naismith,steven-naismith,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,14.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583106,32,11,Everton,Away,9692,17349.0,Aaron Lennon,aaron-lennon,M,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583106,32,11,Everton,Away,9766,12745.0,Leighton Baines,leighton-baines,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583106,32,11,Everton,Away,10507,7645.0,Phil Jagielka,phil-jagielka,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583106,32,11,Everton,Away,12790,26921.0,Arouna Koné,arouna-kone,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,76.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583106,32,11,Everton,Away,39283,50472.0,James McCarthy,james-mccarthy,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583106,32,11,Everton,Away,42108,43035.0,Antolín Alcaraz,antolin-alcaraz,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583106,32,11,Everton,Away,76632,59949.0,Séamus Coleman,seamus-coleman,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583106,32,11,Everton,Away,93796,78315.0,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583106,32,11,Everton,Away,98429,80183.0,Luke Garbutt,luke-garbutt,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583106,32,11,Everton,Away,98435,88894.0,Ross Barkley,ross-barkley,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,86.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583106,32,11,Everton,Away,124960,87447.0,Muhamed Bešić,muhamed-besic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583106,32,11,Everton,Away,152077,97299.0,John Stones,john-stones,D,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583122,33,11,Everton,Home,544,1632.0,Gareth Barry,gareth-barry,M,False,,,8.0,35.0,28.0,63.0,2.0,4.0,8.0,1.0,,,2.0,,5.0,8.0,,,2.0,0.0,0.0,,,2.0,2.0,,90.0,1.0,,0.0,,,,7.8,,,,4.0,,1.0,,15.0,,50.0,33.0,82.0,1.0,3.0,,,1.0,
2014-15,5583122,33,11,Everton,Home,744,15337.0,Tim Howard,tim-howard,G,False,,1.0,4.0,4.0,2.0,6.0,,,12.0,,,,,,,,,,,0.0,0.0,1.0,,,,,90.0,,,0.0,,,,7.0,,1.0,,1.0,,,1.0,19.0,,18.0,3.0,21.0,0.0,,,,,
2014-15,5583122,33,11,Everton,Home,3593,26901.0,Kevin Mirallas,kevin-mirallas,M,False,,,1.0,14.0,7.0,21.0,,,1.0,,,,,1.0,3.0,4.0,,,2.0,0.0,1.0,,,,,,61.0,1.0,,0.0,,,,7.0,,,,,1.0,3.0,,2.0,,19.0,7.0,23.0,1.0,1.0,,2.0,2.0,1.0
2014-15,5583122,33,11,Everton,Home,9036,18267.0,Aiden McGeady,aiden-mcgeady,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583122,33,11,Everton,Home,9257,18981.0,Steven Naismith,steven-naismith,F,True,,,,8.0,3.0,11.0,,,1.0,,,,,,1.0,,,,1.0,0.0,0.0,,,,,,10.0,,,0.0,,,,6.5,,,,,,1.0,,,,12.0,3.0,14.0,0.0,,,,,
2014-15,5583122,33,11,Everton,Home,9692,17349.0,Aaron Lennon,aaron-lennon,M,False,,,4.0,19.0,8.0,27.0,1.0,,1.0,1.0,,,2.0,,3.0,4.0,,,,0.0,0.0,,,,3.0,,90.0,1.0,,0.0,,1.0,,7.7,,,1.0,1.0,1.0,2.0,,4.0,,22.0,8.0,28.0,2.0,2.0,,,1.0,1.0
2014-15,5583122,33,11,Everton,Home,9766,12745.0,Leighton Baines,leighton-baines,D,False,3.0,,1.0,36.0,21.0,54.0,2.0,,8.0,,,1.0,1.0,,3.0,5.0,,,,0.0,0.0,,,1.0,4.0,,90.0,2.0,,0.0,,,,7.7,,,1.0,3.0,1.0,10.0,,8.0,,56.0,22.0,68.0,4.0,2.0,,,2.0,1.0
2014-15,5583122,33,11,Everton,Home,10507,7645.0,Phil Jagielka,phil-jagielka,D,False,,,4.0,5.0,47.0,52.0,4.0,6.0,5.0,,,,2.0,,8.0,8.0,,,3.0,0.0,0.0,,,,,,90.0,,1.0,0.0,,,,7.1,,,1.0,16.0,,,,12.0,,12.0,49.0,61.0,1.0,1.0,,,2.0,
2014-15,5583122,33,11,Everton,Home,12790,26921.0,Arouna Koné,arouna-kone,F,False,,,,18.0,10.0,28.0,9.0,1.0,8.0,1.0,,1.0,,1.0,13.0,3.0,,,1.0,1.0,0.0,,1.0,,3.0,,80.0,1.0,,0.0,,,,7.5,,,2.0,,3.0,1.0,,,,21.0,10.0,30.0,4.0,,,1.0,1.0,1.0
2014-15,5583122,33,11,Everton,Home,39283,50472.0,James McCarthy,james-mccarthy,M,False,,,6.0,17.0,7.0,24.0,3.0,1.0,3.0,,1.0,,,,4.0,3.0,,,1.0,0.0,0.0,,,,1.0,,88.0,,,0.0,,,,6.8,,,2.0,1.0,,1.0,,7.0,,22.0,7.0,28.0,2.0,1.0,,1.0,1.0,
2014-15,5583122,33,11,Everton,Home,42108,43035.0,Antolín Alcaraz,antolin-alcaraz,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583122,33,11,Everton,Home,76632,59949.0,Séamus Coleman,seamus-coleman,D,False,1.0,,2.0,20.0,16.0,35.0,3.0,1.0,6.0,,,,,,3.0,5.0,,,,0.0,0.0,,,,1.0,,90.0,,,0.0,,,,7.0,,,1.0,1.0,2.0,9.0,,3.0,,31.0,17.0,39.0,1.0,1.0,,2.0,1.0,2.0
2014-15,5583122,33,11,Everton,Home,78893,66749.0,Romelu Lukaku,romelu-lukaku,F,True,,,,6.0,1.0,7.0,2.0,1.0,,,1.0,,,2.0,4.0,1.0,,,1.0,0.0,0.0,,,,,,29.0,,,0.0,,,,6.1,,,,,,,,,1.0,7.0,1.0,8.0,0.0,,,1.0,,
2014-15,5583122,33,11,Everton,Home,93796,78315.0,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583122,33,11,Everton,Home,98429,80183.0,Luke Garbutt,luke-garbutt,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583122,33,11,Everton,Home,98435,88894.0,Ross Barkley,ross-barkley,M,False,,,3.0,27.0,21.0,48.0,1.0,2.0,5.0,,1.0,2.0,,1.0,4.0,9.0,,,1.0,0.0,0.0,,,1.0,3.0,,90.0,2.0,,0.0,2.0,,,7.5,,,1.0,,4.0,,,4.0,,32.0,22.0,54.0,5.0,1.0,,2.0,3.0,3.0
2014-15,5583122,33,11,Everton,Home,124960,87447.0,Muhamed Bešić,muhamed-besic,M,True,,,,4.0,,4.0,,,2.0,,,,,,,,,,,0.0,0.0,,,,,,2.0,,1.0,0.0,,,,,,,,,,,,1.0,,5.0,,5.0,0.0,,,,,
2014-15,5583122,33,11,Everton,Home,152077,97299.0,John Stones,john-stones,D,False,,,8.0,9.0,31.0,40.0,2.0,4.0,3.0,,,,,,2.0,7.0,,,,0.0,0.0,,,1.0,,,90.0,,2.0,0.0,,,,7.7,,,,11.0,,,,10.0,,12.0,33.0,45.0,0.0,2.0,,,1.0,
2014-15,5583140,34,11,Everton,Home,544,1632.0,Gareth Barry,gareth-barry,M,False,,,,7.0,11.0,18.0,3.0,,6.0,,,,1.0,1.0,6.0,7.0,,1.0,1.0,0.0,0.0,,,2.0,,,90.0,,2.0,0.0,,,,7.0,,,,5.0,1.0,1.0,,2.0,,12.0,12.0,23.0,0.0,5.0,,,1.0,1.0
