season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352253,1,11,Everton,Home,1004342,461446,Tyler Onyango,tyler-onyango,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352253,1,11,Everton,Home,1005766,461416,Thomas Cannon,cannon-thomas,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352253,1,11,Everton,Home,1020141,243571,Nathan Patterson,nathan-patterson,D,False,,,1.0,17.0,5.0,22.0,2.0,1.0,2.0,,1.0,1.0,1.0,,,5.0,3.0,,,0.0121954,0.3088,0.0,1.0,,,,,1.0,1.0,,,90.0,,,,,,,,25.0,,6.5,,,2.0,,3.0,1.0,2.0,,7.0,,33.0,8.0,39.0,3,2.0,70.0,,,,1.0
2023-24,11352337,2,11,Everton,Away,10589,18892,Ashley Young,ashley-young,D,False,1.0,,,14.0,20.0,33.0,1.0,,8.0,,,,,,,1.0,3.0,1.0,,0.0244691,0.0,0.0,,,,,,,,2.0,,90.0,,,,,,,,14.0,,5.9,,,,,1.0,,5.0,,3.0,,22.0,24.0,41.0,0,2.0,57.0,,1.0,,2.0
2023-24,11352337,2,11,Everton,Away,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,1.0,16.0,5.0,21.0,1.0,,2.0,,,,3.0,,1.0,10.0,3.0,,,0.0255104,0.0864,0.0,5.0,,,,,,1.0,1.0,,89.0,,,,,,,,8.0,,6.4,,,1.0,,,2.0,2.0,,1.0,,20.0,6.0,24.0,1,1.0,34.0,2.0,,2.0,
2023-24,11352337,2,11,Everton,Away,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,,5.0,7.0,12.0,,,6.0,,,,2.0,,,3.0,1.0,,,0.00163149,0.0,0.0,1.0,,,,,,,,,45.0,,,,,,,,2.0,,6.2,,,,,1.0,,,,,,5.0,8.0,13.0,0,1.0,17.0,1.0,,,
2023-24,11352337,2,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,6.0,7.0,31.0,38.0,2.0,3.0,5.0,,,,1.0,,,4.0,4.0,1.0,,0.00570329,0.0,0.0,1.0,,,,,,1.0,,,90.0,,,,,,,,11.0,,5.6,,,,,4.0,,,,13.0,,15.0,34.0,49.0,0,1.0,55.0,,,,1.0
2023-24,11352337,2,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,4.0,2.0,13.0,15.0,,,7.0,,,,,,,1.0,,,,0.0002154,0.0,0.0,1.0,,,-0.9255,,,,,,90.0,,,,1.0,1.0,,,8.0,,6.1,2.0,3.0,,,,,,,11.0,,8.0,14.0,22.0,0,,30.0,,,,
2023-24,11352337,2,11,Everton,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,6.0,9.0,25.0,34.0,,,9.0,,,,,,,,2.0,,,0.00907176,0.2075,0.0,,,,,,,3.0,,,90.0,,1.0,,,,,,6.0,,6.6,,,1.0,,1.0,1.0,,,11.0,,14.0,26.0,40.0,1,,50.0,,1.0,1.0,
2023-24,11352337,2,11,Everton,Away,268903,115382,Neal Maupay,neal-maupay,F,True,,,1.0,6.0,8.0,14.0,1.0,,,,,,,,1.0,2.0,,,,0.0157477,0.097,0.1173,,,,,,,,,,40.0,1.0,,,,,,,7.0,,6.6,,,,,,,,,1.0,,8.0,9.0,17.0,1,,23.0,3.0,,,
2023-24,11352337,2,11,Everton,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,1.0,,,3.0,2.0,4.0,,,,,,,1.0,,,1.0,1.0,,,0.0737161,0.0,0.0,,,,,,,,1.0,,50.0,,,,,,,,8.0,,6.3,,,,,,,4.0,,1.0,1.0,10.0,2.0,8.0,0,1.0,14.0,,,,
2023-24,11352337,2,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,3.0,,3.0,4.0,1.0,2.0,,,,,,,5.0,1.0,,,0.00093107,0.0,0.0,2.0,,,,,,,,,38.0,,,,,,,,2.0,,6.5,,,,,,,,,,,4.0,,4.0,0,,5.0,1.0,,,
2023-24,11352337,2,11,Everton,Away,754698,198826,Ben Godfrey,ben-godfrey,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352337,2,11,Everton,Away,827064,220307,Arnaut Danjuma,arnaut-danjuma,F,True,,,,8.0,8.0,16.0,,,2.0,,,3.0,,,2.0,2.0,4.0,,,0.119219,0.1829,0.0839,,,,,,,,,,52.0,1.0,,,,,,,8.0,,6.8,,,,,,2.0,1.0,,,,9.0,9.0,17.0,4,,33.0,4.0,2.0,2.0,
2023-24,11352337,2,11,Everton,Away,876643,224967,Vitaliy Mykolenko,vitaliy-mykolenko,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352337,2,11,Everton,Away,923973,449871,Amadou Onana,amadou-onana,M,False,,,1.0,16.0,19.0,35.0,,3.0,6.0,,,,2.0,,,2.0,5.0,,,0.0188294,0.0,0.0,,,,,,,,,,90.0,,,,,,,,10.0,,6.5,,,,,1.0,,,,4.0,,23.0,19.0,42.0,0,1.0,53.0,2.0,1.0,,1.0
2023-24,11352337,2,11,Everton,Away,927361,232928,James Garner,james-garner,M,False,1.0,,2.0,16.0,10.0,25.0,1.0,1.0,5.0,,,,1.0,,,3.0,6.0,,,0.141263,0.0262,0.0,1.0,,,,,,,1.0,,90.0,,1.0,,,,,,7.0,,7.0,,,1.0,,1.0,1.0,3.0,,4.0,,22.0,10.0,29.0,1,2.0,42.0,1.0,2.0,1.0,1.0
2023-24,11352337,2,11,Everton,Away,930666,222627,João Virgínia,joao-virginia,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352337,2,11,Everton,Away,979563,480455,Jarrad Branthwaite,jarrad-branthwaite,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352337,2,11,Everton,Away,998832,461421,Lewis Dobbin,lewis-dobbin,F,True,,,,4.0,4.0,8.0,,,2.0,,,,2.0,,1.0,5.0,5.0,,,0.00442324,0.0,0.0,,,,,,,,1.0,,45.0,,,,,,,,11.0,,6.6,,,,,,5.0,2.0,,,,7.0,6.0,11.0,0,1.0,29.0,3.0,1.0,3.0,1.0
2023-24,11352337,2,11,Everton,Away,1004342,461446,Tyler Onyango,tyler-onyango,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352337,2,11,Everton,Away,1005766,461416,Thomas Cannon,cannon-thomas,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352337,2,11,Everton,Away,1020141,243571,Nathan Patterson,nathan-patterson,D,False,,,4.0,16.0,20.0,36.0,,,3.0,,,1.0,1.0,,2.0,4.0,4.0,,,0.0724246,0.0257,0.0,1.0,,,,,,1.0,1.0,,90.0,,,,,,,,14.0,,6.5,,,,,,,1.0,,7.0,,24.0,21.0,44.0,1,4.0,62.0,,,,4.0
2023-24,11352495,3,11,Everton,Home,10343,11948,Andy Lonergan,andy-lonergan,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352495,3,11,Everton,Home,10589,18892,Ashley Young,ashley-young,D,False,4.0,,2.0,24.0,18.0,38.0,2.0,,5.0,1.0,,,1.0,,2.0,5.0,2.0,,,0.316813,0.0,0.0,,,,,,,1.0,3.0,,90.0,,,,,,,,20.0,,7.1,,,,,2.0,,11.0,,5.0,,38.0,19.0,46.0,0,1.0,76.0,1.0,1.0,,
2023-24,11352495,3,11,Everton,Home,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,1.0,23.0,3.0,26.0,1.0,2.0,2.0,,1.0,,1.0,,1.0,4.0,11.0,,,0.0992573,0.2101,0.3171,,,,,,,1.0,1.0,,90.0,1.0,,,,,,,11.0,,7.4,,,,,,2.0,1.0,,1.0,1.0,28.0,3.0,30.0,1,6.0,52.0,4.0,2.0,1.0,3.0
2023-24,11352495,3,11,Everton,Home,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,1.0,34.0,14.0,48.0,,,8.0,,,,,,2.0,3.0,7.0,,,0.0399693,0.0,0.0,1.0,,,,,,1.0,,,89.0,,1.0,,,,,,6.0,,7.4,,,,,,2.0,,,1.0,,36.0,16.0,52.0,0,2.0,65.0,,3.0,2.0,2.0
2023-24,11352495,3,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,True,,,,1.0,,1.0,1.0,1.0,,,,,,,1.0,2.0,1.0,,,0.00238857,0.0,0.0,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,2.0,,2.0,0,,3.0,,,,
2023-24,11352495,3,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,1.0,8.0,5.0,18.0,23.0,,,9.0,,,,,,,,,,,0.00598688,0.0,0.0,,,,0.1308,,,,,,90.0,,,,,,,,13.0,,6.9,,2.0,,,,,,1.0,21.0,,16.0,20.0,36.0,0,,41.0,,,,
2023-24,11352495,3,11,Everton,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,1.0,,3.0,20.0,22.0,41.0,1.0,2.0,9.0,,1.0,,,,2.0,5.0,4.0,,,0.0175971,0.1805,0.0,2.0,,,,,,3.0,,,90.0,,2.0,,,,,,10.0,,7.2,,,1.0,,2.0,,1.0,,7.0,,26.0,24.0,49.0,1,2.0,67.0,,,,1.0
2023-24,11352495,3,11,Everton,Home,268903,115382,Neal Maupay,neal-maupay,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352495,3,11,Everton,Home,754698,198826,Ben Godfrey,ben-godfrey,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352495,3,11,Everton,Home,827064,220307,Arnaut Danjuma,arnaut-danjuma,F,False,,,,9.0,3.0,12.0,,1.0,3.0,,2.0,,1.0,,2.0,4.0,2.0,,,0.00600124,0.5109,0.9315,1.0,,,,,1.0,,,,89.0,3.0,,,,,,,7.0,,6.4,,,2.0,,,,1.0,,,,13.0,4.0,16.0,5,,25.0,,1.0,,
2023-24,11352495,3,11,Everton,Home,876643,224967,Vitaliy Mykolenko,vitaliy-mykolenko,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352495,3,11,Everton,Home,923973,449871,Amadou Onana,amadou-onana,M,False,,,3.0,21.0,10.0,31.0,3.0,3.0,4.0,1.0,,1.0,1.0,,1.0,5.0,11.0,,,0.195073,0.0538,0.0,1.0,,,,,,1.0,1.0,,90.0,,,,,,,,7.0,,7.5,,,,,,1.0,,,3.0,,25.0,12.0,37.0,1,4.0,49.0,,3.0,1.0,3.0
2023-24,11352495,3,11,Everton,Home,927361,232928,James Garner,james-garner,M,False,1.0,,,20.0,4.0,23.0,,,5.0,2.0,,,,,,2.0,3.0,,,0.220219,0.0564,0.0337,2.0,,,,,,1.0,2.0,,90.0,1.0,,,,,,,9.0,,7.5,,,1.0,,,,3.0,,1.0,,26.0,5.0,28.0,2,3.0,46.0,1.0,,,1.0
2023-24,11352495,3,11,Everton,Home,930666,222627,João Virgínia,joao-virginia,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352495,3,11,Everton,Home,979563,480455,Jarrad Branthwaite,jarrad-branthwaite,D,False,,,3.0,23.0,25.0,48.0,,3.0,10.0,,,,,,,1.0,4.0,,,0.152699,0.2206,0.0197,1.0,,,,,,2.0,,,90.0,1.0,1.0,,,,,,11.0,,7.4,,,2.0,,2.0,,,,10.0,,29.0,29.0,58.0,3,1.0,70.0,1.0,,,1.0
2023-24,11352495,3,11,Everton,Home,998832,461421,Lewis Dobbin,lewis-dobbin,F,False,,,,8.0,1.0,9.0,,1.0,3.0,,1.0,,1.0,,1.0,6.0,6.0,,,0.00499037,0.0652,0.2241,1.0,,,,,,,,,66.0,1.0,,,,,,,13.0,,6.6,,,,,,5.0,3.0,,,,13.0,1.0,11.0,1,1.0,31.0,3.0,2.0,2.0,1.0
2023-24,11352495,3,11,Everton,Home,1004342,461446,Tyler Onyango,tyler-onyango,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352495,3,11,Everton,Home,1005766,461416,Thomas Cannon,cannon-thomas,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352495,3,11,Everton,Home,1020141,243571,Nathan Patterson,nathan-patterson,D,False,1.0,,,15.0,15.0,29.0,1.0,,8.0,,,,,,,2.0,7.0,,,0.0485437,0.0,0.0,,,,,,,,1.0,,90.0,,,,,,,,20.0,,6.9,,,,,1.0,1.0,7.0,,3.0,,27.0,16.0,36.0,0,6.0,67.0,4.0,1.0,,4.0
2023-24,11352495,3,11,Everton,Home,1145627,491012,Youssef Chermiti,youssef-chermiti,F,True,,,,2.0,2.0,4.0,1.0,1.0,,,,1.0,,,,3.0,2.0,,,0.0250939,0.0549,0.0,1.0,,,,,,,,,24.0,,,,,,,,5.0,,6.4,,,,,,1.0,,,,,3.0,2.0,5.0,1,,11.0,3.0,1.0,,
2023-24,11352597,4,11,Everton,Away,10343,11948,Andy Lonergan,andy-lonergan,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352597,4,11,Everton,Away,10589,18892,Ashley Young,ashley-young,D,False,4.0,,1.0,24.0,17.0,37.0,2.0,1.0,11.0,,,,3.0,,,7.0,8.0,,,0.135524,0.0729,0.1039,1.0,,,,,,1.0,2.0,,90.0,1.0,,,,,,,33.0,,7.3,,,,,2.0,1.0,9.0,,6.0,,46.0,23.0,60.0,1,4.0,101.0,,3.0,,4.0
2023-24,11352597,4,11,Everton,Away,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,2.0,18.0,19.0,37.0,2.0,1.0,8.0,,1.0,1.0,1.0,,1.0,5.0,3.0,,,0.0317533,1.0729,1.9107,2.0,,1.0,,,,,2.0,,90.0,3.0,,,,,,,12.0,,7.6,,,,,,1.0,1.0,,3.0,1.0,28.0,19.0,46.0,4,1.0,60.0,1.0,,1.0,1.0
2023-24,11352597,4,11,Everton,Away,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,2.0,26.0,24.0,50.0,1.0,,8.0,,,,,,1.0,4.0,6.0,,,0.0184259,0.0,0.0,1.0,,,,,,1.0,,,90.0,,,,,,,,10.0,,7.1,,,,,,2.0,,,2.0,,30.0,27.0,57.0,0,3.0,70.0,1.0,2.0,1.0,3.0
2023-24,11352597,4,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,2.0,5.0,4.0,9.0,13.0,,,15.0,,,,,,,,,,,0.00569926,0.0,0.0,,,,-0.0237,2.0,,,,,90.0,,,1.0,,,,,16.0,,7.6,6.0,6.0,,,1.0,,,2.0,20.0,,19.0,10.0,29.0,0,,47.0,,,,
2023-24,11352597,4,11,Everton,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,5.0,19.0,24.0,43.0,1.0,2.0,5.0,,,,,,,1.0,5.0,,,0.00391596,0.0,0.0,,,,,,,1.0,,1.0,89.0,,1.0,,,,,,10.0,,7.0,,,,,4.0,,,,11.0,,28.0,25.0,53.0,0,3.0,65.0,,,,1.0
2023-24,11352597,4,11,Everton,Away,754698,198826,Ben Godfrey,ben-godfrey,D,True,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,1.0,,,,0.0001403,0.0,0.0,1.0,,,,,,,,,8.0,,,,,,,,1.0,,6.5,,,,,,,,,2.0,,2.0,1.0,3.0,0,,4.0,,,,
2023-24,11352597,4,11,Everton,Away,827064,220307,Arnaut Danjuma,arnaut-danjuma,F,False,,,,15.0,4.0,19.0,2.0,1.0,8.0,,1.0,2.0,,,,3.0,5.0,,,0.0218546,1.1,1.6659,1.0,,1.0,,,,,1.0,,90.0,2.0,,,,,,,8.0,,7.5,,,1.0,,,1.0,1.0,,1.0,1.0,20.0,7.0,26.0,5,1.0,37.0,,2.0,1.0,
2023-24,11352597,4,11,Everton,Away,876643,224967,Vitaliy Mykolenko,vitaliy-mykolenko,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352597,4,11,Everton,Away,923973,449871,Amadou Onana,amadou-onana,M,False,,,2.0,22.0,15.0,37.0,1.0,6.0,2.0,1.0,,1.0,,,,3.0,11.0,,,0.0197138,0.0467,0.0,2.0,,,,,,,1.0,,90.0,,,,,,,,12.0,,7.2,,,,,2.0,,2.0,,3.0,,30.0,16.0,44.0,1,2.0,58.0,2.0,3.0,,2.0
2023-24,11352597,4,11,Everton,Away,927361,232928,James Garner,james-garner,M,False,,,,6.0,3.0,9.0,,,3.0,,,,,,,3.0,3.0,,,0.0125985,0.0,0.0,1.0,,,,,,,1.0,,75.0,,,,,,,,11.0,,6.6,,,,,,2.0,4.0,,2.0,,13.0,4.0,13.0,0,2.0,25.0,,1.0,,2.0
2023-24,11352597,4,11,Everton,Away,930666,222627,João Virgínia,joao-virginia,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352597,4,11,Everton,Away,935543,433154,Dwight McNeil,dwight-mcneil,M,True,,,1.0,6.0,1.0,7.0,,,1.0,,,1.0,,,3.0,4.0,,,,0.00574641,0.0378,0.0,1.0,,,,,,1.0,,,15.0,,,,,,,,4.0,,6.4,,,,,,,,,1.0,,7.0,1.0,8.0,1,,14.0,,,,
2023-24,11352597,4,11,Everton,Away,979563,480455,Jarrad Branthwaite,jarrad-branthwaite,D,False,,,2.0,11.0,30.0,41.0,4.0,6.0,7.0,,,,,,,6.0,9.0,,,0.00175874,0.0,0.0,2.0,,,,,,2.0,,,90.0,,,,,,,,6.0,,6.8,,,,,4.0,,,,2.0,,14.0,33.0,47.0,0,3.0,58.0,,,,3.0
2023-24,11352597,4,11,Everton,Away,987489,486385,Beto,beto,F,False,,,,9.0,1.0,10.0,5.0,2.0,,1.0,,2.0,1.0,,2.0,11.0,11.0,,,0.0477012,0.2615,0.0,,,,,,,,1.0,,90.0,,,,,,,,17.0,,7.5,,,2.0,,3.0,9.0,3.0,,,,18.0,1.0,16.0,4,3.0,47.0,3.0,,6.0,1.0
2023-24,11352597,4,11,Everton,Away,1004342,461446,Tyler Onyango,tyler-onyango,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352597,4,11,Everton,Away,1020141,243571,Nathan Patterson,nathan-patterson,D,False,1.0,,5.0,23.0,22.0,44.0,1.0,,5.0,1.0,,,2.0,1.0,,6.0,2.0,,,0.464232,0.0,0.0,1.0,1.0,,,,,1.0,2.0,1.0,90.0,,1.0,,,,,,21.0,,7.8,,,,,1.0,3.0,4.0,,6.0,,37.0,24.0,57.0,0,1.0,87.0,2.0,,1.0,1.0
