season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352252,1,102,Luton_Town,Away,197848,108796,Tom Lockyer,tom-lockyer,D,False,,,3.0,6.0,7.0,13.0,,2.0,5.0,,,,1.0,,,3.0,6.0,,,0.00359054,0.0,0.0,1.0,,,,,,1.0,,1.0,90.0,,1.0,,1.0,,,8.0,,6.2,,,,,6.0,1.0,,,7.0,,9.0,10.0,19.0,0,2.0,36.0,,2.0,,2.0
2023-24,11352252,1,102,Luton_Town,Away,369674,165183,Amari'i Bell,amarii-bell,D,False,,,2.0,5.0,12.0,17.0,1.0,,3.0,,,,,,,3.0,3.0,,,0.00231406,0.0,0.0,,,,,,,2.0,,,90.0,,1.0,,,,,4.0,,6.3,,,,,4.0,2.0,,,3.0,,6.0,13.0,19.0,0,3.0,37.0,,,,2.0
2023-24,11352252,1,102,Luton_Town,Away,841005,208904,Mads Andersen,mads-andersen,D,False,,,3.0,7.0,9.0,16.0,1.0,,3.0,,,,,,,5.0,1.0,,,0.00502733,0.0,0.0,4.0,,,,,,1.0,,,76.0,,1.0,,,,,2.0,,6.5,,,,,6.0,,,,3.0,,7.0,10.0,17.0,0,1.0,29.0,1.0,,,1.0
2023-24,11352252,1,102,Luton_Town,Away,931304,232351,Ryan Giles,ryan-giles,D,False,5.0,,2.0,9.0,4.0,8.0,,1.0,3.0,,,,1.0,,,2.0,4.0,,,0.275219,0.0,0.0,,,,,,,,2.0,,90.0,,,,,,,22.0,,6.7,,,,,4.0,1.0,14.0,,6.0,,24.0,9.0,19.0,0,2.0,48.0,,1.0,,2.0
2023-24,11352252,1,102,Luton_Town,Away,1923294,552030,Aidan Francis Clarke,francis-clarke-aidan,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11626262,2,102,Luton_Town,Home,197848,108796,Tom Lockyer,tom-lockyer,D,False,,,6.0,15.0,18.0,33.0,3.0,6.0,11.0,,,1.0,1.0,,,5.0,9.0,,,0.00530431,0.0752,0.0,1.0,,,,,,2.0,,,90.0,,,,,,,17.0,,6.9,,,1.0,,5.0,,,,14.0,,23.0,27.0,50.0,2,2.0,68.0,,1.0,,1.0
2023-24,11626262,2,102,Luton_Town,Home,369674,165183,Amari'i Bell,amarii-bell,D,False,,,,,3.0,3.0,,,1.0,,,,,,,,,,,3.349e-05,0.0,0.0,,,,,,,,,,21.0,,,,,,,4.0,,6.5,,,,,,,,,2.0,,1.0,6.0,7.0,0,,8.0,,,,
2023-24,11626262,2,102,Luton_Town,Home,372342,156658,Reece Burke,reece-burke,D,True,,,4.0,12.0,2.0,14.0,,5.0,2.0,,,,2.0,,,3.0,7.0,,,0.0802037,0.0473,0.0452,1.0,1.0,,,,,,1.0,,69.0,1.0,,,,,,12.0,,7.0,,,,,1.0,1.0,1.0,,5.0,,17.0,4.0,20.0,1,1.0,31.0,2.0,,1.0,1.0
2023-24,11626262,2,102,Luton_Town,Home,825550,611011,Joe Johnson,joe-johnson,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11626262,2,102,Luton_Town,Home,841005,208904,Mads Andersen,mads-andersen,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
