season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2020-21,8896924,2,6,Tottenham_Hotspur,Away,361798,194252,Steven Bergwijn,steven-bergwijn,M,True,,,,2.0,2.0,4.0,,,1.0,,,,,,,2.0,,,,2.0,,,,,,1.0,,11.0,,,,,,,,,6.5,,,,,,,,,,,2.0,2.0,4.0,0,,4.0,,,,
2020-21,8896924,2,6,Tottenham_Hotspur,Away,545780,157668,Harry Winks,harry-winks,M,False,,,2.0,12.0,30.0,42.0,,1.0,3.0,,,,1.0,,,2.0,4.0,,,1.0,,,,,,,,90.0,,1.0,,,,,14.0,,6.5,,,,,1.0,,,,9.0,,21.0,35.0,56.0,0,1.0,62.0,,2.0,,
2020-21,8896924,2,6,Tottenham_Hotspur,Away,798835,200826,Giovani Lo Celso,lo-celso-giovani,M,True,,,2.0,16.0,8.0,24.0,,1.0,1.0,,,1.0,2.0,,,6.0,4.0,,,2.0,,,,,,1.0,,45.0,,,,,,,8.0,,6.2,,,,,,3.0,,,4.0,,21.0,9.0,30.0,1,,37.0,,2.0,1.0,
2020-21,8896924,2,6,Tottenham_Hotspur,Away,845486,231372,Tanguy Ndombélé,tanguy-ndombele,M,False,,,,8.0,7.0,15.0,,1.0,3.0,,,,,,,1.0,5.0,,,1.0,,,,,,,,45.0,,,,,,,10.0,,6.6,,,,,1.0,2.0,,,1.0,,14.0,8.0,22.0,0,,31.0,1.0,2.0,2.0,
2020-21,8896939,3,6,Tottenham_Hotspur,Home,122702,62974,Erik Lamela,erik-lamela,M,True,,,,8.0,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,11.0,1.0,,,,,,,,6.6,,,,,,,,,,,8.0,1.0,9.0,1,,10.0,,,,
2020-21,8896939,3,6,Tottenham_Hotspur,Home,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,1.0,,5.0,64.0,32.0,95.0,1.0,1.0,6.0,1.0,,1.0,1.0,,,7.0,2.0,,,4.0,,,,,1.0,2.0,,90.0,,,,,,,16.0,,6.8,,,,,2.0,1.0,1.0,,11.0,,75.0,34.0,108.0,1,1.0,121.0,2.0,,,
2020-21,8896939,3,6,Tottenham_Hotspur,Home,361798,194252,Steven Bergwijn,steven-bergwijn,M,True,1.0,,,19.0,6.0,24.0,,,3.0,,,,,,2.0,2.0,4.0,,,,,,,,,1.0,,45.0,1.0,,,,,,6.0,,7.0,,,,,,1.0,3.0,,,,22.0,6.0,25.0,1,2.0,36.0,1.0,1.0,1.0,1.0
2020-21,8896939,3,6,Tottenham_Hotspur,Home,545780,157668,Harry Winks,harry-winks,M,False,,,4.0,61.0,29.0,90.0,,,7.0,,,,2.0,,2.0,4.0,4.0,,,,,,,,,1.0,,90.0,,1.0,,,,,7.0,,6.9,,,,,1.0,,,,6.0,,65.0,29.0,94.0,0,3.0,103.0,1.0,1.0,,3.0
2020-21,8896939,3,6,Tottenham_Hotspur,Home,798835,200826,Giovani Lo Celso,lo-celso-giovani,M,False,2.0,,2.0,36.0,8.0,42.0,2.0,2.0,3.0,,,,,,2.0,7.0,5.0,,,2.0,,,,,,2.0,,77.0,3.0,,,,,,18.0,,7.5,,,1.0,,,2.0,5.0,,2.0,,48.0,9.0,52.0,4,,74.0,2.0,2.0,1.0,
2020-21,8896939,3,6,Tottenham_Hotspur,Home,845486,231372,Tanguy Ndombélé,tanguy-ndombele,M,True,,,2.0,14.0,3.0,17.0,2.0,,,,,,,,1.0,3.0,1.0,,,,,,,,,,,13.0,,,,,,,3.0,,6.5,,,,,,1.0,,,2.0,,16.0,3.0,19.0,0,,23.0,,,1.0,
2020-21,8896939,3,6,Tottenham_Hotspur,Home,862055,195774,Gedson Fernandes,gedson-fernandes,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896904,4,6,Tottenham_Hotspur,Away,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,,,1.0,22.0,44.0,66.0,1.0,,6.0,,,,1.0,,,3.0,5.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,2.0,,7.2,,,,,2.0,1.0,,,2.0,,23.0,44.0,67.0,0,3.0,80.0,1.0,1.0,1.0,1.0
2020-21,8896904,4,6,Tottenham_Hotspur,Away,122702,62974,Erik Lamela,erik-lamela,M,False,,,1.0,6.0,6.0,12.0,1.0,,2.0,1.0,,2.0,,,1.0,4.0,6.0,,,2.0,,,,,1.0,1.0,,45.0,,,,,,,7.0,,7.2,,,,,,4.0,1.0,,1.0,,9.0,7.0,15.0,2,2.0,29.0,2.0,,4.0,
2020-21,8896904,4,6,Tottenham_Hotspur,Away,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,9.0,39.0,59.0,98.0,,,6.0,1.0,,,3.0,,,5.0,5.0,,,2.0,1.0,,,,2.0,2.0,,90.0,,,,,,,7.0,,7.7,,,1.0,,1.0,,,,13.0,,43.0,61.0,104.0,1,3.0,114.0,1.0,2.0,,2.0
2020-21,8896904,4,6,Tottenham_Hotspur,Away,198028,108823,Dele Alli,dele-alli,M,True,,,,5.0,14.0,19.0,,,4.0,,,,,,,,2.0,,,,,,,,,,,21.0,,,,,,,3.0,,6.9,,,1.0,,,,,,,,8.0,14.0,22.0,1,1.0,25.0,,1.0,,1.0
2020-21,8896904,4,6,Tottenham_Hotspur,Away,545780,157668,Harry Winks,harry-winks,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896904,4,6,Tottenham_Hotspur,Away,845486,231372,Tanguy Ndombélé,tanguy-ndombele,M,False,,,1.0,28.0,15.0,43.0,,,2.0,,,1.0,1.0,,1.0,4.0,5.0,,,1.0,,1.0,,,2.0,1.0,,69.0,1.0,,,,,,11.0,,7.7,,,1.0,,,3.0,,,1.0,,34.0,15.0,49.0,3,3.0,70.0,3.0,,2.0,2.0
2020-21,8896878,5,6,Tottenham_Hotspur,Home,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,,,2.0,19.0,23.0,42.0,3.0,,6.0,,,,,,1.0,5.0,7.0,,,1.0,,,,,2.0,1.0,,90.0,,2.0,,,,,6.0,,7.3,,,,,1.0,1.0,,,3.0,,21.0,25.0,46.0,0,5.0,61.0,1.0,1.0,1.0,3.0
2020-21,8896878,5,6,Tottenham_Hotspur,Home,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,,24.0,45.0,69.0,3.0,3.0,7.0,,,,,,,6.0,5.0,,,2.0,,,,,,1.0,,90.0,,,,,,,10.0,,6.6,,,,,3.0,1.0,,,3.0,,31.0,46.0,77.0,0,2.0,87.0,1.0,1.0,,1.0
2020-21,8896878,5,6,Tottenham_Hotspur,Home,361798,194252,Steven Bergwijn,steven-bergwijn,M,False,,,,10.0,6.0,16.0,,1.0,3.0,,,,2.0,,,5.0,4.0,,,,,,,,1.0,,,72.0,,,,,,,10.0,,6.3,,,1.0,,,4.0,,,,,12.0,7.0,19.0,1,,32.0,4.0,2.0,1.0,
2020-21,8896878,5,6,Tottenham_Hotspur,Home,545780,157668,Harry Winks,harry-winks,M,True,,,,2.0,4.0,6.0,1.0,,2.0,,,,,,,2.0,,,,1.0,,,,,,,,17.0,,,,,,,2.0,,6.1,,,,,1.0,,,,1.0,,3.0,5.0,8.0,0,,10.0,,,,
2020-21,8896878,5,6,Tottenham_Hotspur,Home,845486,231372,Tanguy Ndombélé,tanguy-ndombele,M,False,,,,27.0,13.0,40.0,1.0,,8.0,,,,,,2.0,3.0,6.0,,,,,,,,,,,73.0,,,,,,,11.0,,7.0,,,,,1.0,2.0,,,,,34.0,13.0,47.0,0,2.0,63.0,1.0,2.0,2.0,1.0
2020-21,8896877,6,6,Tottenham_Hotspur,Away,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,,,1.0,19.0,28.0,47.0,2.0,,3.0,,,,,,,6.0,1.0,,,4.0,,,,,4.0,,,90.0,,,,,,,4.0,,6.8,,,,,,,,,1.0,,20.0,30.0,50.0,0,1.0,60.0,1.0,,,
2020-21,8896877,6,6,Tottenham_Hotspur,Away,122702,62974,Erik Lamela,erik-lamela,M,True,1.0,,1.0,11.0,3.0,13.0,1.0,1.0,1.0,,,,,,1.0,2.0,3.0,,,,,,,,2.0,3.0,,33.0,1.0,,,,,,8.0,,7.3,,,,,1.0,1.0,4.0,,1.0,,17.0,3.0,16.0,1,1.0,30.0,1.0,,1.0,1.0
2020-21,8896877,6,6,Tottenham_Hotspur,Away,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,4.0,54.0,42.0,96.0,3.0,2.0,5.0,,,,2.0,,2.0,7.0,6.0,,,,,,,,1.0,,,90.0,,,,,,,18.0,,6.7,,,,,,,,,9.0,,62.0,47.0,109.0,0,3.0,120.0,2.0,1.0,,2.0
2020-21,8896877,6,6,Tottenham_Hotspur,Away,798835,200826,Giovani Lo Celso,lo-celso-giovani,M,True,,,,11.0,3.0,14.0,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,11.0,1.0,,,,,,,,6.7,,,,,,,,,,,11.0,3.0,14.0,1,,15.0,,,,
2020-21,8896877,6,6,Tottenham_Hotspur,Away,845486,231372,Tanguy Ndombélé,tanguy-ndombele,M,False,,,2.0,32.0,8.0,40.0,1.0,,5.0,,,1.0,,,1.0,5.0,5.0,,,,,,,,1.0,1.0,,79.0,,,,,,,12.0,,6.8,,,,,,6.0,,,3.0,,37.0,10.0,47.0,1,,60.0,1.0,2.0,3.0,
2020-21,8897002,7,6,Tottenham_Hotspur,Home,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,,,,8.0,12.0,20.0,1.0,1.0,8.0,,,,,,1.0,2.0,2.0,,,,,,,,2.0,,,90.0,,,,,,,8.0,,6.5,,,,,1.0,,,,2.0,,11.0,14.0,25.0,0,,34.0,2.0,1.0,,
2020-21,8897002,7,6,Tottenham_Hotspur,Home,122702,62974,Erik Lamela,erik-lamela,M,False,,,,11.0,4.0,15.0,2.0,2.0,5.0,,,,,,,4.0,5.0,,,2.0,,,,1.0,,,,70.0,,,,,,,11.0,,6.9,,,2.0,,,1.0,1.0,,,,17.0,6.0,22.0,2,1.0,32.0,3.0,1.0,1.0,
2020-21,8897002,7,6,Tottenham_Hotspur,Home,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,3.0,24.0,26.0,50.0,,1.0,8.0,,,,,,1.0,3.0,4.0,,,1.0,,,,,2.0,,,90.0,,,,,,,9.0,,6.9,,,,,2.0,1.0,,,5.0,,29.0,27.0,56.0,0,3.0,67.0,,,,2.0
2020-21,8897002,7,6,Tottenham_Hotspur,Home,545780,157668,Harry Winks,harry-winks,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897002,7,6,Tottenham_Hotspur,Home,798835,200826,Giovani Lo Celso,lo-celso-giovani,M,True,1.0,,,8.0,,7.0,2.0,1.0,2.0,,,,1.0,,1.0,5.0,3.0,,,1.0,,,,,,2.0,,26.0,,,,,,,7.0,,6.8,,,1.0,,,,1.0,,1.0,,10.0,3.0,12.0,1,2.0,20.0,1.0,,,1.0
2020-21,8897002,7,6,Tottenham_Hotspur,Home,845486,231372,Tanguy Ndombélé,tanguy-ndombele,M,False,,,,11.0,5.0,16.0,,,1.0,,,,1.0,,2.0,5.0,3.0,,,2.0,,,,,,,,64.0,,,,,,,11.0,,6.2,,,,,,1.0,,,1.0,,16.0,5.0,21.0,0,1.0,31.0,3.0,1.0,1.0,
2020-21,8896851,8,6,Tottenham_Hotspur,Away,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,,,2.0,12.0,19.0,31.0,2.0,,3.0,,,,1.0,,1.0,5.0,1.0,,,1.0,,,,,1.0,,,78.0,,,,,,,7.0,,6.5,,,,,1.0,,,,2.0,,14.0,20.0,34.0,0,1.0,42.0,3.0,,,1.0
2020-21,8896851,8,6,Tottenham_Hotspur,Away,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,2.0,34.0,24.0,58.0,1.0,,8.0,,,,1.0,,1.0,4.0,10.0,,,,,,,,,,,90.0,,,,,,,15.0,,7.2,,,,,3.0,1.0,,,5.0,,42.0,28.0,70.0,0,7.0,88.0,1.0,3.0,,3.0
2020-21,8896851,8,6,Tottenham_Hotspur,Away,798835,200826,Giovani Lo Celso,lo-celso-giovani,M,True,,,1.0,11.0,1.0,12.0,2.0,1.0,4.0,,1.0,,1.0,,1.0,5.0,6.0,,,1.0,,,,,,,,26.0,,,,,,,7.0,,6.6,,,1.0,,,1.0,1.0,,1.0,,14.0,3.0,16.0,1,2.0,25.0,1.0,2.0,1.0,2.0
2020-21,8896851,8,6,Tottenham_Hotspur,Away,845486,231372,Tanguy Ndombélé,tanguy-ndombele,M,False,,,,20.0,6.0,26.0,1.0,,2.0,1.0,,,2.0,,2.0,8.0,2.0,,,3.0,,,,,,4.0,,64.0,,,,,,,13.0,,6.6,,,,,,1.0,1.0,,,,27.0,8.0,34.0,0,,43.0,2.0,1.0,1.0,
2020-21,8896862,9,6,Tottenham_Hotspur,Home,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,,,,3.0,13.0,16.0,2.0,1.0,6.0,,,,,,1.0,4.0,3.0,,,1.0,,,,,1.0,,,90.0,,,,,,,8.0,,6.5,,,,,2.0,1.0,,,3.0,,6.0,17.0,23.0,0,1.0,31.0,,,1.0,1.0
2020-21,8896862,9,6,Tottenham_Hotspur,Home,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,4.0,6.0,28.0,34.0,1.0,,7.0,,,,4.0,,,9.0,6.0,,,4.0,,,,,,,,90.0,,1.0,,,,,5.0,,6.9,,,,,2.0,,,,5.0,,7.0,29.0,36.0,0,5.0,52.0,3.0,1.0,,5.0
2020-21,8896862,9,6,Tottenham_Hotspur,Home,361798,194252,Steven Bergwijn,steven-bergwijn,M,False,,,,8.0,9.0,17.0,,,4.0,,,,1.0,,1.0,3.0,3.0,,,1.0,,,,,,,,73.0,,,,,,,6.0,,6.6,,,,,3.0,1.0,,,,,11.0,10.0,21.0,0,,29.0,1.0,2.0,1.0,
2020-21,8896862,9,6,Tottenham_Hotspur,Home,798835,200826,Giovani Lo Celso,lo-celso-giovani,M,True,,,1.0,4.0,4.0,8.0,,,2.0,,,,2.0,,,4.0,3.0,,,,,1.0,,,1.0,,,25.0,1.0,,,,,,5.0,,7.2,,,,,,2.0,,,1.0,,7.0,4.0,11.0,1,2.0,18.0,,1.0,,1.0
2020-21,8896862,9,6,Tottenham_Hotspur,Home,845486,231372,Tanguy Ndombélé,tanguy-ndombele,M,False,,,,10.0,9.0,19.0,1.0,,1.0,1.0,,,4.0,,,5.0,2.0,,,,1.0,,,,1.0,1.0,,65.0,,,,,,,7.0,,7.0,,,,,,,,,1.0,,13.0,11.0,24.0,0,2.0,31.0,2.0,,,2.0
2020-21,8896864,10,6,Tottenham_Hotspur,Away,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,,,3.0,7.0,13.0,20.0,,1.0,4.0,,,,1.0,,,2.0,2.0,,,1.0,,,,,,,,90.0,,1.0,,,,,11.0,,6.5,,,,,,,,,8.0,,13.0,16.0,29.0,0,,36.0,2.0,1.0,,
2020-21,8896864,10,6,Tottenham_Hotspur,Away,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,6.0,28.0,25.0,53.0,,,4.0,,,,1.0,,,1.0,3.0,,,,,,,,1.0,,,90.0,,,,,,,4.0,,7.0,,,,,,,,,8.0,,30.0,27.0,57.0,0,2.0,62.0,,1.0,,
2020-21,8896864,10,6,Tottenham_Hotspur,Away,361798,194252,Steven Bergwijn,steven-bergwijn,M,False,,,,14.0,8.0,22.0,1.0,1.0,4.0,,,1.0,,,1.0,6.0,1.0,,,3.0,,,,,,,,89.0,,,,,,,10.0,,6.2,,,1.0,,,1.0,1.0,,2.0,,21.0,8.0,28.0,2,,34.0,1.0,,,
2020-21,8896864,10,6,Tottenham_Hotspur,Away,798835,200826,Giovani Lo Celso,lo-celso-giovani,M,True,,,,6.0,4.0,10.0,,2.0,1.0,,,,,,1.0,3.0,3.0,,,1.0,,,,,,,,25.0,,,,,,,11.0,,6.3,,,,,,1.0,1.0,,2.0,,13.0,5.0,17.0,0,,24.0,1.0,1.0,,
2020-21,8896864,10,6,Tottenham_Hotspur,Away,845486,231372,Tanguy Ndombélé,tanguy-ndombele,M,False,,,,6.0,9.0,15.0,,,2.0,,,,,,1.0,3.0,10.0,,,,,,,,3.0,,,65.0,,1.0,,,,,10.0,,7.4,,,,,,8.0,,,,,9.0,11.0,20.0,0,1.0,42.0,2.0,3.0,6.0,
2020-21,8896985,11,6,Tottenham_Hotspur,Home,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,,,,5.0,17.0,22.0,,1.0,4.0,,,,1.0,,1.0,4.0,3.0,,,2.0,,,,,,,,90.0,,,,,,,10.0,,6.5,,,,,3.0,,,,1.0,,9.0,21.0,30.0,0,1.0,40.0,1.0,1.0,,1.0
2020-21,8896985,11,6,Tottenham_Hotspur,Home,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,1.0,11.0,21.0,32.0,,2.0,8.0,,,,5.0,,,8.0,8.0,,,3.0,,,,,2.0,,,90.0,1.0,,,,,,9.0,,6.8,,,,,8.0,2.0,,,3.0,,14.0,26.0,40.0,1,1.0,59.0,1.0,3.0,2.0,
2020-21,8896985,11,6,Tottenham_Hotspur,Home,361798,194252,Steven Bergwijn,steven-bergwijn,M,False,,,,3.0,7.0,10.0,,,5.0,,,,1.0,,1.0,4.0,4.0,,,2.0,,,,,,1.0,,89.0,,,,,,,10.0,,6.4,,,,,2.0,2.0,,,3.0,,6.0,9.0,15.0,0,2.0,31.0,1.0,1.0,1.0,1.0
2020-21,8896985,11,6,Tottenham_Hotspur,Home,545780,157668,Harry Winks,harry-winks,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896985,11,6,Tottenham_Hotspur,Home,798835,200826,Giovani Lo Celso,lo-celso-giovani,M,False,,,,9.0,9.0,18.0,2.0,1.0,3.0,,,,1.0,,1.0,8.0,2.0,,,4.0,,,,,,,,72.0,,,,,,,14.0,,6.1,,,,,,,1.0,,2.0,,15.0,15.0,29.0,0,,35.0,1.0,1.0,,
2020-21,8896997,12,6,Tottenham_Hotspur,Away,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,,,6.0,24.0,18.0,42.0,1.0,1.0,13.0,,,,,,1.0,3.0,8.0,,,1.0,,,,,1.0,,,90.0,,,,,,,5.0,,7.3,,,,,1.0,2.0,,,6.0,,25.0,20.0,45.0,0,4.0,59.0,1.0,1.0,2.0,4.0
2020-21,8896997,12,6,Tottenham_Hotspur,Away,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,4.0,38.0,31.0,69.0,4.0,2.0,13.0,,,,2.0,,2.0,10.0,7.0,,,2.0,,,,,1.0,,,90.0,,,,,,,13.0,,6.8,,,1.0,,1.0,1.0,,,8.0,,46.0,32.0,78.0,1,3.0,97.0,1.0,1.0,1.0,3.0
2020-21,8896997,12,6,Tottenham_Hotspur,Away,198028,108823,Dele Alli,dele-alli,M,True,,,,1.0,,1.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,10.0,,,,,,,3.0,,6.4,,,,,,,,,,,3.0,,3.0,0,,7.0,,1.0,,
2020-21,8896997,12,6,Tottenham_Hotspur,Away,361798,194252,Steven Bergwijn,steven-bergwijn,M,False,,,1.0,16.0,7.0,23.0,,,7.0,,,,1.0,,,4.0,4.0,,,2.0,,,,,,,,85.0,,,,,,,7.0,,6.6,,,,,1.0,1.0,,,2.0,,21.0,7.0,28.0,0,2.0,37.0,1.0,2.0,,
2020-21,8896997,12,6,Tottenham_Hotspur,Away,798835,200826,Giovani Lo Celso,lo-celso-giovani,M,True,,,2.0,5.0,3.0,8.0,2.0,,3.0,1.0,,,,,,3.0,3.0,,,1.0,,,,,,1.0,,23.0,,,,,,,6.0,,6.9,,,,,,,4.0,,2.0,,11.0,3.0,10.0,0,,18.0,,3.0,,
2020-21,8896997,12,6,Tottenham_Hotspur,Away,845486,231372,Tanguy Ndombélé,tanguy-ndombele,M,False,,,,20.0,7.0,27.0,,1.0,,,1.0,,,,1.0,2.0,4.0,,,2.0,,,,,1.0,1.0,,67.0,2.0,,,,,,10.0,,6.8,,,,,2.0,,,,,,26.0,7.0,33.0,2,2.0,49.0,3.0,1.0,,
2020-21,8897012,13,6,Tottenham_Hotspur,Away,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,,,2.0,6.0,8.0,14.0,2.0,1.0,7.0,,,,1.0,,2.0,8.0,5.0,,,1.0,,,,,3.0,,,90.0,,,,,,,16.0,,6.3,,,,,,3.0,,,3.0,,11.0,14.0,25.0,0,2.0,39.0,1.0,1.0,1.0,2.0
2020-21,8897012,13,6,Tottenham_Hotspur,Away,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,,6.0,13.0,19.0,1.0,2.0,7.0,,,,1.0,,,4.0,9.0,,,2.0,,,,,2.0,,,90.0,,,,,,,10.0,,7.0,,,,,1.0,1.0,,,3.0,,12.0,17.0,29.0,0,5.0,46.0,,1.0,1.0,
2020-21,8897012,13,6,Tottenham_Hotspur,Away,198028,108823,Dele Alli,dele-alli,M,True,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0,,2.0,,,,
2020-21,8897012,13,6,Tottenham_Hotspur,Away,361798,194252,Steven Bergwijn,steven-bergwijn,M,False,,,,3.0,5.0,8.0,2.0,,3.0,,2.0,,,,,7.0,2.0,,,1.0,,,,1.0,,,,76.0,,1.0,,,,,9.0,,5.8,,,2.0,,1.0,4.0,1.0,,,,5.0,7.0,11.0,2,2.0,26.0,1.0,,,1.0
2020-21,8897012,13,6,Tottenham_Hotspur,Away,545780,157668,Harry Winks,harry-winks,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
