playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,awayGoals,oboxBlocked,substituteOn,cornersTakenInclShortCorners,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,recoveries,appearances,oboxTarget,rightFootGoals,tacklesLost,leftFootGoals,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,handballsConceded,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,throwInsToOppositionPlayer,lastPlayerTackle,redCards2ndYellow,clearancesOffTheLine,successfulLaunches,secondGoalAssists,setPiecesGoals,freekickTotal,attemptsFromSetPieces,hitWoodwork,expectedGoalsFreekick,foulWonPenalty,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,penaltiesFaced,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,successfulCornersIntoBox,unsuccessfulCornersIntoBox,penaltiesConceded,headedGoals,ownGoalScored,otherGoals,penaltiesTaken,penaltyGoals,penaltiesSaved,savesFromPenalty
60307,Pascal Groß,Midfielder,Brighton,36,Germany,2018-19,96.0,17.0,4.2454,0.0,8.0,9.0,,5.0251,28.0,16.0,2.0,136.0,25.0,3.0,22.0,24.0,198.0,50.0,810.0,3.0,5.0,,5.0,1.0,61.0,55.0,3.0,1.0,46.0,5.0,1876.0,5.0,1.0,37.0,63.0,6.0,36.0,45.0,559.0,40.0,4.0,25.7991,51.0,22.0,31.0,3.0,59.0,182.0,13.0,,159.0,12.0,,279.0,90.0,25.0,1.0,2.0,16.0,,3.0,446.0,25.0,96.0,,3.0,104.0,18.0,0.0,753.0,7.0,15.0,362.0,12.0,4.0,8.0,200.0,11.0,13.0,53.0,149.0,1195.0,3.0,15.0,5.0,20.0,212.0,3.0,,4.4071,1.0,62.0,38.0,,,,,1.0,1.0,,1.0,1.0,,0.0971,1.0,,,,,,,,,,,,,,,22.0,34.0,1.0,1.0,,,2.0,1.0,,
109345,Solly March,Midfielder,Brighton,36,England,2018-19,191.0,25.0,4.3205,0.0,14.0,9.0,,1.1154,56.0,29.0,1.0,165.0,35.0,5.0,25.0,30.0,222.0,87.0,756.0,1.0,6.0,,10.0,5.0,38.0,78.0,4.0,3.0,45.0,5.0,2474.0,5.0,2.0,61.0,152.0,6.0,97.0,135.0,501.0,52.0,8.0,39.1329,36.0,26.0,40.0,4.0,130.0,146.0,30.0,,343.0,30.0,,221.0,140.0,35.0,3.0,,32.0,1.0,35.0,375.0,34.0,107.0,,4.0,265.0,17.0,0.0,733.0,20.0,32.0,469.0,24.0,49.0,4.0,186.0,29.0,27.0,33.0,203.0,1413.0,19.0,14.0,10.0,27.0,204.0,15.0,1.0,2.5358,1.0,57.0,60.0,2.0,,,,3.0,,,3.0,3.0,,0.2217,1.0,,,,,,,,,,,,,,,15.0,14.0,,,,,,,,
227127,Yves Bissouma,Midfielder,Brighton,36,Mali,2018-19,142.0,,0.9446,0.0,9.0,3.0,,0.5401,62.0,22.0,3.0,101.0,28.0,,15.0,17.0,130.0,4.0,715.0,,2.0,,9.0,11.0,3.0,58.0,1.0,1.0,2.0,2.0,1768.0,2.0,,31.0,162.0,6.0,28.0,135.0,561.0,35.0,6.0,31.7206,13.0,25.0,32.0,,111.0,225.0,25.0,,304.0,16.0,,191.0,116.0,28.0,1.0,,32.0,,24.0,340.0,26.0,6.0,,,246.0,27.0,0.0,690.0,19.0,8.0,249.0,30.0,48.0,5.0,152.0,40.0,33.0,24.0,147.0,1141.0,1.0,6.0,9.0,10.0,247.0,29.0,1.0,1.8525,5.0,29.0,35.0,,,,,3.0,,,3.0,3.0,,0.1742,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,
17349,Aaron Lennon,Midfielder,Burnley,90,England,2018-19,54.0,3.0,0.8423,0.0,1.0,2.0,1.0,1.6458,26.0,3.0,1.0,48.0,16.0,1.0,7.0,14.0,58.0,21.0,277.0,1.0,,0.0,,2.0,,14.0,3.0,,3.0,1.0,1215.0,1.0,2.0,12.0,50.0,4.0,39.0,48.0,215.0,22.0,,22.9439,6.0,12.0,22.0,1.0,42.0,54.0,16.0,0.0,104.0,24.0,1.0,63.0,45.0,16.0,,,10.0,1.0,8.0,140.0,18.0,21.0,21.0,1.0,90.0,2.0,0.0,277.0,1.0,4.0,117.0,16.0,7.0,,64.0,12.0,10.0,4.0,96.0,472.0,5.0,4.0,,9.0,82.0,11.0,,0.8144,1.0,10.0,17.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
60551,Ashley Westwood,Midfielder,Burnley,90,England,2018-19,96.0,13.0,4.0259,0.0,10.0,7.0,,1.9307,58.0,12.0,5.0,210.0,34.0,7.0,11.0,31.0,334.0,26.0,1419.0,2.0,1.0,2.0,8.0,3.0,43.0,38.0,7.0,2.0,31.0,3.0,2822.0,3.0,1.0,18.0,107.0,8.0,52.0,87.0,982.0,26.0,2.0,45.7387,35.0,40.0,55.0,2.0,78.0,324.0,22.0,1.0,203.0,29.0,0.0,536.0,234.0,34.0,2.0,2.0,28.0,,6.0,665.0,47.0,56.0,23.0,2.0,165.0,20.0,0.0,1337.0,5.0,15.0,459.0,30.0,8.0,9.0,347.0,30.0,46.0,103.0,212.0,1866.0,3.0,1.0,8.0,50.0,451.0,17.0,,1.917,5.0,124.0,61.0,1.0,,,,12.0,1.0,,1.0,1.0,,0.0824,,,,,,,,,,,,,,,,15.0,25.0,,,,,,,,
433154,Dwight McNeil,Midfielder,Burnley,90,England,2018-19,116.0,14.0,2.5888,0.0,9.0,6.0,4.0,1.1737,36.0,18.0,4.0,74.0,21.0,5.0,1.0,19.0,110.0,70.0,453.0,3.0,1.0,0.0,6.0,2.0,22.0,44.0,3.0,2.0,33.0,1.0,1597.0,1.0,,23.0,98.0,4.0,60.0,77.0,324.0,29.0,,22.3645,21.0,32.0,25.0,3.0,93.0,105.0,10.0,0.0,214.0,27.0,3.0,134.0,102.0,21.0,2.0,,14.0,3.0,24.0,245.0,21.0,84.0,48.0,3.0,170.0,21.0,0.0,438.0,12.0,18.0,286.0,22.0,31.0,3.0,94.0,15.0,13.0,19.0,120.0,871.0,4.0,10.0,6.0,20.0,131.0,11.0,1.0,1.9729,2.0,36.0,31.0,1.0,,,,3.0,,,3.0,3.0,1.0,0.2119,,,,,,,,,,,,,,,,15.0,6.0,,,,,,,,
83314,Jeff Hendrick,Midfielder,Burnley,90,Ireland,2018-19,112.0,4.0,1.4239,0.0,8.0,6.0,6.0,2.092,24.0,11.0,4.0,122.0,32.0,,12.0,25.0,163.0,18.0,659.0,3.0,9.0,2.0,5.0,7.0,2.0,45.0,3.0,,4.0,3.0,2070.0,3.0,,28.0,66.0,11.0,45.0,49.0,475.0,44.0,2.0,38.0187,12.0,25.0,44.0,3.0,84.0,98.0,13.0,0.0,178.0,15.0,1.0,204.0,121.0,32.0,,2.0,12.0,1.0,16.0,263.0,33.0,20.0,44.0,3.0,133.0,17.0,0.0,630.0,5.0,6.0,269.0,12.0,12.0,5.0,189.0,17.0,12.0,21.0,168.0,946.0,3.0,13.0,5.0,22.0,237.0,13.0,,1.9303,4.0,41.0,37.0,1.0,,,1.0,8.0,,,1.0,1.0,,0.0853,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
217401,Josh Benson,Midfielder,Burnley,90,England,2018-19,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90517,Robert Brady,Midfielder,Burnley,90,Ireland,2018-19,47.0,4.0,1.3411,1.0,4.0,2.0,2.0,0.2472,15.0,8.0,1.0,49.0,16.0,1.0,1.0,6.0,84.0,22.0,223.0,,,,4.0,10.0,20.0,19.0,1.0,1.0,11.0,1.0,715.0,1.0,,8.0,37.0,4.0,13.0,26.0,130.0,11.0,,12.8396,13.0,15.0,17.0,,39.0,61.0,4.0,0.0,84.0,6.0,,89.0,45.0,16.0,1.0,,8.0,,6.0,100.0,13.0,42.0,16.0,,65.0,11.0,1.0,214.0,6.0,9.0,161.0,7.0,7.0,1.0,29.0,12.0,7.0,9.0,44.0,404.0,7.0,4.0,4.0,14.0,50.0,10.0,,0.5628,3.0,35.0,17.0,,,,,,,,2.0,2.0,,0.1238,,,,,,,,,,,,,,,,6.0,13.0,,,,,,,,
39847,Steven Defour,Midfielder,Burnley,90,Belgium,2018-19,20.0,,0.1817,0.0,,,,,8.0,,1.0,29.0,6.0,,,6.0,46.0,4.0,249.0,,,,,,,5.0,,,,,452.0,,,5.0,11.0,4.0,11.0,11.0,178.0,,,12.6076,2.0,6.0,14.0,,15.0,59.0,2.0,0.0,31.0,8.0,,78.0,31.0,6.0,,,4.0,,2.0,91.0,10.0,4.0,3.0,,26.0,,0.0,241.0,,,56.0,4.0,1.0,3.0,67.0,1.0,8.0,25.0,45.0,298.0,,4.0,,5.0,112.0,,,,0.0,17.0,9.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49845,Aron Gunnarsson,Midfielder,Cardiff,97,Iceland,2018-19,129.0,2.0,0.8273,0.0,3.0,4.0,,2.4993,51.0,17.0,4.0,132.0,28.0,1.0,1.0,27.0,213.0,10.0,749.0,1.0,,,1.0,1.0,,80.0,5.0,,2.0,3.0,2275.0,3.0,,33.0,135.0,10.0,36.0,88.0,495.0,24.0,3.0,42.939,15.0,54.0,40.0,2.0,96.0,186.0,30.0,,264.0,28.0,,281.0,174.0,28.0,,1.0,22.0,,2.0,302.0,30.0,10.0,,2.0,184.0,47.0,0.0,738.0,13.0,6.0,356.0,29.0,10.0,12.0,190.0,26.0,39.0,41.0,92.0,1253.0,62.0,9.0,1.0,48.0,236.0,14.0,,2.0438,5.0,81.0,44.0,95.0,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48615,Harry Arter,Midfielder,Cardiff,97,Ireland,2018-19,75.0,6.0,1.2119,0.0,8.0,5.0,,0.4944,62.0,15.0,3.0,95.0,25.0,1.0,8.0,24.0,127.0,11.0,658.0,,2.0,,7.0,1.0,,20.0,3.0,3.0,6.0,2.0,2006.0,2.0,,14.0,85.0,9.0,39.0,79.0,489.0,15.0,2.0,36.1861,9.0,20.0,39.0,1.0,61.0,132.0,14.0,,160.0,27.0,,235.0,128.0,25.0,3.0,,25.0,,4.0,296.0,30.0,11.0,,1.0,140.0,6.0,0.0,595.0,10.0,4.0,170.0,37.0,3.0,5.0,150.0,25.0,21.0,42.0,141.0,919.0,2.0,12.0,7.0,12.0,241.0,16.0,1.0,0.9005,10.0,32.0,24.0,,,,,9.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
104073,Joe Ralls,Midfielder,Cardiff,97,England,2018-19,106.0,4.0,2.5555,1.0,13.0,3.0,,1.3434,45.0,10.0,1.0,141.0,28.0,,4.0,22.0,240.0,13.0,778.0,,1.0,,10.0,6.0,49.0,73.0,5.0,2.0,24.0,1.0,1960.0,1.0,,40.0,93.0,4.0,36.0,60.0,457.0,18.0,2.0,39.9958,33.0,28.0,40.0,3.0,66.0,178.0,10.0,,199.0,15.0,,348.0,141.0,28.0,2.0,,22.0,,1.0,384.0,36.0,53.0,,3.0,126.0,33.0,1.0,732.0,7.0,13.0,336.0,23.0,5.0,6.0,177.0,29.0,29.0,81.0,75.0,1098.0,1.0,5.0,10.0,32.0,178.0,19.0,1.0,1.6092,4.0,99.0,41.0,,,,,20.0,2.0,,,,,,,,,,,,,,,,,,,,,16.0,32.0,,,,,1.0,,,
114245,Josh Murphy,Midfielder,Cardiff,97,England,2018-19,156.0,11.0,2.8493,0.0,11.0,15.0,,3.8258,26.0,35.0,4.0,85.0,29.0,2.0,11.0,22.0,122.0,48.0,308.0,3.0,10.0,,3.0,7.0,12.0,44.0,3.0,6.0,14.0,6.0,1822.0,6.0,3.0,33.0,128.0,8.0,60.0,117.0,173.0,80.0,1.0,32.8001,14.0,8.0,32.0,8.0,123.0,99.0,54.0,,284.0,29.0,,99.0,89.0,29.0,6.0,2.0,9.0,,53.0,159.0,24.0,60.0,,8.0,240.0,11.0,0.0,304.0,20.0,28.0,338.0,17.0,37.0,,47.0,14.0,11.0,13.0,63.0,808.0,3.0,15.0,3.0,22.0,41.0,2.0,2.0,4.1009,2.0,37.0,27.0,3.0,,,,3.0,,,3.0,3.0,2.0,0.1637,,,,,,,,,,,,,,,,2.0,8.0,,1.0,,,,,,
74297,Leandro Bacuna,Midfielder,Cardiff,97,Curacao,2018-19,42.0,1.0,0.1451,0.0,1.0,1.0,,0.19,15.0,4.0,1.0,33.0,11.0,,1.0,4.0,48.0,4.0,145.0,,,,1.0,7.0,1.0,17.0,1.0,1.0,2.0,,554.0,,,10.0,30.0,5.0,7.0,23.0,88.0,2.0,1.0,10.8933,1.0,9.0,14.0,,32.0,29.0,3.0,,72.0,3.0,,62.0,39.0,11.0,1.0,,5.0,,2.0,59.0,9.0,5.0,,,55.0,7.0,0.0,140.0,3.0,1.0,76.0,10.0,5.0,2.0,32.0,13.0,15.0,9.0,22.0,254.0,6.0,,1.0,10.0,40.0,7.0,2.0,0.1225,2.0,15.0,11.0,3.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
54527,Loïc Damour,Midfielder,Cardiff,97,France,2018-19,2.0,,0.0066,0.0,1.0,,,,,,,3.0,2.0,,,,3.0,,11.0,,,,1.0,2.0,,1.0,,,,,21.0,,,,1.0,,,,6.0,,,2.4035,,,2.0,,2.0,4.0,,,3.0,,,4.0,1.0,2.0,,,,,,5.0,2.0,,,,2.0,1.0,0.0,11.0,,,5.0,,,,2.0,1.0,,2.0,1.0,15.0,,,1.0,,3.0,1.0,,0.0305,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175946,Víctor Camarasa,Midfielder,Cardiff,97,Spain,2018-19,156.0,8.0,3.9537,0.0,12.0,12.0,,5.0919,27.0,29.0,13.0,177.0,32.0,4.0,10.0,31.0,220.0,15.0,885.0,5.0,1.0,,9.0,1.0,77.0,52.0,3.0,4.0,41.0,3.0,2578.0,3.0,,32.0,109.0,9.0,52.0,89.0,620.0,37.0,3.0,53.141,46.0,25.0,53.0,3.0,124.0,194.0,29.0,,265.0,15.0,,268.0,168.0,32.0,4.0,5.0,12.0,,28.0,511.0,44.0,80.0,,3.0,213.0,20.0,0.0,844.0,17.0,15.0,448.0,15.0,34.0,2.0,260.0,23.0,33.0,45.0,163.0,1425.0,4.0,11.0,9.0,18.0,195.0,9.0,2.0,4.7135,6.0,43.0,53.0,,,,,2.0,1.0,,5.0,5.0,2.0,0.4042,,,,,,,,,,,,,,,,26.0,45.0,,,,,1.0,1.0,,
61603,Danny Drinkwater,Midfielder,Chelsea,8,England,2018-19,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85955,Jorginho,Midfielder,Chelsea,8,Italy,2018-19,146.0,1.0,5.208,0.0,5.0,7.0,,1.8162,76.0,14.0,34.0,302.0,37.0,,30.0,37.0,337.0,1.0,3119.0,2.0,,,5.0,,,34.0,13.0,4.0,1.0,1.0,3165.0,1.0,,21.0,125.0,8.0,72.0,112.0,2690.0,5.0,1.0,34.8913,30.0,35.0,37.0,,125.0,738.0,22.0,,271.0,40.0,,1016.0,274.0,37.0,4.0,2.0,38.0,,11.0,1613.0,29.0,1.0,,,237.0,13.0,0.0,3070.0,7.0,3.0,427.0,38.0,15.0,7.0,1002.0,33.0,63.0,92.0,363.0,3551.0,1.0,9.0,5.0,3.0,1170.0,22.0,1.0,1.4085,8.0,35.0,87.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
167767,Kenedy,Midfielder,Chelsea,8,Brazil,2018-19,115.0,7.0,0.921,0.0,11.0,6.0,,2.0092,32.0,20.0,1.0,89.0,25.0,1.0,4.0,14.0,129.0,16.0,464.0,1.0,5.0,,7.0,11.0,5.0,22.0,4.0,1.0,9.0,4.0,1343.0,4.0,,15.0,92.0,2.0,33.0,85.0,318.0,31.0,2.0,16.4592,10.0,19.0,18.0,4.0,100.0,131.0,22.0,,207.0,10.0,,159.0,111.0,25.0,1.0,,9.0,1.0,24.0,221.0,16.0,19.0,,4.0,185.0,7.0,0.0,461.0,14.0,6.0,272.0,23.0,31.0,,66.0,19.0,32.0,17.0,108.0,868.0,30.0,7.0,7.0,25.0,123.0,17.0,,2.2498,1.0,40.0,42.0,10.0,,,,3.0,,,1.0,1.0,2.0,0.1049,,,,,,,,,,,,,,,,2.0,3.0,,,,,1.0,,,
91651,Mateo Kovacic,Midfielder,Chelsea,8,Croatia,2018-19,104.0,1.0,1.9859,0.0,15.0,4.0,,1.5402,45.0,13.0,8.0,106.0,32.0,2.0,39.0,21.0,117.0,7.0,1468.0,,,,13.0,11.0,1.0,19.0,1.0,1.0,1.0,3.0,1744.0,3.0,1.0,9.0,130.0,2.0,31.0,120.0,1323.0,33.0,1.0,19.6984,23.0,18.0,19.0,2.0,95.0,528.0,33.0,,234.0,17.0,,304.0,122.0,32.0,1.0,,16.0,,12.0,923.0,17.0,7.0,,2.0,215.0,10.0,0.0,1431.0,9.0,10.0,210.0,29.0,42.0,2.0,334.0,19.0,8.0,28.0,302.0,1812.0,7.0,19.0,13.0,1.0,429.0,14.0,1.0,2.1593,3.0,11.0,24.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
116594,N'Golo Kanté,Midfielder,Chelsea,8,France,2018-19,200.0,6.0,3.5374,0.0,13.0,6.0,,2.1139,74.0,16.0,4.0,232.0,36.0,4.0,66.0,36.0,245.0,13.0,2021.0,4.0,6.0,,6.0,,,68.0,13.0,1.0,6.0,1.0,3095.0,1.0,5.0,41.0,146.0,8.0,111.0,119.0,1741.0,73.0,1.0,35.9856,42.0,26.0,38.0,7.0,159.0,523.0,13.0,,346.0,57.0,,466.0,238.0,36.0,1.0,1.0,33.0,3.0,25.0,1164.0,30.0,13.0,,7.0,278.0,27.0,0.0,2012.0,10.0,7.0,412.0,41.0,32.0,6.0,636.0,35.0,44.0,35.0,396.0,2562.0,6.0,4.0,6.0,3.0,618.0,21.0,,2.9444,3.0,13.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88894,Ross Barkley,Midfielder,Chelsea,8,England,2018-19,71.0,1.0,1.8473,0.0,15.0,9.0,,4.0051,15.0,26.0,4.0,78.0,27.0,5.0,23.0,13.0,84.0,6.0,954.0,3.0,,,6.0,14.0,,27.0,2.0,4.0,1.0,2.0,1241.0,2.0,1.0,8.0,76.0,4.0,21.0,57.0,830.0,40.0,,12.1179,17.0,13.0,13.0,9.0,63.0,376.0,27.0,,147.0,7.0,,165.0,89.0,27.0,4.0,2.0,5.0,1.0,7.0,517.0,9.0,6.0,,9.0,120.0,19.0,0.0,934.0,17.0,7.0,156.0,10.0,15.0,1.0,206.0,14.0,9.0,40.0,207.0,1194.0,6.0,10.0,6.0,1.0,354.0,8.0,1.0,4.0346,1.0,6.0,31.0,1.0,,,,,,,1.0,1.0,1.0,0.0697,,,,,,,,,,,,,,,,,,,,,,,,,
126187,Ruben Loftus-Cheek,Midfielder,Chelsea,8,England,2018-19,85.0,,0.6277,0.0,8.0,8.0,,3.3066,18.0,20.0,2.0,72.0,24.0,2.0,22.0,6.0,74.0,2.0,610.0,6.0,2.0,,4.0,18.0,2.0,42.0,1.0,,,2.0,983.0,2.0,1.0,21.0,103.0,2.0,19.0,82.0,525.0,62.0,,9.7848,15.0,5.0,9.0,4.0,64.0,195.0,23.0,,188.0,6.0,,115.0,74.0,24.0,,3.0,6.0,1.0,23.0,372.0,7.0,2.0,,4.0,146.0,21.0,0.0,590.0,12.0,3.0,157.0,12.0,41.0,4.0,165.0,10.0,11.0,11.0,135.0,874.0,3.0,3.0,4.0,,164.0,2.0,2.0,2.8542,0.0,2.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,
60252,Andros Townsend,Midfielder,C Palace,31,England,2018-19,193.0,31.0,4.5763,0.0,18.0,19.0,,4.2206,62.0,45.0,1.0,175.0,38.0,4.0,38.0,34.0,218.0,97.0,1027.0,6.0,9.0,,12.0,4.0,38.0,17.0,5.0,9.0,39.0,4.0,3016.0,4.0,6.0,13.0,180.0,8.0,104.0,176.0,780.0,92.0,4.0,41.3873,57.0,16.0,46.0,6.0,180.0,132.0,56.0,,373.0,43.0,,261.0,193.0,38.0,9.0,1.0,27.0,5.0,42.0,605.0,38.0,122.0,,6.0,356.0,4.0,0.0,985.0,26.0,25.0,558.0,35.0,58.0,5.0,332.0,10.0,38.0,29.0,302.0,1848.0,13.0,13.0,12.0,19.0,243.0,5.0,,4.6301,1.0,43.0,56.0,1.0,,,,8.0,,,,,3.0,,1.0,,,,,,,,,,,,,,,7.0,23.0,,,,,,,,
44343,Bakary Sako,Midfielder,C Palace,31,Mali,2018-19,6.0,,0.001,0.0,,,,,2.0,,,2.0,4.0,,,,2.0,3.0,10.0,,1.0,,,4.0,,2.0,,,,,26.0,,,2.0,2.0,1.0,2.0,2.0,7.0,,,2.1007,,,2.0,,4.0,1.0,,,8.0,,,1.0,5.0,4.0,,,1.0,,1.0,3.0,1.0,3.0,,,6.0,,0.0,9.0,,2.0,10.0,1.0,,,3.0,1.0,,1.0,5.0,20.0,,,,,5.0,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55037,Cheikhou Kouyaté,Midfielder,C Palace,31,Senegal,2018-19,161.0,1.0,0.9407,0.0,4.0,8.0,,1.1539,58.0,16.0,1.0,129.0,31.0,2.0,6.0,21.0,152.0,7.0,765.0,,3.0,,2.0,10.0,,136.0,6.0,4.0,1.0,4.0,1897.0,4.0,,72.0,149.0,4.0,33.0,85.0,593.0,36.0,2.0,25.2895,12.0,31.0,30.0,2.0,89.0,171.0,17.0,,310.0,19.0,,291.0,113.0,31.0,4.0,,26.0,,11.0,337.0,26.0,7.0,,2.0,174.0,64.0,0.0,763.0,8.0,9.0,219.0,32.0,12.0,11.0,209.0,34.0,16.0,20.0,94.0,1082.0,8.0,8.0,2.0,10.0,277.0,20.0,1.0,1.1432,3.0,23.0,42.0,,,,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
173954,Jairo Riedewald,Midfielder,C Palace,31,Netherlands,2018-19,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50471,James McArthur,Midfielder,C Palace,31,Scotland,2018-19,210.0,3.0,3.0709,0.0,11.0,8.0,,2.0533,84.0,23.0,4.0,209.0,38.0,6.0,30.0,36.0,291.0,12.0,1400.0,3.0,2.0,,2.0,2.0,1.0,105.0,10.0,1.0,3.0,4.0,3072.0,4.0,3.0,57.0,190.0,9.0,69.0,142.0,1044.0,90.0,3.0,41.7103,25.0,44.0,49.0,9.0,153.0,266.0,39.0,,400.0,41.0,,467.0,216.0,38.0,1.0,1.0,33.0,1.0,11.0,622.0,40.0,12.0,,9.0,295.0,48.0,0.0,1377.0,15.0,14.0,416.0,51.0,20.0,22.0,419.0,61.0,39.0,65.0,248.0,1987.0,22.0,15.0,2.0,44.0,490.0,33.0,1.0,4.1638,7.0,82.0,96.0,,,,1.0,5.0,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
19197,Jason Puncheon,Midfielder,C Palace,31,England,2018-19,38.0,,0.3266,0.0,3.0,,,,8.0,3.0,1.0,39.0,11.0,,,5.0,44.0,4.0,212.0,,1.0,,3.0,6.0,5.0,12.0,1.0,,2.0,,394.0,,,6.0,21.0,1.0,10.0,15.0,156.0,5.0,,5.1579,5.0,8.0,9.0,,32.0,46.0,2.0,,59.0,2.0,,79.0,23.0,11.0,,,3.0,,2.0,123.0,8.0,7.0,,,47.0,6.0,0.0,203.0,3.0,2.0,79.0,5.0,5.0,1.0,52.0,12.0,4.0,12.0,35.0,298.0,4.0,2.0,3.0,4.0,47.0,9.0,1.0,0.6468,1.0,5.0,13.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,
86417,Jeffrey Schlupp,Midfielder,C Palace,31,Ghana,2018-19,140.0,4.0,1.0311,0.0,10.0,8.0,,2.8479,41.0,18.0,3.0,128.0,30.0,1.0,11.0,18.0,152.0,13.0,630.0,4.0,1.0,,3.0,12.0,,115.0,3.0,2.0,4.0,2.0,1665.0,2.0,,61.0,131.0,4.0,46.0,77.0,463.0,62.0,3.0,25.148,15.0,21.0,26.0,7.0,79.0,136.0,14.0,,271.0,22.0,,228.0,90.0,30.0,2.0,1.0,21.0,2.0,18.0,296.0,22.0,13.0,,7.0,156.0,54.0,0.0,625.0,10.0,11.0,242.0,20.0,23.0,8.0,145.0,25.0,19.0,15.0,121.0,967.0,7.0,7.0,3.0,5.0,186.0,16.0,3.0,3.2326,1.0,24.0,36.0,1.0,,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
