season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTotal,attOpenplay,attPenGoal,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistIntentional,goalAssistOpenplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,headClearance,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,winningGoal,wonContest,wonCorners,wonTackle,yellowCard,attFreekickTarget,attPostLeft,clearanceOffLine,handBall,hitWoodwork,postScoringAtt,ptsDroppedWinningPos,attObxdLeft,attPenPost,penGoalsConceded,penaltyConceded,penaltyFaced,attPostRight,errorLeadToGoal,goalAssistDeadball,goalAssistSetplay,attIboxOwnGoal,attOneOnOne,foulThrowIn,attLgCentre,attLgLeft,attObxdRight,attPostHigh,attFreekickPost,attLgRight
2026-27,2645196,1,2026-08-22 17:30:00,6,Spurs,Away,208.0,12.0,,3.0,3.0,2.0,,277.0,12.0,1.0,8.0,3.0,9.0,14.0,482.0,,,9.0,23.0,13.0,7.0,,,,0.0,,1.0,8.0,0.0,,7.0,20.0,6.0,4.0,5.0,102.0,48.0,2.0,2.0,,,8.0,2.0,6.0,,3.0,7.0,5.0,0.0,10.0,3.0,62.0,59.0,,26.0,14.0,2.0,0.447343,0.5676,0.033,0.6078,3.1213,59.0,14.0,16.0,,1.0,1.0,1.0,163.0,,,,,12.0,0.0,,14.0,4.0,4.0,1.0,0.0,8.0,127.0,51.0,34.0,7.0,0.0,3.0,4.0,4.0,512.0,6.0,1.0,0.0,84.0,59.0,22.0,,116.0,116.0,5.0,18.0,16.0,59.8,,2.0,14.0,0.0,157.0,4.0,1.0,5.0,,,3.0,,0.0,5.0,129.0,447.0,8.0,7.0,234.0,33.0,26.0,21.0,1.0,14.0,13.0,,158.0,3.0,329.0,,1.0,7.0,11.0,33.0,2.0,549.0,1.0,0.0,9.0,18.0,1.0,11.0,1.0,740.0,17.0,14.0,0.0,12.0,3.0,12.0,0.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,
2026-27,2645196,1,2026-08-22 17:30:00,94,Brentford,Home,168.0,24.0,6.0,11.0,5.0,2.0,1.0,139.0,6.0,,3.0,9.0,7.0,25.0,296.0,2.0,1.0,7.0,13.0,23.0,12.0,6.0,9.0,1.0,0.0,,1.0,12.0,0.0,1.0,8.0,4.0,5.0,20.0,6.0,55.0,61.0,2.0,3.0,3.0,,6.0,7.0,12.0,,7.0,8.0,6.0,2.0,9.0,1.0,59.0,62.0,,16.0,8.0,,1.90377,3.8741,0.036,3.1213,0.6078,46.0,17.0,14.0,,3.0,1.0,1.0,130.0,1.0,1.0,1.0,,8.0,2.0,1.0,8.0,16.0,16.0,2.0,0.0,3.0,93.0,50.0,29.0,3.0,1.0,8.0,11.0,8.0,337.0,2.0,1.0,0.0,48.0,31.0,35.0,1.0,118.0,118.0,10.0,28.0,19.0,40.2,,,14.0,0.0,82.0,3.0,1.0,4.0,1.0,1.0,11.0,2.0,0.0,5.0,74.0,277.0,6.0,19.0,181.0,30.0,16.0,15.0,6.0,21.0,15.0,1.0,106.0,4.0,200.0,1.0,,24.0,7.0,48.0,3.0,360.0,2.0,0.0,26.0,19.0,2.0,11.0,1.0,561.0,39.0,18.0,0.0,6.0,7.0,10.0,0.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
2026-27,2645201,1,2026-08-23 14:00:00,36,Brighton,Home,255.0,24.0,3.0,5.0,3.0,2.0,,351.0,9.0,1.0,,2.0,11.0,30.0,601.0,,,9.0,7.0,16.0,12.0,1.0,3.0,,0.0,,,18.0,0.0,,6.0,2.0,4.0,15.0,6.0,97.0,34.0,3.0,3.0,3.0,1.0,10.0,3.0,7.0,,5.0,12.0,6.0,0.0,15.0,,45.0,51.0,1.0,12.0,7.0,1.0,1.69839,3.7663,,3.5889,,71.0,12.0,10.0,,3.0,1.0,,152.0,2.0,2.0,2.0,,9.0,3.0,,7.0,10.0,10.0,,0.0,,202.0,57.0,50.0,2.0,3.0,9.0,6.0,6.0,624.0,,1.0,0.0,88.0,94.0,32.0,,104.0,104.0,9.0,12.0,12.0,73.1,,,18.0,0.0,196.0,,,,,,12.0,,0.0,5.0,162.0,578.0,10.0,15.0,264.0,31.0,12.0,8.0,5.0,23.0,19.0,,192.0,5.0,406.0,,1.0,4.0,12.0,37.0,6.0,647.0,,0.0,21.0,21.0,,9.0,2.0,825.0,38.0,14.0,0.0,4.0,5.0,13.0,0.0,,1.0,,,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,
2026-27,2645201,1,2026-08-23 14:00:00,7,Aston Villa,Away,102.0,7.0,1.0,1.0,,2.0,,84.0,4.0,,1.0,3.0,4.0,11.0,185.0,,,9.0,16.0,7.0,4.0,1.0,1.0,,0.0,,,4.0,0.0,1.0,8.0,16.0,6.0,2.0,4.0,43.0,23.0,,,,1.0,7.0,,4.0,1.0,2.0,2.0,1.0,0.0,14.0,1.0,51.0,45.0,1.0,23.0,9.0,1.0,0.131385,0.2866,,,3.5889,25.0,11.0,12.0,,,,,85.0,,,,,11.0,0.0,1.0,9.0,8.0,8.0,2.0,0.0,1.0,43.0,40.0,21.0,5.0,0.0,5.0,,,205.0,3.0,1.0,1.0,25.0,35.0,8.0,,101.0,101.0,,11.0,6.0,26.9,,1.0,18.0,0.0,71.0,3.0,1.0,3.0,1.0,,6.0,,0.0,5.0,33.0,162.0,7.0,5.0,125.0,17.0,23.0,14.0,1.0,4.0,3.0,,49.0,3.0,121.0,1.0,,11.0,4.0,34.0,2.0,242.0,1.0,1.0,6.0,19.0,,18.0,3.0,409.0,5.0,8.0,0.0,7.0,2.0,10.0,0.0,,,,1.0,,,,,,,,,,2.0,,,1.0,,,,,,,,
2026-27,2645202,1,2026-08-23 14:00:00,43,Man City,Home,270.0,17.0,4.0,9.0,5.0,1.0,,323.0,5.0,,3.0,4.0,13.0,18.0,584.0,2.0,2.0,13.0,11.0,15.0,6.0,2.0,4.0,,0.0,,,9.0,0.0,,4.0,4.0,1.0,11.0,2.0,83.0,49.0,4.0,3.0,1.0,,4.0,3.0,2.0,1.0,8.0,11.0,5.0,1.0,11.0,3.0,39.0,47.0,,12.0,8.0,1.0,2.21398,2.2518,,2.6772,1.6972,63.0,11.0,11.0,,1.0,1.0,,154.0,2.0,2.0,1.0,,5.0,1.0,2.0,8.0,8.0,8.0,,0.0,3.0,216.0,71.0,49.0,3.0,1.0,3.0,7.0,6.0,639.0,,5.0,0.0,77.0,77.0,35.0,,125.0,125.0,6.0,18.0,22.0,66.0,3.0,1.0,12.0,0.0,205.0,3.0,,3.0,,,4.0,,0.0,4.0,148.0,566.0,4.0,10.0,287.0,39.0,12.0,11.0,7.0,24.0,17.0,,180.0,3.0,395.0,2.0,,11.0,15.0,38.0,2.0,658.0,2.0,0.0,13.0,15.0,9.0,13.0,1.0,831.0,37.0,13.0,0.0,6.0,8.0,8.0,0.0,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,
2026-27,2645202,1,2026-08-23 14:00:00,91,Bournemouth,Away,168.0,15.0,,1.0,1.0,,1.0,103.0,6.0,,1.0,6.0,6.0,34.0,270.0,,,10.0,15.0,11.0,2.0,1.0,,1.0,0.0,,,4.0,0.0,1.0,8.0,11.0,2.0,4.0,1.0,64.0,41.0,1.0,,1.0,2.0,6.0,,6.0,,3.0,2.0,2.0,0.0,8.0,3.0,47.0,39.0,2.0,28.0,14.0,,0.350843,0.6462,,1.6972,2.6772,41.0,11.0,10.0,,1.0,1.0,,124.0,1.0,1.0,1.0,,11.0,1.0,,14.0,13.0,13.0,,0.0,1.0,71.0,71.0,36.0,8.0,1.0,1.0,3.0,4.0,320.0,3.0,,0.0,33.0,44.0,11.0,,112.0,112.0,2.0,21.0,14.0,34.0,,1.0,9.0,0.0,85.0,4.0,,4.0,1.0,1.0,1.0,,0.0,4.0,35.0,254.0,6.0,4.0,184.0,28.0,28.0,9.0,3.0,8.0,5.0,1.0,61.0,6.0,168.0,,,20.0,6.0,69.0,1.0,344.0,,0.0,5.0,16.0,1.0,12.0,2.0,499.0,6.0,13.0,0.0,2.0,3.0,8.0,0.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,
2026-27,2645203,1,2026-08-23 16:30:00,14,Liverpool,Away,126.0,8.0,2.0,7.0,5.0,1.0,1.0,256.0,3.0,1.0,4.0,3.0,9.0,22.0,375.0,,,15.0,11.0,13.0,10.0,3.0,6.0,2.0,0.0,,2.0,16.0,1.0,2.0,7.0,6.0,7.0,16.0,11.0,65.0,47.0,,2.0,1.0,1.0,3.0,16.0,4.0,,6.0,12.0,6.0,0.0,11.0,1.0,48.0,51.0,1.0,18.0,13.0,1.0,0.77405,2.9811,0.0613,2.9684,1.5568,78.0,15.0,16.0,,6.0,3.0,2.0,155.0,1.0,,1.0,,5.0,1.0,,13.0,8.0,8.0,1.0,0.0,4.0,106.0,46.0,33.0,2.0,2.0,3.0,11.0,7.0,425.0,4.0,3.0,0.0,57.0,80.0,38.0,1.0,135.0,135.0,3.0,14.0,25.0,60.8,1.0,1.0,14.0,0.0,119.0,1.0,1.0,3.0,,2.0,4.0,3.0,0.0,4.0,123.0,358.0,3.0,14.0,145.0,17.0,18.0,13.0,6.0,27.0,21.0,2.0,160.0,5.0,327.0,,1.0,16.0,9.0,46.0,1.0,445.0,1.0,0.0,27.0,17.0,,17.0,3.0,657.0,36.0,20.0,0.0,5.0,6.0,9.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-27,2645203,1,2026-08-23 16:30:00,4,Newcastle,Home,145.0,9.0,,1.0,1.0,2.0,,80.0,8.0,,3.0,3.0,5.0,15.0,224.0,,2.0,12.0,13.0,11.0,4.0,,,2.0,0.0,,1.0,10.0,0.0,1.0,7.0,16.0,11.0,6.0,7.0,57.0,40.0,3.0,2.0,1.0,2.0,9.0,4.0,5.0,,2.0,5.0,,0.0,7.0,1.0,51.0,48.0,2.0,39.0,16.0,2.0,0.747626,1.5752,0.0411,1.5568,2.9684,36.0,16.0,14.0,,2.0,1.0,1.0,113.0,2.0,1.0,2.0,2.0,13.0,2.0,,16.0,4.0,4.0,,0.0,3.0,55.0,58.0,20.0,6.0,1.0,1.0,5.0,4.0,265.0,16.0,,0.0,41.0,32.0,17.0,,125.0,125.0,,22.0,13.0,39.2,,1.0,13.0,0.0,71.0,4.0,1.0,5.0,1.0,2.0,5.0,,1.0,5.0,47.0,202.0,9.0,6.0,157.0,22.0,39.0,14.0,2.0,8.0,6.0,4.0,76.0,3.0,147.0,,,24.0,7.0,53.0,2.0,296.0,,0.0,13.0,19.0,3.0,20.0,5.0,506.0,16.0,19.0,0.0,4.0,2.0,8.0,0.0,,,,,,,2.0,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,
2026-27,2645204,1,2026-08-24 20:00:00,54,Fulham,Home,286.0,18.0,1.0,4.0,3.0,2.0,,271.0,8.0,,5.0,5.0,14.0,34.0,553.0,,,17.0,10.0,14.0,9.0,1.0,1.0,,0.0,,,13.0,0.0,,7.0,13.0,5.0,7.0,7.0,116.0,46.0,1.0,1.0,1.0,1.0,5.0,5.0,14.0,,6.0,5.0,6.0,0.0,11.0,,58.0,48.0,1.0,17.0,9.0,2.0,0.668559,1.3326,,1.1713,2.0213,68.0,12.0,7.0,1.0,,1.0,,184.0,1.0,1.0,1.0,,11.0,2.0,,9.0,8.0,8.0,4.0,0.0,5.0,181.0,77.0,46.0,4.0,1.0,3.0,7.0,6.0,614.0,6.0,3.0,0.0,97.0,75.0,24.0,,148.0,148.0,2.0,21.0,17.0,61.9,,1.0,16.0,0.0,158.0,3.0,,3.0,,,3.0,,0.0,4.0,117.0,532.0,5.0,10.0,309.0,35.0,17.0,20.0,5.0,17.0,12.0,,156.0,4.0,347.0,,,18.0,14.0,64.0,,639.0,1.0,0.0,14.0,19.0,,17.0,2.0,827.0,25.0,23.0,0.0,8.0,6.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,2645204,1,2026-08-24 20:00:00,8,Chelsea,Away,127.0,16.0,,5.0,5.0,2.0,,200.0,1.0,,2.0,4.0,3.0,24.0,322.0,1.0,1.0,10.0,14.0,10.0,13.0,,3.0,4.0,0.0,,,14.0,0.0,,4.0,7.0,7.0,13.0,5.0,64.0,52.0,4.0,1.0,3.0,1.0,11.0,7.0,8.0,,4.0,7.0,2.0,0.0,14.0,1.0,48.0,58.0,1.0,22.0,9.0,1.0,0.85109,2.2386,,2.0213,1.1713,57.0,7.0,11.0,3.0,1.0,1.0,,133.0,3.0,3.0,3.0,1.0,5.0,3.0,3.0,9.0,7.0,7.0,2.0,0.0,2.0,93.0,75.0,41.0,6.0,0.0,5.0,11.0,6.0,371.0,5.0,,0.0,43.0,58.0,21.0,,130.0,130.0,5.0,16.0,26.0,38.1,,1.0,17.0,0.0,104.0,2.0,2.0,4.0,1.0,4.0,5.0,,0.0,5.0,67.0,309.0,11.0,16.0,142.0,31.0,22.0,19.0,1.0,11.0,10.0,5.0,100.0,4.0,263.0,3.0,,22.0,3.0,61.0,3.0,394.0,2.0,0.0,18.0,23.0,1.0,14.0,3.0,606.0,38.0,25.0,0.0,14.0,4.0,15.0,0.0,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,
2026-27,2645209,2,2026-08-28 20:00:00,31,Crystal Palace,Home,160.0,6.0,,4.0,4.0,,1.0,80.0,5.0,,5.0,1.0,4.0,13.0,236.0,1.0,,10.0,12.0,6.0,6.0,1.0,1.0,,0.0,,1.0,4.0,0.0,2.0,7.0,13.0,5.0,6.0,3.0,41.0,40.0,3.0,3.0,,2.0,4.0,1.0,17.0,,2.0,6.0,8.0,0.0,8.0,2.0,51.0,58.0,2.0,20.0,9.0,,0.346525,0.6639,0.0502,0.046,3.083,36.0,8.0,10.0,,3.0,2.0,1.0,109.0,,,,,5.0,0.0,2.0,9.0,11.0,11.0,1.0,0.0,5.0,61.0,44.0,24.0,6.0,0.0,5.0,2.0,1.0,273.0,3.0,,0.0,29.0,33.0,19.0,,102.0,102.0,1.0,16.0,15.0,28.0,,1.0,11.0,0.0,80.0,4.0,1.0,4.0,,,7.0,,0.0,5.0,35.0,219.0,4.0,7.0,181.0,10.0,20.0,14.0,2.0,18.0,16.0,,53.0,3.0,128.0,2.0,,15.0,4.0,32.0,3.0,291.0,1.0,0.0,9.0,34.0,,12.0,1.0,480.0,14.0,14.0,0.0,8.0,2.0,23.0,0.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,
2026-27,2645209,2,2026-08-28 20:00:00,43,Man City,Away,354.0,18.0,2.0,5.0,3.0,1.0,,382.0,4.0,1.0,4.0,,16.0,25.0,731.0,,2.0,18.0,6.0,12.0,11.0,,5.0,1.0,0.0,,,13.0,0.0,,4.0,7.0,3.0,13.0,5.0,158.0,40.0,5.0,2.0,3.0,1.0,5.0,2.0,8.0,,6.0,5.0,4.0,0.0,14.0,1.0,58.0,51.0,1.0,14.0,8.0,,2.60319,2.2121,,3.083,0.046,73.0,11.0,8.0,2.0,2.0,1.0,,198.0,4.0,3.0,4.0,,6.0,4.0,1.0,8.0,9.0,9.0,1.0,0.0,4.0,216.0,61.0,45.0,2.0,2.0,5.0,10.0,9.0,768.0,1.0,,1.0,110.0,95.0,21.0,,112.0,112.0,8.0,12.0,14.0,72.0,,,11.0,0.0,216.0,1.0,,1.0,1.0,1.0,7.0,,0.0,5.0,147.0,715.0,5.0,15.0,365.0,29.0,14.0,37.0,5.0,15.0,10.0,1.0,177.0,4.0,438.0,1.0,1.0,6.0,16.0,40.0,,788.0,,0.0,18.0,14.0,2.0,19.0,2.0,977.0,35.0,10.0,0.0,17.0,6.0,10.0,0.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,
2026-27,2645211,2,2026-08-29 12:30:00,14,Liverpool,Home,210.0,19.0,1.0,5.0,4.0,1.0,,357.0,6.0,1.0,2.0,2.0,10.0,34.0,562.0,,2.0,19.0,17.0,12.0,8.0,1.0,1.0,,0.0,1.0,1.0,11.0,0.0,,5.0,11.0,1.0,8.0,5.0,78.0,46.0,1.0,,1.0,1.0,8.0,4.0,9.0,1.0,3.0,14.0,11.0,0.0,9.0,1.0,62.0,51.0,1.0,23.0,9.0,,1.73788,1.7471,0.0511,2.0209,1.2766,96.0,13.0,10.0,1.0,4.0,3.0,1.0,160.0,2.0,2.0,2.0,,6.0,2.0,,9.0,11.0,11.0,,0.0,2.0,201.0,77.0,59.0,5.0,1.0,4.0,7.0,4.0,614.0,6.0,5.0,0.0,100.0,89.0,36.0,,147.0,147.0,2.0,20.0,21.0,69.1,1.0,1.0,18.0,0.0,192.0,1.0,,1.0,1.0,,5.0,,0.0,5.0,154.0,545.0,8.0,11.0,219.0,26.0,23.0,22.0,2.0,30.0,28.0,,200.0,3.0,442.0,,1.0,8.0,10.0,46.0,3.0,631.0,,0.0,13.0,21.0,2.0,20.0,4.0,862.0,21.0,21.0,0.0,8.0,3.0,9.0,0.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
2026-27,2645211,2,2026-08-29 12:30:00,17,Nott'm Forest,Away,99.0,16.0,1.0,2.0,1.0,1.0,,96.0,6.0,,1.0,9.0,4.0,30.0,193.0,1.0,,16.0,12.0,17.0,6.0,2.0,2.0,,0.0,,,7.0,1.0,,3.0,8.0,5.0,11.0,1.0,58.0,43.0,4.0,3.0,2.0,2.0,9.0,6.0,8.0,,5.0,2.0,,0.0,10.0,1.0,51.0,62.0,2.0,34.0,12.0,,1.54009,2.3015,,1.2766,2.0209,63.0,10.0,13.0,2.0,1.0,,,139.0,1.0,1.0,1.0,,11.0,1.0,,12.0,6.0,6.0,,0.0,1.0,37.0,68.0,26.0,3.0,0.0,3.0,6.0,3.0,256.0,4.0,1.0,0.0,40.0,27.0,20.0,1.0,147.0,147.0,,26.0,13.0,30.9,,1.0,18.0,0.0,54.0,1.0,1.0,2.0,1.0,,3.0,2.0,0.0,4.0,48.0,177.0,9.0,9.0,126.0,24.0,34.0,20.0,5.0,7.0,2.0,,87.0,5.0,169.0,1.0,,37.0,5.0,75.0,,288.0,1.0,0.0,12.0,23.0,2.0,25.0,2.0,508.0,23.0,16.0,0.0,9.0,5.0,13.0,0.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,
2026-27,2645205,2,2026-08-29 15:00:00,11,Everton,Away,115.0,9.0,1.0,2.0,1.0,2.0,,129.0,6.0,1.0,3.0,3.0,5.0,11.0,242.0,,,16.0,24.0,15.0,8.0,1.0,4.0,2.0,0.0,,,8.0,0.0,1.0,6.0,13.0,4.0,7.0,6.0,50.0,56.0,2.0,3.0,,,8.0,1.0,5.0,,7.0,11.0,1.0,1.0,9.0,2.0,61.0,48.0,,32.0,19.0,,0.337007,1.8386,,1.4062,1.8975,53.0,14.0,10.0,,,1.0,,130.0,,,,,9.0,0.0,1.0,19.0,11.0,11.0,,0.0,3.0,68.0,58.0,22.0,10.0,0.0,5.0,4.0,7.0,291.0,7.0,3.0,0.0,49.0,41.0,29.0,,135.0,135.0,3.0,23.0,22.0,41.1,1.0,3.0,15.0,0.0,65.0,3.0,1.0,4.0,1.0,2.0,6.0,1.0,0.0,5.0,71.0,224.0,8.0,9.0,126.0,25.0,32.0,14.0,7.0,20.0,13.0,2.0,110.0,3.0,207.0,1.0,1.0,23.0,6.0,50.0,1.0,313.0,1.0,0.0,13.0,18.0,,19.0,2.0,526.0,20.0,21.0,0.0,5.0,7.0,11.0,0.0,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,
2026-27,2645205,2,2026-08-29 15:00:00,91,Bournemouth,Home,192.0,15.0,3.0,6.0,3.0,3.0,,188.0,5.0,1.0,6.0,1.0,11.0,22.0,374.0,,,16.0,15.0,24.0,11.0,2.0,4.0,4.0,0.0,,,13.0,0.0,,3.0,7.0,6.0,13.0,4.0,73.0,53.0,4.0,6.0,,1.0,7.0,7.0,5.0,,10.0,6.0,4.0,0.0,12.0,2.0,48.0,61.0,1.0,27.0,18.0,2.0,1.48214,2.1568,,1.8975,1.4062,76.0,11.0,14.0,,2.0,4.0,,158.0,1.0,1.0,1.0,1.0,7.0,1.0,,18.0,9.0,9.0,,0.0,6.0,101.0,71.0,39.0,7.0,1.0,5.0,9.0,5.0,432.0,1.0,,0.0,63.0,53.0,35.0,,140.0,140.0,4.0,22.0,21.0,58.9,,2.0,15.0,0.0,121.0,4.0,2.0,5.0,1.0,4.0,5.0,1.0,0.0,4.0,91.0,357.0,7.0,14.0,213.0,33.0,27.0,11.0,9.0,23.0,14.0,5.0,129.0,4.0,263.0,,1.0,17.0,13.0,57.0,,453.0,,0.0,17.0,18.0,,23.0,3.0,663.0,28.0,19.0,0.0,5.0,10.0,10.0,0.0,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,
2026-27,2645208,2,2026-08-29 15:00:00,88,Hull,Away,97.0,6.0,,1.0,1.0,1.0,,86.0,3.0,1.0,5.0,5.0,5.0,17.0,182.0,1.0,,11.0,17.0,17.0,3.0,,,2.0,0.0,,,5.0,0.0,,5.0,7.0,4.0,2.0,4.0,38.0,47.0,1.0,1.0,1.0,3.0,6.0,,7.0,,2.0,5.0,4.0,0.0,4.0,2.0,39.0,45.0,3.0,32.0,24.0,,0.148259,0.7184,,0.504,1.3259,47.0,8.0,11.0,,1.0,,,121.0,1.0,1.0,1.0,1.0,10.0,1.0,2.0,24.0,7.0,7.0,,0.0,5.0,60.0,67.0,24.0,6.0,0.0,3.0,1.0,2.0,245.0,5.0,1.0,0.0,37.0,44.0,23.0,,140.0,140.0,3.0,25.0,12.0,31.5,,,14.0,0.0,52.0,3.0,,3.0,3.0,2.0,4.0,,1.0,5.0,39.0,170.0,6.0,4.0,113.0,19.0,32.0,7.0,2.0,11.0,9.0,3.0,81.0,6.0,169.0,2.0,1.0,27.0,6.0,58.0,,271.0,2.0,0.0,6.0,15.0,2.0,22.0,4.0,445.0,13.0,22.0,0.0,4.0,2.0,7.0,0.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,
2026-27,2645208,2,2026-08-29 15:00:00,9,Coventry,Home,260.0,20.0,1.0,7.0,6.0,1.0,,248.0,3.0,3.0,6.0,2.0,13.0,15.0,501.0,,1.0,19.0,17.0,17.0,10.0,,1.0,,0.0,,,10.0,0.0,,4.0,2.0,4.0,7.0,4.0,101.0,56.0,,1.0,,1.0,7.0,5.0,4.0,,6.0,15.0,11.0,0.0,8.0,1.0,45.0,39.0,1.0,26.0,14.0,,0.801282,1.292,,1.3259,0.504,70.0,11.0,8.0,,2.0,2.0,,200.0,,,,,6.0,0.0,3.0,14.0,2.0,2.0,,0.0,7.0,140.0,71.0,46.0,2.0,0.0,3.0,7.0,3.0,569.0,1.0,1.0,0.0,113.0,77.0,33.0,,152.0,152.0,2.0,21.0,25.0,68.5,,,16.0,0.0,143.0,,1.0,1.0,,,3.0,,0.0,5.0,128.0,489.0,7.0,10.0,284.0,42.0,26.0,14.0,6.0,34.0,28.0,,170.0,3.0,334.0,3.0,3.0,17.0,14.0,47.0,3.0,584.0,,0.0,11.0,7.0,1.0,21.0,1.0,774.0,20.0,20.0,0.0,7.0,6.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,
2026-27,2645214,2,2026-08-29 17:30:00,4,Newcastle,Away,182.0,16.0,2.0,6.0,4.0,,1.0,138.0,9.0,1.0,2.0,2.0,6.0,22.0,314.0,,4.0,11.0,10.0,14.0,7.0,2.0,3.0,1.0,0.0,,,8.0,0.0,,8.0,10.0,7.0,7.0,4.0,54.0,37.0,1.0,,1.0,2.0,5.0,2.0,7.0,,7.0,3.0,3.0,0.0,9.0,4.0,39.0,46.0,2.0,29.0,13.0,1.0,1.09533,0.7235,,0.6853,0.906,36.0,9.0,15.0,1.0,2.0,1.0,,113.0,2.0,1.0,1.0,,12.0,1.0,1.0,13.0,3.0,3.0,,0.0,2.0,107.0,53.0,23.0,9.0,1.0,7.0,4.0,2.0,343.0,5.0,,0.0,55.0,37.0,27.0,,100.0,100.0,2.0,18.0,13.0,42.5,,2.0,10.0,0.0,99.0,6.0,,4.0,1.0,1.0,7.0,1.0,0.0,5.0,62.0,292.0,5.0,11.0,194.0,25.0,29.0,10.0,7.0,14.0,7.0,1.0,83.0,1.0,193.0,1.0,1.0,23.0,7.0,55.0,1.0,373.0,1.0,0.0,11.0,12.0,5.0,13.0,2.0,541.0,21.0,17.0,0.0,6.0,7.0,4.0,0.0,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,
