playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,oboxBlocked,substituteOn,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,throwInsToOppositionPlayer,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,oboxTarget,rightFootGoals,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,hitWoodwork,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,handballsConceded,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,penaltiesConceded,foulWonPenalty,cornersTakenInclShortCorners,headedGoals,unsuccessfulCornersIntoBox,leftFootGoals,secondGoalAssists,expectedGoalsFreekick,setPiecesGoals,successfulCornersIntoBox,freekickTotal,attemptsFromSetPieces,ownGoalScored,penaltiesTaken,penaltyGoals,redCards2ndYellow,penaltiesSaved,catches,savesMadeFromOutsideBox,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,savesMade,goalkeeperSmother,drops,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,clearancesOffTheLine
94147,Conor Coady,Defender,Wolves,39,England,2019-20,56.0,,0.5985,0.0,,,,36.0,,4.0,104.0,38.0,,,38.0,277.0,,1849.0,,,,,57.0,13.0,,,,3420.0,,,24.0,80.0,3.0,16.0,47.0,1286.0,,,1.0,36.5026,5.0,20.0,117.0,40.0,,32.0,592.0,7.0,136.0,7.0,624.0,245.0,38.0,,,13.0,1.0,376.0,37.0,,,79.0,33.0,0.0,1808.0,,,282.0,23.0,4.0,15.0,577.0,17.0,28.0,286.0,56.0,2103.0,1.0,,,,40.0,1196.0,13.0,1.0,,5.0,173.0,114.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114128,Jonny,Defender,Wolves,39,Spain,2019-20,211.0,9.0,1.2978,0.0,7.0,5.0,1.8964,91.0,11.0,1.0,172.0,35.0,2.0,5.0,33.0,203.0,45.0,1087.0,2.0,2.0,4.0,2.0,86.0,9.0,1.0,9.0,2.0,2890.0,2.0,,51.0,186.0,3.0,69.0,151.0,864.0,62.0,23.0,1.0,31.9465,21.0,3.0,29.0,35.0,3.0,160.0,351.0,28.0,397.0,35.0,359.0,158.0,35.0,1.0,2.0,36.0,39.0,564.0,32.0,45.0,3.0,311.0,35.0,0.0,1085.0,6.0,13.0,419.0,55.0,32.0,10.0,72.0,34.0,53.0,20.0,305.0,1978.0,284.0,6.0,,4.0,18.0,329.0,18.0,1.0,1.5533,4.0,31.0,85.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
87835,Matt Doherty,Defender,Wolves,39,Ireland,2019-20,169.0,7.0,2.062,0.0,9.0,16.0,6.1921,56.0,26.0,1.0,319.0,36.0,3.0,2.0,32.0,371.0,38.0,1476.0,4.0,3.0,1.0,4.0,230.0,12.0,,7.0,12.0,2840.0,12.0,,97.0,234.0,2.0,71.0,101.0,1058.0,93.0,50.0,1.0,28.1395,18.0,6.0,46.0,31.0,8.0,72.0,83.0,18.0,403.0,30.0,583.0,160.0,36.0,,,26.0,20.0,636.0,29.0,38.0,8.0,173.0,133.0,0.0,1473.0,10.0,21.0,552.0,30.0,28.0,4.0,521.0,28.0,40.0,47.0,289.0,2268.0,280.0,6.0,1.0,1.0,25.0,476.0,12.0,4.0,6.9168,1.0,52.0,110.0,1.0,1.0,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
214048,Maximilian Kilman,Defender,Wolves,39,England,2019-20,11.0,,0.0074,0.0,,,,4.0,,,14.0,3.0,,,2.0,23.0,,101.0,,,,1.0,22.0,,,,,184.0,,,10.0,17.0,,,5.0,76.0,,,,2.5359,,,7.0,2.0,,1.0,30.0,,28.0,,54.0,9.0,3.0,,,2.0,,27.0,2.0,,,6.0,12.0,0.0,100.0,,,25.0,2.0,1.0,1.0,10.0,2.0,4.0,2.0,7.0,121.0,,,,,4.0,51.0,,,,0.0,9.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179456,Oskar Buur,Defender,Wolves,39,Denmark,2019-20,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41727,Ryan Bennett,Defender,Wolves,39,England,2019-20,38.0,2.0,0.2709,0.0,,,,9.0,1.0,,49.0,16.0,,,10.0,91.0,4.0,434.0,,,,6.0,52.0,2.0,,2.0,,936.0,,,24.0,38.0,1.0,12.0,10.0,320.0,7.0,16.0,1.0,7.7547,2.0,5.0,36.0,17.0,,14.0,43.0,1.0,76.0,8.0,214.0,54.0,16.0,,,3.0,,134.0,16.0,4.0,,24.0,28.0,0.0,432.0,1.0,1.0,116.0,6.0,,9.0,144.0,7.0,16.0,23.0,33.0,574.0,17.0,4.0,,,21.0,211.0,3.0,,0.0536,2.0,42.0,37.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
216054,Rúben Vinagre,Defender,Wolves,39,Portugal,2019-20,58.0,9.0,0.5972,0.0,1.0,,,23.0,4.0,,32.0,16.0,,,6.0,56.0,21.0,242.0,,,,10.0,17.0,1.0,,9.0,,646.0,,,10.0,58.0,,23.0,51.0,180.0,15.0,9.0,,5.6583,4.0,4.0,15.0,6.0,1.0,48.0,62.0,8.0,116.0,5.0,83.0,45.0,16.0,,,10.0,23.0,112.0,6.0,21.0,1.0,99.0,7.0,0.0,241.0,4.0,5.0,141.0,13.0,20.0,2.0,10.0,7.0,11.0,6.0,87.0,506.0,60.0,2.0,,,17.0,83.0,3.0,,0.3181,1.0,24.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90585,Willy Boly,Defender,Wolves,39,Cote d’Ivoire,2019-20,75.0,,0.484,1.0,2.0,3.0,0.375,57.0,3.0,,111.0,22.0,1.0,1.0,22.0,188.0,2.0,984.0,,1.0,,,116.0,12.0,,,3.0,1979.0,3.0,,29.0,160.0,2.0,29.0,73.0,757.0,21.0,,1.0,18.0067,6.0,11.0,103.0,15.0,2.0,46.0,185.0,8.0,235.0,17.0,463.0,117.0,22.0,,,24.0,2.0,242.0,13.0,2.0,2.0,119.0,87.0,0.0,973.0,,,210.0,33.0,9.0,11.0,292.0,24.0,39.0,39.0,44.0,1298.0,2.0,,,,30.0,554.0,10.0,2.0,0.4326,1.0,77.0,74.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
