season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2018-19,7827867,1,57,Watford,Home,22109,41725,Troy Deeney,troy-deeney,F,False,,,1.0,11.0,2.0,13.0,8.0,2.0,2.0,,1.0,,,,,2.0,11.0,5.0,,,1.0,,,,,,,,90.0,1.0,,,,,,,13.0,,6.7,,,1.0,,1.0,,2.0,,1.0,,19.0,4.0,21.0,2,1.0,33.0,1.0,2.0,,1.0
2018-19,7827867,1,57,Watford,Home,73951,73426,Andre Gray,andre-gray,F,False,1.0,,,7.0,2.0,8.0,4.0,1.0,1.0,,,,,,,,4.0,1.0,,,,,,,,,2.0,,74.0,1.0,,,,,,,10.0,,6.8,,,1.0,,,,1.0,,2.0,,10.0,2.0,11.0,2,,22.0,6.0,,,
2018-19,7827867,1,57,Watford,Home,359640,173514,Isaac Success,isaac-success,F,True,,,,9.0,1.0,10.0,,1.0,1.0,,,,,,,2.0,2.0,3.0,,,,,,,,,2.0,,16.0,,,,,,,,4.0,,6.8,,,,,,,,,,,11.0,1.0,12.0,0,,17.0,,2.0,,
2018-19,7827897,2,57,Watford,Away,22109,41725,Troy Deeney,troy-deeney,F,False,1.0,,,15.0,6.0,20.0,11.0,4.0,2.0,1.0,1.0,1.0,,,,,17.0,5.0,,,4.0,1.0,1.0,,,1.0,2.0,,89.0,3.0,,,,,,,20.0,,7.9,,,,,,3.0,2.0,,1.0,1.0,30.0,6.0,34.0,4,,54.0,2.0,,1.0,
2018-19,7827897,2,57,Watford,Away,73951,73426,Andre Gray,andre-gray,F,False,,,,6.0,,6.0,6.0,,,,2.0,1.0,,,,2.0,9.0,,,,1.0,,1.0,,,,,,68.0,1.0,,,,,,,5.0,,6.2,,,,,1.0,1.0,,,,2.0,7.0,,7.0,2,,14.0,1.0,,,
2018-19,7827897,2,57,Watford,Away,359640,173514,Isaac Success,isaac-success,F,True,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,0,,2.0,1.0,1.0,,
2018-19,7827913,3,57,Watford,Home,22109,41725,Troy Deeney,troy-deeney,F,False,,,1.0,13.0,1.0,14.0,4.0,11.0,4.0,,,1.0,,,,4.0,10.0,15.0,,,1.0,,,,,,1.0,,89.0,,,,,,,,27.0,,6.7,,,,,1.0,1.0,1.0,,5.0,,25.0,7.0,31.0,1,4.0,48.0,4.0,,,2.0
2018-19,7827913,3,57,Watford,Home,73951,73426,Andre Gray,andre-gray,F,False,,,,6.0,,6.0,,1.0,,,,1.0,,,,,2.0,1.0,,,1.0,,,,,,1.0,,73.0,,,,,,,,7.0,,6.5,,,,,,1.0,,,1.0,1.0,10.0,,10.0,1,,14.0,2.0,,,
2018-19,7827913,3,57,Watford,Home,359640,173514,Isaac Success,isaac-success,F,True,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,1,,5.0,2.0,1.0,,
2018-19,7827923,4,57,Watford,Home,22109,41725,Troy Deeney,troy-deeney,F,False,,,1.0,10.0,7.0,17.0,4.0,9.0,4.0,,,,2.0,,,5.0,12.0,12.0,,,,,1.0,,,1.0,,,90.0,2.0,,,,,,,27.0,,7.4,,,1.0,,2.0,2.0,2.0,,1.0,,24.0,7.0,29.0,3,1.0,59.0,6.0,1.0,1.0,1.0
