season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576296,33,57,Watford,Home,975079,475168,João Pedro,joao-pedro,F,False,,,4.0,21.0,7.0,28.0,5.0,3.0,,,,1.0,4.0,,,2.0,12.0,5.0,,,1.0,,,,,,1.0,,,84.0,,,,,,,,,10.0,,6.6,,,1.0,,1.0,,,,4.0,,25.0,8.0,33.0,2,1.0,48.0,3.0,1.0,,1.0
2021-22,9576296,33,57,Watford,Home,1130918,524196,Shaqai Forde,shaqai-forde,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576277,34,57,Watford,Away,100621,78007,Joshua King,joshua-king,F,False,,,,9.0,6.0,15.0,3.0,2.0,2.0,,,,,,,2.0,7.0,2.0,,,1.0,,,,,,,,,90.0,,2.0,,,,,,,7.0,,6.6,,,,,1.0,1.0,,,,,11.0,6.0,17.0,0,,29.0,2.0,,,
2021-22,9576277,34,57,Watford,Away,844424,230251,Emmanuel Dennis,emmanuel-dennis,F,False,2.0,,,9.0,4.0,11.0,,,6.0,1.0,,,,,,2.0,10.0,9.0,,,,1.0,,,,,2.0,2.0,,90.0,1.0,,,,,,,,21.0,,7.3,,,,,3.0,13.0,2.0,,,1.0,12.0,7.0,17.0,1,2.0,51.0,5.0,2.0,5.0,2.0
2021-22,9576277,34,57,Watford,Away,845286,232185,Ismaïla Sarr,ismaila-sarr,F,False,,,,5.0,3.0,8.0,,,3.0,,,,1.0,,,1.0,3.0,2.0,,,1.0,,,,,,,,,68.0,,,,,,,,,6.0,,6.4,,,1.0,,1.0,,,,,1.0,8.0,3.0,11.0,1,1.0,19.0,2.0,1.0,,1.0
2021-22,9576277,34,57,Watford,Away,975079,475168,João Pedro,joao-pedro,F,True,,,,5.0,2.0,7.0,,,1.0,,1.0,,1.0,,,1.0,2.0,3.0,,,,,,,,,1.0,,,22.0,,,,,,,,,4.0,,6.4,,,1.0,,,2.0,,,,,6.0,3.0,9.0,1,,16.0,1.0,1.0,2.0,
2021-22,9576358,35,57,Watford,Home,100621,78007,Joshua King,joshua-king,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576358,35,57,Watford,Home,844424,230251,Emmanuel Dennis,emmanuel-dennis,F,False,,,1.0,12.0,4.0,16.0,2.0,,3.0,,,1.0,,,,1.0,6.0,3.0,,,3.0,,,,,,,3.0,,90.0,,,,,,,,,10.0,,6.8,,,2.0,,1.0,,2.0,,2.0,,17.0,5.0,20.0,3,2.0,38.0,3.0,1.0,,1.0
2021-22,9576358,35,57,Watford,Home,845286,232185,Ismaïla Sarr,ismaila-sarr,F,False,1.0,,,20.0,3.0,22.0,2.0,,3.0,,,,,,,,3.0,3.0,,,,,,,,,,1.0,,90.0,,,,,,,,,14.0,,6.9,,,,,1.0,1.0,5.0,,,,29.0,4.0,28.0,0,1.0,47.0,3.0,2.0,,
2021-22,9576358,35,57,Watford,Home,975079,475168,João Pedro,joao-pedro,F,False,1.0,,1.0,17.0,7.0,23.0,4.0,2.0,7.0,,,,,,,5.0,13.0,10.0,,,1.0,,,,,,2.0,1.0,,90.0,,2.0,,,,,,,25.0,,7.1,,,1.0,,1.0,6.0,3.0,,2.0,1.0,26.0,10.0,33.0,1,3.0,73.0,5.0,2.0,3.0,2.0
2021-22,9576336,36,57,Watford,Away,100621,78007,Joshua King,joshua-king,F,False,,,,5.0,2.0,7.0,5.0,6.0,2.0,,,,1.0,,,1.0,10.0,6.0,,,4.0,,,,,,,,,90.0,,,,,,,,,14.0,,6.5,,,1.0,,1.0,,1.0,,,,10.0,4.0,13.0,1,,29.0,6.0,,,
2021-22,9576336,36,57,Watford,Away,844424,230251,Emmanuel Dennis,emmanuel-dennis,F,False,,,1.0,7.0,4.0,11.0,1.0,2.0,4.0,,,,1.0,,,1.0,7.0,6.0,,,3.0,,,,,,1.0,,,73.0,,,,,,,,,6.0,,6.6,,,,,,1.0,,,1.0,,9.0,4.0,13.0,0,2.0,26.0,1.0,2.0,,1.0
2021-22,9576336,36,57,Watford,Away,845286,232185,Ismaïla Sarr,ismaila-sarr,F,False,,,,4.0,4.0,8.0,,,3.0,,,,2.0,,,,4.0,4.0,,,2.0,,,,,,,,,90.0,,,,,,,,,7.0,,6.6,,,,,2.0,,2.0,,2.0,,9.0,5.0,12.0,0,2.0,22.0,1.0,2.0,,2.0
2021-22,9576433,37,57,Watford,Home,975079,475168,João Pedro,joao-pedro,F,False,,,3.0,16.0,8.0,24.0,4.0,3.0,2.0,,2.0,,2.0,,,6.0,14.0,10.0,,,,,1.0,,,,1.0,,,90.0,5.0,,,,,,,,28.0,,7.2,,,2.0,,,6.0,2.0,,3.0,1.0,31.0,9.0,38.0,7,2.0,69.0,4.0,1.0,4.0,
2021-22,9576433,37,57,Watford,Home,998357,493934,Kwadwo Baah,kwadwo-baah,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576433,37,57,Watford,Home,1134447,535339,Tiago Cukur,tiago-cukur,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576308,38,57,Watford,Away,100621,78007,Joshua King,joshua-king,F,False,,,,15.0,5.0,20.0,2.0,1.0,3.0,,,,,,,2.0,5.0,3.0,,,,,,,,,1.0,1.0,,72.0,,,,,,,,,9.0,,6.6,,,,,2.0,1.0,,,,,18.0,5.0,23.0,0,2.0,35.0,2.0,,,1.0
2021-22,9576308,38,57,Watford,Away,887055,244716,Cucho Hernández,cucho-hernandez,F,True,,,,1.0,1.0,2.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,18.0,,,,,,,,,,,6.5,,,,,,,,,,1.0,1.0,1.0,2.0,0,1.0,3.0,,,,
2021-22,9576308,38,57,Watford,Away,975079,475168,João Pedro,joao-pedro,F,False,,,2.0,11.0,6.0,17.0,5.0,,2.0,,1.0,,2.0,,,5.0,14.0,6.0,,,,,,,,,,1.0,,90.0,1.0,,,,,,,,17.0,,6.4,,,,,,6.0,1.0,,2.0,,18.0,9.0,26.0,1,2.0,47.0,,,4.0,2.0
2021-22,9576308,38,57,Watford,Away,998357,493934,Kwadwo Baah,kwadwo-baah,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
