season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7090051,5,57,Watford,Home,359640,173514,Isaac Success,isaac-success,F,True,,,,2.0,,2.0,,,1.0,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,2.0,,2.0,0,,4.0,,,2.0,
2016-17,7090057,6,57,Watford,Away,22109,41725,Troy Deeney,troy-deeney,F,False,,,1.0,9.0,4.0,13.0,5.0,10.0,,,1.0,1.0,,,,,8.0,10.0,,,2.0,,,,,,2.0,90.0,1.0,,,,,,,13.0,,6.8,,,1.0,,3.0,1.0,,,1.0,,19.0,5.0,24.0,3,,35.0,1.0,,,
2016-17,7090057,6,57,Watford,Away,29774,58498,Odion Ighalo,odion-ighalo,F,False,,,,7.0,8.0,15.0,4.0,,6.0,,,,,,,1.0,8.0,1.0,,,2.0,,,,,,,90.0,1.0,,,,,,,11.0,,6.5,,,,,,2.0,,,,,10.0,9.0,19.0,1,,29.0,5.0,,1.0,
2016-17,7090057,6,57,Watford,Away,359640,173514,Isaac Success,isaac-success,F,True,,,1.0,4.0,3.0,7.0,1.0,,1.0,,,1.0,,,,,4.0,5.0,,,1.0,,,,,1.0,,32.0,,,,,,,,7.0,,6.8,,,1.0,,,5.0,,,1.0,,7.0,4.0,11.0,2,1.0,24.0,,2.0,2.0,1.0
2016-17,7090069,7,57,Watford,Home,22109,41725,Troy Deeney,troy-deeney,F,False,1.0,,1.0,12.0,3.0,14.0,8.0,10.0,,,,1.0,,,,,10.0,12.0,,,3.0,,1.0,,,2.0,2.0,90.0,2.0,,,,,,,12.0,,8.0,,,1.0,,3.0,1.0,1.0,,2.0,,22.0,3.0,24.0,4,1.0,41.0,2.0,,1.0,1.0
2016-17,7090069,7,57,Watford,Home,29774,58498,Odion Ighalo,odion-ighalo,F,False,,,,9.0,7.0,16.0,1.0,1.0,5.0,,,2.0,1.0,,,2.0,5.0,2.0,,,,,,,,,2.0,58.0,,,,,,,,10.0,,6.7,,,1.0,,,1.0,,,1.0,,13.0,7.0,20.0,3,1.0,32.0,3.0,,,1.0
2016-17,7090069,7,57,Watford,Home,359640,173514,Isaac Success,isaac-success,F,True,,,,3.0,2.0,5.0,,,,,,,,,,4.0,5.0,3.0,,,1.0,,1.0,,,,,32.0,2.0,,,,,,,6.0,,7.3,,,1.0,,,1.0,,,,,4.0,2.0,6.0,3,,17.0,1.0,2.0,1.0,
2016-17,7090076,8,57,Watford,Away,22109,41725,Troy Deeney,troy-deeney,F,False,,,,6.0,7.0,13.0,3.0,4.0,,,,,,,,,4.0,7.0,,,2.0,,,,,,,90.0,,,,,,,,8.0,,6.8,,,,,,1.0,,,,1.0,13.0,8.0,21.0,0,2.0,25.0,,,1.0,2.0
2016-17,7090076,8,57,Watford,Away,29774,58498,Odion Ighalo,odion-ighalo,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090076,8,57,Watford,Away,359640,173514,Isaac Success,isaac-success,F,False,,,1.0,1.0,7.0,8.0,2.0,1.0,6.0,,,,1.0,,,1.0,6.0,9.0,,,1.0,,,,,3.0,,89.0,1.0,,,,,,,16.0,,6.9,,,,,1.0,2.0,1.0,,3.0,,7.0,9.0,15.0,1,2.0,38.0,4.0,5.0,1.0,1.0
2016-17,7090109,9,57,Watford,Away,22109,41725,Troy Deeney,troy-deeney,F,False,,,,19.0,9.0,28.0,13.0,3.0,6.0,,,,1.0,,,1.0,17.0,6.0,,,3.0,,,,,,2.0,90.0,,,,,,,,12.0,,6.9,,,,,2.0,1.0,,,,1.0,28.0,9.0,37.0,0,,46.0,2.0,2.0,1.0,
2016-17,7090109,9,57,Watford,Away,29774,58498,Odion Ighalo,odion-ighalo,F,False,,,,10.0,11.0,21.0,1.0,2.0,6.0,,,3.0,,,,3.0,8.0,4.0,,,4.0,,,,,,1.0,90.0,1.0,,,,,,,18.0,,6.7,,,,,,2.0,,,,2.0,19.0,13.0,32.0,4,1.0,45.0,3.0,,1.0,1.0
2016-17,7090109,9,57,Watford,Away,284455,133801,Jerome Sinclair,jerome-sinclair,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090095,10,57,Watford,Home,22109,41725,Troy Deeney,troy-deeney,F,False,,,1.0,11.0,4.0,15.0,6.0,4.0,2.0,,1.0,1.0,,,,1.0,10.0,4.0,,,2.0,,,,,,2.0,90.0,,,,,,,,15.0,,6.5,,,2.0,,,2.0,1.0,,2.0,,22.0,4.0,25.0,3,,35.0,1.0,,,
2016-17,7090095,10,57,Watford,Home,29774,58498,Odion Ighalo,odion-ighalo,F,False,,,,13.0,3.0,16.0,2.0,1.0,4.0,,,1.0,,,,2.0,5.0,3.0,,,1.0,,,,,,2.0,90.0,,,,,,,,6.0,,7.0,,,3.0,,,1.0,,,,,14.0,3.0,17.0,4,1.0,33.0,3.0,,1.0,1.0
2016-17,7090095,10,57,Watford,Home,284455,133801,Jerome Sinclair,jerome-sinclair,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090108,11,57,Watford,Away,22109,41725,Troy Deeney,troy-deeney,F,False,,,,8.0,6.0,14.0,4.0,4.0,,1.0,,1.0,,,,3.0,7.0,7.0,,,,,,,,1.0,1.0,90.0,,,,,,,,12.0,,6.9,,,,,,1.0,,,,2.0,16.0,6.0,22.0,1,,36.0,1.0,2.0,1.0,
2016-17,7090108,11,57,Watford,Away,29774,58498,Odion Ighalo,odion-ighalo,F,False,,,,10.0,8.0,18.0,4.0,,7.0,,,,,,,,5.0,2.0,,,2.0,,,,,,1.0,90.0,1.0,,,,,,,11.0,,6.6,,,,,,,,,,,16.0,9.0,25.0,1,,32.0,4.0,2.0,,
2016-17,7090108,11,57,Watford,Away,284455,133801,Jerome Sinclair,jerome-sinclair,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090161,12,57,Watford,Home,13148,20046,Stefano Okaka,stefano-okaka,F,True,,,,1.0,1.0,2.0,1.0,,,,,,,,,,2.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,2.0,,,,,,,,2.0,,,,,2.0,1.0,3.0,0,,5.0,,,1.0,
2016-17,7090161,12,57,Watford,Home,22109,41725,Troy Deeney,troy-deeney,F,False,,,2.0,9.0,1.0,10.0,5.0,6.0,4.0,,,,,,,4.0,10.0,9.0,,,2.0,1.0,,,,1.0,1.0,89.0,,,,,,,,23.0,,7.0,,,,,3.0,1.0,,,3.0,,23.0,3.0,26.0,0,1.0,44.0,3.0,1.0,1.0,
2016-17,7090161,12,57,Watford,Home,29774,58498,Odion Ighalo,odion-ighalo,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090161,12,57,Watford,Home,284455,133801,Jerome Sinclair,jerome-sinclair,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090135,13,57,Watford,Home,13148,20046,Stefano Okaka,stefano-okaka,F,True,,,1.0,3.0,1.0,4.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,12.0,,,,,,,,1.0,,6.6,,,1.0,,,,,,1.0,,3.0,1.0,4.0,1,,6.0,,,,
2016-17,7090135,13,57,Watford,Home,22109,41725,Troy Deeney,troy-deeney,F,False,,,,10.0,2.0,12.0,4.0,5.0,3.0,,,,,,,1.0,7.0,7.0,,,2.0,,,,,1.0,2.0,90.0,,1.0,,,,,,22.0,,7.0,,,1.0,,,1.0,2.0,,,,26.0,4.0,28.0,1,,42.0,2.0,1.0,1.0,
2016-17,7090135,13,57,Watford,Home,29774,58498,Odion Ighalo,odion-ighalo,F,True,,,1.0,2.0,3.0,5.0,3.0,2.0,3.0,,,,,,,1.0,7.0,3.0,,,1.0,,,,,,1.0,34.0,,,,,,,,9.0,,6.6,,,2.0,,1.0,2.0,1.0,,1.0,,5.0,3.0,7.0,2,,19.0,3.0,1.0,,
2016-17,7090166,14,57,Watford,Away,13148,20046,Stefano Okaka,stefano-okaka,F,False,,,,3.0,5.0,8.0,7.0,2.0,6.0,,,1.0,,,,2.0,9.0,4.0,,,,,,,,,,89.0,,,,,,,,15.0,,6.4,,,,,,,1.0,,,1.0,11.0,5.0,15.0,1,1.0,30.0,5.0,1.0,,1.0
2016-17,7090166,14,57,Watford,Away,22109,41725,Troy Deeney,troy-deeney,F,False,,,,9.0,1.0,10.0,13.0,3.0,2.0,1.0,,1.0,,,,,13.0,4.0,,,,1.0,,,,1.0,3.0,90.0,1.0,,,,,,,15.0,,7.2,,,,,2.0,1.0,,,1.0,,19.0,2.0,21.0,2,,34.0,3.0,,1.0,
2016-17,7090166,14,57,Watford,Away,29774,58498,Odion Ighalo,odion-ighalo,F,True,,,,2.0,1.0,3.0,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,13.0,1.0,,,,,,,2.0,,6.6,,,,,,,1.0,,,1.0,4.0,1.0,4.0,2,,8.0,,1.0,,
2016-17,7090166,14,57,Watford,Away,284455,133801,Jerome Sinclair,jerome-sinclair,F,True,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0,,2.0,,1.0,,
2016-17,7090166,14,57,Watford,Away,359640,173514,Isaac Success,isaac-success,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090151,15,57,Watford,Home,13148,20046,Stefano Okaka,stefano-okaka,F,False,,,1.0,12.0,,12.0,6.0,3.0,5.0,,,,1.0,,,4.0,13.0,10.0,,,2.0,,2.0,,,,,81.0,3.0,,,,,,,19.0,,8.4,,,,,,3.0,1.0,,1.0,2.0,20.0,2.0,21.0,3,4.0,44.0,4.0,,3.0,3.0
2016-17,7090151,15,57,Watford,Home,22109,41725,Troy Deeney,troy-deeney,F,False,,,1.0,16.0,5.0,21.0,8.0,3.0,,,1.0,,1.0,,,2.0,11.0,6.0,,,,,,,,,3.0,90.0,,,,,,,,20.0,,6.6,,,1.0,,,1.0,1.0,,2.0,,28.0,5.0,32.0,1,,50.0,6.0,2.0,1.0,
2016-17,7090151,15,57,Watford,Home,29774,58498,Odion Ighalo,odion-ighalo,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090151,15,57,Watford,Home,284455,133801,Jerome Sinclair,jerome-sinclair,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090151,15,57,Watford,Home,359640,173514,Isaac Success,isaac-success,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090133,16,57,Watford,Away,22109,41725,Troy Deeney,troy-deeney,F,True,,,,1.0,1.0,2.0,3.0,2.0,,,,,,,,,3.0,2.0,,,1.0,,,,,,,18.0,,,,,,,,1.0,,6.5,,,,,1.0,,,,,,2.0,1.0,3.0,0,,4.0,,,,
2016-17,7090133,16,57,Watford,Away,29774,58498,Odion Ighalo,odion-ighalo,F,False,,,1.0,8.0,1.0,9.0,9.0,2.0,2.0,,1.0,,,,,3.0,12.0,8.0,,,1.0,,,,,,,90.0,,,,,,,,14.0,,6.3,,,1.0,,2.0,2.0,,,1.0,1.0,12.0,2.0,14.0,1,1.0,33.0,4.0,3.0,2.0,
2016-17,7090133,16,57,Watford,Away,284455,133801,Jerome Sinclair,jerome-sinclair,F,False,,,,6.0,,6.0,3.0,,,,,,1.0,,,2.0,8.0,,,,2.0,,,,,,,72.0,,,,,,,,4.0,,6.3,,,,,1.0,,,,,,7.0,,7.0,0,,13.0,1.0,,,
2016-17,7090133,16,57,Watford,Away,359640,173514,Isaac Success,isaac-success,F,True,,,1.0,2.0,3.0,5.0,1.0,,4.0,,,,,,,1.0,3.0,7.0,,,1.0,,,,,1.0,,30.0,,,,,,,,5.0,,7.0,,,,,,3.0,,,2.0,,2.0,5.0,7.0,0,1.0,18.0,2.0,3.0,3.0,
2016-17,7090158,17,57,Watford,Away,22109,41725,Troy Deeney,troy-deeney,F,False,,,1.0,12.0,,12.0,14.0,9.0,,,,,,,,1.0,16.0,9.0,,,1.0,,,,,,1.0,90.0,,,,,,,,17.0,,6.7,,,1.0,,2.0,,1.0,,2.0,,25.0,,24.0,1,,35.0,2.0,,,
2016-17,7090158,17,57,Watford,Away,29774,58498,Odion Ighalo,odion-ighalo,F,False,,,1.0,13.0,5.0,18.0,2.0,1.0,4.0,,,1.0,,,,3.0,5.0,4.0,,,,,,,,,,90.0,1.0,,,,,,,9.0,,6.6,,,,,,1.0,,,1.0,2.0,16.0,5.0,21.0,2,,34.0,3.0,2.0,1.0,
2016-17,7090158,17,57,Watford,Away,284455,133801,Jerome Sinclair,jerome-sinclair,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090158,17,57,Watford,Away,359640,173514,Isaac Success,isaac-success,F,True,,,,4.0,3.0,7.0,,,1.0,,,,,,,,3.0,4.0,,,1.0,,,,,,1.0,34.0,,,,,,,,12.0,,6.7,,,,,1.0,4.0,3.0,,,,10.0,4.0,11.0,0,1.0,25.0,2.0,1.0,2.0,1.0
2016-17,7090134,18,57,Watford,Home,22109,41725,Troy Deeney,troy-deeney,F,True,,,,12.0,1.0,13.0,10.0,6.0,2.0,,,,,,,,11.0,7.0,,,1.0,,1.0,,,,1.0,76.0,1.0,,,,,,,12.0,,7.1,,,,,1.0,,,,,,21.0,1.0,22.0,1,,30.0,3.0,1.0,,
2016-17,7090134,18,57,Watford,Home,29774,58498,Odion Ighalo,odion-ighalo,F,False,,,,9.0,1.0,10.0,,3.0,3.0,,,,1.0,,,2.0,4.0,4.0,,,,,,,,,1.0,90.0,1.0,,,,,,,14.0,,6.7,,,1.0,,,2.0,1.0,,,,17.0,1.0,17.0,2,,30.0,3.0,,1.0,
2016-17,7090134,18,57,Watford,Home,284455,133801,Jerome Sinclair,jerome-sinclair,F,True,,,,1.0,1.0,2.0,1.0,,1.0,,,,,,,,2.0,,,,1.0,,,,,,,5.0,,,,,,,,1.0,,6.5,,,,,,,,,,,2.0,1.0,3.0,0,,4.0,,,,
2016-17,7090174,19,57,Watford,Home,22109,41725,Troy Deeney,troy-deeney,F,False,1.0,,1.0,9.0,7.0,15.0,5.0,6.0,1.0,,,,,,,1.0,6.0,8.0,,,,,,,,,1.0,90.0,,,,,,,,15.0,,6.6,,,,,,,2.0,,1.0,2.0,20.0,8.0,26.0,0,1.0,34.0,2.0,1.0,,
2016-17,7090174,19,57,Watford,Home,29774,58498,Odion Ighalo,odion-ighalo,F,False,,,,3.0,4.0,7.0,5.0,1.0,2.0,,,,,,,1.0,9.0,3.0,,,,,,,,,,90.0,,,,,,,,12.0,,6.2,,,1.0,,,5.0,,,,2.0,8.0,5.0,13.0,1,,24.0,2.0,,2.0,
2016-17,7090174,19,57,Watford,Home,284455,133801,Jerome Sinclair,jerome-sinclair,F,True,,,,2.0,,2.0,1.0,,,,,,,,,,2.0,2.0,,,1.0,,,,,,1.0,15.0,,,,,,,,1.0,,6.7,,,,,,,,,,,3.0,,3.0,0,,6.0,,2.0,,
2016-17,7090174,19,57,Watford,Home,865048,204760,Michael Folivi,michael-folivi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090226,20,57,Watford,Away,22109,41725,Troy Deeney,troy-deeney,F,False,,,2.0,11.0,7.0,18.0,10.0,3.0,4.0,,,,,,,2.0,13.0,6.0,,,1.0,,,,,,3.0,90.0,,1.0,,,,,,15.0,,7.0,,,,,1.0,,1.0,,2.0,,20.0,8.0,27.0,0,2.0,41.0,3.0,2.0,,2.0
2016-17,7090226,20,57,Watford,Away,29774,58498,Odion Ighalo,odion-ighalo,F,True,,,1.0,5.0,3.0,8.0,1.0,1.0,2.0,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,45.0,,,,,,,,5.0,,6.6,,,1.0,,,,,,1.0,,7.0,3.0,10.0,2,1.0,17.0,3.0,,,1.0
2016-17,7090226,20,57,Watford,Away,284455,133801,Jerome Sinclair,jerome-sinclair,F,True,,,,3.0,5.0,8.0,,,1.0,,,,1.0,,,1.0,2.0,1.0,,,,,,,,,,21.0,1.0,,,,,,,3.0,,6.6,,,,,,,,,,,5.0,5.0,10.0,1,1.0,17.0,,,,
2016-17,7090226,20,57,Watford,Away,865048,204760,Michael Folivi,michael-folivi,F,True,,,,,3.0,3.0,1.0,,1.0,,,,,,,,2.0,,,,1.0,,,,,,,9.0,,,,,,,,,,6.5,,,,,,,,,,,,3.0,3.0,0,,3.0,,,,
2016-17,7090204,21,57,Watford,Home,13148,20046,Stefano Okaka,stefano-okaka,F,False,,,1.0,15.0,1.0,16.0,3.0,5.0,1.0,,,,,,,1.0,6.0,12.0,,,3.0,,,,,1.0,1.0,90.0,1.0,,,,,,,13.0,,7.1,,,,,,2.0,1.0,,1.0,1.0,23.0,2.0,24.0,1,,38.0,3.0,5.0,2.0,
2016-17,7090204,21,57,Watford,Home,22109,41725,Troy Deeney,troy-deeney,F,False,,,1.0,10.0,2.0,12.0,7.0,7.0,2.0,,1.0,1.0,,,,,7.0,8.0,,,,,,,,1.0,1.0,90.0,1.0,,,,,,,12.0,,6.6,,,,,1.0,,,,1.0,,19.0,2.0,21.0,2,,30.0,3.0,1.0,,
2016-17,7090204,21,57,Watford,Home,29774,58498,Odion Ighalo,odion-ighalo,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090204,21,57,Watford,Home,284455,133801,Jerome Sinclair,jerome-sinclair,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090217,22,57,Watford,Away,13148,20046,Stefano Okaka,stefano-okaka,F,False,,,,3.0,,3.0,4.0,,2.0,,,,,,,1.0,8.0,3.0,,,3.0,,,,,,,62.0,,,,,,,,10.0,,6.5,,,,,1.0,2.0,1.0,,,1.0,10.0,,9.0,0,,18.0,1.0,1.0,2.0,
2016-17,7090217,22,57,Watford,Away,22109,41725,Troy Deeney,troy-deeney,F,False,,,,13.0,6.0,19.0,5.0,9.0,6.0,,,,,,,2.0,8.0,12.0,,,1.0,,1.0,,,,1.0,90.0,1.0,,,,,,,21.0,,7.6,,,,,5.0,,1.0,,3.0,,30.0,7.0,36.0,1,2.0,53.0,1.0,1.0,,2.0
2016-17,7090217,22,57,Watford,Away,29774,58498,Odion Ighalo,odion-ighalo,F,True,,,,2.0,,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,,2.0,0,,2.0,,,,
2016-17,7090217,22,57,Watford,Away,284455,133801,Jerome Sinclair,jerome-sinclair,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090343,23,57,Watford,Away,13148,20046,Stefano Okaka,stefano-okaka,F,True,,,,1.0,,1.0,,1.0,2.0,,,,,,,2.0,3.0,1.0,,,1.0,,,,,,,5.0,,,,,,,,3.0,,6.4,,,,,,,,,,,1.0,,1.0,0,,5.0,,,,
2016-17,7090343,23,57,Watford,Away,22109,41725,Troy Deeney,troy-deeney,F,False,,,,10.0,3.0,13.0,11.0,5.0,7.0,,,,,,,2.0,15.0,7.0,,,,,1.0,,,4.0,,85.0,1.0,1.0,,,,,,13.0,,7.3,,,,,,3.0,1.0,,1.0,1.0,18.0,3.0,20.0,1,1.0,38.0,1.0,,1.0,1.0
2016-17,7090343,23,57,Watford,Away,139228,96764,M'Baye Niang,mbaye-niang,F,False,,,1.0,3.0,5.0,8.0,3.0,,5.0,,,,,,,,7.0,6.0,,,1.0,,,,,2.0,,70.0,,,,,,,,8.0,,6.7,,,1.0,,1.0,5.0,1.0,,2.0,,6.0,6.0,11.0,1,1.0,29.0,1.0,3.0,2.0,1.0
