playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,expectedAssists,totalRedCards,totalTackles,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,substituteOn,aerialDuels,cleanSheets,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,expectedGoalsOnTargetConceded,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,totalFoulsWon,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,tacklesLost,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalShots,throughBalls,unsuccessfulCrossesOpenPlay,goals,offsides,oboxBlocked,shotsOnTargetOutsideBox,iboxTarget,shotsOnTargetInBox,penaltyGoalsConceded,keyPassesAttemptAssists,shotsBlockedInBox,oboxTarget,unsuccessfulDribbles,headedGoals,unsuccessfulCrossesAndCorners,iboxBlocked,shotsOffTargetIncWoodwork,cornersWon,clearancesOffTheLine,substituteOff,hitWoodwork,shotsBlockedOutsideBox,expectedGoals,successfulCrossesOpenPlay,goalAssists,successfulLayoffs,cornersTakenInclShortCorners,successfulCrossesAndCorners,throwInsToOppositionPlayer,unsuccessfulCornersIntoBox,foulWonPenalty,penaltiesConceded,handballsConceded,expectedGoalsFreekick,freekickTotal,attemptsFromSetPieces,unsuccessfulLayoffs,successfulCornersIntoBox,penaltiesTaken,rightFootGoals,leftFootGoals,penaltyGoals,secondGoalAssists,penaltiesSaved,catches,savesMadeFromOutsideBox,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,redCards2ndYellow
209046,Callum Hudson-Odoi,Forward,Chelsea,8,England,2018-19,17.0,1.2081,0.0,8.0,25.0,10.0,4.0,29.0,207.0,6.0,4.0,1.0,391.0,2.0,28.0,3.0,2.0,26.0,174.0,23.0,4.4737,,,5.0,15.0,37.0,6.0,45.0,1.0,28.0,27.0,10.0,2.0,125.0,2.0,41.0,2.0,0.0,207.0,73.0,6.0,12.0,,79.0,1.0,3.0,4.0,63.0,309.0,1.0,,59.0,1.0,0.0,4.0,3.0,2.0,3.0,0.821,4.0,,13.0,,3.0,,1.0,2.0,2.0,,8.0,2.0,1.0,5.0,,16.0,2.0,1.0,6.0,,4.0,,,0.7204,6.0,1.0,5.0,3.0,6.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42786,Eden Hazard,Forward,Chelsea,8,Belgium,2018-19,206.0,10.0044,0.0,14.0,267.0,37.0,32.0,285.0,1819.0,5.0,53.0,9.0,2925.0,33.0,275.0,7.0,57.0,255.0,1434.0,240.0,34.078,,4.0,35.0,173.0,750.0,104.0,481.0,10.0,387.0,103.0,37.0,5.0,1376.0,28.0,428.0,20.0,0.0,1759.0,662.0,9.0,138.0,,384.0,12.0,12.0,100.0,298.0,2678.0,12.0,,193.0,6.0,2.0,18.0,29.0,34.0,43.0,15.2396,59.0,13.0,38.0,16.0,11.0,14.0,8.0,19.0,19.0,1.0,83.0,20.0,8.0,67.0,,110.0,20.0,16.0,41.0,,8.0,3.0,14.0,10.5384,13.0,15.0,52.0,92.0,35.0,,58.0,1.0,,1.0,0.1951,2.0,2.0,3.0,19.0,4.0,11.0,5.0,4.0,,,,,,,,,,,,,,,,,
40232,Gonzalo Higuaín,Forward,Chelsea,8,Argentina,2018-19,60.0,0.951,0.0,10.0,65.0,14.0,13.0,72.0,316.0,1.0,20.0,1.0,1092.0,13.0,28.0,3.0,18.0,21.0,231.0,57.0,14.1798,,5.0,15.0,47.0,102.0,2.0,88.0,4.0,44.0,28.0,14.0,3.0,183.0,12.0,68.0,7.0,0.0,311.0,127.0,7.0,9.0,,86.0,6.0,1.0,13.0,84.0,462.0,,1.0,61.0,5.0,0.0,7.0,8.0,19.0,15.0,3.7247,27.0,5.0,2.0,5.0,11.0,6.0,3.0,7.0,7.0,1.0,15.0,13.0,3.0,12.0,,2.0,13.0,12.0,14.0,,8.0,2.0,6.0,4.8844,,,37.0,,,,,,,,,,,3.0,,,5.0,,,,,,,,,,,,,,,,,,,
94245,Michy Batshuayi,Forward,Chelsea,8,Belgium,2018-19,58.0,0.2562,0.0,2.0,52.0,11.0,9.0,57.0,163.0,2.0,44.0,,756.0,32.0,25.0,3.0,14.0,13.0,98.0,46.0,8.2133,2.0,,11.0,26.0,43.0,2.0,83.0,5.0,34.0,30.0,11.0,1.0,60.0,8.0,39.0,12.0,0.0,155.0,95.0,1.0,9.0,3.0,43.0,7.0,3.0,8.0,43.0,273.0,,1.0,46.0,3.0,0.0,5.0,21.0,9.0,10.0,3.8601,18.0,1.0,1.0,5.0,12.0,2.0,2.0,3.0,3.0,,2.0,7.0,2.0,7.0,,1.0,7.0,8.0,4.0,,8.0,,2.0,3.9468,,,8.0,,,,,,,,,,,5.0,,,5.0,,,,,,,,,,,,,,,,,,,
44346,Olivier Giroud,Forward,Chelsea,8,France,2018-19,43.0,0.5378,0.0,3.0,83.0,27.0,7.0,83.0,261.0,20.0,60.0,1.0,833.0,22.0,48.0,,11.0,10.0,173.0,77.0,8.9582,,6.0,5.0,21.0,54.0,6.0,91.0,5.0,41.0,22.0,27.0,1.0,135.0,5.0,31.0,38.0,0.0,256.0,116.0,2.0,2.0,1.0,89.0,12.0,3.0,5.0,77.0,371.0,,,43.0,3.0,1.0,,10.0,7.0,10.0,2.968,25.0,,1.0,2.0,6.0,2.0,,8.0,8.0,,14.0,5.0,,3.0,1.0,1.0,5.0,15.0,5.0,,5.0,1.0,2.0,4.5877,,4.0,50.0,,,,,,,,,,,13.0,,,,1.0,,,,,,,,,,,,,,,,,,
49579,Pedro,Forward,Chelsea,8,Spain,2018-19,104.0,3.528,0.0,27.0,126.0,31.0,21.0,144.0,1066.0,10.0,23.0,5.0,1780.0,14.0,105.0,3.0,39.0,96.0,885.0,113.0,18.203,1.0,8.0,19.0,90.0,169.0,26.0,209.0,11.0,195.0,94.0,31.0,13.0,651.0,16.0,186.0,9.0,0.0,1058.0,283.0,14.0,44.0,2.0,428.0,17.0,18.0,37.0,274.0,1438.0,5.0,7.0,281.0,12.0,2.0,18.0,32.0,8.0,25.0,7.7955,49.0,7.0,48.0,8.0,8.0,2.0,7.0,10.0,10.0,1.0,27.0,6.0,7.0,15.0,,51.0,6.0,24.0,13.0,1.0,12.0,,2.0,5.7875,9.0,2.0,28.0,5.0,10.0,,3.0,,,1.0,,,,3.0,1.0,,4.0,4.0,,1.0,,,,,,,,,,,,,,,,
47431,Willian,Forward,Chelsea,8,Brazil,2018-19,110.0,5.2243,0.0,35.0,164.0,32.0,26.0,176.0,1230.0,6.0,34.0,3.0,2108.0,23.0,115.0,4.0,53.0,104.0,1015.0,103.0,21.0849,2.0,11.0,25.0,87.0,252.0,31.0,225.0,16.0,254.0,105.0,32.0,14.0,821.0,21.0,191.0,11.0,0.0,1194.0,447.0,21.0,39.0,1.0,341.0,12.0,13.0,39.0,383.0,1791.0,4.0,3.0,272.0,9.0,2.0,12.0,31.0,22.0,22.0,5.183,40.0,8.0,46.0,3.0,11.0,11.0,9.0,10.0,10.0,,73.0,11.0,9.0,22.0,,130.0,11.0,18.0,40.0,,17.0,5.0,11.0,4.1784,9.0,6.0,46.0,111.0,39.0,2.0,67.0,1.0,,1.0,0.6013,8.0,8.0,7.0,29.0,,3.0,,,2.0,,,,,,,,,,,,,,,,
