playerId,playerName,position,team_name,team_id,nationality,season,expectedAssists,totalRedCards,catches,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,awayGoals,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,timePlayed,duelsWon,goalsConcededOutsideBox,groundDuelsWon,successfulShortPasses,punches,expectedGoalsOnTargetConceded,successfulLaunches,totalClearances,goalsConceded,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,homeGoals,goalkeeperSmother,forwardPasses,recoveries,appearances,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,successfulLongPasses,touches,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,duelsLost,totalTackles,penaltiesFaced,aerialDuelsLost,penaltiesConceded,putthroughBlockedDistribution,penaltyGoalsConceded,groundDuelsLost,drops,crossesNotClaimed,tacklesLost,totalFoulsConceded,foulAttemptedTackle,successfulCrossesOpenPlay,fiftyFifty,overruns,totalShots,throughBalls,successfulFiftyFifty,unsuccessfulCrossesOpenPlay,substituteOn,successfulCrossesAndCorners,throwInsToOppositionPlayer,keyPassesAttemptAssists,putthroughBlockedDistributionWon,lastPlayerTackle,unsuccessfulCrossesAndCorners,timesTackled,shotsOffTargetIncWoodwork,tacklesWon,blocks,interceptions,backwardPasses,throwInsToOwnPlayer,substituteOff,expectedGoals,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,successfulLayoffs,foulWonPenalty,goals,oboxBlocked,shotsOnTargetOutsideBox,iboxTarget,shotsOnTargetInBox,totalTouchesInOppositionBox,shotsBlockedInBox,oboxTarget,rightFootGoals,unsuccessfulDribbles,headedGoals,iboxBlocked,cornersWon,successfulDribbles,hitWoodwork,shotsBlockedOutsideBox,setPiecesGoals,offsides,successfulCornersIntoBox,leftFootGoals,freekickTotal,attemptsFromSetPieces,unsuccessfulCornersIntoBox,expectedGoalsFreekick,goalAssists,cornersTakenInclShortCorners,unsuccessfulLayoffs,clearancesOffTheLine,handballsConceded,secondGoalAssists,ownGoalScored,penaltiesTaken,penaltyGoals
219847,Kai Havertz,Forward,Arsenal,3,Germany,2021-22,1.6783,0.0,,,119.0,29.0,22.0,122.0,654.0,5.0,,,90.0,4.0,1810.0,98.0,,60.0,524.0,,19.0043,,30.0,18.0,182.0,,25.0,1.0,253.0,3.0,,111.0,62.0,29.0,397.0,18.0,163.0,38.0,0.0,,627.0,258.0,,,145.0,8.0,1021.0,1.0,137.0,,3.0,3.0,24.0,155.0,17.0,,52.0,,50.0,5.0,103.0,,,9.0,40.0,15.0,2.0,79.0,4.0,41.0,3.0,35.0,6.0,7.0,2.0,,18.0,27.0,,6.0,56.0,18.0,8.0,1.0,4.0,216.0,3.0,11.0,8.7377,15.0,23.0,7.7489,25.0,1.0,8.0,4.0,2.0,13.0,13.0,134.0,11.0,2.0,2.0,24.0,3.0,11.0,14.0,18.0,2.0,4.0,,12.0,,3.0,,,,,3.0,,1.0,,3.0,,,,
66749,Romelu Lukaku,Forward,Napoli,459,Belgium,2021-22,1.6649,0.0,,,85.0,26.0,16.0,86.0,317.0,3.0,,,99.0,6.0,1585.0,78.0,5.0,27.0,227.0,,12.6502,,20.0,14.0,64.0,,12.0,3.0,174.0,5.0,,64.0,33.0,26.0,171.0,9.0,75.0,51.0,0.0,,289.0,172.0,,,86.0,4.0,533.0,,60.0,,1.0,1.0,13.0,96.0,2.0,,48.0,,24.0,2.0,48.0,,,1.0,8.0,2.0,,65.0,2.0,28.0,2.0,28.0,7.0,10.0,,,24.0,10.0,,7.0,37.0,13.0,1.0,1.0,,103.0,,5.0,6.6331,15.0,15.0,4.9165,25.0,3.0,8.0,1.0,1.0,6.0,6.0,102.0,14.0,1.0,3.0,12.0,2.0,14.0,11.0,13.0,2.0,1.0,,14.0,,3.0,1.0,1.0,,0.0052,,,7.0,,,,,1.0,1.0
209046,Callum Hudson-Odoi,Forward,Nottingham Forest,17,England,2021-22,1.8504,0.0,,,44.0,15.0,11.0,52.0,354.0,0.0,,,12.0,1.0,966.0,51.0,2.0,47.0,293.0,,7.3975,,5.0,8.0,112.0,,17.0,0.0,113.0,1.0,,77.0,39.0,15.0,242.0,6.0,101.0,4.0,0.0,,353.0,135.0,,,45.0,9.0,556.0,4.0,65.0,,1.0,8.0,11.0,62.0,14.0,,8.0,,14.0,1.0,54.0,,,4.0,10.0,6.0,5.0,23.0,1.0,12.0,,12.0,22.0,4.0,5.0,2.0,23.0,8.0,,27.0,30.0,5.0,10.0,,2.0,120.0,10.0,8.0,2.4726,6.0,7.0,2.2049,4.0,1.0,1.0,1.0,,6.0,6.0,60.0,5.0,,1.0,10.0,,5.0,7.0,16.0,,1.0,,4.0,,,,,4.0,,2.0,5.0,1.0,,1.0,,,,
165153,Timo Werner,Forward,Tottenham Hotspur,6,Germany,2021-22,0.8353,0.0,,,77.0,21.0,15.0,81.0,372.0,2.0,,,22.0,3.0,1286.0,36.0,3.0,30.0,286.0,,14.798,,4.0,17.0,97.0,,12.0,1.0,122.0,2.0,,61.0,37.0,21.0,225.0,14.0,100.0,6.0,0.0,,363.0,186.0,,,66.0,5.0,596.0,,67.0,,1.0,4.0,12.0,86.0,8.0,,16.0,,31.0,4.0,70.0,,,4.0,11.0,5.0,1.0,43.0,5.0,28.0,3.0,22.0,22.0,6.0,1.0,,7.0,9.0,,22.0,42.0,12.0,4.0,,2.0,148.0,5.0,8.0,6.8099,17.0,16.0,3.3681,15.0,,4.0,1.0,2.0,10.0,10.0,116.0,16.0,2.0,2.0,23.0,,16.0,23.0,10.0,3.0,1.0,,11.0,,2.0,,,,,1.0,1.0,4.0,,1.0,,,,
440323,Armando Broja,Forward,Burnley,90,Albania,2021-22,,0.0,,,147.0,32.0,21.0,153.0,396.0,2.0,,,255.0,,1978.0,159.0,4.0,71.0,243.0,,,,11.0,37.0,91.0,,26.0,0.0,447.0,4.0,,121.0,81.0,32.0,198.0,33.0,192.0,88.0,0.0,,394.0,319.0,,,78.0,,774.0,5.0,45.0,,2.0,6.0,19.0,288.0,12.0,,167.0,,29.0,1.0,121.0,,,7.0,29.0,12.0,,66.0,3.0,36.0,1.0,31.0,8.0,11.0,,,10.0,16.0,,8.0,87.0,15.0,5.0,1.0,3.0,106.0,,16.0,,9.0,21.0,,16.0,1.0,6.0,,,,,112.0,,,6.0,37.0,,,25.0,33.0,2.0,,,13.0,,,,,,,,,1.0,,1.0,,,,
