playerId,playerName,position,team_name,team_id,nationality,season,straightRedCards,totalRedCards,yellowCards,duelsLost,successfulCrossesOpenPlay,expectedAssists,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,oboxBlocked,substituteOn,cornersTakenInclShortCorners,aerialDuels,shotsOnTargetOutsideBox,successfulCrossesAndCorners,timePlayed,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,successfulCornersIntoBox,totalTouchesInOppositionBox,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,oboxTarget,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,openPlayPasses,shotsOffTargetIncWoodwork,totalLossesOfPossession,tacklesWon,successfulDribbles,leftsidePasses,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,hitWoodwork,shotsBlockedOutsideBox,successfulPassesOwnHalf,handballsConceded,expectedGoals,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,iboxTarget,shotsOnTargetInBox,unsuccessfulLaunches,punches,successfulLaunches,totalClearances,catches,savesMade,savesMadeFromOutsideBox,crossesNotClaimed,goalKicks,gkSuccessfulDistribution,savesMadeCaught,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,goalsConcededOutsideBox,penaltiesConceded,throwInsToOppositionPlayer,aerialDuelsWon,cornersWon,blocks,foulAttemptedTackle,expectedGoalsFreekick,goalAssists,goals,offsides,awayGoals,cleanSheets,penaltyGoalsConceded,homeGoals,rightFootGoals,leftFootGoals,freekickTotal,attemptsFromSetPieces,redCards2ndYellow,clearancesOffTheLine,secondGoalAssists,foulWonPenalty,penaltiesTaken,headedGoals,penaltyGoals,lastPlayerTackle,ownGoalScored,setPiecesGoals,penaltiesSaved,penaltiesFaced,savesFromPenalty,goalkeeperSmother,drops
4570,Bobby Zamora,Forward,QPR,52,England,2014-15,0.0,0.0,4.0,207.0,7.0,3.006,5.0,6.0,,2.0184,10.0,24.0,,209.0,31.0,89.0,19.0,222.0,16.0,632.0,1.0,12.0,,180.0,,7.0,1782.0,22.0,122.0,93.0,17.0,35.0,392.0,,98.0,30.4853,46.0,25.0,4.0,85.0,149.0,20.0,0.0,300.0,7.0,138.0,51.0,31.0,,1.0,5.0,325.0,22.0,16.0,37.0,4.0,120.0,616.0,18.0,323.0,9.0,5.0,182.0,47.0,5.0,,18.0,163.0,857.0,3.0,13.0,1.0,1.0,92.0,4.0,2.7821,13.0,26.0,3.0,3.0,4.0,,3.0,11.0,,,,,,,,,,,3.0,,1.0,58.0,4.0,3.0,7.0,0.0738,4.0,3.0,24.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
78356,Charlie Austin,Forward,QPR,52,England,2014-15,0.0,1.0,4.0,324.0,11.0,3.57,51.0,53.0,2.0,16.1404,23.0,79.0,1.0,225.0,35.0,38.0,35.0,257.0,29.0,754.0,26.0,,,281.0,13.0,11.0,3069.0,7.0,189.0,168.0,45.0,76.0,476.0,,166.0,61.9214,18.0,65.0,25.0,135.0,212.0,44.0,5.0,492.0,22.0,203.0,85.0,35.0,13.0,7.0,20.0,389.0,56.0,29.0,83.0,25.0,211.0,715.0,26.0,452.0,16.0,15.0,156.0,36.0,10.0,,21.0,183.0,1289.0,5.0,3.0,2.0,26.0,119.0,6.0,17.1762,32.0,31.0,22.0,22.0,17.0,,2.0,41.0,,,,,,,,,,,9.0,,,92.0,22.0,3.0,11.0,,5.0,18.0,35.0,8.0,3.0,2.0,10.0,11.0,2.0,,,1.0,1.0,1.0,1.0,5.0,5.0,3.0,,,,,,,,
105835,Eduardo Vargas,Forward,QPR,52,Chile,2014-15,0.0,0.0,1.0,118.0,3.0,1.3303,16.0,12.0,2.0,2.0084,18.0,25.0,1.0,109.0,21.0,26.0,16.0,122.0,25.0,511.0,9.0,5.0,10.0,53.0,4.0,9.0,1385.0,1.0,35.0,74.0,29.0,56.0,373.0,5.0,59.0,26.8717,13.0,31.0,7.0,83.0,116.0,21.0,0.0,192.0,16.0,125.0,86.0,21.0,4.0,4.0,17.0,264.0,25.0,32.0,56.0,7.0,139.0,497.0,13.0,238.0,14.0,20.0,156.0,12.0,15.0,4.0,16.0,114.0,789.0,1.0,8.0,1.0,9.0,134.0,1.0,3.5311,13.0,29.0,5.0,5.0,3.0,,,9.0,,,,,,,,,,,6.0,1.0,1.0,18.0,8.0,,5.0,0.1459,2.0,3.0,3.0,1.0,,1.0,2.0,3.0,,2.0,2.0,,,1.0,,,,,,,,,,,,
151453,Frankie Sutherland,Forward,QPR,52,Ireland,2014-15,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49806,Junior Hoilett,Forward,QPR,52,Canada,2014-15,0.0,0.0,2.0,99.0,2.0,0.8243,5.0,4.0,5.0,0.4787,18.0,19.0,3.0,43.0,22.0,12.0,9.0,54.0,36.0,262.0,2.0,13.0,2.0,22.0,2.0,2.0,878.0,,17.0,52.0,21.0,47.0,201.0,,31.0,19.0317,12.0,22.0,3.0,82.0,91.0,12.0,0.0,151.0,14.0,74.0,43.0,22.0,2.0,6.0,33.0,145.0,17.0,38.0,61.0,3.0,129.0,258.0,15.0,183.0,12.0,17.0,39.0,13.0,9.0,2.0,7.0,58.0,510.0,6.0,6.0,2.0,2.0,65.0,2.0,1.0293,11.0,11.0,2.0,2.0,8.0,,1.0,5.0,,,,,,,,,,,5.0,,,5.0,5.0,1.0,8.0,,,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,
49696,Mauro Zárate,Forward,QPR,52,Argentina,2014-15,0.0,0.0,2.0,50.0,1.0,0.0794,9.0,6.0,5.0,0.3049,10.0,8.0,2.0,20.0,11.0,12.0,5.0,25.0,14.0,170.0,,6.0,9.0,7.0,,8.0,486.0,1.0,6.0,34.0,7.0,33.0,143.0,6.0,13.0,2.3925,6.0,7.0,1.0,44.0,48.0,7.0,0.0,84.0,3.0,34.0,25.0,11.0,,4.0,14.0,110.0,6.0,18.0,31.0,1.0,77.0,164.0,2.0,92.0,6.0,16.0,40.0,11.0,5.0,3.0,2.0,48.0,309.0,3.0,5.0,,,43.0,,0.2501,5.0,1.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,1.0,,,1.0,7.0,1.0,5.0,,1.0,2.0,2.0,2.0,,,0.0,1.0,1.0,,,,,,,,,,,,,,,,,
174102,Reece Grego-Cox,Forward,QPR,52,Ireland,2014-15,0.0,0.0,0.0,21.0,1.0,0.0063,,,,,,1.0,,10.0,4.0,,1.0,11.0,5.0,30.0,,3.0,,15.0,,1.0,142.0,,13.0,5.0,1.0,3.0,19.0,,3.0,3.9254,,5.0,,8.0,10.0,1.0,0.0,26.0,1.0,7.0,7.0,4.0,,,3.0,16.0,5.0,5.0,6.0,,11.0,26.0,1.0,25.0,,2.0,8.0,2.0,,,,5.0,54.0,1.0,,,,4.0,,0.3733,1.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
