season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385509,1,8,Chelsea,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,18.0,1.0,19.0,,,3.0,,1.0,3.0,,,,7.0,12.0,7.0,,,0.163728,0.2398,0.0,3.0,,,,,,,2.0,,90.0,,,,,,,21.0,,6.4,,,,,,5.0,,,1.0,1.0,25.0,2.0,27.0,3,1.0,52.0,3.0,3.0,3.0,1.0
2022-23,10385509,1,8,Chelsea,Away,817957,176413,Christian Pulišić,christian-pulisic,F,True,,,,3.0,,3.0,1.0,,3.0,,,,,,,,2.0,5.0,,,0.0006721,0.0442,0.0,1.0,,,,,,1.0,,,25.0,,,,,,,2.0,,7.0,,,1.0,,1.0,1.0,,,1.0,,3.0,1.0,4.0,1,1.0,13.0,1.0,3.0,1.0,1.0
2022-23,10385509,1,8,Chelsea,Away,836694,184341,Mason Mount,mason-mount,F,False,,,,21.0,4.0,25.0,,,3.0,,,1.0,,1.0,,1.0,2.0,,,,0.0386091,0.1148,0.1561,,,,,,,,,,65.0,1.0,1.0,,,,,8.0,,7.2,,,,,,1.0,2.0,,,,25.0,4.0,27.0,2,,38.0,2.0,,,
2022-23,10385509,1,8,Chelsea,Away,836705,219847,Kai Havertz,kai-havertz,F,False,,,,16.0,3.0,19.0,2.0,5.0,3.0,,,1.0,1.0,,,1.0,8.0,8.0,,,0.0887976,0.2606,0.0436,3.0,,,,,,,,,75.0,1.0,,,,,,8.0,,6.9,,,1.0,,,1.0,,,,,19.0,4.0,23.0,3,2.0,33.0,2.0,1.0,,
2022-23,10385509,1,8,Chelsea,Away,996985,440323,Armando Broja,armando-broja,F,True,,,,2.0,,2.0,,1.0,2.0,,,,,,,,,4.0,,,0.00247297,0.0318,0.4907,,,,,,,,,,15.0,1.0,,,,,,3.0,,7.1,,,,,,2.0,,,,,4.0,,4.0,1,,10.0,1.0,1.0,2.0,
2022-23,10385525,2,8,Chelsea,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,17.0,5.0,22.0,,,2.0,1.0,,1.0,,,,3.0,8.0,1.0,,,0.161793,0.1869,0.0,,1.0,,,,,,2.0,,85.0,,,,,,,17.0,,6.5,,,1.0,,,5.0,1.0,,,,22.0,5.0,26.0,2,1.0,42.0,4.0,,,
2022-23,10385525,2,8,Chelsea,Home,817957,176413,Christian Pulišić,christian-pulisic,F,True,,,,,,,2.0,,,,,,,,,,2.0,,,,0.0,0.0,0.0,1.0,,,,,,,,,14.0,,,,,,,1.0,,6.3,,,,,,,,,,,,,,0,,1.0,1.0,,,
2022-23,10385525,2,8,Chelsea,Home,836694,184341,Mason Mount,mason-mount,F,False,1.0,,2.0,39.0,11.0,49.0,,,8.0,,,,3.0,,,4.0,9.0,11.0,,,0.075862,0.1531,0.0,1.0,,,,,,,1.0,,90.0,,1.0,,,,,22.0,,7.6,,,2.0,,,3.0,6.0,,3.0,,52.0,12.0,58.0,2,7.0,91.0,1.0,2.0,2.0,4.0
2022-23,10385525,2,8,Chelsea,Home,836705,219847,Kai Havertz,kai-havertz,F,False,,,,19.0,3.0,22.0,2.0,5.0,4.0,,1.0,,2.0,,,4.0,10.0,11.0,,,0.112721,0.3828,0.5933,2.0,,,,,,,1.0,,89.0,1.0,,,,,,16.0,,6.9,,,1.0,,1.0,4.0,1.0,,,1.0,28.0,3.0,30.0,2,2.0,57.0,3.0,,4.0,
2022-23,10385525,2,8,Chelsea,Home,996985,440323,Armando Broja,armando-broja,F,True,,,,,1.0,1.0,3.0,,,,,,,,,,3.0,,,,4.037e-05,0.0,0.0,,,,,,,,,,8.0,,,,,,,,,6.5,,,,,,,,,,,,1.0,1.0,0,,3.0,,,,
2022-23,10385543,3,8,Chelsea,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,12.0,5.0,17.0,,,3.0,,,,,,,,4.0,1.0,,,0.0579869,0.0525,0.0,1.0,,,,,,,1.0,,87.0,,,,,,,9.0,,6.4,,,1.0,,1.0,4.0,,,,2.0,14.0,7.0,21.0,1,,33.0,,,1.0,
2022-23,10385543,3,8,Chelsea,Away,817957,176413,Christian Pulišić,christian-pulisic,F,True,,,2.0,5.0,4.0,9.0,,,,,,,,,,,1.0,1.0,,,0.0234951,0.0,0.0,1.0,,,,,,,,,26.0,,,,,,,5.0,,6.5,,,,,,,,,2.0,,8.0,4.0,12.0,0,,16.0,2.0,1.0,,
2022-23,10385543,3,8,Chelsea,Away,836694,184341,Mason Mount,mason-mount,F,False,3.0,,2.0,20.0,7.0,24.0,,,3.0,,,2.0,1.0,,,3.0,6.0,5.0,,,0.183777,0.2653,0.2624,1.0,,,,,,,4.0,,77.0,1.0,1.0,,,,,14.0,,7.1,,,,,,3.0,7.0,,4.0,,29.0,8.0,30.0,3,3.0,54.0,,,2.0,2.0
2022-23,10385543,3,8,Chelsea,Away,836705,219847,Kai Havertz,kai-havertz,F,False,,,,10.0,7.0,17.0,3.0,3.0,2.0,,,,,,,4.0,11.0,6.0,,,0.00688696,0.0,0.0,3.0,,,,,,,1.0,,90.0,,,,,,,13.0,,6.3,,,,,2.0,2.0,,,,2.0,12.0,7.0,19.0,0,2.0,39.0,4.0,1.0,,1.0
2022-23,10385552,4,8,Chelsea,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,1.0,,,14.0,1.0,14.0,,,2.0,1.0,1.0,,,,,5.0,9.0,4.0,,,0.231813,1.1723,1.8155,1.0,,2.0,,,1.0,,1.0,,75.0,3.0,,,,,,14.0,,8.0,,,,,,5.0,1.0,,,,18.0,1.0,18.0,3,,38.0,2.0,2.0,2.0,
2022-23,10385552,4,8,Chelsea,Home,817957,176413,Christian Pulišić,christian-pulisic,F,True,,,,1.0,2.0,3.0,2.0,,1.0,,,,1.0,,,,3.0,,,,0.0001417,0.0,0.0,,,,,,,,,,15.0,,,,,,,3.0,,6.2,,,,,,,,,1.0,,2.0,2.0,4.0,0,,6.0,,,,
2022-23,10385552,4,8,Chelsea,Home,836694,184341,Mason Mount,mason-mount,F,False,,,1.0,5.0,7.0,12.0,,1.0,1.0,,,,,,,,,4.0,,,0.00274036,0.0,0.0,,,,,,,1.0,1.0,,45.0,,,,,,,7.0,,7.1,,,,,,,1.0,,1.0,,10.0,7.0,16.0,0,3.0,27.0,2.0,,,1.0
