season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltySave,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6768320,20,8,Chelsea,Away,21212,18507,Diego Costa,diego-costa,F,False,,,,26.0,4.0,30.0,1.0,2.0,1.0,1.0,,,,,,3.0,9.0,8.0,,,,1.0,1.0,,,1.0,2.0,,90.0,1.0,,,,,,,,7.9,,,1.0,,,7.0,,,,,34.0,5.0,39.0,2,1.0,59.0,2.0,3.0,2.0
2015-16,6768320,20,8,Chelsea,Away,27583,42786,Eden Hazard,eden-hazard,F,False,,,,6.0,2.0,8.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,16.0,,,,,,,,,6.6,,,,,,,,,,,6.0,3.0,9.0,1,,14.0,4.0,,
2015-16,6768320,20,8,Chelsea,Away,35428,49579,Pedro,pedro,F,True,,,1.0,26.0,9.0,35.0,1.0,,1.0,,,2.0,,,,1.0,5.0,3.0,,,2.0,,,,,1.0,1.0,,74.0,,,,,,,,,6.9,,,,,,4.0,2.0,,1.0,,34.0,13.0,45.0,2,1.0,67.0,2.0,,2.0
2015-16,6768320,20,8,Chelsea,Away,218160,110504,Bertrand Traoré,bertrand-traore,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768186,21,8,Chelsea,Home,16674,38419,Loïc Rémy,loic-remy,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768186,21,8,Chelsea,Home,21212,18507,Diego Costa,diego-costa,F,False,,,,18.0,4.0,22.0,4.0,1.0,1.0,,,1.0,,,,3.0,12.0,9.0,,,2.0,,,,,,1.0,,90.0,1.0,,,,,,,,7.2,,,2.0,,2.0,8.0,,,,1.0,25.0,4.0,29.0,4,,55.0,4.0,3.0,5.0
2015-16,6768186,21,8,Chelsea,Home,35428,49579,Pedro,pedro,F,False,,,1.0,7.0,7.0,14.0,,,2.0,,,,,,,3.0,4.0,1.0,1.0,,,,,,,1.0,,,45.0,,,,,,,,,5.7,,,,,1.0,2.0,,,1.0,,8.0,10.0,18.0,0,,25.0,,,1.0
2015-16,6768200,22,8,Chelsea,Home,16674,38419,Loïc Rémy,loic-remy,F,True,,,,3.0,2.0,5.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,10.0,,,,,,,,,6.5,,,,,1.0,,,,,,4.0,2.0,6.0,0,,9.0,1.0,1.0,
2015-16,6768200,22,8,Chelsea,Home,21212,18507,Diego Costa,diego-costa,F,False,,,,14.0,5.0,19.0,4.0,1.0,3.0,,1.0,,3.0,,,4.0,17.0,6.0,,,4.0,1.0,1.0,,,1.0,1.0,,80.0,1.0,,,,,,,,7.3,,,2.0,,,4.0,,,,3.0,20.0,6.0,26.0,3,2.0,43.0,1.0,1.0,2.0
2015-16,6768200,22,8,Chelsea,Home,35428,49579,Pedro,pedro,F,False,2.0,,1.0,24.0,8.0,30.0,,,7.0,,,1.0,1.0,,,1.0,4.0,2.0,,,1.0,,,,,,,,66.0,,,,,,,,,6.3,,,,,,2.0,8.0,,2.0,,31.0,8.0,31.0,1,1.0,49.0,3.0,,1.0
2015-16,6768208,23,8,Chelsea,Away,16674,38419,Loïc Rémy,loic-remy,F,True,,,1.0,8.0,1.0,9.0,2.0,,1.0,,,,,,,2.0,4.0,1.0,,,,,,,,1.0,,,22.0,,,,,,,,,6.6,,,,,1.0,1.0,,,1.0,3.0,9.0,1.0,10.0,0,,16.0,,,1.0
2015-16,6768208,23,8,Chelsea,Away,21212,18507,Diego Costa,diego-costa,F,False,,,1.0,9.0,3.0,12.0,1.0,1.0,2.0,,,,2.0,,,3.0,8.0,5.0,,,2.0,,1.0,,,,,,68.0,2.0,,,,,,,,7.2,,,1.0,,1.0,2.0,,,1.0,3.0,9.0,4.0,13.0,3,,27.0,1.0,3.0,1.0
2015-16,6768208,23,8,Chelsea,Away,27583,42786,Eden Hazard,eden-hazard,F,True,,,,9.0,3.0,12.0,2.0,,3.0,,,,2.0,,,,5.0,3.0,,,2.0,,,,,,1.0,,13.0,,,,,,,,,6.7,,,,,,1.0,,,,,9.0,3.0,12.0,0,2.0,16.0,1.0,,1.0
2015-16,6768208,23,8,Chelsea,Away,218160,110504,Bertrand Traoré,bertrand-traore,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768228,24,8,Chelsea,Away,21212,18507,Diego Costa,diego-costa,F,False,,,1.0,13.0,3.0,16.0,3.0,4.0,2.0,,,2.0,,,,5.0,13.0,5.0,,,2.0,,,,,,1.0,,90.0,1.0,,,,,,,,6.6,,,1.0,,,4.0,1.0,,1.0,,18.0,4.0,21.0,4,,39.0,2.0,,1.0
2015-16,6768228,24,8,Chelsea,Away,27583,42786,Eden Hazard,eden-hazard,F,True,1.0,,1.0,9.0,2.0,10.0,1.0,,1.0,1.0,,,,,,,2.0,,,,,,,,,,2.0,,17.0,,,,,,,,,6.8,,,,,,1.0,2.0,,1.0,,10.0,2.0,10.0,0,,15.0,2.0,,
2015-16,6768228,24,8,Chelsea,Away,218160,110504,Bertrand Traoré,bertrand-traore,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768227,25,8,Chelsea,Home,21212,18507,Diego Costa,diego-costa,F,False,,,,17.0,7.0,24.0,4.0,3.0,3.0,,2.0,1.0,,,,1.0,9.0,6.0,,,1.0,,1.0,,,,,,90.0,2.0,,,,,,,,7.0,,,3.0,,2.0,4.0,,,,,22.0,8.0,30.0,6,1.0,52.0,2.0,1.0,1.0
2015-16,6768227,25,8,Chelsea,Home,27583,42786,Eden Hazard,eden-hazard,F,True,,,,20.0,2.0,22.0,,,1.0,,,,,,,,1.0,3.0,,,,,,,,,2.0,,35.0,,,,,,,,,6.7,,,,,,2.0,1.0,,,,24.0,2.0,25.0,0,,34.0,2.0,2.0,1.0
2015-16,6768227,25,8,Chelsea,Home,35428,49579,Pedro,pedro,F,True,,,,13.0,2.0,15.0,,,3.0,,,,,,,,1.0,1.0,,,,,,,,,,,23.0,,,,,,,,,6.5,,,1.0,,,1.0,2.0,,,,17.0,2.0,17.0,1,1.0,25.0,2.0,,
2015-16,6768227,25,8,Chelsea,Home,218160,110504,Bertrand Traoré,bertrand-traore,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768243,26,8,Chelsea,Home,16674,38419,Loïc Rémy,loic-remy,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768243,26,8,Chelsea,Home,21212,18507,Diego Costa,diego-costa,F,False,,,,9.0,2.0,11.0,2.0,1.0,5.0,2.0,,,1.0,,,2.0,8.0,4.0,,,3.0,1.0,1.0,,,,2.0,,60.0,1.0,,,,,,,,8.1,,,,,1.0,,,,1.0,2.0,18.0,4.0,22.0,1,1.0,31.0,1.0,2.0,
2015-16,6768243,26,8,Chelsea,Home,27583,42786,Eden Hazard,eden-hazard,F,False,1.0,,1.0,47.0,5.0,51.0,,1.0,2.0,,1.0,,1.0,,,2.0,6.0,4.0,,,,,,,,,1.0,,90.0,,,,,,,,,6.2,,,,,,5.0,1.0,,1.0,,54.0,6.0,59.0,0,,76.0,5.0,1.0,2.0
2015-16,6768243,26,8,Chelsea,Home,35428,49579,Pedro,pedro,F,False,,,1.0,24.0,21.0,45.0,1.0,1.0,9.0,,1.0,,,,,,2.0,5.0,,,1.0,,2.0,,,2.0,1.0,,90.0,3.0,,,,,,,,8.7,,,,,1.0,2.0,1.0,,4.0,,35.0,23.0,57.0,3,,73.0,2.0,3.0,1.0
2015-16,6768243,26,8,Chelsea,Home,218160,110504,Bertrand Traoré,bertrand-traore,F,True,,,,11.0,2.0,13.0,,,1.0,,,1.0,,,,,1.0,2.0,,,,,1.0,,,,,,30.0,1.0,,,,,,,,7.2,,,,,,1.0,,,,,11.0,2.0,13.0,2,1.0,24.0,3.0,1.0,
2015-16,6768255,27,8,Chelsea,Away,16674,38419,Loïc Rémy,loic-remy,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768255,27,8,Chelsea,Away,21212,18507,Diego Costa,diego-costa,F,False,,,,34.0,8.0,42.0,1.0,,,,,2.0,,,,,5.0,6.0,,,2.0,1.0,,,,,2.0,,90.0,,1.0,,,,,,,7.7,,,2.0,,1.0,6.0,,,,,39.0,9.0,48.0,4,1.0,64.0,1.0,1.0,4.0
2015-16,6768255,27,8,Chelsea,Away,27583,42786,Eden Hazard,eden-hazard,F,False,1.0,,4.0,52.0,12.0,63.0,1.0,,3.0,,,,,,,1.0,5.0,4.0,,,,,,,,,1.0,,89.0,,,,,,,,,7.0,,,2.0,,,5.0,4.0,,4.0,1.0,60.0,13.0,69.0,2,1.0,85.0,,1.0,2.0
2015-16,6768255,27,8,Chelsea,Away,35428,49579,Pedro,pedro,F,False,,,,2.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,3.0,4.0,7.0,0,,8.0,1.0,,
2015-16,6768255,27,8,Chelsea,Away,218160,110504,Bertrand Traoré,bertrand-traore,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768260,28,8,Chelsea,Away,16674,38419,Loïc Rémy,loic-remy,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768260,28,8,Chelsea,Away,21212,18507,Diego Costa,diego-costa,F,False,,,3.0,25.0,8.0,33.0,4.0,2.0,1.0,,,,,,,3.0,9.0,5.0,,,,,1.0,,,1.0,1.0,,90.0,1.0,,,,,,,,7.2,,,1.0,,,3.0,,,3.0,1.0,31.0,9.0,40.0,2,,58.0,3.0,2.0,1.0
2015-16,6768260,28,8,Chelsea,Away,27583,42786,Eden Hazard,eden-hazard,F,False,,,3.0,38.0,12.0,50.0,1.0,1.0,4.0,,,,1.0,,,1.0,4.0,9.0,,,,1.0,,,,1.0,3.0,,90.0,,,,,,,,,7.5,,,,,2.0,4.0,2.0,,3.0,1.0,45.0,14.0,57.0,0,1.0,78.0,2.0,4.0,3.0
2015-16,6768260,28,8,Chelsea,Away,32164,45215,Alexandre Pato,alexandre-pato,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768260,28,8,Chelsea,Away,218160,110504,Bertrand Traoré,bertrand-traore,F,False,,,,14.0,7.0,21.0,2.0,1.0,1.0,1.0,,2.0,,,,1.0,3.0,4.0,,,,1.0,,,,1.0,1.0,,60.0,,,,,,,,,7.7,,,1.0,,1.0,1.0,,,1.0,,16.0,8.0,24.0,3,2.0,36.0,2.0,,1.0
2015-16,6768275,29,8,Chelsea,Home,16674,38419,Loïc Rémy,loic-remy,F,True,,,,9.0,1.0,10.0,,,,,,,,,,,,,,,,,,,,,1.0,,22.0,,,,,,,,,6.6,,,,,,,,,,1.0,11.0,1.0,12.0,0,,12.0,,,
2015-16,6768275,29,8,Chelsea,Home,27583,42786,Eden Hazard,eden-hazard,F,False,1.0,,2.0,36.0,4.0,39.0,,,11.0,,,,,,,2.0,4.0,4.0,,,,,,,,1.0,2.0,,63.0,,,,,,,,,7.0,,,1.0,,1.0,4.0,1.0,,2.0,,40.0,5.0,44.0,1,1.0,61.0,1.0,1.0,2.0
2015-16,6768275,29,8,Chelsea,Home,32164,45215,Alexandre Pato,alexandre-pato,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768275,29,8,Chelsea,Home,218160,110504,Bertrand Traoré,bertrand-traore,F,False,,,,11.0,2.0,13.0,2.0,2.0,1.0,,,1.0,1.0,,,,5.0,4.0,,,1.0,,1.0,,,,1.0,,68.0,1.0,,,,,,,,7.2,,,,,1.0,1.0,,,,2.0,13.0,3.0,16.0,2,1.0,23.0,1.0,1.0,
2015-16,7030781,30,8,Chelsea,Away,27583,42786,Eden Hazard,eden-hazard,F,False,,,5.0,43.0,17.0,60.0,,,9.0,,,,1.0,,,1.0,7.0,16.0,,,1.0,,1.0,,,,3.0,,90.0,3.0,1.0,,,,,,,9.0,,,,,,11.0,1.0,,5.0,,46.0,18.0,63.0,3,3.0,95.0,3.0,6.0,7.0
2015-16,7030781,30,8,Chelsea,Away,32164,45215,Alexandre Pato,alexandre-pato,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,7030781,30,8,Chelsea,Away,35428,49579,Pedro,pedro,F,False,,,5.0,25.0,9.0,34.0,,,6.0,,,1.0,4.0,,,1.0,7.0,6.0,,,,,,,,3.0,3.0,,89.0,2.0,,,,,,,,7.4,,,,,,5.0,2.0,,5.0,,30.0,11.0,39.0,3,3.0,61.0,2.0,,3.0
2015-16,7030781,30,8,Chelsea,Away,218160,110504,Bertrand Traoré,bertrand-traore,F,False,,,,14.0,2.0,16.0,1.0,,2.0,,,1.0,2.0,,,1.0,6.0,6.0,,,2.0,,,,,,,,74.0,2.0,,,,,,,,7.2,,,1.0,,,3.0,,,,1.0,16.0,6.0,22.0,4,3.0,39.0,3.0,,3.0
2015-16,7030781,30,8,Chelsea,Away,610766,173879,Tammy Abraham,tammy-abraham,F,True,,,,4.0,,4.0,,,,,,,,,,2.0,4.0,1.0,,,2.0,,,,,,,,16.0,,,,,,,,,6.3,,,,,,2.0,,,,,5.0,,5.0,0,,9.0,,,1.0
2015-16,6768289,31,8,Chelsea,Home,16674,38419,Loïc Rémy,loic-remy,F,False,,,1.0,14.0,4.0,18.0,4.0,1.0,3.0,,,,,,,,7.0,2.0,,,1.0,,,,,,1.0,,62.0,3.0,,,,,,,,6.9,,,,,2.0,2.0,1.0,,1.0,,20.0,4.0,23.0,3,,33.0,1.0,1.0,
2015-16,6768289,31,8,Chelsea,Home,32164,45215,Alexandre Pato,alexandre-pato,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768289,31,8,Chelsea,Home,35428,49579,Pedro,pedro,F,True,1.0,,,14.0,8.0,21.0,,,9.0,,,,,,,1.0,2.0,6.0,,,,,,,,,3.0,,45.0,,,,,,,,,7.1,,,,,,3.0,2.0,,2.0,,19.0,10.0,27.0,0,,39.0,1.0,4.0,2.0
2015-16,6768289,31,8,Chelsea,Home,218160,110504,Bertrand Traoré,bertrand-traore,F,True,,,1.0,6.0,3.0,9.0,2.0,,,,,1.0,,1.0,,,2.0,2.0,,,,,,,,1.0,1.0,,28.0,,1.0,,,,,,,7.3,,,,,1.0,2.0,,,1.0,,7.0,3.0,10.0,1,,17.0,1.0,,2.0
2015-16,6768301,32,8,Chelsea,Away,16674,38419,Loïc Rémy,loic-remy,F,False,,,,3.0,1.0,4.0,,,2.0,,,,,,,1.0,1.0,2.0,,,,,,,,,,,23.0,,,,,,,,,6.6,,,,,,1.0,,,,,3.0,1.0,4.0,0,,8.0,1.0,1.0,1.0
2015-16,6768301,32,8,Chelsea,Away,25682,48847,Radamel Falcao,radamel-falcao,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768301,32,8,Chelsea,Away,32164,45215,Alexandre Pato,alexandre-pato,F,True,,,,14.0,4.0,18.0,1.0,,4.0,,,,1.0,,,4.0,8.0,4.0,,,1.0,,1.0,,,,1.0,,67.0,2.0,,,,,,1.0,,7.4,,,,,1.0,1.0,,,,1.0,16.0,5.0,21.0,2,2.0,33.0,,2.0,
2015-16,6768301,32,8,Chelsea,Away,35428,49579,Pedro,pedro,F,False,,,2.0,17.0,17.0,34.0,,,4.0,,,,,,,,2.0,5.0,,,1.0,,2.0,,,1.0,1.0,,74.0,2.0,,,,,,,,8.9,,,1.0,,,5.0,,,2.0,1.0,19.0,18.0,37.0,3,,55.0,3.0,1.0,4.0
2015-16,6768301,32,8,Chelsea,Away,218160,110504,Bertrand Traoré,bertrand-traore,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768309,33,8,Chelsea,Away,25682,48847,Radamel Falcao,radamel-falcao,F,True,,,,3.0,2.0,5.0,1.0,2.0,,,,,,,,,2.0,2.0,,,,,,,,,,,14.0,1.0,,,,,,,,6.6,,,,,,1.0,,,,,7.0,2.0,9.0,1,,13.0,1.0,,
2015-16,6768309,33,8,Chelsea,Away,32164,45215,Alexandre Pato,alexandre-pato,F,False,,,1.0,4.0,2.0,6.0,2.0,,1.0,,2.0,,,,,1.0,5.0,2.0,,,1.0,,,,,,,,64.0,,,,,,,,,5.9,,,2.0,,,2.0,,,1.0,1.0,4.0,2.0,6.0,2,1.0,17.0,3.0,1.0,
2015-16,6768309,33,8,Chelsea,Away,35428,49579,Pedro,pedro,F,False,,,,20.0,19.0,39.0,2.0,,5.0,1.0,,,2.0,,,1.0,7.0,3.0,,,2.0,,,,,,1.0,,90.0,,,,,,,,,6.4,,,,,,1.0,3.0,,1.0,,29.0,19.0,45.0,0,2.0,59.0,2.0,1.0,
2015-16,6768309,33,8,Chelsea,Away,218160,110504,Bertrand Traoré,bertrand-traore,F,True,,,,11.0,1.0,12.0,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,26.0,,,,,,,,,6.7,,,,,,,1.0,,,,14.0,1.0,14.0,0,,19.0,2.0,,
2015-16,6768381,34,8,Chelsea,Home,21212,18507,Diego Costa,diego-costa,F,False,,,1.0,22.0,7.0,29.0,4.0,,1.0,,,1.0,1.0,,,1.0,8.0,4.0,,,,,,,,,1.0,,90.0,1.0,,,,,,,,6.5,,,,,,4.0,,,1.0,2.0,30.0,7.0,37.0,2,,55.0,5.0,2.0,2.0
2015-16,6768381,34,8,Chelsea,Home,25682,48847,Radamel Falcao,radamel-falcao,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768381,34,8,Chelsea,Home,32164,45215,Alexandre Pato,alexandre-pato,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768381,34,8,Chelsea,Home,35428,49579,Pedro,pedro,F,False,1.0,,,19.0,10.0,28.0,1.0,1.0,8.0,,,1.0,3.0,,,2.0,8.0,5.0,,,,,,,,1.0,2.0,,70.0,1.0,,,,,,,,6.3,,,,,,3.0,4.0,,1.0,,26.0,11.0,33.0,2,1.0,49.0,1.0,2.0,1.0
2015-16,6768381,34,8,Chelsea,Home,218160,110504,Bertrand Traoré,bertrand-traore,F,True,,,,7.0,4.0,11.0,,,1.0,,,,1.0,,,1.0,2.0,3.0,,,,,,,,,1.0,,20.0,1.0,,,,,,,,6.8,,,,,,1.0,,,,,7.0,5.0,12.0,1,1.0,17.0,,1.0,1.0
2015-16,6768342,35,8,Chelsea,Away,21212,18507,Diego Costa,diego-costa,F,False,,,3.0,25.0,9.0,34.0,5.0,,1.0,,,2.0,1.0,,,4.0,12.0,3.0,,,,,,,,,,,90.0,,1.0,,,,,,,6.5,,,,,1.0,3.0,,,3.0,3.0,30.0,9.0,39.0,2,1.0,55.0,1.0,1.0,1.0
2015-16,6768342,35,8,Chelsea,Away,25682,48847,Radamel Falcao,radamel-falcao,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768342,35,8,Chelsea,Away,27583,42786,Eden Hazard,eden-hazard,F,False,,,3.0,34.0,7.0,41.0,,,9.0,,,1.0,1.0,,,1.0,5.0,8.0,,,,,2.0,,,1.0,1.0,,90.0,2.0,,,,,,,,8.6,,,,,1.0,8.0,2.0,,3.0,,45.0,7.0,50.0,3,1.0,73.0,1.0,2.0,5.0
2015-16,6768342,35,8,Chelsea,Away,32164,45215,Alexandre Pato,alexandre-pato,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768342,35,8,Chelsea,Away,35428,49579,Pedro,pedro,F,False,,,2.0,28.0,17.0,45.0,1.0,,9.0,,,1.0,2.0,,,1.0,6.0,7.0,,,,,1.0,,,1.0,1.0,,90.0,1.0,,,,,,,,7.9,,,2.0,,,8.0,,,2.0,,31.0,20.0,51.0,4,1.0,72.0,1.0,,6.0
2015-16,6768342,35,8,Chelsea,Away,218160,110504,Bertrand Traoré,bertrand-traore,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768354,36,8,Chelsea,Home,21212,18507,Diego Costa,diego-costa,F,False,,,,10.0,7.0,17.0,2.0,2.0,4.0,,,,1.0,,,4.0,10.0,7.0,,,2.0,1.0,,,,,4.0,,90.0,1.0,,,,,,,,7.1,,,,,4.0,2.0,,,,2.0,17.0,9.0,26.0,1,2.0,50.0,5.0,3.0,
2015-16,6768354,36,8,Chelsea,Home,27583,42786,Eden Hazard,eden-hazard,F,True,,,4.0,21.0,2.0,23.0,2.0,,1.0,,,1.0,,,,1.0,4.0,10.0,,,1.0,,1.0,,,1.0,,,45.0,2.0,,,,,,,,8.2,,,,,,5.0,3.0,,4.0,1.0,26.0,4.0,27.0,3,1.0,47.0,1.0,4.0,5.0
2015-16,6768354,36,8,Chelsea,Home,35428,49579,Pedro,pedro,F,False,,,1.0,10.0,3.0,13.0,,,1.0,,,,,,,3.0,3.0,3.0,,,,,,,,,,,45.0,,,,,,,,,6.2,,,,,,,2.0,,1.0,,13.0,3.0,14.0,0,,22.0,,3.0,
2015-16,6768354,36,8,Chelsea,Home,218160,110504,Bertrand Traoré,bertrand-traore,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768388,37,8,Chelsea,Away,21212,18507,Diego Costa,diego-costa,F,False,,,,22.0,14.0,36.0,1.0,1.0,2.0,,2.0,,2.0,,,1.0,8.0,8.0,,,1.0,,1.0,,,,1.0,,90.0,3.0,1.0,,,,,,,7.1,,,,,1.0,7.0,,,1.0,1.0,28.0,15.0,43.0,3,,67.0,6.0,3.0,4.0
2015-16,6768388,37,8,Chelsea,Away,27583,42786,Eden Hazard,eden-hazard,F,False,1.0,,5.0,53.0,15.0,67.0,,1.0,7.0,1.0,,,,,,4.0,6.0,9.0,,,,,,,,2.0,3.0,,90.0,,,,,,,,,7.4,,,,,,3.0,2.0,,6.0,,58.0,15.0,71.0,0,1.0,93.0,3.0,6.0,1.0
2015-16,6768388,37,8,Chelsea,Away,32164,45215,Alexandre Pato,alexandre-pato,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768388,37,8,Chelsea,Away,218160,110504,Bertrand Traoré,bertrand-traore,F,True,,,,4.0,1.0,5.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,7.0,1.0,,,,,,,,6.7,,,,,,,,,,,5.0,1.0,6.0,1,,8.0,1.0,,
2015-16,6768356,38,8,Chelsea,Home,27583,42786,Eden Hazard,eden-hazard,F,False,,,2.0,39.0,16.0,55.0,3.0,,3.0,,,1.0,2.0,,,3.0,12.0,10.0,,,1.0,,,,,,3.0,,90.0,,,,,,,,,6.8,,,,,,9.0,1.0,,3.0,2.0,46.0,19.0,64.0,1,2.0,84.0,,2.0,6.0
2015-16,6768356,38,8,Chelsea,Home,32164,45215,Alexandre Pato,alexandre-pato,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768356,38,8,Chelsea,Home,35428,49579,Pedro,pedro,F,False,,,1.0,21.0,10.0,31.0,,,7.0,,,1.0,,,,2.0,4.0,4.0,,,1.0,,,,,,2.0,,54.0,,,,,,,,,6.9,,,1.0,,1.0,3.0,2.0,,1.0,1.0,27.0,10.0,35.0,2,,48.0,1.0,2.0,2.0
2015-16,6768356,38,8,Chelsea,Home,218160,110504,Bertrand Traoré,bertrand-traore,F,False,,,,4.0,4.0,8.0,1.0,,1.0,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,53.0,,,,,,,,,6.8,,,2.0,,,1.0,,,,2.0,7.0,4.0,11.0,3,,19.0,2.0,1.0,1.0
2015-16,6768356,38,8,Chelsea,Home,610766,173879,Tammy Abraham,tammy-abraham,F,True,,,,2.0,1.0,3.0,,1.0,,,,1.0,1.0,,,1.0,2.0,1.0,,,,,,,,,,,37.0,,,,,,,,,6.4,,,1.0,,,,2.0,,,3.0,6.0,1.0,5.0,2,,12.0,1.0,,
