season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025228,17,8,Chelsea,Away,1414933,499309,Marc Guiu,guiu-marc,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025240,18,8,Chelsea,Home,975079,475168,João Pedro,joao-pedro,F,False,,,,4.0,1.0,5.0,1.0,2.0,1.0,1.0,,1.0,1.0,,,,1.0,5.0,,,0.0200361,1.4417,1.3728,1.0,0.0,1.0,,,,,,,,,,,,69.0,2.0,,,,,,,6.0,,,7.7,,,,,5.0112373721467,1.0,1.0,,,,,7.0,1.0,8.0,-4.41,,3,2.0,18.0,3.0,,1.0,2.0
2025-26,14025240,18,8,Chelsea,Home,997087,463034,Liam Delap,liam-delap,F,True,,,,1.0,1.0,2.0,,,,,,,,,,1.0,1.0,,,,0.00046398,,,,0.0,,,,,,,,,,,,,21.0,,,,,,,,1.0,,,6.4,,,,,,,,,,,,1.0,1.0,2.0,,,0,,3.0,,,,
2025-26,14025240,18,8,Chelsea,Home,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,False,,,2.0,21.0,3.0,24.0,,,23.0,3.0,,,,,,,2.0,3.0,,,0.161279,0.0247,,2.0,0.0,,,,,,2.0,,,,,,,69.0,,,,,,,,9.0,8.0,,7.1,,,1.0,,254.27512568157,,,4.0,,2.0,,25.0,3.0,28.0,176.295,151.31413243164,1,2.0,38.0,1.0,1.0,,2.0
2025-26,14025260,19,8,Chelsea,Home,975079,475168,João Pedro,joao-pedro,F,True,,,1.0,7.0,2.0,9.0,,1.0,6.0,3.0,,,1.0,,,,1.0,3.0,,,0.0176692,0.0937,,,0.0,,,,,,,,,,,,,27.0,,,,,,,,7.0,2.0,,6.2,,,1.0,,55.465545882354,,2.0,,,2.0,,10.0,2.0,12.0,26.775,30.492611916643,2,,23.0,3.0,1.0,1.0,
2025-26,14025260,19,8,Chelsea,Home,997087,463034,Liam Delap,liam-delap,F,False,,,,11.0,1.0,12.0,3.0,3.0,8.0,1.0,,1.0,2.0,1.0,,1.0,7.0,6.0,,,0.0255199,0.4318,,2.0,0.0,,,,,,,,,,,,,87.0,,,,,,,,9.0,1.0,,6.3,,,1.0,,81.119185974902,1.0,,2.0,,,,16.0,1.0,17.0,37.275,36.614560437072,3,1.0,28.0,1.0,2.0,,1.0
2025-26,14025260,19,8,Chelsea,Home,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,False,1.0,,,10.0,3.0,13.0,,,12.0,1.0,,,,1.0,,,5.0,,,,0.187824,,,,1.0,,,,,,3.0,,,,,,,45.0,,,,,,,,8.0,5.0,,6.7,,,,,115.39992174913,1.0,4.0,1.0,,,,12.0,3.0,15.0,83.79,55.08735242544,0,,25.0,1.0,,,
2025-26,14025286,20,8,Chelsea,Away,975079,475168,João Pedro,joao-pedro,F,False,,,,4.0,4.0,8.0,6.0,,4.0,2.0,,,,,,2.0,11.0,4.0,,,0.07113,,,2.0,0.0,,,,,1.0,,,,,,,,62.0,,,,,,,,9.0,,,6.2,,,,,24.844812097542,2.0,1.0,,,,,5.0,7.0,12.0,10.29,,0,1.0,27.0,1.0,3.0,,1.0
2025-26,14025286,20,8,Chelsea,Away,997087,463034,Liam Delap,liam-delap,F,True,,,,5.0,3.0,8.0,1.0,,7.0,,,,,,,1.0,3.0,,,,0.00989703,0.1809,0.2416,1.0,0.0,,,,,,,,,,,,,28.0,1.0,,,,,,,5.0,3.0,,6.2,,,1.0,,85.129746233674,,,,,,,7.0,3.0,10.0,66.57,58.467264683481,2,,17.0,2.0,,,
2025-26,14025286,20,8,Chelsea,Away,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025286,20,8,Chelsea,Away,1414933,499309,Marc Guiu,guiu-marc,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025049,21,8,Chelsea,Away,975079,475168,João Pedro,joao-pedro,F,True,,,,2.0,1.0,3.0,2.0,,2.0,,,,,,,,2.0,,,,0.00344744,,,,0.0,,,,,,,,,,,,,15.0,,,,,,,,2.0,,,6.3,,,,,19.262890999662,,,,,,,4.0,1.0,5.0,-5.04,,0,,5.0,,,,
2025-26,14025049,21,8,Chelsea,Away,997087,463034,Liam Delap,liam-delap,F,False,,,,11.0,4.0,15.0,5.0,1.0,7.0,4.0,,1.0,,1.0,,,9.0,4.0,,,0.0398064,0.9928,1.7347,3.0,0.0,1.0,,,,,2.0,,,,,,,90.0,2.0,,,,,,,6.0,1.0,,7.9,,,1.0,,64.726811926556,1.0,2.0,,,,,12.0,5.0,17.0,50.19,18.555799120491,3,,31.0,4.0,1.0,2.0,
2025-26,14025049,21,8,Chelsea,Away,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025070,22,8,Chelsea,Home,975079,475168,João Pedro,joao-pedro,F,False,,,1.0,5.0,9.0,14.0,4.0,1.0,7.0,3.0,,,1.0,1.0,,1.0,7.0,2.0,,,0.00669767,0.1524,0.3639,,0.0,1.0,,,,,,,,,,,,74.0,1.0,,,,,,,8.0,2.0,,7.5,,,,,94.203477190167,1.0,2.0,,,1.0,,7.0,10.0,17.0,64.785,56.869425443847,2,,28.0,3.0,,1.0,
2025-26,14025070,22,8,Chelsea,Home,997087,463034,Liam Delap,liam-delap,F,True,,,,,3.0,3.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,2.933e-05,,,,0.0,,,,,,,,,,,,,16.0,,,,,,,1.0,3.0,,,6.9,,,,,6.5423692955993,,,,,,,3.0,3.0,6.0,-5.67,,0,,7.0,,1.0,,
2025-26,14025070,22,8,Chelsea,Home,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,False,,,1.0,9.0,10.0,19.0,,,18.0,,,1.0,,,,,3.0,2.0,,,0.0148913,0.591,,1.0,0.0,,,,,,,,,,,,,57.0,,,,,,,,10.0,10.0,,6.3,,,1.0,,233.46012089314,,2.0,3.0,,1.0,,12.0,10.0,22.0,165.795,178.67452858791,1,,32.0,2.0,2.0,,
2025-26,14025070,22,8,Chelsea,Home,1403061,550615,Tyrique George,tyrique-george,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025070,22,8,Chelsea,Home,1414933,499309,Marc Guiu,guiu-marc,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025107,23,8,Chelsea,Away,975079,475168,João Pedro,joao-pedro,F,False,,,1.0,10.0,5.0,15.0,3.0,3.0,9.0,1.0,,1.0,,,,1.0,5.0,6.0,,,0.0118017,0.6461,0.5007,1.0,0.0,1.0,,,,,1.0,,,,,,,85.0,2.0,1.0,,,,,,9.0,1.0,,7.7,,,,,61.658602281088,1.0,2.0,,,1.0,,12.0,6.0,18.0,33.705,8.0629413987701,2,1.0,34.0,5.0,,2.0,1.0
2025-26,14025107,23,8,Chelsea,Away,997087,463034,Liam Delap,liam-delap,F,True,,,,2.0,1.0,3.0,,1.0,3.0,1.0,,,,,,1.0,1.0,1.0,,,0.00131152,,,,0.0,,,,,,,,,,,,,15.0,,,,,,,,5.0,1.0,,6.6,,,,,31.48680145878,1.0,,1.0,,,,2.0,1.0,3.0,19.53,19.442154613108,0,,9.0,3.0,,,
2025-26,14025107,23,8,Chelsea,Away,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025107,23,8,Chelsea,Away,1414933,499309,Marc Guiu,guiu-marc,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025131,24,8,Chelsea,Home,975079,475168,João Pedro,joao-pedro,F,True,,,,11.0,2.0,13.0,,,7.0,1.0,,,,,,,2.0,2.0,,,0.123311,0.4959,0.922,1.0,1.0,1.0,,,,,1.0,,,,,,,45.0,1.0,,,,,,,11.0,0.0,,8.0,,,,,35.375217725977,1.0,1.0,1.0,,,,16.0,2.0,18.0,-2.6583104640646,,1,1.0,33.0,4.0,1.0,,1.0
2025-26,14025131,24,8,Chelsea,Home,997087,463034,Liam Delap,liam-delap,F,False,,,,5.0,2.0,7.0,2.0,4.0,3.0,1.0,,1.0,1.0,,,1.0,6.0,6.0,,,0.00722601,0.894,0.2156,2.0,0.0,,,,1.0,,,,,,,,,90.0,1.0,,,,,,,11.0,1.0,,6.2,,,2.0,,22.193560680665,,2.0,,,,,11.0,2.0,13.0,8.2393459454123,12.30764900377,4,1.0,26.0,3.0,,1.0,
2025-26,14025131,24,8,Chelsea,Home,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,False,,,1.0,16.0,6.0,22.0,2.0,,14.0,4.0,,,,2.0,,,4.0,1.0,,,0.0421038,,,,0.0,,,,,,1.0,,,,,,,45.0,,,,,,,,12.0,2.0,,6.1,,,,,124.74270133987,,,4.0,,1.0,,20.0,8.0,28.0,61.610756932172,33.233185784681,0,1.0,36.0,2.0,,,1.0
2025-26,14025131,24,8,Chelsea,Home,1414933,499309,Marc Guiu,guiu-marc,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025182,25,8,Chelsea,Away,975079,475168,João Pedro,joao-pedro,F,False,,,,5.0,1.0,6.0,1.0,,6.0,2.0,,,2.0,,,2.0,5.0,8.0,,,0.00213872,0.0641,,2.0,0.0,,,,,,,,,,,,,75.0,,1.0,,,,,2.0,6.0,2.0,,8.0,,,,,77.787963008874,2.0,4.0,,,,,7.0,1.0,8.0,62.730569167992,57.101792126892,2,1.0,29.0,2.0,3.0,4.0,
2025-26,14025182,25,8,Chelsea,Away,997087,463034,Liam Delap,liam-delap,F,True,,,,4.0,,4.0,,1.0,5.0,,,,,,,,,2.0,,,0.00316004,0.075,0.0326,,0.0,,,,,,,,,,,,,15.0,1.0,,,,,,,3.0,,,6.5,,,,,35.52653850122,,1.0,,,,,6.0,1.0,7.0,16.110605954302,,1,,10.0,,,1.0,
2025-26,14025182,25,8,Chelsea,Away,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,True,,,,6.0,6.0,12.0,,,5.0,,,,,1.0,,,1.0,,,,0.0174282,,,,0.0,,,,,,,,,,,,,29.0,,,,,,,,3.0,1.0,,6.3,,,,,30.361367554623,1.0,,,,,,6.0,6.0,12.0,19.532188410456,13.476988721521,0,,16.0,3.0,,,
2025-26,14025182,25,8,Chelsea,Away,1414933,499309,Marc Guiu,guiu-marc,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025188,26,8,Chelsea,Home,975079,475168,João Pedro,joao-pedro,F,False,,,,11.0,4.0,15.0,4.0,5.0,5.0,1.0,,2.0,3.0,,,1.0,5.0,6.0,,,0.150401,1.0291,0.3689,,0.0,1.0,,,,,1.0,,,,,,,90.0,1.0,,,,,,1.0,11.0,1.0,,7.5,,,3.0,,46.720027418707,,,,,,4.0,16.0,4.0,20.0,-2.0431235798882,13.547730769395,7,,35.0,5.0,1.0,,
2025-26,14025188,26,8,Chelsea,Home,997087,463034,Liam Delap,liam-delap,F,True,,,,4.0,,4.0,,,3.0,2.0,,,,,,,,,,,0.00427635,0.1708,,,0.0,,,,,,,,,,,,,11.0,,,,,,,,1.0,1.0,,6.4,,,1.0,,48.707486324078,,,,,,,4.0,1.0,5.0,15.61271948038,20.287348988964,1,,6.0,,,,
2025-26,14025188,26,8,Chelsea,Home,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025188,26,8,Chelsea,Home,1414933,499309,Marc Guiu,guiu-marc,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024007,27,8,Chelsea,Home,975079,475168,João Pedro,joao-pedro,F,False,,,,10.0,2.0,12.0,3.0,2.0,4.0,2.0,,1.0,1.0,,,,4.0,4.0,,,0.0588004,1.2156,0.9055,1.0,0.0,1.0,,,,,1.0,,,,,,,80.0,1.0,,,,,,,7.0,0.0,,7.2,,,1.0,,16.512386786492,1.0,,,,,1.0,14.0,2.0,16.0,10.627017852881,,3,1.0,25.0,3.0,1.0,,1.0
2025-26,14024007,27,8,Chelsea,Home,997087,463034,Liam Delap,liam-delap,F,True,,,,2.0,1.0,3.0,1.0,2.0,2.0,,,,,,,,1.0,2.0,,,0.00097905,0.0671,,,0.0,,,,,,,,,,,,,10.0,,,,,,,,5.0,0.0,,6.5,,,1.0,,7.1200210865265,,,1.0,,,,4.0,2.0,6.0,-5.3652480838236,,1,,10.0,1.0,,,
2025-26,14024007,27,8,Chelsea,Home,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024007,27,8,Chelsea,Home,1414933,499309,Marc Guiu,guiu-marc,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023971,28,8,Chelsea,Away,975079,475168,João Pedro,joao-pedro,F,False,,,1.0,11.0,7.0,18.0,4.0,5.0,13.0,2.0,,2.0,,,,7.0,13.0,9.0,,,0.0109612,0.492,0.9064,2.0,0.0,,,,,,1.0,,,,,,,90.0,2.0,,,,,,,17.0,1.0,,6.3,,,2.0,,108.83280362578,,2.0,,,2.0,1.0,15.0,7.0,22.0,50.170061834387,17.271840782036,4,1.0,46.0,5.0,2.0,1.0,1.0
2025-26,14023971,28,8,Chelsea,Away,997087,463034,Liam Delap,liam-delap,F,True,,,,1.0,,1.0,,,3.0,,,,,,,,1.0,,,,0.00026377,,,1.0,0.0,,,,,,,,,,,,,11.0,,,,,,,,4.0,1.0,,6.4,,,,,32.448338896434,,,,,,,2.0,,2.0,19.734464544635,21.864842007204,0,,6.0,3.0,,,
2025-26,14023971,28,8,Chelsea,Away,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,True,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,11.0,,,,,,,,1.0,0.0,,6.5,,,,,4.9273132638386,,,1.0,,,,0.0,,,4.9240423008794,,0,,1.0,,,,
2025-26,14023971,28,8,Chelsea,Away,1414933,499309,Marc Guiu,guiu-marc,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023986,29,8,Chelsea,Away,975079,475168,João Pedro,joao-pedro,F,False,,,,5.0,5.0,10.0,3.0,1.0,11.0,1.0,,1.0,,,,,6.0,6.0,,,0.0047483,2.6115,3.4131,2.0,1.0,3.0,,,,,1.0,,,,,,,85.0,4.0,,,,,,,17.0,2.0,,9.7,,,1.0,,109.27454874117,,2.0,2.0,,,,9.0,9.0,18.0,31.873431789204,51.683401634621,5,2.0,42.0,5.0,2.0,1.0,
2025-26,14023986,29,8,Chelsea,Away,997087,463034,Liam Delap,liam-delap,F,True,,,,,1.0,1.0,,,1.0,1.0,,,,,,,1.0,,,,6.17e-06,,,1.0,0.0,,,,,,,,,,,,,12.0,,,,,,,,3.0,0.0,,6.3,,,,,6.1209006690192,,,,,,,2.0,1.0,3.0,0.71032003414733,,0,,4.0,1.0,,,
2025-26,14023986,29,8,Chelsea,Away,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,False,2.0,,1.0,14.0,13.0,27.0,1.0,,23.0,2.0,2.0,1.0,2.0,,,1.0,4.0,7.0,,,0.864341,0.4648,0.2894,,1.0,,,,,,6.0,,,,,,,90.0,1.0,,,,,,,6.0,8.0,,7.7,,,,,306.66810106591,,2.0,4.0,,1.0,1.0,14.0,13.0,27.0,166.14447329498,182.92774499352,3,4.0,49.0,1.0,3.0,,2.0
2025-26,14023986,29,8,Chelsea,Away,1414933,499309,Marc Guiu,guiu-marc,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023990,30,8,Chelsea,Home,975079,475168,João Pedro,joao-pedro,F,False,,,,6.0,11.0,17.0,3.0,3.0,13.0,3.0,,,3.0,,,,5.0,8.0,,,0.0187586,0.2303,,,0.0,,,,,,,,,,,,,90.0,,,,,,,,16.0,1.0,,6.7,,,1.0,,103.77917345364,1.0,2.0,,,,,14.0,13.0,27.0,17.833914408322,22.911721214261,4,3.0,48.0,3.0,2.0,,1.0
2025-26,14023990,30,8,Chelsea,Home,997087,463034,Liam Delap,liam-delap,F,True,,,,3.0,,3.0,1.0,2.0,2.0,1.0,,1.0,1.0,1.0,,1.0,4.0,4.0,,,0.00082966,0.2901,0.2369,1.0,0.0,,,,,1.0,,,,,,,,45.0,1.0,,,,,,,2.0,0.0,,6.5,,,2.0,,13.834573632146,2.0,,,,,,3.0,,3.0,-6.6823116525593,,4,2.0,17.0,1.0,,,2.0
2025-26,14023990,30,8,Chelsea,Home,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,False,,,,32.0,10.0,42.0,2.0,,37.0,1.0,,,1.0,1.0,,1.0,6.0,2.0,,,0.113998,0.1526,0.0616,,0.0,,,,,1.0,3.0,,,,,,,90.0,1.0,,,,,,,12.0,6.0,,6.7,,,1.0,,322.87755391926,,3.0,4.0,,,,34.0,11.0,45.0,204.10369713415,113.75157884928,3,1.0,63.0,2.0,,1.0,1.0
2025-26,14023990,30,8,Chelsea,Home,1414933,499309,Marc Guiu,guiu-marc,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024017,31,8,Chelsea,Away,975079,475168,João Pedro,joao-pedro,F,False,,,,8.0,4.0,12.0,2.0,2.0,5.0,1.0,1.0,,1.0,,,2.0,5.0,2.0,,,0.141602,0.1035,0.0905,2.0,0.0,,,,,,1.0,,,,,,,78.0,1.0,,,,,,,7.0,1.0,,6.5,,,,,58.218245650522,,,,,,,12.0,5.0,17.0,19.626260387402,26.383082155048,2,,22.0,,,,
2025-26,14024017,31,8,Chelsea,Away,997087,463034,Liam Delap,liam-delap,F,True,,,,2.0,1.0,3.0,,,3.0,1.0,,,,,,1.0,1.0,1.0,,,0.0220189,,,,0.0,,,,,,,,,,,,,12.0,,,,,,,,1.0,0.0,,6.5,,,,,23.073370215914,,,,,,,2.0,1.0,3.0,-12.436743542016,,0,,5.0,,1.0,,
2025-26,14024017,31,8,Chelsea,Away,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,True,,,2.0,22.0,3.0,25.0,,,21.0,2.0,,,,,,,1.0,,,,0.0458371,,,,0.0,,,,,,,,,,,,,45.0,,,,,,,,9.0,2.0,,6.3,,,,,201.21076675867,1.0,1.0,4.0,,2.0,,26.0,3.0,29.0,96.760095310124,26.189522657759,0,,36.0,,,,
2025-26,14023998,32,8,Chelsea,Home,975079,475168,João Pedro,joao-pedro,F,False,,,,6.0,3.0,9.0,2.0,1.0,13.0,1.0,,,2.0,,,,2.0,6.0,,,0.00778278,0.1846,,,0.0,,,,,,,,,,,,,81.0,,,,,,,,7.0,2.0,,6.9,,,1.0,,102.27079287153,,2.0,,,,1.0,8.0,5.0,13.0,23.66651117898,28.67391581685,3,,25.0,,3.0,2.0,
2025-26,14023998,32,8,Chelsea,Home,997087,463034,Liam Delap,liam-delap,F,True,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,0.0,,,,,,,,,,,,,9.0,,,,,,,,2.0,0.0,,6.5,,,,,6.3434060251571,1.0,,,,,,1.0,,1.0,-4.1451012696955,,0,,3.0,1.0,,,
2025-26,14023998,32,8,Chelsea,Home,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,True,,,,6.0,3.0,9.0,1.0,,5.0,1.0,,,,,,,1.0,,,,0.0124396,,,,0.0,,,,,,,,,,,,,23.0,,,,,,,,5.0,0.0,,6.4,,,,,26.931353245566,,,,,,,10.0,4.0,14.0,16.014967571353,,0,,15.0,,,,
2025-26,14023998,32,8,Chelsea,Home,1414933,499309,Marc Guiu,guiu-marc,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025032,33,8,Chelsea,Home,997087,463034,Liam Delap,liam-delap,F,False,,,,6.0,2.0,8.0,1.0,1.0,5.0,2.0,,,1.0,,,2.0,6.0,3.0,,,0.00902392,0.2927,,2.0,0.0,,,,1.0,,1.0,,,,,,,90.0,,,,,,,,5.0,1.0,,6.4,,,1.0,,45.804884411353,,1.0,,,,1.0,6.0,3.0,9.0,-11.37987229063,7.566127741454,2,,22.0,1.0,2.0,,
2025-26,14025032,33,8,Chelsea,Home,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,True,,,1.0,22.0,9.0,31.0,1.0,,21.0,4.0,,,3.0,1.0,,2.0,7.0,8.0,,,0.0570759,0.1609,,,0.0,,,,,,2.0,,,,,,,74.0,,,,,,,,15.0,2.0,,6.9,,,,,201.89625095079,1.0,6.0,2.0,,1.0,,29.0,9.0,38.0,105.76047473075,65.366195472225,3,1.0,64.0,1.0,4.0,3.0,1.0
2025-26,14025032,33,8,Chelsea,Home,1414933,499309,Marc Guiu,guiu-marc,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024001,34,8,Chelsea,Away,997087,463034,Liam Delap,liam-delap,F,False,,,,3.0,3.0,6.0,2.0,,7.0,2.0,,,,1.0,,2.0,7.0,4.0,,,0.0013012,,,2.0,0.0,,,,,,,,,,,,,72.0,,,,,,,,10.0,1.0,,6.4,,,,,86.331069503038,1.0,3.0,,,,1.0,5.0,5.0,10.0,16.9750673272,23.80342263205,0,,21.0,4.0,1.0,3.0,
2025-26,14024001,34,8,Chelsea,Away,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,True,,,,6.0,4.0,10.0,,,8.0,,,,1.0,,,2.0,5.0,,,,0.0214035,0.1783,,1.0,0.0,,,,,,1.0,,,,,,,45.0,,,,,,,,6.0,5.0,,6.2,,,1.0,,113.63945357951,,2.0,1.0,,,1.0,6.0,4.0,10.0,94.512212802324,90.370087373257,2,,20.0,1.0,,,
2025-26,14024001,34,8,Chelsea,Away,1414933,499309,Marc Guiu,guiu-marc,F,True,,,,1.0,1.0,2.0,3.0,,1.0,1.0,,,1.0,,,,4.0,,,,0.00035863,0.0845,,1.0,0.0,,,,,,,,,,,,,18.0,,,,,,,,,0.0,,6.2,,,,,3.631799691613,,,,,,2.0,1.0,1.0,2.0,-3.4645225644728,,1,,3.0,,,,
2025-26,14024001,34,8,Chelsea,Away,1550775,619734,Jesse Derry,jesse-derry,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023925,35,8,Chelsea,Home,975079,475168,João Pedro,joao-pedro,F,False,,,,15.0,5.0,20.0,,3.0,24.0,2.0,,,,,,3.0,8.0,9.0,,,0.0522564,0.4644,0.5713,3.0,0.0,1.0,,,,,1.0,,,,,,,90.0,1.0,,,,,,,22.0,4.0,,7.8,,,1.0,,221.69464059955,1.0,6.0,4.0,,,1.0,21.0,6.0,27.0,55.226051871873,72.439868721928,2,,56.0,6.0,2.0,4.0,
2025-26,14023925,35,8,Chelsea,Home,997087,463034,Liam Delap,liam-delap,F,True,,,,1.0,,1.0,3.0,,2.0,,,,1.0,,,1.0,4.0,,,,0.00989217,0.2178,,,0.0,,,,,,,,,,,,,46.0,,,,,,,,5.0,0.0,,6.1,,,1.0,,11.26849919907,,,,,,,2.0,,2.0,0.79035884836941,,2,,9.0,3.0,,,
2025-26,14023925,35,8,Chelsea,Home,1550775,619734,Jesse Derry,jesse-derry,F,False,1.0,,,10.0,2.0,12.0,1.0,1.0,11.0,2.0,,,,,,1.0,4.0,2.0,,,0.0232965,0.098,0.0891,,0.0,,,,,,,,,,,,,44.0,1.0,,,,,,1.0,6.0,3.0,,6.7,,,1.0,,102.48466313994,,2.0,2.0,,,,11.0,2.0,13.0,51.934116114818,42.724321818833,2,1.0,25.0,,1.0,,1.0
2025-26,14024024,36,8,Chelsea,Away,975079,475168,João Pedro,joao-pedro,F,False,,,,11.0,2.0,13.0,5.0,2.0,11.0,1.0,,,1.0,,,2.0,8.0,10.0,,,0.0236312,0.1746,,1.0,0.0,,,,,,,,,,,,,90.0,,,,,,,,12.0,0.0,,6.7,,,2.0,,51.7700596784,,4.0,,,,,18.0,2.0,20.0,13.135330784912,,3,1.0,38.0,3.0,3.0,4.0,1.0
2025-26,14024024,36,8,Chelsea,Away,997087,463034,Liam Delap,liam-delap,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024024,36,8,Chelsea,Away,1861699,616286,Ryan Kavuma-McQueen,ryan-kavuma-mcqueen,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
