season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,penaltyMiss,substitute.1,totalShots
2011-12,1768174,1,8,Chelsea,Away,1222,12303,Didier Drogba,didier-drogba,F,True,0.0,0.0,15.0,0.0,,,0.0
2011-12,1768174,1,8,Chelsea,Away,2436,14402,Fernando Torres,fernando-torres,F,False,0.0,0.0,89.0,0.0,,,0.0
2011-12,1768174,1,8,Chelsea,Away,3304,10425,Florent Malouda,florent-malouda,F,False,0.0,0.0,65.0,0.0,,,0.0
2011-12,1768174,1,8,Chelsea,Away,5516,3897,Nicolas Anelka,nicolas-anelka,F,True,0.0,0.0,25.0,0.0,,,0.0
2011-12,1768174,1,8,Chelsea,Away,9737,13594,Yossi Benayoun,yossi-benayoun,F,True,0.0,0.0,1.0,0.0,,,0.0
2011-12,1768342,2,8,Chelsea,Home,1222,12303,Didier Drogba,didier-drogba,F,True,0.0,0.0,30.0,0.0,,,0.0
2011-12,1768342,2,8,Chelsea,Home,2436,14402,Fernando Torres,fernando-torres,F,False,0.0,0.0,60.0,0.0,,,0.0
2011-12,1768342,2,8,Chelsea,Home,3304,10425,Florent Malouda,florent-malouda,F,True,0.0,1.0,55.0,0.0,,,0.0
2011-12,1768342,2,8,Chelsea,Home,5516,3897,Nicolas Anelka,nicolas-anelka,F,False,0.0,1.0,90.0,0.0,,,0.0
2011-12,1768342,2,8,Chelsea,Home,9737,13594,Yossi Benayoun,yossi-benayoun,F,True,,,,,,,
2011-12,1768351,3,8,Chelsea,Home,1222,12303,Didier Drogba,didier-drogba,F,False,0.0,0.0,67.0,0.0,,,0.0
2011-12,1768351,3,8,Chelsea,Home,2436,14402,Fernando Torres,fernando-torres,F,False,0.0,0.0,83.0,0.0,,,0.0
2011-12,1768351,3,8,Chelsea,Home,3304,10425,Florent Malouda,florent-malouda,F,False,0.0,0.0,67.0,0.0,,,0.0
2011-12,1768351,3,8,Chelsea,Home,5516,3897,Nicolas Anelka,nicolas-anelka,F,True,0.0,0.0,23.0,0.0,,,0.0
