season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2014-15,5582476,3,8,Chelsea,Away,21212,18507,Diego Costa,diego-costa,F,False,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582476,3,8,Chelsea,Away,27583,42786,Eden Hazard,eden-hazard,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,83.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582476,3,8,Chelsea,Away,70492,66842,Andre Schürrle,andre-schurrle,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582494,4,8,Chelsea,Home,16674,38419,Loïc Rémy,loic-remy,F,True,,,,8.0,,8.0,1.0,,,,,,,,1.0,2.0,1.0,,,,0.0,1.0,,,,,18.0,1.0,,0.0,,,,3.0,,7.4,,,2.0,,1.0,,1.0,,,,9.0,,8.0,3.0,1.0,16.0,1.0,,,1.0
2014-15,5582494,4,8,Chelsea,Home,21212,18507,Diego Costa,diego-costa,F,False,,,1.0,24.0,,24.0,1.0,,1.0,,,1.0,,,,5.0,4.0,,,1.0,0.0,3.0,,,,3.0,72.0,4.0,,0.0,,,,10.0,,9.6,,,,,,5.0,2.0,,1.0,,30.0,,28.0,5.0,1.0,43.0,1.0,1.0,2.0,1.0
2014-15,5582494,4,8,Chelsea,Home,27583,42786,Eden Hazard,eden-hazard,F,False,,,2.0,56.0,7.0,63.0,,1.0,7.0,,,2.0,,,3.0,4.0,14.0,,,,0.0,0.0,,,2.0,5.0,90.0,2.0,,0.0,,,,17.0,,8.4,,,1.0,,,10.0,3.0,,2.0,,64.0,7.0,68.0,5.0,,104.0,4.0,4.0,9.0,
2014-15,5582494,4,8,Chelsea,Home,70492,66842,Andre Schürrle,andre-schurrle,F,False,,,,9.0,6.0,15.0,,1.0,1.0,,,,,,1.0,3.0,4.0,,,1.0,0.0,0.0,,,,,46.0,,,0.0,,,,10.0,,6.5,,,1.0,,,1.0,3.0,,1.0,,16.0,6.0,19.0,1.0,2.0,30.0,1.0,1.0,,2.0
2014-15,5582520,5,8,Chelsea,Away,1222,12303,Didier Drogba,didier-drogba,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582520,5,8,Chelsea,Away,16674,38419,Loïc Rémy,loic-remy,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582520,5,8,Chelsea,Away,21212,18507,Diego Costa,diego-costa,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,86.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582520,5,8,Chelsea,Away,27583,42786,Eden Hazard,eden-hazard,F,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582520,5,8,Chelsea,Away,70492,66842,Andre Schürrle,andre-schurrle,F,True,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,27.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582534,6,8,Chelsea,Home,1222,12303,Didier Drogba,didier-drogba,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582534,6,8,Chelsea,Home,16674,38419,Loïc Rémy,loic-remy,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,9.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582534,6,8,Chelsea,Home,21212,18507,Diego Costa,diego-costa,F,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,81.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582534,6,8,Chelsea,Home,27583,42786,Eden Hazard,eden-hazard,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,68.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582534,6,8,Chelsea,Home,70492,66842,Andre Schürrle,andre-schurrle,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,22.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582554,7,8,Chelsea,Home,16674,38419,Loïc Rémy,loic-remy,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582554,7,8,Chelsea,Home,21212,18507,Diego Costa,diego-costa,F,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582554,7,8,Chelsea,Home,27583,42786,Eden Hazard,eden-hazard,F,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582554,7,8,Chelsea,Home,70492,66842,Andre Schürrle,andre-schurrle,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,69.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582576,8,8,Chelsea,Away,1222,12303,Didier Drogba,didier-drogba,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582576,8,8,Chelsea,Away,16674,38419,Loïc Rémy,loic-remy,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582576,8,8,Chelsea,Away,27583,42786,Eden Hazard,eden-hazard,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,86.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582576,8,8,Chelsea,Away,361420,154566,Dominic Solanke,dominic-solanke,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582596,9,8,Chelsea,Away,1222,12303,Didier Drogba,didier-drogba,F,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582596,9,8,Chelsea,Away,27583,42786,Eden Hazard,eden-hazard,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582596,9,8,Chelsea,Away,70492,66842,Andre Schürrle,andre-schurrle,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582616,10,8,Chelsea,Home,1222,12303,Didier Drogba,didier-drogba,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,26.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582616,10,8,Chelsea,Home,21212,18507,Diego Costa,diego-costa,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,78.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582616,10,8,Chelsea,Home,27583,42786,Eden Hazard,eden-hazard,F,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582616,10,8,Chelsea,Home,70492,66842,Andre Schürrle,andre-schurrle,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,12.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582634,11,8,Chelsea,Away,1222,12303,Didier Drogba,didier-drogba,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582634,11,8,Chelsea,Away,16674,38419,Loïc Rémy,loic-remy,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582634,11,8,Chelsea,Away,21212,18507,Diego Costa,diego-costa,F,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582634,11,8,Chelsea,Away,27583,42786,Eden Hazard,eden-hazard,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582656,12,8,Chelsea,Home,1222,12303,Didier Drogba,didier-drogba,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,7.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582656,12,8,Chelsea,Home,16674,38419,Loïc Rémy,loic-remy,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,11.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582656,12,8,Chelsea,Home,21212,18507,Diego Costa,diego-costa,F,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,83.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582656,12,8,Chelsea,Home,27583,42786,Eden Hazard,eden-hazard,F,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582656,12,8,Chelsea,Home,70492,66842,Andre Schürrle,andre-schurrle,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582682,13,8,Chelsea,Away,1222,12303,Didier Drogba,didier-drogba,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582682,13,8,Chelsea,Away,16674,38419,Loïc Rémy,loic-remy,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582682,13,8,Chelsea,Away,21212,18507,Diego Costa,diego-costa,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582682,13,8,Chelsea,Away,27583,42786,Eden Hazard,eden-hazard,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582682,13,8,Chelsea,Away,70492,66842,Andre Schürrle,andre-schurrle,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582706,14,8,Chelsea,Home,1222,12303,Didier Drogba,didier-drogba,F,False,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,67.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582706,14,8,Chelsea,Home,16674,38419,Loïc Rémy,loic-remy,F,True,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,23.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582706,14,8,Chelsea,Home,27583,42786,Eden Hazard,eden-hazard,F,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582706,14,8,Chelsea,Home,70492,66842,Andre Schürrle,andre-schurrle,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582720,15,8,Chelsea,Away,1222,12303,Didier Drogba,didier-drogba,F,True,,,,7.0,,7.0,,5.0,,,,,,,,,5.0,,,,0.0,1.0,,,,4.0,23.0,1.0,,0.0,,,,,,7.7,,,1.0,,,,,,,1.0,12.0,,12.0,2.0,,,1.0,,,
2014-15,5582720,15,8,Chelsea,Away,16674,38419,Loïc Rémy,loic-remy,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582720,15,8,Chelsea,Away,21212,18507,Diego Costa,diego-costa,F,False,1.0,,,23.0,4.0,26.0,6.0,,3.0,,,2.0,,,2.0,11.0,2.0,,,1.0,0.0,0.0,,,,3.0,90.0,2.0,,0.0,,,,,,6.9,,,1.0,,,3.0,3.0,,,1.0,28.0,5.0,30.0,5.0,,,2.0,1.0,1.0,
2014-15,5582720,15,8,Chelsea,Away,27583,42786,Eden Hazard,eden-hazard,F,False,,,1.0,38.0,8.0,46.0,,,7.0,,,1.0,1.0,,3.0,10.0,5.0,,,,0.0,0.0,,1.0,,3.0,90.0,,,0.0,,,,,,6.5,,,2.0,,1.0,10.0,2.0,,2.0,1.0,48.0,9.0,55.0,3.0,,,1.0,1.0,4.0,
2014-15,5582720,15,8,Chelsea,Away,70492,66842,Andre Schürrle,andre-schurrle,F,True,1.0,,1.0,17.0,3.0,19.0,,1.0,,,,,1.0,,1.0,3.0,3.0,,,1.0,0.0,0.0,,,,1.0,29.0,1.0,,0.0,,,,,,6.9,,,,,,,4.0,,1.0,1.0,21.0,4.0,21.0,1.0,1.0,,,1.0,,
2014-15,5582736,16,8,Chelsea,Home,1222,12303,Didier Drogba,didier-drogba,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,12.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582736,16,8,Chelsea,Home,16674,38419,Loïc Rémy,loic-remy,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582736,16,8,Chelsea,Home,21212,18507,Diego Costa,diego-costa,F,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582736,16,8,Chelsea,Home,27583,42786,Eden Hazard,eden-hazard,F,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582736,16,8,Chelsea,Home,70492,66842,Andre Schürrle,andre-schurrle,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,10.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582766,17,8,Chelsea,Away,1222,12303,Didier Drogba,didier-drogba,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582766,17,8,Chelsea,Away,21212,18507,Diego Costa,diego-costa,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,85.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582766,17,8,Chelsea,Away,27583,42786,Eden Hazard,eden-hazard,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582766,17,8,Chelsea,Away,70492,66842,Andre Schürrle,andre-schurrle,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,10.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582776,18,8,Chelsea,Home,1222,12303,Didier Drogba,didier-drogba,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,7.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582776,18,8,Chelsea,Home,21212,18507,Diego Costa,diego-costa,F,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,83.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582776,18,8,Chelsea,Home,27583,42786,Eden Hazard,eden-hazard,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582776,18,8,Chelsea,Home,70492,66842,Andre Schürrle,andre-schurrle,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582804,19,8,Chelsea,Away,1222,12303,Didier Drogba,didier-drogba,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,16.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582804,19,8,Chelsea,Away,16674,38419,Loïc Rémy,loic-remy,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582804,19,8,Chelsea,Away,21212,18507,Diego Costa,diego-costa,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,89.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582804,19,8,Chelsea,Away,27583,42786,Eden Hazard,eden-hazard,F,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582804,19,8,Chelsea,Away,70492,66842,Andre Schürrle,andre-schurrle,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582828,20,8,Chelsea,Away,1222,12303,Didier Drogba,didier-drogba,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582828,20,8,Chelsea,Away,16674,38419,Loïc Rémy,loic-remy,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582828,20,8,Chelsea,Away,21212,18507,Diego Costa,diego-costa,F,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582828,20,8,Chelsea,Away,27583,42786,Eden Hazard,eden-hazard,F,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582836,21,8,Chelsea,Home,1222,12303,Didier Drogba,didier-drogba,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582836,21,8,Chelsea,Home,16674,38419,Loïc Rémy,loic-remy,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,6.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582836,21,8,Chelsea,Home,21212,18507,Diego Costa,diego-costa,F,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,84.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582836,21,8,Chelsea,Home,27583,42786,Eden Hazard,eden-hazard,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582866,22,8,Chelsea,Away,16674,38419,Loïc Rémy,loic-remy,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,15.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582866,22,8,Chelsea,Away,21212,18507,Diego Costa,diego-costa,F,False,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,75.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582866,22,8,Chelsea,Away,27583,42786,Eden Hazard,eden-hazard,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582866,22,8,Chelsea,Away,70492,66842,Andre Schürrle,andre-schurrle,F,True,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,14.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582874,23,8,Chelsea,Home,1222,12303,Didier Drogba,didier-drogba,F,True,,,,,,,,,1.0,,,,,,,1.0,2.0,,,,0.0,0.0,,,,,10.0,,,0.0,,,,,,6.4,,,,,,1.0,,,,1.0,,,,0.0,,,1.0,2.0,,
2014-15,5582874,23,8,Chelsea,Home,16674,38419,Loïc Rémy,loic-remy,F,False,,,2.0,,,18.0,3.0,4.0,1.0,,,,2.0,,2.0,15.0,7.0,,,3.0,0.0,1.0,,,1.0,1.0,87.0,1.0,,0.0,,,,,,6.6,,,,,,5.0,1.0,,2.0,1.0,,,24.0,1.0,2.0,,1.0,1.0,,
2014-15,5582874,23,8,Chelsea,Home,27583,42786,Eden Hazard,eden-hazard,F,False,,,,,,32.0,3.0,,9.0,1.0,,,2.0,,3.0,10.0,6.0,,,,1.0,0.0,,,2.0,1.0,90.0,,,0.0,,,,,,6.6,,,,,1.0,4.0,1.0,,2.0,,,,38.0,0.0,1.0,,2.0,3.0,2.0,
2014-15,5582892,24,8,Chelsea,Away,1222,12303,Didier Drogba,didier-drogba,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,64.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582892,24,8,Chelsea,Away,16674,38419,Loïc Rémy,loic-remy,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,26.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582892,24,8,Chelsea,Away,27583,42786,Eden Hazard,eden-hazard,F,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582926,25,8,Chelsea,Home,1222,12303,Didier Drogba,didier-drogba,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,20.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582926,25,8,Chelsea,Home,16674,38419,Loïc Rémy,loic-remy,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,70.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582926,25,8,Chelsea,Home,27583,42786,Eden Hazard,eden-hazard,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582934,26,8,Chelsea,Home,1222,12303,Didier Drogba,didier-drogba,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582934,26,8,Chelsea,Home,16674,38419,Loïc Rémy,loic-remy,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582934,26,8,Chelsea,Home,21212,18507,Diego Costa,diego-costa,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
