season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352561,4,90,Burnley,Home,980643,432720,James Trafford,james-trafford,G,False,,1.0,9.0,3.0,33.0,36.0,,,15.0,,,,,,,,,,,,0.0004586,0.0,0.0,,,,-0.3472,,,,,,90.0,,,,,,,,18.0,,6.5,3.0,6.0,,1.0,,,1.0,26.0,,18.0,36.0,54.0,0,,74.0,,,,
2023-24,11352561,4,90,Burnley,Home,990550,492831,Zeki Amdouni,zeki-amdouni,F,False,,,,10.0,4.0,14.0,,,2.0,1.0,,,,,,,1.0,6.0,,,0.184643,0.027,0.0,,,,,,,,1.0,,60.0,,1.0,,,,,,4.0,,7.4,,,1.0,,2.0,1.0,,,,11.0,4.0,14.0,1,4.0,27.0,1.0,1.0,1.0,2.0
2023-24,11352561,4,90,Burnley,Home,1142679,550839,Wilson Odobert,wilson-odobert,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352561,4,90,Burnley,Home,1216282,487702,Luca Koleosho,luca-koleosho,F,False,,,,5.0,1.0,6.0,1.0,,1.0,1.0,,1.0,,,,1.0,7.0,6.0,,,0.306722,0.0814,0.0,,1.0,,,,,,1.0,,68.0,,,,,,,,10.0,,6.1,,,1.0,,10.0,,,,1.0,7.0,1.0,8.0,2,,26.0,1.0,1.0,5.0,
2023-24,11352561,4,90,Burnley,Home,1979970,487968,Ameen Al-Dakhil,al-dhakil,D,False,,,,5.0,16.0,21.0,3.0,,9.0,,,2.0,4.0,,,2.0,10.0,2.0,1.0,1.0,0.00854751,0.0855,0.0,1.0,,,,,,3.0,,,90.0,,,,,,,,16.0,,5.4,,,1.0,1.0,,,,3.0,,12.0,20.0,32.0,3,2.0,58.0,1.0,,,1.0
2023-24,11352618,5,90,Burnley,Away,20993,40145,Jack Cork,jack-cork,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352618,5,90,Burnley,Away,26989,44683,Jay Rodriguez,jay-rodriguez,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352618,5,90,Burnley,Away,49805,60586,Jóhann Guðmundsson,johann-gumundsson,M,False,1.0,,2.0,5.0,13.0,17.0,,,,,,,1.0,,,,1.0,3.0,,,0.0306986,0.0,0.0,,,,,,,1.0,,,63.0,,,,,,,,8.0,,6.7,,,,1.0,,3.0,,6.0,,12.0,13.0,22.0,0,1.0,32.0,1.0,2.0,,1.0
2023-24,11352618,5,90,Burnley,Away,166381,103914,Charlie Taylor,charlie-taylor,D,False,,,6.0,18.0,17.0,35.0,2.0,1.0,3.0,,,,1.0,,,,7.0,3.0,,,0.00980646,0.0152,0.0,3.0,,,,,,1.0,,,90.0,,,,,,,,12.0,,7.0,,,1.0,3.0,1.0,,,7.0,,25.0,18.0,43.0,1,2.0,66.0,,,,2.0
2023-24,11352618,5,90,Burnley,Away,358394,172782,Josh Brownhill,josh-brownhill,M,False,,,,15.0,8.0,23.0,,1.0,7.0,,,1.0,,,,1.0,1.0,5.0,,,0.00869315,0.0659,0.0,,,,,,,2.0,,,90.0,,,,,,,,16.0,,7.2,,,,2.0,,4.0,,3.0,,27.0,10.0,33.0,1,2.0,51.0,,2.0,,2.0
2023-24,11352618,5,90,Burnley,Away,552632,183751,Benson Manuel,benson-manuel,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352618,5,90,Burnley,Away,792122,172567,Josh Cullen,cullen-josh,M,False,,,2.0,18.0,32.0,50.0,1.0,4.0,10.0,,,,1.0,,,,4.0,9.0,,,0.0158968,0.0,0.0,2.0,,,,,,1.0,,,90.0,,2.0,,,,,,9.0,,7.2,,,,3.0,,,,7.0,,25.0,33.0,58.0,0,3.0,74.0,1.0,3.0,,1.0
2023-24,11352618,5,90,Burnley,Away,793167,207189,Sander Berge,sander-berge,M,True,,,,7.0,4.0,11.0,2.0,2.0,3.0,,,,,,,,2.0,4.0,,,0.00544572,0.0,0.0,1.0,,,,,,,,,26.0,,1.0,,,,,,7.0,,7.0,,,,,1.0,2.0,,1.0,,12.0,5.0,15.0,0,1.0,25.0,1.0,,1.0,1.0
2023-24,11352618,5,90,Burnley,Away,804613,192290,Connor Roberts,connor-roberts,D,False,,,,14.0,22.0,36.0,,,2.0,,,,,,,1.0,1.0,2.0,,,0.016415,0.0,0.0,,,,,,,2.0,,,90.0,,1.0,,,,,,11.0,,6.8,,,,2.0,,,,1.0,,15.0,24.0,39.0,0,,59.0,1.0,2.0,,
2023-24,11352618,5,90,Burnley,Away,826169,247245,Hannes Delcroix,hannes-delcroix,D,True,,,,,2.0,2.0,,,1.0,,,,,,,,,,,,4.66e-05,0.0,0.0,,,,,,,,,,13.0,,,,,,,,,,6.5,,,,,,,,,,,2.0,2.0,0,,2.0,,,,
2023-24,11352618,5,90,Burnley,Away,826183,437748,Mike Trésor,mike-tresor,M,True,1.0,,,5.0,1.0,5.0,1.0,,,1.0,,,1.0,,,,2.0,,,,0.101891,0.0404,0.0,,,,,,,,1.0,,14.0,,,,,,,,4.0,,6.9,,,1.0,,,3.0,,,1.0,8.0,1.0,6.0,1,,13.0,1.0,,,
2023-24,11352618,5,90,Burnley,Away,877036,511783,Anass Zaroury,anass-zaroury,F,True,,,,5.0,,5.0,,,2.0,,,,1.0,,,,1.0,,,,0.00288706,0.0899,0.0,,,,,,,,,,27.0,,,,,,,,9.0,,6.6,,,1.0,,,3.0,,1.0,,11.0,2.0,10.0,1,,16.0,1.0,,,
2023-24,11352618,5,90,Burnley,Away,888971,232917,Arijanet Murić,arijanet-muric,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352618,5,90,Burnley,Away,901907,435973,Lyle Foster,lyle-foster,F,False,,,1.0,8.0,5.0,13.0,4.0,4.0,3.0,,1.0,,,,,1.0,6.0,7.0,,,0.00992236,0.1473,0.0192,1.0,1.0,,,,,,1.0,,90.0,1.0,,,,,,,10.0,,6.8,,,1.0,4.0,1.0,,,1.0,,14.0,5.0,19.0,2,,33.0,3.0,2.0,1.0,
2023-24,11352618,5,90,Burnley,Away,927175,241231,Jordan Beyer,jordan-beyer,D,False,,,4.0,16.0,56.0,72.0,,1.0,4.0,,,,2.0,,,1.0,3.0,2.0,,,0.00512583,0.0,0.0,,,,,,,,,,87.0,,,,,,,,6.0,,6.7,,,,9.0,,,,5.0,,18.0,58.0,76.0,0,,90.0,1.0,1.0,,
2023-24,11352618,5,90,Burnley,Away,980643,432720,James Trafford,james-trafford,G,False,,1.0,4.0,2.0,43.0,45.0,,1.0,9.0,,,,,,,,,1.0,,,0.00036573,0.0,0.0,,,,-0.0262,,,,,,90.0,,,,,,,,6.0,,6.6,,3.0,,,,,1.0,10.0,,8.0,43.0,51.0,0,,57.0,,,,
2023-24,11352618,5,90,Burnley,Away,990550,492831,Zeki Amdouni,zeki-amdouni,F,False,,,2.0,8.0,10.0,18.0,2.0,,2.0,,,1.0,1.0,,,,6.0,4.0,,,0.00879312,0.1554,0.5328,1.0,,1.0,,,,,,,64.0,2.0,,,,,,,8.0,,7.1,,,,,3.0,,,2.0,,10.0,11.0,21.0,3,,33.0,3.0,3.0,1.0,
2023-24,11352618,5,90,Burnley,Away,1000142,447715,Aaron Ramsey,aaron-ramsey,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352618,5,90,Burnley,Away,1216282,487702,Luca Koleosho,luca-koleosho,F,False,,,,12.0,4.0,16.0,3.0,,7.0,,,,,,,3.0,11.0,6.0,,,0.0302443,0.0,0.0,2.0,,,,,,,2.0,,76.0,,,,,,,,21.0,,6.7,,,,,7.0,3.0,,1.0,1.0,25.0,4.0,26.0,0,1.0,48.0,2.0,1.0,4.0,
2023-24,11352618,5,90,Burnley,Away,1979970,487968,Ameen Al-Dakhil,al-dhakil,D,False,,,2.0,15.0,45.0,60.0,2.0,,2.0,,,1.0,1.0,,,,3.0,,,,0.00284075,0.0406,0.0,,,,,,,,,,90.0,,1.0,,,,,,6.0,,6.7,,,,6.0,,,,6.0,,20.0,46.0,66.0,1,,75.0,,,,
2023-24,11352630,6,90,Burnley,Home,20993,40145,Jack Cork,jack-cork,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352630,6,90,Burnley,Home,26989,44683,Jay Rodriguez,jay-rodriguez,F,True,,,,,,,1.0,,,,,1.0,,,,,2.0,,,,0.0,0.0769,0.0,1.0,,,,,,,,,17.0,,1.0,,,,,,1.0,,6.7,,,,,,,,,,1.0,,1.0,1,,3.0,,,,
2023-24,11352630,6,90,Burnley,Home,49805,60586,Jóhann Guðmundsson,johann-gumundsson,M,False,,,,9.0,6.0,15.0,,,,,,,,,,,,1.0,,,0.00957859,0.0,0.0,,,,,,,,,,20.0,,,,,,,,1.0,,6.7,,,,,,1.0,,,,10.0,6.0,15.0,0,,18.0,,1.0,,
2023-24,11352630,6,90,Burnley,Home,166381,103914,Charlie Taylor,charlie-taylor,D,False,1.0,,3.0,22.0,15.0,36.0,,2.0,2.0,,,,,,,,,4.0,,,0.0181279,0.0,0.0,,,,,,,2.0,,,90.0,,1.0,,,,,,12.0,,7.1,,,,2.0,,5.0,,6.0,,29.0,18.0,42.0,0,1.0,62.0,2.0,1.0,,
2023-24,11352630,6,90,Burnley,Home,358394,172782,Josh Brownhill,josh-brownhill,M,False,1.0,,2.0,22.0,9.0,30.0,,1.0,7.0,,,,,,,,1.0,4.0,,,0.208621,0.0911,0.0,,,,,,,,3.0,,86.0,,,,,,,,10.0,,7.4,,,1.0,2.0,1.0,3.0,,4.0,1.0,29.0,11.0,37.0,1,2.0,49.0,,1.0,,2.0
2023-24,11352630,6,90,Burnley,Home,552632,183751,Benson Manuel,benson-manuel,M,True,,,,3.0,2.0,5.0,,,1.0,,,,,,,,1.0,3.0,,,0.00787241,0.0257,0.0452,,,,,,,,,,9.0,1.0,,,,,,,2.0,,7.2,,,1.0,,2.0,1.0,,,,4.0,2.0,5.0,2,1.0,12.0,,1.0,1.0,1.0
2023-24,11352630,6,90,Burnley,Home,792122,172567,Josh Cullen,cullen-josh,M,False,,,3.0,29.0,30.0,59.0,,1.0,6.0,,,,,,,1.0,1.0,3.0,,,0.194805,0.0,0.0,,,,,,,1.0,3.0,,90.0,,1.0,,,,,,8.0,,7.3,,,,,,,,4.0,,33.0,33.0,66.0,0,1.0,72.0,,1.0,,
2023-24,11352630,6,90,Burnley,Home,793167,207189,Sander Berge,sander-berge,M,True,,,,12.0,2.0,14.0,,1.0,1.0,,,,,,,,,2.0,,,0.00912194,0.2098,0.0,,,,,,,,,,17.0,,,,,,,,2.0,,7.0,,,1.0,,1.0,,,,,13.0,3.0,16.0,1,,18.0,,,1.0,
2023-24,11352630,6,90,Burnley,Home,804613,192290,Connor Roberts,connor-roberts,D,False,,,,26.0,21.0,47.0,2.0,,6.0,,,,,,,,3.0,4.0,,,0.0337924,0.0,0.0,1.0,,,,,,,,,90.0,,,,,,,,13.0,,6.8,,,,3.0,,3.0,,1.0,,33.0,24.0,54.0,0,2.0,71.0,,2.0,,
2023-24,11352630,6,90,Burnley,Home,809276,179458,Jacob Bruun Larsen,jacob-bruun-larsen,F,True,,,1.0,2.0,5.0,7.0,,,1.0,,,,,,,,1.0,2.0,,,0.00146666,0.1279,0.2068,1.0,,,,,,,,,17.0,1.0,,,,,,,2.0,,7.1,,,,,2.0,1.0,,1.0,,4.0,5.0,8.0,1,,12.0,,,2.0,
2023-24,11352630,6,90,Burnley,Home,826169,247245,Hannes Delcroix,hannes-delcroix,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352630,6,90,Burnley,Home,826183,437748,Mike Trésor,mike-tresor,M,True,,,,20.0,10.0,30.0,1.0,,4.0,,,,,,,1.0,3.0,2.0,,,0.0301343,0.0,0.0,,,,,,,,1.0,,70.0,,,,,,,,15.0,,6.8,,,,1.0,2.0,8.0,,,,32.0,10.0,34.0,0,1.0,48.0,1.0,,1.0,
2023-24,11352630,6,90,Burnley,Home,877036,511783,Anass Zaroury,anass-zaroury,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352630,6,90,Burnley,Home,888971,232917,Arijanet Murić,arijanet-muric,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352630,6,90,Burnley,Home,927175,241231,Jordan Beyer,jordan-beyer,D,False,,,1.0,18.0,83.0,101.0,2.0,1.0,6.0,,,,1.0,,,,4.0,3.0,,,0.00862848,0.0,0.0,1.0,,,,,,1.0,,,90.0,,2.0,,,,,,8.0,,6.8,,,,2.0,,,,4.0,,22.0,87.0,109.0,0,2.0,116.0,,,,
2023-24,11352630,6,90,Burnley,Home,980643,432720,James Trafford,james-trafford,G,False,,,4.0,,69.0,69.0,,1.0,7.0,,,,,,,,,1.0,,,0.00035662,0.0,0.0,,,,-0.2017,1.0,,,,,90.0,,,,,,,,6.0,,7.1,2.0,3.0,,,,,,10.0,,3.0,72.0,75.0,0,,86.0,,,,
2023-24,11352630,6,90,Burnley,Home,990550,492831,Zeki Amdouni,zeki-amdouni,F,False,,,1.0,8.0,2.0,10.0,2.0,,2.0,,1.0,,,,,,3.0,2.0,,,0.00989656,0.4626,0.089,,,,,,1.0,1.0,1.0,,73.0,1.0,,,,,,,6.0,,6.6,,,1.0,,1.0,,,1.0,,9.0,3.0,12.0,2,,22.0,2.0,2.0,,
2023-24,11352630,6,90,Burnley,Home,1000142,447715,Aaron Ramsey,aaron-ramsey,M,False,,,2.0,15.0,8.0,23.0,,2.0,4.0,1.0,,1.0,1.0,,,,3.0,8.0,,,0.434703,0.0512,0.2912,,,,,,,,1.0,,73.0,1.0,,,,,,,13.0,,7.7,,,,1.0,3.0,1.0,,3.0,,20.0,10.0,29.0,2,3.0,49.0,3.0,2.0,1.0,3.0
2023-24,11352630,6,90,Burnley,Home,1216282,487702,Luca Koleosho,luca-koleosho,F,False,,,,11.0,6.0,17.0,,,4.0,,,1.0,,,,2.0,7.0,5.0,,,0.0166169,0.0498,0.0,2.0,,,,,,,,,73.0,,,,,,,,11.0,,6.8,,,1.0,,7.0,1.0,,,,16.0,6.0,21.0,2,,38.0,1.0,1.0,4.0,
2023-24,11352630,6,90,Burnley,Home,1979970,487968,Ameen Al-Dakhil,al-dhakil,D,False,,,6.0,33.0,76.0,109.0,3.0,3.0,9.0,,,,,,,,3.0,3.0,,,0.280711,0.0,0.0,,,,,,,2.0,1.0,,90.0,,,,,,,,14.0,,7.1,,,,3.0,,,,12.0,,40.0,83.0,123.0,0,,128.0,,,,
2023-24,11352642,7,90,Burnley,Away,20993,40145,Jack Cork,jack-cork,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352642,7,90,Burnley,Away,26989,44683,Jay Rodriguez,jay-rodriguez,F,True,,,,1.0,1.0,2.0,,,,,,,,,,,2.0,1.0,,,0.00025951,,,1.0,,,,,,,,,32.0,,,,,,,,2.0,,6.4,,,,,1.0,,,1.0,1.0,2.0,1.0,3.0,0,1.0,5.0,,,,1.0
2023-24,11352642,7,90,Burnley,Away,166381,103914,Charlie Taylor,charlie-taylor,D,False,,,2.0,13.0,33.0,46.0,2.0,,8.0,,,,,,,,4.0,1.0,,,0.00274377,,,1.0,,,,,,,,,90.0,,1.0,,,,,,7.0,,6.4,,,,3.0,1.0,1.0,,4.0,,15.0,37.0,51.0,0,1.0,67.0,,,,1.0
2023-24,11352642,7,90,Burnley,Away,358394,172782,Josh Brownhill,josh-brownhill,M,False,1.0,,,11.0,15.0,25.0,3.0,1.0,3.0,,,,,,,1.0,9.0,3.0,,,0.0532913,,,4.0,,,,,,1.0,1.0,,90.0,,1.0,,,,,,13.0,,6.5,,,,,1.0,3.0,,1.0,,17.0,19.0,33.0,0,2.0,47.0,1.0,,,1.0
2023-24,11352642,7,90,Burnley,Away,792122,172567,Josh Cullen,cullen-josh,M,False,,,2.0,19.0,37.0,56.0,1.0,,8.0,,,1.0,2.0,,,,4.0,4.0,,,0.0157449,0.0223,,1.0,,,,,,1.0,,,90.0,,,,,,,,11.0,,6.7,,,,4.0,,,,4.0,,24.0,43.0,67.0,1,2.0,77.0,,2.0,,2.0
2023-24,11352642,7,90,Burnley,Away,793167,207189,Sander Berge,sander-berge,M,False,,,,11.0,22.0,33.0,1.0,3.0,4.0,,,,,,,1.0,2.0,7.0,,,0.0644972,0.0692,,,,,,,,1.0,2.0,,88.0,,1.0,,,,,,7.0,,7.1,,,1.0,2.0,,,,,,16.0,22.0,38.0,1,2.0,52.0,1.0,2.0,,
2023-24,11352642,7,90,Burnley,Away,804613,192290,Connor Roberts,connor-roberts,D,False,,,2.0,10.0,16.0,26.0,1.0,1.0,4.0,,,,2.0,1.0,,,4.0,4.0,,1.0,0.0106889,,,,,,,,,,,,88.0,,1.0,,,,,,12.0,,6.1,,,,5.0,1.0,,,4.0,,13.0,22.0,35.0,0,2.0,57.0,,1.0,,
2023-24,11352642,7,90,Burnley,Away,809276,179458,Jacob Bruun Larsen,jacob-bruun-larsen,F,True,,,,5.0,1.0,6.0,2.0,,2.0,,,1.0,,,,1.0,3.0,1.0,,,0.0242884,0.1213,,,,,,,,,,,32.0,,,,,,,,5.0,,6.6,,,,1.0,1.0,,,,1.0,5.0,3.0,8.0,1,,14.0,2.0,,1.0,
2023-24,11352642,7,90,Burnley,Away,826183,437748,Mike Trésor,mike-tresor,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352642,7,90,Burnley,Away,856719,216616,Dara O'Shea,dara-oshea,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352642,7,90,Burnley,Away,877036,511783,Anass Zaroury,anass-zaroury,F,True,,,1.0,2.0,1.0,3.0,,,,,,,,,,,1.0,,,1.0,0.00176094,,,,,,,,,,1.0,,9.0,,,,,,,,4.0,,6.2,,,,,1.0,,,1.0,,3.0,3.0,6.0,0,,8.0,,,,
2023-24,11352642,7,90,Burnley,Away,888971,232917,Arijanet Murić,arijanet-muric,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352642,7,90,Burnley,Away,914477,441455,Vitinho,vitinho,D,True,,,,3.0,3.0,6.0,,,,,,1.0,,,,,,1.0,,,0.0259355,0.0149,,,,,,,,,,,9.0,,,,,,,,2.0,,6.7,,,,,1.0,,,,,4.0,4.0,8.0,1,,11.0,,,1.0,
2023-24,11352642,7,90,Burnley,Away,927175,241231,Jordan Beyer,jordan-beyer,D,False,,,3.0,12.0,43.0,55.0,2.0,,10.0,,,,1.0,,,,4.0,1.0,,,0.00251845,,,1.0,,,,,,1.0,,,90.0,,3.0,,,,,,7.0,,6.8,,,,3.0,,,,5.0,,15.0,45.0,60.0,0,1.0,70.0,1.0,,,1.0
2023-24,11352642,7,90,Burnley,Away,980643,432720,James Trafford,james-trafford,G,False,,,6.0,3.0,30.0,33.0,,,14.0,,,,,,,,,,,,0.00087184,,,,,,0.0887,1.0,,,,,90.0,,,,,1.0,,,25.0,,7.3,3.0,5.0,,,,,,28.0,,22.0,35.0,57.0,0,,73.0,,,,
2023-24,11352642,7,90,Burnley,Away,990550,492831,Zeki Amdouni,zeki-amdouni,F,False,,,1.0,1.0,5.0,6.0,1.0,,3.0,,1.0,1.0,1.0,,,,5.0,4.0,,,0.00013734,0.3025,0.2097,3.0,,,,,,,,,58.0,1.0,,,,,,,4.0,,6.3,,,,,2.0,,,3.0,,2.0,6.0,8.0,2,1.0,18.0,2.0,1.0,2.0,
2023-24,11352642,7,90,Burnley,Away,1000142,447715,Aaron Ramsey,aaron-ramsey,M,False,,,,3.0,9.0,12.0,,,4.0,,,,,,,4.0,9.0,1.0,,,0.00205427,,,2.0,,,,,,,,,67.0,,,,,,,,12.0,,5.9,,,,1.0,4.0,,,,,4.0,10.0,14.0,0,,32.0,2.0,,1.0,
2023-24,11352642,7,90,Burnley,Away,1142679,550839,Wilson Odobert,wilson-odobert,F,True,,,,8.0,2.0,10.0,,,1.0,,,1.0,,,,,,3.0,,,0.239799,0.0804,,,,,,,,,1.0,,23.0,,,,,,,,3.0,,7.0,,,,1.0,2.0,1.0,,,,11.0,2.0,12.0,1,,18.0,,1.0,2.0,
2023-24,11352642,7,90,Burnley,Away,1216282,487702,Luca Koleosho,luca-koleosho,F,False,,,,6.0,1.0,7.0,6.0,,5.0,1.0,,,3.0,,,1.0,14.0,2.0,,,0.134197,,,,,,,,,,1.0,,58.0,,,,,,,,16.0,,6.1,,,,,6.0,1.0,,2.0,1.0,12.0,3.0,14.0,0,,28.0,2.0,,2.0,
2023-24,11352642,7,90,Burnley,Away,1979970,487968,Ameen Al-Dakhil,al-dhakil,D,False,,,2.0,4.0,34.0,38.0,,2.0,8.0,,,,,,,1.0,3.0,3.0,,,0.00088194,0.061,0.1477,2.0,,,,,,,,,90.0,1.0,,,1.0,,,,15.0,,6.1,,,,3.0,,,,5.0,,11.0,38.0,49.0,1,1.0,60.0,2.0,,,
2023-24,11352649,8,90,Burnley,Home,20993,40145,Jack Cork,jack-cork,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352649,8,90,Burnley,Home,26989,44683,Jay Rodriguez,jay-rodriguez,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352649,8,90,Burnley,Home,166381,103914,Charlie Taylor,charlie-taylor,D,False,,,2.0,12.0,26.0,38.0,,1.0,7.0,,,1.0,,,,1.0,3.0,4.0,,,0.00728064,0.0537,0.0,2.0,,,,,,,1.0,,90.0,,,,,,,,20.0,,6.0,,,1.0,2.0,2.0,1.0,,7.0,,24.0,29.0,52.0,2,2.0,77.0,2.0,,1.0,
2023-24,11352649,8,90,Burnley,Home,358394,172782,Josh Brownhill,josh-brownhill,M,False,,,,14.0,12.0,26.0,1.0,1.0,3.0,,,,1.0,,,1.0,3.0,4.0,,,0.0483756,0.0,0.0,,,,,,,2.0,1.0,,90.0,,,,,,,,11.0,,6.9,,,,3.0,,4.0,,,,21.0,14.0,31.0,0,2.0,45.0,1.0,1.0,,2.0
2023-24,11352649,8,90,Burnley,Home,792122,172567,Josh Cullen,cullen-josh,M,False,,,1.0,7.0,15.0,22.0,,,4.0,,,,,,,,2.0,3.0,,,0.00247157,0.0,0.0,1.0,,,,,,,,1.0,61.0,,,,,,,,3.0,,6.6,,,,,1.0,,,1.0,,8.0,16.0,24.0,0,2.0,29.0,,1.0,,2.0
2023-24,11352649,8,90,Burnley,Home,793167,207189,Sander Berge,sander-berge,M,False,,,4.0,7.0,29.0,36.0,,1.0,4.0,,,1.0,1.0,,,2.0,6.0,2.0,,,0.00763192,0.0426,0.0,3.0,,,,,,,,,90.0,,,,,,,,5.0,,6.2,,,,,,,,4.0,,8.0,31.0,39.0,1,1.0,46.0,,,,
2023-24,11352649,8,90,Burnley,Home,804613,192290,Connor Roberts,connor-roberts,D,True,,,,6.0,6.0,12.0,,,3.0,,,,,,,,1.0,1.0,,,0.0194158,0.0,0.0,,,,,,,,3.0,,29.0,,,,,,,,5.0,,6.5,,,,,1.0,,,,,7.0,6.0,13.0,0,1.0,21.0,,,,1.0
2023-24,11352649,8,90,Burnley,Home,809276,179458,Jacob Bruun Larsen,jacob-bruun-larsen,F,True,,,,2.0,3.0,5.0,1.0,,2.0,,,1.0,,,,1.0,3.0,3.0,,,0.0141301,0.0953,0.0,,,,,,,,,,11.0,,,,,,,,6.0,,6.5,,,,,2.0,,,,1.0,2.0,3.0,5.0,1,1.0,15.0,1.0,1.0,1.0,1.0
2023-24,11352649,8,90,Burnley,Home,826169,247245,Hannes Delcroix,hannes-delcroix,D,False,,,1.0,4.0,49.0,53.0,,2.0,5.0,,,,,,,1.0,3.0,5.0,,,0.00086926,0.0,0.0,2.0,,,,,,,,1.0,90.0,,1.0,,,,,,10.0,,6.4,,,,1.0,,,,3.0,,8.0,54.0,62.0,0,3.0,73.0,,,,2.0
2023-24,11352649,8,90,Burnley,Home,826183,437748,Mike Trésor,mike-tresor,M,False,,,,,6.0,6.0,,,3.0,,1.0,,1.0,,,1.0,7.0,3.0,,,0.00016464,0.3095,0.0,,,,,,,,,,61.0,,,,,,,,12.0,,5.8,,,1.0,,5.0,1.0,,,,2.0,9.0,10.0,1,3.0,25.0,1.0,,,2.0
2023-24,11352649,8,90,Burnley,Home,856719,216616,Dara O'Shea,dara-oshea,D,True,,,1.0,6.0,15.0,21.0,1.0,2.0,2.0,,,,2.0,,,,3.0,2.0,,,0.00140139,0.0,0.0,,,,,,,1.0,,,45.0,,,,,,,,4.0,,6.0,,,,1.0,,,,3.0,,8.0,17.0,25.0,0,,27.0,,,,
2023-24,11352649,8,90,Burnley,Home,888971,232917,Arijanet Murić,arijanet-muric,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352649,8,90,Burnley,Home,901907,435973,Lyle Foster,lyle-foster,F,False,,,2.0,4.0,7.0,11.0,5.0,3.0,3.0,,,,1.0,,,,6.0,9.0,,,0.0941153,0.0923,0.0,,1.0,,,,,,1.0,,90.0,,,,,,,,9.0,,7.1,,,1.0,,1.0,,,2.0,3.0,6.0,11.0,17.0,1,3.0,28.0,2.0,2.0,1.0,
2023-24,11352649,8,90,Burnley,Home,914477,441455,Vitinho,vitinho,D,False,,,,5.0,5.0,10.0,,,2.0,,,,1.0,,,1.0,3.0,2.0,,,0.00612839,0.0,0.0,1.0,,,,,,1.0,,,61.0,,,,1.0,,,,6.0,,6.0,,,,2.0,,,,,,6.0,6.0,12.0,0,,26.0,2.0,2.0,,
