matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attOneOnOne,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard
2367644,11,2023-11-04 17:30:00,3,Arsenal,Away,126.0,14.0,3.0,8.0,5.0,,,290.0,3.0,,4.0,5.0,2.0,25.0,408.0,,,11.0,13.0,14.0,11.0,,4.0,,,,,,,,,9.0,,,,,1.0,5.0,5.0,4.0,5.0,9.0,71.0,45.0,,,,,14.0,9.0,7.0,1.0,,11.0,12.0,2.0,,10.0,,47.0,46.0,,14.0,9.0,,,74.0,9.0,14.0,,1.0,3.0,3.0,,143.0,,,,,,,6.0,,,,9.0,,7.0,7.0,,4.0,138.0,52.0,32.0,,,2.0,9.0,1.0,459.0,5.0,,,87.0,78.0,38.0,,,,,,122.0,122.0,4.0,14.0,22.0,59.1,,,,1.0,20.0,0.0,132.0,1.0,,,,2.0,,4.0,,,3.0,164.0,391.0,14.0,11.0,142.0,29.0,14.0,15.0,8.0,25.0,17.0,,206.0,2.0,367.0,,,18.0,2.0,47.0,1.0,484.0,1.0,0.0,14.0,11.0,,11.0,1.0,655.0,31.0,9.0,7.0,11.0,8.0,0.0
2367649,12,2023-11-11 15:00:00,3,Arsenal,Home,179.0,17.0,3.0,9.0,6.0,,,310.0,2.0,,6.0,2.0,,19.0,480.0,,,12.0,22.0,28.0,8.0,2.0,5.0,1.0,,,,,,,,11.0,,,,,,2.0,4.0,4.0,12.0,4.0,88.0,44.0,3.0,1.0,2.0,,9.0,4.0,3.0,,,13.0,15.0,7.0,2.0,7.0,3.0,45.0,59.0,,11.0,7.0,,1.0,70.0,8.0,9.0,1.0,,,,,159.0,2.0,1.0,1.0,1.0,1.0,,4.0,1.0,,1.0,7.0,2.0,3.0,3.0,1.0,6.0,168.0,48.0,32.0,3.0,,5.0,7.0,6.0,541.0,,,,98.0,81.0,52.0,,,,,,125.0,125.0,4.0,11.0,21.0,63.5,,,,,15.0,0.0,146.0,2.0,2.0,4.0,,2.0,1.0,6.0,,,4.0,198.0,467.0,9.0,12.0,205.0,31.0,11.0,11.0,10.0,32.0,22.0,1.0,237.0,2.0,388.0,,,15.0,,45.0,3.0,561.0,1.0,1.0,16.0,17.0,1.0,12.0,0.0,715.0,48.0,5.0,5.0,13.0,8.0,0.0
2367658,13,2023-11-25 17:30:00,3,Arsenal,Away,124.0,17.0,1.0,4.0,3.0,1.0,1.0,296.0,4.0,2.0,3.0,6.0,9.0,22.0,416.0,,1.0,19.0,23.0,20.0,8.0,2.0,2.0,,,,,,,,,12.0,,,,,1.0,2.0,7.0,2.0,11.0,4.0,77.0,56.0,3.0,2.0,1.0,1.0,8.0,4.0,4.0,2.0,1.0,8.0,9.0,8.0,,8.0,,47.0,41.0,1.0,14.0,6.0,,1.0,49.0,7.0,8.0,,1.0,2.0,2.0,,171.0,1.0,,1.0,1.0,,,7.0,1.0,1.0,1.0,6.0,,5.0,5.0,1.0,4.0,139.0,54.0,26.0,1.0,,4.0,7.0,4.0,488.0,3.0,2.0,,89.0,92.0,41.0,,,,,,154.0,154.0,3.0,20.0,23.0,63.6,,,,,16.0,0.0,121.0,2.0,1.0,1.0,,3.0,,7.0,,1.0,4.0,194.0,404.0,8.0,11.0,157.0,24.0,14.0,11.0,8.0,27.0,19.0,,229.0,3.0,378.0,1.0,2.0,25.0,9.0,54.0,3.0,508.0,1.0,0.0,15.0,8.0,1.0,22.0,1.0,687.0,34.0,15.0,5.0,8.0,5.0,0.0
2367669,14,2023-12-02 15:00:00,3,Arsenal,Home,206.0,12.0,1.0,5.0,4.0,1.0,,344.0,4.0,,6.0,2.0,7.0,25.0,545.0,1.0,2.0,11.0,11.0,9.0,13.0,1.0,2.0,,,,,,,,,16.0,,,1.0,1.0,1.0,3.0,6.0,,14.0,5.0,94.0,53.0,4.0,4.0,,,8.0,5.0,9.0,,,4.0,6.0,3.0,,8.0,1.0,47.0,37.0,,9.0,6.0,1.0,,87.0,10.0,8.0,1.0,,1.0,2.0,,193.0,2.0,,1.0,2.0,,,5.0,2.0,1.0,1.0,6.0,2.0,12.0,12.0,,6.0,163.0,64.0,43.0,,1.0,8.0,8.0,6.0,601.0,,,,75.0,119.0,31.0,,,,,,121.0,121.0,7.0,9.0,29.0,56.7,2.0,,,,19.0,0.0,167.0,2.0,,2.0,,2.0,,8.0,1.0,,5.0,202.0,534.0,8.0,16.0,221.0,28.0,9.0,13.0,4.0,15.0,11.0,,243.0,4.0,411.0,1.0,,10.0,7.0,43.0,3.0,617.0,1.0,0.0,19.0,17.0,4.0,14.0,1.0,783.0,37.0,15.0,3.0,4.0,8.0,0.0
2367683,15,2023-12-05 20:15:00,3,Arsenal,Away,272.0,17.0,,6.0,6.0,1.0,1.0,234.0,3.0,,2.0,5.0,5.0,21.0,500.0,1.0,2.0,16.0,20.0,20.0,15.0,1.0,2.0,,,,,,,,,19.0,,,,,1.0,5.0,3.0,3.0,16.0,7.0,80.0,55.0,3.0,,3.0,2.0,6.0,9.0,16.0,,,8.0,7.0,9.0,,11.0,,62.0,54.0,2.0,14.0,5.0,2.0,,74.0,7.0,14.0,2.0,,3.0,2.0,,201.0,4.0,,4.0,3.0,1.0,,5.0,3.0,2.0,,5.0,,6.0,6.0,,2.0,152.0,77.0,46.0,3.0,2.0,5.0,15.0,9.0,565.0,1.0,3.0,,61.0,73.0,40.0,,,,,,154.0,154.0,6.0,24.0,21.0,66.6,,,3.0,,14.0,0.0,156.0,,1.0,1.0,,2.0,,5.0,,,2.0,119.0,479.0,6.0,20.0,294.0,30.0,14.0,17.0,7.0,25.0,18.0,,163.0,6.0,320.0,2.0,,29.0,5.0,57.0,4.0,589.0,1.0,0.0,23.0,13.0,4.0,17.0,1.0,785.0,52.0,18.0,8.0,8.0,5.0,0.0
2367688,16,2023-12-09 17:30:00,3,Arsenal,Away,195.0,14.0,,3.0,3.0,1.0,,197.0,4.0,,9.0,2.0,1.0,14.0,389.0,,3.0,9.0,4.0,8.0,9.0,,1.0,,,,1.0,,,,1.0,10.0,,,,,,11.0,5.0,5.0,10.0,2.0,63.0,72.0,3.0,4.0,,,5.0,3.0,4.0,,,3.0,2.0,5.0,,18.0,2.0,49.0,62.0,,16.0,8.0,,,58.0,11.0,16.0,,,2.0,,1.0,160.0,,,,,,,4.0,,,1.0,8.0,,4.0,4.0,,9.0,109.0,55.0,39.0,3.0,,4.0,5.0,5.0,440.0,5.0,2.0,,58.0,53.0,34.0,,,,,,140.0,140.0,7.0,22.0,34.0,61.5,,,,,10.0,0.0,130.0,2.0,,2.0,,,,4.0,,,3.0,80.0,369.0,5.0,9.0,214.0,28.0,16.0,20.0,3.0,10.0,7.0,,123.0,1.0,258.0,1.0,,8.0,2.0,34.0,4.0,462.0,1.0,0.0,12.0,31.0,7.0,12.0,2.0,670.0,37.0,20.0,7.0,3.0,18.0,0.0
2367699,17,2023-12-17 14:00:00,3,Arsenal,Home,182.0,16.0,4.0,6.0,2.0,,,287.0,1.0,,4.0,2.0,10.0,13.0,463.0,1.0,2.0,14.0,10.0,8.0,16.0,2.0,6.0,1.0,,,,,,,1.0,20.0,,,,,,9.0,5.0,1.0,20.0,6.0,107.0,43.0,4.0,3.0,2.0,,5.0,9.0,4.0,,,10.0,7.0,1.0,,13.0,,42.0,40.0,,6.0,3.0,,,51.0,11.0,9.0,1.0,,1.0,,,168.0,1.0,,1.0,1.0,,,3.0,1.0,1.0,1.0,3.0,,11.0,11.0,,4.0,118.0,48.0,29.0,1.0,1.0,7.0,12.0,9.0,502.0,2.0,,,81.0,80.0,33.0,,,,,,94.0,94.0,11.0,11.0,14.0,48.8,,,,,15.0,0.0,123.0,1.0,,1.0,,,1.0,8.0,,,5.0,192.0,454.0,5.0,19.0,188.0,30.0,6.0,16.0,10.0,18.0,8.0,1.0,224.0,1.0,346.0,2.0,,7.0,10.0,32.0,1.0,516.0,5.0,0.0,26.0,12.0,2.0,14.0,1.0,676.0,62.0,10.0,11.0,10.0,7.0,0.0
2367711,18,2023-12-23 17:30:00,3,Arsenal,Away,173.0,17.0,1.0,3.0,2.0,1.0,1.0,167.0,2.0,,9.0,1.0,5.0,19.0,337.0,,1.0,11.0,15.0,4.0,7.0,1.0,1.0,,,,,,,,,11.0,,,,,1.0,10.0,8.0,5.0,9.0,4.0,58.0,72.0,1.0,,1.0,,8.0,5.0,6.0,,,5.0,8.0,1.0,1.0,20.0,2.0,68.0,47.0,,22.0,13.0,,,58.0,14.0,13.0,,,2.0,2.0,,174.0,1.0,1.0,1.0,,1.0,,7.0,,4.0,1.0,13.0,,11.0,11.0,2.0,9.0,86.0,72.0,34.0,4.0,,4.0,5.0,2.0,402.0,4.0,1.0,,72.0,64.0,24.0,,,,,,162.0,162.0,6.0,28.0,27.0,49.0,,2.0,,,21.0,0.0,105.0,2.0,,2.0,,1.0,,6.0,,,2.0,75.0,324.0,8.0,9.0,189.0,37.0,22.0,24.0,5.0,16.0,11.0,,111.0,1.0,250.0,4.0,,19.0,5.0,54.0,1.0,423.0,,0.0,13.0,20.0,1.0,17.0,5.0,647.0,24.0,21.0,10.0,5.0,14.0,0.0
2367719,19,2023-12-28 20:15:00,3,Arsenal,Home,185.0,19.0,2.0,7.0,5.0,,,501.0,6.0,1.0,5.0,2.0,5.0,5.0,679.0,1.0,1.0,12.0,12.0,17.0,21.0,2.0,6.0,,,,,,,,,24.0,,,,1.0,,8.0,4.0,2.0,18.0,12.0,116.0,55.0,4.0,5.0,,1.0,9.0,10.0,5.0,,,10.0,12.0,9.0,,10.0,1.0,48.0,50.0,1.0,9.0,6.0,,,75.0,8.0,8.0,,,3.0,1.0,,239.0,,,,,,,6.0,,1.0,1.0,6.0,1.0,6.0,6.0,,5.0,183.0,61.0,52.0,3.0,,9.0,14.0,8.0,730.0,2.0,2.0,,97.0,151.0,58.0,,1.0,1.0,1.0,,139.0,139.0,7.0,13.0,30.0,74.1,1.0,,,,24.0,0.0,211.0,1.0,,1.0,,1.0,,12.0,1.0,,3.0,327.0,661.0,9.0,23.0,199.0,28.0,9.0,19.0,9.0,30.0,22.0,,370.0,1.0,580.0,1.0,1.0,5.0,5.0,14.0,,749.0,1.0,0.0,30.0,20.0,2.0,12.0,2.0,958.0,77.0,20.0,5.0,10.0,7.0,0.0
2367730,20,2023-12-31 14:00:00,3,Arsenal,Away,279.0,8.0,,2.0,2.0,,,285.0,5.0,1.0,4.0,2.0,6.0,8.0,562.0,,,8.0,10.0,10.0,8.0,,,1.0,1.0,,1.0,,,,,11.0,,,,,1.0,9.0,8.0,7.0,10.0,3.0,85.0,54.0,,1.0,1.0,1.0,9.0,3.0,7.0,,,4.0,9.0,7.0,,7.0,2.0,40.0,40.0,1.0,13.0,6.0,,1.0,59.0,10.0,11.0,1.0,,1.0,,1.0,182.0,,,,,,,5.0,1.0,,2.0,6.0,,7.0,7.0,2.0,4.0,176.0,58.0,39.0,5.0,,5.0,3.0,3.0,615.0,6.0,,,59.0,93.0,27.0,,,,,,124.0,124.0,4.0,22.0,23.0,60.5,,3.0,,,16.0,0.0,194.0,1.0,1.0,2.0,,,1.0,7.0,,,4.0,121.0,542.0,9.0,8.0,295.0,18.0,13.0,14.0,4.0,20.0,16.0,1.0,160.0,,362.0,,1.0,12.0,7.0,24.0,,637.0,1.0,0.0,13.0,13.0,2.0,9.0,1.0,797.0,22.0,15.0,6.0,4.0,9.0,0.0
2367739,21,2024-01-20 12:30:00,3,Arsenal,Home,265.0,16.0,4.0,6.0,2.0,,1.0,228.0,5.0,,5.0,2.0,7.0,17.0,487.0,,5.0,6.0,19.0,17.0,10.0,1.0,4.0,3.0,,,,,,,,15.0,,,,,2.0,8.0,3.0,9.0,13.0,8.0,91.0,55.0,6.0,1.0,5.0,2.0,7.0,7.0,13.0,,,6.0,5.0,3.0,2.0,8.0,2.0,50.0,52.0,2.0,17.0,14.0,,1.0,49.0,8.0,12.0,1.0,,3.0,2.0,,179.0,5.0,2.0,5.0,3.0,2.0,3.0,5.0,3.0,2.0,1.0,14.0,,9.0,9.0,,5.0,148.0,56.0,33.0,7.0,,4.0,12.0,7.0,542.0,2.0,,,70.0,48.0,34.0,,,,,,126.0,126.0,6.0,20.0,23.0,60.6,,,,,12.0,0.0,143.0,,5.0,5.0,,1.0,3.0,7.0,,2.0,5.0,131.0,471.0,7.0,16.0,290.0,29.0,17.0,9.0,6.0,16.0,10.0,6.0,164.0,1.0,287.0,2.0,,22.0,7.0,44.0,5.0,561.0,2.0,0.0,21.0,17.0,7.0,12.0,0.0,745.0,42.0,20.0,6.0,6.0,11.0,0.0
2367752,22,2024-01-30 19:30:00,3,Arsenal,Away,176.0,17.0,,3.0,3.0,,,503.0,2.0,,1.0,2.0,5.0,15.0,676.0,,,8.0,20.0,19.0,16.0,,1.0,1.0,,,,,,,,16.0,,,,1.0,1.0,7.0,5.0,4.0,12.0,7.0,136.0,52.0,1.0,1.0,,1.0,3.0,9.0,5.0,,,10.0,12.0,3.0,,7.0,1.0,47.0,46.0,1.0,13.0,9.0,,,95.0,7.0,5.0,2.0,,3.0,,,225.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,9.0,1.0,5.0,5.0,,1.0,199.0,63.0,47.0,2.0,,7.0,11.0,3.0,745.0,3.0,1.0,,153.0,99.0,59.0,,,,,,139.0,139.0,9.0,19.0,19.0,73.4,1.0,,,1.0,13.0,0.0,199.0,2.0,,2.0,,1.0,1.0,7.0,1.0,,5.0,287.0,666.0,3.0,18.0,189.0,32.0,13.0,15.0,9.0,24.0,15.0,2.0,343.0,1.0,594.0,1.0,,14.0,5.0,33.0,3.0,759.0,4.0,0.0,19.0,16.0,3.0,10.0,1.0,919.0,57.0,14.0,7.0,11.0,8.0,0.0
2367759,23,2024-02-04 16:30:00,3,Arsenal,Home,164.0,17.0,1.0,2.0,1.0,,,142.0,6.0,2.0,6.0,5.0,4.0,19.0,304.0,,2.0,14.0,22.0,18.0,7.0,2.0,1.0,1.0,,,,1.0,,,1.0,12.0,,,,,2.0,11.0,7.0,4.0,12.0,3.0,70.0,47.0,3.0,4.0,2.0,3.0,8.0,5.0,9.0,,,2.0,9.0,1.0,,6.0,,52.0,57.0,3.0,23.0,9.0,,,50.0,11.0,10.0,2.0,1.0,1.0,,,146.0,1.0,,,1.0,,,9.0,3.0,2.0,1.0,9.0,,11.0,11.0,1.0,6.0,87.0,69.0,28.0,4.0,,3.0,7.0,7.0,364.0,2.0,1.0,1.0,57.0,37.0,18.0,,,,,,126.0,126.0,8.0,10.0,18.0,42.6,,,,,18.0,0.0,87.0,1.0,,1.0,,,1.0,3.0,,1.0,3.0,94.0,288.0,8.0,10.0,184.0,35.0,23.0,13.0,2.0,12.0,10.0,1.0,136.0,1.0,218.0,2.0,2.0,26.0,5.0,54.0,3.0,390.0,,0.0,15.0,21.0,3.0,19.0,6.0,573.0,31.0,9.0,8.0,2.0,11.0,0.0
2367776,24,2024-02-11 14:00:00,3,Arsenal,Away,316.0,13.0,2.0,8.0,6.0,1.0,1.0,338.0,1.0,,9.0,6.0,7.0,19.0,646.0,2.0,2.0,10.0,11.0,13.0,18.0,1.0,3.0,,,,,,,,1.0,19.0,1.0,,,,2.0,11.0,2.0,3.0,18.0,7.0,112.0,47.0,5.0,2.0,4.0,2.0,8.0,4.0,4.0,,,6.0,6.0,9.0,2.0,11.0,,47.0,49.0,2.0,14.0,9.0,,1.0,49.0,11.0,17.0,3.0,,6.0,5.0,,182.0,5.0,2.0,4.0,3.0,2.0,,1.0,3.0,2.0,,9.0,,5.0,5.0,,9.0,209.0,62.0,58.0,2.0,1.0,9.0,15.0,12.0,675.0,4.0,,,44.0,115.0,54.0,,,,,1.0,101.0,101.0,6.0,13.0,18.0,70.5,,,,,8.0,0.0,189.0,1.0,,1.0,,2.0,,9.0,,,5.0,169.0,629.0,8.0,24.0,331.0,21.0,14.0,18.0,4.0,24.0,20.0,,195.0,4.0,385.0,2.0,,9.0,7.0,26.0,2.0,692.0,3.0,0.0,25.0,12.0,4.0,11.0,0.0,883.0,46.0,15.0,8.0,6.0,7.0,0.0
2367779,25,2024-02-17 15:00:00,3,Arsenal,Away,300.0,18.0,1.0,1.0,,1.0,,223.0,6.0,1.0,6.0,6.0,4.0,26.0,522.0,,2.0,14.0,8.0,22.0,5.0,1.0,1.0,,,1.0,1.0,,,,1.0,12.0,1.0,,,,,6.0,5.0,3.0,11.0,5.0,92.0,51.0,1.0,,2.0,,13.0,5.0,11.0,,,6.0,4.0,1.0,,10.0,,44.0,51.0,,13.0,8.0,,,58.0,8.0,11.0,3.0,,3.0,,1.0,169.0,2.0,1.0,1.0,1.0,1.0,,6.0,3.0,,,8.0,,5.0,5.0,,6.0,176.0,68.0,47.0,4.0,2.0,3.0,5.0,7.0,582.0,3.0,1.0,,58.0,73.0,29.0,,,,,1.0,132.0,132.0,8.0,16.0,20.0,65.1,,,,,22.0,0.0,166.0,,,,,3.0,,4.0,,,5.0,105.0,501.0,13.0,8.0,321.0,27.0,13.0,12.0,5.0,10.0,5.0,,146.0,2.0,292.0,,1.0,18.0,4.0,44.0,1.0,603.0,4.0,0.0,16.0,15.0,5.0,16.0,1.0,779.0,43.0,21.0,5.0,6.0,11.0,0.0
2367789,26,2024-02-24 20:00:00,3,Arsenal,Home,194.0,17.0,4.0,4.0,,2.0,,282.0,2.0,2.0,3.0,12.0,6.0,24.0,472.0,2.0,2.0,13.0,6.0,16.0,8.0,2.0,5.0,,,,,,,,1.0,13.0,,,,,,14.0,3.0,,15.0,3.0,101.0,52.0,3.0,2.0,1.0,1.0,12.0,4.0,7.0,,,9.0,3.0,4.0,1.0,4.0,1.0,38.0,34.0,1.0,6.0,4.0,,,58.0,15.0,5.0,2.0,,,,,175.0,3.0,1.0,2.0,2.0,1.0,,3.0,2.0,1.0,1.0,4.0,,9.0,9.0,,3.0,144.0,54.0,29.0,,,4.0,9.0,8.0,541.0,,2.0,,92.0,84.0,32.0,,,,,,127.0,127.0,14.0,9.0,24.0,54.8,,,,,20.0,0.0,137.0,1.0,,1.0,,,,6.0,1.0,,5.0,161.0,458.0,12.0,13.0,211.0,39.0,6.0,11.0,7.0,14.0,7.0,,213.0,4.0,360.0,1.0,2.0,33.0,7.0,58.0,3.0,557.0,3.0,0.0,18.0,11.0,3.0,16.0,1.0,702.0,48.0,13.0,4.0,9.0,9.0,0.0
2367806,27,2024-03-04 20:00:00,3,Arsenal,Away,283.0,15.0,2.0,2.0,1.0,1.0,,546.0,4.0,2.0,1.0,1.0,10.0,24.0,827.0,2.0,1.0,14.0,7.0,10.0,13.0,1.0,4.0,2.0,,1.0,1.0,,,1.0,,17.0,,1.0,,,,4.0,2.0,2.0,17.0,5.0,135.0,47.0,2.0,2.0,1.0,1.0,3.0,7.0,2.0,,,7.0,5.0,7.0,1.0,9.0,,27.0,38.0,1.0,6.0,2.0,,,78.0,4.0,11.0,2.0,,4.0,1.0,1.0,181.0,4.0,,3.0,4.0,,,4.0,5.0,,,2.0,1.0,4.0,4.0,,1.0,281.0,71.0,58.0,,2.0,5.0,13.0,10.0,876.0,1.0,2.0,,125.0,131.0,40.0,,,,,,114.0,114.0,4.0,19.0,21.0,80.7,1.0,,,,7.0,0.0,298.0,,,,,1.0,2.0,5.0,,,5.0,275.0,809.0,3.0,19.0,299.0,27.0,6.0,15.0,5.0,17.0,13.0,2.0,313.0,2.0,613.0,,2.0,10.0,12.0,37.0,5.0,895.0,5.0,0.0,22.0,7.0,4.0,18.0,0.0,1040.0,55.0,6.0,10.0,7.0,6.0,0.0
2367809,28,2024-03-09 17:30:00,3,Arsenal,Home,134.0,11.0,2.0,7.0,5.0,1.0,,338.0,2.0,,4.0,5.0,4.0,14.0,465.0,2.0,1.0,11.0,24.0,19.0,11.0,1.0,5.0,2.0,,,,,,,,12.0,,1.0,,,,7.0,6.0,3.0,11.0,6.0,74.0,58.0,2.0,,2.0,1.0,8.0,5.0,,,,10.0,14.0,3.0,,5.0,,44.0,46.0,1.0,7.0,5.0,1.0,,69.0,9.0,10.0,1.0,,2.0,1.0,,203.0,2.0,,2.0,2.0,,,2.0,2.0,5.0,,5.0,1.0,2.0,2.0,,5.0,148.0,75.0,40.0,4.0,1.0,5.0,9.0,6.0,548.0,3.0,1.0,,52.0,106.0,54.0,,,,,,153.0,153.0,3.0,16.0,27.0,71.5,1.0,,,,14.0,0.0,139.0,2.0,1.0,3.0,,,2.0,6.0,,,4.0,211.0,456.0,8.0,14.0,164.0,25.0,7.0,17.0,10.0,28.0,18.0,2.0,259.0,5.0,428.0,5.0,,33.0,5.0,52.0,1.0,564.0,3.0,0.0,17.0,8.0,1.0,14.0,2.0,738.0,48.0,14.0,9.0,10.0,4.0,0.0
2367818,29,2024-04-23 20:00:00,3,Arsenal,Home,208.0,20.0,,4.0,4.0,2.0,,235.0,4.0,,4.0,4.0,5.0,19.0,439.0,,5.0,10.0,12.0,12.0,21.0,,4.0,1.0,,,,,,,,23.0,,,,,,7.0,6.0,1.0,19.0,8.0,87.0,69.0,3.0,2.0,2.0,1.0,3.0,10.0,8.0,,,4.0,6.0,3.0,2.0,7.0,,44.0,50.0,1.0,13.0,8.0,,,56.0,12.0,10.0,3.0,,1.0,1.0,,154.0,4.0,,4.0,4.0,,,4.0,4.0,,,8.0,,16.0,16.0,,4.0,130.0,37.0,26.0,2.0,,7.0,18.0,10.0,477.0,2.0,,,61.0,67.0,27.0,,,,,,97.0,97.0,15.0,14.0,31.0,44.2,,,,,8.0,0.0,126.0,,1.0,1.0,,,1.0,7.0,,,5.0,158.0,423.0,3.0,25.0,224.0,32.0,13.0,12.0,1.0,11.0,10.0,1.0,190.0,4.0,284.0,,,10.0,5.0,33.0,3.0,497.0,2.0,0.0,27.0,22.0,6.0,12.0,2.0,669.0,55.0,14.0,6.0,4.0,16.0,0.0
2367833,30,2024-03-31 16:30:00,3,Arsenal,Away,106.0,7.0,,2.0,2.0,,,87.0,4.0,,3.0,8.0,2.0,20.0,191.0,,2.0,6.0,16.0,10.0,6.0,,,1.0,,,,,,,,6.0,,,,,,17.0,9.0,3.0,5.0,1.0,39.0,48.0,,,,4.0,10.0,2.0,20.0,,,4.0,5.0,,,11.0,,68.0,48.0,4.0,24.0,15.0,,,36.0,20.0,9.0,,,,,,129.0,,,,,,,10.0,,1.0,1.0,15.0,,5.0,5.0,,3.0,44.0,49.0,26.0,7.0,,2.0,4.0,2.0,245.0,4.0,,,24.0,33.0,19.0,,,,,,119.0,119.0,4.0,22.0,14.0,27.5,,,,,15.0,0.0,57.0,1.0,,1.0,,1.0,1.0,2.0,,,4.0,40.0,177.0,10.0,6.0,127.0,23.0,24.0,11.0,4.0,9.0,5.0,1.0,74.0,5.0,151.0,2.0,,23.0,2.0,50.0,1.0,269.0,,0.0,6.0,20.0,4.0,6.0,2.0,440.0,15.0,20.0,9.0,4.0,6.0,0.0
2367839,31,2024-04-03 19:30:00,3,Arsenal,Home,308.0,11.0,,1.0,1.0,,,236.0,6.0,,8.0,3.0,14.0,10.0,543.0,,,15.0,21.0,12.0,8.0,,2.0,,,,,,,,,11.0,,,,,,12.0,3.0,2.0,9.0,4.0,105.0,59.0,1.0,,1.0,3.0,6.0,8.0,3.0,,,3.0,3.0,,,9.0,,52.0,37.0,3.0,15.0,7.0,,,50.0,12.0,8.0,,,,,,188.0,1.0,,1.0,1.0,,,7.0,1.0,1.0,,7.0,,10.0,10.0,2.0,8.0,149.0,74.0,47.0,1.0,1.0,1.0,8.0,4.0,595.0,1.0,,,66.0,66.0,20.0,,,,,,111.0,111.0,8.0,14.0,27.0,58.0,,,,,10.0,0.0,172.0,,1.0,1.0,,,,1.0,,,5.0,103.0,530.0,6.0,9.0,321.0,28.0,15.0,15.0,1.0,4.0,3.0,,136.0,3.0,297.0,1.0,,15.0,14.0,41.0,1.0,614.0,1.0,0.0,13.0,10.0,,15.0,1.0,771.0,34.0,19.0,7.0,3.0,8.0,0.0
2367849,32,2024-04-06 17:30:00,3,Arsenal,Away,159.0,16.0,4.0,6.0,2.0,1.0,1.0,210.0,5.0,,4.0,3.0,3.0,11.0,363.0,1.0,,14.0,9.0,11.0,10.0,6.0,6.0,2.0,,,,,,,1.0,10.0,1.0,,,,2.0,9.0,7.0,3.0,16.0,4.0,69.0,52.0,6.0,4.0,3.0,3.0,11.0,5.0,5.0,,,7.0,6.0,1.0,,6.0,1.0,45.0,46.0,3.0,17.0,11.0,,,43.0,13.0,13.0,2.0,,2.0,1.0,,141.0,2.0,,2.0,2.0,,1.0,6.0,2.0,,1.0,11.0,,7.0,7.0,,4.0,114.0,48.0,22.0,8.0,,8.0,10.0,7.0,417.0,1.0,2.0,,51.0,62.0,32.0,,,,,1.0,118.0,118.0,9.0,22.0,15.0,45.3,,,,,25.0,0.0,115.0,,2.0,2.0,,,2.0,8.0,2.0,1.0,5.0,120.0,347.0,11.0,18.0,179.0,32.0,17.0,22.0,6.0,14.0,8.0,3.0,155.0,3.0,274.0,,,19.0,3.0,37.0,2.0,439.0,1.0,0.0,20.0,14.0,,16.0,2.0,621.0,51.0,9.0,9.0,7.0,9.0,0.0
