matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTotal,attOpenplay,attPenGoal,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistIntentional,goalAssistOpenplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,headClearance,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,winningGoal,wonContest,wonCorners,wonTackle,yellowCard
2645195,1,2026-08-21 20:00:00,3,Arsenal,Home,230.0,11.0,,1.0,1.0,1.0,,336.0,5.0,2.0,7.0,5.0,7.0,21.0,565.0,1.0,,10.0,17.0,11.0,15.0,,5.0,2.0,0.0,1.0,1.0,14.0,0.0,,4.0,1.0,3.0,10.0,10.0,82.0,44.0,,,1.0,2.0,7.0,8.0,3.0,,8.0,11.0,4.0,0.0,1.0,,34.0,37.0,2.0,24.0,16.0,,0.928032,1.8822,0.0377,2.4369,0.0369,57.0,10.0,13.0,1.0,2.0,,1.0,133.0,2.0,2.0,2.0,1.0,5.0,3.0,,16.0,5.0,5.0,,0.0,7.0,190.0,57.0,47.0,2.0,2.0,5.0,12.0,6.0,594.0,1.0,1.0,0.0,51.0,108.0,33.0,,91.0,91.0,6.0,13.0,18.0,64.1,,,14.0,0.0,211.0,1.0,,1.0,1.0,2.0,6.0,1.0,0.0,5.0,180.0,543.0,7.0,17.0,240.0,20.0,24.0,7.0,4.0,19.0,15.0,2.0,210.0,3.0,395.0,,2.0,10.0,7.0,32.0,5.0,616.0,3.0,0.0,20.0,9.0,2.0,11.0,1.0,777.0,36.0,11.0,0.0,4.0,8.0,6.0,0.0
2645206,2,2026-08-31 20:00:00,3,Arsenal,Away,227.0,16.0,1.0,3.0,2.0,1.0,,241.0,6.0,2.0,6.0,2.0,4.0,15.0,465.0,,,17.0,9.0,14.0,3.0,1.0,2.0,,0.0,1.0,1.0,4.0,0.0,,3.0,3.0,4.0,5.0,2.0,90.0,54.0,1.0,1.0,1.0,,4.0,1.0,5.0,1.0,4.0,5.0,6.0,0.0,8.0,,40.0,51.0,,20.0,9.0,,0.902265,1.0358,0.0781,0.7953,,61.0,6.0,16.0,,6.0,1.0,1.0,164.0,1.0,1.0,1.0,,7.0,1.0,1.0,9.0,9.0,9.0,1.0,0.0,6.0,135.0,63.0,40.0,2.0,1.0,2.0,3.0,2.0,503.0,2.0,,0.0,50.0,110.0,25.0,1.0,122.0,122.0,6.0,20.0,18.0,60.8,,,15.0,0.0,141.0,,,,1.0,,4.0,,0.0,5.0,119.0,444.0,4.0,5.0,238.0,27.0,20.0,20.0,4.0,16.0,12.0,,156.0,1.0,308.0,1.0,2.0,13.0,5.0,40.0,8.0,530.0,2.0,0.0,7.0,13.0,,21.0,1.0,710.0,21.0,12.0,0.0,8.0,4.0,7.0,0.0
2645215,3,2026-09-06 16:30:00,3,Arsenal,Home,123.0,15.0,3.0,4.0,1.0,3.0,1.0,271.0,5.0,,2.0,3.0,4.0,18.0,390.0,1.0,3.0,10.0,16.0,13.0,11.0,1.0,1.0,4.0,0.0,,,13.0,0.0,3.0,8.0,5.0,8.0,13.0,3.0,63.0,39.0,3.0,3.0,1.0,,8.0,6.0,2.0,1.0,5.0,8.0,3.0,0.0,9.0,3.0,43.0,42.0,,24.0,14.0,2.0,1.8865,2.0517,,1.9951,0.349,61.0,13.0,16.0,1.0,5.0,1.0,,159.0,2.0,1.0,2.0,1.0,10.0,2.0,3.0,14.0,9.0,9.0,2.0,0.0,3.0,122.0,63.0,35.0,3.0,1.0,1.0,13.0,9.0,426.0,2.0,,0.0,51.0,105.0,29.0,,110.0,110.0,2.0,14.0,13.0,54.5,3.0,1.0,17.0,0.0,117.0,2.0,2.0,4.0,1.0,4.0,1.0,1.0,0.0,5.0,166.0,366.0,8.0,14.0,136.0,23.0,24.0,6.0,4.0,16.0,12.0,5.0,205.0,9.0,341.0,4.0,,14.0,5.0,45.0,3.0,461.0,1.0,0.0,16.0,10.0,4.0,11.0,2.0,634.0,44.0,10.0,0.0,3.0,5.0,5.0,0.0
