season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436872,1,39,Wolverhampton_Wanderers,Away,786186,184754,Hwang Hee-chan,hwang-hee-chan,F,False,1.0,,,14.0,3.0,16.0,1.0,1.0,4.0,1.0,,,,,,2.0,5.0,7.0,,,0.106542,,,,0.0,,,,,,1.0,,90.0,,,,,,,12.0,,6.7,,,,,,3.0,1.0,,,,18.0,4.0,21.0,0,,39.0,3.0,5.0,1.0,
2024-25,12436872,1,39,Wolverhampton_Wanderers,Away,876599,247412,Jørgen Strand Larsen,jorgen-strand-larsen,F,False,,,,5.0,3.0,8.0,2.0,2.0,1.0,,1.0,,,,,1.0,5.0,2.0,,,0.00136243,0.0787,0.0896,2.0,0.0,,,,,,,,84.0,1.0,,,,,,8.0,,6.3,,,,,1.0,,,,,,9.0,3.0,12.0,1,,20.0,3.0,,,
2024-25,12436872,1,39,Wolverhampton_Wanderers,Away,886363,430871,Matheus Cunha,matheus-cunha,F,True,1.0,,,7.0,2.0,8.0,1.0,,2.0,,,,,,,1.0,2.0,4.0,,,0.0167079,0.0566,0.0319,,0.0,,,,,,1.0,,33.0,1.0,,,,,,1.0,,7.1,,,,,2.0,,1.0,,,,7.0,2.0,8.0,1,2.0,17.0,,2.0,,1.0
2024-25,12436872,1,39,Wolverhampton_Wanderers,Away,1015826,510363,Chiquinho,chiquinho,F,True,1.0,,,2.0,1.0,2.0,,,1.0,,,,,,,,1.0,,,,0.0450055,,,1.0,0.0,,,,,,1.0,,12.0,,,,,,,,,6.6,,,,,,,1.0,,,,2.0,1.0,2.0,0,,3.0,,,,
2024-25,12436904,2,39,Wolverhampton_Wanderers,Home,786186,184754,Hwang Hee-chan,hwang-hee-chan,F,False,,,,4.0,5.0,9.0,,,3.0,,,,1.0,,,,4.0,1.0,,,0.0129759,,,1.0,0.0,,,,,1.0,,,59.0,,,,,,,6.0,,6.1,,,,,2.0,2.0,1.0,,,,7.0,5.0,11.0,0,,21.0,1.0,1.0,,
2024-25,12436904,2,39,Wolverhampton_Wanderers,Home,876599,247412,Jørgen Strand Larsen,jorgen-strand-larsen,F,False,,,,3.0,4.0,7.0,3.0,2.0,1.0,1.0,1.0,,,,,1.0,7.0,5.0,,,0.163118,0.6183,0.5644,2.0,0.0,1.0,,,,,1.0,,90.0,1.0,1.0,,,,,11.0,,7.3,,,1.0,,2.0,3.0,,,,1.0,9.0,4.0,13.0,2,1.0,28.0,3.0,,2.0,1.0
2024-25,12436904,2,39,Wolverhampton_Wanderers,Home,886363,430871,Matheus Cunha,matheus-cunha,F,False,1.0,,1.0,8.0,6.0,13.0,,1.0,3.0,1.0,1.0,1.0,1.0,,,2.0,5.0,3.0,,,0.200675,0.9263,0.188,1.0,0.0,1.0,,,1.0,1.0,2.0,,68.0,2.0,,,,,,13.0,,7.3,,,1.0,,1.0,1.0,5.0,,2.0,1.0,17.0,6.0,18.0,4,,36.0,1.0,2.0,,
2024-25,12436926,3,39,Wolverhampton_Wanderers,Away,786186,184754,Hwang Hee-chan,hwang-hee-chan,F,True,,,,3.0,2.0,5.0,2.0,1.0,2.0,,,,,,,1.0,3.0,2.0,,,0.0137087,,,,0.0,,,,,,1.0,,30.0,,,,,,,3.0,,6.7,,,,,,,1.0,,,,5.0,2.0,6.0,0,1.0,11.0,,,,
2024-25,12436926,3,39,Wolverhampton_Wanderers,Away,876599,247412,Jørgen Strand Larsen,jorgen-strand-larsen,F,False,,,,5.0,4.0,9.0,2.0,2.0,1.0,,,,1.0,,,1.0,5.0,3.0,,,0.0397999,,,1.0,0.0,,,,,1.0,1.0,,86.0,,,,,,,10.0,,6.6,,,,,,,,,,,7.0,6.0,13.0,0,,24.0,5.0,1.0,,
2024-25,12436926,3,39,Wolverhampton_Wanderers,Away,886363,430871,Matheus Cunha,matheus-cunha,F,False,1.0,,1.0,17.0,9.0,25.0,1.0,,3.0,1.0,,,,,,3.0,9.0,9.0,,,0.341298,0.2387,,3.0,0.0,,,,,,2.0,,90.0,,,,,,,15.0,,8.1,,,4.0,,3.0,6.0,3.0,,1.0,,24.0,9.0,30.0,4,1.0,60.0,2.0,4.0,4.0,1.0
2024-25,12436954,4,39,Wolverhampton_Wanderers,Home,786186,184754,Hwang Hee-chan,hwang-hee-chan,F,True,1.0,,,7.0,,6.0,,,,,,,,,,1.0,1.0,,,,0.023708,,,,0.0,,,,,,,,20.0,,,,,,,1.0,,6.5,,,,,,,1.0,,,,7.0,,6.0,0,,10.0,,,,
2024-25,12436954,4,39,Wolverhampton_Wanderers,Home,876599,247412,Jørgen Strand Larsen,jorgen-strand-larsen,F,False,1.0,,,3.0,1.0,3.0,4.0,3.0,,1.0,1.0,,1.0,,,,7.0,3.0,,,0.202368,0.171,0.0892,3.0,1.0,,,,1.0,,1.0,,86.0,1.0,,,,,,14.0,,6.8,,,1.0,,,,1.0,,,1.0,11.0,3.0,13.0,2,,21.0,4.0,,,
2024-25,12436954,4,39,Wolverhampton_Wanderers,Home,886363,430871,Matheus Cunha,matheus-cunha,F,False,1.0,,2.0,12.0,6.0,17.0,2.0,,4.0,,,1.0,1.0,,,1.0,8.0,4.0,,,0.0161003,0.203,0.5814,1.0,0.0,,,,,1.0,,,90.0,2.0,,,,,,19.0,,7.1,,,1.0,,2.0,6.0,10.0,,2.0,1.0,23.0,7.0,20.0,4,1.0,49.0,3.0,,3.0,1.0
2024-25,12436957,5,39,Wolverhampton_Wanderers,Away,786186,184754,Hwang Hee-chan,hwang-hee-chan,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436957,5,39,Wolverhampton_Wanderers,Away,876599,247412,Jørgen Strand Larsen,jorgen-strand-larsen,F,False,,,,5.0,1.0,6.0,2.0,4.0,1.0,,,1.0,,,,,3.0,4.0,,,0.00899486,0.0485,0.1319,1.0,0.0,,,,,,,,65.0,1.0,,,,,,2.0,,6.9,,,,,1.0,,,,,1.0,6.0,2.0,8.0,2,,12.0,,,,
2024-25,12436957,5,39,Wolverhampton_Wanderers,Away,886363,430871,Matheus Cunha,matheus-cunha,F,False,4.0,,1.0,24.0,10.0,30.0,,,4.0,,,,4.0,,,3.0,11.0,5.0,,,0.216867,0.0281,0.1567,3.0,0.0,1.0,,,,1.0,3.0,,90.0,1.0,,,,,,12.0,,7.4,,,,,1.0,4.0,7.0,,1.0,2.0,31.0,10.0,34.0,1,,57.0,,3.0,2.0,
