season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352327,1,39,Wolverhampton_Wanderers,Away,786186,184754,Hwang Hee-chan,hwang-hee-chan,F,True,1.0,,1.0,6.0,7.0,12.0,,,2.0,,,1.0,1.0,,,1.0,4.0,,,0.359248,0.3162,0.0,,,,,,,,,,27.0,,,,,,,3.0,,7.2,,,3.0,,,2.0,1.0,,1.0,,8.0,7.0,14.0,4,,26.0,1.0,2.0,2.0,
2023-24,11352327,1,39,Wolverhampton_Wanderers,Away,870038,429414,Saša Kalajdžić,sasa-kalajdzic,F,True,,,,,3.0,3.0,1.0,1.0,1.0,,,,,,,1.0,2.0,,,9.38e-06,0.0,0.0,,,,,,,,1.0,,12.0,,,,,,,1.0,,6.7,,,,,,,,,,,1.0,3.0,4.0,0,1.0,6.0,,,,
2023-24,11352327,1,39,Wolverhampton_Wanderers,Away,886363,430871,Matheus Cunha,matheus-cunha,F,False,,,,10.0,5.0,15.0,1.0,1.0,3.0,,1.0,1.0,,,,2.0,7.0,,,0.0294633,0.5708,0.1614,1.0,,,,,1.0,2.0,1.0,,77.0,1.0,,,,,,7.0,,7.2,,,3.0,,,3.0,,,1.0,1.0,12.0,5.0,17.0,5,2.0,37.0,4.0,1.0,3.0,
2023-24,11352327,1,39,Wolverhampton_Wanderers,Away,954076,449988,Fábio Silva,fabio-silva,F,True,,,,3.0,2.0,5.0,,,2.0,,,1.0,,,1.0,1.0,1.0,,,0.0136249,0.2813,0.1745,,,,,,,1.0,1.0,,13.0,2.0,,,,,,3.0,,7.2,,,,,,,,,,,3.0,2.0,5.0,3,1.0,13.0,1.0,,,1.0
2023-24,11352428,2,39,Wolverhampton_Wanderers,Home,786186,184754,Hwang Hee-chan,hwang-hee-chan,F,True,,,,7.0,5.0,12.0,,,2.0,1.0,,,2.0,,1.0,5.0,2.0,,,0.500773,0.0577,0.4175,1.0,,1.0,,,,,1.0,,35.0,1.0,,,,,,3.0,,7.3,,,,,,2.0,,,,1.0,8.0,5.0,13.0,1,,19.0,,1.0,1.0,
2023-24,11352428,2,39,Wolverhampton_Wanderers,Home,870038,429414,Saša Kalajdžić,sasa-kalajdzic,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352428,2,39,Wolverhampton_Wanderers,Home,886363,430871,Matheus Cunha,matheus-cunha,F,False,,,,12.0,8.0,20.0,1.0,,5.0,1.0,1.0,,,,3.0,5.0,7.0,,,0.324024,0.4456,0.7871,,,,,,1.0,,3.0,,90.0,1.0,,,,,,16.0,,7.5,,,,,1.0,6.0,,,1.0,,17.0,8.0,25.0,1,1.0,48.0,7.0,1.0,5.0,1.0
2023-24,11352428,2,39,Wolverhampton_Wanderers,Home,954076,449988,Fábio Silva,fabio-silva,F,False,,,,6.0,7.0,13.0,,,3.0,,1.0,,,,2.0,3.0,3.0,,,0.00409109,0.4042,0.7399,,,,,,,,1.0,,55.0,1.0,,,,,,10.0,,6.4,,,,,,2.0,,,,1.0,9.0,9.0,18.0,1,2.0,30.0,1.0,,1.0,2.0
2023-24,11352495,3,39,Wolverhampton_Wanderers,Away,786186,184754,Hwang Hee-chan,hwang-hee-chan,F,False,,,1.0,4.0,7.0,11.0,,,4.0,,,,,,,1.0,1.0,,,0.00451437,0.0,0.0,1.0,,,,,,,,,45.0,,,,,,,7.0,,6.6,,,,,,,2.0,,1.0,,8.0,8.0,14.0,0,1.0,20.0,2.0,,,
2023-24,11352495,3,39,Wolverhampton_Wanderers,Away,870038,429414,Saša Kalajdžić,sasa-kalajdzic,F,True,,,,3.0,1.0,4.0,,1.0,,,,,,,1.0,1.0,2.0,,,0.0087562,0.2584,0.9254,,,1.0,,,,,,,12.0,1.0,,,,,,3.0,,7.4,,,,,,,,,,,4.0,2.0,6.0,1,1.0,9.0,,,,
2023-24,11352495,3,39,Wolverhampton_Wanderers,Away,886363,430871,Matheus Cunha,matheus-cunha,F,False,,,,6.0,11.0,17.0,,,1.0,,,1.0,3.0,,2.0,8.0,2.0,,,0.00193899,0.1642,0.0,1.0,,,,,,,,,85.0,,,,,,,9.0,,6.2,,,1.0,,1.0,2.0,1.0,,1.0,,8.0,11.0,18.0,2,1.0,34.0,3.0,1.0,,1.0
2023-24,11352495,3,39,Wolverhampton_Wanderers,Away,954076,449988,Fábio Silva,fabio-silva,F,False,,,,6.0,5.0,11.0,1.0,,2.0,,1.0,,1.0,,,3.0,4.0,,,0.00859348,0.3023,0.0,1.0,,,,,,,1.0,,74.0,,,,,,,4.0,,6.5,,,1.0,,,1.0,,,,1.0,7.0,6.0,13.0,1,1.0,21.0,2.0,2.0,1.0,
2023-24,11352578,4,39,Wolverhampton_Wanderers,Away,786186,184754,Hwang Hee-chan,hwang-hee-chan,F,True,,,,3.0,8.0,11.0,,,3.0,,,,,,,,2.0,,,0.00667978,0.0593,0.1773,,,1.0,,,,1.0,,,30.0,1.0,,,,,,3.0,,7.4,,,,,,1.0,,,,,3.0,9.0,12.0,1,1.0,18.0,2.0,,1.0,1.0
