playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,unsuccessfulShortPasses,gamesPlayed,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,substituteOn,aerialDuels,cleanSheets,iboxTarget,timePlayed,shotsOnTargetInBox,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,penaltiesConceded,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,tacklesLost,successfulPassesOppositionHalf,goalsConcededInsideBox,headedGoals,unsuccessfulCrossesAndCorners,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,clearancesOffTheLine,successfulLongPasses,backwardPasses,touches,substituteOff,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,handballsConceded,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,unsuccessfulDribbles,successfulCrossesOpenPlay,throughBalls,oboxBlocked,cornersTakenInclShortCorners,successfulCrossesAndCorners,unsuccessfulLayoffs,rightFootGoals,leftFootGoals,shotsBlockedOutsideBox,goalAssists,shotsOnTargetOutsideBox,throwInsToOppositionPlayer,oboxTarget,throwInsToOwnPlayer,foulWonPenalty,awayGoals,winningGoal,homeGoals,timesTackled,expectedGoalsFreekick,successfulCornersIntoBox,freekickTotal,attemptsFromSetPieces,unsuccessfulCornersIntoBox,redCards2ndYellow,penaltiesSaved,catches,savesMadeFromOutsideBox,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,savesMade,goalkeeperSmother,drops,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,penaltiesTaken,penaltyGoals,hitWoodwork,otherGoals
66838,Cenk Tosun,Forward,Everton,11,Turkey,2017-18,117.0,0.6704,0.0,3.0,8.0,4.069,6.0,16.0,76.0,14.0,32.0,12.0,78.0,5.0,263.0,5.0,9.0,2.0,98.0,2.0,3.0,991.0,3.0,67.0,52.0,1.0,,14.0,21.0,177.0,36.0,13.8077,15.0,,11.0,13.0,2.0,50.0,74.0,11.0,169.0,5.0,53.0,30.0,14.0,3.0,144.0,12.0,2.0,5.0,2.0,71.0,31.0,0.0,258.0,8.0,4.0,138.0,3.0,4.0,4.0,59.0,25.0,1.0,2.0,8.0,77.0,402.0,7.0,,43.0,17.0,,2.9419,0.0,2.0,15.0,4.0,2.0,2.0,1.0,1.0,2.0,9.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177815,Dominic Calvert-Lewin,Forward,Everton,11,England,2017-18,286.0,1.2752,0.0,10.0,17.0,3.6864,15.0,33.0,184.0,32.0,34.0,18.0,193.0,11.0,493.0,4.0,15.0,14.0,305.0,4.0,9.0,1875.0,9.0,170.0,196.0,3.0,,31.0,61.0,297.0,86.0,28.8138,14.0,,22.0,28.0,8.0,116.0,93.0,27.0,482.0,12.0,149.0,65.0,32.0,7.0,233.0,25.0,2.0,11.0,8.0,177.0,135.0,0.0,486.0,16.0,9.0,347.0,8.0,21.0,1.0,128.0,43.0,10.0,,3.0,123.0,845.0,5.0,3.0,75.0,18.0,,4.9026,4.0,9.0,30.0,22.0,8.0,1.0,2.0,,8.0,11.0,1.0,1.0,2.0,6.0,4.0,1.0,4.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113688,Oumar Niasse,Forward,Everton,11,Senegal,2017-18,151.0,1.755,0.0,7.0,18.0,8.695,10.0,30.0,90.0,22.0,15.0,10.0,94.0,6.0,250.0,8.0,20.0,12.0,102.0,,8.0,1081.0,8.0,68.0,79.0,5.0,,18.0,45.0,154.0,88.0,19.9525,9.0,,6.0,23.0,5.0,83.0,74.0,15.0,230.0,1.0,66.0,27.0,22.0,4.0,130.0,18.0,1.0,6.0,5.0,128.0,34.0,0.0,242.0,12.0,17.0,212.0,6.0,20.0,2.0,54.0,31.0,2.0,,2.0,56.0,497.0,6.0,3.0,27.0,22.0,1.0,6.9984,2.0,4.0,13.0,16.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0
20467,Theo Walcott,Forward,Everton,11,England,2017-18,75.0,0.0043,0.0,6.0,9.0,,28.0,13.0,68.0,20.0,14.0,13.0,79.0,35.0,326.0,3.0,12.0,7.0,26.0,3.0,,1216.0,,19.0,91.0,2.0,,25.0,84.0,238.0,50.0,0.1711,11.0,3.0,11.0,17.0,,56.0,54.0,28.0,166.0,9.0,92.0,76.0,20.0,9.0,178.0,15.0,,36.0,,140.0,7.0,0.0,301.0,4.0,17.0,202.0,19.0,28.0,,92.0,7.0,9.0,,9.0,88.0,610.0,2.0,4.0,81.0,4.0,1.0,,2.0,11.0,11.0,19.0,11.0,,,3.0,12.0,4.0,3.0,,,3.0,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
13017,Wayne Rooney,Forward,Everton,11,England,2017-18,170.0,3.413,0.0,8.0,17.0,9.6071,28.0,37.0,179.0,31.0,57.0,27.0,259.0,16.0,1162.0,10.0,8.0,4.0,59.0,3.0,5.0,2282.0,5.0,34.0,80.0,5.0,1.0,46.0,55.0,799.0,45.0,36.7284,32.0,5.0,36.0,33.0,2.0,136.0,356.0,18.0,250.0,19.0,281.0,154.0,31.0,9.0,544.0,28.0,2.0,40.0,2.0,191.0,25.0,0.0,1118.0,20.0,14.0,417.0,19.0,9.0,6.0,293.0,35.0,16.0,,104.0,232.0,1566.0,20.0,11.0,381.0,27.0,,8.7055,5.0,80.0,48.0,14.0,6.0,9.0,6.0,30.0,22.0,6.0,7.0,1.0,6.0,2.0,2.0,1.0,2.0,9.0,,,,,,0.1914,12.0,3.0,3.0,17.0,,,,,,,,,,,,,,,,6.0,3.0,1.0,
55452,Yannick Bolasie,Forward,Everton,11,DR Congo,2017-18,70.0,0.4202,0.0,3.0,7.0,1.1091,8.0,16.0,61.0,16.0,8.0,11.0,78.0,45.0,210.0,1.0,4.0,5.0,22.0,,4.0,854.0,4.0,10.0,47.0,2.0,,24.0,35.0,130.0,25.0,13.6589,4.0,,7.0,14.0,3.0,60.0,53.0,11.0,117.0,5.0,66.0,55.0,16.0,1.0,99.0,12.0,,46.0,3.0,95.0,12.0,0.0,206.0,9.0,9.0,208.0,7.0,17.0,,32.0,12.0,4.0,,2.0,59.0,440.0,9.0,7.0,40.0,6.0,,1.5398,0.0,17.0,21.0,19.0,7.0,,,1.0,7.0,4.0,1.0,,,,2.0,,2.0,4.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
