playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,penaltiesSaved,expectedAssists,totalRedCards,catches,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,goalAssists,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,duelsWon,goalsConcededOutsideBox,penaltiesConceded,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,savesFromPenalty,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,ownGoalScored,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,crossesNotClaimed,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,tacklesWon,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,touches,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,substituteOn,backwardPasses,aerialDuelsLost,throwInsToOwnPlayer,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,throughBalls,setPiecesGoals,goals,offsides,awayGoals,oboxBlocked,successfulCornersIntoBox,shotsBlockedInBox,leftFootGoals,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,freekickTotal,shotsOffTargetIncWoodwork,attemptsFromSetPieces,unsuccessfulCornersIntoBox,hitWoodwork,handballsConceded,successfulCrossesOpenPlay,expectedGoalsFreekick,overruns,totalShots,successfulLayoffs,unsuccessfulCrossesOpenPlay,cornersTakenInclShortCorners,successfulCrossesAndCorners,totalTouchesInOppositionBox,throwInsToOppositionPlayer,homeGoals,penaltiesTaken,tacklesLost,iboxBlocked,cornersWon,blocks,penaltyGoals,substituteOff,shotsBlockedOutsideBox,expectedGoals,lastPlayerTackle,clearancesOffTheLine,iboxTarget,shotsOnTargetInBox,unsuccessfulLayoffs,shotsOnTargetOutsideBox,oboxTarget,rightFootGoals,secondGoalAssists,foulWonPenalty,headedGoals
26921,Arouna Koné,Forward,Sivasspor,2137,Cote d’Ivoire,2013-14,8.0,,0.0353,0.0,,,,6.0,5.0,,,6.0,28.0,,,5.0,,,79.0,3.0,,,,2.0,22.0,,,,0.4736,,2.0,,,,4.0,7.0,,1.0,0.0,11.0,,,5.0,1.0,5.0,,,19.0,,6.0,1.0,0.0,,28.0,15.0,,1.0,,,8.0,,,,42.0,,3.0,,,0.0,,1.0,5.0,8.0,4.0,,,2.0,0.1228,,,,2.0,,,,,,1.0,1.0,4.0,,1.0,,,1.0,,,,,3.0,4.0,1.0,,,4.0,,,,,,,,,,,0.4531,,,1.0,1.0,,1.0,1.0,,,,
94924,Gerard Deulofeu,Forward,Udinese,136,Spain,2013-14,97.0,,1.4341,0.0,,8.0,,56.0,25.0,3.0,9.0,59.0,274.0,,,6.0,2.0,,893.0,62.0,1.0,,21.0,61.0,208.0,,,,8.6946,,6.0,,,8.0,92.0,51.0,,9.0,1.0,159.0,5.0,,54.0,36.0,25.0,,,176.0,7.0,153.0,1.0,0.0,,264.0,240.0,6.0,44.0,,,103.0,7.0,7.0,7.0,581.0,1.0,46.0,1.0,,1.0,3.0,5.0,16.0,66.0,5.0,5.0,4.0,21.0,5.2931,1.0,,3.0,3.0,1.0,,1.0,4.0,1.0,52.0,75.0,76.0,1.0,6.0,1.0,24.0,,1.0,7.0,0.0677,9.0,27.0,20.0,47.0,31.0,7.0,98.0,,2.0,,2.0,4.0,32.0,,,7.0,,3.0921,,,14.0,14.0,,4.0,4.0,2.0,1.0,,
18981,Steven Naismith,Forward,Norwich City,45,Scotland,2013-14,138.0,,0.8079,0.0,,28.0,,159.0,31.0,2.0,13.0,167.0,567.0,,,123.0,3.0,,1412.0,112.0,5.0,,26.0,66.0,390.0,,,,16.9452,,13.0,1.0,12.0,22.0,61.0,107.0,,31.0,2.0,250.0,15.0,,166.0,50.0,31.0,,,287.0,17.0,127.0,46.0,0.0,,562.0,229.0,24.0,13.0,,,156.0,26.0,13.0,10.0,802.0,2.0,117.0,9.0,,1.0,8.0,25.0,18.0,138.0,77.0,,9.0,13.0,7.2136,2.0,,5.0,1.0,1.0,2.0,,7.0,,4.0,5.0,25.0,,13.0,,,1.0,1.0,4.0,,4.0,26.0,82.0,5.0,,4.0,64.0,,4.0,,4.0,7.0,10.0,1.0,,5.0,2.0,6.7611,,,7.0,7.0,7.0,1.0,1.0,4.0,,,1.0
66749,Romelu Lukaku,Forward,Napoli,459,Belgium,2013-14,270.0,,,0.0,,9.0,,261.0,33.0,6.0,29.0,267.0,806.0,,,242.0,7.0,,2602.0,154.0,5.0,,29.0,63.0,521.0,,,3.0,,,26.0,,18.0,30.0,119.0,189.0,,13.0,0.0,424.0,4.0,,213.0,46.0,33.0,,,439.0,25.0,182.0,91.0,0.0,,781.0,450.0,7.0,41.0,,,166.0,24.0,3.0,18.0,1217.0,,102.0,2.0,,1.0,6.0,29.0,4.0,238.0,151.0,,28.0,45.0,,5.0,,15.0,19.0,5.0,,,,7.0,43.0,25.0,97.0,,28.0,3.0,,,3.0,2.0,,6.0,73.0,126.0,25.0,,2.0,161.0,,10.0,,2.0,,26.0,3.0,,9.0,,,,,,,27.0,,,5.0,,,3.0
57835,Magaye Gueye,Forward,Qarabag,3107,Senegal,2013-14,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60865,Apostolos Vellios,Forward,Nottingham Forest,17,Greece,2013-14,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56345,Lacina Traoré,Forward,CFR Cluj,2628,Cote d’Ivoire,2013-14,1.0,,,0.0,,,,,1.0,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,1.0,0.0,2.0,,,,,1.0,,,,,2.0,,0.0,,,1.0,,,,,,,,,3.0,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80181,Conor McAleny,Forward,Harrogate Town,671,England,2013-14,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
