season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,penaltyMiss,totalShots
2010-11,1379597,1,30,Bolton_Wanderers,Home,495,9765,Ivan Klasnić,ivan-klasnic,F,True,0.0,0.0,1.0,0.0,,0.0
2010-11,1379597,1,30,Bolton_Wanderers,Home,571,1615,Robert Blake,robert-blake,,True,,,,,,
2010-11,1379597,1,30,Bolton_Wanderers,Home,666,1587,Zat Knight,zat-knight,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379597,1,30,Bolton_Wanderers,Home,864,3289,Matthew Taylor,matthew-taylor,D,True,0.0,0.0,4.0,0.0,,0.0
2010-11,1379597,1,30,Bolton_Wanderers,Home,1005,2004,Paul Robinson,paul-robinson,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379597,1,30,Bolton_Wanderers,Home,1244,3630,Kevin Davies,kevin-davies,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379597,1,30,Bolton_Wanderers,Home,1253,1344,Jussi Jääskeläinen,jussi-jaaskelainen,G,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379597,1,30,Bolton_Wanderers,Home,2841,10089,Martin Petrov,martin-petrov,F,False,0.0,0.0,86.0,0.0,,0.0
2010-11,1379597,1,30,Bolton_Wanderers,Home,4503,28183,Gretar Rafn Steinsson,gretar-rafn-steinsson,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379597,1,30,Bolton_Wanderers,Home,9628,19419,Gary Cahill,gary-cahill,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379597,1,30,Bolton_Wanderers,Home,10673,19930,Mark Davies,mark-davies,M,True,0.0,0.0,4.0,0.0,,0.0
2010-11,1379597,1,30,Bolton_Wanderers,Home,11095,7712,Sam Ricketts,sam-ricketts,D,True,,,,,,
2010-11,1379597,1,30,Bolton_Wanderers,Home,14051,27696,Fabrice Muamba,fabrice-muamba,M,False,0.0,0.0,86.0,0.0,,0.0
2010-11,1379597,1,30,Bolton_Wanderers,Home,38534,19948,Stuart Holden,stuart-holden,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379597,1,30,Bolton_Wanderers,Home,38639,75773,Chung-yong Lee,chung-yong-lee,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379597,1,30,Bolton_Wanderers,Home,39316,45175,Ádám Bogdán,adam-bogdan,G,True,,,,,,
2010-11,1379597,1,30,Bolton_Wanderers,Home,1422131,1629,Andy O'Brien,andy-obrien,D,True,,,,,,
2010-11,1379597,1,30,Bolton_Wanderers,Home,1422568,4739,Johan Elmander,johan-elmander,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379612,2,30,Bolton_Wanderers,Away,495,9765,Ivan Klasnić,ivan-klasnic,F,True,,,,,,
2010-11,1379612,2,30,Bolton_Wanderers,Away,571,1615,Robert Blake,robert-blake,,True,0.0,0.0,2.0,0.0,,0.0
2010-11,1379612,2,30,Bolton_Wanderers,Away,666,1587,Zat Knight,zat-knight,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379612,2,30,Bolton_Wanderers,Away,864,3289,Matthew Taylor,matthew-taylor,D,True,0.0,0.0,9.0,0.0,,0.0
2010-11,1379612,2,30,Bolton_Wanderers,Away,1005,2004,Paul Robinson,paul-robinson,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379612,2,30,Bolton_Wanderers,Away,1244,3630,Kevin Davies,kevin-davies,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379612,2,30,Bolton_Wanderers,Away,1253,1344,Jussi Jääskeläinen,jussi-jaaskelainen,G,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379612,2,30,Bolton_Wanderers,Away,2841,10089,Martin Petrov,martin-petrov,F,False,0.0,0.0,88.0,0.0,,0.0
2010-11,1379612,2,30,Bolton_Wanderers,Away,4503,28183,Gretar Rafn Steinsson,gretar-rafn-steinsson,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379612,2,30,Bolton_Wanderers,Away,9628,19419,Gary Cahill,gary-cahill,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379612,2,30,Bolton_Wanderers,Away,10673,19930,Mark Davies,mark-davies,M,True,0.0,0.0,4.0,0.0,,0.0
2010-11,1379612,2,30,Bolton_Wanderers,Away,11095,7712,Sam Ricketts,sam-ricketts,D,True,,,,,,
2010-11,1379612,2,30,Bolton_Wanderers,Away,14051,27696,Fabrice Muamba,fabrice-muamba,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379612,2,30,Bolton_Wanderers,Away,38534,19948,Stuart Holden,stuart-holden,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379612,2,30,Bolton_Wanderers,Away,38639,75773,Chung-yong Lee,chung-yong-lee,M,False,1.0,0.0,81.0,0.0,,0.0
2010-11,1379612,2,30,Bolton_Wanderers,Away,39316,45175,Ádám Bogdán,adam-bogdan,G,True,,,,,,
2010-11,1379612,2,30,Bolton_Wanderers,Away,1422131,1629,Andy O'Brien,andy-obrien,D,True,,,,,,
2010-11,1379612,2,30,Bolton_Wanderers,Away,1422568,4739,Johan Elmander,johan-elmander,F,False,0.0,2.0,86.0,0.0,,0.0
2010-11,1379617,3,30,Bolton_Wanderers,Home,571,1615,Robert Blake,robert-blake,,True,0.0,1.0,23.0,0.0,,0.0
2010-11,1379617,3,30,Bolton_Wanderers,Home,666,1587,Zat Knight,zat-knight,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379617,3,30,Bolton_Wanderers,Home,864,3289,Matthew Taylor,matthew-taylor,D,True,,,,,,
2010-11,1379617,3,30,Bolton_Wanderers,Home,1005,2004,Paul Robinson,paul-robinson,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379617,3,30,Bolton_Wanderers,Home,1244,3630,Kevin Davies,kevin-davies,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379617,3,30,Bolton_Wanderers,Home,1253,1344,Jussi Jääskeläinen,jussi-jaaskelainen,G,False,0.0,0.0,36.0,0.0,,0.0
2010-11,1379617,3,30,Bolton_Wanderers,Home,2841,10089,Martin Petrov,martin-petrov,F,False,0.0,0.0,39.0,0.0,,0.0
2010-11,1379617,3,30,Bolton_Wanderers,Home,4503,28183,Gretar Rafn Steinsson,gretar-rafn-steinsson,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379617,3,30,Bolton_Wanderers,Home,9628,19419,Gary Cahill,gary-cahill,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379617,3,30,Bolton_Wanderers,Home,10673,19930,Mark Davies,mark-davies,M,True,0.0,0.0,12.0,0.0,,0.0
2010-11,1379617,3,30,Bolton_Wanderers,Home,11095,7712,Sam Ricketts,sam-ricketts,D,True,,,,,,
2010-11,1379617,3,30,Bolton_Wanderers,Home,14051,27696,Fabrice Muamba,fabrice-muamba,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379617,3,30,Bolton_Wanderers,Home,38534,19948,Stuart Holden,stuart-holden,M,False,0.0,0.0,78.0,0.0,,0.0
2010-11,1379617,3,30,Bolton_Wanderers,Home,38639,75773,Chung-yong Lee,chung-yong-lee,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379617,3,30,Bolton_Wanderers,Home,39316,45175,Ádám Bogdán,adam-bogdan,G,True,0.0,0.0,51.0,0.0,,0.0
2010-11,1379617,3,30,Bolton_Wanderers,Home,69408,82263,Marcos Alonso,marcos-alonso,D,True,,,,,,
2010-11,1379617,3,30,Bolton_Wanderers,Home,1422131,1629,Andy O'Brien,andy-obrien,D,True,,,,,,
2010-11,1379617,3,30,Bolton_Wanderers,Home,1422568,4739,Johan Elmander,johan-elmander,F,False,0.0,0.0,67.0,0.0,,0.0
2010-11,1379792,4,30,Bolton_Wanderers,Away,495,9765,Ivan Klasnić,ivan-klasnic,F,True,,,,,,
2010-11,1379792,4,30,Bolton_Wanderers,Away,571,1615,Robert Blake,robert-blake,,True,0.0,0.0,9.0,0.0,,0.0
2010-11,1379792,4,30,Bolton_Wanderers,Away,666,1587,Zat Knight,zat-knight,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379792,4,30,Bolton_Wanderers,Away,864,3289,Matthew Taylor,matthew-taylor,D,True,0.0,0.0,9.0,0.0,,0.0
2010-11,1379792,4,30,Bolton_Wanderers,Away,1005,2004,Paul Robinson,paul-robinson,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379792,4,30,Bolton_Wanderers,Away,1244,3630,Kevin Davies,kevin-davies,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379792,4,30,Bolton_Wanderers,Away,2841,10089,Martin Petrov,martin-petrov,F,False,0.0,0.0,66.0,0.0,,0.0
2010-11,1379792,4,30,Bolton_Wanderers,Away,4503,28183,Gretar Rafn Steinsson,gretar-rafn-steinsson,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379792,4,30,Bolton_Wanderers,Away,9628,19419,Gary Cahill,gary-cahill,D,False,0.0,0.0,64.0,0.0,,0.0
2010-11,1379792,4,30,Bolton_Wanderers,Away,10673,19930,Mark Davies,mark-davies,M,True,,,,,,
2010-11,1379792,4,30,Bolton_Wanderers,Away,11095,7712,Sam Ricketts,sam-ricketts,D,True,,,,,,
2010-11,1379792,4,30,Bolton_Wanderers,Away,14051,27696,Fabrice Muamba,fabrice-muamba,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379792,4,30,Bolton_Wanderers,Away,38534,19948,Stuart Holden,stuart-holden,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379792,4,30,Bolton_Wanderers,Away,38639,75773,Chung-yong Lee,chung-yong-lee,M,False,1.0,0.0,81.0,0.0,,0.0
2010-11,1379792,4,30,Bolton_Wanderers,Away,39316,45175,Ádám Bogdán,adam-bogdan,G,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379792,4,30,Bolton_Wanderers,Away,133192,88731,Robert Lainton,robert-lainton,G,True,,,,,,
2010-11,1379792,4,30,Bolton_Wanderers,Away,1422131,1629,Andy O'Brien,andy-obrien,D,True,0.0,0.0,24.0,0.0,,0.0
2010-11,1379792,4,30,Bolton_Wanderers,Away,1422568,4739,Johan Elmander,johan-elmander,F,False,0.0,1.0,81.0,0.0,,0.0
2010-11,1379802,5,30,Bolton_Wanderers,Away,495,9765,Ivan Klasnić,ivan-klasnic,F,True,,,,,,
2010-11,1379802,5,30,Bolton_Wanderers,Away,571,1615,Robert Blake,robert-blake,,True,,,,,,
2010-11,1379802,5,30,Bolton_Wanderers,Away,666,1587,Zat Knight,zat-knight,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379802,5,30,Bolton_Wanderers,Away,864,3289,Matthew Taylor,matthew-taylor,D,True,0.0,0.0,6.0,0.0,,0.0
2010-11,1379802,5,30,Bolton_Wanderers,Away,1005,2004,Paul Robinson,paul-robinson,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379802,5,30,Bolton_Wanderers,Away,1244,3630,Kevin Davies,kevin-davies,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379802,5,30,Bolton_Wanderers,Away,2841,10089,Martin Petrov,martin-petrov,F,False,1.0,0.0,84.0,0.0,,0.0
2010-11,1379802,5,30,Bolton_Wanderers,Away,4503,28183,Gretar Rafn Steinsson,gretar-rafn-steinsson,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379802,5,30,Bolton_Wanderers,Away,10673,19930,Mark Davies,mark-davies,M,True,0.0,0.0,21.0,0.0,,0.0
2010-11,1379802,5,30,Bolton_Wanderers,Away,11095,7712,Sam Ricketts,sam-ricketts,D,True,0.0,0.0,72.0,0.0,,0.0
2010-11,1379802,5,30,Bolton_Wanderers,Away,14051,27696,Fabrice Muamba,fabrice-muamba,M,False,0.0,0.0,69.0,0.0,,0.0
2010-11,1379802,5,30,Bolton_Wanderers,Away,38534,19948,Stuart Holden,stuart-holden,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379802,5,30,Bolton_Wanderers,Away,38639,75773,Chung-yong Lee,chung-yong-lee,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379802,5,30,Bolton_Wanderers,Away,39316,45175,Ádám Bogdán,adam-bogdan,G,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379802,5,30,Bolton_Wanderers,Away,133192,88731,Robert Lainton,robert-lainton,G,True,,,,,,
2010-11,1379802,5,30,Bolton_Wanderers,Away,542472,80954,Rodrigo,rodrigo,M,True,,,,,,
