matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attObxdLeft,attOneOnOne,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalDistance,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,winningGoal,wonContest,wonCorners,wonTackle,yellowCard
2444571,11,2024-11-09 17:30:00,43,Man City,Away,327.0,17.0,1.0,4.0,3.0,3.0,1.0,263.0,3.0,4.0,6.0,6.0,9.0,24.0,586.0,,1.0,17.0,6.0,5.0,11.0,2.0,1.0,3.0,,,,,,,,1.0,13.0,,,,,,1.0,5.0,8.0,2.0,12.0,3.0,106.0,43.0,4.0,4.0,1.0,,5.0,3.0,2.0,,,4.0,5.0,1.0,,12.0,2.0,34.0,44.0,,8.0,1.0,,,,,,,,61.0,10.0,12.0,1.0,,1.0,1.0,,171.0,,,,,,1.0,3.0,1.0,2.0,,1.0,1.0,4.0,4.0,,,6.0,188.0,56.0,41.0,,,6.0,7.0,6.0,633.0,2.0,2.0,,57.0,72.0,22.0,,,,,105.0,105.0,2.0,10.0,24.0,60.5,,3.0,,,16.0,0.0,188.0,2.0,,2.0,,,3.0,6.0,,,2.0,100.0,567.0,5.0,13.0,344.0,30.0,8.0,19.0,4.0,11.0,7.0,,3.0,135.0,5.0,320.0,2.0,4.0,14.0,9.0,40.0,1.0,653.0,3.0,0.0,15.0,12.0,2.0,18.0,3.0,812.0,28.0,11.0,,15.0,4.0,5.0,0.0
2444587,12,2024-11-23 17:30:00,43,Man City,Home,206.0,26.0,1.0,7.0,6.0,,1.0,324.0,2.0,,1.0,1.0,6.0,22.0,523.0,1.0,2.0,15.0,5.0,10.0,20.0,2.0,4.0,,,,,,,,,,19.0,,,1.0,,,,10.0,7.0,2.0,17.0,6.0,89.0,45.0,4.0,4.0,,1.0,10.0,7.0,8.0,,,9.0,13.0,12.0,,8.0,1.0,45.0,41.0,1.0,13.0,7.0,2.0,,,,,,,61.0,19.0,9.0,,,3.0,2.0,,127.0,,,,,,,2.0,,,,7.0,1.0,9.0,9.0,,,1.0,165.0,48.0,44.0,3.0,,10.0,12.0,5.0,546.0,,1.0,,73.0,92.0,42.0,,,,,99.0,99.0,6.0,16.0,22.0,57.6,1.0,,,1.0,19.0,0.0,185.0,2.0,1.0,3.0,,,,11.0,1.0,,3.0,188.0,503.0,10.0,22.0,215.0,32.0,13.0,14.0,6.0,33.0,27.0,,,214.0,1.0,384.0,,,4.0,7.0,31.0,2.0,566.0,1.0,0.0,23.0,13.0,3.0,16.0,4.0,745.0,43.0,13.0,,9.0,9.0,8.0,0.0
2444594,13,2024-12-01 16:00:00,43,Man City,Away,238.0,9.0,,,,,,243.0,10.0,2.0,4.0,1.0,6.0,10.0,481.0,,1.0,13.0,7.0,5.0,6.0,,,,,,,,,,,1.0,8.0,,,,,,,4.0,11.0,7.0,7.0,1.0,83.0,44.0,,1.0,,2.0,6.0,3.0,5.0,,,4.0,7.0,,,12.0,3.0,42.0,44.0,2.0,21.0,7.0,,3.0,,,,,,48.0,8.0,9.0,,,,,,168.0,,,,,,,11.0,,,,7.0,,5.0,5.0,1.0,,4.0,131.0,45.0,28.0,7.0,,3.0,3.0,2.0,515.0,4.0,2.0,,105.0,46.0,16.0,1.0,1.0,1.0,,113.0,113.0,6.0,10.0,22.0,56.2,,,,,13.0,0.0,162.0,3.0,2.0,5.0,,,,3.0,,,4.0,124.0,453.0,6.0,6.0,253.0,21.0,21.0,23.0,2.0,9.0,7.0,,,159.0,,300.0,,2.0,12.0,7.0,32.0,3.0,544.0,1.0,0.0,8.0,17.0,2.0,13.0,3.0,723.0,30.0,14.0,,13.0,4.0,14.0,0.0
2444607,14,2024-12-04 19:30:00,43,Man City,Home,244.0,15.0,2.0,6.0,4.0,1.0,,283.0,8.0,,4.0,1.0,8.0,19.0,521.0,,1.0,14.0,5.0,7.0,11.0,1.0,3.0,1.0,,,,,1.0,,,,13.0,,,,,,,4.0,8.0,4.0,12.0,5.0,109.0,48.0,4.0,2.0,2.0,,7.0,3.0,5.0,,,8.0,9.0,1.0,,15.0,2.0,41.0,51.0,,15.0,5.0,,2.0,,,,,,52.0,7.0,15.0,,,2.0,,1.0,142.0,3.0,,1.0,3.0,,1.0,9.0,3.0,,,5.0,,5.0,5.0,1.0,,5.0,163.0,44.0,33.0,2.0,3.0,6.0,9.0,7.0,552.0,2.0,1.0,,93.0,55.0,24.0,,,,,111.0,111.0,4.0,17.0,22.0,66.6,,,,,14.0,0.0,169.0,2.0,1.0,3.0,,,1.0,7.0,,,5.0,156.0,491.0,7.0,15.0,263.0,22.0,15.0,22.0,5.0,15.0,10.0,,2.0,189.0,3.0,335.0,,,10.0,8.0,33.0,1.0,583.0,5.0,0.0,17.0,16.0,3.0,16.0,2.0,762.0,42.0,11.0,,13.0,8.0,11.0,0.0
2444612,15,2024-12-07 15:00:00,43,Man City,Away,286.0,15.0,3.0,5.0,2.0,,,355.0,3.0,,8.0,3.0,7.0,20.0,636.0,,2.0,16.0,6.0,12.0,6.0,2.0,2.0,1.0,,,,,,,,,10.0,,,,,1.0,,7.0,6.0,6.0,9.0,3.0,126.0,51.0,3.0,1.0,2.0,2.0,7.0,4.0,6.0,,,8.0,5.0,5.0,1.0,12.0,,39.0,35.0,2.0,16.0,9.0,,1.0,,,,,,65.0,10.0,4.0,1.0,,,,,179.0,2.0,,2.0,2.0,,,3.0,2.0,,1.0,9.0,1.0,7.0,7.0,1.0,,8.0,208.0,80.0,61.0,6.0,,2.0,8.0,4.0,704.0,8.0,,,125.0,74.0,25.0,,,,,129.0,129.0,3.0,22.0,18.0,68.2,1.0,,1.0,,19.0,0.0,206.0,1.0,,1.0,1.0,,1.0,4.0,1.0,,2.0,189.0,622.0,7.0,10.0,307.0,32.0,16.0,11.0,6.0,16.0,10.0,,1.0,233.0,,428.0,1.0,,16.0,8.0,43.0,2.0,719.0,2.0,1.0,12.0,14.0,2.0,17.0,0.0,883.0,34.0,14.0,,5.0,8.0,7.0,0.0
2444625,16,2024-12-15 16:30:00,43,Man City,Home,175.0,11.0,1.0,2.0,1.0,2.0,,259.0,7.0,,2.0,4.0,12.0,22.0,432.0,,1.0,17.0,12.0,10.0,4.0,1.0,3.0,,,,,,,,,,7.0,,,,,,,2.0,7.0,3.0,5.0,5.0,94.0,35.0,,,,,8.0,3.0,8.0,,,8.0,9.0,4.0,1.0,12.0,1.0,49.0,47.0,,10.0,2.0,,,,,,,,63.0,5.0,14.0,,,3.0,2.0,,143.0,,,,,,,8.0,,,,2.0,,10.0,10.0,,,2.0,127.0,47.0,32.0,2.0,,1.0,4.0,3.0,464.0,3.0,1.0,,88.0,34.0,28.0,1.0,1.0,1.0,,117.0,117.0,7.0,13.0,13.0,51.8,,3.0,,,20.0,0.0,134.0,1.0,,1.0,,1.0,,4.0,,,3.0,127.0,403.0,8.0,5.0,193.0,27.0,10.0,21.0,4.0,19.0,15.0,,,161.0,5.0,324.0,,,16.0,15.0,44.0,,498.0,,0.0,10.0,14.0,4.0,19.0,1.0,663.0,18.0,7.0,,9.0,8.0,10.0,0.0
2444630,17,2024-12-21 12:30:00,43,Man City,Away,191.0,19.0,,2.0,2.0,,,307.0,4.0,,5.0,2.0,13.0,23.0,496.0,,,10.0,2.0,2.0,11.0,,,,,,,,,,,,12.0,,,,,,,4.0,10.0,1.0,7.0,5.0,80.0,40.0,1.0,1.0,1.0,,9.0,1.0,6.0,,,4.0,7.0,1.0,,13.0,3.0,37.0,30.0,,15.0,5.0,,1.0,,,,,,64.0,7.0,14.0,,,3.0,4.0,,111.0,,,,,,,4.0,1.0,,,5.0,,5.0,5.0,1.0,,5.0,169.0,38.0,33.0,5.0,1.0,5.0,6.0,6.0,515.0,2.0,,,68.0,53.0,21.0,,,,,83.0,83.0,4.0,13.0,18.0,56.1,,,,,14.0,0.0,177.0,3.0,1.0,4.0,,,,5.0,,,3.0,147.0,474.0,9.0,11.0,203.0,24.0,15.0,17.0,2.0,14.0,12.0,,,173.0,1.0,348.0,,,6.0,14.0,31.0,,537.0,1.0,0.0,12.0,6.0,,10.0,3.0,684.0,22.0,8.0,,8.0,4.0,4.0,0.0
2444645,18,2024-12-26 12:30:00,43,Man City,Home,208.0,22.0,4.0,10.0,6.0,1.0,,388.0,5.0,1.0,4.0,2.0,6.0,19.0,586.0,,2.0,15.0,9.0,9.0,12.0,3.0,7.0,1.0,,,,,1.0,,,,13.0,,1.0,,1.0,,2.0,3.0,5.0,3.0,16.0,8.0,84.0,42.0,2.0,4.0,,2.0,5.0,10.0,7.0,,,8.0,9.0,7.0,,9.0,,38.0,48.0,2.0,11.0,3.0,1.0,,,,,,,73.0,5.0,10.0,,,4.0,1.0,1.0,154.0,1.0,,1.0,1.0,,,5.0,1.0,,,3.0,1.0,1.0,1.0,,,4.0,209.0,50.0,36.0,5.0,1.0,7.0,9.0,5.0,627.0,2.0,1.0,,94.0,75.0,40.0,,,,1.0,107.0,107.0,2.0,17.0,18.0,66.3,1.0,2.0,,,10.0,0.0,198.0,1.0,1.0,2.0,,1.0,1.0,9.0,,,3.0,194.0,570.0,5.0,16.0,218.0,36.0,11.0,21.0,6.0,23.0,17.0,111063.9,1.0,232.0,2.0,450.0,,1.0,6.0,7.0,33.0,2.0,645.0,1.0,0.0,24.0,16.0,6.0,15.0,1.0,824.0,50.0,15.0,,13.0,8.0,8.0,0.0
2444656,19,2024-12-29 14:30:00,43,Man City,Away,243.0,20.0,,5.0,5.0,,,223.0,7.0,,4.0,2.0,,17.0,461.0,1.0,,19.0,5.0,6.0,9.0,,1.0,2.0,,,,,1.0,,,,12.0,,,,,,,3.0,10.0,1.0,8.0,6.0,83.0,33.0,1.0,,2.0,1.0,3.0,3.0,9.0,1.0,,4.0,7.0,3.0,,7.0,1.0,34.0,32.0,1.0,16.0,6.0,,1.0,,,,,,45.0,6.0,11.0,1.0,,2.0,1.0,1.0,111.0,1.0,,1.0,1.0,,,8.0,2.0,,,6.0,,5.0,5.0,,,4.0,146.0,39.0,32.0,4.0,1.0,5.0,5.0,5.0,480.0,3.0,1.0,,69.0,60.0,14.0,,,,,79.0,79.0,2.0,11.0,15.0,46.4,,,,,12.0,0.0,165.0,4.0,,3.0,,1.0,2.0,6.0,1.0,,2.0,114.0,438.0,3.0,10.0,255.0,28.0,16.0,12.0,,11.0,11.0,,2.0,135.0,3.0,261.0,,,5.0,1.0,25.0,2.0,505.0,1.0,0.0,14.0,10.0,,19.0,1.0,649.0,26.0,12.0,,5.0,4.0,6.0,0.0
2444666,20,2025-01-04 15:00:00,43,Man City,Home,264.0,17.0,,1.0,1.0,2.0,,233.0,8.0,,1.0,4.0,9.0,20.0,496.0,,1.0,12.0,14.0,7.0,6.0,,2.0,,,,,,,,,1.0,8.0,,,,,,,5.0,14.0,3.0,7.0,3.0,103.0,41.0,3.0,,3.0,1.0,6.0,3.0,6.0,,,7.0,7.0,3.0,,10.0,,40.0,38.0,1.0,17.0,7.0,,,,,,,,42.0,8.0,13.0,2.0,,,,,141.0,3.0,,3.0,3.0,,,11.0,3.0,,1.0,7.0,,6.0,6.0,,,1.0,156.0,53.0,34.0,1.0,1.0,,9.0,7.0,523.0,3.0,1.0,,80.0,65.0,21.0,,,,,104.0,104.0,7.0,16.0,14.0,56.0,,,,,15.0,0.0,156.0,3.0,,3.0,,,,,,,4.0,108.0,468.0,6.0,9.0,280.0,25.0,17.0,9.0,2.0,12.0,10.0,,,132.0,3.0,288.0,,,11.0,11.0,36.0,1.0,556.0,1.0,0.0,10.0,12.0,2.0,13.0,2.0,705.0,28.0,17.0,,6.0,7.0,8.0,0.0
2444671,21,2025-01-14 19:30:00,43,Man City,Away,159.0,27.0,1.0,7.0,6.0,2.0,,297.0,7.0,,3.0,4.0,6.0,27.0,449.0,,,13.0,16.0,17.0,18.0,1.0,3.0,4.0,,,,,,,,,18.0,,,,,1.0,,3.0,16.0,2.0,15.0,6.0,79.0,42.0,4.0,3.0,2.0,2.0,7.0,2.0,4.0,1.0,,5.0,8.0,8.0,,5.0,3.0,34.0,39.0,2.0,30.0,14.0,,,,,,,,37.0,4.0,4.0,,,,,,140.0,1.0,,1.0,1.0,,,7.0,2.0,1.0,,14.0,1.0,9.0,9.0,,,3.0,155.0,45.0,31.0,4.0,2.0,11.0,9.0,8.0,500.0,4.0,1.0,,60.0,72.0,35.0,,,,,107.0,107.0,3.0,20.0,15.0,55.3,1.0,2.0,,,15.0,0.0,145.0,3.0,1.0,3.0,,1.0,4.0,11.0,,,2.0,218.0,430.0,7.0,20.0,183.0,35.0,30.0,11.0,4.0,20.0,16.0,,4.0,254.0,6.0,356.0,1.0,1.0,17.0,9.0,45.0,,519.0,2.0,0.0,21.0,12.0,,15.0,0.0,695.0,45.0,11.0,,6.0,5.0,6.0,0.0
2444684,22,2025-01-19 16:30:00,43,Man City,Away,298.0,23.0,,,,,,388.0,,1.0,6.0,4.0,12.0,20.0,686.0,2.0,2.0,8.0,10.0,6.0,7.0,1.0,3.0,1.0,,,,,,,,2.0,14.0,,,,,,,5.0,5.0,3.0,14.0,3.0,135.0,42.0,5.0,2.0,4.0,,2.0,5.0,7.0,,,7.0,5.0,1.0,,8.0,1.0,37.0,33.0,,11.0,6.0,,,,,,,,63.0,7.0,4.0,1.0,,,,,162.0,5.0,,4.0,5.0,,,2.0,6.0,4.0,,6.0,,7.0,7.0,1.0,,6.0,218.0,53.0,43.0,4.0,4.0,2.0,11.0,9.0,734.0,3.0,,,107.0,78.0,26.0,,,,,102.0,102.0,8.0,10.0,17.0,67.3,,,,,10.0,0.0,232.0,2.0,2.0,4.0,,,1.0,3.0,,1.0,5.0,192.0,675.0,2.0,13.0,310.0,29.0,11.0,14.0,2.0,8.0,6.0,,1.0,228.0,1.0,445.0,4.0,1.0,12.0,13.0,37.0,1.0,747.0,2.0,0.0,17.0,14.0,3.0,11.0,1.0,888.0,42.0,16.0,,9.0,7.0,8.0,0.0
2444696,23,2025-01-25 17:30:00,43,Man City,Home,321.0,20.0,,2.0,2.0,2.0,,170.0,3.0,2.0,6.0,6.0,6.0,23.0,489.0,,1.0,17.0,8.0,7.0,8.0,,1.0,1.0,,,,,1.0,,,2.0,11.0,,,,,1.0,2.0,4.0,7.0,3.0,9.0,6.0,107.0,45.0,7.0,4.0,3.0,2.0,7.0,3.0,11.0,,,2.0,3.0,1.0,1.0,5.0,2.0,37.0,37.0,2.0,15.0,5.0,1.0,,0.505053,2.5014,0.053,2.3483,1.8173,41.0,6.0,8.0,2.0,,2.0,1.0,1.0,149.0,3.0,,1.0,3.0,,,4.0,3.0,1.0,,5.0,1.0,6.0,6.0,1.0,,6.0,154.0,61.0,39.0,4.0,,6.0,5.0,6.0,551.0,3.0,1.0,,59.0,57.0,12.0,,,,,109.0,109.0,5.0,18.0,16.0,57.0,1.0,,3.0,,14.0,0.0,157.0,2.0,1.0,3.0,,2.0,1.0,6.0,,,2.0,71.0,475.0,7.0,11.0,346.0,32.0,15.0,16.0,,5.0,5.0,115018.53,1.0,104.0,3.0,226.0,1.0,2.0,22.0,9.0,53.0,5.0,567.0,,0.0,15.0,13.0,4.0,20.0,3.0,721.0,26.0,7.0,,9.0,2.0,9.0,0.0
2444701,24,2025-02-02 16:30:00,43,Man City,Away,180.0,25.0,2.0,3.0,1.0,,,249.0,4.0,,2.0,2.0,7.0,20.0,426.0,,,11.0,7.0,7.0,2.0,2.0,2.0,,,,,,,,,,5.0,,,,,,,3.0,8.0,4.0,5.0,2.0,83.0,38.0,1.0,,1.0,1.0,5.0,,9.0,,,2.0,10.0,2.0,,12.0,1.0,38.0,29.0,1.0,21.0,9.0,2.0,2.0,1.17692,0.8082,,1.0507,3.0067,43.0,7.0,6.0,1.0,,1.0,,,128.0,1.0,,1.0,1.0,,,7.0,1.0,,,9.0,1.0,6.0,6.0,,,2.0,132.0,29.0,19.0,5.0,,3.0,2.0,4.0,453.0,3.0,1.0,,65.0,70.0,20.0,,,,,89.0,89.0,2.0,20.0,13.0,54.3,,,,2.0,12.0,0.0,131.0,1.0,1.0,2.0,,2.0,,3.0,,,2.0,151.0,409.0,5.0,5.0,200.0,38.0,21.0,6.0,2.0,14.0,12.0,104676.95,,170.0,,288.0,,,6.0,7.0,35.0,1.0,474.0,,0.0,7.0,14.0,,14.0,0.0,612.0,15.0,9.0,,2.0,2.0,8.0,0.0
2444716,25,2025-02-15 15:00:00,43,Man City,Home,268.0,16.0,5.0,7.0,2.0,1.0,2.0,282.0,3.0,1.0,2.0,6.0,14.0,28.0,543.0,,,12.0,5.0,8.0,5.0,2.0,3.0,,,,,,,,,1.0,8.0,,,,,,,2.0,3.0,,7.0,4.0,113.0,41.0,4.0,1.0,3.0,2.0,10.0,2.0,1.0,,,7.0,2.0,2.0,,9.0,,37.0,39.0,2.0,19.0,10.0,,1.0,1.07599,1.9041,,2.7622,0.3824,60.0,5.0,13.0,,,2.0,2.0,,141.0,4.0,,4.0,3.0,1.0,,3.0,3.0,,,10.0,,6.0,6.0,,,2.0,171.0,50.0,36.0,4.0,3.0,2.0,9.0,7.0,571.0,1.0,2.0,,73.0,66.0,19.0,,,,,97.0,97.0,5.0,13.0,20.0,61.6,,,,1.0,18.0,0.0,165.0,1.0,,1.0,,,,2.0,,1.0,5.0,131.0,524.0,10.0,11.0,281.0,25.0,19.0,25.0,7.0,13.0,6.0,109331.24,,155.0,4.0,322.0,,1.0,17.0,14.0,45.0,,590.0,,0.0,11.0,10.0,3.0,13.0,0.0,759.0,24.0,15.0,,8.0,7.0,5.0,0.0
2444727,26,2025-02-23 16:30:00,43,Man City,Home,225.0,15.0,1.0,3.0,2.0,1.0,,381.0,1.0,,1.0,1.0,9.0,15.0,603.0,,,20.0,4.0,4.0,13.0,,1.0,,,,,1.0,1.0,,,,14.0,,,,,,,2.0,6.0,2.0,6.0,10.0,88.0,50.0,,,,,7.0,8.0,6.0,,,7.0,10.0,5.0,,9.0,2.0,35.0,41.0,,17.0,9.0,,2.0,0.768798,0.6517,0.0415,0.4069,1.3782,75.0,3.0,9.0,,,3.0,1.0,1.0,156.0,,,,,,,1.0,,,,9.0,,3.0,3.0,,,1.0,215.0,48.0,35.0,5.0,,2.0,11.0,5.0,642.0,2.0,3.0,,89.0,83.0,36.0,,,,,123.0,123.0,3.0,16.0,30.0,66.3,,,,,19.0,0.0,200.0,1.0,1.0,2.0,,,,3.0,,,4.0,211.0,586.0,7.0,13.0,232.0,29.0,17.0,36.0,6.0,22.0,16.0,108621.87,,252.0,1.0,449.0,,,5.0,9.0,31.0,2.0,659.0,3.0,0.0,16.0,5.0,3.0,20.0,0.0,848.0,40.0,21.0,,23.0,7.0,2.0,0.0
2444734,27,2025-02-26 19:30:00,43,Man City,Away,190.0,16.0,,2.0,2.0,1.0,,175.0,3.0,,12.0,2.0,3.0,23.0,363.0,1.0,,15.0,8.0,5.0,8.0,,,,,,,,1.0,,,,9.0,,,,,,2.0,8.0,11.0,,8.0,4.0,70.0,48.0,3.0,3.0,1.0,2.0,6.0,5.0,9.0,,,3.0,7.0,,,14.0,1.0,57.0,44.0,2.0,17.0,6.0,,,0.820272,2.1173,0.0483,2.0869,1.7001,40.0,15.0,12.0,1.0,,6.0,2.0,1.0,122.0,,,,,,,4.0,1.0,,1.0,6.0,,10.0,10.0,1.0,,12.0,114.0,39.0,24.0,8.0,,1.0,7.0,5.0,402.0,2.0,1.0,,56.0,50.0,19.0,,,,,108.0,108.0,5.0,18.0,12.0,44.4,,,,1.0,13.0,0.0,110.0,6.0,,6.0,,1.0,,2.0,,,5.0,94.0,350.0,6.0,8.0,209.0,25.0,17.0,19.0,3.0,12.0,9.0,112950.31,,111.0,3.0,219.0,,,11.0,4.0,39.0,2.0,416.0,1.0,0.0,12.0,20.0,1.0,18.0,0.0,605.0,29.0,13.0,,7.0,3.0,13.0,0.0
2444746,28,2025-03-08 12:30:00,43,Man City,Away,239.0,7.0,1.0,1.0,,,,309.0,6.0,2.0,8.0,4.0,12.0,13.0,547.0,,,15.0,10.0,8.0,10.0,,2.0,,,,,1.0,1.0,,,,10.0,,,,1.0,,,4.0,6.0,3.0,6.0,8.0,103.0,47.0,,,,2.0,4.0,3.0,7.0,,,2.0,10.0,6.0,,12.0,1.0,41.0,47.0,2.0,19.0,6.0,1.0,,0.646767,0.8633,0.0432,0.5451,0.8592,56.0,7.0,9.0,,,1.0,,1.0,157.0,,,,,,,6.0,,1.0,,6.0,1.0,5.0,5.0,,,8.0,179.0,44.0,33.0,3.0,,5.0,5.0,3.0,591.0,2.0,3.0,,79.0,95.0,22.0,,,,,111.0,111.0,4.0,23.0,12.0,69.1,1.0,,,,19.0,0.0,170.0,2.0,1.0,3.0,,1.0,,8.0,,,4.0,171.0,529.0,4.0,10.0,253.0,14.0,19.0,18.0,1.0,17.0,16.0,104088.63,,205.0,1.0,373.0,1.0,2.0,9.0,13.0,24.0,1.0,609.0,1.0,0.0,14.0,18.0,1.0,17.0,2.0,787.0,24.0,10.0,,13.0,2.0,12.0,0.0
2444757,29,2025-03-15 15:00:00,43,Man City,Home,215.0,12.0,2.0,5.0,3.0,2.0,1.0,208.0,8.0,2.0,6.0,2.0,10.0,18.0,418.0,1.0,2.0,14.0,12.0,12.0,5.0,2.0,2.0,,0.0,,,,,1.0,,,7.0,1.0,,,,1.0,1.0,6.0,13.0,3.0,8.0,3.0,76.0,45.0,3.0,3.0,1.0,2.0,12.0,1.0,6.0,,,4.0,3.0,4.0,0.0,13.0,1.0,54.0,59.0,2.0,27.0,16.0,,2.0,0.908136,1.7214,,1.2998,0.4396,46.0,10.0,9.0,1.0,,3.0,1.0,,135.0,1.0,,,1.0,,,10.0,1.0,1.0,,16.0,1.0,4.0,4.0,1.0,0.0,6.0,146.0,52.0,31.0,5.0,1.0,5.0,3.0,3.0,478.0,2.0,1.0,1.0,49.0,54.0,25.0,,,,1.0,128.0,128.0,5.0,13.0,19.0,60.4,1.0,2.0,,,17.0,0.0,145.0,2.0,,2.0,,,,7.0,,0.0,3.0,105.0,397.0,12.0,8.0,242.0,31.0,27.0,35.0,4.0,11.0,8.0,107372.23,,141.0,2.0,271.0,1.0,2.0,17.0,11.0,44.0,1.0,502.0,4.0,0.0,11.0,17.0,2.0,15.0,2.0,703.0,35.0,8.0,0.0,21.0,4.0,11.0,0.0
2444767,30,2025-04-02 19:45:00,43,Man City,Home,226.0,7.0,,3.0,3.0,1.0,2.0,512.0,3.0,1.0,2.0,3.0,10.0,15.0,735.0,3.0,1.0,9.0,8.0,10.0,11.0,1.0,1.0,1.0,,,,1.0,2.0,,,,11.0,,,,,,4.0,6.0,1.0,1.0,11.0,7.0,154.0,39.0,1.0,,2.0,,4.0,8.0,4.0,,,5.0,3.0,3.0,,10.0,,41.0,39.0,,16.0,6.0,,,2.12012,2.244,0.099,2.717,,76.0,11.0,8.0,1.0,,5.0,3.0,2.0,142.0,1.0,,1.0,1.0,,,3.0,2.0,,,6.0,,3.0,3.0,,,2.0,240.0,60.0,53.0,,1.0,3.0,10.0,5.0,774.0,,,,109.0,108.0,34.0,,,,,102.0,102.0,11.0,9.0,16.0,72.0,,,,,8.0,0.0,248.0,,,,,,1.0,5.0,2.0,,4.0,271.0,725.0,4.0,13.0,234.0,18.0,16.0,21.0,3.0,12.0,9.0,106694.04,1.0,304.0,1.0,562.0,,1.0,5.0,11.0,22.0,2.0,784.0,5.0,0.0,18.0,9.0,1.0,10.0,1.0,940.0,46.0,22.0,,12.0,5.0,6.0,0.0
2444777,31,2025-04-06 16:30:00,43,Man City,Away,205.0,10.0,,,,,,292.0,9.0,,6.0,3.0,11.0,15.0,497.0,,2.0,16.0,7.0,7.0,5.0,,1.0,,,,,1.0,1.0,,,,6.0,,,,,,1.0,8.0,8.0,5.0,4.0,5.0,76.0,43.0,,1.0,,,4.0,1.0,6.0,,,3.0,2.0,,,18.0,1.0,54.0,45.0,,21.0,12.0,,1.0,0.457287,0.4874,0.0581,0.2856,0.159,69.0,9.0,12.0,,,3.0,1.0,1.0,123.0,,,,,,,9.0,,1.0,,12.0,,8.0,8.0,1.0,,6.0,176.0,38.0,31.0,5.0,,2.0,3.0,5.0,542.0,6.0,,,65.0,64.0,21.0,,,,,123.0,123.0,8.0,14.0,15.0,58.7,,,,,10.0,0.0,189.0,2.0,,2.0,,,,3.0,,,3.0,109.0,475.0,4.0,5.0,226.0,18.0,21.0,19.0,3.0,6.0,3.0,107847.98,,149.0,3.0,344.0,1.0,,13.0,11.0,32.0,2.0,564.0,,0.0,9.0,21.0,3.0,18.0,2.0,747.0,15.0,14.0,,5.0,3.0,13.0,0.0
