element,player_code,first_name,second_name,fixture_code,total_points,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
442,95658,Harry,Maguire,2561903,1,False,10,0,0,0,0,0,0,0,0,0,0,0,2,5.2,0.5,0.0,0.6,3,0,0,3,0,0.00,0.00,0.00,0.21,45,0,64486,0,0
442,95658,Harry,Maguire,2561911,1,False,3,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.0,4.0,0.4,1,0,0,1,0,0.10,0.00,0.10,0.03,45,-5079,76570,3860,8939
442,95658,Harry,Maguire,2561920,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-5610,77916,4702,10312
442,95658,Harry,Maguire,2561932,1,False,28,0,0,0,1,0,0,0,0,0,0,0,-4,0.0,0.3,0.0,0.0,1,1,0,1,0,0.00,0.00,0.00,1.06,44,-7753,74648,3357,11110
442,95658,Harry,Maguire,2561941,11,False,69,0,1,1,0,0,0,0,0,0,0,2,34,19.2,10.8,6.0,3.6,2,2,1,3,1,0.11,0.01,0.12,0.13,44,-4153,72455,2541,6694
442,95658,Harry,Maguire,2561946,1,False,65,0,0,0,2,0,0,0,0,0,0,0,4,8.4,0.2,7.0,1.6,5,4,0,5,1,0.02,0.00,0.02,1.81,44,11693,88671,15922,4229
442,95658,Harry,Maguire,2561962,1,False,5,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.21,44,-967,88407,5407,6374
442,95658,Harry,Maguire,2561969,11,False,90,1,0,0,1,0,0,0,0,0,0,1,24,51.6,0.2,21.0,7.3,10,4,0,10,1,0.09,0.01,0.10,2.75,44,-6373,83078,2272,8645
442,95658,Harry,Maguire,2561982,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,19454,106781,23907,4453
442,95658,Harry,Maguire,2561991,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-11966,94119,3295,15261
