playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,expectedAssists,totalRedCards,catches,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,aerialDuels,timePlayed,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,punches,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,crossesNotClaimed,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,successfulLongPasses,touches,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,throughBalls,goals,offsides,awayGoals,oboxBlocked,substituteOn,iboxTarget,shotsOnTargetInBox,aerialDuelsLost,successfulCornersIntoBox,penaltyGoalsConceded,shotsBlockedInBox,leftFootGoals,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,shotsOffTargetIncWoodwork,tacklesWon,totalFoulsConceded,unsuccessfulCornersIntoBox,backwardPasses,throwInsToOwnPlayer,hitWoodwork,successfulCrossesOpenPlay,overruns,totalShots,goalAssists,successfulLayoffs,foulWonPenalty,unsuccessfulCrossesOpenPlay,cornersTakenInclShortCorners,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,unsuccessfulLayoffs,totalTouchesInOppositionBox,throwInsToOppositionPlayer,homeGoals,oboxTarget,tacklesLost,headedGoals,iboxBlocked,cornersWon,blocks,interceptions,substituteOff,shotsBlockedOutsideBox,foulAttemptedTackle,expectedGoals,ownGoalScored,lastPlayerTackle,rightFootGoals,otherGoals,handballsConceded,setPiecesGoals,freekickTotal,attemptsFromSetPieces,secondGoalAssists,expectedGoalsFreekick,penaltiesConceded,penaltiesTaken,penaltyGoals,redCards2ndYellow,clearancesOffTheLine,savesMadeCaught,penaltiesFaced
141746,Bruno Fernandes,Midfielder,Man Utd,1,Portugal,2025-26,148.0,12.3178,0.0,,,263.0,35.0,35.0,355.0,1994.0,,54.0,3066.0,124.0,6.0,71.0,103.0,1501.0,,48.6836,115.0,6.0,42.0,46.0,115.0,573.0,,35.0,1.0,272.0,20.0,,652.0,167.0,35.0,,,1144.0,40.0,218.0,21.0,0.0,,1856.0,594.0,15.0,,,424.0,138.0,2647.0,24.0,550.0,,5.0,92.0,76.0,30.0,24.0,9.1847,54.0,39.0,9.0,4.0,4.0,20.0,,6.0,6.0,33.0,25.0,4.0,10.0,,21.0,128.0,51.0,31.0,32.0,25.0,54.0,345.0,16.0,5.0,23.0,,55.0,21.0,70.0,,53.0,90.0,6.0,9.0,55.0,4.0,91.0,1.0,5.0,9.0,22.0,,10.0,27.0,5.0,20.0,6.0,20.0,24.0,10.8348,,,9.0,,,1.0,5.0,5.0,1.0,0.5243,1.0,6.0,4.0,,,,
61256,Casemiro,Midfielder,Man Utd,1,Brazil,2025-26,169.0,3.1238,1.0,,,226.0,34.0,33.0,299.0,1600.0,,111.0,2588.0,188.0,3.0,94.0,131.0,1215.0,,33.1018,34.0,7.0,73.0,31.0,115.0,360.0,,36.0,1.0,357.0,60.0,,566.0,138.0,34.0,,,697.0,28.0,246.0,57.0,0.0,,1570.0,369.0,6.0,,,467.0,86.0,2128.0,28.0,608.0,,9.0,73.0,96.0,16.0,18.0,5.816,90.0,13.0,9.0,5.0,2.0,8.0,1.0,6.0,6.0,54.0,,3.0,8.0,,10.0,13.0,23.0,18.0,45.0,46.0,,207.0,1.0,1.0,4.0,,36.0,2.0,37.0,,13.0,,2.0,3.0,4.0,2.0,67.0,,7.0,3.0,45.0,8.0,8.0,9.0,27.0,31.0,19.0,8.0,36.0,5.5203,,,1.0,,2.0,,,,,,,,,1.0,,,
547037,Jack Fletcher,Midfielder,Man Utd,1,England,2025-26,11.0,0.0312,0.0,,,7.0,3.0,,8.0,45.0,,5.0,107.0,7.0,,1.0,6.0,35.0,,1.1795,2.0,,,,7.0,8.0,,1.0,0.0,18.0,,,8.0,4.0,3.0,,,23.0,,13.0,1.0,0.0,,45.0,16.0,,,,18.0,2.0,63.0,1.0,14.0,,0.0,1.0,4.0,,,,5.0,,,,,,3.0,,,4.0,,,,,1.0,,5.0,1.0,2.0,2.0,,11.0,,,,,1.0,,2.0,,,,,,,,2.0,,,,3.0,,,,1.0,1.0,,,2.0,0.0348,,,,,,,,,,,,,,,,,
559684,Jack Moorhouse,Midfielder,Man Utd,1,Ireland,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576634,Jim Thwaites,Midfielder,Man Utd,1,England,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516895,Kobbie Mainoo,Midfielder,Man Utd,1,England,2025-26,94.0,1.2806,0.0,,,96.0,28.0,16.0,113.0,1047.0,,39.0,1653.0,92.0,4.0,33.0,77.0,912.0,,24.5626,20.0,3.0,25.0,22.0,70.0,367.0,,22.0,1.0,186.0,13.0,,248.0,95.0,28.0,,,549.0,18.0,147.0,15.0,0.0,,1018.0,199.0,19.0,,,247.0,22.0,1353.0,6.0,389.0,,2.0,17.0,42.0,5.0,3.0,0.3271,36.0,3.0,1.0,1.0,0.0,4.0,12.0,,,24.0,,3.0,1.0,,16.0,9.0,47.0,5.0,20.0,13.0,,185.0,4.0,,4.0,3.0,8.0,2.0,31.0,,9.0,1.0,5.0,2.0,4.0,2.0,28.0,,1.0,2.0,16.0,,1.0,5.0,10.0,20.0,2.0,4.0,7.0,0.4825,,,1.0,,1.0,,,,,,,,,,,,
232112,Manuel Ugarte,Midfielder,Man Utd,1,Uruguay,2025-26,69.0,0.2045,0.0,,,61.0,22.0,8.0,75.0,502.0,,26.0,881.0,79.0,2.0,20.0,68.0,414.0,,22.3705,3.0,1.0,20.0,23.0,54.0,141.0,,15.0,0.0,148.0,9.0,,127.0,51.0,22.0,,,229.0,21.0,122.0,11.0,0.0,,497.0,104.0,7.0,,,145.0,13.0,699.0,4.0,198.0,,1.0,14.0,21.0,5.0,1.0,0.0095,46.0,1.0,,,,3.0,14.0,,,15.0,,1.0,2.0,,3.0,1.0,14.0,7.0,29.0,24.0,,89.0,5.0,,,,8.0,,17.0,,1.0,,1.0,1.0,,1.0,9.0,,,1.0,17.0,,2.0,2.0,5.0,20.0,5.0,3.0,20.0,0.7116,,,,,,,,,,,,,,,,,
184341,Mason Mount,Midfielder,Man Utd,1,England,2025-26,65.0,1.6223,0.0,,,65.0,23.0,12.0,79.0,429.0,,21.0,1018.0,50.0,3.0,21.0,43.0,327.0,,15.9235,13.0,,9.0,15.0,51.0,114.0,,12.0,2.0,115.0,8.0,,125.0,60.0,23.0,,,247.0,12.0,94.0,7.0,0.0,,426.0,144.0,7.0,,,104.0,23.0,606.0,4.0,104.0,,2.0,14.0,25.0,6.0,5.0,0.9596,24.0,7.0,3.0,,2.0,2.0,11.0,1.0,1.0,14.0,2.0,1.0,4.0,,10.0,21.0,25.0,8.0,13.0,16.0,8.0,86.0,3.0,1.0,,1.0,13.0,,18.0,1.0,13.0,10.0,1.0,1.0,1.0,,37.0,,1.0,1.0,11.0,,4.0,3.0,1.0,9.0,9.0,2.0,11.0,1.5047,,,3.0,,1.0,,1.0,1.0,1.0,0.0404,,,,,,,
519913,Tyler Fletcher,Midfielder,Man Utd,1,Scotland,2025-26,,0.0089,0.0,,,,2.0,,1.0,19.0,,,17.0,,,,,18.0,,0.3018,,,,,,7.0,,,0.0,,,,2.0,2.0,2.0,,,13.0,,,,0.0,,19.0,1.0,,,,6.0,,20.0,,5.0,,0.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,4.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
