season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,penaltyMiss,substitute.1,totalShots
2010-11,1379598,1,8,Chelsea,Home,2,3785,Ashley Cole,ashley-cole,D,False,1.0,0.0,90.0,0.0,,,0.0
2010-11,1379598,1,8,Chelsea,Home,1185,11334,Petr Čech,petr-cech,G,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379598,1,8,Chelsea,Home,1198,16734,Paulo Ferreira,paulo-ferreira,D,False,0.0,0.0,60.0,0.0,,,0.0
2010-11,1379598,1,8,Chelsea,Home,1205,1718,John Terry,john-terry,D,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379598,1,8,Chelsea,Home,1216,2051,Frank Lampard,frank-lampard,M,False,0.0,1.0,64.0,0.0,,,0.0
2010-11,1379598,1,8,Chelsea,Home,1222,12303,Didier Drogba,didier-drogba,F,False,0.0,3.0,70.0,0.0,,,0.0
2010-11,1379598,1,8,Chelsea,Home,3300,8442,Michael Essien,michael-essien,M,False,1.0,0.0,90.0,0.0,,,0.0
2010-11,1379598,1,8,Chelsea,Home,3304,10425,Florent Malouda,florent-malouda,F,False,0.0,2.0,90.0,0.0,,,0.0
2010-11,1379598,1,8,Chelsea,Home,5516,3897,Nicolas Anelka,nicolas-anelka,F,False,1.0,0.0,90.0,0.0,,,0.0
2010-11,1379598,1,8,Chelsea,Home,6413,37634,Henrique Hilário,henrique-hilario,G,True,,,,,,,
2010-11,1379598,1,8,Chelsea,Home,7311,28495,John Obi Mikel,john-obi-mikel,M,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379598,1,8,Chelsea,Home,9737,13594,Yossi Benayoun,yossi-benayoun,F,True,0.0,0.0,26.0,0.0,,,0.0
2010-11,1379598,1,8,Chelsea,Home,10086,37352,Salomon Kalou,salomon-kalou,M,True,0.0,0.0,20.0,0.0,,,0.0
2010-11,1379598,1,8,Chelsea,Home,13309,18689,Yury Zhirkov,yury-zhirkov,D,True,,,,,,,
2010-11,1379598,1,8,Chelsea,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,,,,
2010-11,1379598,1,8,Chelsea,Home,25233,41135,Branislav Ivanović,branislav-ivanovic,D,True,0.0,0.0,30.0,0.0,,,0.0
2010-11,1379598,1,8,Chelsea,Home,27780,18658,Alex,alex,D,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379598,1,8,Chelsea,Home,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,True,,,,,,,
2010-11,1379613,2,8,Chelsea,Away,2,3785,Ashley Cole,ashley-cole,D,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379613,2,8,Chelsea,Away,1185,11334,Petr Čech,petr-cech,G,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379613,2,8,Chelsea,Away,1198,16734,Paulo Ferreira,paulo-ferreira,D,True,1.0,0.0,27.0,0.0,,,0.0
2010-11,1379613,2,8,Chelsea,Away,1205,1718,John Terry,john-terry,D,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379613,2,8,Chelsea,Away,1216,2051,Frank Lampard,frank-lampard,M,False,1.0,0.0,90.0,0.0,,,0.0
2010-11,1379613,2,8,Chelsea,Away,1222,12303,Didier Drogba,didier-drogba,F,False,3.0,0.0,90.0,0.0,,,0.0
2010-11,1379613,2,8,Chelsea,Away,3300,8442,Michael Essien,michael-essien,M,False,0.0,0.0,80.0,0.0,,,0.0
2010-11,1379613,2,8,Chelsea,Away,3304,10425,Florent Malouda,florent-malouda,F,False,0.0,1.0,70.0,0.0,,,0.0
2010-11,1379613,2,8,Chelsea,Away,5516,3897,Nicolas Anelka,nicolas-anelka,F,False,0.0,2.0,90.0,0.0,,,0.0
2010-11,1379613,2,8,Chelsea,Away,6413,37634,Henrique Hilário,henrique-hilario,G,True,,,,,,,
2010-11,1379613,2,8,Chelsea,Away,7311,28495,John Obi Mikel,john-obi-mikel,M,False,1.0,0.0,90.0,0.0,,,0.0
2010-11,1379613,2,8,Chelsea,Away,9737,13594,Yossi Benayoun,yossi-benayoun,F,True,0.0,1.0,10.0,0.0,,,0.0
2010-11,1379613,2,8,Chelsea,Away,10086,37352,Salomon Kalou,salomon-kalou,M,True,0.0,2.0,20.0,0.0,,,0.0
2010-11,1379613,2,8,Chelsea,Away,13309,18689,Yury Zhirkov,yury-zhirkov,D,True,,,,,,,
2010-11,1379613,2,8,Chelsea,Away,25233,41135,Branislav Ivanović,branislav-ivanovic,D,False,0.0,0.0,63.0,0.0,,,0.0
2010-11,1379613,2,8,Chelsea,Away,27780,18658,Alex,alex,D,False,0.0,0.0,90.0,0.0,,,0.0
