season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436495,12,8,Chelsea,Away,920546,215059.0,Robert Sánchez,robert-sanchez,G,False,,1.0,2.0,1.0,16.0,17.0,,,3.0,,,,,,,,,,,,9.554e-05,,,,0.0,,-0.2006,,,,,,90.0,,,,1.0,,,,11.0,1.0,6.4,,,,1.0,,,1.0,13.0,,8.0,20.0,28.0,0,,32.0,,,,
2024-25,12436495,12,8,Chelsea,Away,923894,444463.0,Wesley Fofana,wesley-fofana,D,False,,,1.0,32.0,28.0,60.0,2.0,2.0,5.0,,,,2.0,,,,6.0,6.0,,,0.0236421,,,1.0,0.0,,,,,,,,90.0,,,,,,,,10.0,,6.8,,,,2.0,2.0,,,1.0,,36.0,29.0,65.0,0,1.0,83.0,1.0,2.0,1.0,1.0
2024-25,12436495,12,8,Chelsea,Away,958966,465920.0,Mykhailo Mudryk,mykhailo-mudryk,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436495,12,8,Chelsea,Away,962053,508479.0,Filip Jørgensen,filip-jorgensen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436495,12,8,Chelsea,Away,966547,248857.0,Noni Madueke,noni-madueke,F,False,,,1.0,18.0,4.0,22.0,,1.0,1.0,,1.0,,,,,2.0,4.0,6.0,,,0.0467206,0.4666,0.3468,,0.0,,,,,,2.0,,85.0,2.0,,,,,,,12.0,,7.4,,,1.0,,4.0,2.0,,1.0,,24.0,5.0,27.0,3,1.0,44.0,1.0,2.0,2.0,1.0
2024-25,12436495,12,8,Chelsea,Away,974505,448047.0,Enzo Fernández,enzo-fernandez,M,False,,,2.0,31.0,19.0,50.0,,,5.0,1.0,,1.0,1.0,,,,2.0,7.0,,,0.219245,0.8662,0.9909,1.0,1.0,1.0,,,,1.0,3.0,,90.0,1.0,,,,,,,13.0,,9.0,,,1.0,2.0,1.0,3.0,,5.0,,41.0,21.0,59.0,3,5.0,82.0,,2.0,,2.0
2024-25,12436495,12,8,Chelsea,Away,982780,244851.0,Cole Palmer,cole-palmer,M,False,,,1.0,28.0,5.0,33.0,,,2.0,,1.0,1.0,,,,,2.0,3.0,,,0.16712,0.8934,,,0.0,,,,,,3.0,,90.0,1.0,,,,,,,20.0,,6.9,,,,,2.0,6.0,,1.0,,41.0,6.0,41.0,2,,61.0,3.0,3.0,,
2024-25,12436495,12,8,Chelsea,Away,987650,486672.0,Moisés Caicedo,moises-caicedo,M,False,,,4.0,40.0,27.0,67.0,,1.0,4.0,,,,1.0,,,1.0,4.0,5.0,,,0.0315063,0.0831,,1.0,0.0,,,,,1.0,,,81.0,,,,,,,,7.0,,7.1,,,1.0,1.0,2.0,,,4.0,,42.0,29.0,71.0,1,3.0,84.0,1.0,,1.0,2.0
2024-25,12436495,12,8,Chelsea,Away,996911,460028.0,Levi Colwill,levi-colwill,D,False,,,,39.0,45.0,84.0,,1.0,5.0,,,,,,,,1.0,1.0,,,0.017251,,,1.0,0.0,,,,,,,,90.0,,,,,,,,9.0,,6.6,,,,1.0,,1.0,,2.0,,45.0,48.0,92.0,0,,95.0,,,,
2024-25,12436495,12,8,Chelsea,Away,1069488,514356.0,Roméo Lavia,romeo-lavia,M,True,,,,,5.0,5.0,,,,,,,,,,,2.0,,,,2.657e-05,,,2.0,0.0,,,,,,,,9.0,,,1.0,,,,,1.0,,4.9,,,,,,,,,,1.0,5.0,6.0,0,,6.0,,,,
2024-25,12436495,12,8,Chelsea,Away,1085381,517052.0,Nicolas Jackson,nicolas-jackson,F,False,1.0,,,6.0,1.0,6.0,2.0,1.0,3.0,1.0,,,,,,,4.0,5.0,,,0.150337,0.4419,1.0218,2.0,0.0,1.0,,,,1.0,1.0,,89.0,3.0,,,,,,,8.0,,8.1,,,,,1.0,1.0,,,,8.0,1.0,8.0,3,2.0,27.0,6.0,1.0,1.0,1.0
2024-25,12436495,12,8,Chelsea,Away,1087359,,Renato Veiga,renato-veiga,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436498,13,8,Chelsea,Home,352668,109646.0,Tosin Adarabioyo,tosin-adarabioyo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436498,13,8,Chelsea,Home,769333,213198.0,Christopher Nkunku,christopher-nkunku,F,True,,,,6.0,1.0,7.0,,1.0,,,,,,,,,1.0,1.0,,,0.0135906,0.0481,,1.0,0.0,,,,,,1.0,,19.0,,,,,,,,1.0,,6.8,,,1.0,1.0,,,,,,7.0,1.0,8.0,1,,10.0,,,,
2024-25,12436498,13,8,Chelsea,Home,794939,179268.0,Marc Cucurella,marc-cucurella,D,False,,,2.0,55.0,52.0,107.0,,1.0,6.0,,,,,,,1.0,2.0,5.0,,,0.0317867,,,1.0,0.0,,,,,,,,90.0,,,,,,,,7.0,,7.9,,,,2.0,,1.0,,4.0,,59.0,53.0,111.0,0,4.0,129.0,,,,3.0
2024-25,12436498,13,8,Chelsea,Home,851100,209243.0,Jadon Sancho,jadon-sancho,M,False,,,,22.0,9.0,31.0,1.0,,3.0,,,1.0,,,,2.0,6.0,2.0,,,0.0516624,0.0793,,1.0,0.0,,,,,,,,71.0,,,,,,,,4.0,,6.7,,,1.0,,3.0,,,,1.0,22.0,9.0,31.0,2,,40.0,,1.0,1.0,
2024-25,12436498,13,8,Chelsea,Home,851671,428399.0,João Félix,joao-felix,F,True,,,,4.0,1.0,5.0,1.0,,,,,,,,,,2.0,,,,0.00265725,0.2927,0.1211,1.0,0.0,,,,,,,,10.0,1.0,,,,,,,,,6.8,,,1.0,,,,,,,4.0,1.0,5.0,2,,7.0,,,,
2024-25,12436498,13,8,Chelsea,Home,879349,247632.0,Pedro Neto,pedro-neto,M,False,1.0,,2.0,13.0,8.0,20.0,1.0,,1.0,,,,,,,,2.0,3.0,,,0.141385,0.0289,,,0.0,,,,,,,,90.0,,,,,,,,13.0,,6.9,,,1.0,,4.0,7.0,,3.0,,22.0,10.0,25.0,1,,41.0,,,3.0,
2024-25,12436498,13,8,Chelsea,Home,904827,242880.0,Benoît Badiashile,benoit-badiashile,D,True,,,2.0,7.0,10.0,17.0,,1.0,2.0,,,,,,,,2.0,2.0,,,0.00218544,,,2.0,0.0,,,,,,,,30.0,,1.0,,,,,,,,6.8,,,,,,,,2.0,,7.0,10.0,17.0,0,1.0,21.0,,,,1.0
2024-25,12436498,13,8,Chelsea,Home,920546,215059.0,Robert Sánchez,robert-sanchez,G,False,,4.0,3.0,2.0,15.0,17.0,,,13.0,,,,,,,,,,,,0.00063137,,,,0.0,,0.7169,1.0,,,,,90.0,,,,,,,,11.0,,7.6,3.0,3.0,,,,,4.0,13.0,,11.0,17.0,28.0,0,,42.0,,,,
2024-25,12436498,13,8,Chelsea,Home,923894,444463.0,Wesley Fofana,wesley-fofana,D,False,,,,16.0,34.0,50.0,,,5.0,,,,1.0,,,,2.0,4.0,,1.0,0.00582816,,,1.0,0.0,,,,,,,1.0,60.0,,,,,,,,2.0,,6.8,,,,,1.0,,,,,17.0,35.0,52.0,0,2.0,57.0,,1.0,1.0,2.0
2024-25,12436498,13,8,Chelsea,Home,958966,465920.0,Mykhailo Mudryk,mykhailo-mudryk,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436498,13,8,Chelsea,Home,962053,508479.0,Filip Jørgensen,filip-jorgensen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436498,13,8,Chelsea,Home,966547,248857.0,Noni Madueke,noni-madueke,F,True,,,,4.0,1.0,5.0,,,,,,,,,,1.0,1.0,,,,0.0110036,0.0898,0.4073,1.0,1.0,,,,,,1.0,,19.0,1.0,,,,,,,3.0,,6.9,,,,,,1.0,,,,5.0,1.0,5.0,1,,11.0,1.0,,,
2024-25,12436498,13,8,Chelsea,Home,974505,448047.0,Enzo Fernández,enzo-fernandez,M,False,,,1.0,35.0,13.0,48.0,2.0,,,,,,1.0,,,2.0,8.0,5.0,,,0.184474,0.0687,0.29,4.0,0.0,1.0,,,,,2.0,,90.0,1.0,,,,,,,17.0,,7.5,,,,,1.0,2.0,,3.0,,43.0,17.0,58.0,1,3.0,73.0,1.0,1.0,1.0,1.0
2024-25,12436498,13,8,Chelsea,Home,982780,244851.0,Cole Palmer,cole-palmer,M,False,1.0,,4.0,23.0,5.0,27.0,,,3.0,,,1.0,1.0,,,,1.0,2.0,,,0.0562588,0.5348,0.988,,1.0,1.0,,,,,2.0,,86.0,3.0,,,,,,,3.0,,9.0,,,1.0,,,1.0,,4.0,,26.0,5.0,30.0,5,1.0,40.0,,1.0,,1.0
2024-25,12436498,13,8,Chelsea,Home,987650,486672.0,Moisés Caicedo,moises-caicedo,M,False,,,1.0,31.0,25.0,56.0,,1.0,7.0,,,,,,,,2.0,4.0,,,0.0508912,,,2.0,0.0,,,,,2.0,3.0,,90.0,,,,,,,,11.0,,7.4,,,,1.0,1.0,,,5.0,,38.0,26.0,64.0,0,2.0,76.0,1.0,,1.0,
2024-25,12436498,13,8,Chelsea,Home,996911,460028.0,Levi Colwill,levi-colwill,D,False,,,1.0,25.0,76.0,101.0,1.0,1.0,3.0,,,,1.0,1.0,,,5.0,3.0,,,0.00998763,,,3.0,0.0,,,,,,,,90.0,,3.0,,,,,,8.0,,7.7,,,,,,,,4.0,,28.0,81.0,109.0,0,2.0,118.0,,,,1.0
2024-25,12436498,13,8,Chelsea,Home,996958,482609.0,Malo Gusto,gusto-malo,D,True,,,,4.0,9.0,13.0,,,1.0,,,,,,,,,,,,0.00587873,,,,0.0,,,,,,,,10.0,,,,,,,,,,6.6,,,,,,,,,,4.0,9.0,13.0,0,,13.0,,,,
2024-25,12436498,13,8,Chelsea,Home,1069488,514356.0,Roméo Lavia,romeo-lavia,M,False,,,,25.0,19.0,44.0,1.0,,5.0,,,1.0,1.0,,,,7.0,1.0,,,0.0166407,0.1828,,3.0,0.0,,,,,1.0,,,86.0,,,,,,,,9.0,,6.5,,,,,2.0,,,1.0,,29.0,21.0,50.0,1,1.0,58.0,,,,1.0
2024-25,12436498,13,8,Chelsea,Home,1085381,517052.0,Nicolas Jackson,nicolas-jackson,F,False,,,1.0,11.0,2.0,13.0,,,1.0,,2.0,,,,,3.0,6.0,2.0,,,0.00932693,0.3923,0.5624,1.0,0.0,1.0,,,,,1.0,,71.0,2.0,,,,,,,10.0,,6.6,,,1.0,1.0,3.0,,,1.0,2.0,15.0,2.0,17.0,3,1.0,32.0,1.0,,1.0,
2024-25,12436498,13,8,Chelsea,Home,1087359,,Renato Veiga,renato-veiga,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436984,14,8,Chelsea,Away,352668,109646.0,Tosin Adarabioyo,tosin-adarabioyo,D,False,,,,27.0,28.0,55.0,2.0,2.0,2.0,,,,,,,,2.0,3.0,,,0.0151778,0.1748,,,0.0,,,,2.0,1.0,,,90.0,,,,,,,,2.0,,7.1,,,2.0,2.0,,,,1.0,,28.0,29.0,57.0,2,1.0,63.0,,,,1.0
2024-25,12436984,14,8,Chelsea,Away,769333,213198.0,Christopher Nkunku,christopher-nkunku,F,False,,,,12.0,2.0,14.0,1.0,,2.0,1.0,1.0,1.0,,,,1.0,5.0,1.0,,,0.0585827,1.1476,0.992,2.0,1.0,1.0,,,,1.0,2.0,,90.0,2.0,,,,,,,3.0,,8.1,,,1.0,,2.0,,,,,13.0,2.0,15.0,4,,24.0,,,1.0,
2024-25,12436984,14,8,Chelsea,Away,794939,179268.0,Marc Cucurella,marc-cucurella,D,False,,,,16.0,7.0,23.0,,,1.0,1.0,,,2.0,,,,2.0,1.0,,,0.171368,,,,0.0,,,,,1.0,1.0,,79.0,,,,,,,,5.0,,6.8,,,,,,,,,,18.0,9.0,27.0,0,1.0,38.0,,,,
2024-25,12436984,14,8,Chelsea,Away,827243,220362.0,Axel Disasi,axel-disasi,D,False,,,1.0,25.0,34.0,59.0,,4.0,3.0,,,,,,,,,4.0,,,0.0177378,0.2452,0.8281,,0.0,1.0,,,,,,,90.0,1.0,1.0,,,,,,4.0,,7.7,,,,3.0,,,,1.0,,25.0,38.0,63.0,1,,69.0,,,,
2024-25,12436984,14,8,Chelsea,Away,851100,209243.0,Jadon Sancho,jadon-sancho,M,True,,,,14.0,2.0,16.0,,,,,,,,,,,,,,,0.0309954,0.1274,0.3464,,0.0,1.0,,,,,,,18.0,1.0,,,,,,,2.0,,7.4,,,,,,,,,,16.0,2.0,18.0,1,,19.0,,,,
2024-25,12436984,14,8,Chelsea,Away,851671,428399.0,João Félix,joao-felix,F,False,,,1.0,25.0,11.0,36.0,1.0,,6.0,2.0,2.0,,,,,,4.0,7.0,,,0.156947,0.6902,,2.0,1.0,,,,,2.0,3.0,,90.0,,,,,,,,6.0,,7.5,,,3.0,,3.0,,,1.0,,28.0,11.0,39.0,3,2.0,54.0,1.0,4.0,1.0,1.0
2024-25,12436984,14,8,Chelsea,Away,861970,215413.0,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,True,,,,8.0,2.0,10.0,,,,,,,,,,,,,,,0.0170163,,,,0.0,,,,,,,,11.0,,,,,,,,,,6.7,,,,1.0,,,,,,8.0,2.0,10.0,0,,12.0,,,,
2024-25,12436984,14,8,Chelsea,Away,879349,247632.0,Pedro Neto,pedro-neto,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436984,14,8,Chelsea,Away,904827,242880.0,Benoît Badiashile,benoit-badiashile,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436984,14,8,Chelsea,Away,920546,215059.0,Robert Sánchez,robert-sanchez,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436984,14,8,Chelsea,Away,962053,508479.0,Filip Jørgensen,filip-jorgensen,G,False,,,1.0,,14.0,14.0,,,6.0,,,,,,,,,,,,1.974e-05,,,,0.0,,0.843,1.0,,,,,90.0,,,,,,,,4.0,,7.1,3.0,3.0,,,,,,4.0,,3.0,14.0,17.0,0,,25.0,,,,
2024-25,12436984,14,8,Chelsea,Away,966547,248857.0,Noni Madueke,noni-madueke,F,False,,,1.0,22.0,6.0,28.0,1.0,,6.0,1.0,4.0,2.0,2.0,,,3.0,10.0,3.0,,,0.148561,1.1799,1.3134,2.0,1.0,1.0,,,,2.0,1.0,,72.0,5.0,,,,,,,13.0,,7.5,,,,,4.0,3.0,,1.0,,29.0,6.0,32.0,7,,58.0,1.0,1.0,2.0,
2024-25,12436984,14,8,Chelsea,Away,974505,448047.0,Enzo Fernández,enzo-fernandez,M,False,2.0,,2.0,52.0,26.0,76.0,,,6.0,2.0,,1.0,6.0,,,,6.0,1.0,,1.0,0.845468,0.0664,,,1.0,,,,,,4.0,,90.0,,1.0,,,,,,9.0,,7.9,,,,,,5.0,,3.0,,58.0,28.0,81.0,1,1.0,92.0,,,,1.0
2024-25,12436984,14,8,Chelsea,Away,982780,244851.0,Cole Palmer,cole-palmer,M,False,1.0,,,14.0,8.0,21.0,,,3.0,1.0,2.0,1.0,2.0,,,2.0,8.0,1.0,,,0.316065,1.8279,1.9694,3.0,0.0,1.0,,,1.0,1.0,2.0,,79.0,4.0,,,,,,,15.0,,7.5,,,1.0,,1.0,3.0,,,,23.0,8.0,28.0,6,,48.0,3.0,1.0,,
2024-25,12436984,14,8,Chelsea,Away,987650,486672.0,Moisés Caicedo,moises-caicedo,M,False,,,4.0,43.0,22.0,65.0,1.0,,4.0,,,1.0,,,,,4.0,2.0,,,0.0740981,0.0401,,3.0,0.0,,,,,,3.0,,90.0,,,,,,,,5.0,,7.1,,,,1.0,,,,6.0,,45.0,24.0,69.0,1,2.0,76.0,1.0,,,1.0
2024-25,12436984,14,8,Chelsea,Away,996911,460028.0,Levi Colwill,levi-colwill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436984,14,8,Chelsea,Away,996958,482609.0,Malo Gusto,gusto-malo,D,False,,,1.0,44.0,26.0,70.0,,,4.0,,,,,,,,,7.0,,,0.306872,,,,1.0,,,,,,2.0,,90.0,,,,,,,,3.0,,8.1,,,,2.0,,1.0,,1.0,1.0,46.0,27.0,72.0,0,7.0,91.0,,,,5.0
2024-25,12436984,14,8,Chelsea,Away,1069488,514356.0,Roméo Lavia,romeo-lavia,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436984,14,8,Chelsea,Away,1085381,517052.0,Nicolas Jackson,nicolas-jackson,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436984,14,8,Chelsea,Away,1087359,,Renato Veiga,renato-veiga,D,True,,,,3.0,4.0,7.0,1.0,,1.0,,,,2.0,,,,5.0,1.0,,,0.000542,,,2.0,0.0,,,,,,,,11.0,,,,,,,,,,6.4,,,,,,,,,,3.0,4.0,7.0,0,1.0,9.0,,,,1.0
2024-25,12436441,15,8,Chelsea,Away,352668,109646.0,Tosin Adarabioyo,tosin-adarabioyo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436441,15,8,Chelsea,Away,769333,213198.0,Christopher Nkunku,christopher-nkunku,F,True,,,1.0,,2.0,2.0,2.0,1.0,,,,,,,,,2.0,1.0,,,1.321e-05,,,,0.0,,,,,,,,14.0,,,,,,,,1.0,,6.5,,,,,,,,1.0,,1.0,2.0,3.0,0,,4.0,,,,
2024-25,12436441,15,8,Chelsea,Away,794939,179268.0,Marc Cucurella,marc-cucurella,D,False,,,2.0,27.0,19.0,46.0,,,3.0,,,,1.0,,,,2.0,3.0,2.0,,0.0715366,0.0141,,,1.0,,,,,,3.0,,89.0,,,,,,,,8.0,,5.9,,,1.0,,1.0,,,3.0,,28.0,22.0,50.0,1,2.0,70.0,3.0,1.0,,2.0
2024-25,12436441,15,8,Chelsea,Away,827243,220362.0,Axel Disasi,axel-disasi,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436441,15,8,Chelsea,Away,851100,209243.0,Jadon Sancho,jadon-sancho,M,False,,,,32.0,15.0,47.0,1.0,,5.0,,,1.0,1.0,,,,3.0,3.0,,,0.221372,0.3948,1.2808,,0.0,1.0,,,,,2.0,,90.0,2.0,,,,,,,10.0,,7.9,,,,,4.0,1.0,,1.0,1.0,39.0,16.0,54.0,3,,66.0,1.0,,3.0,
2024-25,12436441,15,8,Chelsea,Away,851671,428399.0,João Félix,joao-felix,F,True,,,,,,,,,1.0,,,,1.0,,,,2.0,,,,,,,1.0,0.0,,,,,,,,8.0,,,,,,,,1.0,,6.3,,,,,,,,,,,,,0,,1.0,1.0,,,
2024-25,12436441,15,8,Chelsea,Away,861970,215413.0,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436441,15,8,Chelsea,Away,879349,247632.0,Pedro Neto,pedro-neto,M,False,,,1.0,17.0,7.0,24.0,1.0,,5.0,,,,1.0,,,,5.0,5.0,,,0.341278,0.0719,0.7597,1.0,0.0,,,,,1.0,3.0,,86.0,1.0,,,,,,,10.0,,7.2,,,,,2.0,2.0,,2.0,1.0,21.0,9.0,28.0,1,2.0,43.0,2.0,3.0,,2.0
2024-25,12436441,15,8,Chelsea,Away,904827,242880.0,Benoît Badiashile,benoit-badiashile,D,False,,,,19.0,30.0,49.0,1.0,2.0,5.0,,,,,,,,3.0,6.0,,1.0,0.00791915,,,2.0,0.0,,,,,1.0,,,90.0,,,,,,,,12.0,,6.2,,,,2.0,,,,2.0,,24.0,35.0,59.0,0,4.0,68.0,1.0,,,2.0
2024-25,12436441,15,8,Chelsea,Away,920546,215059.0,Robert Sánchez,robert-sanchez,G,False,,1.0,3.0,3.0,18.0,21.0,,,3.0,,,,,,1.0,,,,,1.0,0.00170407,,,,0.0,,-0.9737,,,,,,90.0,,,,,,,,20.0,,5.6,2.0,2.0,,,,,1.0,21.0,,17.0,23.0,40.0,0,,46.0,,,,
2024-25,12436441,15,8,Chelsea,Away,962053,508479.0,Filip Jørgensen,filip-jorgensen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436441,15,8,Chelsea,Away,966547,248857.0,Noni Madueke,noni-madueke,F,True,,,,,2.0,2.0,,,,,,,,,,,,1.0,,,9.053e-05,,,,0.0,,,,,,,,13.0,,,,,,,,1.0,,6.6,,,,,,,,,,1.0,2.0,3.0,0,1.0,5.0,,,,
2024-25,12436441,15,8,Chelsea,Away,974505,448047.0,Enzo Fernández,enzo-fernandez,M,False,,,5.0,28.0,21.0,49.0,1.0,,3.0,1.0,,1.0,1.0,,,1.0,5.0,5.0,,,0.35311,0.1257,0.1704,2.0,0.0,1.0,,,,2.0,1.0,,90.0,1.0,,,,,,,9.0,,8.1,,,1.0,1.0,1.0,5.0,,6.0,,35.0,21.0,51.0,3,2.0,75.0,1.0,2.0,1.0,1.0
2024-25,12436441,15,8,Chelsea,Away,982780,244851.0,Cole Palmer,cole-palmer,M,False,3.0,,2.0,22.0,14.0,33.0,,,2.0,,1.0,1.0,,,,1.0,2.0,8.0,,,0.665571,1.6847,1.8339,,0.0,2.0,,,,1.0,4.0,,89.0,3.0,,,,,,1.0,16.0,,9.3,,,,,5.0,6.0,,3.0,,31.0,17.0,42.0,4,,69.0,2.0,4.0,4.0,
2024-25,12436441,15,8,Chelsea,Away,987650,486672.0,Moisés Caicedo,moises-caicedo,M,False,1.0,,,22.0,23.0,44.0,,2.0,6.0,,,,,,,1.0,3.0,7.0,,,0.0232009,,,2.0,0.0,,,,,2.0,,,90.0,,,,,,,1.0,6.0,,7.1,,,,1.0,1.0,1.0,,2.0,,25.0,25.0,49.0,0,2.0,63.0,,2.0,1.0,2.0
2024-25,12436441,15,8,Chelsea,Away,996911,460028.0,Levi Colwill,levi-colwill,D,False,,,2.0,12.0,49.0,61.0,1.0,1.0,3.0,,,,,,,1.0,2.0,2.0,,,0.00567001,0.189,,,0.0,,,,,1.0,,,90.0,,3.0,,,,,,2.0,,6.9,,,1.0,2.0,,,,2.0,,13.0,49.0,62.0,1,,71.0,,1.0,,
2024-25,12436441,15,8,Chelsea,Away,996958,482609.0,Malo Gusto,gusto-malo,D,True,,,2.0,17.0,14.0,31.0,,,2.0,,,,,,,,1.0,2.0,,,0.0143506,0.0267,0.145,1.0,0.0,,,,,1.0,,,45.0,1.0,,,,,,,3.0,,6.8,,,,,,,,4.0,,20.0,14.0,34.0,1,1.0,41.0,,1.0,,
2024-25,12436441,15,8,Chelsea,Away,1069488,514356.0,Roméo Lavia,romeo-lavia,M,False,,,1.0,12.0,17.0,29.0,1.0,1.0,3.0,,,,,,,,3.0,6.0,,,0.0091994,,,1.0,0.0,,,,,3.0,1.0,,45.0,,,,,,,,1.0,,7.0,,,,,2.0,,,1.0,,12.0,17.0,29.0,0,3.0,40.0,,1.0,1.0,3.0
2024-25,12436441,15,8,Chelsea,Away,1085381,517052.0,Nicolas Jackson,nicolas-jackson,F,False,,,,6.0,2.0,8.0,,1.0,5.0,,,2.0,1.0,,,4.0,10.0,3.0,,,0.0249345,0.3206,,,0.0,,,,,,,,76.0,,,,,,,,15.0,,6.2,,,1.0,1.0,5.0,1.0,,,,9.0,3.0,11.0,3,1.0,32.0,2.0,1.0,,1.0
2024-25,12436441,15,8,Chelsea,Away,1087359,,Renato Veiga,renato-veiga,D,True,,,,,,,,,,,,,2.0,,,,3.0,,,,,,,1.0,0.0,,,,,,,,8.0,,,,,,,,2.0,,6.0,,,,,,,,2.0,,2.0,,2.0,0,,2.0,,,,
2024-25,12436461,16,8,Chelsea,Home,352668,109646.0,Tosin Adarabioyo,tosin-adarabioyo,D,False,,,6.0,24.0,30.0,54.0,,7.0,3.0,,1.0,1.0,1.0,,,,1.0,9.0,,,0.0113704,0.1267,,,0.0,,,,,1.0,,,90.0,,,,,,,,7.0,,7.2,,,1.0,6.0,,,,9.0,1.0,27.0,34.0,61.0,2,2.0,74.0,,,,1.0
2024-25,12436461,16,8,Chelsea,Home,769333,213198.0,Christopher Nkunku,christopher-nkunku,F,True,,,,,,,2.0,,,,,,,,,,3.0,,,,,,,,0.0,,,,,,,,15.0,,,,,,,,1.0,,6.3,,,,1.0,1.0,,,,,,,,0,,3.0,,,,
2024-25,12436461,16,8,Chelsea,Home,794939,179268.0,Marc Cucurella,marc-cucurella,D,False,,,,20.0,13.0,33.0,4.0,3.0,5.0,,,,,,,,7.0,7.0,,,0.0176587,0.1151,0.3461,3.0,0.0,1.0,,,,1.0,1.0,,90.0,1.0,,,,,,,9.0,,7.6,,,,2.0,,3.0,,1.0,,25.0,14.0,36.0,1,2.0,63.0,1.0,2.0,,2.0
2024-25,12436461,16,8,Chelsea,Home,827243,220362.0,Axel Disasi,axel-disasi,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436461,16,8,Chelsea,Home,851100,209243.0,Jadon Sancho,jadon-sancho,M,False,,,1.0,35.0,13.0,48.0,,,7.0,1.0,,,,,,1.0,4.0,3.0,,,0.563016,0.0254,,,0.0,,,,,,4.0,,90.0,,,,,,,,14.0,,7.4,,,1.0,,5.0,1.0,,1.0,,40.0,16.0,55.0,1,,69.0,2.0,1.0,2.0,
2024-25,12436461,16,8,Chelsea,Home,861970,215413.0,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
