season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,penaltyMiss,totalShots
2009-10,1062467,1,8,Chelsea,Home,2,3785.0,Ashley Cole,ashley-cole,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062467,1,8,Chelsea,Home,318,4113.0,Michael Ballack,michael-ballack,M,True,0.0,0.0,44.0,0.0,,0.0
2009-10,1062467,1,8,Chelsea,Home,824,17694.0,Ross Turnbull,ross-turnbull,G,True,,,,,,
2009-10,1062467,1,8,Chelsea,Home,1185,11334.0,Petr Čech,petr-cech,G,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062467,1,8,Chelsea,Home,1196,10917.0,Ricardo Carvalho,ricardo-carvalho,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062467,1,8,Chelsea,Home,1205,1718.0,John Terry,john-terry,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062467,1,8,Chelsea,Home,1216,2051.0,Frank Lampard,frank-lampard,M,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062467,1,8,Chelsea,Home,1222,12303.0,Didier Drogba,didier-drogba,F,False,0.0,2.0,90.0,0.0,,0.0
2009-10,1062467,1,8,Chelsea,Home,3300,8442.0,Michael Essien,michael-essien,M,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062467,1,8,Chelsea,Home,3304,10425.0,Florent Malouda,florent-malouda,F,False,0.0,0.0,68.0,0.0,,0.0
2009-10,1062467,1,8,Chelsea,Home,4384,10920.0,Deco,deco,M,True,1.0,0.0,22.0,0.0,,0.0
2009-10,1062467,1,8,Chelsea,Home,5516,3897.0,Nicolas Anelka,nicolas-anelka,F,False,0.0,0.0,78.0,0.0,,0.0
2009-10,1062467,1,8,Chelsea,Home,6255,11278.0,José Bosingwa,jose-bosingwa,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062467,1,8,Chelsea,Home,7311,28495.0,John Obi Mikel,john-obi-mikel,M,False,0.0,0.0,46.0,0.0,,0.0
2009-10,1062467,1,8,Chelsea,Home,10086,37352.0,Salomon Kalou,salomon-kalou,M,True,0.0,0.0,12.0,0.0,,0.0
2009-10,1062467,1,8,Chelsea,Home,20963,40755.0,Daniel Sturridge,daniel-sturridge,F,True,,,,,,
2009-10,1062467,1,8,Chelsea,Home,24808,42428.0,Sam Hutchinson,sam-hutchinson,M,True,,,,,,
2009-10,1062467,1,8,Chelsea,Home,25233,41135.0,Branislav Ivanović,branislav-ivanovic,D,True,,,,,,
2009-10,1062479,2,8,Chelsea,Away,2,3785.0,Ashley Cole,ashley-cole,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062479,2,8,Chelsea,Away,318,4113.0,Michael Ballack,michael-ballack,M,False,0.0,1.0,90.0,0.0,,0.0
2009-10,1062479,2,8,Chelsea,Away,1185,11334.0,Petr Čech,petr-cech,G,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062479,2,8,Chelsea,Away,1196,10917.0,Ricardo Carvalho,ricardo-carvalho,D,True,,,,,,
2009-10,1062479,2,8,Chelsea,Away,1205,1718.0,John Terry,john-terry,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062479,2,8,Chelsea,Away,1216,2051.0,Frank Lampard,frank-lampard,M,False,0.0,1.0,90.0,0.0,,0.0
2009-10,1062479,2,8,Chelsea,Away,1222,12303.0,Didier Drogba,didier-drogba,F,False,0.0,0.0,84.0,0.0,,0.0
2009-10,1062479,2,8,Chelsea,Away,3300,8442.0,Michael Essien,michael-essien,M,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062479,2,8,Chelsea,Away,3304,10425.0,Florent Malouda,florent-malouda,F,True,0.0,0.0,14.0,0.0,,0.0
2009-10,1062479,2,8,Chelsea,Away,4384,10920.0,Deco,deco,M,False,0.0,1.0,86.0,0.0,,0.0
2009-10,1062479,2,8,Chelsea,Away,5516,3897.0,Nicolas Anelka,nicolas-anelka,F,True,,,,,,
2009-10,1062479,2,8,Chelsea,Away,6255,11278.0,José Bosingwa,jose-bosingwa,D,False,1.0,0.0,90.0,0.0,,0.0
2009-10,1062479,2,8,Chelsea,Away,6413,37634.0,Henrique Hilário,henrique-hilario,G,True,,,,,,
2009-10,1062479,2,8,Chelsea,Away,7311,28495.0,John Obi Mikel,john-obi-mikel,M,True,,,,,,
2009-10,1062479,2,8,Chelsea,Away,10086,37352.0,Salomon Kalou,salomon-kalou,M,False,0.0,0.0,76.0,0.0,,0.0
2009-10,1062479,2,8,Chelsea,Away,15761,,Andriy Shevchenko,andriy-shevchenko,F,True,0.0,0.0,4.0,0.0,,0.0
2009-10,1062479,2,8,Chelsea,Away,20963,40755.0,Daniel Sturridge,daniel-sturridge,F,True,0.0,0.0,6.0,0.0,,0.0
2009-10,1062479,2,8,Chelsea,Away,25233,41135.0,Branislav Ivanović,branislav-ivanovic,D,False,1.0,0.0,90.0,0.0,,0.0
2009-10,1062487,3,8,Chelsea,Away,2,3785.0,Ashley Cole,ashley-cole,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062487,3,8,Chelsea,Away,318,4113.0,Michael Ballack,michael-ballack,M,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062487,3,8,Chelsea,Away,824,17694.0,Ross Turnbull,ross-turnbull,G,True,,,,,,
2009-10,1062487,3,8,Chelsea,Away,1185,11334.0,Petr Čech,petr-cech,G,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062487,3,8,Chelsea,Away,1196,10917.0,Ricardo Carvalho,ricardo-carvalho,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062487,3,8,Chelsea,Away,1205,1718.0,John Terry,john-terry,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062487,3,8,Chelsea,Away,1216,2051.0,Frank Lampard,frank-lampard,M,False,0.0,0.0,81.0,0.0,,0.0
2009-10,1062487,3,8,Chelsea,Away,1222,12303.0,Didier Drogba,didier-drogba,F,False,1.0,1.0,90.0,0.0,,0.0
2009-10,1062487,3,8,Chelsea,Away,3300,8442.0,Michael Essien,michael-essien,M,True,,,,,,
2009-10,1062487,3,8,Chelsea,Away,3304,10425.0,Florent Malouda,florent-malouda,F,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062487,3,8,Chelsea,Away,4384,10920.0,Deco,deco,M,True,0.0,0.0,9.0,0.0,,0.0
2009-10,1062487,3,8,Chelsea,Away,5516,3897.0,Nicolas Anelka,nicolas-anelka,F,False,1.0,1.0,90.0,0.0,,0.0
2009-10,1062487,3,8,Chelsea,Away,6255,11278.0,José Bosingwa,jose-bosingwa,D,False,0.0,0.0,86.0,0.0,,0.0
2009-10,1062487,3,8,Chelsea,Away,7311,28495.0,John Obi Mikel,john-obi-mikel,M,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062487,3,8,Chelsea,Away,10086,37352.0,Salomon Kalou,salomon-kalou,M,True,,,,,,
2009-10,1062487,3,8,Chelsea,Away,20963,40755.0,Daniel Sturridge,daniel-sturridge,F,True,,,,,,
2009-10,1062487,3,8,Chelsea,Away,24808,42428.0,Sam Hutchinson,sam-hutchinson,M,True,0.0,0.0,4.0,0.0,,0.0
2009-10,1062487,3,8,Chelsea,Away,25233,41135.0,Branislav Ivanović,branislav-ivanovic,D,True,,,,,,
2009-10,1062497,4,8,Chelsea,Home,2,3785.0,Ashley Cole,ashley-cole,D,False,0.0,1.0,90.0,0.0,,0.0
2009-10,1062497,4,8,Chelsea,Home,318,4113.0,Michael Ballack,michael-ballack,M,False,0.0,1.0,83.0,0.0,,0.0
2009-10,1062497,4,8,Chelsea,Home,1185,11334.0,Petr Čech,petr-cech,G,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062497,4,8,Chelsea,Home,1196,10917.0,Ricardo Carvalho,ricardo-carvalho,D,False,0.0,0.0,90.0,0.0,,0.0
