season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352628,6,94,Brentford,Home,171919,118342,Mark Flekken,mark-flekken,G,False,,,1.0,,46.0,46.0,,1.0,8.0,,,,,,,,,1.0,,,0.00012435,0.0,0.0,,,,-1.4709,,,,,,90.0,,,,,,8.0,1.0,6.5,1.0,3.0,,,1.0,,,,9.0,,6.0,48.0,54.0,0,,65.0,,,,
2023-24,11352628,6,94,Brentford,Home,227212,140200,Thomas Strakosha,thomas-strakosha,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352628,6,94,Brentford,Home,860205,235448,Ellery Balcombe,ellery-balcombe,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352643,7,94,Brentford,Away,171919,118342,Mark Flekken,mark-flekken,G,False,,,3.0,3.0,28.0,31.0,,,5.0,,,,,,,,,,,,0.00086657,0.0,0.0,,,,-0.9154,,,,,,90.0,,,,,,2.0,,6.4,,,,,,,,,5.0,,5.0,28.0,33.0,0,,37.0,,,,
2023-24,11352643,7,94,Brentford,Away,227212,140200,Thomas Strakosha,thomas-strakosha,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352654,8,94,Brentford,Away,227212,140200,Thomas Strakosha,thomas-strakosha,G,False,,,10.0,2.0,28.0,30.0,,1.0,6.0,,,,,,,,,1.0,,,0.00846449,0.0,0.0,,,,-0.4277,1.0,,,,,90.0,,,,,,16.0,1.0,7.9,3.0,6.0,,,1.0,,,,26.0,,14.0,32.0,46.0,0,,58.0,,1.0,,
2023-24,11352654,8,94,Brentford,Away,860205,235448,Ellery Balcombe,ellery-balcombe,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352660,9,94,Brentford,Home,171919,118342,Mark Flekken,mark-flekken,G,False,,,7.0,1.0,27.0,28.0,,,5.0,,,,,,,,,1.0,,,0.0016564,,,,,,0.3528,,,,,,90.0,,,,,,9.0,,7.0,,1.0,,,,1.0,,,16.0,,8.0,29.0,37.0,0,,41.0,,,1.0,
2023-24,11352660,9,94,Brentford,Home,227212,140200,Thomas Strakosha,thomas-strakosha,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352672,10,94,Brentford,Away,171919,118342,Mark Flekken,mark-flekken,G,False,,,7.0,7.0,21.0,28.0,,,8.0,,,,,,,,,,,,0.0602024,,,,,,0.7577,,,,,,90.0,,,,,,15.0,,7.1,1.0,2.0,,,,,,,21.0,,19.0,24.0,43.0,0,,50.0,,,,
2023-24,11352672,10,94,Brentford,Away,227212,140200,Thomas Strakosha,thomas-strakosha,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352304,11,94,Brentford,Home,171919,118342,Mark Flekken,mark-flekken,G,False,,,4.0,1.0,16.0,17.0,,,1.0,,,,,,,,,1.0,,,0.00311921,,,,,,-0.7909,,,,,,45.0,,,,,,4.0,,6.1,,,,,,,,,8.0,,4.0,17.0,21.0,0,,23.0,,1.0,,
2023-24,11352304,11,94,Brentford,Home,227212,140200,Thomas Strakosha,thomas-strakosha,G,True,,,6.0,3.0,14.0,17.0,,,5.0,,,,,,,,,,,,0.00056013,,,,,,,1.0,,,,,45.0,,,,,,3.0,,6.9,,,,,,,,,9.0,,5.0,15.0,20.0,0,,23.0,,,,
2023-24,11352339,12,94,Brentford,Away,171919,118342,Mark Flekken,mark-flekken,G,False,,,9.0,4.0,27.0,31.0,,,17.0,,,,,,,,,,,,0.00359377,,,,,,-0.4253,3.0,,,,,90.0,,,,,,15.0,1.0,8.0,2.0,8.0,,,1.0,,,,24.0,,18.0,28.0,46.0,0,,63.0,,,,
2023-24,11352339,12,94,Brentford,Away,227212,140200,Thomas Strakosha,thomas-strakosha,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352356,13,94,Brentford,Home,171919,118342,Mark Flekken,mark-flekken,G,False,,,11.0,9.0,9.0,18.0,,1.0,4.0,,,,,,,,,1.0,,,0.00244181,,,,,,0.3222,2.0,,,,,90.0,,,,,,26.0,1.0,7.0,3.0,3.0,,,1.0,,,,37.0,,34.0,10.0,44.0,0,,51.0,,,,
2023-24,11352356,13,94,Brentford,Home,227212,140200,Thomas Strakosha,thomas-strakosha,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352393,14,94,Brentford,Home,171919,118342,Mark Flekken,mark-flekken,G,False,,,2.0,1.0,20.0,21.0,,,,,,,,,,,,1.0,,,0.00021864,,,,,,-0.8509,,,,,,90.0,,,,,,6.0,,6.1,,,,,,1.0,,,8.0,,6.0,21.0,27.0,0,,28.0,,,1.0,
2023-24,11352393,14,94,Brentford,Home,227212,140200,Thomas Strakosha,thomas-strakosha,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352393,14,94,Brentford,Home,1167601,563883,Vincent Angelini,vincent-angelini,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352421,15,94,Brentford,Away,171919,118342,Mark Flekken,mark-flekken,G,False,,,7.0,6.0,26.0,32.0,,,8.0,,,,,,,,,,,,0.00139575,,,,,,0.2174,1.0,,,,,90.0,,,,,,19.0,,7.1,3.0,5.0,,,1.0,,,,26.0,,21.0,30.0,51.0,0,,59.0,,,,
2023-24,11352421,15,94,Brentford,Away,227212,140200,Thomas Strakosha,thomas-strakosha,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352471,16,94,Brentford,Away,171919,118342,Mark Flekken,mark-flekken,G,False,,2.0,4.0,3.0,33.0,36.0,,1.0,6.0,,,,,,,,,1.0,,,0.00049323,,,,,,-0.0695,2.0,,,,,90.0,,,,,,9.0,,7.0,1.0,3.0,,,,,,2.0,13.0,,10.0,35.0,45.0,0,,55.0,,,,
2023-24,11352471,16,94,Brentford,Away,227212,140200,Thomas Strakosha,thomas-strakosha,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352487,17,94,Brentford,Home,171919,118342,Mark Flekken,mark-flekken,G,False,,,7.0,6.0,13.0,19.0,,,7.0,,,,,,,,,,,,0.00492965,,,,,,-0.7949,,,,,,90.0,,,,,,6.0,,6.8,1.0,3.0,,,1.0,,,,13.0,,11.0,14.0,25.0,0,,31.0,,,,
2023-24,11352487,17,94,Brentford,Home,227212,140200,Thomas Strakosha,thomas-strakosha,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11971437,18,94,Brentford,Away,171919,118342,Mark Flekken,mark-flekken,G,False,,1.0,15.0,11.0,10.0,21.0,,1.0,12.0,,,,,,,,1.0,1.0,,,0.00520411,,,1.0,,,1.818,2.0,,,,,90.0,,,,,,19.0,3.0,9.3,6.0,9.0,,,3.0,,,1.0,33.0,,27.0,12.0,39.0,0,,61.0,,,,
2023-24,11971437,18,94,Brentford,Away,227212,140200,Thomas Strakosha,thomas-strakosha,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352547,19,94,Brentford,Home,171919,118342,Mark Flekken,mark-flekken,G,False,,1.0,7.0,1.0,34.0,35.0,,,10.0,,,,1.0,,,,1.0,,,,0.00033659,,,,,,-1.8724,,,,,,90.0,,,,,,8.0,,6.2,1.0,1.0,,,,,,2.0,14.0,,5.0,37.0,42.0,0,,49.0,,,,
2023-24,11352547,19,94,Brentford,Home,227212,140200,Thomas Strakosha,thomas-strakosha,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352547,19,94,Brentford,Home,1167601,563883,Vincent Angelini,vincent-angelini,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352576,20,94,Brentford,Away,171919,118342,Mark Flekken,mark-flekken,G,False,,,5.0,1.0,27.0,28.0,,,13.0,,,,,,,,,,,,0.00013032,,,,,,-1.0345,1.0,,,,,90.0,,,,,,8.0,1.0,6.7,2.0,3.0,,,2.0,,,,13.0,,8.0,28.0,36.0,0,,54.0,,,,
2023-24,11352576,20,94,Brentford,Away,227212,140200,Thomas Strakosha,thomas-strakosha,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352313,21,94,Brentford,Home,171919,118342,Mark Flekken,mark-flekken,G,False,,,11.0,7.0,31.0,38.0,,,6.0,,,,,,,,,,,,0.0033287,,,,,,-1.0957,1.0,,,,,90.0,,,,,,11.0,1.0,6.5,,1.0,,,1.0,,,,20.0,,15.0,33.0,48.0,0,,54.0,,,,
2023-24,11352313,21,94,Brentford,Home,227212,140200,Thomas Strakosha,thomas-strakosha,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352351,22,94,Brentford,Away,171919,118342,Mark Flekken,mark-flekken,G,False,,1.0,10.0,7.0,10.0,17.0,,,7.0,,,,,,1.0,,,,,,0.00116079,,,,,,-0.0032999999999999,2.0,,,,,90.0,,,,,,17.0,1.0,6.5,1.0,2.0,,,1.0,,,1.0,27.0,,23.0,11.0,34.0,0,,40.0,,,,
2023-24,11352351,22,94,Brentford,Away,227212,140200,Thomas Strakosha,thomas-strakosha,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352380,23,94,Brentford,Home,171919,118342,Mark Flekken,mark-flekken,G,False,,1.0,9.0,5.0,12.0,17.0,,,8.0,1.0,,,,,,,,,,,0.00554949,,,,1.0,,1.3347,,,,1.0,,90.0,,,,,,15.0,1.0,9.6,4.0,12.0,,,1.0,,,1.0,24.0,,18.0,14.0,32.0,0,,49.0,,,,
2023-24,11352380,23,94,Brentford,Home,227212,140200,Thomas Strakosha,thomas-strakosha,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352446,24,94,Brentford,Away,171919,118342,Mark Flekken,mark-flekken,G,False,,,9.0,5.0,15.0,20.0,,,11.0,,,,,,,,,,,,0.001979,,,,,,1.3561,2.0,,,,,90.0,,,,,,23.0,2.0,8.0,4.0,5.0,,,2.0,,,,30.0,,26.0,16.0,42.0,0,,53.0,,,,
2023-24,11352446,24,94,Brentford,Away,227212,140200,Thomas Strakosha,thomas-strakosha,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352450,25,94,Brentford,Home,171919,118342,Mark Flekken,mark-flekken,G,False,,1.0,8.0,4.0,18.0,22.0,,,7.0,,,,,,,,,,,,0.00123083,,,,,,-0.3987,1.0,,,,,90.0,,,,,,12.0,,6.9,3.0,4.0,,,,,,1.0,20.0,,13.0,21.0,34.0,0,,43.0,,,,
2023-24,11352450,25,94,Brentford,Home,227212,140200,Thomas Strakosha,thomas-strakosha,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352521,26,94,Brentford,Away,171919,118342,Mark Flekken,mark-flekken,G,False,,,7.0,5.0,24.0,29.0,,,5.0,,,,,,,,,,,,0.00078159,,,,,,-1.5668,1.0,,,,,90.0,,,,,,11.0,,5.9,,2.0,,,,,,,18.0,,16.0,24.0,40.0,0,,48.0,,,,
2023-24,11352521,26,94,Brentford,Away,227212,140200,Thomas Strakosha,thomas-strakosha,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352530,27,94,Brentford,Home,171919,118342,Mark Flekken,mark-flekken,G,False,,,14.0,11.0,11.0,22.0,,,6.0,,,,1.0,,,,1.0,1.0,,,0.00554838,,,,,,-0.7911,1.0,,,,,90.0,,,,,,13.0,,6.9,1.0,3.0,,,2.0,1.0,,,27.0,,22.0,13.0,35.0,0,,45.0,,,1.0,
2023-24,11352530,27,94,Brentford,Home,227212,140200,Thomas Strakosha,thomas-strakosha,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352572,28,94,Brentford,Away,171919,118342,Mark Flekken,mark-flekken,G,False,,,16.0,13.0,7.0,20.0,,1.0,9.0,,,,,,,,,1.0,,,0.00458841,,,,,,0.19,1.0,,,,,90.0,,,,,,23.0,2.0,7.2,2.0,4.0,,,4.0,,,,38.0,,33.0,10.0,43.0,0,,54.0,,,,
2023-24,11352572,28,94,Brentford,Away,227212,140200,Thomas Strakosha,thomas-strakosha,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352599,29,94,Brentford,Away,171919,118342,Mark Flekken,mark-flekken,G,False,,2.0,24.0,20.0,15.0,35.0,,,14.0,,,,,,,,,1.0,,,0.0128025,,,,,,0.1407,,,,,1.0,90.0,,,,1.0,,24.0,,7.7,3.0,4.0,,,1.0,,,2.0,48.0,,41.0,18.0,59.0,0,1.0,66.0,,,,1.0
2023-24,11352599,29,94,Brentford,Away,227212,140200,Thomas Strakosha,thomas-strakosha,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352614,30,94,Brentford,Home,171919,118342,Mark Flekken,mark-flekken,G,False,,1.0,14.0,8.0,17.0,25.0,,,5.0,1.0,,,,,,,,,,,0.0294955,,,,,,0.7992,,,,1.0,,90.0,,,,,,10.0,,7.7,1.0,4.0,,,,,,1.0,24.0,,14.0,21.0,35.0,0,,41.0,,,,
2023-24,11352614,30,94,Brentford,Home,227212,140200,Thomas Strakosha,thomas-strakosha,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352325,31,94,Brentford,Home,171919,118342,Mark Flekken,mark-flekken,G,False,,1.0,11.0,6.0,12.0,18.0,,2.0,10.0,,,,,,,,,2.0,,,0.0139506,,,,,,0.8404,1.0,,,1.0,,90.0,,,,,,20.0,,8.4,3.0,6.0,,,1.0,,,1.0,30.0,,24.0,14.0,38.0,0,,50.0,,,,
2023-24,11352325,31,94,Brentford,Home,227212,140200,Thomas Strakosha,thomas-strakosha,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352355,32,94,Brentford,Away,171919,118342,Mark Flekken,mark-flekken,G,False,,,6.0,4.0,16.0,20.0,1.0,,12.0,,,,,,,,1.0,2.0,1.0,,0.00056083,,,,,,-1.5991,4.0,,,,,90.0,,,,,,12.0,2.0,5.9,,,,,3.0,,,,18.0,,15.0,17.0,32.0,0,,43.0,,2.0,,
2023-24,11352355,32,94,Brentford,Away,227212,140200,Thomas Strakosha,thomas-strakosha,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352394,33,94,Brentford,Home,171919,118342,Mark Flekken,mark-flekken,G,False,,,6.0,2.0,22.0,24.0,,1.0,7.0,,,,,,,,,1.0,,,0.00071415,,,,,,0.6985,2.0,,,,,90.0,,,,,,4.0,1.0,7.5,2.0,2.0,,,2.0,,,,10.0,,5.0,23.0,28.0,0,,37.0,,,,
2023-24,11352394,33,94,Brentford,Home,227212,140200,Thomas Strakosha,thomas-strakosha,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352434,34,94,Brentford,Away,171919,118342,Mark Flekken,mark-flekken,G,False,,,8.0,6.0,13.0,19.0,,,6.0,,,,1.0,,,,1.0,,,,0.00081977,,,,,,-0.0774,2.0,,,,,90.0,,,,,,9.0,,6.9,2.0,2.0,,,1.0,,,,17.0,,15.0,13.0,28.0,0,,37.0,,,,
2023-24,11352434,34,94,Brentford,Away,227212,140200,Thomas Strakosha,thomas-strakosha,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352457,35,94,Brentford,Away,171919,118342,Mark Flekken,mark-flekken,G,False,,3.0,,,32.0,32.0,,1.0,14.0,,,,,,,,,1.0,,,7.32e-05,,,,,,-0.5273,1.0,,,,,90.0,,,,,,8.0,1.0,6.8,,,,,3.0,,,3.0,8.0,,8.0,32.0,40.0,0,,51.0,,,,
2023-24,11352457,35,94,Brentford,Away,1005959,507433,Hákon Rafn Valdimarsson,hakon-rafn-valdimarsson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352485,36,94,Brentford,Home,171919,118342,Mark Flekken,mark-flekken,G,False,,,11.0,4.0,34.0,38.0,,,10.0,,,,,,,,,,,,0.00124777,,,,,,0.24,4.0,,,,,90.0,,,,,,5.0,,8.0,3.0,3.0,,,,,,,16.0,,8.0,35.0,43.0,0,,58.0,,,,
2023-24,11352485,36,94,Brentford,Home,1005959,507433,Hákon Rafn Valdimarsson,hakon-rafn-valdimarsson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352519,37,94,Brentford,Away,171919,118342,Mark Flekken,mark-flekken,G,False,,1.0,12.0,9.0,21.0,30.0,,,14.0,,,,,,,,,,,,0.00256052,,,,,,-0.3749,3.0,,,1.0,,90.0,,,,,,13.0,,7.1,1.0,3.0,,,,,,1.0,25.0,,19.0,24.0,43.0,0,,55.0,,,,
2023-24,11352519,37,94,Brentford,Away,227212,140200,Thomas Strakosha,thomas-strakosha,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352519,37,94,Brentford,Away,1005959,507433,Hákon Rafn Valdimarsson,hakon-rafn-valdimarsson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352549,38,94,Brentford,Home,171919,118342,Mark Flekken,mark-flekken,G,False,,,6.0,3.0,25.0,28.0,,,7.0,,,,,,,,,,,,0.0005273,,,,0.0,,-0.2692,,,,,,90.0,,,,,,8.0,,6.3,1.0,3.0,,,,,,,14.0,,8.0,28.0,36.0,0,,43.0,,,,
2023-24,11352549,38,94,Brentford,Home,1005959,507433,Hákon Rafn Valdimarsson,hakon-rafn-valdimarsson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
