season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025028,1,94,Brentford,Away,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,False,,1.0,6.0,5.0,12.0,17.0,,,,14.0,,,,1.0,,,1.0,,,,0.00285763,,,,0.0,,-0.5683,,,,,,0.03,1.22,0.1,0.01,4.05,90.0,,,,,,,,,13.0,,3.0,6.1,,2.0,,,,4.0,,,1.0,18.0,,15.0,15.0,30.0,,,0,,48.0,,,,
2025-26,14025028,1,94,Brentford,Away,1005959,507433,Hákon Rafn Valdimarsson,hakon-rafn-valdimarsson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025068,2,94,Brentford,Home,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,False,,,14.0,12.0,3.0,15.0,,,1.0,7.0,,,,,,,,,,,0.00835364,,,,0.0,,0.1324,1.0,,,,,,,,,,90.0,,,,,,,,,11.0,0.0,1.0,7.3,,2.0,,,4.2368686550329,1.0,,,,25.0,,23.0,3.0,26.0,-0.41645292859504,,0,,32.0,,,,
2025-26,14025068,2,94,Brentford,Home,1005959,507433,Hákon Rafn Valdimarsson,hakon-rafn-valdimarsson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025112,3,94,Brentford,Away,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,False,,,8.0,4.0,22.0,26.0,1.0,,,4.0,,,,,,,1.0,,,,0.00103707,,,,0.0,,-0.9157,,,,,,,,,,,90.0,,,,,1.0,,,,16.0,,,6.3,1.0,1.0,,,,,,,,23.0,,19.0,22.0,41.0,,,0,,46.0,,,,
2025-26,14025112,3,94,Brentford,Away,1005959,507433,Hákon Rafn Valdimarsson,hakon-rafn-valdimarsson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025127,4,94,Brentford,Home,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,False,,1.0,8.0,7.0,10.0,17.0,,,,10.0,,,,,,,,1.0,,,0.00188424,,,,0.0,,0.2305,,,,,,,,,,,90.0,,,,,,,,,10.0,,1.0,8.3,3.0,4.0,,,,1.0,,,1.0,17.0,,15.0,11.0,26.0,,,0,1.0,40.0,,,,
2025-26,14025127,4,94,Brentford,Home,1005959,507433,Hákon Rafn Valdimarsson,hakon-rafn-valdimarsson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025163,5,94,Brentford,Away,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,False,,,4.0,2.0,28.0,30.0,,,,7.0,,,,,,,,,,,0.0006246,,,,0.0,,-2.1541,,,,,,,,,,,90.0,,,,,,,,,11.0,,1.0,5.7,1.0,2.0,,,,1.0,,,,15.0,,11.0,30.0,41.0,,,0,,47.0,,,,
2025-26,14025163,5,94,Brentford,Away,1005959,507433,Hákon Rafn Valdimarsson,hakon-rafn-valdimarsson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
