playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,fiftyFifty,totalRedCards,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulFiftyFifty,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,oboxBlocked,substituteOn,aerialDuels,cleanSheets,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,penaltiesConceded,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,throwInsToOppositionPlayer,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,tacklesLost,lastPlayerTackle,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,handballsConceded,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,successfulLayoffs,goals,offsides,awayGoals,homeGoals,leftFootGoals,shotsOnTargetOutsideBox,oboxTarget,ownGoalScored,throughBalls,cornersTakenInclShortCorners,rightFootGoals,expectedGoalsFreekick,freekickTotal,attemptsFromSetPieces,unsuccessfulCornersIntoBox,unsuccessfulLayoffs,hitWoodwork,successfulCornersIntoBox,secondGoalAssists,headedGoals,clearancesOffTheLine,goalKicks,gkSuccessfulDistribution,gkUnsuccessfulDistribution,catches,savesMadeFromOutsideBox,penaltiesFaced,punches,savesMade,goalkeeperSmother,savesMadeParried,savesMadeFromInsideBox,savesMadeCaught,drops
477580,Illia Zabarnyi,Defender,Bournemouth,91,Ukraine,2022-23,10.0,,0.0144,9.0,0.0,,,,,4.0,,7.0,5.0,,5.0,3.0,15.0,,199.0,,2.0,4.0,,,,297.0,,3.0,8.0,2.0,,5.0,7.0,175.0,,,,6.0335,,2.0,14.0,5.0,,7.0,43.0,2.0,0.0,18.0,5.0,54.0,18.0,5.0,2.0,,,31.0,3.0,,2.0,,14.0,1.0,0.0,197.0,,,21.0,2.0,1.0,2.0,87.0,1.0,3.0,9.0,15.0,241.0,,,,3.0,153.0,,,,0.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154131,Jack Stacey,Defender,Bournemouth,91,England,2022-23,19.0,1.0,0.0265,8.0,0.0,,,,,5.0,1.0,28.0,10.0,,5.0,3.0,38.0,9.0,96.0,,7.0,8.0,,1.0,,293.0,,3.0,13.0,1.0,,9.0,8.0,56.0,3.0,8.0,1.0,8.3456,,,12.0,10.0,,16.0,8.0,,0.0,32.0,2.0,45.0,15.0,10.0,1.0,,5.0,28.0,9.0,9.0,9.0,,24.0,5.0,0.0,96.0,1.0,2.0,68.0,4.0,3.0,1.0,15.0,4.0,5.0,2.0,28.0,182.0,15.0,1.0,,9.0,31.0,4.0,,0.0892,2.0,10.0,15.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88900,Jack Stephens,Defender,Bournemouth,91,England,2022-23,34.0,2.0,0.2284,23.0,0.0,,1.0,,0.6736,17.0,2.0,53.0,17.0,,12.0,13.0,100.0,,566.0,,4.0,36.0,4.0,2.0,1.0,1218.0,1.0,19.0,39.0,,,13.0,22.0,431.0,9.0,2.0,,19.898,3.0,4.0,55.0,24.0,,15.0,83.0,2.0,0.0,73.0,7.0,232.0,66.0,17.0,4.0,1.0,,163.0,24.0,,2.0,,37.0,17.0,0.0,561.0,1.0,,109.0,13.0,3.0,17.0,211.0,9.0,17.0,35.0,40.0,714.0,1.0,,,23.0,305.0,2.0,,0.3854,3.0,47.0,46.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
444180,Jaidon Anthony,Forward,Bournemouth,91,England,2022-23,95.0,7.0,1.0838,23.0,0.0,4.0,13.0,3.0,2.2962,30.0,18.0,83.0,30.0,1.0,7.0,11.0,101.0,22.0,461.0,4.0,19.0,22.0,,9.0,4.0,1246.0,4.0,12.0,67.0,3.0,,45.0,57.0,344.0,39.0,3.0,2.0,24.177,11.0,3.0,15.0,29.0,,83.0,120.0,12.0,1.0,162.0,27.0,151.0,80.0,30.0,13.0,,30.0,231.0,26.0,34.0,57.0,,140.0,10.0,0.0,451.0,5.0,6.0,224.0,17.0,15.0,3.0,70.0,9.0,10.0,16.0,120.0,774.0,18.0,7.0,4.0,11.0,138.0,4.0,,2.2426,2.0,18.0,41.0,5.0,3.0,5.0,1.0,2.0,,6.0,6.0,,2.0,14.0,2.0,0.1492,2.0,2.0,10.0,,,2.0,,1.0,,,,,,,,,,,,,,
128309,Jamal Lowe,Forward,Bournemouth,91,Jamaica,2022-23,,,0.009,,0.0,,,,,,,1.0,2.0,,,,2.0,,4.0,,2.0,,,,,11.0,,,,,,1.0,,2.0,,,,0.8454,,,,,,,2.0,,0.0,,,,,2.0,,,,1.0,,,,,,,0.0,4.0,,,2.0,,,,2.0,,,,,4.0,,,,,1.0,,,,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463981,James Hill,Defender,Bournemouth,91,England,2022-23,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152551,Jefferson Lerma,Midfielder,Bournemouth,91,Colombia,2022-23,128.0,2.0,3.089,60.0,0.0,3.0,12.0,1.0,2.1366,50.0,32.0,223.0,37.0,,36.0,37.0,282.0,9.0,1588.0,1.0,,103.0,6.0,2.0,4.0,3255.0,4.0,41.0,160.0,7.0,2.0,41.0,98.0,1260.0,44.0,2.0,6.0,61.7,18.0,2.0,88.0,67.0,2.0,87.0,431.0,33.0,2.0,288.0,17.0,590.0,260.0,37.0,20.0,,9.0,601.0,60.0,9.0,26.0,2.0,185.0,62.0,0.0,1540.0,20.0,8.0,345.0,30.0,15.0,15.0,352.0,37.0,47.0,46.0,215.0,2018.0,9.0,4.0,1.0,20.0,707.0,23.0,1.0,2.6818,7.0,59.0,87.0,7.0,5.0,2.0,1.0,4.0,1.0,3.0,3.0,1.0,7.0,,4.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
156685,Joe Rothwell,Midfielder,Bournemouth,91,England,2022-23,44.0,1.0,1.4846,16.0,0.0,1.0,2.0,,0.0274,20.0,2.0,32.0,20.0,1.0,11.0,12.0,53.0,3.0,429.0,,8.0,4.0,2.0,8.0,,1018.0,,3.0,40.0,1.0,,17.0,39.0,357.0,5.0,,,15.0982,7.0,1.0,7.0,15.0,1.0,41.0,139.0,3.0,0.0,84.0,11.0,92.0,56.0,20.0,7.0,,7.0,187.0,14.0,18.0,11.0,1.0,80.0,1.0,0.0,398.0,,2.0,91.0,13.0,16.0,3.0,101.0,17.0,9.0,19.0,97.0,567.0,1.0,9.0,,10.0,197.0,13.0,1.0,0.1477,2.0,21.0,17.0,5.0,,,,,,2.0,2.0,,4.0,21.0,,0.0328,1.0,1.0,12.0,,,7.0,,,,,,,,,,,,,,,,
447932,Jordan Zemura,Defender,Bournemouth,91,Zimbabwe,2022-23,79.0,6.0,2.1058,39.0,0.0,1.0,1.0,3.0,,39.0,3.0,113.0,19.0,1.0,17.0,17.0,140.0,12.0,456.0,1.0,2.0,18.0,3.0,6.0,1.0,1456.0,1.0,11.0,83.0,4.0,1.0,52.0,76.0,305.0,31.0,18.0,3.0,27.5654,17.0,2.0,27.0,31.0,,68.0,136.0,14.0,0.0,162.0,22.0,237.0,78.0,19.0,15.0,,18.0,196.0,27.0,12.0,34.0,,144.0,7.0,0.0,448.0,2.0,7.0,243.0,24.0,23.0,9.0,23.0,17.0,16.0,11.0,60.0,866.0,101.0,5.0,1.0,10.0,126.0,8.0,4.0,0.3876,1.0,27.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56872,Junior Stanislas,Midfielder,Bournemouth,91,England,2022-23,2.0,,0.1831,1.0,0.0,,,1.0,,,1.0,4.0,4.0,,,,5.0,1.0,27.0,,4.0,1.0,,,,58.0,,1.0,1.0,,,2.0,1.0,22.0,3.0,,,0.0272,2.0,,,1.0,,1.0,6.0,,0.0,3.0,1.0,6.0,1.0,4.0,,,,14.0,1.0,1.0,1.0,,2.0,,0.0,26.0,1.0,,9.0,,1.0,1.0,6.0,,,,9.0,35.0,,,,,8.0,,,0.0388,0.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
128340,Kieffer Moore,Forward,Bournemouth,91,Wales,2022-23,135.0,2.0,0.4893,41.0,0.0,1.0,9.0,2.0,2.8727,14.0,22.0,138.0,27.0,,17.0,12.0,143.0,5.0,353.0,1.0,15.0,128.0,1.0,2.0,4.0,1275.0,4.0,60.0,114.0,5.0,,19.0,46.0,204.0,52.0,,3.0,28.7591,5.0,,26.0,34.0,,75.0,80.0,30.0,0.0,249.0,7.0,84.0,26.0,27.0,3.0,,7.0,127.0,29.0,5.0,38.0,,121.0,68.0,0.0,330.0,13.0,4.0,230.0,11.0,2.0,5.0,65.0,26.0,1.0,6.0,124.0,586.0,,5.0,1.0,2.0,85.0,4.0,,4.412,1.0,5.0,23.0,19.0,4.0,1.0,0.0,4.0,,1.0,1.0,,,,1.0,,,,,7.0,,,,3.0,,,,,,,,,,,,,,
155408,Lewis Cook,Midfielder,Bournemouth,91,England,2022-23,78.0,9.0,2.3131,60.0,0.0,3.0,,1.0,,37.0,3.0,99.0,28.0,2.0,20.0,18.0,128.0,9.0,703.0,3.0,10.0,17.0,3.0,18.0,,1713.0,,10.0,63.0,5.0,,39.0,56.0,552.0,9.0,,5.0,35.4538,22.0,2.0,29.0,39.0,,68.0,158.0,10.0,0.0,141.0,19.0,235.0,129.0,28.0,15.0,,10.0,279.0,34.0,27.0,26.0,,124.0,7.0,0.0,674.0,3.0,3.0,200.0,22.0,9.0,10.0,173.0,15.0,23.0,23.0,137.0,975.0,,4.0,3.0,8.0,314.0,13.0,,0.2213,4.0,29.0,54.0,2.0,,,,,,,,,1.0,15.0,,0.1143,2.0,2.0,8.0,,,7.0,,,,,,,,,,,,,,,,
235530,Lloyd Kelly,Defender,Bournemouth,91,England,2022-23,51.0,3.0,0.8144,37.0,0.0,2.0,,1.0,,33.0,1.0,89.0,23.0,2.0,22.0,23.0,193.0,11.0,1037.0,,,56.0,5.0,3.0,,2041.0,,20.0,76.0,4.0,1.0,23.0,40.0,783.0,9.0,22.0,2.0,35.3455,5.0,6.0,99.0,38.0,2.0,31.0,333.0,5.0,0.0,127.0,11.0,463.0,131.0,23.0,15.0,1.0,5.0,278.0,34.0,11.0,9.0,2.0,71.0,36.0,0.0,1006.0,1.0,,257.0,18.0,2.0,15.0,141.0,17.0,26.0,61.0,100.0,1410.0,87.0,1.0,,26.0,569.0,4.0,1.0,0.1875,3.0,104.0,63.0,,,,,,,,,,2.0,,,,,,,,,,,,1.0,2.0,2.0,,,,,,,,,,,
221466,Marcos Senesi,Defender,Bournemouth,91,Argentina,2022-23,82.0,2.0,0.368,49.0,0.0,1.0,3.0,,0.516,50.0,7.0,130.0,31.0,,23.0,29.0,240.0,6.0,1291.0,,2.0,49.0,4.0,2.0,1.0,2495.0,1.0,22.0,99.0,6.0,2.0,36.0,72.0,944.0,16.0,3.0,5.0,49.9412,5.0,12.0,140.0,55.0,1.0,60.0,346.0,13.0,0.0,181.0,18.0,592.0,168.0,31.0,15.0,,3.0,291.0,49.0,6.0,8.0,1.0,132.0,27.0,0.0,1249.0,4.0,3.0,281.0,35.0,10.0,20.0,289.0,29.0,43.0,107.0,64.0,1693.0,11.0,7.0,,33.0,762.0,19.0,,1.6506,7.0,110.0,110.0,1.0,2.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,,2.0,1.0,1.0,,,,,,,,,,
201658,Marcus Tavernier,Midfielder,Bournemouth,91,England,2022-23,160.0,8.0,1.2982,39.0,0.0,10.0,15.0,8.0,3.6055,33.0,27.0,109.0,23.0,4.0,17.0,19.0,135.0,37.0,596.0,3.0,4.0,49.0,2.0,21.0,8.0,1749.0,8.0,32.0,124.0,3.0,,49.0,107.0,442.0,60.0,6.0,5.0,33.3743,15.0,2.0,17.0,37.0,7.0,128.0,127.0,28.0,3.0,284.0,21.0,183.0,124.0,23.0,11.0,,45.0,309.0,34.0,72.0,85.0,7.0,235.0,17.0,0.0,578.0,12.0,26.0,353.0,22.0,46.0,4.0,110.0,21.0,9.0,19.0,176.0,1115.0,28.0,9.0,3.0,15.0,173.0,11.0,1.0,3.1331,1.0,26.0,33.0,4.0,5.0,4.0,3.0,2.0,4.0,2.0,2.0,,5.0,42.0,1.0,0.0961,2.0,2.0,26.0,,,10.0,,,,,,,,,,,,,,,,
229600,Mark Travers,Goalkeeper,Bournemouth,91,Ireland,2022-23,,,0.012,,0.0,,,,,,,1.0,12.0,,,11.0,87.0,,313.0,,1.0,4.0,2.0,,,1035.0,,,4.0,6.0,,1.0,,145.0,,,2.0,24.5027,,28.0,11.0,32.0,,,63.0,,0.0,4.0,1.0,174.0,78.0,12.0,,,,64.0,26.0,,,,,4.0,0.0,145.0,,,87.0,,,,76.0,,,81.0,,423.0,1.0,,,33.0,162.0,,,,0.0,86.0,16.0,,,,,,,,,,,,,,,,,,,,,,,118.0,140.0,32.0,5.0,11.0,2.0,5.0,36.0,1.0,15.0,25.0,,
244704,Matías Viña,Defender,Bournemouth,91,Uruguay,2022-23,46.0,,0.1032,13.0,0.0,1.0,6.0,3.0,1.9186,19.0,8.0,32.0,12.0,,7.0,5.0,39.0,4.0,145.0,1.0,7.0,11.0,1.0,,1.0,455.0,1.0,7.0,44.0,2.0,,18.0,40.0,102.0,14.0,2.0,,8.9466,2.0,2.0,17.0,10.0,,39.0,48.0,11.0,0.0,90.0,12.0,60.0,28.0,12.0,8.0,,11.0,57.0,8.0,4.0,17.0,,79.0,4.0,0.0,138.0,2.0,3.0,76.0,11.0,10.0,1.0,20.0,7.0,4.0,4.0,17.0,321.0,34.0,3.0,1.0,4.0,49.0,5.0,1.0,0.8705,1.0,7.0,16.0,,2.0,,1.0,1.0,1.0,3.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
496683,Max Kinsey,Defender,Bournemouth,91,England,2022-23,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596572,Michael Dacosta,Forward,Bournemouth,91,Spain,2022-23,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69752,Neto,Goalkeeper,Bournemouth,91,Brazil,2022-23,3.0,,0.0363,,0.0,,,,,3.0,,9.0,27.0,,,27.0,306.0,,696.0,,,8.0,6.0,,,2385.0,,3.0,12.0,1.0,,,7.0,217.0,,,4.0,40.4344,,21.0,25.0,39.0,,,93.0,4.0,0.0,15.0,,500.0,251.0,27.0,2.0,3.0,,116.0,38.0,,,,7.0,5.0,0.0,309.0,,,313.0,1.0,1.0,,103.0,,,173.0,,1007.0,,1.0,,61.0,274.0,,,,4.0,297.0,60.0,,,,,,,,,,,,,,,,,,,,,,,231.0,274.0,93.0,29.0,35.0,5.0,15.0,100.0,2.0,31.0,65.0,2.0,6.0
